"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","scientificNameAuthorship","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"1026","2020-11-19 14:06:32-03","Unimontes","MCMG","5864","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil",NA,NA,"Mata Atlântica",NA,"Minas Gerais",NA,NA,"Mariana","Antônio Pereira","-43.4160995483398","-20.377799987793",NA,NA,"A.Juss.(R.)",NA,NA,"33524","auto","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,NA,NA,NA,NA,NA
"1027","2019-02-27 14:03:37-03","UFSJ","HUFSJ","4698","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Sobral, M; et al.","15438","2013","03","26",NA,"Brasil",NA,NA,"Árvore 4 m; flores creme, na maior parte em botão.","HUFSJ004698","Minas Gerais",NA,NA,"Prados","Trilha da Pedreira. Serra de São José.","-44.108611","-21.064556","124","HUFSJ004698_v00 HUFSJ004698_v01","A.Juss.","124","Sobral, M",NA,NA,"-44.108611","-21.064556","2013",NA,NA,NA,NA,NA,NA,NA
"1028","2020-09-22 13:49:02-03","USP","SPFW","2414","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Ceccantini, G.C.T. Garcia, R.J.F.; Melo Jr, J.C.F.","2909","2006","07","22",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais",NA,NA,"Matozinhos",NA,"-43.969944","-19.454361","711",NA,"A.Juss.","711","A. Indrinnas / J.R. Pirani",NA,NA,"43º58'11,8''W","19º27'15,7''S",NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-09-22 13:49:02-03","USP","SPFW","1861","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Pirani, J.R. Fiaschi, P.","4701","2000","05","14",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,"Nova Viçosa",NA,"-39.371667","-17.892222",NA,NA,"A.Juss.",NA,"J.R. Pirani 2000",NA,NA,"39º22'18''W","17º53'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"1030","2020-09-22 13:49:02-03","USP","SPFW","1764","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Groppo, M. Marcato, A.C.; Soffiatti, P.","758","2001","05","17",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,"Barra da Estiva",NA,"-41.347222","-13.507222","1120",NA,"A.Juss.","1120","M. Groppo Jr. 2001",NA,NA,"41º20'50''W","13º30'26''S",NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-09-22 13:49:02-03","USP","SPFW","2635","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.","3044","2006","12","03",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais",NA,NA,"Matozinhos",NA,"-43.956194","-19.510139","811",NA,"A.Juss.","811","J.R. Pirani / R.J.F. Garcia",NA,NA,"43º57'22,3''W","19º30'36,5''S",NA,NA,NA,NA,NA,NA,NA,NA
"1032","2021-04-08 17:13:12-03","UESB","HUESB","9641","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Moreira, R.S.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","251","2014","05","05",NA,"Brasil",NA,NA,"Árvore, ca. 7m alt. Folhas compostas, alternas, membranáceas. Flores pentâmeras, brancas.; Mata Atlântica.","HUESB000009641","Bahia","Dicotyledoneae",NA,"Piraí do Norte","Fazenda Piauí","-40.071333","-13.873028","226",NA,"A. Juss.","226","A.M. Miranda",NA,NA,"-40.071333","-13.873028","2019","11","27",NA,NA,NA,NA,NA
"1033","2021-04-08 17:13:12-03","UESB","HUESB","5952","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Santana, D.L.; Loureiro, D.M.; Alves, L. de J.; Guedes, M.L.; Loureiro, D.M.; Alves, L. de J.; Guedes, M.L.","382","2001","06","02",NA,"Brasil",NA,NA,"Arvoreta: 2,0m, com ramos avermelhados vilosos. Folhas membranáceas, discolores.; Floresta Estacional Semidecidual.",NA,"Bahia","Dicotyledoneae",NA,"Lençóis","Chapada Diamantina. Assentamento Boqueirão, área de lote.","-41.288889","-12.241111",NA,NA,"A. Juss.",NA,"Guedes, M.L.",NA,NA,"-41.288889","-12.241111","2001","10",NA,NA,NA,NA,NA,NA
"1034","2019-11-13 16:05:05-03","UNISANTA","HUSC","10343","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Sampaio, P.S.P.","1074","2015","04","19",NA,"Brasil",NA,NA,"Árvore com 4m de altura, botões florais amarelos e flores com pétalas amarelo-esverdeadas.; Cerrado rupestre",NA,"Minas Gerais","Magnoliophyta",NA,"São Thomé das Letras","APA São Thomé, Vale do Canta Galo, próximo a cachoeira das panelas.","-44.961889","-21.728389","1050",NA,"A.Juss.","1050","Sampaio, P.S.P.",NA,NA,"-44.961889","-21.728389","2015","04",NA,NA,NA,NA,NA,NA
"1035","2021-03-10 11:38:57-03","UNILA","EVB","3962","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Pazanucci, L.","222","1982","05","31",NA,"Brasil",NA,NA,NA,"EVB003962","Bahia",NA,NA,"Vitória da Conquista",NA,"-40.8394012451172","-14.8661003112793",NA,"EVB003962","A.Juss.",NA,"Guedes, M.C.","70493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-09-18 09:33:32-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Sabiaceae","Dictyoloma","peruvianum","Dictyoloma peruvianum","Lowie, SR","312",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Acre",NA,"Ranunculales",NA,NA,NA,NA,NA,NA,"(Ducke) Emmerich",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-11-12 17:03:13-03","UEL","FUEL","38578","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Souza, VC; et al.","8356","1995","03","11",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Tracheophyta","Sapindales","Santana do Riacho","Rodovia Belo Horizonte-Conceição do Mato Dentro. K, Conceição do Mato Dentro. Km161","-43.7144012451172","-19.1688995361328",NA,NA,"A.Juss.",NA,"Souza, VC","26557","auto",NA,NA,"2003","05","16",NA,NA,NA,NA,NA
"1038","2020-11-12 17:03:13-03","UEL","FUEL","49289","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Francisco, EM","444","2011","06","15",NA,"Brasil",NA,NA,NA,NA,"Paraná","Tracheophyta","Sapindales","Sertanópolis","Recanto Tibagi, beira do rio Tibagi","-51.0363998413086","-23.0585994720459",NA,NA,"A.Juss.",NA,"Francisco, EM","19992","auto",NA,NA,"2011","06","15",NA,NA,NA,NA,NA
"1039","2020-11-12 17:03:13-03","UEL","FUEL","28574","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Souza, VC; et al.","11178","1996","06","01",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Tracheophyta","Sapindales","Nazaré Paulista","Estrada em torno represa Atibainha","-46.3899993896484","-23.1800003051758",NA,NA,"A.Juss.",NA,"Souza, VC","18850","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"1040","2019-11-01 15:10:03-03","UnB","UB","165230","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","incanescens","Dictyoloma incanescens","Anderson, WR","8346","1973","04","09","Southern America","Brasil",NA,NA,"Tree 8m tall; flowers greenish-yellow, most not open; woods by stream.; Dense cerrado on rocky ( quartizite) hillside and woods along stream; soil sandy.",NA,"Minas Gerais","Dicotyledoneae",NA,"Diamantina","Serra do Espinhaço. 25km by road NE of Diamantina, 2km W of Rio Jequití.","-43.6002998352051","-18.2493991851807",NA,NA,"DC.",NA,"Kallunki, J","101169","auto",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA
"1041","2019-11-01 15:10:03-03","UnB","UB","203784","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","peruvianum","Dictyoloma peruvianum","Faria, JEQ; Zanatta, MRV; Villarroel, D","3564","2013","05","18","Southern America","Brasil",NA,NA,"Arvoreta 3m. Fruto imaturo verde; Borda de mata seca",NA,"Mato Grosso","Dicotyledoneae",NA,"Conquista d'Oeste","Estrada entre a cidade e a Serra da Borda","-59.739722","-14.598056","281",NA,"Planch.","281","Villarroel, D",NA,NA,"-59.739722","-14.598056","2013",NA,NA,NA,NA,NA,NA,NA
"1042","2019-11-01 15:10:03-03","UnB","UB","165233","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Pirani, JR; et al.","CFCR890","1981","04","14","Southern America","Brasil",NA,NA,"Arvoreta de até 5m, flores creme-esverdeadas, ovários com pilosidade alva.; Beira da Mata.",NA,"Minas Gerais","Dicotyledoneae",NA,NA,"Estr. Grão Mogol - Virgem da Lapa.",NA,NA,NA,NA,"A.H.L. Juss.",NA,"Pirani, JR",NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA
"1043","2019-11-01 15:10:03-03","UnB","UB","206105","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Munhoz, CBR; Mello, TRB; Silva Júnior, MC","7382","2011","04","22","Southern America","Brasil",NA,NA,"Árvore. Flor pentamera, sépalas esverdeas, pétalas branco-esverdeadas, estames branco-esverdeados, anteras amarelas. Fruto seco com sementes aladas",NA,"Minas Gerais","Dicotyledoneae",NA,"Diamantina","Parque Nacional Sempre Vivas. Vila de Macacos","-43.6002998352051","-18.2493991851807",NA,NA,"A.H.L. Juss.",NA,"Pirani, JR","101169","auto",NA,NA,"2017","02",NA,NA,NA,NA,NA,NA
"1044","2019-11-01 15:10:03-03","UnB","UB","165232","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Hoehne, W","SPF11708","1947","11","19","Southern America","Brasil",NA,NA,"Cultivado na Bahia.",NA,"São Paulo","Dicotyledoneae",NA,"São Paulo","Horto da Faculdade de Farmácia.","-46.6300010681152","-23.5400009155273",NA,NA,"A.H.L. Juss.",NA,"Pirani, JR","53584","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"1045","2019-11-01 15:10:03-03","UnB","UB","165231","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Belém, RP; Pinheiro, RS","2198A","1966","05","13","Southern America","Brasil",NA,NA,"Coleção de Madeira.; Árvore de 8m x 12cm diam; flores cremes, estames brancos, anteras amarelas.; Plantação de cacau.",NA,"Bahia","Dicotyledoneae",NA,NA,"Rodovia Ubaitaba - Itacaré.",NA,NA,NA,NA,"A.H.L. Juss.",NA,"Pirani, JR",NA,NA,NA,NA,"1981","11",NA,NA,NA,NA,NA,NA
"1046","2019-11-01 15:10:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Rocha, GPE","179","2011","11","01","Southern America","Brasil",NA,NA,"Árvore com 3,5 m de altura Pastagem degradada. Local com regenerantes entre 2 a 3 m de altura.; Área de pastagens e florestas secundárias. Relevo Plano.",NA,"Rondônia","Dicotyledoneae",NA,"Porto Velho","Área de Preservação Permanente do reservatório da UHE Jirau, margem direita do Rio Madeira","-64.677778","-9.321111",NA,NA,"A.H.L. Juss.",NA,"Pereira-Silva, G",NA,NA,"-64.677778","-9.321111",NA,NA,NA,NA,NA,NA,NA,NA
"1047","2019-11-01 15:10:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Proença, C; Harris, SA","4417","2012","07","07","Southern America","Brasil",NA,NA,"Árvore, frutos imaturos verde-acinzentados, iniciando a abertura. Fotos S.A. Harris; Árvore, frutos imaturos verde-acinzentados, iniciando a abertura. Fotos S.A. Harris; Remanescente de Mata Atlântica com emergentes de 35m",NA,"São Paulo","Dicotyledoneae",NA,"Araraquara","Fazenda Salto Grande. Cercanias do Rio do Ouro","-48.22","-21.805278","600",NA,"A.H.L. Juss.","600","Proença, CEB",NA,NA,"-48.22","-21.805278","2012","07",NA,NA,NA,NA,NA,NA
"1048","2019-11-01 15:10:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Rocha, GPE","233","2013","05","06","Southern America","Brasil",NA,NA,"Arvoreta com 6 m de altura Cálice verde, pétalas e androceu cremes, anteras amarelas e gineceu verde.; Capoeira. Relevo Plano.",NA,"Rondônia","Dicotyledoneae",NA,"Porto Velho","Área de Preservação Permanente do reservatório da UHE Jirau, margem direita do Rio Madeira","-64.833333","-9.5",NA,NA,"A.H.L. Juss.",NA,"Santos, AJB",NA,NA,"-64.833333","-9.5",NA,NA,NA,NA,NA,NA,NA,NA
"1049","2019-11-01 15:10:03-03","UnB","UB","165234","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Magalhães, M","14971","1959","04","11","Southern America","Brasil",NA,NA,"Árvore 3m.; Capoeira em baixadas.",NA,"Minas Gerais","Dicotyledoneae",NA,"Araçuaí","Rodovia Araçuaí - Lufa.","-42.0703010559082","-16.8497009277344",NA,NA,"A.H.L. Juss.",NA,"Pirani, JR","46442","auto",NA,NA,"1986","05",NA,NA,NA,NA,NA,NA
"1050","2019-05-06 12:02:18-03","UFU","HUFU","35463","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Luchi, A.E.; Marcelli, M.P. & Ribeiro, H.","415","1995","03","21",NA,"Brasil",NA,NA,"Árvore, ca. 1,5 m. Ramo estéril.; Mata de candeia.","HUFU00022668","Minas Gerais",NA,NA,"Lima Duarte","Parque Estadual do Ibitipoca, Beira de estrada.","-43.793098449707","-21.8425006866455","1300",NA,"A.Juss.","1300","Cordeiro, I.","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2019-05-06 12:02:18-03","UFU","HUFU","62789","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Romero, R.; Almeda, F.; Belinello, R. & Martins, A.B.","5854","1999","05","19",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m alt. Corola creme-esverdeada, anteras marrons, flores perfumadas.; Cerrado.","HUFU00022667","Bahia",NA,NA,"Rio de Contas","Estrada para Fazendola, ca. 3 Km antes do povoado.","-41.856667","-13.472222",NA,NA,"A.Juss.",NA,NA,NA,NA,"-41.856667","-13.472222",NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-08-20 20:42:04-03","UFSC","FLOR","30594","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","incanescens","Dictyoloma incanescens","Salgado, O.A.; Bautista, H.P.","278","1984","03","20",NA,"Brasil",NA,NA,"arbusto (fanerófito); folha composta assemelha-se a ramos que ficam na horizontal, flor branca, em panícula grande e terminal, 1,8m altura. Folha SD.23-X-B; ponto F.17 - F.57; muito freqüente","FLOR0030594","Bahia",NA,"Sapindales","Macaúbas","Próximo de Veredinha.","-42.633333","-12.9","700",NA,"DC.","700","Bautista, H.P.",NA,NA,"42º38'W","12º54'S","1984",NA,NA,NA,NA,NA,NA,NA
"1053","2020-08-20 20:42:04-03","UFSC","FLOR","30237","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","incanescens","Dictyoloma incanescens","Lima, J.C.A.; Oliveira Filho, L.C. de","67","1984","03","21",NA,"Brasil",NA,NA,"arbusto, flor verde-clara pequena, 3m altura. Folha SD.23-X-D; ponto 10(F.72).","FLOR0030237","Bahia",NA,"Sapindales","Botuporã",NA,"-42.5224990844727","-13.3816995620728","530",NA,"DC.","530","Pinto, G.C.P.","27065","auto",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"1054","2020-08-20 15:00:27-03","UFSC","FLOR","36538","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Kuhlmann, M.","3952","1956","10","04",NA,"Brasil",NA,NA,"árvore pequena","FLOR0036538","São Paulo",NA,"Sapindales","Anhembi","Fazenda Barreiro Rico.","-48.1199989318848","-22.7800006866455",NA,NA,"A.Juss.",NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-08-20 15:00:27-03","UFSC","FLOR","36537","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Handro, O.","s.n.","1942","04","01",NA,"Brasil",NA,NA,NA,"FLOR0036537","São Paulo",NA,"Sapindales","São Paulo","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,"A.Juss.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2018-08-09 21:11:12-03","UFMT","UFMT","42201","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Simon, M.F.; Pereira-Silva, G.; Barros, J.L.; Mendoza, M.; Reis, T.S.","2278","2014","03","23",NA,"Brasil",NA,NA,"Arbusto com 3m de altura, cálice verde claro, pétalas brancas, esverdeadas, anteras amarelos. Frequente.; Área antrópica à beira de estrada- Relevo plano - substrato Latossolo vermelho profundo.",NA,"Mato Grosso",NA,NA,"Vila Bela da Sma Trindade","Ao longo de estrada vicinal 6 Km NW do centro de Vila Bela.","-59.989444","-14.989444","214",NA,"A.Juss.","214",NA,NA,NA,"-59.989444","-14.989444",NA,NA,NA,NA,NA,NA,NA,NA
"1057","2020-01-31 10:39:32-03","IFAM","EAFM","11005","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Chaves, M.S.","78","2015","05","06",NA,"Brasil",NA,NA,"; DESC: Arvoreta; 1 m; botões florais de cor creme; flores de cor creme com odor forte, bastante visitada por abelhas meliponas; folhas na parte abaxial de cor verde claro.","EAFM000011005","Pará",NA,NA,"Belterra","Região Metropolitana da Cidade, Sítio de Seu Joãozinho, na área do meliponário","-54.937198638916","-2.63638997077942",NA,NA,"A.Juss.",NA,"Chaves, MS","74752","auto",NA,NA,"2015","05","06",NA,NA,NA,NA,NA
"1058","2021-03-04 15:46:28-03","IF","SPSF","33375","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","S.Honda",NA,"1985","05","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"SP","Magnoliophyta","Sapindales","São Paulo","reserva do Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1059","2021-03-04 15:46:28-03","IF","SPSF","07131","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","M.Koscinski",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"SP","Magnoliophyta","Sapindales","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1060","2021-03-04 15:46:28-03","IF","SPSF","10546","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","D.S.Menezes",NA,"1986","03","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"SP","Magnoliophyta","Sapindales","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1061","2021-03-04 15:46:29-03","IF","SPSF","36787","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","F.A.R.D.P.Arzolla & G.R.C.de Paula & F.E.S.P.Vilela & M.O.Leite","1009","2006","07","13","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,"SP","Magnoliophyta","Sapindales","São Paulo",NA,"-46.634333","-23.44775","850",NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1062","2021-03-04 15:46:28-03","IF","SPSF","18178","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","G. Hatschbach","57981","1992","10","12","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"ES","Magnoliophyta","Sapindales","Domingos Martins","proximo ao rio Araguaia","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1063","2021-03-04 15:46:28-03","IF","SPSF","08499","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","M.J.Robim & J.P.M. Carvalho",NA,"1984","06","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"SP","Magnoliophyta","Sapindales","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1064","2021-03-04 15:46:28-03","IF","SPSF","09853","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","A.R.Costa & O.R.Costa",NA,"1986","02","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"SP","Magnoliophyta","Sapindales","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1065","2021-03-04 15:46:28-03","IF","SPSF","00729","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","D.Bento Pickel",NA,"1943","07","08","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"SP","Magnoliophyta","Sapindales","São Paulo","Ipiranga, Museu Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1066","2021-03-04 15:46:28-03","IF","SPSF","07616","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","A. Rodrigues",NA,"1940","06","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"SP","Magnoliophyta","Sapindales","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1067","2021-03-04 15:46:28-03","IF","SPSF","00411","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","M.Koscinski",NA,"1938","03","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"SP","Magnoliophyta","Sapindales","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"J.A.Pastore","53584","auto",NA,NA,"1938","12","30","Magnoliopsida",NA,NA,NA,NA
"1068","2021-03-04 15:46:28-03","IF","SPSF","32724","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","R.M.R.Duarte",NA,"2001","10","14","América do Sul","Brasil",NA,NA,NA,NA,"SP","Magnoliophyta","Sapindales","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1069","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Dictyoloma","incanescens","Dictyoloma incanescens","Casaretto, G","602",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P12P2N0040","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Dictyoloma","incanescens","Dictyoloma incanescens","Glaziou, AFM","2527",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P12P2N0040","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Dictyoloma","incanescens","Dictyoloma incanescens","Luschnath, B","s.n",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P12P2N0040","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Dictyoloma","incanescens","Dictyoloma incanescens","Riedel, L","1001",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"in montibus Corcovado et Gavia.",NA,NA,NA,"P12P2N0040","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Dictyoloma","incanescens","Dictyoloma incanescens","Blanchet, JS","s.n",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"P12P2N0040","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Dictyoloma","incanescens","Dictyoloma incanescens","Pohl, JBE","s.n",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Praia de Sano pr. Magaritiba",NA,NA,NA,"P12P2N0040","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
