FID,family,specie,Comparação,id,inst_code,col_code,catalog_n,recordedby,record_n,year,month,day,state,city,locality,longitude,latitude,precision,protocol,categoria,projeto
1221,BEGONIACEAE,Begonia fruticosa,,54c7caf45c054, ,MBM,352096,"Hoehne, W.",s.n.,1951,8,29,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
1222,BEGONIACEAE,Begonia fruticosa,,54c7caf45dfda, ,MBM,85565,"Hoehne, W.",s.n.,1951,8,29,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
1223,BEGONIACEAE,Begonia fruticosa,,54c7caf45e798, ,MOBOT,284306,Alcebiades Custodio Filho & Al Gentry, ,1987,2,4,SP, ,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar.",-46,-23.58, , ,LC,Livro Vermelho 2013
1224,BEGONIACEAE,Begonia fruticosa,,54c7caf45e813, ,MOBOT,3144016,"Alceblades Custodio Filho, Al Gentry", ,1987,2,4,SP, ,"Boraceia, betweenMoji das Cruzes and Biritiba-Mirim, crest of Serra do mar. Transect 5.",-46,-23.58, , ,LC,Livro Vermelho 2013
1225,BEGONIACEAE,Begonia fruticosa,,54c7caf45eb6f, ,MOBOT,3148690,Alceblades Custado Filho & Al Gentry, ,1987,2,4,SP, ,"Boraceia,between Moji das Cruzes and Biritiba-Mirim, crest of Serra do mar.",-46,-23.58, , ,LC,Livro Vermelho 2013
1226,BEGONIACEAE,Begonia handroi,,54c7ca411cadf, ,SP,55523,"Handro, O.",681,1956,11,30,SP,São Paulo,Serra do Mar-Rod. Piaçaguera,-46.690022,-23.976301, , ,EN,Livro Vermelho 2013
1227,BEGONIACEAE,Begonia handroi,,54c7ca411cb38, ,RB,536690,"Handro, O.",s/n,1941,10,4,SP,São Paulo,Mairinque-Santos.,-46.593792,-23.517736, , ,EN,Livro Vermelho 2013
1228,BEGONIACEAE,Begonia handroi,,54c7ca411cb92, ,RB,536978,"Handro, O.",s/n,1941,10,4,SP,São Paulo,Mairinque-Santos.,-46.593792,-23.517736, , ,EN,Livro Vermelho 2013
1229,BEGONIACEAE,Begonia handroi,,54c7caf46068c, ,NMNH,2569980.2088635,O. Handro, ,1941,12,4,SP, ,Mairink-Santos.,-46.793168,-23.773174, , ,EN,Livro Vermelho 2013
1230,BEGONIACEAE,Begonia handroi,,54c7caf4639d4, ,NYBG,118614,O. Handro,s.n.,1941,10,4,SP, ,Mairink-Santos.,-46.793168,-23.773174, , ,EN,Livro Vermelho 2013
1231,BEGONIACEAE,Begonia handroi,,54c7caf4649cb, ,SP,56528,"Handro, O.",856,1959,3,31,SP,São Paulo, ,-46.593792,-23.517736, , ,EN,Livro Vermelho 2013
1232,BEGONIACEAE,Begonia herbacea,,54c7ca411ce59, ,UEC, ,"Breier, T.B.",0717,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-Núcleo Sete Barras,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
1233,BEGONIACEAE,Begonia herbacea,,54c7ca411ceb2, ,UEC, ,"Breier, T.B.",0529,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-parcelas permanentes,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
1234,BEGONIACEAE,Begonia herbacea,,54c7ca411cf0d, ,UEC, ,"Breier, T.B.",0658,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-parcelas permanentes,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
1235,BEGONIACEAE,Begonia herbacea,,54c7caf462536, ,NMNH,3347560.2502770,E. Piacentin, ,1991,12,28,SP, ,"Salesopolis, caraguatatuba, rio pardo",-45.842266,-23.558466, , ,LC,Livro Vermelho 2013
1236,BEGONIACEAE,Begonia herbacea,,54c7caf462b57, ,NMNH,3354127.2472492,M. Kirizawa & M. Sugiyama, ,1992,10,6,SP, ,"Sete barras, fazenda intervales, base saibadela",-47.950179,-24.303886, , ,LC,Livro Vermelho 2013
1237,BEGONIACEAE,Begonia herbacea,,54c7caf462c00, ,NMNH,3354131.2462013,"M. Kirizawa, R. Lopes & M. Sugiyama", ,1994,7,28,SP, ,"Sete barras, fazenda intervales, base saibadela",-47.950179,-24.303886, , ,LC,Livro Vermelho 2013
1238,FABACEAE,Inga sellowiana,,54c7cb1206530, ,MBM,223169,"Hoehne, W.",s.n.,1955,5,8,SP,São Vicente, ,-46.501415,-23.94617, , ,NT,Livro Vermelho 2013
1239,BEGONIACEAE,Begonia hispida,,54c7caf4674d6, ,RB,53863,"Hoehne, F.C.",27491,1931,3,0,SP, ,Capital de S.Paulo.,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
1240,BEGONIACEAE,Begonia integerrima,,54c7ca41a1572, ,ESA,71871,"Forster, W. Mazine, F.F., ParanaguÃ¡, P.A., Moura, C., Oliveira, R.C., Silveira, E.R., Rodrigues, R.",259,2000,4,18,SP,Caraguatatuba,"Parque Estadual da Serra do Mar - Estrada da Intermediária - Km30/570m. Floresta Ombrófila Densa Submontana """"de Encosta"""". Beira de estrada.",-45.37,-23.41, , ,LC,Livro Vermelho 2013
1241,BEGONIACEAE,Begonia integerrima,,54c7ca41a15e1, ,ESA,79247,"Souza, J.P. Fonseca, M.G., Matteo, B.C., Giarola, N., Silva, L.N., Passold, A.J., Rodrigues, R.R., S",3287,2000,4,19,SP,São Sebastião,"Parque Estadual da Serra do Mar, Estrada da Limeira. Floresta Ombrófila Densa de Encosta com perturbação. Beira de estrada",-45.32,-23.44, , ,LC,Livro Vermelho 2013
1242,BEGONIACEAE,Begonia integerrima,,54c7ca41a1c59, ,NYBG,453988,D. Lemos, ,1921,12,8,SP,Ribeirao Pires,"Alto da Serra, Estaçao Biológica",-46.41,-23.71, , ,LC,Livro Vermelho 2013
1243,BEGONIACEAE,Begonia integerrima,,54c7ca41a1ce9, ,NYBG,453989,O. Handro,698,1957,8,21,SP,Bertioga,Mata da Estaçao Biológica. Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1244,BEGONIACEAE,Begonia integerrima,,54c7ca41a1de1, ,SP,140323,"Eiten, G.",2768,1961,5,18,SP,Ribeirão Pires,Alto da Serra-ca. 1/2km west of Paranapiacaba. Along trail on seaward edge of Serra de Mogi. Scrubby forest,-46.401692,-23.701233, , ,LC,Livro Vermelho 2013
1245,BEGONIACEAE,Begonia integerrima,,54c7ca41a1e62, ,SP,256201,"Pereira, I.P.M.",s.n.,1991,1,1,SP,Santo André,Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1246,BEGONIACEAE,Begonia integerrima,,54c7ca41a1efa, ,SP,256202,"Gomes da Silva, S.J.",275,1991,12,16,SP,Santo André,Reserva Biológica de Paranapiacaba-Ca. 840 msm,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1247,BEGONIACEAE,Begonia integerrima,,54c7ca41a1f8e, ,SP,256203,"Piacentin, E.P.",1,1991,10,18,SP,Salesópolis,"Serra do Mar-Estrada da Petrobrás, km 30",-45.842266,-23.558466, , ,LC,Livro Vermelho 2013
1248,BEGONIACEAE,Begonia integerrima,,54c7ca41a2026, ,SP,256204,"Gomes da Silva, S.J.",292,1991,12,28,SP,Salesópolis,"km 31,5 da Estrada de Petrobrás, sentido Caraguatatuba, margem do Rio Pardo",-45.842266,-23.558466, , ,LC,Livro Vermelho 2013
1249,BEGONIACEAE,Begonia integerrima,,54c7ca41a20bc, ,SP,256205,"Gomes da Silva, S.J.",293,1991,12,28,SP,Salesópolis,"km 31,5 da Estrada de Petrobrás, sentido Caraguatatuba, margem do Rio Pardo",-45.842266,-23.558466, , ,LC,Livro Vermelho 2013
1250,BEGONIACEAE,Begonia integerrima,,54c7ca41a215a, ,SP,277066,"SimÃ£o Bianchini, R.",623,1994,11,16,SP,Salesópolis,Estrada de manutenção da Petrobrás,-45.842266,-23.558466, , ,LC,Livro Vermelho 2013
1251,BEGONIACEAE,Begonia integerrima,,54c7ca41a2248, ,SP,278032,"Kiyama, C.Y.",63,1994,9,6,SP,Salesópolis,Estrada de manutenção da Petrobrás,-45.842266,-23.558466, , ,LC,Livro Vermelho 2013
1252,BEGONIACEAE,Begonia integerrima,,54c7ca41a24a0, ,SP,74793,"Kuhlmann, M.",1684,1948,8,6,SP,Salesópolis,Estação Biológica de Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
1253,BEGONIACEAE,Begonia integerrima,,54c7ca41a2830, ,RB,53138,"Forero, E.",7625,1980,8,27,SP,Santo André,Estação Biológica do Alto da Serra de Paranapiacaba.,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1254,BEGONIACEAE,Begonia integerrima,,54c7ca41a32a6, ,RB,550058,"Stehmann, J.R.",4832,2007,10,24,SP,Biritiba-Mirim,Estação Biológica de Boracéia.,-47.5167,-24.2833, , ,LC,Livro Vermelho 2013
1255,BEGONIACEAE,Begonia integerrima,,54c7caf46058d, ,NMNH,2569975.2435585,O. Handro, ,1961,8,9,SP, ,"Paranapiacaba, mata da biologiical station",-46.317694,-23.776604, , ,LC,Livro Vermelho 2013
1256,BEGONIACEAE,Begonia integerrima,,54c7caf46060c, ,NMNH,2569976.2558093,O. Handro, ,1957,8,21,SP, ,"Paranapiacaba, mata da biologiical station",-46.317694,-23.776604, , ,LC,Livro Vermelho 2013
1257,BEGONIACEAE,Begonia integerrima,,54c7caf460e06, ,NMNH,2687547.2550021,E. Eiten, ,1961,5,18,SP, ,"Robeirao pires, alto da serra, ca. 1/2 km w of paranapiacaba, along trail on seaward edge of serra de moji",-46.317694,-23.776604, , ,LC,Livro Vermelho 2013
1258,BEGONIACEAE,Begonia integerrima,,54c7caf4629ee, ,NMNH,3347608.2588133,"I. Cordeiro, C. Zuiten & M. Carvalho Dias", ,1992,9,18,SP, ,"Santo andre, serra de paranapiacaba",-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
1259,BEGONIACEAE,Begonia integerrima,,54c7caf4630b8, ,NMNH,3355042.2520072,Collector unknown, ,1979,8,2,SP, ,"Paranapiacaba, Estacao Biologica",-46.317694,-23.776604, , ,LC,Livro Vermelho 2013
1260,BEGONIACEAE,Begonia itatinensis,,54c7ca41a40df, ,HUEFS,50512,"Souza, J.P.de",3349,2000,4,20,SP,São Sebastião,"Parque Estadual da Serra do Mar, Trilhas das Cachoeiras do Ribeirão Itu.",-46.812911,-24.009185, , ,EN,Livro Vermelho 2013
1261,BEGONIACEAE,Begonia itatinensis,,54c7ca41a43cc, ,SP,252556,"Gomes da Silva, S.J.",294,1991,12,28,SP,Salesópolis,"km 31,5 da Estrada de Petrobrás, sentido Caraguatatuba, margem do Rio Pardo",-45.842266,-23.558466, , ,EN,Livro Vermelho 2013
1262,BEGONIACEAE,Begonia itatinensis,,54c7ca41a45ca, ,SP,336950,"Martins, S.E.",424,1999,4,2,SP,São Luís do Paraitinga,"Parque Estadual da Serra do Mar-núcleo Santa Virgínia, trilha do rio Paraibuna",-46.005069,-23.70454, , ,EN,Livro Vermelho 2013
1263,BEGONIACEAE,Begonia itatinensis,,54c7caf3cb6eb, ,MBM,144873,"Sobral, M.",6664,1991,1,0,SP,Peruíbe, ,-47.006426,-24.401561, , ,EN,Livro Vermelho 2013
1264,BEGONIACEAE,Begonia itatinensis,,54c7caf46258b, ,NMNH,3347561.2502772,E. Piacentin, ,1991,12,28,SP, ,"Salesopolis, caraguatatuba, rio pardo",-45.842266,-23.558466, , ,EN,Livro Vermelho 2013
1265,BEGONIACEAE,Begonia itatinensis,,54c7caf46320a, ,NMNH,3355056.2461218,J. Pirani & O. Yano, ,1983,7,29,SP, ,"Ubatuva, serra do mar, taubate",-46.005069,-23.70454, , ,EN,Livro Vermelho 2013
1266,BEGONIACEAE,Begonia paulensis,,54c7caf4641ec, ,SP,20657,"Hoehne, F.C.",s.n.,1932,2,26,SP,São Paulo, ,-46.593792,-23.517736, , ,EN,Livro Vermelho 2013
1267,BEGONIACEAE,Begonia piresiana,,54c7ca41a8724, ,SP,336955,"Gomes da Silva, S.J.",s.n.,1992,2,13,SP,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.623,-23.654, , ,CR,Livro Vermelho 2013
1268,BEGONIACEAE,Begonia radicans,,54c7ca42307ce, ,ESA,25149,"Souza, V.C. Souza, J.P. et al.",9275,1995,10,9,SP,Peruíbe,Arredores da foz do Rio Guaraú (margem esquerda). Mata de restinga.,-47.024086,-24.381506, , ,LC,Livro Vermelho 2013
1269,BEGONIACEAE,Begonia radicans,,54c7ca42308d3, ,ESA,22243,"Miyagi, P.H. Zandoval, J.A., Souza, J.P.",511,1995,2,15,SP,Mamparra,"Reserva Floresta Carlos Botelho, a 2 Km da """"sedinha"""", beira de estrada.",-47.954378,-24.124503, , ,LC,Livro Vermelho 2013
1270,BEGONIACEAE,Begonia radicans,,54c7ca4230955, ,ESA,75713,"Farah, F.T. Aguiar, S., Breier, T.B., Rodrigues, R.R., Souza, V.C., Tamashiro, J.Y., Gandolfi, S., O",2277,2001,4,14,SP,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Subosque de Pinus com ca. 40 anos de plantio.",-46.44,-23.59, , ,LC,Livro Vermelho 2013
1271,BEGONIACEAE,Begonia radicans,,54c7ca4230a5b, ,ESA,79810,"Bortoleto, S. Araujo, A.O., Freire, R.A.P., Capretz, R.L., Castellen, M., Rodrigues, R.R., Souza, V.",67,2002,4,21,SP,Sete Barras,"Parque Estadual Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo - Sete Barras (SP139, Km69). Floresta Ombrófila Densa Montana ao longo e no entorno do Rio Bonito. Borda de floresta.",-47.5939,-24.083, , ,LC,Livro Vermelho 2013
1272,BEGONIACEAE,Begonia radicans,,54c7ca4230ade, ,ESA,79833,"Farias, R. Rolim, S.G., Uliana, V.L.C.R., Righi, C.A., Scaramuzza, C.A. de M., Rodrigues, R.R., Souz",682,2002,4,22,SP,Sete Barras,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras Estrada Estadual São Miguel Arcanjo - Sete Barras (SP139). Floresta Ombrófila Densa Submontana, 3,5 km acima do núcleo Sete-Barras. Borda de floresta.",-47.5535,-24.1101, , ,LC,Livro Vermelho 2013
1273,BEGONIACEAE,Begonia radicans,,54c7ca4232422, ,HUEFS,35321,"Melo, E.",2538,1998,11,13,SP,Santos,"Caeté, SP-55, Km 239,",-46.224167,-23.888056, , ,LC,Livro Vermelho 2013
1274,BEGONIACEAE,Begonia radicans,,54c7ca4232a10, ,NYBG,454037,P. E. Gibbs,3243,1976,10,26,SP,Sao Miguel Arcanjo,"Ca. 50 km S de Itapetininga, estrada a Registro. Reserva Florestal de Carlos Botelho",-47.954378,-24.124503, , ,LC,Livro Vermelho 2013
1275,BEGONIACEAE,Begonia radicans,,54c7ca4232dac, ,NYBG,454044,B. Maguire,44549,1959,12,6,SP,Bertioga,Biological Station at Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1276,BEGONIACEAE,Begonia radicans,,54c7ca4232f22, ,SP,146604,"Davis, P.H.",60888,1976,9,10,SP,Sete Barras,"Sete Barras reserve, c. 50km from Sete Barras to São Miguel Arcanjo. Steep rain forest, on clay",-47.950179,-24.303886, , ,LC,Livro Vermelho 2013
1277,BEGONIACEAE,Begonia radicans,,54c7ca42330b4, ,SP,180132,"Kirizawa, M.",835,1982,10,27,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1278,BEGONIACEAE,Begonia radicans,,54c7ca42331be, ,SP,184093,"Sugiyama, M.",227,1983,1,28,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
1279,BEGONIACEAE,Begonia radicans,,54c7ca4233244, ,SP,185090,"Custodio Filho, A.",974,1982,10,27,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
1280,BEGONIACEAE,Begonia radicans,,54c7ca42332cc, ,SP,185107,"Custodio Filho, A.",1042,1982,11,30,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
1281,BEGONIACEAE,Begonia radicans,,54c7ca4233352, ,SP,188587,"Custodio Filho, A.",696,1981,11,20,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
1282,BEGONIACEAE,Begonia radicans,,54c7ca42333d7, ,SP,188607,"Custodio Filho, A.",1111,1982,12,7,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
1283,BEGONIACEAE,Begonia radicans,,54c7ca423345b, ,SP,194383,"Custodio Filho, A.",1686,1983,10,18,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
1284,BEGONIACEAE,Begonia radicans,,54c7ca4233614, ,SP,194422,"Maruffa, A.C.",55,1982,9,30,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba-Beira da estrada principal,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1285,BEGONIACEAE,Begonia radicans,,54c7ca423369c, ,SP,195982,"Sugiyama, M.",332,1983,9,20,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
1286,BEGONIACEAE,Begonia radicans,,54c7ca42337a8, ,SP,196980,"Saran, S.M.",15,1982,9,31,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1287,BEGONIACEAE,Begonia radicans,,54c7ca423382f, ,SP,197117,"Santos, M.R.O.",36,1982,9,30,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1288,BEGONIACEAE,Begonia radicans,,54c7ca42338b6, ,SP,197436,"Custodio Filho, A.",2057,1983,12,9,SP,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
1289,BEGONIACEAE,Begonia radicans,,54c7ca423393d, ,SP,197438,"Custodio Filho, A.",2055,1983,12,9,SP,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
1290,BEGONIACEAE,Begonia radicans,,54c7ca42339c2, ,SP,197485,"Custodio Filho, A.",1932,1983,11,29,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
1291,BEGONIACEAE,Begonia radicans,,54c7ca4233acf, ,SP,198103,"Forero, E.",7651,1980,8,27,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.35,-23.766667, , ,LC,Livro Vermelho 2013
1292,BEGONIACEAE,Begonia radicans,,54c7ca4233bdd, ,SP,200242,"Martuscelli, P.",73,1984,8,19,SP,Miracatu,"Sítio Irapuã, km 348,5 BR 116",-47.4597,-24.2814, , ,LC,Livro Vermelho 2013
1293,BEGONIACEAE,Begonia radicans,,54c7ca4233ce7, ,SP,200098,"Kirizawa, M.",1291,1984,9,11,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1294,BEGONIACEAE,Begonia radicans,,54c7ca4233df9, ,SP,200933,"Sugiyama, M.",550,1984,10,16,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
1295,BEGONIACEAE,Begonia radicans,,54c7ca42340a5, ,SP,215005,"Guerra, T.P.",130,1985,9,24,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1296,BEGONIACEAE,Begonia radicans,,54c7ca4234369, ,SP,232763,"Lopes, E.A.",66,1980,11,26,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1297,BEGONIACEAE,Begonia radicans,,54c7ca423476e, ,SP,246370,"Luchi, A.E.",s.n.,1990,10,12,SP,Cubatão,"Vale do rio Pilões, no caminho da SABESP",-46.407044,-23.873285, , ,LC,Livro Vermelho 2013
1298,BEGONIACEAE,Begonia radicans,,54c7ca4234acd, ,SP,249756,"Kirizawa, M.",2527,1991,11,5,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1299,BEGONIACEAE,Begonia radicans,,54c7ca4234b59, ,SP,249834,"Gomes da Silva, S.J.",255,1991,11,24,SP,Salesópolis,Estação Biológica de Boracéia-Trilha do Divisor Marítimo,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
1300,BEGONIACEAE,Begonia radicans,,54c7ca4234e41, ,SP,252552,"Gomes da Silva, S.J.",271,1991,12,16,SP,Santo André,Reserva Biológica de Paranapiacaba-ca. 840 msm,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1301,BEGONIACEAE,Begonia radicans,,54c7ca4234f4d, ,SP,254881,"Sugiyama, M.",1004,1992,9,21,SP,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.954378,-24.124503, , ,LC,Livro Vermelho 2013
1302,BEGONIACEAE,Begonia radicans,,54c7ca4234fd7, ,SP,256166,"Kirizawa, M.",2698,1992,9,22,SP,São Miguel Arcanjo,Parque Estadual Carlos Botelho-Bairro Taquaral. Mata AtlÃ¢ntica alterada,-47.954378,-24.124503, , ,LC,Livro Vermelho 2013
1303,BEGONIACEAE,Begonia radicans,,54c7ca4235427, ,SP,344269,"Garcia, R.J.F.",1947,2000,3,17,SP,São Paulo,"Parque Estadual da Serra do Mar-Núcleo Curucutu, trilha do rio Embu-Guaçu, mata",-46.690022,-23.976301, , ,LC,Livro Vermelho 2013
1304,BEGONIACEAE,Begonia radicans,,54c7ca42355c7, ,SP,40303,"Handro, O.",s.n.,1942,11,12,SP,Santo André,encosta da serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1305,BEGONIACEAE,Begonia radicans,,54c7ca4235651, ,SP,55471,"Handro, O.",636,1956,10,4,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1306,BEGONIACEAE,Begonia radicans,,54c7ca42356d9, ,SP,56527,"Kuhlmann, M.",2033,1949,11,19,SP,Salesópolis,Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
1307,BEGONIACEAE,Begonia radicans,,54c7ca4235761, ,SP,65105,"Handro, O.",1044,1962,11,0,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
1308,BEGONIACEAE,Begonia radicans,,54c7ca42357e9, ,SP,8739,"Luederwaldt, H.",s.n.,1916,2,0,SP,Santo André,Alto da Serra. Mata virgem,-46.421249,-23.791604, , ,LC,Livro Vermelho 2013
1309,BEGONIACEAE,Begonia radicans,,54c7ca423586d, ,SP,8742,"Luederwaldt, H.",s.n.,1907,10,0,SP,Cubatão,"Raiz da Serra, Piaçaguera. Mata virgem",-46.407044,-23.873285, , ,LC,Livro Vermelho 2013
1310,BEGONIACEAE,Begonia radicans,,54c7ca42358f0, ,SPSF,10111,A.Custodio Filho,2057,1983,12,9,SP,Biritiba Mirim,E.B.Boraceia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
1311,BEGONIACEAE,Begonia radicans,,54c7ca4235974, ,SPSF,15471,M. Kirizawa & M.Sugiyama,2698,1992,9,22,SP,Sao Miguel Arcanjo,P.E.Carlos Botelho,-47.954378,-24.124503, , ,LC,Livro Vermelho 2013
1312,BEGONIACEAE,Begonia radicans,,54c7ca4235e94, ,SPSF,31231,R.Farias,682,2002,4,22,SP,Sete Barras,P.E.Carlos Botelho,-47.926389,-24.183611, , ,LC,Livro Vermelho 2013
1313,BEGONIACEAE,Begonia radicans,,54c7ca4235f15, ,SPSF,31441,S.Bortoleto,67,2002,4,21,SP,Sete Barras,P.E.Carlos Botelho,-47.994167,-24.141667, , ,LC,Livro Vermelho 2013
1314,BEGONIACEAE,Begonia radicans,,54c7ca4236023, ,UEC, ,"Breier, T.B.",0660,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-parcelas permanentes,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
1315,BEGONIACEAE,Begonia radicans,,54c7ca4236128, ,UEC, ,"Breier, T.B.",0603,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-estrada acima do Núcleo Sete Barras,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
1316,BEGONIACEAE,Begonia radicans,,54c7ca423622d, ,UEC, ,"Breier, T.B.",0699,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-parcelas permanentes,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
1317,BEGONIACEAE,Begonia radicans,,54c7ca42362b1, ,UEC, ,"Breier, T.B.",0650,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-parcelas permanentes,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
1318,BEGONIACEAE,Begonia radicans,,54c7ca4236bfc, ,RB,515577,"Forzza, R.C.",4813,2007,10,25,SP,Praia Grande,"Jardim Real, Estrada Mongagua-Praia Grande, km 300. .",-46.5836,-24.0728, , ,LC,Livro Vermelho 2013
1319,BEGONIACEAE,Begonia radicans,,54c7caf3c94c9, ,BHCB,76636,"Gomes, S.M.",444,0,0,0,SP,Sete Barras, ,-47.950179,-24.303886, , ,LC,Livro Vermelho 2013
1320,BEGONIACEAE,Begonia radicans,,54c7caf3cb8e4, ,MBM,153644,"Sobral, M.",7319,1991,10,0,SP,Peruíbe, ,-47.006426,-24.401561, , ,LC,Livro Vermelho 2013
1321,BEGONIACEAE,Begonia radicans,,54c7caf3ccb76, ,MBM,243197,"Hashimnoto, G.",494,1983,10,16,SP,Biritiba-Mirim, ,-46.013614,-23.619698, , ,LC,Livro Vermelho 2013
1322,BEGONIACEAE,Begonia radicans,,54c7caf3ccdb6, ,MBM,256476,"Pastore, J.A.",863,2000,12,8,SP,São Vicente, ,-46.501415,-23.94617, , ,LC,Livro Vermelho 2013
1323,BEGONIACEAE,Begonia radicans,,54c7caf45f43a, ,NMNH,2427574.2448624, , ,1959,12,6,SP, ,Paranapiacaba biological station,-46.317694,-23.776604, , ,LC,Livro Vermelho 2013
1324,BEGONIACEAE,Begonia radicans,,54c7caf461672, ,NMNH,2916242.2493441,"P. Davis, G. Shepherd & M. Sakane", ,1976,9,10,SP, ,"Sete barras reserve, ca. 50 km from sete barras to sao miguel arcanjo",-47.950179,-24.303886, , ,LC,Livro Vermelho 2013
1325,BEGONIACEAE,Begonia radicans,,54c7caf462633, ,NMNH,3347573.2545880,E. Piacentin & J. Baumgratz, ,1991,12,16,SP, ,"Santo andre, reserva biologica de paranapiacaba",-46.317694,-23.776604, , ,LC,Livro Vermelho 2013
1326,BEGONIACEAE,Begonia radicans,,54c7caf462688, ,NMNH,3347578.2581853,E. Piacentin, ,1991,11,24,SP, ,"Salesoppolis, estacao biologica de boraceia",-45.842266,-23.558466, , ,LC,Livro Vermelho 2013
1327,BEGONIACEAE,Begonia radicans,,54c7caf462833, ,NMNH,3347590.2537434,A. Custodio Filho, ,1983,12,9,SP, ,Biritiba mirim,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
