"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","dayIdentified","fieldNumber","individualCount"
"369","2020-09-12 05:00:02-03","US","US","2423998","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","J. A. Steyermark & G. Agostini","91153","1962","7","19","South America - Neotropics","Venezuela",NA,NA,NA,"US00225305",NA,"Orchidales","parviflora","(Benth.) Snelders & Maas","Sucre","Peninsula de paria; cerro patao, n of puerto de hierro, ne of guiria","800","825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"370","2020-09-12 05:00:02-03","US","US","1795959","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","J. Cuatrecasas","7177","1939","10","10","South America - Neotropics","Colombia",NA,NA,NA,"US00225314",NA,"Orchidales","parviflora","(Benth.) Snelders & Maas","Vaupés","Cerro de circasia","300","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"371","2020-09-12 05:00:02-03","US","US","1592413","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","O. L. Haught","1435","1934","12","5","South America - Neotropics","Colombia",NA,NA,NA,"US00225315",NA,"Orchidales","parviflora","(Benth.) Snelders & Maas","Santander","Vicinity of Barrancabermeja, Magdalena Valley between Sogamoso and Colorado Rivers","100","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"372","2020-09-12 05:00:02-03","US","US","1187488","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","H. F. Pittier","10952","1922","12","14","South America - Neotropics","Venezuela",NA,NA,NA,"US00225317",NA,"Orchidales","parviflora","(Benth.) Snelders & Maas","Zulia","Along lora river, on hill above camp 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"373","2020-09-12 05:00:02-03","US","US","2844908","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","G. T. Prance","12099","1971","4","19","South America - Neotropics","Brazil",NA,NA,NA,"US00225303",NA,"Orchidales","parviflora","(Benth.) Snelders & Maas","Acre","Slopes of serra da moa",NA,NA,"US00225303_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"374","2020-09-12 05:00:02-03","US","US","3559915","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","K. M. Redden, C. Perry, K. J. Wurdack, K. Glennon, E. Liverpool, P. Benjamin & C. E. Hinchliff","3819","2006","8","28","South America - Neotropics","Guyana",NA,NA,NA,"US00999185",NA,"Orchidales","parviflora","(Benth.) Snelders & Maas","Potaro-Siparuni","Kaieteur National Park. Above falls","434",NA,NA,NA,"-59.49","5.31722",NA,NA,"Maas, P. J.; Maas, H.",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"375","2020-09-12 05:00:02-03","US","US","2844909","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","G. T. Prance","12638","1971","4","28","South America - Neotropics","Brazil",NA,NA,NA,"US00225302",NA,"Orchidales","parviflora","(Benth.) Snelders & Maas","Acre","Rio moa between cachoeira grande and serra da moa village",NA,NA,"US00225302_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"376","2020-09-12 05:00:02-03","US","US","3494912","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","K. M. Redden, M. Lyle, R. Williams, C. Perry & C. Paul","2505","2004","2","1","South America - Neotropics","Guyana",NA,NA,NA,"US00923736",NA,"Orchidales","parviflora","(Benth.) Snelders & Maas","Cuyuni-Mazaruni","Pakaraima Mts., Mazaruni River, NW of Chi-Chi Falls. Along stream between two tepuis, approx. 1.5km above Base Camp 2","762",NA,NA,NA,"-60.2136","5.59683",NA,NA,"Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"377","2020-09-12 05:00:02-03","US","US","1142536","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","F. W. Pennell & E. P. Killip","8301","1922","7","13","South America - Neotropics","Colombia",NA,NA,NA,"US00225331",NA,"Orchidales","purdieana",NA,"Cauca","S of Morales","1680","1720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"378","2020-09-12 05:00:02-03","US","US","2471631","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","A. Sagástegui A.","6014","1965","10","19","South America - Neotropics","Peru",NA,NA,NA,"US00225318",NA,"Orchidales","purdieana",NA,"Amazonas","Bomacochas - Vilcaniza","625","625",NA,"Bongará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"379","2020-09-12 05:00:02-03","US","US","1142535","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","F. W. Pennell & E. P. Killip","8300","1922","7","13","South America - Neotropics","Colombia",NA,NA,NA,"US00225332",NA,"Orchidales","purdieana",NA,"Cauca","S of Morales","1680","1720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"380","2020-09-12 05:00:02-03","US","US","1141948","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","F. W. Pennell & E. P. Killip","5800","1922","5","14","South America - Neotropics","Colombia",NA,NA,NA,"US00225330",NA,"Orchidales","purdieana",NA,"Valle del Cauca","Cordillera Occidental; on peak SE of","2150","2300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"381","2020-09-12 05:00:02-03","US","US","2322144","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","J. Cuatrecasas","22230","1946","10","18","South America - Neotropics","Colombia",NA,NA,NA,"US00225320",NA,"Orchidales","purdieana",NA,"Valle del Cauca","Cordillera Occidental, W slope: la Guarida Mt., the cutting edge of mountain range la Carbonera (between las Brisas and Alban)","1950","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"382","2020-09-12 05:00:02-03","US","US","1796790","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","J. Cuatrecasas","8759","1940","3","26","South America - Neotropics","Colombia",NA,NA,NA,"US00225329",NA,"Orchidales","purdieana",NA,"Caquetá","Cordillera Oriental, E slopes, Quebrada del Rio Hacha, Cajon de Pulido","1700","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"383","2020-09-12 05:00:02-03","US","US","2105588","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","E. L. Core","1292","1944","9","18","South America - Neotropics","Colombia",NA,NA,NA,"US00225321",NA,"Orchidales","purdieana",NA,"Cauca","Head of Rio Guaitara, W of Argelia","2000","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"384","2020-09-12 05:00:02-03","US","US","1907635","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","J. A. Steyermark","54574","1943","10","10","South America - Neotropics","Ecuador",NA,NA,NA,"US00225325",NA,"Orchidales","purdieana",NA,"Zamora-Chinchipe","Santiago-Zamora: along Quebrada Honda, vicinity of Rancho achupallas","2500","2700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"385","2020-09-12 05:00:02-03","US","US","2107002","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","M. L. Grant","10116","1944","9","2","South America - Neotropics","Colombia",NA,NA,NA,"US00225322",NA,"Orchidales","purdieana",NA,"Meta","Quebrada Playon, Rio Manzanares Valley, 30 km W of La Esperanza, 52 km W Villa Vicencia","1475","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"386","2020-09-12 05:00:02-03","US","US","934240","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","J. J. Triana","s.n.","1892","2",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US00225334",NA,"Orchidales","purdieana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"387","2020-09-12 05:00:02-03","US","US","2142892","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","F. R. Fosberg","19977","1943","2","6","South America - Neotropics","Colombia",NA,NA,NA,"US00225327",NA,"Orchidales","purdieana",NA,"Huila","Ridge between drainages of Rio Guarapas & Guachicas, just below main ridge-Cordillera Oriental above Palestina, SW of Pitalito","2000","2300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"388","2020-09-12 05:00:02-03","US","US","3688035","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","R. Fonnegra & Curso Tax. Plant. Vasc.","4088","1992","4","2","South America - Neotropics","Colombia",NA,NA,NA,"US01308681",NA,"Orchidales","purdieana",NA,"Boyacá","Munucipio San Francisco: Corregimiento Aquitania, Finca La Illusión.","1200","1500",NA,"Aquitania",NA,NA,NA,NA,"Idárraga, A.",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"389","2020-09-02 16:22:30-03","Cenargen","CEN","42658","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides subsp. orobanchoides","Aécio Amaral-Santos","93","1998","04","03",NA,"Brasil","Exsicatas",NA,NA,"CEN00042658",NA,NA,"subsp. orobanchoides","(Hook.) Miers","DF","Parque Nacional de Brasília.",NA,NA,"CEN00042658","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto","P. J. M. Maas & H. Maas","2004",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"390","2019-12-09 17:29:37-03","UFPR","EFC","13167","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Völtz, R.R.; et al.","386","2014","10","12",NA,"Brasil",NA,NA,"Erva saprófita, flores alvas, interior da floresta de restinga, sob serapilheira densa.","EFC013167",NA,NA,NA,"(Hook.) Miers","Paraná","P.E. Ilha do Mel",NA,NA,NA,"Paranaguá","-48.3038","-25.556",NA,NA,"Vieira, R.S.; Bizarro, O.M.R.","2014","10","-48.3038","-25.5560",NA,NA,NA,"13",NA,NA
"391","2019-12-09 17:29:37-03","UFPR","EFC","17387","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Souza, I.","278","2018","09","21",NA,"Brasil",NA,NA,"Erva mico-heterótrofa 15 cm, frutos alvos. Comum nas áreas bem desenvolvidas de vegetação, ocorrendo como indivíduos isolados. Formação Pionéira Marinha","EFC017387",NA,NA,NA,"(Hook.) Miers","Paraná","Praia do Miguel - Ilha do Mel","16","16",NA,"Paranaguá","-48.3056","-25.5579",NA,NA,"Souza, I.","2018","09","-48.3056","-25.5579",NA,NA,NA,"21",NA,NA
"392","2019-12-09 17:29:37-03","UFPR","EFC","14131","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Blum, C.T.","2125","2015","05","16",NA,"Brasil",NA,NA,"Saprófita, 10 cm, flores brancas, sobre serapilheira sob Floresta Ombrófila Densa de transição Montana e Altomontana, ambiente de crista","EFC014131",NA,NA,NA,"(Hook.) Miers","Paraná","Serra do Ibitiraquire, Pico Ferraria, trilha da crista sudeste","945","945",NA,"Antonina","-48.8039","-25.2317",NA,NA,"Blum, C.T.","2015","05","-48.8039","-25.2317",NA,NA,NA,"18",NA,NA
"393","2019-12-09 17:29:37-03","UFPR","EFC","14770","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Blum, C.T.","1819","2014","09","06",NA,"Brasil",NA,NA,"Saprófita com 15 cm, flores brancas.","EFC014770",NA,NA,NA,"(Hook.) Miers","Paraná","Rio Guaraguaçu","12","12",NA,"Pontal do Paraná","-48.4827","-25.6302",NA,NA,"Blum, C.T.","2014","09","-48.4827","-25.6302",NA,NA,NA,"06",NA,NA
"394","2019-12-09 17:29:37-03","UFPR","EFC","16953","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Dall Agnol, R.T.","468","2018","07","15",NA,"Brasil",NA,NA,"Erva saprófita esbranquiçada, áfila, com flores alvas. Comum no interior da floresta. Floresta Ombrófila Densa de Terras Baixas","EFC016953",NA,NA,NA,"(Hook.) Miers","Amazonas","EcoForest Adventure",NA,NA,NA,"Manaus","-60.0392","-2.6309",NA,NA,"Dall Agnol, R.T.","2018","07","-60.0392","-2.6309",NA,NA,NA,"15",NA,NA
"395","2019-12-09 17:29:37-03","UFPR","EFC","7281","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Kuniyoshi, Y.S.; Gatti, G.","6018","1997","05","14",NA,"Brasil",NA,NA,"erva amarelada (saprófita), áfila (folhas escamiformes), flores amarelas, comum em substrato úmido e arenoso interior da capoeira de 15 anos.","EFC007281",NA,NA,NA,"(Hook.) Miers","Paraná","Parque Estadual do Palmito, em restinga",NA,NA,NA,"Paranaguá","-48.5558","-25.5917",NA,NA,"Vieira, R.S.","2014","10","-48.5558","-25.5917",NA,NA,NA,"13",NA,NA
"396","2021-03-15 18:26:13-03","USP","SPF","209865","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Zappi, DC","1903","2009","03","08",NA,"Brasil",NA,NA,"Ervas eretas, flores alvas.; Interior de mata de galeria. em grotão.","SPF00209865",NA,NA,NA,"(Hook.) Miers","Minas Gerais","Serra do Cipó, Trilha da Senhorinha, primeiro platô.",NA,NA,NA,"Santana de Pirapama","-43.754604","-18.972285",NA,NA,"Milliken, W","2009","03","-43.754604","-18.972285",NA,NA,NA,NA,NA,NA
"397","2021-03-25 13:51:53-03","UNIVILLE","JOI","13116","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Mancinelli, W.S.","1419","2011","11","05",NA,"Brasil",NA,NA,"; HABITO: saprófita; TIPO VEGETACIONAL: FODSM","JOI013116",NA,NA,NA,"(Hook.) Miers","Santa Catarina","Morro da Tromba.","100","100",NA,"Joinville","-48.8456001281738","-26.3043994903564","37150","auto","W.S. Mancinelli","2011","11",NA,NA,NA,NA,NA,"05",NA,NA
"398","2018-08-13 15:53:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","M. A. Ríos Paredes et al.",NA,"2013","9","16","South America","Peru",NA,NA,NA,NA,"Spermatophyta","Dioscoreales",NA,NA,"Loreto","Campsite #1 (Mina de Sal) on Rapid Biological and Social Inventory #26.","300","750",NA,NA,"-76.60436111","-5.88394448",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"399","2019-06-13 10:28:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","V. Quipuscoa S. & M. Vilchez T.","2649","2001","9","2","South America","Peru",NA,NA,NA,NA,"Spermatophyta","Dioscoreales",NA,NA,"San Martín","Dist. Saposoa; entre Reposo del Pastor y Angola Alta","2100","2200",NA,"Huallaga",NA,NA,NA,NA,"H. Maas",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"400","2019-08-22 11:47:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","H. Beltrán S.","1031","1994","7","18","South America","Peru",NA,NA,NA,NA,"Spermatophyta","Dioscoreales",NA,NA,"Amazonas",NA,NA,NA,NA,NA,"-78","-5",NA,NA,"RRC ID Flag",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"401","2019-06-13 10:39:04-03","F","FMNH-SEEDPLANTS","V0086816F","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","I. M. Sánchez Vega et al.","9600","1998","7","1","South America","Peru",NA,NA,NA,"V0086816F","Spermatophyta","Dioscoreales",NA,NA,"Amazonas","Distrito Vista Alegre, Sector Romero, ca. 1 km de Vista Alegre","1540","1720","V0086816F_01","Amazonas","-77.3","-6.17",NA,NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"402","2020-04-14 14:41:27-03","F","FMNH-SEEDPLANTS","V0563023F","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","R. Aguinda","1372","2001","7","26","South America","Ecuador",NA,NA,NA,"V0563023F","Spermatophyta","Dioscoreales",NA,NA,"Sucumbios","Eastern slopes of the Andes, ca. 10 km south of the Ecuador-Colombia border, old trail heading south from the Cofan community of Alto Bermejo, towards Pozo Seco. Vicinity of campsite #1 (Bermejo Field Station) on Rapid Biological Inventory #3.","450","600",NA,NA,"-77.4972","0.1803",NA,NA,"RRC ID Flag",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"1372",NA
"403","2019-09-04 20:19:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","O. L. Haught","1376","1934","9","19","South America","Colombia",NA,NA,NA,NA,"Spermatophyta","Dioscoreales","parviflora",NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"404","2016-08-23 10:59:00-03","NHMLondon","NHM-LONDON-BOT","BM000938111","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","H_545; Herb John Miers - Bequeathed 1879","s.n.",NA,NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:2476035","<a href=http://www.nhm.ac.uk/services/media-store/asset/310c423138dcf1f70b7eb89f3ddae25db48ee890/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"(Hook.) Miers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snelders,H.C.M. & Maas,P.J.M.","1977",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA
"405","2016-08-23 10:59:00-03","NHMLondon","NHM-LONDON-BOT","BM000938112","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","John Miers; b.1789; d.1879; Miers","3522",NA,NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:2476036","<a href=http://www.nhm.ac.uk/services/media-store/asset/fab6a990d5a9e98a44171170d03dcb3884568b23/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"(Hook.) Miers","Rio de Janeiro",NA,NA,NA,NA,NA,"-43.212119","-22.950839",NA,NA,NA,NA,NA,"-43.212119","-22.950839",NA,NA,"Possible type",NA,NA,NA
"406","2015-02-26 09:28:58-03","NHMLondon","NHM-LONDON-BOT","BM000938113","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Richard Spruce; b.1817; d.1893; Spruce","2623","1852","01","01",NA,"Brasil",NA,"NHMUK:ecatalogue:2476781",NA,NA,NA,NA,NA,"(Benth.) Snelders & Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snelders,H.C.M. & Maas,P.J.M.","1977","01",NA,NA,NA,NA,"Isotype","01",NA,NA
"407","2018-12-17 10:18:18-02","PERD","PERD","1076","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Pivari, MO; Oliveira, VB; Costa, FM","525","2007","02","22",NA,"Brasil",NA,NA,"Erva, ca. 0,1m alt., em solo orgânico flutuante, sombreada. Caule roxo, cálice amarelo, corola rosa.",NA,NA,NA,NA,"(Hooker) Miers.","Minas Gerais","Brejão de Ipaba","218","218",NA,"Ipaba","-42.410278","-19.455",NA,NA,"Pivari, MO","2007","02","-42.410278","-19.455",NA,NA,NA,"25",NA,NA
"408","2019-10-16 14:11:45-03","UEL","FUEL","28635","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Hertel, R","459","1949","07",NA,NA,"Brasil",NA,NA,NA,"FUEL017829","Tracheophyta","Dioscoreales",NA,"(Hook.) Miers","Paraná","Baia Paranaguá",NA,NA,NA,"Ilha do Mel",NA,NA,NA,NA,"Brade","1949",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-11-12 16:59:02-03","UEL","FUEL","47474","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Viana, PL; Carvalho, FA; Hopkins, MJG; Assunção, PACL","2678","2007","04","26",NA,"Brasil",NA,NA,NA,"FUEL009850","Tracheophyta","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Joana D' Arc, estrada de barro",NA,NA,NA,"Canutama","-64.360833","-8.6575",NA,NA,NA,NA,NA,"-64.360833","-8.6575",NA,NA,NA,NA,NA,NA
"410","2020-11-12 16:59:02-03","UEL","FUEL","47697","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Viana, PL; Maruenza, D; Nascimento, R; Cohn-Haft, M; Adeney, M","2956","2007","07","04",NA,"Brasil",NA,NA,NA,"FUEL009846","Tracheophyta","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Campina do Tupana, transição campinarana; mata de terra firme",NA,NA,NA,"Autazes","-59.1305999755859","-3.57972002029419","146802","auto","Melo, A","2016","08",NA,NA,NA,NA,NA,"29",NA,NA
