"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"49","2020-11-04 11:12:03-03","ESALQ","ESA","28845","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Ivanauskas, N.M.","330.0","1995","08","26","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028845",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"50","2020-11-04 11:12:03-03","ESALQ","ESA","128517","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"Baitello, J.B.","Virillo, C.B.","213.0","2013","04","02","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Serraria - Trilha da Igrejinha","-47.5","-23.9599990844727",NA,NA,"463","463",NA,"ESA128517",NA,"2013",NA,NA,"Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"51","2020-11-04 11:12:03-03","ESALQ","ESA","80654","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Moraes, P.L.R.","Bortoleto, S.; Araújo, A.O.; Freire, R.A.P.; Capretz, R.L.;Castellen, M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","95.0","2002","04","22","Brasil","São Paulo","São Miguel Arcanjo.","Parque Estadual Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana.Trilha do Rio Taquaral. Beira do rio.","-475.936","-240.314","-475,936","-240,314",NA,NA,"Árvore de 5m de altura. Frutos maduros negros.","ESA080654","ESA080654",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:12:03-03","ESALQ","ESA","128519","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"Baitello, J.B.","Delfini, C.","833.0","2013","03","27","Brasil","São Paulo","Tapiraí","Trilha entre a UHE Alecrim e UHE Porto Raso. Floresta Ombrófila Densa, na margem do rio Dezembro.","-47.45029","-24.07695","-47.45029","-24.07695","331","331","Árvore, ca. 7m alt., frutos alaranjados.","ESA128519",NA,"2013",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:12:03-03","ESALQ","ESA","97428","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees.)Wez.","Moraes, P.R.","Torres, R.B. ; et. al.","722.0","1999","04","14","Brasil","São Paulo","Paquirera",NA,NA,NA,NA,NA,NA,NA,NA,"ESA097428","ESA097428",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:12:03-03","ESALQ","ESA","109331","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"Sampaio, D.","140.0",NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA109331","ESA109331",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"55","2020-11-04 11:12:03-03","ESALQ","ESA","109332","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"Sampaio, D.","141.0",NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA109332","ESA109332",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"56","2020-11-04 11:12:03-03","ESALQ","ESA","24134","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Fernandes, G.D. et al.",NA,"1995","02","09","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA024134",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"57","2020-11-04 11:12:03-03","ESALQ","ESA","28846","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Ivanauskas, N.M.","412.0","1995","09","28","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028846",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"58","2020-11-04 11:12:03-03","ESALQ","ESA","28847","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Ivanauskas, N.M.","417.0","1995","09","28","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028847",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"59","2020-11-04 11:12:03-03","ESALQ","ESA","29390","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Ivanauskas, N.M.","945.0","1996","03","21","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029390",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"60","2020-11-04 11:12:03-03","ESALQ","ESA","7117","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R.",NA,"1994","06","08","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007117",NA,"2003","01","01","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"61","2020-11-04 11:12:03-03","ESALQ","ESA","7832","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Moraes, P.L.R.","Moraes, P.L.R.","755.0","1992","11","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007832",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"62","2020-11-04 11:12:03-03","ESALQ","ESA","14799","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R. et al.","949.0","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA014799",NA,"2003","01","01","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"63","2020-11-04 11:12:03-03","ESALQ","ESA","104277","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"Baitello, J.B.","Aguiar, O.T.","1087.0","2002","03","14","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104277","ESA104277","2002","03","19","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"64","2020-11-04 11:12:03-03","ESALQ","ESA","15102","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R.","923.0","1994","04","22","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA015102",NA,"2003","01","01","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"65","2020-11-04 11:12:03-03","ESALQ","ESA","7438","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R.","682.0","1992","03","23","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007438",NA,"2003","01","01","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"66","2020-11-04 11:12:03-03","ESALQ","ESA","15108","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R. et al.","917.0","1994","04","22","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA015108",NA,"2003","01","01","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"67","2020-11-04 11:12:03-03","ESALQ","ESA","67760","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R.","2228.0","2000","09","05","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA067760",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"68","2020-11-04 11:12:03-03","ESALQ","ESA","67761","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R.","2229.0","2000","09","05","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA067761","ESA067761",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"69","2020-11-04 11:12:03-03","ESALQ","ESA","32751","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Sanchez, M.","Leitão Filho, H. F. et al.",NA,"1996","02","01","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA032751",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"70","2020-11-04 11:12:03-03","ESALQ","ESA","123921","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"Souza, V.C.","Souza, V.C. ; Flores, T.B.","35022.0","2013","05","01","Brasil","São Paulo","Tapiraí","Área da Cia. Votorantim. Trilha do Rio Dezembro.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, ca. 6 m alt. Vegetativo.","ESA123921",NA,"2013",NA,NA,"Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"71","2020-11-04 11:12:03-03","ESALQ","ESA","123930","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"Souza, V.C.","Souza, V.C. ; Flores, T.B.","35031.0","2013","05","01","Brasil","São Paulo","Tapiraí","Área da Cia. Votorantim. Trilha do Rio Dezembro.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, ca. 6 m alt. Vegetativo.","ESA123930",NA,"2013",NA,NA,"Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"72","2020-11-04 11:12:03-03","ESALQ","ESA","82495","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"Sampaio, D., XII/2002","Mazine, F.F.; Sampaio, D.; Forster, W.; Salmazo, P.B. ; Ribeiro Jr., E.","753.0","2002","12","08","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso. Mata de Restinga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 4m. Vegetativo.","ESA082495","ESA082495",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"73","2020-11-04 11:12:03-03","ESALQ","ESA","128973","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"Colletta, G.D. et al.","Colletta, G.D.","1389.0","2014","04","14","Brasil","São Paulo","Tapiraí","Reserva CBA","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 3.4m, flores creme","ESA128973",NA,"2014",NA,NA,"Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"74","2020-11-04 11:12:03-03","ESALQ","ESA","80651","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Franco, G.C.","Savassi, A.P.; Silva, F.D.; Campos, L.M.; Duarte, A.R.; Arango, B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","223.0","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana. Borda de mata.","-475.808","-240.403","-475,808","-240,403",NA,NA,"Árvore de 8m. Flores em botão.","ESA080651","ESA080651",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:12:03-03","ESALQ","ESA","9759","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Moraes, P.L.R.","Andrade, P.M. ; Lopes, M.A.","158.0","1984","05","21","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"ESA009759",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"76","2020-11-04 11:12:03-03","ESALQ","ESA","29389","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Ivanauskas, N.M. et al.","944.0","1996","03","12","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029389",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"77","2020-11-04 11:12:03-03","ESALQ","ESA","17716","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Ivanauskas, N.M. ; Maestro, A.L.","119.0","1995","04","18","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA017716",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"78","2020-11-04 11:12:03-03","ESALQ","ESA","28848","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Ivanauskas, N.M.","209.0","1996","06","20","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028848",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"79","2020-11-04 11:12:03-03","ESALQ","ESA","29212","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Ivanauskas, N.M.","789.0","1996","04","27","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029212",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"80","2020-11-04 11:12:03-03","ESALQ","ESA","9116","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R.","722.0","1992","09","12","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA009116",NA,"2003","01","01","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"81","2020-11-04 11:12:03-03","ESALQ","ESA","14812","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R. et al.","970.0","1994","04","24","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA014812",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"82","2020-11-04 11:12:03-03","ESALQ","ESA","109564","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29224.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109564","ESA109564",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"83","2020-11-04 11:12:03-03","ESALQ","ESA","128957","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"Colletta, G.D. et al.","Colletta, G.D.","1373.0","2014","04","14","Brasil","São Paulo","Tapiraí","Reserva CBA","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, flores alvas","ESA128957",NA,"2014",NA,NA,"Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"84","2016-02-02 14:38:23-02","BGBM","B","B 10 0185237","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","Mez",NA,"F. Sellow","5800",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"II <a href=http://herbarium.bgbm.org/object/B100185237 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100185237","B100185237 B100185237_1",NA,NA,NA,NA,NA,"Middle and South America",NA,NA,NA,NA,"syntype",NA,NA,NA
"85","2016-02-02 14:38:23-02","BGBM","B","B 10 0185238","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","Mez",NA,"F. Sellow","5800",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185238 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100185238","B100185238 B100185238_1",NA,NA,NA,NA,NA,"Middle and South America",NA,NA,NA,NA,"isosyntype",NA,NA,NA
"86","2016-02-02 14:38:23-02","BGBM","B","B 10 0185447","S","Plantae","Lauraceae","Ocotea","riedelii","Ocotea riedelii","Mez",NA,"L. Riedel",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ex herbario horti Petropolitani <a href=http://herbarium.bgbm.org/object/B100185447 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100185447","B100185447 B100185447_1",NA,NA,NA,NA,NA,"Middle and South America",NA,NA,NA,NA,"isotype",NA,NA,NA
"87","2019-02-15 11:40:56-02","IPA","IPA","32191","S","Plantae","Lauraceae","Ocotea","hoehnii","Ocotea hoehnii","Vattimo-Gil","Teixeira, B.C.","Hoehne, W.","2479","1947","04","17","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore da mata.","IPA0032191",NA,NA,NA,NA,"Plantae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"88","2019-02-15 11:40:56-02","IPA","IPA","13120","S","Plantae","Lauraceae","Ocotea","hoehnii","Ocotea hoehnii","Vattimo-Gil","Teixeira, B.C.","Handro, O.","s.n.","1934","04","24","Brasil","São Paulo","São Paulo","Jardim Botânico, nativa no jardim botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore; flores alvacentas.","IPA0013120",NA,NA,NA,NA,"Plantae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"89","2019-10-25 11:09:31-03","IAP","PACA-AGP","110439","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"A. Stival-Santos","2990","2010","06","16","Brasil","SC","Biguaçu","Instituto Itaúna de Educação Ambiental.","-48.69","-27.45","48º41'24.0W","27º27'00.0S","66","66","FURB 27517 Habitat: interior do fragmento Fenofase: botão floral Hábito: arbórea Ecossistema: floresta ombrófila densa","PACA110439",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"90","2020-12-20 21:18:04-03","UFV","VIC","20191","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez",NA,"Meira, Neto J A","2030","1994","05",NA,"Brasil","Minas Gerais","Viçosa","Mata da Sivicultura","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de 6 m de atura.","VIC020191",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"91","2020-12-20 21:18:04-03","UFV","VIC","18129","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez",NA,"Ana Luiza","s.n.","1995","08","14","Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,"Áltura 18 m, P 4 n° 75","VIC018129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-20 21:18:04-03","UFV","VIC","14666","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez",NA,"Sevilha, A.C.; et al.","s.n.","1995","01","19","Brasil","Minas Gerais","Viçosa","Jardim Botânico II","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de 7 m de altura casca morta verde escura, casca viva laranja escuro,apresenta oxidação alburno amareloouro localizada a ameia encosta do morro de exposição sudoeste. latossolo vermelho amarelo distrófico.","VIC014666",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"93","2020-12-20 21:18:04-03","UFV","VIC","14674","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez",NA,"Sevilha, A.C.; et al.","s.n.","1994","10","02","Brasil","Minas Gerais","Viçosa","Jardim Botânico II","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore ede 13 m, casca amarela romática alburno bege localizada a meia encosta de morro de exposição sudoeste em latosssolo vermelho mamrelo distrófico. ind 1057","VIC014674",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"94","2020-12-20 21:18:04-03","UFV","VIC","12484","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez",NA,"Silva, A.F.; Fontes, N.R.L.","145",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","mata da Biologia- UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC012484","VIC012484",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"95","2020-12-20 21:18:04-03","UFV","VIC","20192","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez",NA,"Meira, Neto J A","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Mata da Sivicultura","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Planta jovem de 6 m de altura","VIC020192",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"96","2020-12-20 21:18:04-03","UFV","VIC","1540","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez",NA,"Kulhmann.;","s.n.","1934","09","21","Brasil","Minas Gerais","Viçosa","ESAV, Morro d'agua espalhada","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC001540",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"97","2020-12-20 21:18:04-03","UFV","VIC","13041","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez",NA,"Silva, A.F.; Fontes, N.R.L.","101",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","mata da Biologia- UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC013041",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"98","2019-11-21 14:38:10-03","UFJF","CESJ","51299","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","A.Quinet","N.F.O. Mota; G.S. França","437","2005","11","06","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 Km 6: Trilha do Sauá. Lat.: 20º52'40,5S; Lon.: 43º49'01,4W; Alt.: 1000-1200mm.","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Árvore de 5-6m de altura no interior de mata, frutos imaturos verdes e maduros vináceos, cúpula verde.","CESJ051299",NA,"2006","08","16","Angiosperma",NA,"América do Sul",NA,"23079","auto",NA,NA,NA,NA,NA
"99","2021-03-01 16:32:36-03","UNICAMP","UEC","166764","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Barbosa, TDM","Padgurschi, MCG; Tamashiro, JY; Belinello, R","1574","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM. Núcleo Santa Virgínia. Parcela K.","-45.067778","-23.325556","-45.067778","-23.325556","1060","1093","K1707 Árvore, ca. 9 m, sem flores ou frutos.; Floresta Ombrófila Densa Montana.","UEC039876","UEC039876","2009",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
