"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"48","2020-11-26 18:08:18-03","CPAN-UFMS","COR","11921","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","3666","2005","09","02",NA,"Brasil","Mato Grosso do Sul","Bonito","Beira da rodovia estadual MS-178","-56.684722","-20.600556",NA,"Árvore, 5 m, escandente; flor lilás Habito: Árvore",NA,NA,"345","345",NA,NA,NA,NA,NA,NA,"56º41'5''W","20º36'2''S",NA,NA,NA,NA
"49","2020-11-26 18:08:18-03","CPAN-UFMS","COR","10609","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","R.R. Silva e Damasceno Junior, G.A.","Damasceno Junior,G.A.;Ishii,I.H.;Siilva,R.R.;Lima,M.S.;Velasques,J.S.;Sório, V.F.","2816","2001","10","18",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda Vale do Paraiso - Morro Sta Cruz. Mata de galeria; litólico; morro.","-57.6016998291016","-19.0046997070312",NA,"Com fruto:marrom",NA,NA,"800","800",NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:16:26-03","UFBA","ALCB","122110","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Guedes, ML","Guedes, ML; Chagas, F das; Silveira, ER","24022","2015","10","05","Southern America","Brasil","Maranhão","Barra do Corda","Caminho para Jenipapo dos Vieiras.","-45.25","-5.55",NA,"espinescente. Folhas com folíolos cartáceos. Fruto sâmara.","ALCB008124","ALCB008124",NA,NA,NA,NA,NA,"2017","11",NA,"-45.25","-5.55",NA,NA,NA,NA
"51","2020-02-08 09:13:34-03","NBC","NL-BOTANY","L.1939681","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Bth.",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia near Goyaz.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1939681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1939681","NL-L1939681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"52","2020-02-08 09:13:34-03","NBC","NL-BOTANY","U.1303334","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Bth.",NA,"Santos RR de; Souza R; Ferreira A",NA,"1968","05","02","Southern America","Brazil",NA,NA,"Flora of Mato Grosso, 5km S of the Base camp of the Expedition, Base camp, close to the Kavantina-Sao felix road.","-51.866667","-12.9",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1303334 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1303334","NL-U1303334",NA,NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9","Magnoliopsidae",NA,NA,NA
"53","2020-02-08 09:13:40-03","NBC","NL-BOTANY","WAG.1029604","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Bth.",NA,"Hatschbach GG",NA,"1970","05","18","Southern America","Brazil",NA,NA,"Pedro Celestino (mun. Tereno) Mato Grosso.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1029604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1029604","NL-WAG1029604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"54","2020-02-08 09:13:40-03","NBC","NL-BOTANY","WAG.1029605","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Bth.",NA,"Hatschbach GG",NA,"1976","05","11","Southern America","Brazil",NA,NA,"Rod. BR 262, Cachoeira (mun. Terenos) Mato Grosso.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1029605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1029605","NL-WAG1029605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"55","2020-11-04 11:09:44-03","ESALQ","ESA","66128","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth","Ivanauskas, N.M.","Ribeiro, E.","9.0","1999","07","13",NA,"Brasil","Mato Grosso","Nova Xavantina",NA,"-52.353099822998","-14.6732997894287",NA,NA,"ESA066128","ESA066128",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:09:44-03","ESALQ","ESA","38327","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Árbocz, G.F.","3811.0","1997","04","24",NA,"Brasil","Mato Grosso","Jauru","Estrada vicinal em direção norte, para o rio Guaporé. Transição Floresta Estacional Semi-decidual / Floresta Estacional Aluvial (mata ciliar). Relevo suave ondulado. Solo tipo areia quartzosa. 83.25.480 UTM; 2.89.670 UTM","-58.8664016723633","-15.3418998718262",NA,"Arbusto a arvoreta até 4m, as vezes escandente. Flor lilás-arroxeado. Comum na região, na margem das estradas.","ESA038327","ESA038327",NA,NA,NA,"40234","auto","1997","11","29",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:09:44-03","ESALQ","ESA","71870","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Forster, W.; Batista, F.R.Q.; Micheletto, F.; Liesenfeld, M.V.A.; San Martin-Gajardo, I.; Peroni, N.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","282.0","2000","04","22",NA,"Brasil","São Paulo","São Sebastião","Praia Barra do Una / Boracéia. Estrada de acesso da Fazenda Águas do Bento. 30 m.s.m. Borda de Mata de restinga na beira de Estrada/aterro","-45.46","-23.43",NA,"Liana;frutos imaturos verdes;3m","ESA071870","ESA071870","30","30",NA,NA,NA,NA,NA,NA,"-45.46","-23.43",NA,NA,NA,NA
"58","2020-11-04 11:09:44-03","ESALQ","ESA","38331","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Souza, V.C.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16752.0","1997","05","21",NA,"Brasil","Mato Grosso","Nortelândia","Fazenda Camargo (Arrossensal). Reserva Florestal da Fazenda. 20 Km NNE (em linha reta) de Nortelândia. Transição Floresta Estacional/Floresta Ombrófila.","-56.42","-14.18",NA,"Arbusto, ca. 2, 5 m alt.; frutos imaturos verdes. Borda.","ESA038331","ESA038331",NA,NA,NA,NA,NA,"1997","12","27","-56.42","-14.18",NA,NA,NA,NA
"59","2020-11-04 11:09:44-03","ESALQ","ESA","17753","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Tamashiro, J.Y. et al.","273.0","1994","06","29",NA,"Brasil","São Paulo","Onda Verde",NA,"-49.2900009155273","-20.6000003814697",NA,NA,"ESA017753","ESA017753",NA,NA,NA,"15917","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:09:44-03","ESALQ","ESA","41030","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","F.L.R. Filardi","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15520.0","1997","04","24",NA,"Brasil","Mato Grosso","Marcelândia","BR-080. Cerca de 100 Km de Matupá em direção ao Rio Xingu. Savana arborizada (cerrado), parcialmente utilizada como pasto.",NA,"-10.45",NA,"Arbusto, ca. 2 m alt.; botões verdes.","ESA041030","ESA041030",NA,NA,NA,NA,NA,"2009","12","01",NA,"-10.45",NA,NA,NA,NA
"61","2020-11-04 11:09:44-03","ESALQ","ESA","104207","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,"Camargo, R.","Moura, T.M.","142.0","2008","05","23",NA,"Brasil","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,NA,"ESA104207","ESA104207",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:09:44-03","ESALQ","ESA","102858","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,"Camargo, R.","Moura, T.M.","142.0","2008","05","23",NA,"Brasil","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,NA,"ESA102858","ESA102858",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:09:44-03","ESALQ","ESA","102765","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,"Souza, V.C.","Bento, L.S.R.",NA,"2007","06","10",NA,"Brasil","Goiás","Morrinhos",NA,"-49.0993995666504","-17.7311000823975",NA,NA,"ESA102765","ESA102765",NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:09:44-03","ESALQ","ESA","21869","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Tamashiro, J.Y. et al.","914.0","1995","04","14",NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,"ESA021869","ESA021869",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:09:44-03","ESALQ","ESA","41031","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Nave, A.G.; Dário, F.R. Lopes, R.F.; Bertani, D.F.","1333.0","1997","04","28",NA,"Brasil","Mato Grosso","Nova Ubiratã","Contato Floresta Ombrófila Aberta com Floresta Estacional. Beira de estrada, antropizada","-55.2546997070312","-12.9905996322632",NA,"Arbusto escandente. Altura de 2, 0 m. e com flor roxa.","ESA041031","ESA041031",NA,NA,NA,"183956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:09:44-03","ESALQ","ESA","41032","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1149.0","1997","03","29",NA,"Brasil","Mato Grosso","Gaúcha do Norte","Estrada Gaúcha do Norte - Rio Coluene. Floresta Ombrófila Aberta/Mata Ciliar. Beira de afluente do rio Coluene","-53.0797004699707","-13.2421998977661",NA,"Liana. Flor branca. Espinhos pareados.","ESA041032","ESA041032",NA,NA,NA,"152955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:29:41-03","MN","R","69574","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Freire Allemão, F. 423 p.p.; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 5083 a","R000069574","R000069574_001",NA,NA,NA,NA,NA,"1972","10",NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:29:41-03","MN","R","161387","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Irwin, H.S.; Grear Jr., J.W.; Souza, R. & Santos, R.R.","s.n.","1966","06","04",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto","1973",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:29:41-03","MN","R","21647","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Malme, G.O.A.","s.n.","1903","05","29",NA,"Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,"Her. Brasil. Regnell. Musei bot. Stockholm. Plantae Itineris Regnelliani",NA,NA,NA,NA,NA,"107042","auto","1972","04",NA,NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:29:41-03","MN","R","3047","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Hoehne, F.C.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Coxim",NA,"-54.7599983215332","-18.5067005157471",NA,"Comissão Rondon",NA,NA,NA,NA,NA,"102528","auto","1911","05",NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:29:41-03","MN","R","69994","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Macedo, A.","704","1945","05","24",NA,"Brasil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,"50022","auto","1972","04",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-19 10:23:47-03","CPAP","CPAP","1277","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Pott, A.","1904","1985","06","17",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - entre o curral e a roça","-56.65","-18.983333",NA,"Trepadeira com acúleos. FLOR: roxa. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cordilheira (paleodique) não alagável, com vegetação secundária. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,NA,NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA
"73","2020-11-19 10:23:47-03","CPAP","CPAP","1316","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","A. Pott","Pott, A.","1942","1985","06","25",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - entre o curral e a roça velha","-56.65","-18.983333",NA,"Trepadeira - com acúleos. FLOR: roxo clara. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: . AMBIENTE: Cordilheira - mata. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano. <ll>dwc_commonname:</ll> Rasga-diabo",NA,NA,"90","90",NA,NA,NA,"2000","09",NA,"56°39' W","18°59' S",NA,NA,NA,NA
"74","2020-11-19 10:23:47-03","CPAP","CPAP","13470","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Pott, A.","7095","1995","03","19",NA,"Brasil","MS","Miranda","Córrego Tereré, sede da fazenda Bodoquena S.A., Guaicurus","-56.75","-20.066667",NA,"Arvoreta 6m de altura, ramos escandentes. FLOR: roxa. Estandarte com mancha basal creme esverdeada. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Frequente. AMBIENTE: Mata ciliar, borda externa (transição com pastagem cultivada). SUBSTRATO: solo argiloso calc",NA,NA,"110","110",NA,NA,NA,NA,NA,NA,"56°45' W","20°04' S",NA,NA,NA,NA
"75","2020-11-19 10:23:47-03","CPAP","CPAP","6088","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","A. Pott","Pott, A.","4773","1989","05","15",NA,"Brasil","MS","Anastácio","Próximo ponte do rio Taboco, estrada (MS 419) Aquidauana - Rio Negro, Pantanal","-55.65","-20.633333",NA,"Arbusto escandente aculeado. FLOR: azul. FRUTO: não visto. INTERESSE: Apícola. FREQUÊNCIA: Frequente. AMBIENTE: Vegetação secundária do aterro da estrada. SUBSTRATO: solo limo-arenoso. RELEVO: plano convexo.",NA,NA,"110","110",NA,NA,NA,"2000","09",NA,"55°39' W","20°38' S",NA,NA,NA,NA
"76","2020-11-19 10:23:47-03","CPAP","CPAP","15021","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","V. E. Rudd","Hatschbach, G.","62110","1995","05","02",NA,"Brasil","MS","Nioaque","Rodovia BR-060, 2-3Km Sul de Nioaque","-55.8300018310547","-21.1352996826172",NA,"Arbusto deramos procumbentes. FLOR: lilás. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,"49299","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-07-02 14:02:00-03","JBP","HPL","4512","S","Plantae",NA,NA,"Fabaceae-Faboideae","Machaerium","amplum","Machaerium amplum","Benth","R. Tsuji","E.R. Salviani & H. Lorenzi","254","1998","08","26",NA,"Brasil","MS","Palmeiras","Coletada na BR-262, rodovia de Vicinal para Palmeiras a cerca de 5km da rodovia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","07","13",NA,NA,NA,NA,NA,NA
"78","2015-07-02 14:02:00-03","JBP","HPL","4513","S","Plantae",NA,NA,"Fabaceae-Faboideae","Machaerium","amplum","Machaerium amplum","Vog.","R. Tsuji","E.R. Salviani & H. Lorenzi","14","1998","05","26",NA,"Brasil","MS","Palmeiras","Vilarejo de Palmeiras a cerca de 4km antes do mesmo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","07","13",NA,NA,NA,NA,NA,NA
"79","2019-02-22 11:46:46-03","IPA","IPA","21168","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, F.L.R.","Andrade-Lima","705886","1970","05","20","Southern America","Brasil","Ceará","Barbalha","Ladeira da Santa Rita","-39.30419921875","-7.31111001968384",NA,"Arbusto 0,80-0,90m. Flor roxo-claro","IPA0021168",NA,NA,NA,NA,"22868","auto","2008","07","31",NA,NA,NA,NA,NA,NA
"80","2019-02-22 11:46:46-03","IPA","IPA","21172","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, F.L.R.","Andrade-Lima","705890","1970","05","21","Southern America","Brasil","Ceará","Crato","Chapada do Araripe, Margem estrada para Santana do Cariri, a 16 km de Araripina. Capoeira","-39.4094009399414","-7.23416996002197",NA,"Frutos","IPA0021172",NA,NA,NA,NA,"30071","auto","2008","07","31",NA,NA,NA,NA,NA,NA
"81","2019-02-22 11:46:46-03","IPA","IPA","11733","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, F.L.R.","Andrade-Lima","58-3153","1958","05","13","Southern America","Brasil","Mato Grosso",NA,"Antiga roça do Posto Indígena Cap. Vasconelos",NA,NA,NA,"Arbusto 2,5m. Flor roxa com centro do estandarte branco","IPA0011733",NA,NA,NA,NA,NA,NA,"2008","08","01",NA,NA,NA,NA,NA,NA
"82","2019-02-22 11:46:46-03","IPA","IPA","15618","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, F.L.R.","Pires, J.M.; N.T.Silva, RSouza; Souza, R.; N.T.Silva, RSouza; Souza, R.","9550","1963","05","01","Southern America","Brasil","Distrito Federal",NA,"Entre Fercal e Brasília",NA,NA,NA,"Liana com espinhos. Pétalas arroxeadas; cálice roxo-marrom; caule grosso, irregular, com círculos concêntricos de onde escorre resina vermelha","IPA0015618",NA,NA,NA,NA,NA,NA,"2008","08","01",NA,NA,NA,NA,NA,NA
"83","2019-07-26 11:40:26-03","IPA","IPA","28666","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Benth.","Rodrigues, W.","Coelho, D.; Osmarino; Osmarino","28666","1969","08","27","Southern America","Brasil","Amazonas",NA,"Estrada Manaus - Itacoatiara km 69; capoeira de terra firme; solo argiloso; margem da estrada",NA,NA,NA,"Arbusto semi escantente; flores vermelho-escuro","IPA0028666",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-02-22 11:46:46-03","IPA","IPA","76832","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Benth.","Lima, J.R.","Thomaz, D.","412","1977","07","29","Southern America","Brasil","Maranhão",NA,"Km 20 da estrada Santa Luzia-Santa Inez,1 km para a esquerda",NA,NA,NA,"Arbusto ca. 2 m de altura; flores roxas sem perfume; tem resina.","IPA0076832",NA,NA,NA,NA,NA,NA,"2008","07","31",NA,NA,NA,NA,NA,NA
"85","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023631","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","V. E. Rudd","G. Hatschbach; M. Hatschbach, A. C. Cervi","52446","1988","10","20",NA,"Brazil","Mato Grosso do Sul",NA,"Rod. BR-060 (mun. Anastacio).","-55.818132","-20.498973",NA,"Arbusto apoiante, flor lilas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:36:49-03","UFJF","CESJ","51562","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","F. Filardi","R.M. Castro","1657","2008","05",NA,"América do Sul","Brasil","Mato Grosso","Nossa Sra do Livramento","Mineração Morrinho e adjacências",NA,NA,NA,"Árvore, borda de mata, flores liláses","CESJ051562",NA,NA,NA,NA,NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:44:21-03","UFMS","CGMS","19282","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","V.J. Pott","A.P. Oliveira; D.C.L. Kufner; E.C. Bertazzoni; J.C. Vilas Boas","20","2007","08","01",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada Parque. Curva do Leque.","-57.0430555","-19.4819445",NA,"Papilionoideae. Habitat: Borda de estrada. Habito: Árvore.","CGMS1048590",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57,0430555","-19,4819445",NA,NA,NA,NA
"88","2021-04-07 11:44:21-03","UFMS","CGMS","18123","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","C.A. Polido","C.A. Polido; et al.","21","2006","12",NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","terreno próximo-Reserva Biológica da UFMS.","-56.5886111","-20.9158333",NA,"Papilionoideae. Flor roxa. verde (imaturo) Habitat: Cerrado (antropizado) Habito: arbusto escandente.","CGMS1047416",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56,5886111","-20,9158333",NA,NA,NA,NA
"89","2021-04-07 11:44:21-03","UFMS","CGMS","3236","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"U.M. Resende","163","1990","08","17",NA,"Brasil","Mato Grosso do Sul","Miranda","Passo do Lontra. Aproximadamente 60km de Miranda em direção ao Passo do Lontra.","-56.9666667","-18.4333333",NA,"Papilionoideae.","CGMS1016820",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56,9666667","-18,4333333",NA,NA,NA,NA
