"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"219","2019-08-27 13:31:48-03","IAP","PACA-AGP","51189","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum var. cernuum","Vell.","Elsie F. Guimarães","1985","01",NA,"Hatschbach, G.","1715","1950","01","06","Brasil","PR","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Habitat: In silva Fenofase: flor","PACA051189",NA,"Magnoliophyta","Piperales","45291",NA,"auto",NA,NA,NA,NA,"var. cernuum","Magnoliatae",NA,NA,NA,NA
"220","2019-08-27 13:31:48-03","IAP","PACA-AGP","55599","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum var. cernuum","Vell.","Elsie F. Guimarães","1985","01",NA,"Reitz, R.","5141","1949","10","02","Brasil","SC","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Habitat: In silva Fenofase: flor","PACA055599",NA,"Magnoliophyta","Piperales","19684",NA,"auto",NA,NA,NA,NA,"var. cernuum","Magnoliatae",NA,NA,NA,NA
"221","2020-12-20 21:18:52-03","UFV","VIC","46560","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Torres, R.B.; et al.","1741","2006","11","29","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental.","-48.467256","-25.026253","-48.467256","-25.026253","39","39","Floresta Ombrófila Densa, subbosque. Arbusto de 2m de altura.; Arbusto de 2m de altura.; Floresta Ombrófila Densa, subbosque","VIC046560","VIC046560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-02-27 16:44:09-03","UFSC","CTBS","2141","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Korte, A.","2011","03","22","Korte, A.","6166","2011","03","09","Brasil","Santa Catarina","Brusque",NA,"-48.96","-27.18","48°57'36W","27°10'48S","150","150","Floresta Ombrófila Densa; arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 34318",NA,NA,NA,NA,NA,NA
"223","2021-03-24 17:09:46-03","UFES","SAMES","6947","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Korte,A.","7",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","Bairro Ristow","-49.0661010742188","-26.9193992614746","-490916666.0","-265622222.0",NA,NA,"Habito: Arbusto","SAMES06947",NA,NA,NA,"34291",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-24 17:09:46-03","UFES","SAMES","6693","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Korte,A.","6155","2011","03","07","Brasil","Santa Catarina","Massaranduba","Guarani","-49.00830078125","-26.6105995178223","-485736111.0","-263802778.0",NA,NA,"Habito: Arbusto","SAMES06693","SAMES06693",NA,NA,"18914",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 14:41:44-03","UFJF","CESJ","34402","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro","2008","08",NA,"R.M. Castro; et al.","607","2001","08","31","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arvoreta no brejo, na capoeira, ca 2m. Inflorescências esverdeadas.","CESJ034402",NA,"Angiosperma",NA,"11991",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 14:41:44-03","UFJF","CESJ","56081","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro","2010","05",NA,"F.S. Souza; J.H.C. Ribeiro; C.O.Rezende","934","2010","04","09","Brasil","Minas Gerais","Descoberto","Serra do Relógio, RPPN Alto da Boa Vista","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arvoreta, 5m, na mata ciliar à beira do córrego. Espigas jovens verdes e maduras marrons. Folhas discolores.","CESJ056081",NA,"Angiosperma",NA,"11991",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 14:41:44-03","UFJF","CESJ","12583","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E.F.Guimarães","1980","01",NA,"L. Krieger; Marilene","CESJ12583","1973","03",NA,"Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"Arbusto alto, infrutescências pendentes e inflorescências tendendo a pendentes.","CESJ012583",NA,"Angiosperma",NA,"340205",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-21 14:41:44-03","UFJF","CESJ","31194","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro","2008","08",NA,"F.R.G. Salimena; et al.","s.n.","2000","06","10","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arbusto em local úmido (Coleta 179).","CESJ031194",NA,"Angiosperma",NA,"11991",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-21 14:41:44-03","UFJF","CESJ","31128","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro","2008","08",NA,"P.C.L. Faria; et al.","s.n.","2000","04","15","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arbusto, local úmido, beira de clareira, inflorescências pendentes. (Coleta 127)","CESJ031128",NA,"Angiosperma",NA,"11991",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-21 14:41:44-03","UFJF","CESJ","31010","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro","2008","08",NA,"F.R.G. Salimena; et al.","s.n.","2000","01","16","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arbusto, inflorescências alvas e mal formadas (Coleta 023)","CESJ031010",NA,"Angiosperma",NA,"11991",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 14:41:44-03","UFJF","CESJ","42646","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M.C. Silva","2003",NA,NA,"G. Hatschbach; R. Kummrow","49670","1985","09","14","Brasil","Minas Gerais","Gouveia","Barro Preto","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"Arbusto, 2m; campo rupestre; base de paredões rochosos.","CESJ042646",NA,"Angiosperma",NA,"37970",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 14:41:44-03","UFJF","CESJ","50027","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","P.O. Garcia",NA,NA,NA,"P.C.L. Faria; et al.","s.n.","2007","06",NA,"Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Planta arborescente, ca. 2,5m.","CESJ050027",NA,"Angiosperma",NA,"36144",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-21 14:41:44-03","UFJF","CESJ","2485","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro","2008","08",NA,"L. Krieger","CESJ2485","1980","03","13","Brasil","Minas Gerais","Juiz de Fora","Rio do Peixe","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto de mais ou menos 2m., lugar úmido, no meio da mata.","CESJ002485","CESJ002485","Angiosperma",NA,"36144",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-21 14:41:44-03","UFJF","CESJ","26823","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro","2008","07",NA,"R.C. Oliveira","188","1993","07","05","Brasil","Minas Gerais","Lima Duarte","próximo à Cachoeira das Andorinhas","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 5m de altura, na mata.","CESJ026823",NA,"Angiosperma",NA,"30417",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 14:41:44-03","UFJF","CESJ","42869","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro","2009","06","08","C.N. Matozinhos; O.J. Bastos Neto; B.F.Mello; F.R.G. Salimena; P.H. Nobre","98","2004","09",NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Arbusto ca. 3m alt., em borda de mata ciliar. Frutos imaturos.","CESJ042869",NA,"Angiosperma",NA,"20815",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-21 14:41:44-03","UFJF","CESJ","50545","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"R.M. Castro; P.O Garcia; J.F.S. Pessôa","1404","2007","10",NA,"Brasil","Minas Gerais","Santo Antônio do Grama",NA,"-42.6086006164551","-20.3143997192383",NA,NA,NA,NA,"Árvore, Floresta Estacional Semidecidual Montana, interior da mata, flores escuras.","CESJ050545",NA,"Angiosperma",NA,"8777",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-21 14:41:44-03","UFJF","CESJ","47625","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro","2008","08",NA,"T. Mota; F.S. Souza; et al.","43","2006","06","15","Brasil","Minas Gerais","Juiz de Fora","Pirapetinga","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Interior de mata.","CESJ047625",NA,"Angiosperma",NA,"36144",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-21 14:41:44-03","UFJF","CESJ","24371","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro","2008","08",NA,"L. Krieger; M.C. Brügger","CESJ24371","1989","06","20","Brasil","Minas Gerais","Leopoldina",NA,"-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,"Arbusto ca. 2m de altura, na mata, perto do córrego, infrutescência longa. Folhas grandes.","CESJ024371",NA,"Angiosperma",NA,"26325",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-21 14:41:44-03","UFJF","CESJ","31807","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","G. Hatschbach","1998",NA,NA,"J.M. Silva; E. Barbosa","2393","1998","05","23","Brasil","Paraná","Antonina","Rodovia Morretes-Antonina, Próximo ao trevo para São João da Graciosa.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto, 3m, espiga creme. Interior da floresta atlântica.","CESJ031807",NA,"Angiosperma",NA,"38300",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:37:57-03","UNICAMP","UEC","160419","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","399","2011","11","30","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.945278","-23.330333","-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 8 m de altura e 4 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","UEC009941","UEC009941","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:37:57-03","UNICAMP","UEC","185297","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Guimarães, EF","2008","02",NA,"Torres, RB; Silva, SMP; Barros, LCP","1844","2007","03","21","Brazil","São Paulo","Piquete","Brasil, São Paulo, Município de Piquete, Bairro Bemfica, Mata Benfica; borda de trilha.","-45.392394","-22.993389","-45.392394","-22.993389","922","922","Arvoreta 5,5m alt.; Inflorescência creme a marrom; Infrutescência creme a marrom, pendente.","UEC011052","UEC011052","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:37:57-03","UNICAMP","UEC","180855","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Colletta, GD","2013","03","26","Delfini, C; Rigon, J; Diaz, DC; Oliveira, DB; Rodrigues, RR; Souza, VC","804","2013","03","26","Brazil","São Paulo","Tapiraí","Reserva particular da Votorantim (CBA). UHEda Barra, trilha da caixa d'água para vila de moradores.","-47.316111","-24.020278","-47.316111","-24.020278",NA,NA,"Arbusto ca. 2 m alt. Espigas marrom.; Floresta ombrófila densa com perturbação antrópica (presença de exóticas como nêspera, citrus, araucária.)","UEC081324","UEC081324","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:37:57-03","UNICAMP","UEC","185296","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Guimarães, EF","2008","02",NA,"Silva, SMP; Matos, VA; Ferreira, MI; Cruz, GC; Lima Júnior, EO; Silva, AM","196","2006","07","19","Brazil","São Paulo","Pindamonhangaba","Brasil, São Paulo, Município de Pindamonhangaba; Fazenda São Sebastião do Ribeirão Grande; Úmido, beira de trilha, submontana.","-45.771389","-23.544167","-45.771389","-23.544167","557","557","Arvoreta; Inflorescência em espiga carnosa.","UEC011051","UEC011051","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:37:57-03","UNICAMP","UEC","107525","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Gorenstein, MR; Sanches, CD; Bastos, EB; Hoffmann, JRR; Pereira, VF","16","1994","09","09","Brazil","São Paulo","Juquiá","Ca. 10 km de Juquiá em direção a Tapiraí. 50 msm","-47.612639","-24.234944","-47.612639","-24.234944",NA,NA,"Arvoreta, 3m alt. Subosque.","UEC058424","UEC058424","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:37:57-03","UNICAMP","UEC","160420","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","282","2011","01","25","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.945278","-23.330333","-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 6 m de altura e 4 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","UEC009942","UEC009942","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:37:57-03","UNICAMP","UEC","116354","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Souza, VC","2000","04",NA,"Ivanauskas, NM; Fonseca, MG; Matteo, BC; Giarola, N; et al.","4600","2000","04","22","Brazil","São Paulo","São Sebastião","Barra do Una, Boracéia. Estrada de acesso à Fazenda Águas do Bento. Restinga alta.","-45.766944","-23.731667","-45.766944","-23.731667",NA,NA,"Arbusto com 2,5m de altura. Frutos imaturos verdes. Flores velhas secas. Beira de estrada.","UEC149825","UEC149825","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:37:57-03","UNICAMP","UEC","12800","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Guimarães, EF","1977",NA,NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","20233","1968","02","16","Brazil","Minas Gerais",NA,"Serra do Cipó, 132 km ( ca. 153 km N. of Belo Horizonte), elev. 1300 m.",NA,NA,NA,NA,NA,NA,"Shrub ca. 3 m tall. inflorescences pendent, cream. Gallery shade. Gallery forest and adjaent cerrado and campo slopes.","UEC149829","UEC149829","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:37:57-03","UNICAMP","UEC","12801","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Guimarães, EF","1977",NA,NA,"Anderson, WR; Stieber, M; Kirkbride Jr, JH","35992","1972","02","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço",NA,NA,NA,NA,NA,NA,"Slender tree 4 m tall; spikes withe, later green; second-growth woods. Valley ca. 5 km SSE of Pico do Itambé; elev. 1140m; grassy, cut-over hillsides, with streams among shrubs and trees, and blocky sandstone outcroups.","UEC149828","UEC149828","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:37:57-03","UNICAMP","UEC","167020","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Stefani, EJF","2011","11",NA,"Stefani, EJF; Belinello, R; Galvão, JC","296","2011","07","01","Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.","-45.541389","-23.591111","-45.541389","-23.591111","800","900","Árvore com 5 m.; Mata Atlântica.","UEC005715","UEC005715","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:37:57-03","UNICAMP","UEC","1873270","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Pereira, B","s.n.","2013","06",NA,"Brazil","São Paulo","Paulínia","CPMA, CPQBA, Betel.","-47.1","-22.783333","-47.1","-22.783333",NA,NA,"Arbustiva. Encontra-se cultivada em ex situ.","UEC115589","UEC115589","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:37:57-03","UNICAMP","UEC","188301","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Gasper, AL","2009","08","05","Korte, A","7","2009","08","05","Brazil","Santa Catarina","Blumenau",NA,"-49.15","-26.933333","-49.15","-26.933333","130","130","arbustiva&nf;; floresta ombrofila densa","UEC101085","UEC101085","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:37:57-03","UNICAMP","UEC","185303","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Guimarães, EF","2008","02",NA,"Yamaki, HO; et al.","021","2006","10","11","Brazil","São Paulo","Pindamonhangaba","Brasil, São Paulo, Município de Pindamonhangaba; Votorantim; Ambiente seco.","-45.771389","-23.544167","-45.771389","-23.544167","557","557","Arbusto 4m alt.; Inflorescência branca ou amarela.","UEC011042","UEC011042","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:37:57-03","UNICAMP","UEC","200689","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Tamashiro, JY","2008",NA,NA,"Pereira, LS; Belinello, R; Gomes, JAMA","N1237","2007","12",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","Parcela N - Projeto Biota-FAPESP. Árvore com 5 metros de altura. Frequência da espécie na parcela: n=3; Mata Atlântica","UEC158079",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:37:57-03","UNICAMP","UEC","75179","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Gorenstein, MR; Sanches, CD; Bastos, EB; Hoffmann, JRR; Pereira, VF","16","1994","09","09","Brazil","São Paulo","Juquiá","Ca. 10 km de Juquiá em direção a Tapiraí. 50 msm","-47.612639","-24.234944","-47.612639","-24.234944",NA,NA,"Arvoreta, 3m alt. Subosque.","UEC149831","UEC149831","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:37:57-03","UNICAMP","UEC","110080","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Borgo, M","1999","08",NA,"Kozera, C; Kozera, OP","1123","1999","07","31","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto com ca. de 2m. Sub-bosque. Floresta Ombrófila Densa de Encosta.","UEC149830","UEC149830","Magnoliopsida",NA,"30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:37:57-03","UNICAMP","UEC","62727","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Bernacci, LC","25750","1989","11","08","Brazil","São Paulo","Campinas","Fazenda São Vicente, Mata mesófila semi-decídua.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Herbáceo-subarbustivo ca. 2,0 m alt.. Material vegetativo ocorendo em local brejoso, à margem de riacho, dentro da mata.","UEC149826","UEC149826","Magnoliopsida",NA,"23900",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-01 16:37:57-03","UNICAMP","UEC","133944","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Urbanetz, C","2004","05",NA,"Urbanetz, C; Lindenberg, MF; Lelo; Domingos","67","2003","07","10","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Mata ao lado do tanque 8.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arbusto de 2 m.","UEC149827","UEC149827","Magnoliopsida",NA,"37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-01 16:37:57-03","UNICAMP","UEC","199372","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Almeida-Scabbia, RJ","2013","10","24","Almeida-Scabbia, RJ; Fortes, EP; Rossi, L","1000","2013","09","26","Brazil","São Paulo","Guarulhos","Sítio do Banco, Lote 4","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"Arvoreta ca. 2,5m. alt. Estrutura amarronzada, face abaixal da folha jovem amarronzada.; Começa com área de brejo, depois floresta aberta, seguindo mata...","UEC154875","UEC154875","Magnoliopsida",NA,"26398",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-08-20 10:22:55-03","UNICAMP","UEC","188692","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Santos, H","1792012","2012","11","13","Brazil","São Paulo","Paulínia","CPMA, CPQBA, Betel","-47.1500015258789","-22.7600002288818",NA,NA,NA,NA,NA,"UEC128785","UEC128785","Magnoliopsida",NA,"11851",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-01 16:37:57-03","UNICAMP","UEC","74257","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Esteves, RL","123","1995","05","23","Brazil","São Paulo","São Paulo","P.E. da Cantareira, núcleo do engordador. Trilha do Macuco, as margens do Riacho.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto de 4m de altura.","UEC139218","UEC139218","Magnoliopsida",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-08-20 10:22:55-03","UNICAMP","UEC","181139","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Colletta, GD","2013",NA,NA,"Flores, TB; Souza, VC","1913","2013","04","02","Brazil","São Paulo","Tapiraí","Reserva da Votorantim. Estrada entre a portaria e o alojamento. 6-8 Km da portaria","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"UEC085550","UEC085550","Magnoliopsida",NA,"41034",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-03-01 16:37:57-03","UNICAMP","UEC","106960","S","Plantae","Piperaceae","Piper","gigantifolium","Piper gigantifolium","A.DC.",NA,NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Cardoso-Leite, E; Lisboa, MLG; Goldenberg, R; et al.","34524","1996","01","30","Brazil","São Paulo","Ubatuba","Estrada da casa da Farinha","-44.852789","-23.3525","-44.852789","-23.3525",NA,NA,"Mata de planície, beira de estrada. Altura de 5,0 m; inflorescência verde.","UEC149907","UEC149907","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
