"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"309","2020-09-12 05:00:02-03","US","US","1708156","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. L. Haught","3461","1942","8","18","South America - Neotropics","Ecuador","Manabí",NA,"Dry roadside at Los Palmares, 15 km. south of Santa Ana",NA,NA,NA,NA,"US02244668",NA,"400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"310","2020-09-12 05:00:02-03","US","US","3331148","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"G. T. Prance & N. Silva","58845","1964","8","24","South America - Neotropics","Brazil","Pará",NA,"New Brazilian Highways. Vicinity of Cachoeira, BR 22, Km. 98",NA,NA,NA,NA,"US02244659","US02244659_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"311","2020-09-02 16:27:43-03","Cenargen","CEN","18805","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L. C. P. Lima","Ladislau Araújo Skorupa","799","1990","05","25",NA,"Brasil","RO","PIMENTA BUENO","20 km de Cacoal, trecho Cacoal - Nova Estrela.","-61.616666","-11.566666","Exsicatas",NA,"CEN00018805","CEN00018805","300","300","-61.616666","-11.566666","2011","08",NA,NA,NA,NA,NA,NA,NA,"5"
"312","2020-09-02 16:27:43-03","Cenargen","CEN","2936","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L. C. P. Lima","Lídio Coradin","946","1977","10","28",NA,"Brasil",NA,NA,"Arimutã region, on an Azimuth of 011º from Boa Vista, at a distance of 210 kms. Within a radius of 12 km from the village of Arimutã.",NA,NA,"Exsicatas","Along roads and in agricultural fields, weedy habitats. Dry, sandy soil. Specimen was preserved with 1,5% Pentachlorphenol in Alcohol. Doação The New York Botanical Garden - Instituto Nacional de Pesquisas da Amazônia. Plants of Brasilian Amazonia - Territory of Roraima.","CEN00002936","CEN00002936","640","640",NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,"1"
"313","2020-09-02 16:27:43-03","Cenargen","CEN","85953","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L. C. P. Lima","Vinícius Castro Souza","18367","1997","07","08",NA,"Brasil","MT","CASTANHEIRA","Beira da estrada Juína-Juruena.","-58.733333","-10.95","Exsicatas","Doação da Flora do Estado de Mato Grosso-Brasil. ESA 43470","CEN00085953","CEN00085953",NA,NA,"-58.733333","-10.95","2009","05",NA,NA,NA,NA,NA,NA,NA,"1"
"314","2020-09-02 16:27:43-03","Cenargen","CEN","948","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","A. Tozzi","Antônio Costa Allem","859","1977","02","21",NA,"Brasil","DF","BRASILIA","Pátios do CENARGEN, Brasília DF.","-47.9296989440918","-15.7797002792358","Exsicatas","Caule lenhoso, flores em panículas amplas, laxas. Pétalas violáceas.","CEN00000948","CEN00000948",NA,NA,NA,NA,"2015","09",NA,NA,NA,"70570","auto",NA,NA,"1"
"315","2020-09-02 16:27:43-03","Cenargen","CEN","42850","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L. C. P. Lima","Lídio Coradin","6933","1984","08","26",NA,"Brasil","MT","CACERES","Rodovia Cáceres - Caramujo (BR - 174), km 15.","-57.6789016723633","-16.0706005096436","Exsicatas","Material obtido de 3 plantas. CIAT N.13769","CEN00042850","CEN00042850","120","120","-5778333.0","-1691667.0","2008","10",NA,NA,NA,"172193","auto",NA,NA,"2"
"316","2020-12-02 09:07:11-03","UNITINS","HUTO","4607","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Barros, M.","2309","1992","02","05",NA,"Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,"2,2 m de altura. Flor azul. Rara; Cerrado em volta da sede em direção a mata. Campo sujo (brejoso)","HUTO004607","HUTO004607",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"317","2020-12-02 09:07:11-03","UNITINS","HUTO","4005","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Oliveira, F.C.A.","2084","2010","05","16",NA,"Brasil","Tocantins","Araguaína","Bacia do Araguaia. Sub-bacia do rio Lontra. Solo arenoso avermelhado, úmido. Relevo plano","-48.229167","-7.108889",NA,"Trepadeira. Caule com lenticelas. Folhas cartáceas, verde discolor. Flores lilases. Frutos imaturos cor verde; Borda de vereda","HUTO004005","HUTO004005","226","226","-48.229167","-7.108889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-05-08 11:12:18-03","UEFS","HUEFS","150042","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Lima, L.C.P.","606","2009","04","18",NA,"Brasil","Mato Grosso","Pontes e Lacerda","MT-174, Km 181, sentido Pontes e Lacerda a Cáceres.","-59.044722","-15.493611",NA,"Borda de Buritizal.","HUEFS0150042",NA,"424","424","59W2'41''","15S29'37''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"319","2020-05-08 11:12:18-03","UEFS","HUEFS","139097","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Machado, L.A.Z.","38","2009","03","09",NA,"Brasil","Mato Grosso do Sul","Dois Irmãos do Buriti",NA,"-42.527778","-20.808611",NA,"Beira de córrego","HUEFS0139097",NA,NA,NA,"42W31'40''","20S48'31''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"320","2020-05-08 11:12:18-03","UEFS","HUEFS","128952","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Cotrim, A.","807","2007","07","21",NA,"Brasil","Bahia","São Desidério","Manoel de Souza.","-45.096667","-12.5",NA,"Área antropizada.","HUEFS0128952","HUEFS0128952","594","594","45W5'48''","12S30'0''","2008","07","Rosanae",NA,NA,NA,NA,NA,NA,NA
"321","2020-05-08 11:12:18-03","UEFS","HUEFS","131148","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Pott, A.","11714","2004","04","07",NA,"Brasil","Mato Grosso do Sul","Chapadão do Sul","Fazenda Pedra Branca.","-52.763333","-19.264444",NA,"Solo arenoso.","HUEFS0131148",NA,"420","420","52W45'48''","19S15'52''","2011","12","Rosanae",NA,NA,NA,NA,NA,NA,NA
"322","2020-05-08 11:12:18-03","UEFS","HUEFS","131149","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Pott, A.","11740","2004","04","09",NA,"Brasil","Mato Grosso do Sul","Chapadão do Sul","Fazenda Pedra Branca - sede.","-52.780556","-19.187222",NA,"Solo areno-argiloso.","HUEFS0131149",NA,"500","500","52W46'50''","19S11'14''","2011","11","Rosanae",NA,NA,NA,NA,NA,NA,NA
"323","2020-05-08 11:12:18-03","UEFS","HUEFS","139095","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Machado, L.A.Z.",NA,"2009","05",NA,NA,"Brasil","Mato Grosso do Sul","Ribas do Rio Pardo","Fazenda modelo II","-50.312222","-21.119722",NA,"Cerrado, encontrado a beira de um corrego","HUEFS0139095",NA,NA,NA,"50W18'44''","21S7'11''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"324","2020-05-08 11:12:18-03","UEFS","HUEFS","139096","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Machado, L.A.Z.","39","2009","03","09",NA,"Brasil","Mato Grosso do Sul","Nova Alvorada do Sul","BR 163, Campo Grande, N.Alvorada Sul","-54.866667","-21.35",NA,"Beira de estrada próximo a mata ciliar","HUEFS0139096",NA,NA,NA,"54W52'","21S21'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"325","2020-05-08 11:12:18-03","UEFS","HUEFS","136153","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Pott, V.J.","10093","2008","02","27",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Ribeirão Poção, Fazenda Umuarama Leste de Água Clara.","-52.538889","-20.486667",NA,NA,"HUEFS0136153",NA,"325","325","52W32'20''","20S29'12''","2011","11","Rosanae",NA,NA,NA,NA,NA,NA,NA
"326","2020-05-08 11:12:18-03","UEFS","HUEFS","136160","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Pott, V.J.","9675","2007","11","10",NA,"Brasil","Mato Grosso do Sul","Nioaque","Rodovia MS-347, Rio Taquarussu, 55 Km de Dois Irmãos do Buriti.","-55.671944","-20.9275",NA,NA,"HUEFS0136160",NA,"290","290","55W40'19''","20S55'39''","2008","01","Rosanae",NA,NA,NA,NA,NA,NA,NA
"327","2020-05-08 11:12:18-03","UEFS","HUEFS","177330","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Lima, L.C.P.","425","2008","09","24",NA,"Brasil","Mato Grosso do Sul","Nioaque","BR-419, Córrego Formiga, 7Km do entroncamento p/Nioaque.","-55.8","-21.083333",NA,NA,"HUEFS0177330",NA,NA,NA,"55W48'","21S5'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"328","2020-05-08 11:12:18-03","UEFS","HUEFS","48562","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Skorupa, L.A.","799","1990","05","25",NA,"Brasil","Rondônia",NA,"Pimenta Bueno. 20Km de Cacoal, trecho Cacoal/Nova Estrela.",NA,NA,NA,"Beira de estrada.","HUEFS0048562",NA,NA,NA,NA,NA,"2011","07","Rosanae",NA,NA,NA,NA,NA,NA,NA
"329","2020-05-08 11:12:18-03","UEFS","HUEFS","160773","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Cardoso, D.","2937","2010","05","03",NA,"Brasil","Rondônia","Campo Novo de Rondônia","BR-421 sentido Campo Novo-Montre Negro.","-63.479167","-10.481389",NA,"Floresta estacional.","HUEFS0160773",NA,"267","267","63W28'45''","10S28'53''","2011","07","Rosanae",NA,NA,NA,NA,NA,NA,NA
"330","2020-05-08 11:12:18-03","UEFS","HUEFS","205953","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Snak, C.","888","2012","04","12",NA,"Brasil","Mato Grosso do Sul","Rio Verde do Mato Grosso","MS 427. Salto de Sete Quedas.","-54.903889","-18.937778",NA,NA,"HUEFS0205953",NA,NA,NA,"54W54'14''","18S56'16''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"331","2020-05-08 11:12:18-03","UEFS","HUEFS","177331","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Lima, L.C.P.","521","2009","01","19",NA,"Brasil","Mato Grosso",NA,"BR-174, km 30, ca. 50 km S de Vila Bela da Santíssima Trindade.",NA,"-15.165833",NA,NA,"HUEFS0177331",NA,NA,NA,"59W31'78''","15S9'57''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"332","2020-05-08 11:12:18-03","UEFS","HUEFS","60117","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Mattos-Silva, L.A.","4154","2000","10","04",NA,"Brasil","Bahia","Mucuri","Rodovia Mucuri/Nova Viçosa (BA, 001), Km 8.","-39.509444","-18.021389",NA,"Vegetação de Restinga.","HUEFS0060117","HUEFS0060117",NA,NA,"39W30'34''","18S1'17''","2011","12","Rosanae",NA,NA,NA,NA,NA,NA,NA
"333","2020-05-08 11:12:18-03","UEFS","HUEFS","128517","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Nascimento, O.C.do","289","1976","05","03",NA,"Brasil","Rondônia","Porto Velho","Acampamento do Projeto RADAM - Granja do Palheta, a 2,0Km de Guajará-mirim.","-63.9039001464844","-8.76194000244141",NA,NA,"HUEFS0128517",NA,NA,NA,NA,NA,"2009","07","Rosanae",NA,NA,"333357","auto",NA,NA,NA
"334","2020-05-08 11:12:18-03","UEFS","HUEFS","134985","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Macedo, A.","1694","1949","02","18",NA,"Brasil","Minas Gerais","Ituiutaba","Fazenda Santa Terzeinha.","-49.4650001525879","-18.968900680542",NA,NA,"HUEFS0134985",NA,NA,NA,NA,NA,"2010","01","Rosanae",NA,NA,"50022","auto",NA,NA,NA
"335","2020-05-08 11:12:18-03","UEFS","HUEFS","134617","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Conceição, C.A.","1965","1986","11","11",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva Biológica do Campus da U.F.M.S.","-54.6464004516602","-20.4428005218506",NA,"Solo úmido.","HUEFS0134617",NA,NA,NA,NA,NA,"2009","10","Rosanae",NA,NA,"161190","auto",NA,NA,NA
"336","2020-05-08 11:12:18-03","UEFS","HUEFS","133940","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P.Lima","Farney, C.","1322","1987","01","05",NA,"Brasil","Bahia","Mucuri","Restinga a 10 KM da cidade.","-39.5508003234863","-18.0863990783691",NA,NA,"HUEFS0133940",NA,NA,NA,NA,NA,"2011","12","Rosanae",NA,NA,"78440","auto",NA,NA,NA
"337","2017-09-29 16:33:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium",NA,"RRC ID Flag","R. B. Foster","9651","1984","7","18","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"9651",NA
"338","2020-04-14 14:53:50-03","F","FMNH-SEEDPLANTS","V0563203F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium",NA,"RRC ID Flag","J. Urrelo","174","2002","7","9","South America","Bolivia","Pando","Prov. Madre de Dios","On the road from Sena to Riberalta, 10 km southeast of the town of Naranjal, almost reaching the Beni River. Road crossing the Pampa de Blanca Flor, 2 km southwest of the town of Blanca Flor. Campsite #2 (Pampa de Blanca Flor) on Rapid Biological Inventory #5.","-66.959","-11.730667",NA,NA,"V0563203F",NA,"155","175",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"339","2020-07-23 12:07:27-03","CEPLAC","CEPEC","60426","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium",NA,"L. C. P. Lima","G. Hatschbach","58647","1993","02","08",NA,"Brasil","Mato Grosso","iguatemi","10Km a W cidade. MS-295.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2008",NA,NA,NA,NA,NA
"340","2020-07-23 12:07:27-03","CEPLAC","CEPEC","68310","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium",NA,"L. C. P. Lima","G. Hatschbach","60689","1993","06","05",NA,"Brasil","Mato Grosso","aquidauana","Piraputanga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2008",NA,NA,NA,NA,NA
"341","2020-07-23 12:07:27-03","CEPLAC","CEPEC","66572","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium",NA,"L. C. P. Lima","G. Hatschbach","60488","1994","02","13",NA,"Brasil","Minas Gerais","UBERLANDIA","Rod. BR-050, 25Km L de Uberlândia, Faz. Capão Grande.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2008","58223","auto",NA,NA,NA
"342","2020-02-17 11:29:34-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Barros, M.","2309","1992","02","05","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Cerrado em volta da sede em direção à mata","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"343","2020-11-04 17:29:25-03","UEM","HUEM","9804","S","Plantae",NA,NA,"Leguminosae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ma.C.Souza","Janunzzi, AM; et al.","715","2002","10","27",NA,"Brasil","Paraná","Porto Rico","rio Paraná, ilha Grande","-53.2668991088867","-22.7721996307373",NA,"Arbusto até 1,75m de altura; trifolioladas; legume verde; flores roxas","HUEM000005582","HUEM000005582",NA,NA,NA,NA,"2011","10",NA,NA,NA,"18063","auto",NA,NA,NA
"344","2019-11-01 14:59:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Gibbs, PE; Leitão Filho, HF","4608","1977","03","29","Southern America","Brasil","São Paulo",NA,"Rodovia Parati-Ubatuba",NA,NA,NA,"Projeto Coleta e Introdução de Leguminosas Forrageiras. BNDE - Inst. Zootecnia - UNICAMP - FUNTEC - 280. nº 499; Arbusto 2,5m; flores liláz esverdeadas",NA,NA,NA,NA,NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-01 14:59:24-03","UnB","UB","6712","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Gomes Júnior, JC","2181","1964","09","19","Southern America","Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda Foresta. Próximo de Joaquim Queirós","-49","-22",NA,"No banhado e cerrado.; Arbusto 0,8m. Flor lilás; .",NA,NA,NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-01 14:59:24-03","UnB","UB","110279","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","23297","1969","02","14","Southern America","Brasil","Minas Gerais",NA,"Ca. 35km N.E. of Francisco Sá, road to Salinas",NA,NA,NA,"Shrub 1m. Fruto yellow-green.; Valley flats, capoeira with grazed grasses.",NA,NA,"1100","1100",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-01 14:59:24-03","UnB","UB","110280","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Irwin, HS; Harley, RM; Smith, GL","31291","1971","03","02","Southern America","Brasil","Bahia",NA,"Ca. 10km W. of Barreiras",NA,NA,NA,"Corolla lavender-pink. Fruit green, maturing brown.; Erect herb 1,5m; Cut-over gallery forest and adjacent cerrado.",NA,NA,"500","500",NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 14:59:24-03","UnB","UB","210957","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Zanatta, MRV","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP328","2012","10","10","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (CUFCFB)","-50.079722","-17.721944",NA,"Subarbusto, 1m. Frutos verdes; Vereda. Solo rico em matéria orgânica, argiloso, preto",NA,NA,"465","465","-50.079722","-17.721944","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-01 14:59:24-03","UnB","UB","213039","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Zanatta, MRV","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","VEFCBF30","2012","08","03","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (VEFCBF)","-50.0504","-17.4118",NA,"Erva, 1,3m; Vereda. Solo argilodo, úmido, marrom",NA,NA,"496","496","-50.0504","-17.4118","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-01 14:59:24-03","UnB","UB","40809","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Philcox, D","3864","1968","01",NA,"Southern America","Brasil","Mato Grosso",NA,"E. do Km 242 da estrada Xavantina-Cachimbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10",NA,"13",NA,NA,NA,NA,NA,NA
"351","2019-11-01 14:59:24-03","UnB","UB","40817","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Harley, RM","11232","1968","11","27","Southern America","Brasil","Mato Grosso",NA,"12 Km SW da Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 14:59:24-03","UnB","UB","40839","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Anderson, WR","7770","1973","03","23","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 14:59:24-03","UnB","UB","73222","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","23297","1969","02","14","Southern America","Brasil","Minas Gerais",NA,"Ca. 35km N.E. of Francisco Sá, road to Salinas",NA,NA,NA,"Shrub 1m. Fruit yellow-green.; Valley flats, capoeira with grazed grasses",NA,NA,"1100","1100",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 14:59:24-03","UnB","UB","73223","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Irwin, HS; Harley, RM; Smith, GL","31291","1971","03","02","Southern America","Brasil","Bahia",NA,"Ca. 10km W. of Barreiras",NA,NA,NA,"Corolla lavender-pink. Fruit green, maturing brown.; Erect herb 1,5m.; Cut-over gallery forest and adjacent cerrado",NA,NA,"500","500",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 14:59:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Tozzi, A","Irwin, HS; Souza, R; Santos, RR","11405","1966","01","05","Southern America","Brasil","Distrito Federal",NA,"Ribeirão Torto, near Sobradinho, D.F.",NA,NA,NA,"Erect herb ca. 1.25 m tall. Corolla rose-pink, turning to metallic blue with age; Campo and gallery forest",NA,NA,"975","975",NA,NA,"2015","09",NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-01 14:59:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Tozzi, A","Felfili, JM; Rezende, AV; Cardoso, E; Rodrigues, N","256","1994","03","22","Southern America","Brasil","Distrito Federal",NA,"Fazenda Água Limpa, Mata do Gama, Linha 1","-47.916667","-15.933333",NA,"Arbusto com flores lilases; Na borda com campo limpo",NA,NA,NA,NA,"-47.916667","-15.933333","2015","09",NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-01 14:59:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Martins, MV","Melo, E; França, F","608","1992","03","01","Southern America","Brasil","Distrito Federal",NA,"Rio São Bartolomeu, Quebrda dos Neri",NA,NA,NA,"Árvore com aprox. 2.5 m. Flores amarelas e frutos vinosos; Beira do rio",NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
