"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"507","2019-11-01 15:06:58-03","UnB","UB","833","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Magalhães, M","2656","1942","11","14","Southern America","Brasil","Minas Gerais","União","-43.6697006225586","-19.8799991607666",NA,NA,NA,"D6M#.; Árvore 6m. Flor alva; Mata em margem de córrego.",NA,NA,"Caeté",NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 15:06:58-03","UnB","UB","183803","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Proença, CEB; Faria, JEQ","3742","2010","11","11","Southern America","Brasil","Minas Gerais",NA,"-43.4075012207031","-20.0746994018555",NA,NA,NA,"Arbusto 1,8m. Flores velhas",NA,NA,"Catas Altas",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-01 15:06:58-03","UnB","UB","183804","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Proença, CEB; Faria, JEQ; Villarroel, D","3743","2010","11","11","Southern America","Brasil","Minas Gerais","RPPN. Santuário do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Arvoreta estéril; Campo rupestre com arvoretas",NA,NA,"Catas Altas",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-01 15:06:58-03","UnB","UB","794","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Irwin, HS; Santos, RR; et al.","22204","1969","01","18","Southern America","Brasil","Minas Gerais","27KMSW de Diamantina, estrada para Gouveia","-43.6002998352051","-18.2493991851807","1300","1300",NA,"D75cm#.; SubArbusto 0,75mm. Fruto verde.; Cerrado.",NA,NA,"Diamantina",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-01 15:06:58-03","UnB","UB","165573","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Silva, MA","Silva, MA; Silva Júnior, AO; Xavier, CA; Xavier, T","6304","2007","12","31","Southern America","Brasil","Minas Gerais","10km do povoado Campo do Meio. Fazenda Babilônia. Proprietário: Osmar Antônio da Silva Júnior.","-46.4075012207031","-18.778600692749",NA,NA,NA,"Arvoreta ca. 3,5m altura. Frutos imaturos pilosos verde-claros. Folhas discolores verdes.; Floresta Estacional encaixada, alterada.",NA,NA,"Lagoa Formosa",NA,"2008","01",NA,"35643","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-01 15:06:58-03","UnB","UB","744","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Legrand, CMDE","Heringer, EP","7450","1960","03","19","Southern America","Brasil","Minas Gerais",NA,"-44.4042015075684","-19.2744007110596",NA,NA,NA,"Folhas verde-claro, coriáceas, com nervura rugosa; flores perfumadas.; Erva pequena; .",NA,NA,"Paraopeba",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 15:06:58-03","UnB","UB","181044","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Sobral, M","Sobral, M","13411","2010","10","22","Southern America","Brasil","Minas Gerais","Carioca. Beira de estrada.","-44.3180999755859","-21.021900177002",NA,NA,NA,"Arbusto 2 m.; córtex rugoso; flores brancas.",NA,NA,"Ritápolis",NA,"2010",NA,NA,"18703","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-01 15:06:58-03","UnB","UB","96562","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Barbosa, M","2254","1995","03","28","Southern America","Brasil","Minas Gerais","Subida do antigo campo de futebol - Eflex de Ritápolis","-44.3180999755859","-21.021900177002",NA,NA,NA,"Casca esverdeada, lisa; frutos médios e redondos.; Árvore média; Mata.",NA,NA,"Ritápolis",NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-10-03 10:04:22-03","UFSCar","SORO","6121","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","R.J. Almeida-Scabbia","Rossi, L.; Kirizawa, M.; Shirasuna, R.; Silva, J.H.","2382","2013","02","22",NA,"Brasil","São Paulo","Cabuçu, Acampamento Mackenzie. Área em declive, com brejo na parte mais baixa e de campo sujo de cerrado na parte mais elevada, com subosque invadido por capim gordura (Melinis minutiflora P. Beauv.) e sapé (Imperata brasiliensis Trint.)","-46.5299987792969","-23.4599990844727",NA,NA,NA,"Arbusto, ca 1 m alt., flores brancas, frutos imaturos verdes.",NA,NA,"Guarulhos",NA,"2013","09","03","26398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-10-03 10:04:22-03","UFSCar","SORO","6120","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","R.J. Almeida-Scabbia","Almeida-Scabbia, R.J.; Rossi, S.; Aragaki, C.; Fortes, E.P.","912","2012","12","11",NA,"Brasil","São Paulo","Sítio Costa, Floresta. Floresta secundária com dossel aberto e subosque aberto. Alt: 716m","-46.421944","-23.391667",NA,NA,NA,"Arbusto ca. 1,0m alt., frutos verdes com tricomas amarronzados.",NA,NA,"Guarulhos",NA,"2013","09","03",NA,NA,"46°25'19W","23°23'30S",NA,NA,NA,NA,NA,NA,NA
"517","2019-10-03 10:04:22-03","UFSCar","SORO","1290","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.",NA,NA,"1665","2004","12","02",NA,"Brasil","Minas Gerais","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,"Subarbusto, Fruto verde",NA,NA,"Extrema",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-05-06 12:01:10-03","UFU","HUFU","36543","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Alves, A.S.S.; Alves, A.A.","202","2003","02","01",NA,"Brasil","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,"Árvore, ca. 3 m. Fruto verde.; Mata mesófila.","HUFU00016930",NA,"Lagamar",NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-08-04 12:48:56-03","UFU","HUFU","36541","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Arantes, A.A.A.","Alves, A.S.S.; Alves, A.A.","438","2003","06","28",NA,"Brasil","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,"Árvore, ca. 3 m. Fruto verde.; Mata de galeria.","HUFU00013741","HUFU00013741","Lagamar",NA,"2003","09",NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-05-06 12:01:10-03","UFU","HUFU","43418","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Rosa, P.O.","Siqueira, A.S.; Araújo, G.M.","s.n.","2005","06","01",NA,"Brasil","Minas Gerais","Funil I","-48.187198638916","-18.6471996307373",NA,NA,NA,"Árvore, ca. 7 m. Fruto verde.; Mata seca.","HUFU00014323","HUFU00014323","Araguari",NA,"2007","06",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-08-04 12:48:56-03","UFU","HUFU","14630","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Arantes, A.A.A.","Mota, A.L.P.","1577","1993","03","22",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 4.","-48.187198638916","-18.6471996307373",NA,NA,NA,"Arbusto com frutos imaturos verdes.; Cerrado.","HUFU00016042",NA,"Araguari",NA,"1998","02","03","58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-05-06 12:01:10-03","UFU","HUFU","36544","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Alves, A.S.S.; Alves, A.A.","570","2003","08","31",NA,"Brasil","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,"Arvoreta, ca. 2,5 m. Fruto verde.; Mata mesófila.","HUFU00012089","HUFU00012089","Lagamar",NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-05-06 12:01:10-03","UFU","HUFU","36542","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Alves, A.S.S.; Alves, A.A.","373","2003","05","31",NA,"Brasil","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,"Árvore, ca. 5 m. Fruto verde.; Mata mesófila.","HUFU00013336","HUFU00013336","Lagamar",NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-08-04 12:48:56-03","UFU","HUFU","48105","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Arantes, A.A.A.","Oliveira, T.G.; Barbosa, A.A.A. & Guido, L.E.","s.n.","2007","03","06",NA,"Brasil","Minas Gerais","Distrito de Tapuirama, Fazenda Capitão.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore.","HUFU00069479","HUFU00069479","Uberlândia",NA,"2007","07",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-05-06 12:01:10-03","UFU","HUFU","2461","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Araújo, G.M.","592","1989","11","02",NA,"Brasil","Minas Gerais","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 4,5 m.; Mata mesofitica.",NA,NA,"Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-05-06 12:01:10-03","UFU","HUFU","47066","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Rosa, P.O.","Kilca, R.; et al.","s.n.","2006","01","06",NA,"Brasil","Minas Gerais","Fazenda Dona Lurdes","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 11 m. Flores brancas e botões florais.; Mata semidecidual.","HUFU00015378","HUFU00015378","Uberlândia",NA,"2007","06",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-08-20 14:58:28-03","UFSC","FLOR","36983","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Hatschbach, G.; Hatschbach, M. & Barbosa, E.","67410","1997","11","22",NA,"Brasil","Minas Gerais","Rodovia Serra Azul de Minas para Rio Vermelho, Rod. BR-259.","-43.1699981689453","-18.3619003295898",NA,NA,NA,"arvoreta, flor alva, 3m altura","FLOR0036983",NA,"Serra Azul de Minas",NA,NA,NA,NA,"17198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2021-03-04 15:45:39-03","IF","SPSF","26711","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum",NA,"O.T. Aguiar","E.Rotta","173","1980","04","30","América do Sul","Brasil","PR","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Colombo",NA,"2016","07","06","13536","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"529","2021-03-04 15:45:39-03","IF","SPSF","12578","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum ssp.widgrenianum","O. Berg","C.Proença","J.A.Ratter",NA,"1983","11","16","América do Sul","Brasil","SP","F.E.Instituto Florestal","-49.1300010681152","-23.8600006103516",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Itaberá","ssp.widgrenianum",NA,NA,NA,"29370","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"530","2021-03-04 15:45:39-03","IF","SPSF","02172","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","O. Berg","O.T. Aguiar","D.Bento Pickel",NA,"1945","06","13","América do Sul","Brasil","SP","Taboaozinho","-48.0499992370605","-23.5900001525879",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Itapetininga",NA,NA,NA,NA,"40712","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"531","2021-03-04 15:45:39-03","IF","SPSF","20853","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","O.T. Aguiar","J.E.A.Bertoni","347","1995","07","27","América do Sul","Brasil","SP","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Porto Ferreira",NA,"2016","07","06","13859","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"532","2021-03-04 15:45:39-03","IF","SPSF","32255","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","O.T. Aguiar","J.R.Guillaumon s.n.",NA,"2003","07","08","América do Sul","Brasil","SP",NA,"-46.9700012207031","-23.0300006866455",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Vinhedo",NA,"2016","07","06","9595","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"533","2021-03-04 15:45:39-03","IF","SPSF","53758","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","I.S. Marques","G. Durigan et al.","s/n","2000","10","18","América do Sul","Brasil","SP",NA,"-45.619444","-23.066111",NA,NA,NA,NA,NA,NA,"Taubaté",NA,"2019","12","03",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"534","2021-03-04 15:45:39-03","IF","SPSF","00970","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"D.Bento Pickel",NA,"1945","11","18","América do Sul","Brasil","SP",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Helvetia",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"535","2021-03-04 15:45:39-03","IF","SPSF","23338","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","O. Berg","O.T.Aguiar","E.E.Macedo","294","1997","11","16","América do Sul","Brasil","SP","P.E.Furnas do Bom Jesus",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata de encosta, solo arenoso.;",NA,NA,"Pedregulho",NA,"2017","04","07",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"536","2021-03-04 15:45:39-03","IF","SPSF","39225","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","O. Berg","O. T. Aguiar","J.B.Baitello & C.R.Lima & R.Cielo-Filho","1988","2008","01","30","América do Sul","Brasil","SP","Estação Ecológica de Paranapanema","-48.784167","-23.5275","610","610",NA,"COLETA: arbusto 1,5m; frutos verdes.; GEOGRAFIA: Palmital.;",NA,NA,"Paranapanema",NA,"2008","09","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"537","2021-03-04 15:45:39-03","IF","SPSF","51353","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","A. Maruyama","A. Maruyama & L. Cicco","290","2016","02","04","América do Sul","Brasil","SP",NA,"-45.66","-22.783889","1428","1428",NA,"COLETA: Árvore ca. 4 m de altura com frutos imaturos de coloração verde.; GEOGRAFIA: Floresta ombrófila mista, borda;",NA,NA,"Campos do Jordão",NA,"2016","02","04",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"538","2021-03-04 15:45:39-03","IF","SPSF","53033","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","R.J.Almeida-Scabbia","R.Simão-Bianchini & E.P.Fortes & S.A.Nicolau","2002","2014","01","23","América do Sul","Brasil","SP","Rodoanel Mário Covas","-46.417778","-23.391667","745","745",NA,"COLETA: Subarbusto ramificado com aprox. 80-100cm de altura. Frutos verdes com tricomas acastanhados. Indumento velutino.; GEOGRAFIA: Trecho norte, lote 6.;",NA,NA,"Guarulhos",NA,"2014","05","15",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"539","2021-03-04 15:45:39-03","IF","SPSF","53776","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","I.S. Marques","G. Durigan et al.","s/n","2000","10","18","América do Sul","Brasil","SP",NA,"-45.619444","-23.066111",NA,NA,NA,NA,NA,NA,"Taubaté",NA,"2019","12","05",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"540","2021-03-04 15:45:39-03","IF","SPSF","17475","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,"R.M.Harley","26676","1988","11","29","América do Sul","Brasil","BA","mata ciliar","-41.8114013671875","-13.5789003372192",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Rio de Contas",NA,NA,NA,NA,"49773","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"541","2021-03-04 15:45:39-03","IF","SPSF","02313","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,"D.Bento Pickel",NA,"1945","10","11","América do Sul","Brasil","SP","sitio Santo Estevao","-46.8300018310547","-23.5200004577637",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Carapicuiba",NA,NA,NA,NA,"7241","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"542","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","macrospermum","Psidium macrospermum","O.Berg",NA,"Beyrich, HC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in nemorosis inter Paquequer et Sumidouro in montibus Serra dos Orgaos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","macrospermum","Psidium macrospermum","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis ad S. Rey,","-44.2617","-21.1356",NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,"São João del Rei",NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"P14P1N0006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis siccis prope Penha et Sabara, Araca CagaoBrasiliensium, fructus purgans",NA,NA,NA,NA,NA,"Not a type",NA,"P14P1N0006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in alpestribus campis",NA,NA,NA,NA,NA,NA,NA,"P14P1N0006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in silvis ad praed. S. Crucis",NA,NA,NA,NA,NA,NA,NA,"P14P1N0006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-02-08 12:44:19-03","UFRGS","ICN","087147","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","pilosum","Psidium pilosum","Vell.","Sobral, M","Cunha, LHS","124","1979","10","05","América do Sul","Brasil","MG","Fazenda Santa Rita (EPAMIG)","-44.1549987792969","-19.4818992614746",NA,NA,NA,"Arvoreta frequente na área de flores brancas e folhas pilosas.",NA,NA,"Prudente de Morais",NA,"1990",NA,NA,"14061","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-02-08 12:44:19-03","UFRGS","ICN","096326","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","pilosum","Psidium pilosum","Vell.","Sobral, M","Pedralli, G; et al.","s.n.","1987","09","28","América do Sul","Brasil","MG",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,"Árvore com cerca de 4 m de altura.; Cerrado",NA,NA,"Santa Bárbara",NA,"1988","04",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-02-08 12:44:19-03","UFRGS","ICN","066372","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","pilosum","Psidium pilosum","Vell.","Kawasaki, ML","Pirani, JR; Rossi, L","s.n.","1983","11","14","América do Sul","Brasil","MG","Km 112 (antigo Km 117) ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro. Fazenda S. do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto de 1,7 m de altura, flores alvas e frutos imaturos.; Ponte dobre o córrego Vitalino",NA,NA,"Santana do Riacho",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-02-08 12:44:19-03","UFRGS","ICN","061108","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","pilosum","Psidium pilosum","Vell.","Sobral, M","Oliveira, F","s.n.","1978","07","08","América do Sul","Brasil","SP",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Bertioga",NA,"1987","12",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-02-08 12:44:19-03","UFRGS","ICN","061105","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","pilosum","Psidium pilosum","Vell.","Sobral, M","Hoehne, W","s.n.","1945","10","10","América do Sul","Brasil","SP",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,"Campo",NA,NA,"Caieiras",NA,"1987",NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2021-02-08 12:44:19-03","UFRGS","ICN","120796","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","cf. rufum","Psidium cf. rufum","DC.","Sobral, M","Andrade, PM","1420","1990","10","08","América do Sul","Brasil","MG","Reserva Biológica da Mata do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Beira de mata na beira d'água. Arbóreo, 2m. Botões de cor clara; Araçá - folha com cheiro característico.",NA,NA,"Nova Lima",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
