"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","typeStatus"
"254","2020-07-29 09:03:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Proença, CEB","Projeto Barcode Cerrado; Faria, JEQ; Farinasso, HC; Pinheiro, JDS; Santos, KF; Andrade, RR","RBS 10_78","2020","03","07","Southern America","Brasil","Distrito Federal","Brasília","Área antropizada na frente do IBGE","-47.867778","-15.9625",NA,NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1,2m; Cerrado sensu stricto. Solo vermelho sem rochas. Grau de pertubação alto",NA,NA,NA,NA,"2020",NA,"-47.867778","-15.9625",NA,"05","25",NA,NA,NA,NA
"255","2020-07-29 09:03:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Norrana, K; Farinasso, HC","RBS 6_10","2019","12","11","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.885278","-15.956667",NA,NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Subarbusto, ca. 1m. Botão floral verde-claro; Cerrado denso. Latossolo vermelho amarelo arenoso",NA,NA,NA,NA,NA,NA,"-47.885278","-15.956667",NA,NA,NA,NA,NA,NA,NA
"256","2020-07-29 09:03:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Proença, CEB","Projeto Barcode Cerrado; Faria, JEQ; Vasconcelos, TNC; Mattos, GAFF; Farinasso, HC","RBS 5_74","2019","11","02","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.875278","-15.956944",NA,NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1m. Estéril; Cerrado sensu stricto",NA,NA,NA,NA,"2020",NA,"-47.875278","-15.956944",NA,"01","18",NA,NA,NA,NA
"257","2019-11-01 14:52:12-03","UnB","UB","9704","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AF","Soares-Silva, LH; Duval, FG; Miranda, J; Mendes, VC","811","2001","03","03","Southern America","Brasil","Minas Gerais","Riachinho",NA,"-46.416667","-16.416667","936","936",NA,"Fruto imaturo acinzentado.; Arbusto 0,5m",NA,NA,NA,NA,"2002",NA,"-46.416667","-16.416667",NA,"12","05",NA,NA,NA,NA
"258","2019-11-01 14:52:11-03","UnB","UB","188390","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Kuhlman, M","Taxonomy Class of Universidade de Brasília","738","1972","01","23","Southern America","Brasil","Distrito Federal","Brasília","Campus of the Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Remnant cerrado, burned last dry season",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-01 14:52:11-03","UnB","UB","23315","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AF","Heringer, EP","7832","1961","01","07","Southern America","Brasil","Distrito Federal","Brasília","Horto do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto; com botão; Cerrado aberto",NA,NA,"70570","auto","2003",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"260","2019-11-01 14:52:11-03","UnB","UB","22561","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Proença, CEB","Proença, CEB; Harris, SA","3235","2006","08","12","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"FOTO. S.A. Harris; Arbusto virgultoso 1,2m. Fruto imaturo.",NA,NA,"70570","auto","2006",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA
"261","2019-11-01 14:52:11-03","UnB","UB","193730","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Silva, JS","Nogales, T; Silva, JS","132","2012","11","30","Southern America","Brasil","Distrito Federal","Brasília","Memorial das Idades do Brasil","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto 1m; Cerrado sensu stricto",NA,NA,"70570","auto","2012",NA,NA,NA,NA,"11","30",NA,NA,NA,NA
"262","2019-11-01 14:52:11-03","UnB","UB","216809","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Kuhlmann, MP","Kuhlmann, MP","221","2013","07","11","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 2m. Frutos maduros cor marrom, pilosos, mais de 30 sementes por fruto; Cerrado sentido restrito",NA,NA,"70570","auto","2013",NA,NA,NA,NA,"07","11",NA,NA,NA,NA
"263","2019-11-01 14:52:11-03","UnB","UB","216635","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Kuhlmann, MP","Kuhlmann, MP","221","2013","07","11","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 2m. Frutos maduros cor marrom, pilosos, mais de 30 sementes por fruto; Cerrado sentido restrito",NA,NA,"70570","auto","2013",NA,NA,NA,NA,"07","11",NA,NA,NA,NA
"264","2019-11-01 14:52:11-03","UnB","UB","186514","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Silva, JS","Silva, JS","632","2011","05","16","Southern America","Brasil","Distrito Federal","Brasília","Trilha do C.O. - UnB","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto aprox. 0,3m. Frutos imaturos; Cerrado sensu stricto",NA,NA,"70570","auto","2011",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"265","2019-05-06 11:51:51-03","UFU","HUFU","74727","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Costa, A.C.; Souza, H.C.P.; Pereira, M.L.; Dias, A.G.; Medeiros, L.N.; Justino, G.S.; et al.","36","2016","11",NA,NA,"Brasil","Minas Gerais","Estrela do Sul","Fazenda Duratex Florestal, Parcela 33","-47.814722","-18.776667","1001","1001",NA,"Planta 350, ca. 1m alt. Folhas alternas, face adaxial glabra e abaxial pilosa.; Área de cerrado em regeneração.","HUFU00072545","HUFU00072545",NA,NA,NA,NA,"-47.814722","-18.776667",NA,NA,NA,NA,NA,NA,NA
"266","2019-05-06 11:51:51-03","UFU","HUFU","3637","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, A.F.","Oliveira, P.E.","1630","1991","12","02",NA,"Brasil","Distrito Federal","Brasília","Estação Ecologica do Jardim Botânico de Brasília, Riacho Fundo.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto, ca. 0,8 m. Flores verdes.; Sobre murundus.","HUFU00000891",NA,"70570","auto","2002",NA,NA,NA,NA,"11","29",NA,NA,NA,NA
"267","2019-08-06 10:39:24-03","FMM","FMM","57","MachineObservation","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,NA,"2012","04","01",NA,"Brasil","Distrito Federal","Brasília","Lago Sul","-47.834347","-15.850156",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00057","FMM00057_v",NA,NA,NA,NA,"47°50'03.65W","15°51'00.56S",NA,NA,NA,NA,NA,NA,NA
"268","2019-08-06 10:39:24-03","FMM","FMM","56","MachineObservation","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,NA,"2012","12","09",NA,"Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.865339","-15.773622",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00056","FMM00056_v",NA,NA,NA,NA,"47°51'55.22W","15°46'25.04S",NA,NA,NA,NA,NA,NA,NA
"269","2019-08-06 10:39:24-03","FMM","FMM","54","MachineObservation","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,NA,"2012","12","15",NA,"Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.865339","-15.773622",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00054","FMM00054_v",NA,NA,NA,NA,"47°51'55.22W","15°46'25.04S",NA,NA,NA,NA,NA,NA,NA
"270","2019-08-06 10:39:24-03","FMM","FMM","53","MachineObservation","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,NA,"2011","11","05",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.831247","-15.878481",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00053","FMM00053_v",NA,NA,NA,NA,"47°49'52.49W","15°52'42.53S",NA,NA,NA,NA,NA,NA,NA
"271","2019-08-06 10:39:24-03","FMM","FMM","52","MachineObservation","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,NA,"2011","02","26",NA,"Brasil","Distrito Federal","Brasília","Parque Ecológico Dom Bosco","-47.807511","-15.797781",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00052","FMM00052_v",NA,NA,NA,NA,"47°48'27.04W","15°47'52.01S",NA,NA,NA,NA,NA,NA,NA
"272","2019-08-06 10:39:24-03","FMM","FMM","1694","MachineObservation","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,NA,"2014","12","06",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01694","FMM01694_v1 FMM01694_v2",NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"273","2019-08-06 10:39:24-03","FMM","FMM","1693","MachineObservation","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,NA,"2016","04","26",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01693","FMM01693_v",NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"274","2019-08-06 10:39:24-03","FMM","FMM","55","MachineObservation","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,NA,"2010","12","12",NA,"Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.865339","-15.773622",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00055","FMM00055_v",NA,NA,NA,NA,"47°51'55.22W","15°46'25.04S",NA,NA,NA,NA,NA,NA,NA
"275","2020-08-20 20:39:32-03","UFSC","FLOR","52869","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Mello-Silva, R.","Souza, M.L.; Baumgratz, J.F.A. & Lopes, I.L.","1434","1993","11","27",NA,"Brasil","Minas Gerais","Lagoa Santa","ca. 2 km do trevo para Lagoa Santa, sentido BH-Lagoa Santa.","-43.8897018432617","-19.6271991729736",NA,NA,NA,"arbusto, flor botão bege, 0,3m altura","FLOR0052869","FLOR0052869","12338","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2017-09-11 16:26:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Diamantina","Crescit in campis edilis territorri adamantini prope Tejuco et alibi in prov. Minarum","-43.6","-18.25",NA,NA,NA,"Nao foi citada nenhuma coleta",NA,NA,NA,NA,NA,NA,"-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA
"277","2020-10-26 09:31:55-03","UNEMAT","NX-FANEROGAMAS","88","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Ratter J.A.",NA,"272","2000","01","27",NA,"Brasil","Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha do Pequi.","-52.353099822998","-14.6732997894287",NA,NA,NA,"Cálice esverdeado. [HABITAT=Cerrado. ]",NA,NA,"79739","auto","2003",NA,NA,NA,NA,"11","03",NA,NA,NA,NA
"278","2021-02-08 12:31:45-03","UFRGS","ICN","083462","S","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Mello-Silva, R","Pereira Neto, M","122","1988","12","07","América do Sul","Brasil","GO","Teresina de Goiás","Estrada Alto Paraíso - Terezina/GO; 25km antes de Terezina","-47.293611","-13.854167",NA,NA,NA,"Arbusto 2m altura, flores cor de ferrugem na parte externa e creme na parte interna.; Campo pedregoso, solo concrecionário.","ICN00027109","ICN00027109",NA,NA,"1994",NA,"-47.293611","-13.854167",NA,"01",NA,NA,NA,NA,NA
"279","2021-02-08 12:31:45-03","UFRGS","ICN","083471","S","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Mello-Silva, R","Furtado, PP; Mendonça, RC","342","1988","12","07","América do Sul","Brasil","GO","Alto Paraíso de Goiás","Chapada dos Veadeiros/GO. Estrada Alto Paraíso - Terezina, a 7km de Alto Paraíso.","-47.524444","-14.100556",NA,NA,NA,"Arbusto com 6m altura, flor com pétalas carnosas e pelos na parte externa, folhas glabras na porção adaxial e pilosas na abaxial; Brejo com murunduns e afloramentos de arenitos; frequência rara, agrupamento de campo cerrado em meio ao b","ICN00027108","ICN00027108",NA,NA,"1994",NA,"-47.524444","-14.100556",NA,"01",NA,NA,NA,NA,NA
"280","2021-02-08 12:31:45-03","UFRGS","ICN","040895","S","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Mello-Silva, R","Waechter, JL; Citadini, V","732","1978","01","24","América do Sul","Brasil","DF","Brasília","Reserva Biológica de Águas Emendadas","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Flores pardacentas.","ICN00027110","ICN00027110","70570","auto","1994",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"281","2021-02-25 09:37:52-03","IBt","SP","106234","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Irwin, HS","12416","1966","02","09",NA,"Brasil","Goiás","Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-02-25 09:37:52-03","IBt","SP","106250","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Irwin, HS","9687","1965","10","29",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 09:58:17-03","IBt","SP","215895","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Mello-Silva, R","Romaniuc Neto, S; Toledo, CB; Sajo, MG; Santos, EP","612","1987","02","08",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada para Cavalcanti","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"SP023236","SP023236","44724","auto","2001",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA
"284","2019-11-21 09:58:17-03","IBt","SP","154050","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Rainer, H","Eiten, G; Eiten, LT","11061","1969","03","11",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Along road from village of Almeida to city of Conceição do Mato Dentro. At km 116-117 (About 5-6 km along road north of Chapéu do Sol hotel)","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"SP023238","SP023238","31264","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 09:58:17-03","IBt","SP","201656","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Rainer, H","Pirani, JR; Cordeiro, I; Furlan, A","CFSC6822","1980","12","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 106 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SP023237","SP023237","26557","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2014-09-23 10:56:35-03","G","G","G00386847","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Rainer, H.","Clausen, P. C. D.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00386847",NA,NA,NA,"2011",NA,"-45.44222222","-18.78777778",NA,"01","01",NA,NA,NA,"ISOTYPUS of Annona grandifolia A. St.-Hil. & Tul."
