"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","sex"
"342","2021-02-04 10:29:56-03","UFRPE","HST","16912","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.M.Miranda & H.Gomes","F.V.Silva; et A.M.Miranda","24","1999","06","17",NA,"Brasil","Pernambuco","Carro Quebrado","-38.1016998291016","-7.83805990219116",NA,NA,NA,"Subarbusto ramoso prostrado; folhas crassas; flores róseas.","HST016912",NA,"Triunfo","14606","auto",NA,"2009","09","03",NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-02-04 10:29:56-03","UFRPE","HST","9225","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.M.Miranda","A.M.Miranda; et F.V.Silva","3540","1999","06","18",NA,"Brasil","Pernambuco","Lagoa do Mariano","-38.1016998291016","-7.83805990219116",NA,NA,NA,"Erva crassas; flores de brancas a róseas.","HST009225",NA,"Triunfo","14606","auto",NA,"2019","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-02-04 10:29:56-03","UFRPE","HST","12765","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira-Paes Coelho","A.M.Miranda; et al.","5025","2005","03","04",NA,"Brasil","Piauí","fazenda Lagoa Grande","-43.0224990844727","-6.76694011688232",NA,NA,NA,"Erva prostrada; crassa; flores amarelo-ouro.","HST012765",NA,"Floriano","78338","auto",NA,"2005","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-02-09 10:13:48-03","UENF","HUENF","3147","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","D.R. Couto","Dan, M.L.; Aguiar, W.M.","29","2007","10","18",NA,"Brasil","Rio de Janeiro","Morro do Itaoca","-41.448056","-21.797222","201","201",NA,NA,"HUENF00003149",NA,"Campos dos Goytacazes",NA,NA,NA,"2020","11","03",NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA
"346","2021-03-01 11:51:10-03","UFPE","UFP","57304","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Silva, JS; Vital, MT; Marciel, JR; Melo, Y; Lourenço, CEL","190","2007","04","18",NA,"Brasil","Pernambuco",NA,"-38.533333","-8.2","457","457",NA,"Vegetação arbustiva-arbórea sobre substrato granodiorito (rocha cristalina).; Erva prostada. Flores com corola esbranquiçada e ápice rosado; cálice verde.; Caatinga.","UFP057304",NA,"Mirandiba",NA,NA,NA,"2008","01","08",NA,"-38.533333","-8.2",NA,NA,NA,NA,NA
"347","2021-03-01 11:51:10-03","UFPE","UFP","21374","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Siqueira-Filho, JA; Baracho, GS","760","1997","10","21",NA,"Brasil","Pernambuco",NA,"-35.833333","-8.8","260","260",NA,"Erva rasteira, em pequena população, em solo semi-desnudo, no lajedo do Fundão. Flores diminutas, alvas.","UFP021374",NA,"Maraial",NA,NA,NA,"2000","10","25",NA,"-35.833333","-8.8",NA,NA,NA,NA,NA
"348","2021-03-01 11:51:10-03","UFPE","UFP","21906","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Siqueira-Filho, JA","781","1998","05","09",NA,"Brasil","Pernambuco",NA,"-35.695833","-8.494444",NA,NA,NA,"Erva rasteira, suculenta, sob fina camada de matéria orgânica, folhas diminutas, camada de lanugem persistente.","UFP021906",NA,"Bonito",NA,NA,NA,"2000","10","25",NA,"-35.695833","-8.494444",NA,NA,NA,NA,NA
"349","2021-03-01 11:51:10-03","UFPE","UFP","33079","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Barbosa, M","Barreto, RC; Viana, AMB; Andrade, MJG","19","2000","06","20",NA,"Brasil","Pernambuco",NA,"-37.321556","-8.063694","619","619",NA,"Vegetação caatinga arbustiva e solo argiloso.; Erva de 15cm de altura. Ocasional. F1.","UFP033079",NA,"Sertânia",NA,NA,NA,"2002","09","19",NA,"-37.321556","-8.063694",NA,NA,NA,NA,NA
"350","2021-03-01 11:51:10-03","UFPE","UFP","41235","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Pinheiro, K","Rocha, EA","1251","2004","09","03",NA,"Brasil","Pernambuco",NA,"-37.262778","-8.519722","976","976",NA,"Erva crassa, rasteira, de 20cm de comprimento, com flores róseas, vistosas, melitófilas. Ocorrendo em área de caatinga, crescendo sobre solo arenoso. Frequente no local.","UFP041235",NA,"Buíque",NA,NA,NA,"2006","05","03",NA,"-37.262778","-8.519722",NA,NA,NA,NA,NA
"351","2021-03-01 11:51:10-03","UFPE","UFP","52442","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Wanderley, AM","Sobra-Leite, M; Wanderley, AM","731","2008","04","12",NA,"Brasil","Pernambuco",NA,"-35.004889","-8.2205","112","112",NA,"Afloramento rochoso.; Subarbusto de 60cm de altura das ilhas de solo e das ilhas de vegetação, junto a Aechmea muricata (Bromeliaceae). Indivíduos em floração com flores róseas sem odor.","UFP052442",NA,"Cabo de Santo Agostinho",NA,NA,NA,"2008","06","10",NA,"-35.004889","-8.2205",NA,NA,NA,NA,NA
"352","2021-03-01 11:51:10-03","UFPE","UFP","57130","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Gomes, P; Córdula, E; Mendes, K; Pessoa, MC; Santos, LL; Sousa, LG; Araújo, DA","292","2007","04","18",NA,"Brasil","Pernambuco",NA,"-38.716667","-8.05","489","489",NA,"Afloramento rochoso. Vegetação herbáceo-arbustiva.; Erva em trechos úmidos; variação na cor da carola (branco-róseo).","UFP057130",NA,"Mirandiba",NA,NA,NA,"2008","01","08",NA,"-38.716667","-8.05",NA,NA,NA,NA,NA
"353","2021-03-01 11:51:10-03","UFPE","UFP","57132","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Pessoa, MC; Araújo, DA; Córdula, E; Santos, LL; Sousa, LG; Gomes, P","151","2007","04","18",NA,"Brasil","Pernambuco",NA,"-38.681944","-8.268889","483","483",NA,"Erva de 10cm de altura com flores rosadas.; Caatinga arbustiva em solo arenoso de origem sedimentar.","UFP057132",NA,"Mirandiba",NA,NA,NA,"2008","01","08",NA,"-38.681944","-8.268889",NA,NA,NA,NA,NA
"354","2021-03-01 11:51:10-03","UFPE","UFP","57270","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Souza, LGR","22","2007","04","17",NA,"Brasil","Pernambuco",NA,"-38.716667","-8.05","489","489",NA,"Vegetação arbustiva-arbórea densa.; Caule piloso, fruto.; Caatinga.","UFP057270",NA,"Mirandiba",NA,NA,NA,"2008","01","08",NA,"-38.716667","-8.05",NA,NA,NA,NA,NA
"355","2021-03-01 11:51:10-03","UFPE","UFP","57305","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Vital, MT; Melo, Y; Silva, JS; Lourenço, CEL","113","2007","04","17",NA,"Brasil","Pernambuco",NA,"-38.718611","-8.059722","495","495",NA,"Erva rara no local. Flores róseas, anteras amarelas bem destacadas. Estípulas brancas em forma de rede sobre as folhas e caule.; Caatinga arbustiva-arbórea.","UFP057305",NA,"Mirandiba",NA,NA,NA,"2008","01","08",NA,"-38.718611","-8.059722",NA,NA,NA,NA,NA
"356","2021-03-01 11:51:10-03","UFPE","UFP","19757","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Melo, GF","s.n.","1997","04","22",NA,"Brasil","Pernambuco",NA,"-36.7757987976074","-8.46638965606689",NA,NA,NA,NA,"UFP019757",NA,"Alagoinha","16004","auto",NA,"2000","10","25",NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-09-25 10:39:38-03","UFPE","UFP","3078","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Mariz, G","574","1970","10","10",NA,"Brasil","Pernambuco",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"UFP003078",NA,"Cabo de Santo Agostinho","25282","auto",NA,"2000","10","25",NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 11:51:10-03","UFPE","UFP","40493","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Cavalcanti, MF","Silva, SM; Ramos, A; Melo-de-Pinna, GF","33","2002","04","19",NA,"Brasil","Pernambuco",NA,"-36.6963996887207","-8.35778045654297",NA,NA,NA,"Material fixado em meio líquido para estudos anatômicos.","UFP040493",NA,"Pesqueira","36615","auto",NA,"2002","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-03-01 11:51:10-03","UFPE","UFP","1767","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Paula, E","s.n.","1963","07","13",NA,"Brasil","Rio Grande do Norte",NA,"-35.2085990905762","-6.09111022949219",NA,NA,NA,"Erva.","UFP001767",NA,"Nisia Floresta","17449","auto",NA,"2000","10","25",NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-07-31 14:33:17-03","CPATSA","HTSA","5630","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Tonizza, M.C.","s.n.","2014","04","25",NA,"Brasil","Bahia","CAJ","-40.059444","-9.257222",NA,NA,NA,NA,NA,NA,"Juazeiro",NA,NA,NA,NA,NA,NA,NA,"-40.059444","-9.257222",NA,NA,NA,NA,NA
"361","2019-07-31 14:33:18-03","CPATSA","HTSA","5742","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Tonizza, M.C.","s.n.","2014","09","02",NA,"Brasil","Bahia","CAJ","-40.059444","-9.257222",NA,NA,NA,NA,NA,NA,"Juazeiro",NA,NA,NA,NA,NA,NA,NA,"-40.059444","-9.257222",NA,NA,NA,NA,NA
"362","2020-09-12 05:00:02-03","US","US","2457966","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","eitenii","Portulaca eitenii","D. Legrand",NA,"G. Eiten & L. T. Eiten","3582","1962","3","11","South America - Neotropics","Brazil","Maranhão","Carolina.",NA,NA,NA,NA,NA,NA,"US00103187","US00103187_01",NA,NA,NA,"Holotype",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"363","2020-09-12 05:00:02-03","US","US","3434158","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","L. J. Dorr, L. C. Barnett & S. M. Niño","9121","2002","8","17","South America - Neotropics","Venezuela","Falcón","Adícora, 1.5 km W of junction with road leading to Pueblo Nuevo.",NA,NA,NA,NA,NA,NA,"US00727857",NA,"Falcón",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"364","2020-09-12 05:00:02-03","US","US","2124656","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"L. Smith et al.","6417","1952","4","4","South America - Neotropics","Brazil","Rio de Janeiro","Praia de Sernambetiba, Recreio dos Bandeirantes","-43.3469","-23.0036",NA,NA,NA,NA,"US01344996","US01344996_01","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"365","2020-09-12 05:00:02-03","US","US","1424342","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"-. Luederwaldt","17111","1913","3","1","South America - Neotropics","Brazil","São Paulo","Ypiranga. Museu Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01344995","US01344995_01","São Paulo","53584","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"366","2020-09-12 05:00:02-03","US","US","3356732","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Licata, A.; Niño, S. M.","A. Valera","177","1994","3",NA,"South America - Neotropics","Venezuela","Bolívar","Mun. Piar, Bajo Caroní, sector I; Río Caroní","-62.08","7.06","75",NA,NA,NA,"US00880908",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"367","2020-09-12 05:00:02-03","US","US","2471429","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"G. Eiten & L. T. Eiten","5014","1962","7","19","South America - Neotropics","Brazil","Bahia","Ca. 17 km South of village of Araci, along the road from Serrinha to Tucano","-38.9681","-11.4747",NA,NA,NA,NA,"US01344992","US01344992_01","Serrinha",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"368","2020-09-12 05:00:02-03","US","US","2174311","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Bro. Gines","2920","1951","12","1","South America - Neotropics","Venezuela",NA,"Guayacancito",NA,NA,NA,NA,NA,NA,"US01121297",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"369","2020-09-12 05:00:02-03","US","US","2174185","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Bro. Gines","2583","1951","12","1","South America - Neotropics","Venezuela",NA,"Istmo Arestinga",NA,NA,NA,NA,NA,NA,"US01121299",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"370","2020-09-12 05:00:02-03","US","US","2471430","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"G. Eiten & L. T. Eiten","4945 B","1962","7","16","South America - Neotropics","Brazil","Pernambuco","200 meters north of center of village of Terra Nova","-39.25","-8.22",NA,NA,NA,NA,"US01344993","US01344993_01","Parnamirim",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"371","2020-09-12 05:00:02-03","US","US","2174862","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Bro. Gines","3877","1953","8","1","South America - Neotropics","Venezuela",NA,"La Robledad",NA,NA,NA,"50",NA,NA,"US01121295",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"372","2020-09-12 05:00:02-03","US","US","3356740","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Licata, A.; Niño, S. M.","W. A. Díaz & A. Valera","2245","1994","3","23","South America - Neotropics","Venezuela","Bolívar","Mun. Piar, Mun. Capital Piar, Bajo Caroní, Sector I","-62.93","7.76","125",NA,NA,NA,"US00880907",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"373","2020-09-12 05:00:02-03","US","US","2174184","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Bro. Gines","2582","1951","12","1","South America - Neotropics","Venezuela",NA,"Las Piedras",NA,NA,NA,NA,NA,NA,"US01121298",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"374","2020-09-12 05:00:02-03","US","US","1832220","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Legrand, C. M. D. E.","Ll. Williams","13808","1942","1","13","South America - Neotropics","Venezuela","Amazonas","Puerto Ayacucho","-67.62","5.66","250",NA,NA,NA,"US00880906",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"375","2020-09-12 05:00:02-03","US","US","2570509","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"G. Eiten","3610","1962","3","13","South America - Neotropics","Brazil","Maranhão","Northern edge of city of Balsas","-46.03","-7.53","245",NA,NA,NA,"US01344994","US01344994_01","Balsas",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"376","2020-09-12 05:00:02-03","US","US","2174389","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Bro. Gines","3071","1951","12","1","South America - Neotropics","Venezuela",NA,"Guatamare",NA,NA,NA,NA,NA,NA,"US01121300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"377","2020-09-12 05:00:02-03","US","US","2174513","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Bro. Gines","3310","1953","8","1","South America - Neotropics","Venezuela",NA,"El Agua",NA,NA,NA,NA,NA,NA,"US01121296",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"378","2020-09-12 05:00:02-03","US","US","417749","PreservedSpecimen","Plantae",NA,"Caryophyllales","Portulacaceae","Portulaca","milleri","Portulaca milleri","Urb.",NA,"O. O. Miller & J. Johnston","11 pp","1901","7","31","South America - Neotropics","Venezuela","Nueva Esparta",NA,NA,NA,NA,NA,NA,NA,"US00103201",NA,NA,NA,NA,"Isotype",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"379","2020-09-02 16:38:27-03","Cenargen","CEN","95347","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","B. M. T. Walter","Marcelo Fragomeni Simon","2742","2016","04","07",NA,"Brasil","MA","P.N. Chapada das Mesas. Acesso E no km 612 da BR-230, 20 km em estrada vicinal em direção à localidade Buenos Aires. Próximo ao rio Farinha.","-47.3825","-6.9322222","171","171","Exsicatas","Erva suculenta crescendo em cavidades de rocha preenchidas com solo arenoso. Ramos vináceos. Corola lilás. Frequente.","CEN00095347","CEN00095347","CAROLINA",NA,NA,NA,"2016","11",NA,NA,"-47.3825","-6.9322222",NA,NA,"5",NA,NA
"380","2020-09-02 16:38:27-03","Cenargen","CEN","45653","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A. A. Oliveira","A. Nascimento - ALCB","254","2000","02","29",NA,"Brasil","BA","Torre da Telemar.","-42.5043983459473","-10.0031003952026",NA,NA,"Exsicatas","Ramos vermelhos lanosos. Folhas crassas. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (46576). Projeto Financiado pelo CNPq.","CEN00045653","CEN00045653","PILAO ARCADO","152852","auto",NA,"2003","10",NA,NA,"-4239139.0","-996639.0",NA,NA,"1",NA,NA
"381","2019-12-09 17:30:44-03","UFPR","EFC","18107","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Souza, I.","Souza, I.; Couto, A.C.P.","471","2019","04","21",NA,"Brasil","PE","Terreno baldio, Centro","-40.495604","-9.395339","379","379",NA,"Erva semi-prostrada 20 cm, flores rosa e pixídios maduros secos. Pixídio pedicelado. Caule avermelhado, tricomas axilares alvos.","EFC018107",NA,"Petrolina",NA,NA,NA,"2019","04","22",NA,"-40.495604","-9.395339",NA,NA,NA,NA,NA
"382","2019-11-13 11:29:26-03","USP","SPF","153360","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Hatschbach, G","65051","1996","04","19",NA,"Brasil","Bahia","Barauninha (Santana do Riacho)",NA,NA,NA,NA,NA,NA,"SPF00153360",NA,NA,NA,NA,NA,"2003","11","04",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-13 11:29:26-03","USP","SPF","46758","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Noblick, LR","3672","1985","03","13",NA,"Brasil","Bahia",NA,"-40.116667","-13.716667",NA,NA,NA,NA,"SPF00046758",NA,"Iaçu",NA,NA,NA,"2003","11","04",NA,"-40.116667","-13.716667",NA,NA,NA,NA,NA
"384","2019-11-13 11:29:26-03","USP","SPF","154869","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Nascimento, A","254","2000","02","29",NA,"Brasil","Bahia",NA,"-42.391389","-9.966389",NA,NA,NA,NA,"SPF00154869",NA,"Pilão Arcado",NA,NA,NA,"2003","11","04",NA,"-42.391389","-9.966389",NA,NA,NA,NA,NA
"385","2019-11-21 10:12:49-03","USP","SPF","161270","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Santos, TVA","Guedes, MLS","10368","2003","04","29",NA,"Brasil","Bahia","Médio São Francisco, Carinhanha, após a Serra do ramalho - Agrovila 23.","-43.751389","-14.211389","439","439",NA,NA,"SPF00161270",NA,NA,NA,NA,NA,"2017","11",NA,NA,"-43.751389","-14.211389",NA,NA,NA,NA,NA
"386","2019-11-13 11:29:26-03","USP","SPF","161702","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Santos, TVA","Mello-Silva, R","2331","2003","12","06",NA,"Brasil","Tocantins",NA,"-47.268611","-12.236667","457","457",NA,NA,"SPF00161702",NA,"Conceição do Tocantins",NA,NA,NA,"2017","11",NA,NA,"-47.268611","-12.236667",NA,NA,NA,NA,NA
"387","2019-11-13 11:29:26-03","USP","SPF","167714","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Rodrigues, MIA","Hatschbach, G","38306","1976","03","24",NA,"Brasil","Goiás","Rodovia Belé-Brasília, 32 Km S de Alvorada.",NA,NA,NA,NA,NA,NA,"SPF00167714",NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-13 11:29:26-03","USP","SPF","174482","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Santos, TVA","Lopes Filho, JH","6","2006","03","20",NA,"Brasil","Minas Gerais","Estrada de Grão Mogol para Cristália.","-42.9","-16.583333",NA,NA,NA,NA,"SPF00174482",NA,NA,NA,NA,NA,"2019","06",NA,NA,"-42.9","-16.583333",NA,NA,NA,NA,NA
"389","2019-11-13 11:29:26-03","USP","SPF","174484","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Santos, TVA","Lopes Filho, JH","8","2006","03","21",NA,"Brasil","Bahia","Estrada de Suassuarana para Tanhaçu.",NA,NA,NA,NA,NA,NA,"SPF00174484",NA,NA,NA,NA,NA,"2019","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-13 11:29:26-03","USP","SPF","174736","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Anônimo","Neves, SPS","70","2006","01","21",NA,"Brasil","Bahia",NA,"-41.390556","-12.586944",NA,NA,NA,NA,"SPF00174736",NA,"Lençóis",NA,NA,NA,NA,NA,NA,NA,"-41.390556","-12.586944",NA,NA,NA,NA,NA
