familia,especie_autor,cat_ameaca_br,fonte,especie_original
Proteaceae,Panopsis multiflora (Schott) Ducke,EN,Portaria 443/2014,Panopsis multiflora
Proteaceae,Roupala asplenioides Sleumer,EN,Portaria 443/2014,Roupala asplenioides
Proteaceae,Roupala sculpta Sleumer,VU,Portaria 443/2014,Roupala sculpta
Pteridaceae,Adiantum diphyllum (Fée) Maxon,CR,Portaria 443/2014,Adiantum diphyllum
Pteridaceae,Adiantum discolor J.Prado,EN,Portaria 443/2014,Adiantum discolor
Pteridaceae,Adiantum mynsseniae J.Prado,EN,Portaria 443/2014,Adiantum mynsseniae
Pteridaceae,Adiantum papillosum Handro,EN,Portaria 443/2014,Adiantum papillosum
Pteridaceae,Adiantum tetragonum Schrad.,EN,Portaria 443/2014,Adiantum tetragonum
Pteridaceae,Cheilanthes incisa Kunze ex Mett.,EN,Portaria 443/2014,Cheilanthes incisa
Pteridaceae,Cheilanthes juergensii Rosenst.,EN,Portaria 443/2014,Cheilanthes juergensii
Pteridaceae,Cheilanthes regnelliana Mett.,EN,Portaria 443/2014,Cheilanthes regnelliana
Pteridaceae,Doryopteris itatiaiensis (Fée) Christ,EN,Portaria 443/2014,Doryopteris itatiaiensis
Pteridaceae,Doryopteris paradoxa (Fée) Christ,VU,Portaria 443/2014,Doryopteris paradoxa
Pteridaceae,Doryopteris quinquelobata (Fée) Diels,CR,Portaria 443/2014,Doryopteris quinquelobata
Pteridaceae,Doryopteris rediviva Fée,VU,Portaria 443/2014,Doryopteris rediviva
Pteridaceae,Doryopteris rosenstockii Brade,EN,Portaria 443/2014,Doryopteris rosenstockii
Pteridaceae,Doryopteris rufa Brade,EN,Portaria 443/2014,Doryopteris rufa
Pteridaceae,Doryopteris subsimplex (Fée) Diels,EN,Portaria 443/2014,Doryopteris subsimplex
Pteridaceae,Doryopteris tijucana Brade & Rosenst.,EN,Portaria 443/2014,Doryopteris tijucana
Pteridaceae,Doryopteris trilobata J.Prado,EN,Portaria 443/2014,Doryopteris trilobata
Pteridaceae,Jamesonia biardii (Fée) Christenh.,EN,Portaria 443/2014,Jamesonia biardii
Pteridaceae,Jamesonia brasiliensis Christ,EN,Portaria 443/2014,Jamesonia brasiliensis
Pteridaceae,Jamesonia cheilanthoides (Sw.) Christenh.,EN,Portaria 443/2014,Jamesonia cheilanthoides
Pteridaceae,Jamesonia insignis (Mett.) Christenh.,EN,Portaria 443/2014,Jamesonia insignis
Pteridaceae,Jamesonia rufescens (Fée) Christenh.,CR,Portaria 443/2014,Jamesonia rufescens
Pteridaceae,Pellaea cymbiformis J.Prado,EN,Portaria 443/2014,Pellaea cymbiformis
Pteridaceae,Pellaea gleichenioides (Gardner ex Hook.) Christ,EN,Portaria 443/2014,Pellaea gleichenioides
Pteridaceae,Pteris congesta J.Prado,EN,Portaria 443/2014,Pteris congesta
Pteridaceae,Pteris limae Brade,CR,Portaria 443/2014,Pteris limae
Quillajaceae,Quillaja brasiliensis (A.St.-Hil. & Tul.) Mart.,EN,Portaria 443/2014,Quillaja brasiliensis
Rhamnaceae,Colletia exserta Klotzsch ex Reissek,EN,Portaria 443/2014,Colletia exserta
Rhamnaceae,Colletia paradoxa (Spreng.) Escal.,EN,Portaria 443/2014,Colletia paradoxa
Rhamnaceae,Condalia buxifolia Reissek,EN,Portaria 443/2014,Condalia buxifolia
Rhamnaceae,Discaria americana Gillies ex Hook.,VU,Portaria 443/2014,Discaria americana
Rhamnaceae,Gouania corylifolia Raddi,VU,Portaria 443/2014,Gouania corylifolia
Rhamnaceae,Gouania inornata Reissek,EN,Portaria 443/2014,Gouania inornata
Rhamnaceae,Rhamnidium glabrum Reissek,VU,Portaria 443/2014,Rhamnidium glabrum
Rhamnaceae,Scutia arenicola (Casar.) Reissek,EN,Portaria 443/2014,Scutia arenicola
Ricciaceae,Riccia ridleyi A.Gepp,CR,Portaria 443/2014,Riccia ridleyi
Rubiaceae,Alseis involuta K.Schum.,VU,Portaria 443/2014,Alseis involuta
Rubiaceae,Bradea anomala Brade,CR,Portaria 443/2014,Bradea anomala
Rubiaceae,Bradea bicornuta Brade,CR,Portaria 443/2014,Bradea bicornuta
Rubiaceae,Bradea montana Brade,CR,Portaria 443/2014,Bradea montana
Rubiaceae,Carapichea ipecacuanha (Brot.) L.Andersson,VU,Portaria 443/2014,Carapichea ipecacuanha
Rubiaceae,Chomelia modesta (Standl.) Steyerm.,CR,Portaria 443/2014,Chomelia modesta
Rubiaceae,Coussarea bocainae M.Gomes,EN,Portaria 443/2014,Coussarea bocainae
Rubiaceae,Erithalis insularis (Ridl.) Zappi & T.S.Nunes,CR,Portaria 443/2014,Erithalis insularis
Rubiaceae,Faramea bahiensis Möll.Arg.,VU,Portaria 443/2014,Faramea bahiensis
Rubiaceae,Faramea paratiensis M.Gomes,EN,Portaria 443/2014,Faramea paratiensis
Rubiaceae,Galianthe elegans E.L.Cabral,VU,Portaria 443/2014,Galianthe elegans
Rubiaceae,Galianthe souzae E.L.Cabral & Bacigalupo,EN,Portaria 443/2014,Galianthe souzae
Rubiaceae,Galianthe vaginata E.L.Cabral & Bacigalupo,EN,Portaria 443/2014,Galianthe vaginata
Rubiaceae,Galium diphyllum (K.Schum.) Dempster,CR,Portaria 443/2014,Galium diphyllum
Rubiaceae,Galium rubidiflorum Dempster,CR,Portaria 443/2014,Galium rubidiflorum
Rubiaceae,Galium shepherdii Jung-Mend.,CR,Portaria 443/2014,Galium shepherdii
Rubiaceae,Guettarda paludosa Müll.Arg.,CR,Portaria 443/2014,Guettarda paludosa
Rubiaceae,Hindsia glabra K.Schum.,EN,Portaria 443/2014,Hindsia glabra
Rubiaceae,Hindsia ibitipocensis Di Maio,CR,Portaria 443/2014,Hindsia ibitipocensis
Rubiaceae,Manettia campanulacea Standl.,CR,Portaria 443/2014,Manettia campanulacea
Rubiaceae,Manettia pauciflora Dusén,EN,Portaria 443/2014,Manettia pauciflora
Rubiaceae,Melanopsidium nigrum Colla,VU,Portaria 443/2014,Melanopsidium nigrum
Rubiaceae,Mitracarpus anthospermoides K.Schum.,EN,Portaria 443/2014,Mitracarpus anthospermoides
Rubiaceae,Mitracarpus eritrichoides Standl.,EN,Portaria 443/2014,Mitracarpus eritrichoides
Rubiaceae,Mitracarpus rigidifolius Standl.,VU,Portaria 443/2014,Mitracarpus rigidifolius
Rubiaceae,Pagamea harleyi Steyerm.,VU,Portaria 443/2014,Pagamea harleyi
Rubiaceae,Palicourea fulgens (Müll.Arg.) Standl.,VU,Portaria 443/2014,Palicourea fulgens
Rubiaceae,Psychotria loefgrenii Standl.,EN,Portaria 443/2014,Psychotria loefgrenii
Rubiaceae,Psychotria microcarpa Müll.Arg.,EN,Portaria 443/2014,Psychotria microcarpa
Rubiaceae,Psychotria paludosa Müll.Arg.,EN,Portaria 443/2014,Psychotria paludosa
Rubiaceae,Richardia schumannii W.H.Lewis & R.L.Oliv.,EN,Portaria 443/2014,Richardia schumannii
Rubiaceae,Riodocea pulcherrima Delprete,EN,Portaria 443/2014,Riodocea pulcherrima
Rubiaceae,Rudgea coronata subsp. saint-hilairei (Standl.) Zappi,CR,Portaria 443/2014,Rudgea coronata subsp. saint-hilairei
Rubiaceae,Rudgea corymbulosa Benth.,EN,Portaria 443/2014,Rudgea corymbulosa
Rubiaceae,Rudgea crassifolia Zappi & E.Lucas,VU,Portaria 443/2014,Rudgea crassifolia
Rubiaceae,Rudgea erythrocarpa Müll.Arg.,EN,Portaria 443/2014,Rudgea erythrocarpa
Rubiaceae,Rudgea insignis Müll.Arg.,VU,Portaria 443/2014,Rudgea insignis
Rubiaceae,Rudgea jasminoides subsp. nervosa Zappi & Anunc.,VU,Portaria 443/2014,Rudgea jasminoides subsp. nervosa
Rubiaceae,Rudgea macrophylla Benth.,EN,Portaria 443/2014,Rudgea macrophylla
Rubiaceae,Rudgea pachyphylla Müll.Arg.,EN,Portaria 443/2014,Rudgea pachyphylla
Rubiaceae,Rudgea parquioides subsp. caprifolium (Zahlbr.) Zappi,CR,Portaria 443/2014,Rudgea parquioides subsp. caprifolium
Rubiaceae,Rudgea parquioides subsp. hirsutissima Zappi,EN,Portaria 443/2014,Rudgea parquioides subsp. hirsutissima
Rubiaceae,Rudgea parvifolia (Cham.) Müll.Arg.,VU,Portaria 443/2014,Rudgea parvifolia
Rubiaceae,Rudgea sessilis subsp. cipoana (Standl.) Zappi,EN,Portaria 443/2014,Rudgea sessilis subsp. cipoana
Rubiaceae,Rudgea umbrosa Müll.Arg.,VU,Portaria 443/2014,Rudgea umbrosa
Rubiaceae,Rustia angustifolia K.Schum.,EN,Portaria 443/2014,Rustia angustifolia
Rubiaceae,Simira grazielae Peixoto,EN,Portaria 443/2014,Simira grazielae
Rubiaceae,Simira hatschbachiorum J.H.Kirkbr.,EN,Portaria 443/2014,Simira hatschbachiorum
Rubiaceae,Staelia hatschbachii J.H.Kirkbr.,EN,Portaria 443/2014,Staelia hatschbachii
Rubiaceae,Standleya kuhlmanni Brade,EN,Portaria 443/2014,Standleya kuhlmanni
Rutaceae,Almeidea coerulea (Nees & Mart.) A.St.-Hil.,EN,Portaria 443/2014,Almeidea coerulea
Rutaceae,Andreadoxa flava Kallunki,CR,Portaria 443/2014,Andreadoxa flava
Rutaceae,Conchocarpus bellus Kallunki,CR,Portaria 443/2014,Conchocarpus bellus
Rutaceae,Conchocarpus cauliflorus Pirani,CR,Portaria 443/2014,Conchocarpus cauliflorus
Rutaceae,Conchocarpus marginatus (Rizzini) Kallunki & Pirani,CR,Portaria 443/2014,Conchocarpus marginatus
Rutaceae,Esenbeckia irwiniana Kaastra,EN,Portaria 443/2014,Esenbeckia irwiniana
Rutaceae,Euxylophora paraensis Huber,CR,Portaria 443/2014,Euxylophora paraensis
Rutaceae,Galipea carinata Pirani,CR,Portaria 443/2014,Galipea carinata
Rutaceae,Metrodorea maracasana Kaastra,VU,Portaria 443/2014,Metrodorea maracasana
Rutaceae,Nycticalanthus speciosus Ducke,CR,Portaria 443/2014,Nycticalanthus speciosus
Rutaceae,Pilocarpus alatus C.J.Joseph ex Skorupa,VU,Portaria 443/2014,Pilocarpus alatus
Rutaceae,Pilocarpus jaborandi Holmes,EN,Portaria 443/2014,Pilocarpus jaborandi
Rutaceae,Pilocarpus microphyllus Stapf ex Wardlew.,EN,Portaria 443/2014,Pilocarpus microphyllus
Rutaceae,Pilocarpus trachylophus Holmes,EN,Portaria 443/2014,Pilocarpus trachylophus
Rutaceae,Raulinoa echinata R.S.Cowan,VU,Portaria 443/2014,Raulinoa echinata
Salicaceae,Abatia angeliana M.H.Alford,VU,Portaria 443/2014,Abatia angeliana
Salicaceae,Casearia paranaensis Sleumer,VU,Portaria 443/2014,Casearia paranaensis
Santalaceae,Acanthosyris paulo-alvinii G.M. Barroso,VU,Portaria 443/2014,Acanthosyris paulo-alvinii
Sapindaceae,Cupania concolor Radlk.,VU,Portaria 443/2014,Cupania concolor
Sapindaceae,Cupania furfuracea Radlk.,VU,Portaria 443/2014,Cupania furfuracea
Sapindaceae,Melicoccus espiritosantensis Acev.-Rodr.,EN,Portaria 443/2014,Melicoccus espiritosantensis
Sapindaceae,Serjania divaricocca Somner & Acev.-Rodr.,CR,Portaria 443/2014,Serjania divaricocca
Sapindaceae,Serjania hatschbachii Ferrucci,CR,Portaria 443/2014,Serjania hatschbachii
Sapindaceae,Talisia subalbens (Mart.) Radlk.,VU,Portaria 443/2014,Talisia subalbens
Sapindaceae,Urvillea glabra Cambess.,VU,Portaria 443/2014,Urvillea glabra
Sapotaceae,Chrysophyllum imperiale (Linden ex K.Koch & Fintelm.) Benth. & Hook.,EN,Portaria 443/2014,Chrysophyllum imperiale
Sapotaceae,Chrysophyllum januariense Eichler,VU,Portaria 443/2014,Chrysophyllum januariense
Sapotaceae,Manilkara dardanoi Ducke,VU,Portaria 443/2014,Manilkara dardanoi
Sapotaceae,Manilkara decrescens T.D.Penn.,VU,Portaria 443/2014,Manilkara decrescens
Sapotaceae,Manilkara maxima T.D.Penn.,EN,Portaria 443/2014,Manilkara maxima
Sapotaceae,Manilkara multifida T.D.Penn.,VU,Portaria 443/2014,Manilkara multifida
Sapotaceae,Micropholis emarginata T.D.Penn.,EN,Portaria 443/2014,Micropholis emarginata
Sapotaceae,Micropholis splendens Gilly ex Aubrév.,EN,Portaria 443/2014,Micropholis splendens
Sapotaceae,Pouteria bapeba T.D.Penn.,CR,Portaria 443/2014,Pouteria bapeba
Sapotaceae,Pouteria bullata (S.Moore) Baehni,EN,Portaria 443/2014,Pouteria bullata
Sapotaceae,Pouteria butyrocarpa (Kuhlm.) T.D.Penn.,CR,Portaria 443/2014,Pouteria butyrocarpa
Sapotaceae,Pouteria coelomatica Rizzini,VU,Portaria 443/2014,Pouteria coelomatica
Sapotaceae,Pouteria decussata (Ducke) Baehni,EN,Portaria 443/2014,Pouteria decussata
Sapotaceae,Pouteria furcata T.D.Penn.,EN,Portaria 443/2014,Pouteria furcata
Sapotaceae,Pouteria macahensis T.D.Penn.,EN,Portaria 443/2014,Pouteria macahensis
Sapotaceae,Pouteria multiflora (A.DC.) Eyma,VU,Portaria 443/2014,Pouteria multiflora
Sapotaceae,Pouteria oxypetala T.D.Penn.,EN,Portaria 443/2014,Pouteria oxypetala
Sapotaceae,Pouteria pachycalyx T.D.Penn.,VU,Portaria 443/2014,Pouteria pachycalyx
Sapotaceae,Pouteria petiolata T.D.Penn.,VU,Portaria 443/2014,Pouteria petiolata
Sapotaceae,Pouteria vernicosa T.D.Penn.,VU,Portaria 443/2014,Pouteria vernicosa
Sapotaceae,Pouteria virescens Baehni,EN,Portaria 443/2014,Pouteria virescens
Sapotaceae,Pradosia granulosa Pires & T.D.Penn.,VU,Portaria 443/2014,Pradosia granulosa
Sapotaceae,Pradosia kuhlmannii Toledo,EN,Portaria 443/2014,Pradosia kuhlmannii
Sapotaceae,Pradosia subverticillata Ducke,VU,Portaria 443/2014,Pradosia subverticillata
Sapotaceae,Pradosia verticillata Ducke,EN,Portaria 443/2014,Pradosia verticillata
Sapotaceae,Sarcaulus vestitus (Baehni) T.D.Penn.,VU,Portaria 443/2014,Sarcaulus vestitus
Scrophulariaceae,Buddleja speciosissima Taub.,EN,Portaria 443/2014,Buddleja speciosissima
Selaginellaceae,Selaginella mendoncae Hieron.,VU,Portaria 443/2014,Selaginella mendoncae
Simaroubaceae,Castela tweedii Planch.,EN,Portaria 443/2014,Castela tweedii
Simaroubaceae,Simaba glabra Engl.,VU,Portaria 443/2014,Simaba glabra
Simaroubaceae,Simaba insignis A.St.-Hil. & Tul.,EN,Portaria 443/2014,Simaba insignis
Simaroubaceae,Simaba salubris Engl.,CR,Portaria 443/2014,Simaba salubris
Simaroubaceae,Simaba suaveolens A.St.-Hil.,CR,Portaria 443/2014,Simaba suaveolens
Simaroubaceae,Simaba warmingiana Engl.,EN,Portaria 443/2014,Simaba warmingiana
Smilacaceae,Smilax lappacea Willd.,EN,Portaria 443/2014,Smilax lappacea
Smilacaceae,Smilax lutescens Vell.,EN,Portaria 443/2014,Smilax lutescens
Smilacaceae,Smilax muscosa Toledo,VU,Portaria 443/2014,Smilax muscosa
Smilacaceae,Smilax spicata Vell.,EN,Portaria 443/2014,Smilax spicata
Smilacaceae,Smilax subsessiliflora Duhamel,EN,Portaria 443/2014,Smilax subsessiliflora
Solanaceae,Calibrachoa eglandulata Stehmann & Semir,EN,Portaria 443/2014,Calibrachoa eglandulata
Solanaceae,Calibrachoa elegans (Miers) Stehmann & Semir,EN,Portaria 443/2014,Calibrachoa elegans
Solanaceae,Calibrachoa humilis (R.E.Fr.) Stehmann & Semir,EN,Portaria 443/2014,Calibrachoa humilis
Solanaceae,Calibrachoa spathulata (L.B.Sm. & Downs) Stehmann & Semir,VU,Portaria 443/2014,Calibrachoa spathulata
Solanaceae,Lycianthes repens (Spreng.) Bitter,EN,Portaria 443/2014,Lycianthes repens
Solanaceae,Nicotiana mutabilis Stehmann & Semir,VU,Portaria 443/2014,Nicotiana mutabilis
Solanaceae,Nierembergia pinifolia Miers,CR,Portaria 443/2014,Nierembergia pinifolia
Solanaceae,Petunia bonjardinensis T.Ando & Hashim.,EN,Portaria 443/2014,Petunia bonjardinensis
Solanaceae,Petunia exserta Stehmann,EN,Portaria 443/2014,Petunia exserta
Solanaceae,Petunia mantiqueirensis T.Ando & Hashim.,EN,Portaria 443/2014,Petunia mantiqueirensis
Solanaceae,Petunia reitzii L.B.Sm. & Downs,CR,Portaria 443/2014,Petunia reitzii
Solanaceae,Petunia saxicola L.B.Sm. & Downs,CR,Portaria 443/2014,Petunia saxicola
Solanaceae,Schwenckia curviflora Benth.,EN,Portaria 443/2014,Schwenckia curviflora
Solanaceae,Schwenckia nova-veneciana Carvalho,CR,Portaria 443/2014,Schwenckia nova-veneciana
Solanaceae,Solanum arenarium Sendtn.,EN,Portaria 443/2014,Solanum arenarium
Solanaceae,Solanum bahianum S.Knapp,EN,Portaria 443/2014,Solanum bahianum
Solanaceae,Solanum graveolens Bunbury,EN,Portaria 443/2014,Solanum graveolens
Solanaceae,Solanum jabrense Agra & M.Nee,EN,Portaria 443/2014,Solanum jabrense
Solanaceae,Solanum paralum Bohs,EN,Portaria 443/2014,Solanum paralum
Solanaceae,Solanum restingae S.Knapp,EN,Portaria 443/2014,Solanum restingae
Solanaceae,Solanum santosii S.Knapp,VU,Portaria 443/2014,Solanum santosii
Solanaceae,Solanum spissifolium Sendtn.,CR,Portaria 443/2014,Solanum spissifolium
Solanaceae,Solanum viscosissimum Sendtn.,EN,Portaria 443/2014,Solanum viscosissimum
Solanaceae,Solanum warmingii Hiern,EN,Portaria 443/2014,Solanum warmingii
Symplocaceae,Symplocos corymboclados Brand,EN,Portaria 443/2014,Symplocos corymboclados
Symplocaceae,Symplocos itatiaiae Wawra,EN,Portaria 443/2014,Symplocos itatiaiae
Symplocaceae,Symplocos neglecta Brand,CR,Portaria 443/2014,Symplocos neglecta
Symplocaceae,Symplocos organensis Brand,EN,Portaria 443/2014,Symplocos organensis
Symplocaceae,Symplocos rhamnifolia A.DC.,EN,Portaria 443/2014,Symplocos rhamnifolia
Thelypteridaceae,Thelypteris cutiataensis (Brade) Salino,EN,Portaria 443/2014,Thelypteris cutiataensis
Thelypteridaceae,Thelypteris littoralis Salino,EN,Portaria 443/2014,Thelypteris littoralis
Thelypteridaceae,Thelypteris montana Salino,VU,Portaria 443/2014,Thelypteris montana
Thelypteridaceae,Thelypteris multigemmifera Salino,CR,Portaria 443/2014,Thelypteris multigemmifera
Thelypteridaceae,Thelypteris novaeana (Brade) Ponce,CR,Portaria 443/2014,Thelypteris novaeana
Trigoniaceae,Trigoniodendron spiritusanctense E.F.Guim. & Miguel,VU,Portaria 443/2014,Trigoniodendron spiritusanctense
Tropaeolaceae,Tropaeolum warmingianum Rohrb.,EN,Portaria 443/2014,Tropaeolum warmingianum
Urticaceae,Pilea aparadensis P.Brack,CR,Portaria 443/2014,Pilea aparadensis
Urticaceae,Pilea flammula P.Brack,VU,Portaria 443/2014,Pilea flammula
Velloziaceae,Barbacenia delicatula L.B.Sm. & Ayensu,EN,Portaria 443/2014,Barbacenia delicatula
Velloziaceae,Barbacenia exscapa Mart.,CR,Portaria 443/2014,Barbacenia exscapa
Velloziaceae,Barbacenia glutinosa Goethart & Henrard,CR,Portaria 443/2014,Barbacenia glutinosa
Velloziaceae,Barbacenia gounelleana Beauverd,EN,Portaria 443/2014,Barbacenia gounelleana
Velloziaceae,Barbacenia longiscapa Goethart & Henrard,CR,Portaria 443/2014,Barbacenia longiscapa
Velloziaceae,Barbacenia paranaensis L.B.Sm.,EN,Portaria 443/2014,Barbacenia paranaensis
Velloziaceae,Barbacenia pungens (N.L.Menezes & Semir) Mello-Silva,CR,Portaria 443/2014,Barbacenia pungens
Velloziaceae,Barbacenia riparia (N.L.Menezes & Mello-Silva) Mello-Silva,CR,Portaria 443/2014,Barbacenia riparia
Velloziaceae,Barbacenia rodriguesii (N.L.Menezes & Semir) Mello-Silva,EN,Portaria 443/2014,Barbacenia rodriguesii
Velloziaceae,Barbacenia spectabilis L.B.Sm. & Ayensu,EN,Portaria 443/2014,Barbacenia spectabilis
Velloziaceae,Barbacenia spiralis L.B.Sm. & Ayensu,EN,Portaria 443/2014,Barbacenia spiralis
Velloziaceae,Vellozia alata L.B.Sm.,EN,Portaria 443/2014,Vellozia alata
Velloziaceae,Vellozia armata Mello-Silva,EN,Portaria 443/2014,Vellozia armata
Velloziaceae,Vellozia barbata Goethart & Henrard,EN,Portaria 443/2014,Vellozia barbata
Velloziaceae,Vellozia canelinha Mello-Silva,CR,Portaria 443/2014,Vellozia canelinha
Velloziaceae,Vellozia gigantea N.L.Menezes & Mello-Silva,EN,Portaria 443/2014,Vellozia gigantea
Velloziaceae,Vellozia glabra J.C.Mikan,EN,Portaria 443/2014,Vellozia glabra
Velloziaceae,Vellozia hatschbachii L.B.Sm. & Ayensu,EN,Portaria 443/2014,Vellozia hatschbachii
Velloziaceae,Vellozia leptopetala Goethart & Henrard,EN,Portaria 443/2014,Vellozia leptopetala
Velloziaceae,Vellozia lilacina L.B.Sm. & Ayensu,EN,Portaria 443/2014,Vellozia lilacina
Velloziaceae,Vellozia metzgerae L.B.Sm.,EN,Portaria 443/2014,Vellozia metzgerae
Velloziaceae,Vellozia nuda L.B.Sm. & Ayensu,EN,Portaria 443/2014,Vellozia nuda
Velloziaceae,Vellozia patens L.B.Sm. & Ayensu,EN,Portaria 443/2014,Vellozia patens
Velloziaceae,Vellozia piresiana L.B.Sm.,EN,Portaria 443/2014,Vellozia piresiana
Velloziaceae,Vellozia pulchra L.B.Sm.,EN,Portaria 443/2014,Vellozia pulchra
Velloziaceae,Vellozia sessilis L.B.Sm. ex Mello-Silva,EN,Portaria 443/2014,Vellozia sessilis
Velloziaceae,Vellozia streptophylla L.B.Sm.,EN,Portaria 443/2014,Vellozia streptophylla
Velloziaceae,Vellozia subalata L.B.Sm. & Ayensu,EN,Portaria 443/2014,Vellozia subalata
Verbenaceae,Aloysia hatschbachii Moldenke,EN,Portaria 443/2014,Aloysia hatschbachii
Verbenaceae,Citharexylum obtusifolium Kuhlm.,EN,Portaria 443/2014,Citharexylum obtusifolium
Verbenaceae,Lippia alnifolia Mart. & Schauer,VU,Portaria 443/2014,Lippia alnifolia
Verbenaceae,Lippia bradei Moldenke,VU,Portaria 443/2014,Lippia bradei
Verbenaceae,Lippia bromleyana Moldenke,EN,Portaria 443/2014,Lippia bromleyana
Verbenaceae,Lippia elliptica Schauer,VU,Portaria 443/2014,Lippia elliptica
Verbenaceae,Lippia insignis Moldenke,VU,Portaria 443/2014,Lippia insignis
Verbenaceae,Lippia morii Moldenke,EN,Portaria 443/2014,Lippia morii
Verbenaceae,Lippia pumila Moldenke,EN,Portaria 443/2014,Lippia pumila
Verbenaceae,Lippia rhodocnemis Mart. & Schauer,EN,Portaria 443/2014,Lippia rhodocnemis
Verbenaceae,Recordia reitzii (Moldenke) Thode & OLeary,EN,Portaria 443/2014,Recordia reitzii
Verbenaceae,Stachytarpheta almasensis Mansf.,EN,Portaria 443/2014,Stachytarpheta almasensis
Verbenaceae,Stachytarpheta procumbens Moldenke,EN,Portaria 443/2014,Stachytarpheta procumbens
Verbenaceae,Stachytarpheta radlkoferiana Mansf.,VU,Portaria 443/2014,Stachytarpheta radlkoferiana
Violaceae,Hybanthus albus (A.St.-Hil.) Baill.,CR,Portaria 443/2014,Hybanthus albus
Violaceae,Pombalia strigoides (Taub.) Paula-Souza,EN,Portaria 443/2014,Pombalia strigoides
Violaceae,Rinorea bicornuta Hekking,CR,Portaria 443/2014,Rinorea bicornuta
Violaceae,Rinorea longistipulata Hekking,EN,Portaria 443/2014,Rinorea longistipulata
Violaceae,Rinorea ramiziana Glaz. ex Hekking,EN,Portaria 443/2014,Rinorea ramiziana
Violaceae,Rinorea villosiflora Hekking,CR,Portaria 443/2014,Rinorea villosiflora
Violaceae,Viola gracillima A.St.-Hil.,EN,Portaria 443/2014,Viola gracillima
Vitaceae,Cissus apendiculata Lombardi,EN,Portaria 443/2014,Cissus apendiculata
Vitaceae,Cissus inundata (Baker) Planch.,VU,Portaria 443/2014,Cissus inundata
Vochysiaceae,Callisthene inundata Bueno et al.,EN,Portaria 443/2014,Callisthene inundata
Vochysiaceae,Erisma arietinum M.L.Kawas.,EN,Portaria 443/2014,Erisma arietinum
Vochysiaceae,Qualea coerulea Aubl.,VU,Portaria 443/2014,Qualea coerulea
Vochysiaceae,Qualea magna Kuhlm.,EN,Portaria 443/2014,Qualea magna
Vochysiaceae,Vochysia angelica M.C.Vianna & Fontella,EN,Portaria 443/2014,Vochysia angelica
Vochysiaceae,Vochysia pygmaea Bong.,EN,Portaria 443/2014,Vochysia pygmaea
Vochysiaceae,Vochysia santaluciae M.C.Vianna & Fontella,EN,Portaria 443/2014,Vochysia santaluciae
Xyridaceae,Xyris aurea L.B.Sm. & Downs,EN,Portaria 443/2014,Xyris aurea
Xyridaceae,Xyris blepharophylla Mart.,EN,Portaria 443/2014,Xyris blepharophylla
Xyridaceae,Xyris cipoensis L.B.Sm. & Downs,EN,Portaria 443/2014,Xyris cipoensis
Xyridaceae,Xyris coutensis Wand. & Cerati,CR,Portaria 443/2014,Xyris coutensis
