familia,especie,cat_ameaca_br,fonte
Velloziaceae,Vellozia gigantea N.L.Menezes & Mello-Silva,EN,Portaria 443/2014
Velloziaceae,Vellozia glabra J.C.Mikan,EN,Portaria 443/2014
Velloziaceae,Vellozia hatschbachii L.B.Sm. & Ayensu,EN,Portaria 443/2014
Velloziaceae,Vellozia leptopetala Goethart & Henrard,EN,Portaria 443/2014
Velloziaceae,Vellozia lilacina L.B.Sm. & Ayensu,EN,Portaria 443/2014
Velloziaceae,Vellozia metzgerae L.B.Sm.,EN,Portaria 443/2014
Velloziaceae,Vellozia nuda L.B.Sm. & Ayensu,EN,Portaria 443/2014
Velloziaceae,Vellozia patens L.B.Sm. & Ayensu,EN,Portaria 443/2014
Velloziaceae,Vellozia piresiana L.B.Sm.,EN,Portaria 443/2014
Velloziaceae,Vellozia pulchra L.B.Sm.,EN,Portaria 443/2014
Velloziaceae,Vellozia sessilis L.B.Sm. ex Mello-Silva,EN,Portaria 443/2014
Velloziaceae,Vellozia streptophylla L.B.Sm.,EN,Portaria 443/2014
Velloziaceae,Vellozia subalata L.B.Sm. & Ayensu,EN,Portaria 443/2014
Verbenaceae,Aloysia hatschbachii Moldenke,EN,Portaria 443/2014
Verbenaceae,Citharexylum obtusifolium Kuhlm.,EN,Portaria 443/2014
Verbenaceae,Lippia alnifolia Mart. & Schauer,VU,Portaria 443/2014
Verbenaceae,Lippia bradei Moldenke,VU,Portaria 443/2014
Verbenaceae,Lippia bromleyana Moldenke,EN,Portaria 443/2014
Verbenaceae,Lippia elliptica Schauer,VU,Portaria 443/2014
Verbenaceae,Lippia insignis Moldenke,VU,Portaria 443/2014
Verbenaceae,Lippia morii Moldenke,EN,Portaria 443/2014
Verbenaceae,Lippia pumila Moldenke,EN,Portaria 443/2014
Verbenaceae,Lippia rhodocnemis Mart. & Schauer,EN,Portaria 443/2014
Verbenaceae,Recordia reitzii (Moldenke) Thode & OLeary,EN,Portaria 443/2014
Verbenaceae,Stachytarpheta almasensis Mansf.,EN,Portaria 443/2014
Verbenaceae,Stachytarpheta procumbens Moldenke,EN,Portaria 443/2014
Verbenaceae,Stachytarpheta radlkoferiana Mansf.,VU,Portaria 443/2014
Violaceae,Hybanthus albus (A.St.-Hil.) Baill.,CR,Portaria 443/2014
Violaceae,Pombalia strigoides (Taub.) Paula-Souza,EN,Portaria 443/2014
Violaceae,Rinorea bicornuta Hekking,CR,Portaria 443/2014
Violaceae,Rinorea longistipulata Hekking,EN,Portaria 443/2014
Violaceae,Rinorea ramiziana Glaz. ex Hekking,EN,Portaria 443/2014
Violaceae,Rinorea villosiflora Hekking,CR,Portaria 443/2014
Violaceae,Viola gracillima A.St.-Hil.,EN,Portaria 443/2014
Vitaceae,Cissus apendiculata Lombardi,EN,Portaria 443/2014
Vitaceae,Cissus inundata (Baker) Planch.,VU,Portaria 443/2014
Vochysiaceae,Callisthene inundata Bueno et al.,EN,Portaria 443/2014
Vochysiaceae,Erisma arietinum M.L.Kawas.,EN,Portaria 443/2014
Vochysiaceae,Qualea coerulea Aubl.,VU,Portaria 443/2014
Vochysiaceae,Qualea magna Kuhlm.,EN,Portaria 443/2014
Vochysiaceae,Vochysia angelica M.C.Vianna & Fontella,EN,Portaria 443/2014
Vochysiaceae,Vochysia pygmaea Bong.,EN,Portaria 443/2014
Vochysiaceae,Vochysia santaluciae M.C.Vianna & Fontella,EN,Portaria 443/2014
Xyridaceae,Xyris aurea L.B.Sm. & Downs,EN,Portaria 443/2014
Xyridaceae,Xyris blepharophylla Mart.,EN,Portaria 443/2014
Xyridaceae,Xyris cipoensis L.B.Sm. & Downs,EN,Portaria 443/2014
Xyridaceae,Xyris coutensis Wand. & Cerati,CR,Portaria 443/2014
Xyridaceae,Xyris dardanoi Wand.,CR,Portaria 443/2014
Xyridaceae,Xyris fibrosa Kral & Wand.,CR,Portaria 443/2014
Xyridaceae,Xyris fusca L.A.Nilsson,EN,Portaria 443/2014
Xyridaceae,Xyris hatschbachii L.B.Sm. & Downs,CR,Portaria 443/2014
Xyridaceae,Xyris hystrix Seub.,CR,Portaria 443/2014
Xyridaceae,Xyris longifolia Mart.,EN,Portaria 443/2014
Xyridaceae,Xyris lucida Malme,EN,Portaria 443/2014
Xyridaceae,Xyris morii Kral & L.B.Sm.,EN,Portaria 443/2014
Xyridaceae,Xyris neglecta L.A.Nilsson,EN,Portaria 443/2014
Xyridaceae,Xyris nigricans L.A.Nilsson,CR,Portaria 443/2014
Xyridaceae,Xyris obtusiuscula L.A.Nilsson,EN,Portaria 443/2014
Xyridaceae,Xyris phaeocephala Kral & Wand.,EN,Portaria 443/2014
Xyridaceae,Xyris platystachya L.A.Nilsson ex Malme,CR,Portaria 443/2014
Xyridaceae,Xyris reitzii L.B.Sm. & Downs,EN,Portaria 443/2014
Xyridaceae,Xyris retrorsifimbriata Kral & L.B.Sm.,CR,Portaria 443/2014
Xyridaceae,Xyris rigida Kunth,CR,Portaria 443/2014
Xyridaceae,Xyris sincorana Kral & Wand.,EN,Portaria 443/2014
Xyridaceae,Xyris sororia Kunth,CR,Portaria 443/2014
Xyridaceae,Xyris stenophylla L.A.Nilsson,VU,Portaria 443/2014
Xyridaceae,Xyris tortilis Wand.,CR,Portaria 443/2014
Xyridaceae,Xyris uninervis Malme,CR,Portaria 443/2014
Xyridaceae,Xyris vacillans Malme,EN,Portaria 443/2014
Xyridaceae,Xyris wawrae Heimerl,EN,Portaria 443/2014
Zingiberaceae,Renealmia brasiliensis K.Schum.,EN,Portaria 443/2014
