"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"285","2021-02-11 17:19:52-03","UFPR","UPCB","90914","PreservedSpecimen","Plantae","Melastomataceae","Miconia","aff. staminea","Miconia aff. staminea","(Desr.) DC.","Goldenberg, R.","2016",NA,NA,"Freitas, R. | Gilvani, P.","546","2007","06","20","Brasil","Mato Grosso","Barra do Garças","Parque Estadual da Serra Azul","-52.266667","-15.866667","-52.266667","-15.866667",NA,NA,"UPCB0030090","UPCB0030090",NA,NA,NA,NA,"Mata de Galeria, trilha das cachoeiras, árvore 2m de altura, flor rosa..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-11 17:19:52-03","UFPR","UPCB","90913","PreservedSpecimen","Plantae","Melastomataceae","Miconia","aff. staminea","Miconia aff. staminea","(Desr.) DC.","Goldenberg, R.","2016",NA,NA,"Pereira, S.S.","97","2006","10","11","Brasil","Mato Grosso","Barra do Garças","Parque Estadual da Serra Azul","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,"UPCB0030080","UPCB0030080",NA,NA,NA,NA,"Mata de galeria, córrego Avoadeira, arbusto, com fruto..",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA
"287","2021-02-11 17:19:52-03","UFPR","UPCB","90915","PreservedSpecimen","Plantae","Melastomataceae","Miconia","aff. staminea","Miconia aff. staminea","(Desr.) DC.","Goldenberg, R.","2016",NA,NA,"Dias, F.D.","209","2004","10","22","Brasil","Mato Grosso","Barra do Garças","Parque Estadual da Serra Azul","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,"UPCB0030089","UPCB0030089",NA,NA,NA,NA,"Mata de Galeria, córrego avoadeira, árvore 10m de ltura, com fruto imaturo..",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA
"288","2021-02-11 17:20:09-03","UFPR","UPCB","51813","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.","Goldenberg, R.","2005","01","01","Pereira, F.B.","20/87","2001","04","10","Brasil","Espírito Santo","Mimoso do Sul","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"UPCB0020152","UPCB0020152",NA,NA,NA,NA,"Arbusto 3m, 4cm DAP, folha verde, comum no local, mata de encosta sobre solo argiloso, luminosidade intensa..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-11 17:20:09-03","UFPR","UPCB","84046","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Goldenberg, R.","2013",NA,NA,"Pereira, A.S.","s/n","1996","12","02","Brasil","Espírito Santo","Linhares","Regência: Mata de tabuleiro. Área brejosa","-39.8239","-19.6456","-39.8239","-19.6456",NA,NA,"UPCB0020148","UPCB0020148",NA,NA,NA,NA,"Flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-11 17:20:09-03","UFPR","UPCB","97021","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Bacci, L. F.","2015","01",NA,"Bacci, L. F. | Bochorny, T. | Maia, F.","144","2015","01","28","Brasil","Paraná","Antonina","UHE Parigot de Souza, próximo a reserva da SPVS.","-48.7725","-25.2533","-48.7725","-25.2533","400","400","UPCB0046937",NA,NA,NA,NA,NA,"Mata Atlântica. Arbusto ca. 2 m alt. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-11 17:20:09-03","UFPR","UPCB","42803","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.","Goldenberg, R.","2000","01","01","Lima, E.S.","49","1997","08","15","Brasil","Mato Grosso","Barra do Garças","Distrito de Vale dos Sonhos, Fazenda Rancho do Vale, Mata de Galeria do Córrego Matrinchã","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,"UPCB0020154","UPCB0020154",NA,NA,NA,NA,"Árvore 10m, flor rosa, hipanto vináceo com ápice róseo, estames e apêndices amarelos passando a vermelho escuro, estilete creme. Frequente..",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA
"292","2021-02-11 17:20:09-03","UFPR","UPCB","9324","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.","Brade, A.C.","1960","01","01","Pereira, E.","4353","1958","10","01","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada Guanabara, Jacarépaguá, estrada do Camorim","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"UPCB0020150","UPCB0020150",NA,NA,NA,NA,"Arbusto, flor alva..",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","3248237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","J.J. Wurdack, 6/68",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 18150","1967","12","14","Brazil","Paraná",NA,"Rio Copiuva (Antonia).",NA,NA,NA,NA,"5.00000000","10.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2013-08-23 04:12:00-03","MO","MOBOT","3248349","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","M.de Pompert",NA,NA,NA,"Ricardo O. Vanni","Vanni 1163","1989",NA,NA,"Paraguay","Cordillera",NA,"Valenzuela. Borde de selva de A Yhacá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2009-12-04 16:24:00-02","MO","MOBOT","3248410","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 56151","1991",NA,NA,"Brazil","Paraná",NA,"Rio Murato (mun. Guaraqueçaba). Planície litorânea, solo brejoso.",NA,NA,NA,NA,"3.00000000","5.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2010-11-13 04:25:00-02","MO","MOBOT","2477733","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","(Cham.) Cogn.",NA,NA,NA,NA,"Roberto M. Klein","Klein 827",NA,NA,NA,"Brazil","Santa Catarina",NA,"Cunhas","-48.65","-26.88333",NA,NA,"10.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"olfersiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2010-11-13 04:25:00-02","MO","MOBOT","2477733","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","(Cham.) Cogn.",NA,NA,NA,NA,"Roberto M. Klein","Klein 827",NA,NA,NA,"Brazil","Santa Catarina",NA,"Cunhas","-48.65","-26.88333",NA,NA,"10.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"olfersiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2013-12-05 10:18:00-02","MO","MOBOT","100657714","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J. Wurdack",NA,NA,NA,"Dorothy Araujo","Araujo 1962","1977","11","23","Brazil","Rio de Janeiro","Magé","Rio Guapimirim, vegetação alagadiça da margem.","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"20531","auto",NA,NA,NA,NA,"1",NA,NA
"299","2011-03-01 13:35:00-03","MO","MOBOT","100351996","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J. Wurdack",NA,NA,NA,"PINHEIRO","PINHEIRO 460","1988","12","27","Brazil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"20726","auto",NA,NA,NA,NA,"1",NA,NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","332739","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J.J. Wurdack (US)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 23928","1990","11","16","Paraguay","Guairá",NA,"Río Yhacá, 10 km N of Tebicuary. Gallery forest.","-56.66666","-25.66666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"463","4",NA,NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","333003","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J.J. Wurdack (US)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 18049","1990","1","13","Paraguay","Paraguarí",NA,"Northern part of Lake Ypoá basin, 12.6 km SE of Nueva Italia. Southern border of bañado on Arroyo Cañabe basin. Gallery forest.","-57.38333","-25.63333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"255","4",NA,NA
"302","2009-07-22 15:36:00-03","MO","MOBOT","100202161","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J.F.A. Baumgratz",NA,NA,NA,"M. Peron","Peron 973","1992","11","30","Brazil","Rio de Janeiro",NA,"Silva Jardim. Reserva Biológica Poço das Antas. Margens do Rio Sao Joao, entre a BR-101 e a ponte da linha ferrea. Área FP010.","-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"303","2019-02-19 04:30:00-03","MO","MOBOT","1941683","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"C.F.P. Martius","Martius 28","1817",NA,NA,"Brazil",NA,NA,"[No data on label]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"1",NA,NA
"304","2012-05-09 05:09:00-03","MO","MOBOT","2441440","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Schinini, A.",NA,NA,NA,"Maria M. Arbo|Aurelio Schinini|G.J. Seijo","Arbo 8496","1999","11","24","Argentina","Corrientes","Santo Tomé","Laguna de Luna, costa occidental","-56.83722","-28.12777",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2014-11-20 05:44:00-02","MO","MOBOT","2514039","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Griselda Marín O.|Belén Jiménez","Marín Ojeda 617",NA,NA,NA,"Paraguay","Canindeyú",NA,"Reserva Natural del Bosque Mbaracayú","-55.41666","-24.08333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2013-01-25 09:28:00-02","MO","MOBOT","3149305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","R. Goldenberg (UNICAMP)",NA,NA,NA,"Pedro Jörgensen","Jörgensen 3881","1928","1","2","Paraguay",NA,NA,"Itupé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","3229699","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J. Wurdack",NA,NA,NA,"VIANNA","VIANNA 906","1976",NA,NA,"Brazil","Rio de Janeiro",NA,"Mun. Silva Jardim, Poco d'Anta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","3229896","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Émile Hassler","Hassler 6238",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2009-08-07 05:34:00-03","MO","MOBOT","3230066","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Thomas Morong","Morong 502","1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2016-11-15 05:15:00-02","MO","MOBOT","3230251","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J.J. Wurdack",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Romeo Carnevali|Camilo L. Quarín|J.M. González|A. Isikawa","Krapovickas 23776","1973",NA,NA,"Argentina","Corrientes","Ituzaingó","Isla Apipé Grande, Puerto San Antonio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2014-01-16 08:15:00-02","MO","MOBOT","3230551","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Maria M. Arbo","Arbo 1480","1976","11","15","Argentina","Corrientes","Ituzaingó","Esteros del Iberá, Laguna Isipó.","-56.8166667","-27.8666667",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"312","2012-04-19 11:34:00-03","MO","MOBOT","3230661","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Brade",NA,NA,NA,"Guido F.J. Pabst","Pabst 76672","1951","12","13","Brazil","Distrito Federal",NA,"Baixada-prox. lagôa de Tijuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"313","2011-04-15 20:43:00-03","MO","MOBOT","3230829","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Camilo L. Quarín|Aurelio Schinini|J.M. González","Quarín 2804","1974",NA,NA,"Argentina","Corrientes","Ituzaingó","Desembocadura del Ayo Garapé en el río Paraná, 45 Km al E de Ituzaingó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2013-01-25 09:36:00-02","MO","MOBOT","3233898","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","R. Goldenberg (UPCB)",NA,NA,NA,"George Eiten|Liene T. Eiten","Eiten 7838","1966","11","20","Brazil","Rio de Janeiro",NA,"Municipio de Duque de Caxias; Fazenda Anhanga, ca. 2km east of village and RR Station of Sra Curuna. About 200 m from mainhouse, along Rio Gongoxoco. 40 m. from its mouth.","-43.2333333","-22.6666667",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"315","2013-01-25 09:31:00-02","MO","MOBOT","3245845","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","R. Goldenberg (UNICAMP)",NA,NA,NA,"Pedro Jörgensen","Jörgensen 4449","1931",NA,NA,"Paraguay",NA,NA,"In humid thickets via Febricuaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"316","2014-12-11 12:47:00-02","MO","MOBOT","331823","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J. Wurdack (US)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 33404","1992","11","5","Paraguay","Central",NA,"Estero del Ypoá. Cerro Pé. Along Estero.","-57.45","-25.6666667",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"777","4",NA,NA
"317","2008-05-27 22:02:00-03","MO","MOBOT","3417247","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"NETO","NETO 716","1997","10","29","Brazil","Rio de Janeiro",NA,"Silva Jardim, Reserva Biológica de Poço das Antas, Morro do Pau Preto, trilha do Pau Preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","332755","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J.J. Wurdack (US)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 23944","1990","11","16","Paraguay","Guairá",NA,"Río Yhacá, 10 km N of Tebicuary. Gallery forest.","-56.66666","-25.66666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"463","4",NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","334016","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J.J. Wurdack (US)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 16863","1989","12","14","Paraguay","Paraguarí",NA,"Northern part of Lake Ypoá basin, 12.6 km SE of Nueva Italia, southern border of Bañado on Arroyo Cañabe basin. Cerrado forest.","-57.38333","-25.63333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"212","4",NA,NA
"320","2020-08-31 09:06:50-03","INPA","INPA","105974","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2011","06",NA,"Hatschbach, GG","44480","1981","12","11","Brasil","Paraná","Antonina","Rio Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"INPA0105974","INPA0105974 INPA0105974_e INPA0105974_nd","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"321","2020-08-31 09:07:02-03","INPA","INPA","219445","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Goldenberg, R","2011","06",NA,"Silva, ASL da","4006","2003","08","21","Brasil","Pará","Novo Progresso","Serra do Cachimbo, logo após o igarapé Trosoba. Savana arbórea alta, solo arenoso.","-55","-9","-55","-9","465","465","INPA0219445","INPA0219445 INPA0219445_e INPA0219445_nd","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-01-10 20:46:49-03","INPA","INPA","221919","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Lira Neto, JA","716","1997","10","29","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0221919","INPA0221919 INPA0221919_e","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-02-08 13:25:37-03","UFBA-IMS","HVC","4363","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2007",NA,NA,"C.B.Miranda","26","2006","01","02","Brasil","Mato Grosso do Sul","Itaquiraí",NA,"-54.185001373291","-23.4743995666504",NA,NA,NA,NA,"HVC00004363",NA,NA,NA,NA,NA,"Flores brancas e frutos de cor lilás",NA,"44527","auto",NA,NA,NA,NA,NA,NA,NA
"324","2014-09-09 14:08:42-03","UNIVILLE","JOIW","608","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Tomy Fisher",NA,NA,NA,"J.C.F.Melo Jr.","722","2007","12","20","Brasil","SC","Guaramirim - Corticeira,BR-280","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração","-48.821139","-26.447972","48º49'16,1 W","26º26'52,7 S",NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, MAD=galho; CAP=16,5+12cm; h=5m. Pétalas brancas e estames amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-02-09 10:13:27-03","UENF","HUENF","6580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Braga, J.M.",NA,NA,NA,"Kirman","15","1998","08","03","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas","-42.268056","-22.5025","42º16'5''W","22º30'9''S","28","28","HUENF00006583",NA,NA,NA,NA,NA,"5m de altura, baixada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-09-12 05:00:02-03","US","US","389760","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"J. Novães",NA,NA,NA,NA,"Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"US01907125","US01907125_01 US01907125_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"23900","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA
"327","2020-09-12 05:00:02-03","US","US","2623447","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"E. Henrique",NA,"1941","5","15","Brazil","Minas Gerais","Coronel Pacheco","Estação Experimental de Café Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"US01907123","US01907123_01 US01907123_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"10350","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA
"328","2020-09-12 05:00:02-03","US","US","2281835","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"R. M. Klein",NA,"1954","10","29","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,"US01907127","US01907127_01 US01907127_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA
"329","2020-09-12 05:00:02-03","US","US","2324808","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"R. M. Klein",NA,"1954","11","29","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,"US01907124","US01907124_01 US01907124_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA
"330","2020-09-12 05:00:02-03","US","US","286336","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Sello, --",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01907132","US01907132_01 US01907132_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"331","2020-09-12 05:00:02-03","US","US","1361289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"-- Pohl",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"US01907131","US01907131_01 US01907131_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"332","2020-09-12 05:00:02-03","US","US","2324809","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"R. M. Klein",NA,"1955","1","4","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,"US01907128","US01907128_01 US01907128_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA
"333","2020-09-12 05:00:02-03","US","US","2682983","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"G. Hatschbach","18150","1967","12","14","Brazil","Paraná","Antonina","Rio Copiuva","-48.7118988037109","-25.4286003112793",NA,NA,"5","10","US01907129","US01907129_01",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"38300","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA
"334","2020-09-12 05:00:02-03","US","US","2591613A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"J. De Jesus",NA,"1970","2","22","Brazil","Bahia",NA,"Estrada Canavieiras-Ouricana, margem do Rio Pardo",NA,NA,NA,NA,NA,NA,"US01907126","US01907126_01 US01907126_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"335","2020-09-12 05:00:02-03","US","US","2220234","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"R. Reitz",NA,"1949","11","3","Brazil","Santa Catarina","Brusque","Mata S. Pedro","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01907130","US01907130_01 US01907130_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"19684","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA
