"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus","eventTime"
"242","2020-06-17 15:25:12-03","UNESP-RC","HRCB","11100","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Alain Chautems (por carta)","Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"243","2020-11-18 11:40:21-03","UERJ","HRJ","11565","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"?",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011515",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","1992010","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,NA,NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","living material",NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"245","2020-09-12 05:00:02-03","US","US","704553","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"H. M. Curran","1915","10",NA,"Brazil","Bahia",NA,"Forests of Rio Grongogy basin",NA,NA,NA,NA,"100","500","US00246480","US00246480_01",NA,"125","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"246","2020-09-12 05:00:02-03","US","US","2708101","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"G. Hatschbach","1967","4","14","Brazil","Paraná",NA,"Antonina, Serra Capivari Grande",NA,NA,NA,NA,"300","500","US00246489","US00246489_01",NA,"16342","South America",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"247","2020-09-12 05:00:02-03","US","US","2142346","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"R. M. Klein","1953","10","20","Brazil","Santa Catarina",NA,"Ibirama",NA,NA,NA,NA,"100",NA,"US00246485","US00246485_01",NA,"595","South America",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"248","2020-09-12 05:00:02-03","US","US","1985225","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"G. Hatschbach","1949","5","1","Brazil","Paraná",NA,"Mun. of Piraquara, Rio do Corvo, Picada Mae Catira",NA,NA,NA,NA,NA,NA,"US00246482","US00246482_01",NA,"1389","South America",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"249","2020-09-12 05:00:02-03","US","US","2123329","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"R. Reitz","1952","12","20","Brazil","Santa Catarina",NA,"Campo Massiambu, Palhoca",NA,NA,NA,NA,"5",NA,"US00246483","US00246483_01",NA,"5029","South America",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"250","2020-09-12 05:00:02-03","US","US","2724188","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"P. Occhioni","1946","8","28","Brazil","Guanabara",NA,"Gb, Furuas da Tifuea",NA,NA,NA,NA,NA,NA,"US00246481","US00246481_01",NA,"s.n.","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"251","2020-09-12 05:00:02-03","US","US","3179662","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"A. P. Chautems & R. Reitz","1989","11","28","Brazil","Santa Catarina",NA,"Porto Balo, Praia de Bombas",NA,NA,NA,NA,NA,NA,"US00293124","US00293124_01",NA,"341","South America",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"252","2020-09-12 05:00:02-03","US","US","1983022","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,NA,NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"253","2020-09-12 05:00:02-03","US","US","1977262","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"254","2020-09-12 05:00:02-03","US","US","1980029","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"255","2020-09-12 05:00:02-03","US","US","2142538","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"R. Reitz & R. M. Klein","1953","11","5","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça",NA,NA,NA,NA,"5",NA,"US00246486","US00246486_01",NA,"1264","South America",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"256","2020-09-12 05:00:02-03","US","US","3234712","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"O. S. Ribas & A. C. Cervi","1990","3","27","Brazil","Paraná",NA,"Quatro Barras",NA,NA,NA,NA,NA,NA,"US00413784","US00413784_01",NA,"300","South America",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"257","2020-09-12 05:00:02-03","US","US","1986148","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02908926","US02908926_01","Received as: seed",NA,"South America - Neotropics","living material",NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"258","2020-09-12 05:00:02-03","US","US","3236982","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"A. P. Chautems & A. Custodio Filho","1983","3","28","Brazil","São Paulo",NA,"Santo Andre",NA,NA,NA,NA,NA,NA,"US00313409","US00313409_01",NA,"42","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"259","2020-09-12 05:00:02-03","US","US","3556080","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Wiehler, H. J.","H. J. Wiehler, M. F. Peixoto & GRF Study Group","1991","10","21","Brazil","São Paulo",NA,"São Paulo: 5 km past São Paulo state border & about 7 km on side road towards ocean, village of Picinguaba",NA,NA,NA,NA,NA,NA,"US00992797","US00992797_01",NA,"91171","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"260","2020-09-12 05:00:02-03","US","US","1985118","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"F. W. Domke",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00672041",NA,NA,"s.n.","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"261","2020-09-12 05:00:02-03","US","US","3568432","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"L. E. Skog & L. Brothers","1999","6","22","Brazil",NA,NA,"Smithsonian Institution Dept. of Botany Research Greenhouses, Suitland, Maryland, U.S.A.",NA,NA,NA,NA,NA,NA,"US00993295","US00993295_01",NA,"7886","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"262","2020-09-12 05:00:02-03","US","US","2251258","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"L. B. Smith & R. M. Klein","1956","11","3","Brazil","Santa Catarina",NA,"Mun. of Itajai, Morro da Fazenda, Itajai",NA,NA,NA,NA,"5","100","US00246487","US00246487_01",NA,"7275","South America",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"263","2020-09-12 05:00:02-03","US","US","2142476","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"R. Reitz & R. M. Klein","1953","9","24","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça",NA,NA,NA,NA,"3",NA,"US00246484","US00246484_01",NA,"1039","South America",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"264","2020-09-12 05:00:02-03","US","US","2951638","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A. P.","G. Martinelli & E. Leme","1981","9","25","Brazil","Rio de Janeiro",NA,"Mun. of Petropolis, Rio-Juiz de Fora (Contorno) highway, BR-040, km 67",NA,NA,NA,NA,"700",NA,"US00246491","US00246491_01",NA,"7697","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"265","2020-09-12 05:00:02-03","US","US","2991686","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"A. M. Carvalho & J. Gatti","1981","7","25","Brazil","Bahia",NA,"Mun. of Cairu, ca 5 km S of Cairu, Cairu-Itubera highway",NA,NA,NA,NA,NA,NA,"US00246490","US00246490_01",NA,"784","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"266","2020-09-12 05:00:02-03","US","US","3173876","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Skog, L. E.","L. E. Skog & S. Hanel","1985","7","26","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00288985","US00288985_01",NA,"5712","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"267","2020-09-12 05:00:02-03","US","US","2707986","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"G. Hatschbach, J. C. Lindeman & H. Haas","1966","1","5","Brazil","Paraná",NA,"Usina Eeltrica Marumbi (mun of Morretes)",NA,NA,NA,NA,NA,NA,"US00246488","US00246488_01",NA,"13466","South America",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"268","2019-12-09 17:30:02-03","UFPR","EFC","4615","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Kuniyoshi, Y.S.; Tiepolo, G.; Svolenski, A.C.","1995","11","23","Brasil","Paraná","Paranaguá","Fazenda de Herbert Barkman","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC004615",NA,"Epífita comum no interior da floresta de planície litorânea, beira de rio.","5664",NA,NA,NA,NA,NA,"1995","12","01","24916","auto",NA,NA,NA,NA,NA,NA,NA
"269","2020-10-15 09:53:51-03","UFPR","EFC","18783","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","DALL AGNOL, R. T.","DALL AGNOL, R. T.","2019","09","21","Brasil","Paraná","Paranaguá","Ilha do Mel - Praia de Encantadas.","-48.314298","-25.572196","-48.314298","-25.572196","9","9","EFC018783",NA,"Erva epífita a 4 m; flores solitárias, axilares, corola alva e glabra, interior do tubo com máculas marrom. Restinga arbórea.","1044",NA,NA,NA,NA,NA,"2019","09","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-12-09 17:30:02-03","UFPR","EFC","15349","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Völtz, R.R.","Völtz, R.R.; Santos, G.H.","2015","12","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí","-48.5139","-26.2484","-48.5139","-26.2484","10","10","EFC015349",NA,"Erva epífita, pendente; flores com sépalas verdes e pétalas alvas com fauce maculado de roxo; interior da Formação Pioneira de Influência Marinha arbórea, atras das dunas estabilizadas.","1145",NA,NA,NA,NA,NA,"2017","01","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-12-09 17:30:02-03","UFPR","EFC","15847","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Souza, I.","Souza, I.","2017","04","13","Brasil","Paraná","Morretes","Caminho da Graciosa","-48.9176","-25.443","-48.9176","-25.4430","200","200","EFC015847",NA,"Epífita 2,5m, ramos pendentes, flores alvas, com pontuações vináceas. Floresta Ombrófila Mista Montana",NA,NA,NA,NA,NA,NA,"2017","05","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-12-09 17:30:02-03","UFPR","EFC","15345","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Völtz, R.R.","Völtz, R.R.; Santos, G.H.","2015","01","14","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí","-48.5139","-26.2484","-48.5139","-26.2484","10","10","EFC015345",NA,"Erva epífita, pendente; frutos com sépalas verdes e baga laranja; interior da Formação Pioneira de Influência Marinha arbórea, atras das dunas estabilizadas.","1143",NA,NA,NA,NA,NA,"2017","01","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-12-09 17:30:02-03","UFPR","EFC","12653","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Völtz, R.R.","Völtz, R.R.","2013","10","19","Brasil","Paraná","Antonina","Serra da Graciosa","-48.5352","-25.2002","-48.5352","-25.2002","787","787","EFC012653",NA,"Erva epífita.","298",NA,NA,NA,NA,NA,"2013","10","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-12-09 17:30:02-03","UFPR","EFC","4481","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hinoshita, L.K.R.","Kuniyoshi, Y.S.; Nogueira, A.C.","1995","09","15","Brasil","Paraná","Paranaguá","Faz. Herbert Barkman","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC004481",NA,"Epífita, margem do rio Cachoerinha. Flores brancas.","5606",NA,NA,NA,NA,NA,"2015","01","01","24916","auto",NA,NA,NA,NA,NA,NA,NA
"275","2019-12-09 17:30:02-03","UFPR","EFC","6607","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hinoshita, L.K.R.","Carvalho, J.; Kleina, A.L.S.","1996","02","15","Brasil","Paraná","Paranaguá","Fazenda H. Barkman","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC006607",NA,"Epífita comum, flores brancas.","7",NA,NA,NA,NA,NA,"2015","01","01","24916","auto",NA,NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:20:17-03","USP","SPF","165369","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sampaio, LCQMP","Sampaio, LCQMP","1999","01","28","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.743056","-23.985278","-46.743056","-23.985278",NA,NA,"SPF00165369","SPF00165369",NA,"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-13 11:20:17-03","USP","SPF","179470","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hoehne, W","Tessmann, G","1948","04","05","Brasil","Paraná",NA,"Alto da Serra do Mar (Corvo).",NA,NA,NA,NA,NA,NA,"SPF00179470","SPF00179470",NA,"s.n.",NA,NA,NA,NA,NA,"1953","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:20:17-03","USP","SPF","97095","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Anônimo","Goldenberg, R","1993","11","12","Brasil","São Paulo","Ubatuba","Estação Experimental do IAC","-45.1275","-23.42","-45.1275","-23.42",NA,NA,"SPF00097095","SPF00097095",NA,"29843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:20:17-03","USP","SPF","118270","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Paula, PF","1996","11","09","Brasil","São Paulo","Bertioga","Praia de Guaratuba.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"SPF00118270","SPF00118270",NA,"s.n.",NA,NA,NA,NA,NA,"1998","01",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:20:17-03","USP","SPF","99150","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Shirasuna, RT","1994","09","04","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SPF00099150","SPF00099150",NA,"19",NA,NA,NA,NA,NA,"1998","01",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:20:17-03","USP","SPF","92884","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Mello-Silva, R","1994","05","11","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,"900","950","SPF00092884","SPF00092884",NA,"888",NA,NA,NA,NA,NA,"1998","01",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:20:17-03","USP","SPF","92965","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Mello-Silva, R","1994","05","11","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,"900","950","SPF00092965","SPF00092965",NA,"888",NA,NA,NA,NA,NA,"1998","01",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:20:17-03","USP","SPF","68809","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Ribeiro, JELS","1989","10","09","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00068809","SPF00068809",NA,"748",NA,NA,NA,NA,NA,"1991",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"284","2019-11-13 11:20:17-03","USP","SPF","143617","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Fiaschi, P","2000","09","16","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00143617","SPF00143617",NA,"430",NA,NA,NA,NA,NA,"2001","01",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-25 13:52:17-03","UNIVILLE","JOI","6568","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hering-Rinnert, C.","Hering-Rinnert, C.",NA,NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI006568","JOI006568","Coletada no ano de 2002","315",NA,NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA
"286","2021-03-25 13:52:17-03","UNIVILLE","JOI","4876","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hinshitz, L.K.R.","F.C.S. Vieira","2005","07","31","Brasil","Santa Catarina","Garuva","Monte Crista, Rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"20","20","JOI004876","JOI004876","; HABITAT: mata ciliar; HABITO: epífita, corticícola; TIPO VEGETACIONAL: FODTB","1175",NA,NA,NA,NA,NA,"2015","10","19","22441","auto",NA,NA,NA,NA,NA,NA,NA
"287","2021-03-25 13:52:17-03","UNIVILLE","JOI","11790","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Meyer, F.S.","Meyer, F.S.","2011","02","19","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, Estrada rumo ao Xikavitska (Salto Seco).","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI011790","JOI011790","; HABITAT: sob caule de arvoreta; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","992",NA,NA,NA,NA,NA,"2011","02","19","23090","auto",NA,NA,NA,NA,NA,NA,NA
"288","2021-03-25 13:52:17-03","UNIVILLE","JOI","4961","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Werner S. Mancinelli","F.C.S. Vieira","2004","11","21","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI004961","JOI004961","Folha glabra; HABITAT: aéreo; HABITO: Epífita; TIPO VEGETACIONAL: Mata Secundária","605",NA,NA,NA,NA,NA,"2007","06","21","23627","auto",NA,NA,NA,NA,NA,NA,NA
"289","2021-03-25 13:52:17-03","UNIVILLE","JOI","4962","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","W.S. Mancinelli","Mancinelli, W.S.","2004","10","21","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI004962","JOI004962","; HABITAT: aereo; HABITO: Epífita; TIPO VEGETACIONAL: Mata Secundária","54",NA,NA,NA,NA,NA,"2007","03","21","23627","auto",NA,NA,NA,NA,NA,NA,NA
"290","2019-10-07 09:15:50-03","UEFS","HUEFS","108954","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","T.Lopes","Paixão, J.L.","2005","08","09","Brasil","Bahia","Barro Preto","Serra da pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção á serra.","-39.202778","-14.770278","39W12'10''","14S46'13''","600","900","HUEFS0108954","HUEFS0108954","Floresta ombrófila densa montana.","574",NA,NA,NA,"Angiospermae","Lamiales","2009","07",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"291","2019-06-11 13:52:12-03","F","FMNH-SEEDPLANTS","V0353318F","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"RRC ID Flag","A. Krapovickas","1980","11","26","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,NA,"V0353318F","V0353318F_01 V0353318F_02",NA,"36944","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"36944",NA,NA,NA
