"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","previousCatalogNumber"
"459","2020-12-11 11:41:19-03","UFMG","BHCB","24927","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,"2014","06","05","Gusmão, E","s.n.","1975","01","12","Brasil","Bahia","Itanagra","Fazenda Brejo Verde","-38.0416984558105","-12.2630996704102",NA,NA,NA,NA,NA,"BHCB020942",NA,"Dicotyledon",NA,"Southern America",NA,"20708","auto",NA,NA,NA,NA,NA,NA
"460","2020-12-11 11:41:19-03","UFMG","BHCB","50033","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,"2014","04","05","Lombardi, JA","3582","2000","01","16","Brasil","Bahia","Cairu","Ilha de Boipeba","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,"Árvore, ca. 5m, folhas cartáceas, frutos laranja; Vegetação litorânea secundária","BHCB020962",NA,"Dicotyledon",NA,"Southern America",NA,"24756","auto",NA,NA,NA,NA,NA,NA
"461","2020-12-11 11:41:19-03","UFMG","BHCB","43320","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Silva, JM; Ribas, OS","1629","1996","02","01","Brasil","Paraná","Morretes","Manduíra, Mata pluvial.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 4m. Flor alva.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"462","2020-12-11 11:41:19-03","UFMG","BHCB","24924","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,"2014","06","05","Costa, AL","s.n.","1974","12","28","Brasil","Bahia","Salvador","Parque Municipal de Pituba","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"BHCB020939",NA,"Dicotyledon",NA,"Southern America",NA,"26018","auto",NA,NA,NA,NA,NA,NA
"463","2021-02-11 17:21:40-03","UFPR","UPCB","86641","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","Ferrucci, M.S.","2003",NA,NA,"Barbosa, E. et al.","764","2003","05","15","Brasil","Paraná","Guaraqueçaba","Tagaçaba, arredores.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arbusto, 3m, flor alva..",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"464","2011-03-24 18:22:00-03","MO","MOBOT","2478801","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","Ferrucci, M. S., //",NA,NA,NA,"M. Silvia Ferrucci|P. Escarião|A. Magalhães","Ferrucci 1127","1997","2","11","Brazil","Pernambuco",NA,"Igarassu, Refugio Ecologico Charles Darwin","-34.91666","-7.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2011-03-24 18:22:00-03","MO","MOBOT","2478821","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","Ferrucci, M. S., //",NA,NA,NA,"M. Silvia Ferrucci|P. Escarião|A. Magalhães","Ferrucci 1132","1997","2","11","Brazil","Pernambuco",NA,"Igarassu, Refugio Ecologico Charles Darwin","-34.91666","-7.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","2990900","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.",NA,NA,NA,NA,"Ricardo de Lemos Fróes","Fróes 11619","1939","2",NA,"Brazil","Maranhão",NA,"Island of São Luiz. Estrada do Barreto, Terra firma, low land rocky soil, old clearing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2009-12-05 05:17:00-02","MO","MOBOT","2991461","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.S. Ferrucci",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 56065","1991",NA,NA,"Brazil","Paraná",NA,"Rodovia para Caldas, Tocantins.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2013-12-30 11:01:00-02","MO","MOBOT","2993374","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|M.R. Barbosa|S.C. Cabral|R.A. Pontes","Agra 4951","1998","2","7","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica.","-37.4313889","-7.1861111",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"469","2009-12-04 16:24:00-02","MO","MOBOT","3311263","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.S. Ferrucci",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 48716","1984","12","8","Brazil","Bahia",NA,"87 (mun Nova Viçosa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2013-12-30 11:15:00-02","MO","MOBOT","2994802","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|M.R. Barbosa|S.C. Cabral|R.A. Pontes","Agra 5027","1998","2","7","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica.","-37.4313889","-7.1861111",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"471","2013-12-30 11:13:00-02","MO","MOBOT","2994453","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|M.R. Barbosa|S.C. Cabral|R.A. Pontes","Agra 5025","1998","2","7","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica.","-37.4313889","-7.1861111",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"472","2013-12-30 11:14:00-02","MO","MOBOT","2994621","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|M.R. Barbosa|S.C. Cabral|R.A. Pontes","Agra 5074","1998","2","7","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica.","-37.4313889","-7.1861111",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"473","2012-03-28 15:26:00-03","MO","MOBOT","2993236","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|S.C. Cabral|R.A. Pontes","Agra 4723","1998","1","18","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica.","-37.43138","-7.18611",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2012-03-28 15:26:00-03","MO","MOBOT","2994290","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|S.C. Cabral|R.A. Pontes","Agra 4641","1998","1","18","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre.Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica.","-37.43138","-7.18611",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2013-12-30 10:53:00-02","MO","MOBOT","2990473","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|P.C. da Silva","Agra 4895","1998","1","28","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica. Ao Leste da sede da Telpa.","-37.4313889","-7.1861111",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"476","2012-03-28 16:39:00-03","MO","MOBOT","2990694","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|E.A. Rocha|R.A. Pontes|P.C. da Silva","Agra 5265","1998","4","22","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica. Ao Leste da sede da Telpa.","-37.43138","-7.18611",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2012-03-28 15:07:00-03","MO","MOBOT","2993749","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|P.C. da Silva","Agra 4893","1998","1","30","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica. Ao Leste da sede da Telpha.","-37.43138","-7.18611",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2013-12-30 11:17:00-02","MO","MOBOT","2993588","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|P.C. da Silva","Agra 5120","1998","3","11","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica. Ao Norte da sede da Telpa, em direcão Leste.","-37.4313889","-7.1861111",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"479","2012-03-28 15:26:00-03","MO","MOBOT","2993953","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|S.C. Cabral|R.A. Pontes","Agra 4752","1998","1","18","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica. Ao Sul da sede da Telpa.","-37.43138","-7.18611",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2012-03-28 15:26:00-03","MO","MOBOT","2994098","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","M.F. Agra",NA,NA,NA,"M. de F. Agra|S.C. Cabral|R.A. Pontes","Agra 4748","1998","1","18","Brazil","Paraíba",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica. Ao Sul da sede da Telpa.","-37.43138","-7.18611",NA,NA,"600.00000000","1200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-06-24 14:24:00-03","MO","MOBOT","101137825","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.",NA,NA,NA,NA,"P.C. Gadelha Neto|I.B. Lima|J.R. Lima","Gadelha Neto 3912","2015","2","6","Brazil","Paraíba","Caaporã","Sítio Brejo de Lima Floresta Estacional Semidecidual das Terras Baixas.","-34.9552778","-7.4386111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"482","2008-05-27 22:02:00-03","MO","MOBOT","169225","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","R.E. Gereau",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49792","1985","1","24","Brazil","Paraná",NA,"SAPITANDUVA: Municipio Morretes, Datschbach Biological Reserve ca. 10 cm N E of Morretes.","-48.75","-25.5",NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"85-80",NA,"8",NA,NA
"483","2011-03-24 18:28:00-03","MO","MOBOT","2478836","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","Ferrucci, M. S., //",NA,NA,NA,"M. Silvia Ferrucci|G.V. Somner","Ferrucci 936","1996","7","31","Brazil","Rio de Janeiro",NA,"Saquarema. Reserva Estadual de Jacarepiá. Mata de restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-08-19 08:23:00-03","MO","MOBOT","2989318","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","R.L.G.Coelho (US)",NA,NA,NA,"George Gardner","Gardner 1923","1841",NA,NA,"Brazil",NA,NA,"Prov Pianky.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"485","2020-08-19 08:22:00-03","MO","MOBOT","2993243","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","R.L.G.Coelho (US)",NA,NA,NA,"Ludwig Riedel|B. Luschnath","Riedel 1071","1831",NA,NA,"Brazil",NA,NA,"Puo de Kaneiipo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"486","2011-03-02 14:34:00-03","MO","MOBOT","2993345","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","T.D. Pennington",NA,NA,NA,"James Bowie|Allan Cunningham","Bowie 30","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2011-03-02 14:34:00-03","MO","MOBOT","2993610","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","T.D. Pennington",NA,NA,NA,"James Bowie|Allan Cunningham","Bowie 30","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-08-19 08:22:00-03","MO","MOBOT","2993714","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","R.L.G.Coelho (US)",NA,NA,NA,"Peter W. Lund","Lund s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"489","2008-05-27 22:02:00-03","MO","MOBOT","2993807","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","T.D. Pennington",NA,NA,NA,"James Bowie","Bowie 30","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2015-10-31 05:50:00-02","MO","MOBOT","3406469","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","G.V. Somer",NA,NA,NA,"Wilson Hoehne","Hoehne 5835","1964","10","21","Brazil",NA,NA,"Estado da Guanabara: Rio de Janeiro, Barra da Tijuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2015-10-31 05:50:00-02","MO","MOBOT","3408278","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","G.V. Sommer",NA,NA,NA,"Wilson Hoehne","Hoehne 5986","1965","5","20","Brazil","Rio de Janeiro",NA,"Guanabara, Barra da Tijuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2009-06-25 13:32:00-03","MO","MOBOT","2993477","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","J. Kallunki",NA,NA,NA,"William R. Anderson","Anderson 19727","1974","2","9","Brazil","Pará",NA,"SE of Missáo Cururu. Shrubby cerrado-like vegetation on white sand.","-57.51666","-7.58333",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-03-29 10:41:42-03","UFSM","HDCF","5887","S","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Sobral, M.","2001","02","15","Krewer, C.",NA,"2001","01","24","Brasil","Rio Grande do Sul","Santa Rosa","Linha Cascata","-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"Inventário Florestal, carta 01, parcela 19, árvore 42",NA,NA,NA,NA,"América",NA,"19818","auto",NA,NA,NA,NA,NA,NA
"494","2015-05-20 10:37:11-03","UFERSA","MOSS","2228","S","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambessedes) Radlk.",NA,NA,NA,NA,"Projeto Parque das Dunas","64","1980","11","01","Brasil","Rio Grande do Norte","Natal","Bosque dos Namorados, Setor A, Morro Branco.","-35.216667","-5.8","35W13'00","5S48'00",NA,NA,"árvore; coletada nas dunas; flor alvo-esverdeada; n.v. cumichá-branco.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-08-31 09:10:00-03","INPA","INPA","185996","S","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Cervi, AC","1986",NA,NA,"Cervi, AC","2385","1986","10","03","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"INPA0185996","INPA0185996 INPA0185996_e","Dicotyledon Com-Clade","Sapindales","Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"496","2020-08-31 09:10:00-03","INPA","INPA","200820","S","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Ferrucci, MS","1998",NA,NA,"Odia, EV","68","1996","12","14","Brasil","Paraná","Cerro Azul","Bromado","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"INPA0200820","INPA0200820 INPA0200820_e","Dicotyledon Com-Clade","Sapindales","Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA
"497","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","43579",NA,"Plantae","Sapindaceae","Allophylus","cf. laevigatus","Allophylus cf. laevigatus","Radlk.","W.Q. Prates/18-10-2011",NA,NA,NA,"R. R. dos Santos",NA,NA,NA,NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Córrego do Ouro 1/Barra do rio Posmousser, propriedade privada que pertence à família Berger","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"(FT120)","MBML043579",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA
"498","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","11495",NA,"Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","V. Demuner/15-05-2003",NA,NA,NA,"V. Demuner; et al","596","2000","01","25","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Árvore 14m, DAP 30cm, fuste 8m, frutos maduros cor vermelho.","MBML011495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","11687",NA,"Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","V. Demuner/15-05-2003",NA,NA,NA,"V. Demuner; et al","409","1999","12","23","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Árvore 9m, DAP 30cm, fuste 5m, frutos imaturos de cor verde. Descida da trilha, lado direito, prox. A ponte.","MBML011687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","3416",NA,"Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","G. M. Barroso/1954",NA,NA,NA,"D. Espinosa",NA,"1953","12",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Ex Herb. Secretaria de Agricultura, Terras e Colonização do ES.","MBML003416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45986",NA,"Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","F.L.Santos, J.Freitas & A.M.Assis/2010",NA,NA,NA,"F. L. Santos; M.D.S. Demuner","188","2010","05","15","Brasil","Espírito Santo","Piúma","Ilha do Meio","-40.726389","-20.849167","40W43'35","20S50'57",NA,NA,"Inflorescência pequena amarela","MBML045986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45987",NA,"Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","F.L.Santos, J.Freitas & A.M.Assis/2010",NA,NA,NA,"F. L. Santos; R. Raton & A.P. Junior","125","2010","04","24","Brasil","Espírito Santo","Piúma","Ilha do Meio","-40.726389","-20.849167","40W43'35","20S50'57",NA,NA,"Frutos amarelos. Formação florestal","MBML045987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45988",NA,"Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","F.L.Santos, B.K. Franco/2010",NA,NA,NA,"F. L. Santos","14","2009","02","14","Brasil","Espírito Santo","Piúma","Ilha dos Cabritos","-40.7275","-20.855278","40W43'39","20S51'19",NA,NA,"Frutos verdes, porte arbustivo. Formação arbustiva","MBML045988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2021-01-09 21:48:53-03","UNICENTRO","HUCO","7334","S","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","Lima, F. .F.","2016",NA,NA,"Lima, F. .F.","s.n.","2016","01","30","Brasil","Paraná","Rio Bonito do Iguaçu",NA,"-52.5257987976074","-25.4906005859375",NA,NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,"26511","auto",NA,NA,NA,NA,NA,NA
"505","2021-01-09 21:48:53-03","UNICENTRO","HUCO","4004","S","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","Verdi, M.","2008","11","19","Verdi, M.","982","2008","11","19","Brasil","Santa Catarina","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,"Furb 11837; Floresta estacional decidual; HABITAT: Floresta estacional decidual","HUCO004004",NA,NA,NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA
"506","2021-01-26 13:58:29-03","IMA","MAC","64910","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","L.A.Pereira","2017",NA,NA,"B.Schindler; M.Figueira; R.M.T.Costa","s.n.","2017","10","25","Brasil","Alagoas","Quebrangulo","Conglomerado do Inventário Florestal Nac","-36.3825","-9.166667","-36.3825","-9.166667","790","790","Árvore. Casca interna rosada e externa fina-áspera. Ausência de látex.; Mata Atlântica.","MAC0064910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2021-01-26 13:58:29-03","IMA","MAC","64907","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","L.A.Pereira","2017",NA,NA,"B.Schindler; M.Figueira; R.M.T.Costa","s.n.","2017","10","22","Brasil","Alagoas","Joaquim Gomes","Conglomerado do Inventário Florestal Nac","-35.82","-9","-35.82","-9","280","280","Árvore. Casca interna parda e externa descamando-se em placas. Ausência de látex.; Mata Atlântica.","MAC0064907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2021-01-26 13:58:29-03","IMA","MAC","883","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","G.V.Sonner","1991","02","01","R.P.Lyra-Lemos; O.Viegas","39","1980","03","17","Brasil","Alagoas","Coruripe","Parque da Usina Guaxuma., Mata nativa secundária, solo bem drenado","-36.298889","-10.083333","-36.298889","-10.083333",NA,NA,"Árvore ca. 8 m. de altura. Frutos globoso de cor vinho avermelhado.; Mata nativa secundária.","MAC0000883","MAC0000883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2021-01-26 13:58:29-03","IMA","MAC","884","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","G.V.Sonner","1991","02","01","R.P.Lyra-Lemos; O.Viegas","39","1980","06","17","Brasil","Alagoas","Coruripe","Parque da Usina Guaxuma., Mata nativa secundária, solo bem drenado","-36.298889","-10.083333","-36.298889","-10.083333",NA,NA,"Árvore ca. 8 m de altura. Fruto globos vinho-avermelhado.; Mata nativa secundária.","MAC0000884","MAC0000884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
