"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"125","2020-12-11 11:37:11-03","UFMG","BHCB","70734","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Hatschbach, G","46019","1983","01","14","Southern America","Brasil",NA,NA,"Flor amarela; Lajeados rochosos","BHCB014344","Dicotyledon",NA,"Vahl",NA,"Paraná","Guarapuava","Cachoeira dos Turcos.","-51.4580993652344","-25.395299911499","BHCB014344",NA,NA,"2002","12","18",NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"126","2011-06-21 13:30:00-03","MO","MOBOT","100386015","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Henry H. Rusby","Rusby 1357","1885",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Vahl","Foster's Catalog Notes File","La Paz",NA,": Yungas.",NA,NA,NA,"1219.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2011-06-21 13:50:00-03","MO","MOBOT","100386037","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","José Steinbach","Steinbach G. 7059","1925","4","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Vahl","F. Dawson","Santa Cruz","Sara",": Buena Vista.",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2011-06-21 13:52:00-03","MO","MOBOT","100386039","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","José Steinbach","Steinbach G. 7455","1926","2","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Vahl","F. Dawson","Santa Cruz","Sara",":Rio Perdix.",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"129","2020-06-04 11:04:00-03","MO","MOBOT","101196478","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Ricardo Callejas","Callejas Posada 10846","1993","4","23","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","S. Guzman","Antioquia","Yarumal","Vereda Llanos de Cuivá, 75 Km NE de Medellín en la vía a La Argentina.","-75.9333333","6.9166667",NA,"2910.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","1092730","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Nur Ritter","Ritter 3020","1996","3","31","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Vahl","G.E. Crow (NHA)","Santa Cruz","Velasco","La Meseta: along the trail from Lago Caimán to the cataracts Arco Iris.","-60.89916","-13.63861",NA,"510.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","1092811","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Nur Ritter","Ritter 3090","1996","4","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Vahl","N. Ritter (NHA)","Santa Cruz","Velasco","La Meseta: alongside the trail to the cascades Arco Iris; ca. 7 km above Lago Caimán.",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","1093089","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Nur Ritter|Garrett E. Crow|M. Ritter|Marisol Garvizu|J. Crow","Ritter 3616","1996","8","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Vahl","G. E. Crow (NHA)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. The Meseta. A small arroyo below the trail to the camp at Huanchaca II.","-60.77055","-14.56083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","1506102","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Alwyn H. Gentry","Gentry 35593","1981","12","12","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","P. Taylor","Valle del Cauca",NA,"Bajo Calima, ca. 10 km due N of Buenaventura, Carton de Colombia concession.","-77.41666","4.16666",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2240",NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","1553441","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","José Campos de la Cruz|W. Vargas","Campos de la Cruz 6160","1999","8","28","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Cajamarca","San Ignacio","San José de Lourdes. Las cañas. Bosque pajonal","-78.90222","-5.06",NA,"1182.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"135","2009-08-26 12:03:00-03","MO","MOBOT","1587958","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Thomas Hawkins","Hawkins 2009","2001","6","23","South America","Suriname",NA,NA,NA,NA,NA,NA,"Vahl","A. Fleischmann (MSB)","Sipaliwini",NA,"Geyskes Creek Canyon (Tafelberg). Seeping sandstone of steep river gorge of Geyskes Creek just above the Geyskes Creek waterfall. Mixed moist hardwood forest forming dense shade over the canyon.","-56.1805556","3.9416666",NA,"575.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120","5",NA
"136","2009-08-24 05:54:00-03","MO","MOBOT","1786383","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Linda K. Albert de Escobar","Escobar 6042",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Antioquia","Guatapé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2011-03-15 09:13:00-03","MO","MOBOT","1797358","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Linda K. Albert de Escobar|Alicia Uribe|Javier Vallejo","Escobar 4963","1985","3","14","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","P. Taylor","Antioquia","Guatapé",NA,NA,NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2009-07-17 06:52:00-03","MO","MOBOT","2249393","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Arturo E. Burkart","Burkart 26382",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Entre Ríos","Federación","Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2010-04-27 17:03:00-03","MO","MOBOT","2432211","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Maria M. Arbo|Sergio Cáceres M.|Victor Maruñak","Arbo 7112","1996","12","5","South America","Argentina",NA,NA,NA,NA,NA,NA,"Vahl","Arbo, M. M., //","Corrientes","Concepción","Estancia Yatay Corá, 50 km al NE de Chavarría, camino a Concepción; arroyo Garzal cerca del casco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2010-01-25 20:06:00-02","MO","MOBOT","2515191","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Troels M. Pedersen","Pedersen 3643","1955","3","4","South America","Uruguay",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Canelones",NA,"cerca de la boca del Ayo. Solís Chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2013-06-14 15:24:00-03","MO","MOBOT","3009648","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Vahl","P. Taylor","Bahia",NA,"Bahia; locis subinundatis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"142","2013-09-13 15:36:00-03","MO","MOBOT","3061475","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","* CUMARIA","CUMARIA 2692","1985","4","19","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","P.C. Baleeiro (SPF)","Sucre",NA,"Paradero Parque Mochima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2010-04-14 18:01:00-03","MO","MOBOT","3061830","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Thomas Morong","Morong 332","1888",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Vahl","P. Taylor 18/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2013-09-13 15:33:00-03","MO","MOBOT","3061956","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rubén A. Montes","Montes 640","1981",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","P.C. Baleeiro (SPF)","Guárico",NA,"Palmar de las Barbitas. Calabozo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2009-09-24 11:05:00-03","MO","MOBOT","3061997","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Julian A. Steyermark|Ronald L. Liesner","Steyermark 119342","1979","7","31","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","P.Taylor","Táchira",NA,"level area in valley, open pastures and fields with natural swampy depressions La Rochela and La Espuma, SW of Santo Domingo","-72.05111","7.52555",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2012-05-04 05:16:00-03","MO","MOBOT","3062130","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Cyril Allen","Allen 601","1924","9","7","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","P.Taylor 18/","Magdalena",NA,"Swamp, exposed, La Jagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-05 04:12:00-03","MO","MOBOT","3062525","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rodrigo Bernal G.|Barry E. Hammel","Bernal González 1304","1986","11","18","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Nariño",NA,"5km al N. de junín en la carretera a Barbacoas",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2011-06-16 16:00:00-03","MO","MOBOT","3062854","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Miryam Monsalve B.","Monsalve Benavides 1581",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","P.Taylor X. 1","Valle del Cauca",NA,"Bajo Calima; Concesion Pulpapel/Buenaventura. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B,. Mn, Zn un alto porcentaje de saturación de Al.","-77","3.91666",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2014-02-19 06:40:00-03","MO","MOBOT","3063224","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Enrique Forero|Roberto Jaramillo M.|Josefina Espina Z.|Pablo A. Palacios H.","Forero 4582","1979","4","4","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","P.Taylor X.","Chocó",NA,"Hoa del Rio Sa Juan. Alrededores de Noanamá.","-76.91666","4.7",NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-08-13 05:50:00-03","MO","MOBOT","3395890","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R.M. Harley","Harley 21267","1980","4","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Bahia",NA,"8.5 km N of Brejinhos das Ametistas, on the Caitite road. Small stream and marsh with surrounding woosland and open grassy areas. This plant growing in flooded ground by small stream.","-42.48333","-14.13333",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2011-10-28 04:58:00-02","MO","MOBOT","498093","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Olga Salazar de Benavides","Benavides 11378","1990","1","19","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Nariño",NA,"Reserva Natural La Planada.","-77.96666","1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","2",NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","498334","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Linda K. Albert de Escobar|et al.","Escobar 4963","1985","3","14","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","P. Taylor (K)","Antioquia","Guatapé",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2013-09-09 19:57:00-03","MO","MOBOT","498376","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","H. van der Werff|Miryam Monsalve B.","van der Werff 9715","1988","1","23","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","P.C. Balleiro","Valle del Cauca","Buenaventura","Bajo Calima, Concesión Pulpapel. Lowland rain forest.","-77","3.91666",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-4","3",NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","498450","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Ronald L. Liesner","Liesner 23539","1988","4","21","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","P.G.Taylor(FVG)","Bolívar",NA,"Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","-61.05","5.31666",NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-13","3",NA
"155","2018-06-14 08:35:00-03","MO","MOBOT","498473","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Ronald L. Liesner","Liesner 23976","1988","4","28","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","P.G.Taylor(FVG)","Bolívar","Gran Sabana","Ca. 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","-61.05","5.3166667",NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-24","3",NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","498667","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","William B. Drew","Drew s.n.",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","498384","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","H. van der Werff|Francisco J. Ortega","van der Werff 8120","1985","11","21","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","P. Taylor (K)","Táchira",NA,"Distr. Uribante. Ca. 3 km outside Siberia along old road to Pregonero. Savannas near Siberia.","-71.68333","8.91666",NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-46","3",NA
"158","2013-10-05 06:32:00-03","MO","MOBOT","498392","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","H. van der Werff|Ángel C. González","van der Werff 4908","1983","7","6","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Táchira",NA,"Dist. Uribante; Empresa Las Cuevas near La Fundación, evergreen forest on sandstone or sand - many ferns and melastomes Rather rich in epiphytic ferns, bryophytes and lichens, several plants indicate poor soil: Eriocaulaceae, terrestrial Utricularia, Schizaea, Lindsaea ssp.","-71.78333","8.83333",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-9","3",NA
"159","2011-10-07 05:03:00-03","MO","MOBOT","498191","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Sandy Knapp|Peter W. Alcorn|Jim Mallet|H. Esley","Knapp 7446","1986","6","1","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl","P. Taylor (K)","San Martín","Rioja","Logging road to N of carretera marginal (Km 431), 56 km W of Rioja, 2 km E of Naranjos. Premontane rainforest and low forest on white sand, partially inundated.","-77.66666","-5.85",NA,"980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-78","4",NA
"160","2020-08-31 08:59:17-03","INPA","INPA","9051","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Kuhlmann, JG","s.n.","1913","07",NA,"Southern America","Brasil",NA,NA,NA,"INPA0009051","Dicotyledon Asterids","Lamiales","Vahl","Kuhlmann, JG","Acre","Rio Branco","Rio Branco., Rio Branco.","-67.8099975585938","-9.9747200012207",NA,NA,NA,"1913","07",NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA
"161","2020-08-31 08:59:17-03","INPA","INPA","235518","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Costa, SM","691","2010","09","12","Southern America","Brasil",NA,NA,NA,"INPA0235518","Dicotyledon Asterids","Lamiales","Vahl","Costa, SM","Roraima","Caracaraí","Parque Nacional do Viruá, na grade do PPBio ao longo da L1; entre N2 e N3.","-61","1.28","INPA0235518 INPA0235518_e INPA0235518_nd",NA,NA,"2013","03",NA,"-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-08-31 08:59:17-03","INPA","INPA","235519","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Costa, SM","692","2010","09","12","Southern America","Brasil",NA,NA,NA,"INPA0235519","Dicotyledon Asterids","Lamiales","Vahl","Costa, SM","Roraima","Caracaraí","Parque Nacional do Viruá, na grade do PPBio ao longo da L1; entre N2 e N3.","-61","1.28","INPA0235519 INPA0235519_e INPA0235519_nd",NA,NA,"2013","03",NA,"-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-08-31 08:59:17-03","INPA","INPA","235540","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Costa, SM","714","2010","09","13","Southern America","Brasil",NA,NA,NA,"INPA0235540","Dicotyledon Asterids","Lamiales","Vahl","Costa, SM","Roraima","Caracaraí","Parque Nacional do Viruá, grade do PPBio, campina da L3/N2","-61","1.28","INPA0235540 INPA0235540_e INPA0235540_nd",NA,NA,"2013","03",NA,"-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-31 08:59:17-03","INPA","INPA","237684","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Costa, SM","860","2011","01","24","Southern America","Brasil",NA,NA,NA,"INPA0237684","Dicotyledon Asterids","Lamiales","Vahl","Costa, SM","Roraima","Caracaraí","Parque Nacional do Viruá, grade do PPBio, L3/N4.","-61.031111","1.468694","INPA0237684 INPA0237684_e","64","64","2012","10",NA,"-61.031111","1.468694",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-08-31 08:59:17-03","INPA","INPA","270037","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Carvalho, FA de","1797","2009","06","28","Southern America","Brasil",NA,NA,NA,"INPA0270037","Dicotyledon Asterids","Lamiales","Vahl","Boeira, ASP","Amazonas","São Gabriel da Cachoeira","Rio Içana, Rio Içana - Comunidade Boa Vista","-67.20785","0.28274",NA,"80","80","2010","08","13","-67.20785","0.28274",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-31 08:59:17-03","INPA","INPA","48505","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Junk, WJ","205","1974","12","27","Southern America","Brasil",NA,NA,NA,"INPA0048505","Dicotyledon Asterids","Lamiales","Vahl",NA,"Amazonas",NA,"Igarapé do Lago Grande de Manacapuru","-60.366667","-3.033333",NA,NA,NA,NA,NA,NA,"-60.366667","-3.033333",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-08-31 08:59:17-03","INPA","INPA","71187","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Kirkbride Junior, JH","2795","1977","02","15","Southern America","Brasil",NA,NA,NA,"INPA0071187","Dicotyledon Asterids","Lamiales","Vahl","Taylor, PG","Pará",NA,"Serra do Cachimbo, Cachoeira do Curuá, Base of Cachoeira do Curuá, on Rio Curuá, in area of constant spray and high humidity.","-54.5","-9",NA,NA,NA,NA,NA,NA,"-54.5","-9",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-08-31 08:59:17-03","INPA","INPA","20119","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Prance, GT","4487","1967","02","18","Southern America","Brasil",NA,NA,NA,"INPA0020119","Dicotyledon Asterids","Lamiales","Vahl","Taylor, PG","Roraima","Alto Alegre","Serra Tepequem, Plateau of Serra Tepequem; damp swampy ground.","-61.726002","3.785408","INPA0020119 INPA0020119_e","1200","1200","1969",NA,NA,"-61.726002","3.785408",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-01-19 14:30:51-03","MBML","MBML-HERBARIO","54413",NA,"Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","P.M. Gonella; T.H. Condez, C.N. Fraga & D.R. Couto","1113","2019","10","15",NA,"Brasil",NA,NA,"Inselberg. Ilhas de vegetação sobre afloramento rochoso com água escorrendo. Ervas terrestres de local úmido. Flores amarelas.","MBML054413",NA,NA,"Vahl","Gonella, P.M., 2019","Espírito Santo","Nova Venécia","APA Pedra do Elefante. Pedra da Torre, em área ao lado de casa abandonada no início da subida da pedra, do lado direito da estrada logo acima de tanque artificial.","-40.443056","-18.780278",NA,"430","430",NA,NA,NA,"40W26'35","18S46'49",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-04 11:05:34-03","UFRB","HURB","11089","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Costa, G.; Ribeiro, P.L.; Oliveira, A. & Nonato, A.","1489","2015","09","02",NA,"Brasil",NA,NA,NA,"HURB000011089",NA,NA,"Vahl.","F.M.Guedes","Bahia","Santa Teresinha",NA,"-39.475556","-12.854444",NA,"811","811","2018","06","06","39º28'32W","12º51'16S",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-04 11:05:34-03","UFRB","HURB","11901","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Aona, L.Y.S.; Costa, G.; Correia, F.; Fonseca, W.; Machado, D. & Simões, S.","4430","2016","10","11",NA,"Brasil",NA,NA,NA,"HURB000011901",NA,NA,"Vahl.","F.M.Guedes","Bahia","Santa Teresinha","Barragem Casa do Forte;","-39.598333","-12.664722",NA,NA,NA,"2018","06","06","39º35'54W","12º39'53S",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-12-19 11:19:21-03","UFG","UFG","44951","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Resende, I.L.M.","s.n.","2008","05","02",NA,"Brasil",NA,NA,NA,"UFG0044951",NA,NA,"Vahl","Resende, I.L.M.","Goiás","Bela Vista de Goiás",NA,"-48.7925","-17.0175","UFG0044951",NA,NA,"2010","01","15","-48.7925","-17.0175",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-12-19 11:19:21-03","UFG","UFG","44954","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Resende, I.L.M.","s.n.","2008","05","02",NA,"Brasil",NA,NA,NA,"UFG0044954",NA,NA,"Vahl","Resende, I.L.M.","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","UFG0044954",NA,NA,"2010","01","15","-48.801389","-17.024167",NA,NA,NA,NA,NA,NA,NA,NA
