"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","400638","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","P. G. Taylor","T. W. Henkel","5987","1994","10","20","South America","Guyana","Potaro-Siparuni","Pakaraima Mts.; Sukabi R. (tributary of Ireng), above Ando Falls",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400638",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3857536","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"O. Huber","9183","1984","03","03","South America","Venezuela","Bolívar","Cuenca alta del Río Agua Fría, aprox. 8-10 km al SSE de San Ignacio de Yuruaní","-61.08","4.87","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4134542' target='other'> <mi>dwc_moreinfo</mi></a>","NY03857536",NA,"Roscio","900","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","3857537","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"O. Huber","9791","1984","11","18","South America","Venezuela","Bolívar","sabanas entre la Quebrada Equetubá y el Río Churí, al E del Churi-tepui, en el Valle del Río Karuay inferior","-61.92","5.3","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4134543' target='other'> <mi>dwc_moreinfo</mi></a>","NY03857537",NA,"Piar","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","03857590","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","meyeri","Utricularia meyeri","Pilg.",NA,"N. Ritter","4289","1998","06","21","South America","Bolivia","Santa Cruz","The road from the campamento at La Toledo towards Bahia Toledo","-61.15","-14.72","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4134657' target='other'> <mi>dwc_moreinfo</mi></a>","NY03857590",NA,"Ñuflo de Chávez","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","03857591","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","meyeri","Utricularia meyeri","Pilg.",NA,"N. Ritter","4385","1998","06","27","South America","Bolivia","Santa Cruz","west of the facilities at Flor de Oro","-61.0128","-13.5567","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4134661' target='other'> <mi>dwc_moreinfo</mi></a>","NY03857591",NA,"José Miguel de Velasco","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:43:04-03","EAO","IAN","130229","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Taylor, P","Irwin, HS; Grear Jr., JW; Grear Jr., JW","16462","1966","06","02","Southern America","Brasil","Mato Grosso","Wet campo, ca. 84km N of Xavantina.",NA,NA,NA,"Rooted in wet-sand, without apparent basal leaves.","IAN130229",NA,"Serra do Roncador","550","550","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:43:04-03","EAO","IAN","130278","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Taylor, P","Irwin, HS; Souza, R","17005","1966","06","12","Southern America","Brasil","Mato Grosso","Periodically flooded campo, ca. 30km S of Xavantina.",NA,NA,NA,"Inflorescence to ca. 60cm tall. Corolla yellow.","IAN130278",NA,NA,"400","400","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:43:04-03","EAO","IAN","130310","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Taylor, P","Irwin, HS; Souza, R","17223","1966","06","16","Southern America","Brasil","Mato Grosso","Periodically flooded campo, ca. 75km S of Xavantina.",NA,NA,NA,"Inflorescence to ca. 15cm tall. Corolla yellow.","IAN130310",NA,NA,"400","400","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:43:04-03","EAO","IAN","148697","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Taylor, P","Irwin, HS; Maxwell, HS","21345","1968","03","18","Southern America","Brasil","Goiás","Wet slope in cerrado. Gallery forest and adjacent cerrado, 10km S of Guará.",NA,NA,NA,"Erect, to ca. 50cm tall. Bracts yellow-green; corolla yellow.","IAN148697",NA,NA,"550","550","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:43:04-03","EAO","IAN","156183","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Moreira, AD","Coradin, L; Cordeiro, MR","531","1977","10","08","Southern America","Brasil","Roraima","Murupu region, along Boa Vista-BV 8 road (BR 174), km 25. Locally common. Savanna (campo). Bank of road; moist, sandy soil. Specimen was preserved with 1,5% Pentachorphenol in alcohol.","-59.254167","0.737222",NA,"Small herb, ca. 20cm tall. Flowers yellow, spur present.","IAN156183",NA,NA,"107","107","2012","01","10","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:18:20-03","UFBA","ALCB","137721","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, FM","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","96","2017","11","05","Southern America","Brasil","Bahia","Estrada entre Itacaré e Maraú, BR-030.","-39.024444","-14.1825",NA,"Com flores amarelas, escapo e cálice verde amarelado, cálice coriáceo, márgens involutas, pedicelos alados, lábio inferior da corola galeado, cálcar agudo, curvo.; Restingas alagadas.","ALCB067582","ALCB067582","Maraú","12","12","2017","11",NA,"-39.024444","-14.1825",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:18:20-03","UFBA","ALCB","58319","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, FM","Guedes, ML; Alunos de Botânica III","9552","2002","04","20","Southern America","Brasil","Bahia","Litoral Norte, Subauma","-38.083333","-11.933333",NA,"terrestre, Inflorescência de 0,10-0,20 m. ereta. Flores amarelas.; área úmida próximo ao rio.",NA,NA,"Entre Rios",NA,NA,"2017","09","11","-38.083333","-11.933333",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:18:20-03","UFBA","ALCB","64211","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, FM","Guedes, ML; et al.","10637","2003","11","02","Southern America","Brasil","Bahia","Santo André. Restinga próxima ao estuário do Rio Acuba.","-39","-16.233333",NA,"ca. 20 cm. Flores amarelas.",NA,NA,"Santa Cruz Cabrália",NA,NA,"2017","09",NA,"-39","-16.233333",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:18:20-03","UFBA","ALCB","88397a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, FM","Guedes, ML; Gomes, FS; et al.","15133","2009","05","24","Southern America","Brasil","Bahia","Litoral Sul, Fazenda Taipus de Fora","-38.930556","-13.943056",NA,"de ca 20 cm de altura. Folhas cartáceas.Flores amarelas.",NA,NA,"Maraú","17","17","2017","09","11","-38.930556","-13.943056",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:18:21-03","UFBA","ALCB","67904","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, ML; Alves, L de J; et al.","11396","2004","12","18","Southern America","Brasil","Bahia","Caraíba Metais.","-38.4","-12.583333",NA,"ca. 25 cm. Flores amarelo-ouro, cálice partido em quatro e a corola em duas pétalas, bilabiada, sendo a superior menor e a inferior com um corno que produz néctar e funciona como uma plataforma para pouso de insetos.; Mata Ombrófila úmida em estádio",NA,NA,"Lamarão do Passé",NA,NA,"2017","09",NA,"-38.4","-12.583333",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:18:21-03","UFBA","ALCB","113667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, ML; Souza, IF","22036","2014","04","14","Southern America","Brasil","Bahia","Litoral Sul, Ponto nº11.","-38.946944","-13.963333",NA,"áquatica, com estruturas denominadas utrículos , folhas reduzidas.Inflorescência racemosa; flores vistosas zigomorfas, amarelo-ouro.",NA,NA,"Maraú","15","15","2017","09","11","-38.946944","-13.963333",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:18:21-03","UFBA","ALCB","58319a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, ML; Alunos de Botânica III","9552a","2002","04","20","Southern America","Brasil","Bahia","Subauma","-38.083333","-11.933333",NA,"terrestre. Inflorescênciaa de 0,10-0,20 m, ereta. Flores amarelas.; área úmida, proóximo ao rio.",NA,NA,"Entre Rios",NA,NA,"2017","09",NA,"-38.083333","-11.933333",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:18:21-03","UFBA","ALCB","71282","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Santana, JS; Guedes, ML; Valadão, RM","45","2006","03","17","Southern America","Brasil","Bahia","Litoral Sul, Fazenda das Bromélias","-38.983333","-14.266667",NA,"de ca 15cm. Áfila. Flores amarelo-ouro. Freqüente.; herbácea.",NA,NA,"Itacaré",NA,NA,"2017","09","11","-38.983333","-14.266667",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.3887070","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Davidse G",NA,"1973","11","06","Southern America","Venezuela",NA,"Gaurico: Ca. 32km SSE of Calabozo on Finca Becerra.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3887070 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3887070","NL-L3887070",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419436","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Werff HH van der; Holst BK",NA,"1985","11","07","Southern America","Venezuela",NA,"Edo. Bolvar: Distr. Cedeno. In morichal, 14 km S of Caicara de L'Orinoco.","-66.25","7.583333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419436 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419436","NL-U1419436",NA,NA,NA,NA,NA,NA,"-66.25","7.583333","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419437","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Huber O; Alarcon C",NA,"1982","09","24","Southern America","Venezuela",NA,"Plantas de Venezuela. Edo. Bolivar, Distr. Piar: sabanas en los alrededores del Hato Terecay.","-62.45","7.466667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419437 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419437","NL-U1419437",NA,NA,NA,NA,NA,NA,"-62.45","7.466667","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419438","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Aristeguieta L",NA,"1970","01","01","Southern America","Venezuela",NA,"Sabanas húmedas del Bajo Llano. Paso del Caballo - Cazorla. Edo. Guárico.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419438 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419438","NL-U1419438",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419974","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Prance GT; Steward JR; Ramos JF; Farias LG",NA,"1969","01","08","Southern America","Brazil",NA,"Plants of Brazilian Amazonia. Territory of Roraima. Rio Murupu, 28km NW of Boa Vista, road to Taiano.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419974 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419974","NL-U1419974",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419975","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Harley RM; et al.",NA,"1974","02","07","Southern America","Brazil",NA,"Brazil: Estado de Bahia. Serra do Sincorá. 9km S.W. of Mucugé, on road from Cascavel. Waste ground by Rio Paraguaçú.","-41.416667","-13.033333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419975 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419975","NL-U1419975",NA,NA,NA,NA,NA,NA,"-41.416667","-13.033333","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419977","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Prance GT; et al.",NA,"1969","02","01","Southern America","Brazil",NA,"Plants of Brazilian Amazonia. Territory of Roraima. 85km north of Boa Vista, Fazenda União. Savanna.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419977 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419977","NL-U1419977",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419978","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Ek RC","Ek RC; Riet BP van de; Doomen MC",NA,"2003","01","30","Southern America","French Guiana","Cayenne","French Guiana, Mts. de Kaw, Trésor Reserve, near main trail, third tree after bif Ficus.","-52.266667","4.583333",NA,"Part of main savanne.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419978 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419978","NL-U1419978",NA,NA,NA,NA,NA,NA,"-52.266667","4.583333","Magnoliopsidae","U 0247513",NA,NA,NA,NA,NA,NA
"71","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419980","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Prance GT; Silva NT",NA,"1964","07","29","Southern America","Brazil",NA,"New Brazilian Highways. Northern Goiás. 2-6km north of Miracema do Norte.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419980 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419980","NL-U1419980",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419684","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Taylor PG","Henkel TW; Williams (Guyana) R; Mutchnick P",NA,"1994","10","20","Southern America","Guyana","Potaro-Siparuni","Guyana. Potaro-Siparuni Region. Pakaraima Mts; Sukabi R (tributary of Ireng), above Ando Falls.","-60.166667","5.166667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419684","NL-U1419684",NA,NA,NA,NA,NA,NA,"-60.166667","5.166667","Magnoliopsidae","U 0158893",NA,NA,NA,NA,NA,NA
"73","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.2828520","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Schomburgk",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828520 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828520","NL-L2828520",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.2828522","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Ule EHG",NA,"1908","12","01","Southern America","Brazil",NA,"Im Meristisoel bei I. Marcos. Rio Branco.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828522 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828522","NL-L2828522",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.2828523","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Herb Mus Paris",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828523 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828523","NL-L2828523",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419676","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Ek RC","Ek RC; Riet BP van de; Jansen-Jacobs MJ",NA,"2003","01","30","Southern America","French Guiana","Cayenne","French Guiana, Mts. de Kaw, Trésor Reserve, near main trail, third tree after bif Ficus.","-52.266667","4.583333",NA,"Savanne VI, Zone 2.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419676 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419676","NL-U1419676",NA,NA,NA,NA,NA,NA,"-52.266667","4.583333","Magnoliopsidae","U 0247516",NA,NA,NA,NA,NA,NA
"77","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419681","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Taylor PG","Henkel TW",NA,"1994","02","18","Southern America","Guyana","Upper Takutu-Upper Essequibo","Region U. Takutu-U. Essequibo, Gunn's Strip savanna; 1 km W. of village.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419681","NL-U1419681",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0136751",NA,NA,NA,NA,NA,NA
"78","2020-02-08 09:33:13-03","NBC","NL-BOTANY","L.1162660","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","stricta","Utricularia stricta","G.Mey.",NA,"Schomburgk RH",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1162660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1162660","NL-L1162660",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 10:56:02-03","ESALQ","ESA","136048","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","A. Soares","J.G. Jardim","5631.0","2010","03","20",NA,"Brasil","Rio Grande do Norte",NA,"-35.307201385498","-5.70556020736694",NA,NA,"ESA136048",NA,"Extremoz",NA,NA,"2014","10","01",NA,NA,NA,NA,"13555","auto",NA,NA,NA,NA
"80","2020-11-04 11:12:11-03","ESALQ","ESA","96685","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lentibulariaceae","Utricularia","meyeri","Utricularia meyeri","Pilger","Gonella, P.M.","Moresco, M.C. et al.","43.0","2005","06","05",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"ESA096685","ESA096685","Novo Santo Antônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
