"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"583","2019-11-01 15:03:40-03","UnB","UB","142429","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Martins, V","2006",NA,NA,"Anderson, WR","1973","04","20","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Tree 15m.",NA,NA,NA,NA,"9221","15km by road of Januária on road to Serra das Araras.","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2019-11-01 15:03:40-03","UnB","UB","194096","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns",NA,NA,NA,NA,"Goodland, R","1970","04","19","Brasil","Distrito Federal","Brasília","-47.316667","-15.483333","-47.316667","-15.483333","Árvore 4m de altura; Cerrado",NA,"800","1200",NA,"4482","DF 19 0,9km S of DF2","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-11-01 15:03:40-03","UnB","UB","211251","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Harris, SA","2012",NA,NA,"Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","2012","08","02","Brasil","Goiás","Edéia","-50.0604","-17.4021","-50.0604","-17.4021","Árvore; Cerrado denso. Solo argiloso, cinza escuro",NA,"490","490",NA,"CDFCBD100","Fazenda Canadá (CDFCBD)","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Oliveira, CT","2018","11","14","Araújo, JF","2018","03","22","Brasil","Maranhão","Codó","-43.919971","-4.860004","-43.919971","-4.860004","Conglomerado MA-412. Subunidade 4. Subparcela 1. indivíduo 7. F8; Arbusto; altura em m: 5,00; base reta; Solo areno-argiloso com afloramento rochoso e boa camada de serrapilheira",NA,"107","107",NA,"IFN-41213384.1",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Oliveira, CT","2018","11","14","Araújo, JF","2018","03","22","Brasil","Maranhão","Codó","-43.919971","-4.860004","-43.919971","-4.860004","Conglomerado MA-412. Subunidade 1. Subparcela 8. indivíduo 22. F6; Árvore; DAP em cm: 11,3; altura em m: 8,50; base reta; casca cinza por fora, vermelha por dentro, fina, lisa; Solo areno-argiloso com afloramento rochoso e boa camada de serrapilheira",NA,"107","107",NA,"IFN-41212751.8",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2019-11-01 15:03:40-03","UnB","UB","21063","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Heringer, EP","1973","06","20","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,".",NA,NA,NA,NA,"12808","Lago Norte","Dicotyledoneae",NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"589","2019-10-03 10:03:52-03","UFSCar","SORO","5860","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"Casali, M.F.; Damasceno, V.F.F.","2008","09","27","Brasil","São Paulo","Iperó","-47.6800003051758","-23.3500003814697",NA,NA,"Fruto maduro castanho. Presença de latex transparente. Trunco escamoso. Árvore com aproximadamente 7m de altura.",NA,NA,NA,NA,"115","Floresta Nacional de Ipanema. Coleta realizada na área 1.",NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA
"590","2019-10-03 10:03:52-03","UFSCar","SORO","5862","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,NA,"2008","11","14","Brasil","São Paulo","Iperó","-47.6800003051758","-23.3500003814697",NA,NA,"Árvore com aproximadamente 6m de altura.",NA,NA,NA,NA,"180","Floresta Nacional de Ipanema. Coleta realiza na área 1.",NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA
"591","2019-10-03 10:03:52-03","UFSCar","SORO","1115","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns",NA,NA,NA,NA,"Vieira, A. C.; Belantoni. B. F.","2010","08","07","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"76","UNIP",NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA
"592","2019-05-06 11:59:02-03","UFU","HUFU","73228","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Franca, R.O.","2016","07","08","Brasil","Minas Gerais","Uberlândia","-48.135833","-19.636111","-48.135833","-19.636111","Árvore com cerca de 5 metros.","HUFU00070137",NA,NA,NA,"36","Br 050 - Km 114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-05-06 11:59:02-03","UFU","HUFU","4518","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Prado, C.A.; et al.","1993","08","04","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"Árvore 4,5 m. Filetes brancos, anteras creme.; Borda de mata.","HUFU00015382",NA,NA,"HUFU00015382","78","Parque do Sabiá",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"594","2020-08-20 20:39:52-03","UFSC","FLOR","1490","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Santos, E.","1966",NA,NA,"Klein, R.M.; Bresolin, A.","1964","06","12","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor branca, 10m altura","FLOR0001490","10","10",NA,"5381","Saco Grande, Ilha de Santa Catarina.",NA,"Malvales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"595","2018-08-09 21:10:49-03","UFMT","UFMT","36023","S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Duarte, M.C.","2008","05","26","Simon, M.F.","2005","01","14","Brasil","Mato Grosso","Nobres","-55.4","-14.316667","-55.4","-14.316667","Arbusto 1,5m, flores brancas,estames brancos.; Cerrado comum, solo pedregoso.",NA,NA,NA,NA,"592","Parque Estadual Águas do Cuiabá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2018-09-18 22:12:33-03","UFMT","UFMT","42673","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Ribeiro, R.V.; Da Silva, V.","2015","08","03","Brasil","Mato Grosso","Porto Alegre do Norte","-51.6324996948242","-10.8768997192383",NA,NA,"Arbórea com flores; quintal",NA,NA,NA,NA,"05/365","SAFS.",NA,NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA
"597","2021-03-04 15:44:47-03","IF","SPSF","01784","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"D.Bento Pickel","1942","05","20","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Horto Florestal","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"598","2021-03-04 15:44:47-03","IF","SPSF","08308","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"R.J.F. Garcia & L.L. da Silva & B.G.Fries","2007","10","10","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Mata secundária&nf;Árvore 8m; frutos verdes a bronzeados; GEOGRAFIA: Projeto FEEMA-Bugio;",NA,"794","794",NA,"3214","Sítio Roda D'Água","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"599","2021-03-04 15:44:47-03","IF","SPSF","28008","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"J.A.Pastore & C.Moura","2001","05","25","Brasil","SP","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: barranco&nf;;",NA,NA,NA,NA,"1006","Parque Estadual Xixová-Japuí","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA
"600","2021-03-04 15:44:47-03","IF","SPSF","04228","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"R.Goes",NA,NA,NA,"Brasil","SP","Monte Alegre",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"E.E.Instituto Agronomico","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"601","2021-03-04 15:44:51-03","IF","SPSF","53179","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) (A.Robyns)","N.M.Ivanauskas","2017","03","14","N.M.Ivanauskas","2017","03","14","Brasil","SP","Itaberá","-48.144167","-23.846389",NA,NA,"COLETA: Árvore. Indiv. 1661 da Fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,"700","700",NA,"6846","Estação Ecológica de Itaberá","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"602","2021-03-04 15:44:47-03","IF","SPSF","39169","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","G.A.D.C. Franco","2007","06","26","R.Esteves & R.C.Sousa & J.B.Silva","2007","06","19","Brasil","SP","São Paulo","-46.7575","-23.461667",NA,NA,"COLETA: Árvore, 18m. Flores.; GEOGRAFIA: Trilha do Silêncio.;",NA,"819","819",NA,"144","Parque Estadual do Jaraguá","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"603","2021-03-04 15:44:47-03","IF","SPSF","39170","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","G.A.D.C. Franco","2007","06","26","R.Esteves & R.C.Sousa & J.B.Silva & C.B.Santos","2007","06","20","Brasil","SP","São Paulo","-46.757222","-23.460278",NA,NA,"COLETA: Árvore, 10m. Flores.; GEOGRAFIA: Trilha da Bica.;",NA,"815","815",NA,"148","Parque Estadual do Jaraguá","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"604","2021-03-04 15:44:47-03","IF","SPSF","39308","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","G.A.D.C. Franco","2007","08","09","R.Esteves & R.C.Sousa & J.B.Silva & L.G.L.Araújo","2007","08","09","Brasil","SP","São Paulo","-46.757222","-23.460278",NA,NA,"COLETA: Árvore, 10m. Frutos jovens verdes. Fruto na carpoteca.; GEOGRAFIA: Trilha da Bica (ADM);",NA,"815","815",NA,"217","Parque Estadual do Jaraguá","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"605","2021-03-04 15:44:47-03","IF","SPSF","42829","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","M.C.Duarte","2009","02","01","S.Honda & R.J.F. Garcia & F.S.Siqueira & R.Costa & A.C.Rocha","2008","03","31","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Mata&nf;Árvore 15m altura e 25+25cm ao nível do DAP; botões vináceos.; GEOGRAFIA: Fraggmento 1.;",NA,NA,NA,NA,"484","Parque Tizo","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"606","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","prope Pattos.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1446","Ypanema.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1944","Ypanema.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Widgren, JF",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"465?","prope Pattos.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39647","prope Pattos.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"343","loco haud accuratius indicato.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in provincia Rio de Janeiro prope capitalem.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Leandro do Sacramento, P",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in provincia Rio de Janeiro prope capitalem.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8464","in provincia Rio de Janeiro prope capitalem.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"526","in provincia Rio de Janeiro prope capitalem.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5937","Ypanema.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Casaretto, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in provincia Rio de Janeiro prope capitalem.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,"1215",NA,NA,NA,"Southern America",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"619","2021-02-08 12:43:27-03","UFRGS","ICN","103857","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Sevegnani, L","1994","03","22","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; +/- 50 anos; árvore com 13m.; Floresta secundária.",NA,NA,NA,NA,"s.n.","Est. Exp. Fitotécnica de Osório","Dicotyledon",NA,"América do Sul",NA,"majus",NA,"28094","auto",NA,NA,NA,NA,NA
"620","2021-02-08 12:43:27-03","UFRGS","ICN","007730","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Lorscheitter, ML; Baptista, LRM; Irgang, BE","1970","05","31","Brasil","RS","Taquara","-50.7806015014648","-29.6506004333496",NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,NA,"s.n.","Santa Cristina","Dicotyledon",NA,"América do Sul",NA,"majus",NA,"22252","auto",NA,NA,NA,NA,NA
"621","2021-02-08 12:43:27-03","UFRGS","ICN","004296","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Baptista, LRM; Irgang, BE","1967","07","22","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Flor branca; sem folhas.",NA,NA,NA,NA,"s.n.","butiazal","Dicotyledon",NA,"América do Sul",NA,"majus",NA,"20837","auto",NA,NA,NA,NA,NA
"622","2021-02-08 12:43:27-03","UFRGS","ICN","007799","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Baptista, LRM; Irgang, BE","1970","09","14","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore.",NA,NA,NA,NA,"s.n.","Vale do Maquiné","Dicotyledon",NA,"América do Sul",NA,"majus",NA,"28094","auto",NA,NA,NA,NA,NA
"623","2021-02-08 12:43:27-03","UFRGS","ICN","007739","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Baptista, LRM; Schultz, AR","1970","06","20","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore.; Butiazal.",NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,"América do Sul",NA,"majus",NA,"20837","auto",NA,NA,NA,NA,NA
"624","2021-02-08 12:43:27-03","UFRGS","ICN","034517","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Waechter, JL; Baptista, LRM","1977","07","09","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Cálice verde; pétalas internamente brancas externamente pardecentes (acinzentadas); filetes e estiletes brancos; anteras pardas.; Flores encontradas no chão de mato.",NA,NA,NA,NA,"565","Morro Azul","Dicotyledon",NA,"América do Sul",NA,"majus",NA,"20837","auto",NA,NA,NA,NA,NA
"625","2021-02-08 12:43:27-03","UFRGS","ICN","003176","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Baptista, LRM; Rosa, S","1962","09","30","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Árvores pequenas. Floresce no inverno (julho;agosto); flores alvas.; À beira de estrada. Observada em Torres, Osório e Gravataí: D. Feliciano.",NA,NA,NA,NA,"s.n.","Rua Nova","Dicotyledon",NA,"América do Sul",NA,"majus",NA,"20837","auto",NA,NA,NA,NA,NA
"626","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","94755","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Vieira, A.O.S","1999",NA,NA,"Francisco, E.M.","1999","04",NA,"Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"Árvore 8 m; botões cor vinho; mata ciliar do Rio Tibagi. Herbário Fuel n 29477","HAS0094755",NA,NA,NA,"s.n.","Fazenda Doralice","Magnoliophyta",NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"627","2020-08-26 10:49:38-03","MCN-FZBRS","HAS","65882","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","R.Robyns","Carvalho-Sobrinho, J.G.","2015","12",NA,"Silveira, N.","1988","07",NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"Arvoreta, no mato. Flores brancas.","HAS0065882",NA,NA,NA,"8872","Estação Experimental da Secretaria da Agricultura","Magnoliophyta",NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA
"628","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","43781","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns",NA,NA,NA,NA,"Abruzzi, M.L.","2003","11",NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"embiruçú; árvore; .","HAS0043781",NA,NA,NA,"5154","Reserva Biológica da Serra Geral; Vale Linha Encantada, próx. rio","Magnoliophyta",NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA
"629","2020-08-26 10:49:38-03","MCN-FZBRS","HAS","24136","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","R.Robyns","Carvalho-Sobrinho, J.G.","2015","12",NA,"Nilson, A.","1988","06",NA,"Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"Árvore de 7m de altura","HAS0024136",NA,NA,NA,"245",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA
"630","2020-08-26 10:49:38-03","MCN-FZBRS","HAS","65883","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Carvalho-Sobrinho, J.G.","2015","12",NA,"Hagelund, K.","1979","07",NA,"Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,"HAS0065883",NA,NA,NA,"12873",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA
"631","2020-08-26 10:49:38-03","MCN-FZBRS","HAS","65881","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","R.Robyns","Carvalho-Sobrinho, J.G.","2015","12",NA,"Teixeira, F.","1981","07",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"árvore, 10 folíolos, planta cultivada","HAS0065881",NA,NA,NA,"s.n.","bairro Menino Deus, CULTIVADA","Magnoliophyta",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"632","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","43715","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns",NA,NA,NA,NA,"Senna, R.M.","2005","06",NA,"Brasil","Rio Grande do Sul","Itati","-50.1006","-29.4897","-50,1006","-29,4897","embiruçu; beira de mata; árvore; Projeto Mata Atlântica; Em Perigo.","HAS0043715",NA,NA,NA,"936","Arroio Carvalho, Estação Ecológica Estadual Aratinga.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
