"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2143","2012-12-29 18:59:00-02","MO","MOBOT","3396144","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Taciana B. Cavalcanti|M.G.L. Wanderley|Robert Kral","Cavalcanti 36","1988","11","30","South America","Brazil",NA,NA,NA,NA,NA,"Alto do Paraiso de Goias: Estrada para Colinas, 3,5-4 km da sede do IBDF.",NA,NA,"Goiás",NA,NA,NA,NA,"(Lam.) Mart.","T. Cavalcanti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144","2009-08-21 06:34:00-03","MO","MOBOT","3396163","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-642","1987","8","1","South America","Brazil",NA,NA,NA,NA,NA,"Near Tarumá, 18 km N from Manaus. Edge of evergreen forest. Low land.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","P. Maas & H. Maas (WAG)","50.00000000","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145","2011-04-06 15:32:00-03","MO","MOBOT","3396212","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","R. Romero Castañeda","Romero Castañeda 8347","1960","4","20","South America","Colombia",NA,NA,NA,NA,NA,"Mun: de Puerto Wilches, entre La Gómez y el kilometro 80 del ferrocarril del Atlántico.",NA,NA,"Santander",NA,NA,NA,NA,"(Lam.) Mart.",NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146","2009-10-29 13:33:00-02","MO","MOBOT","3396221","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","T.P. Ramamoorthy","Ramamoorthy 611","1976","5","24","South America","Brazil",NA,NA,NA,NA,NA,"Near Nioque, Matto Grosso.",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Mart.","Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147","2012-03-29 05:23:00-03","MO","MOBOT","3396256","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Yasuharu Fujimoto","Fujimoto 25","1978","5","12","South America","Brazil",NA,NA,NA,NA,NA,"On the way from Cardasnova to Uberlandia, Municipio de Uberlandia.",NA,NA,"Minas Gerais",NA,NA,NA,NA,"(Lam.) Mart.","Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148","2011-08-15 11:52:00-03","MO","MOBOT","3396264","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C.A. Cid Ferreira|J. Lima|J.O. Guedes","Cid Ferreira 4440","1984","6","10","South America","Brazil",NA,NA,NA,NA,NA,"BR 364, rodovia Cuiabá-Porto Velho, km 80, Distrito de Patronal, Vila Bela da Santíssi ma Trindade. Campo cerrado, solo arenoso.",NA,NA,"Mato Grosso",NA,NA,NA,NA,"(Lam.) Mart.","P. Maas & A. Van Setten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2149","2014-01-06 16:38:00-02","MO","MOBOT","3396268","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C.A. Cid Ferreira","Cid Ferreira 6082","1985","9","17","South America","Brazil",NA,NA,NA,NA,NA,"Mun. de Nobres, MT BR 163, Rod. Cuiabá-Sinop a 145 km ao S de Sinop. Próx a Lucas do Rio Verde. Cerrado, solo arenoso.",NA,NA,NA,NA,"-55.91666","-13.08333",NA,"(Lam.) Mart.","Johnson,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150","2012-04-06 10:04:00-03","MO","MOBOT","3396297","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. Blydenstein","Blydenstein 919","1963","5","10","South America","Colombia",NA,NA,NA,NA,NA,"Llanos Orientales: serranía al oeste del hato Mamona.",NA,NA,"Meta",NA,NA,NA,NA,"(Lam.) Mart.","J. Blydenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151","2010-04-12 16:53:00-03","MO","MOBOT","3396342","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Luciano Bernardi","Bernardi 20589","1980","4","14","South America","Paraguay",NA,NA,NA,NA,NA,"30 km ante Bela Vista, de Antonio Joao, Bela Vista.",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Mart.","R. Sprichiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","2021-02-05 04:12:00-03","MO","MOBOT","3396360","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Rodrigo Bernal G.|Gloria A. Galeano|Pilar Franco","Bernal González 808","1984","11","26","South America","Colombia",NA,NA,NA,NA,NA,"Mariquita, bosque 2 Km SO del pueblo.",NA,NA,"Tolima",NA,NA,NA,NA,"(Lam.) Mart.","G. Galeano","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","2012-05-04 05:16:00-03","MO","MOBOT","3396388","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Cyril Allen","Allen 92","1924","7","17","South America","Colombia",NA,NA,NA,NA,NA,"Savana, Chiriguana, Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Mart.","T. Croat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","2010-10-07 15:27:00-03","MO","MOBOT","3396407","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13641","1966","3","6","South America","Brazil",NA,NA,NA,NA,NA,"Frequent. Cerrado, ca. 5km. S. ofCrsitalina.",NA,NA,"Goiás",NA,NA,NA,NA,"(Lam.) Mart.","Dias","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","2012-01-04 14:33:00-02","MO","MOBOT","3396417","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","José Bono","Bono 5181","1985","8","22","South America","Venezuela",NA,NA,NA,NA,NA,"Cava de caliza cerca del aldea Pericos, a unos 7km. al sur-oeste de San Cristóbal.",NA,NA,"Táchira",NA,NA,NA,NA,"(Lam.) Mart.",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","2012-04-13 13:22:00-03","MO","MOBOT","3396540","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Julian A. Steyermark|Franciso Delascio C.","Steyermark 129039","1983","3","22","South America","Venezuela",NA,NA,NA,NA,NA,"Departamento Atabapo: Vecindad de la comunidad de Culebra, rio Cunucunuma.",NA,NA,"Amazonas",NA,"-65.75","3.6666667",NA,"(Lam.) Mart.","Maas & Setten","200.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2157","2010-12-01 20:24:00-02","MO","MOBOT","3396596","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","William C. Steward|Izonete de Jesus Araújo|G. Rogers|José F. Ramos|J. Ribamar do Nascimento de Lima","Steward 467","1978","1","22","South America","Brazil",NA,NA,NA,NA,NA,"Rio Negro, Tapuruquara. Rocky island with white sand. Varzea.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","J. van Rooden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158","2012-01-20 05:01:00-02","MO","MOBOT","3396660","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","S. Galen Smith","Smith 1275","1950","7","26","South America","Colombia",NA,NA,NA,NA,NA,"West of Chaparral ca. 2 km.; Cordillera Central.",NA,NA,"Tolima",NA,NA,NA,NA,"(Lam.) Mart.","J. M. Idrobo","880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159","2014-08-23 05:36:00-03","MO","MOBOT","3396741","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24398","1969","3","15","South America","Brazil",NA,NA,NA,NA,NA,"Chapada dos Veadelros. Sandy campo with low gallery woods bordering creek, ca. 35km north of Veadeiros.",NA,NA,"Minas Gerais",NA,NA,NA,NA,"(Lam.) Mart.","M. C. Dias","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","2009-08-24 12:07:00-03","MO","MOBOT","3396763","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Itaipú Binacional","Itaipú Binacional 693","1980","4","15","South America","Paraguay",NA,NA,NA,NA,NA,"Río Itabó. Dtos del Sitio bosque bajo.",NA,NA,"Alto Paraná",NA,NA,NA,NA,"(Lam.) Mart.","R. Spichiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161","2012-05-08 09:01:00-03","MO","MOBOT","3396781","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Charles M. Evrard","Evrard 8574","1977","11","9","South America","Bolivia",NA,NA,NA,NA,NA,"San Ramon-Ascention de Guarayo, km 52. Forêt secondaire, en lisière.",NA,NA,"Santa Cruz",NA,NA,NA,NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162","2011-06-08 12:20:00-03","MO","MOBOT","3396843","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Manuel Rimachi Y.","Rimachi Y. 10305","1992","9","9","South America","Peru",NA,NA,NA,NA,NA,"Dtto. Lamas. Carretera Tarapoto-Lamas, ca 6 km de Tarapoto, margen de la carretera en terreno abierto y arenosos.",NA,NA,"San Martín","San Martín",NA,NA,NA,"(Lam.) Mart.",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","2009-11-09 21:32:00-02","MO","MOBOT","3396855","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131201","1985","9","2","South America","Venezuela",NA,NA,NA,NA,NA,"Distrito Cedeño: dry savanna and forest at base of igneous mountain, Cero Medano, 22.5km SW of Caicara del Orinoco, just SW of Sacuima.",NA,NA,"Bolívar",NA,"-66.25","7.6",NA,"(Lam.) Mart.","Wasshausen","60.00000000","65.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","2011-02-17 10:57:00-02","MO","MOBOT","3396880","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 21131","1968","3","13","South America","Brazil",NA,NA,NA,NA,NA,"Sandy cut-over open woodland with well developed cerrado, ca. 2km N. of Araguaína.",NA,NA,"Goiás",NA,NA,NA,NA,"(Lam.) Mart.","Dias","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","2009-08-25 17:37:00-03","MO","MOBOT","3396915","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Luciano Bernardi","Bernardi 19346","1978","8","22","South America","Paraguay",NA,NA,NA,NA,NA,"Per viam de Cerro Corá versus Bella Vista, Circa 30 km ante Rio Apa.",NA,NA,"Amambay",NA,NA,NA,NA,"(Lam.) Mart.","R. Spichiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166","2008-05-27 22:02:00-03","MO","MOBOT","3396996","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Elio Sanoja","Sanoja 168","1986","2",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"Municipio Gran Sabana. Pto. Caribe. Medio muy alterado (mineria conucos); mosaico de sabanas.",NA,NA,"Bolívar",NA,"-61.81666","4.26666",NA,"(Lam.) Mart.",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167","2011-10-27 09:23:00-02","MO","MOBOT","3396997","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Brian M. Boom|Margot Grillo","Boom 6279","1985","10","7","South America","Venezuela",NA,NA,NA,NA,NA,"Dist. Cedeño, vicinity of Panare village of Corozal, 6km from Maniapure toward Caicara. Semideciduous forest on graniic slopes and savanna. Forest 90m elev.",NA,NA,"Bolívar",NA,"-66.5","6.91666",NA,"(Lam.) Mart.","Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","2008-05-27 22:02:00-03","MO","MOBOT","3397019","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","PRANCE","PRANCE 11484","1971","1","27","South America","Brazil",NA,NA,NA,NA,NA,"Baia de Buiacu, lower Rio Negro. Sandy river banks.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","J. van Rooden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","2009-09-01 06:32:00-03","MO","MOBOT","3397020","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Richard E. Schultes|Isidoro Cabrera","Schultes 26050","1970","3","20","South America","Colombia",NA,NA,NA,NA,NA,"Rio Vaupés, Urania.",NA,NA,"Vaupés",NA,NA,NA,NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","2011-04-13 19:44:00-03","MO","MOBOT","3397041","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 5373","1993","4","20","South America","Bolivia",NA,NA,NA,NA,NA,"Parque Nacional Noel Kempff M. Estacion Flor de Oro. Pampa inundada com muchos termiteros. Varia desde suelos humedos a inunadodos hasta 40 cm.",NA,NA,"Santa Cruz","Velasco","-61.01666","-14.53333",NA,"(Lam.) Mart.","P. Maas & L. Chatron","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","2009-09-01 06:32:00-03","MO","MOBOT","3397071","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Richard E. Schultes|Isidoro Cabrera","Schultes 26052","1970","3","20","South America","Colombia",NA,NA,NA,NA,NA,"Río Vaupés, Mitú.",NA,NA,"Vaupés",NA,NA,NA,NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172","2009-09-24 11:05:00-03","MO","MOBOT","3397139","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Julian A. Steyermark|Ronald L. Liesner","Steyermark 127416","1982","12","1","South America","Venezuela",NA,NA,NA,NA,NA,"Distrito roscio: selva ribereña. a lo largo del Rio Uairen, 12 kms (por carretera) al noreste de Santa Elena de Uairen, 3kms al Este de la carretera principal. Hato Divina Pastora.",NA,NA,"Bolívar",NA,"-61.05","4.75",NA,"(Lam.) Mart.","Maas","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173","2011-04-12 08:58:00-03","MO","MOBOT","3397252","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. de Bruijn","Bruijn 1155","1966","10","12","South America","Venezuela",NA,NA,NA,NA,NA,"Perija District. +/- 5km W. of Machiques along road on hacienda El Capitan.",NA,NA,"Zulia",NA,NA,NA,NA,"(Lam.) Mart.","M. Jansen-Jacobs","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","2011-06-22 21:16:00-03","MO","MOBOT","3397273","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Euler Marín","Marín 398","1989","11",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"Dpto Atabapo. Santa Barbara del orinoco.",NA,NA,"Amazonas",NA,"-67.1","3.95",NA,"(Lam.) Mart.","Cuello & Berry","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175","2012-07-28 05:08:00-03","MO","MOBOT","3397493","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","* SILVA","SILVA 1365","1994","11","2","South America","Brazil",NA,NA,NA,NA,NA,"Munic. Cosmorama, ca. Rodovia SP-461 Péricles Bellini Cosmorama-Amrérico de Campos.",NA,NA,"São Paulo",NA,"-49.78333","-20.48333",NA,"(Lam.) Mart.","da Silva","600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","2009-06-25 13:26:00-03","MO","MOBOT","3397495","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Paul E. Berry","Berry 553","1975","5","21","South America","Venezuela",NA,NA,NA,NA,NA,"Vecinity of Santa Barbara del Orinoco.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","R. L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","2013-12-22 20:33:00-02","MO","MOBOT","3397500","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","M.R. Silva","Silva 1400","1994","11","13","South America","Brazil",NA,NA,NA,NA,NA,"Munic. Itarumã, ca. 8 km da cidade, estrada municipal entroncamento com a GO-184/Itarumã até Verdinho.",NA,NA,"Goiás",NA,"-51.4","-18.68333",NA,"(Lam.) Mart.","da Silva, M. R.","350.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","2013-12-22 20:41:00-02","MO","MOBOT","3397504","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","M.R. Silva","Silva 509","1992","12","31","South America","Brazil",NA,NA,NA,NA,NA,"Mun. José Bonifácio, Estrada de Terra Municipal José Bonifácio-Nova Aliança, Fazenda Jacaré (entre Córregos Jacaré-=Fartura).",NA,NA,"São Paulo",NA,NA,NA,NA,"(Lam.) Mart.","G. E. Schatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179","2011-08-15 12:12:00-03","MO","MOBOT","3398336","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"[Pundu].",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Mart.","R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2180","2012-12-02 20:13:00-02","MO","MOBOT","3400457","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Basil Stergios|F. Molina|Alberto Vicentini","Stergios 19583","2002","3",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"Cerro Moriche del Medio Ventuari. Sabanas y arboladas y matorrales al pie del cerro.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","G.Aymard (PORT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181","2008-05-27 22:02:00-03","MO","MOBOT","750995","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","John James Pipoly, III|J. Murillo|et al.","Pipoly 15433","1991","10","28","South America","Colombia",NA,NA,NA,NA,NA,"Comisaría de Amazonas, Leticia. 1 km via Tarapacá, Granja Ejercito Nacional de Colombia; remanentes de bosque húmedo.",NA,NA,"Amazonas","Leticia","-69.95","-4.15",NA,"(Lam.) Mart.","P.J.M. Maas (U)","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","10",NA
"2182","2008-11-07 03:33:00-02","MO","MOBOT","751008","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49556","1985","1","16","South America","Brazil",NA,NA,NA,NA,NA,"Cerrado, vicinity of Jaboticatubas, E of Sete Lagoas.",NA,NA,"Minas Gerais",NA,"-43.78333","-19.46666",NA,"(Lam.) Mart.","P. Maas & H. Maas (WAG)","750.00000000","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-42","3",NA
"2183","2018-02-08 16:25:00-02","MO","MOBOT","751178","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Alwyn H. Gentry|Percy Núñez V.","Gentry 69463","1990","2","24","South America","Peru",NA,NA,NA,NA,NA,"Pampas de Heath. Open cerrado-like vegetation with scattered small tree patches.",NA,NA,"Madre de Dios","Tambopata","-68.9005556","-12.7802778",NA,"(Lam.) Mart.","G.E. Schatz (MO)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"419","5",NA
"2184","2008-09-29 13:15:00-03","MO","MOBOT","751256","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Luz Mila Quiñones","Quiñones 1078","1987","3","30","South America","Colombia",NA,NA,NA,NA,NA,"Hacienda la Libertad, ICA.",NA,NA,"Meta","Villavicencio","-73.635","4.1533333",NA,"(Lam.) Mart.","P. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","4",NA
"2185","2008-05-27 22:02:00-03","MO","MOBOT","751262","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Luz Mila Quiñones","Quiñones 1455","1988","5","17","South America","Colombia",NA,NA,NA,NA,NA,"Vereda Veracruz.",NA,NA,"Meta","Cumaral","-73.216689","4.233472",NA,"(Lam.) Mart.","P. Maas, 1991 (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","3",NA
"2186","2020-02-22 09:09:00-03","MO","MOBOT","751513","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Alan E. Brant|Omar D. Escobar","Brant 1198","1987","10","9","South America","Colombia",NA,NA,NA,NA,NA,"along road to Nechí; ca 25 km E from Caucasia- Planeta Rica road; Hacienda Costarica. Along road and in seacondary forest ca 1 km. S. of road.",NA,NA,"Antioquia","Caucasia","-75.0833333","8.0333333",NA,"(Lam.) Mart.","P. Maas (U)","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-9","7",NA
"2187","2008-05-27 22:02:00-03","MO","MOBOT","3416932","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Douglas C. Daly","Daly 1087","1981","10","30","South America","Brazil",NA,NA,NA,NA,NA,"Approx. 25 km S of Tucurui, just off old BR 422 at junction with old railroad bed. Disturbed white-sand campina and campina forest.",NA,NA,"Pará",NA,"-49.63333","-3.96666",NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2188","2008-05-27 22:02:00-03","MO","MOBOT","751952","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Alwyn H. Gentry|David N. Smith","Gentry 45548","1984","2","15","South America","Peru",NA,NA,NA,NA,NA,"Outskirts of Tarapoto. Dry disturbed forest.",NA,NA,"San Martín",NA,"-76.41666","-6.5",NA,"(Lam.) Mart.","P. Maas & J. van Setton (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-223","6",NA
"2189","2011-08-15 12:02:00-03","MO","MOBOT","752345","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","S. Defler","Defler 15","1986",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"Estación Biológica Caparú. (within 3 km of the north bank of Lago Taraira).",NA,NA,"Vaupés",NA,"-69.8166667","-1",NA,"(Lam.) Mart.","G.E. Schatz (MO)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA
"2190","2011-06-08 12:01:00-03","MO","MOBOT","753965","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","José Schunke V.","Schunke Vigo 9806","1977","8","12","South America","Peru",NA,NA,NA,NA,NA,"Dtto. La Banda de Shilcayo; Fundo: Esperanza, del Sen6or Eleutirio Merino Serkovic.",NA,NA,"San Martín","San Martín",NA,NA,NA,"(Lam.) Mart.","Ronald L. Liesner (MO)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","5",NA
"2191","2011-11-08 05:06:00-02","MO","MOBOT","754551","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Ricardo Callejas|Orlando Marulanda","Callejas Posada 6904","1988","8","7","South America","Colombia",NA,NA,NA,NA,NA,"Region de la Reserva de La Macarena, camino 15 km NO hacia Conejos",NA,NA,"Meta","La Macarena","-73.75","2.25",NA,"(Lam.) Mart.","P. J. M. Maas & A. K. van Setten (U)","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192","2014-09-11 10:04:00-03","MO","MOBOT","754695","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Gerrit Davidse|Otto Huber","Davidse 14902","1978","4","13","South America","Venezuela",NA,NA,NA,NA,NA,"8 km S of Puerto Ayacucho, Estación de Piscicultura de Puerto Ayacucho.",NA,NA,"Amazonas","Atures","-67.6166667","5.6",NA,"(Lam.) Mart.","G. Davidse, fide J. v. Rooden","85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78-24","1",NA
"2193","2008-05-27 22:02:00-03","MO","MOBOT","754705","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Alwyn H. Gentry|Douglas C. Daly","Gentry 18276","1977","3","14","South America","Brazil",NA,NA,NA,NA,NA,"Vicinity of Leticia, road behind airport, disturbed forest edge and roadside.",NA,NA,"Amazonas",NA,"-69.93333","-4.2",NA,"(Lam.) Mart.","G.E. Schatz (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4177",NA,NA
"2194","2014-04-24 09:33:00-03","MO","MOBOT","754711","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Gerrit Davidse|Otto Huber","Davidse 22541","1982","11","23","South America","Venezuela",NA,NA,NA,NA,NA,"Uruyen, southeastern base of Auyan-tepui, along Rio Uruyen.",NA,NA,"Bolívar","Piar","-62.45","5.7",NA,"(Lam.) Mart.","P. Maas & A. van Setten (U)","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-2","3",NA
