"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","imagecode","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"309","2021-02-08 12:51:19-03","UFRGS","ICN","148372","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","704","2006","10","31","Brasil","RS","Pedras Altas","RS 608. 31°41'45 2S 53°33'24 7W","-53.556667","-31.695833","-53.556667","-31.695833",NA,NA,"ICN00006578","América do Sul",NA,NA,"em brejo, beira de estrada.","Monocotyledon",NA,"ICN00006578",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:51:19-03","UFRGS","ICN","148595","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","695","2006","10","31","Brasil","RS","Arroio Grande","BR 116 km 629 32°21'58 7S 53°11'03 7W","-53.184167","-32.366111","-53.184167","-32.366111",NA,NA,"ICN00006577","América do Sul",NA,NA,"em brejo","Monocotyledon",NA,"ICN00006577",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:51:19-03","UFRGS","ICN","148710","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Boldrini, II","824a","2007","04","09","Brasil","RS","Viamão","Hospital Colônia de Itapuã. 30°21'09 4S 50°59'30 3W","-50.991667","-30.3525","-50.991667","-30.3525",NA,NA,"ICN00006633","América do Sul",NA,NA,"campo nativo","Monocotyledon",NA,"ICN00006633",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:51:19-03","UFRGS","ICN","161775","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Silveira, GH; Hefler, SM","119","2005","01","19","Brasil","RS","Estrada para praia do Cassino","beira estrada ambiente alterado Rio Grande 4 km RS 734",NA,NA,NA,NA,NA,NA,"ICN00006675","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:51:19-03","UFRGS","ICN","179911","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Lange, O",NA,"Zanardi, V; Lange, O","s.n.","1988","09","29","Brasil","RS","Minas do Butiá","Lagoa Controle",NA,NA,NA,NA,NA,NA,"ICN00006606","América do Sul",NA,NA,"12-25 cm altura","Monocotyledon",NA,"ICN00006606",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:51:19-03","UFRGS","ICN","159806","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Araujo, AC",NA,"Bona; et al.","s.n.","2007","01","13","Brasil","PR","General Carneiro","Sede da Fazenda Santa Cândida (tanques)","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"ICN00006599","América do Sul",NA,NA,"Doação Herbário UPCB.; Emergente herbácea.","Monocotyledon",NA,"ICN00006599",NA,"33284","auto",NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:51:19-03","UFRGS","ICN","066990","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; et al.","4345",NA,NA,NA,"Brasil","RS","Agudo","Cerro Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"ICN00006710","América do Sul",NA,NA,"Erva em poça d'água; em beira de mata.","Monocotyledon",NA,NA,NA,"22416","auto","03","10",NA,NA,NA,NA
"316","2021-02-08 12:51:19-03","UFRGS","ICN","088627","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M","4455",NA,NA,NA,"Brasil","RS","Alegrete",NA,"-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"ICN00006684","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,"89305","auto","03","11",NA,NA,NA,NA
"317","2021-02-08 12:51:19-03","UFRGS","ICN","067462","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; Moraes, E","4390",NA,NA,NA,"Brasil","RS","Alegrete","Arroio Regalado","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"ICN00006692","América do Sul",NA,NA,"Erva em banhado próximo ao arroio.","Monocotyledon",NA,NA,NA,"89305","auto","03","10",NA,NA,NA,NA
"318","2021-02-08 12:51:19-03","UFRGS","ICN","067078","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Sobral, M; et al.","4188","1985","09",NA,"Brasil","RS","Amaral Ferrador","Amaral Ferrador-Encruzilhada do Sul, Comté d'Argenteui","-52.2574996948242","-30.8782997131348",NA,NA,NA,NA,"ICN00006534","América do Sul",NA,NA,"Erva; Beira de mata ciliar","Monocotyledon",NA,"ICN00006534",NA,"29758","auto","12","22",NA,NA,NA,NA
"319","2021-02-08 12:51:19-03","UFRGS","ICN","130453","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Boldrini, II","29","2003","10","16","Brasil","RS","Arroio do Sal","praia de Rondinha","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00006643","América do Sul",NA,NA,"Erva em área úmida em jardim de residência.","Monocotyledon",NA,"ICN00006643",NA,"15157","auto",NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:51:19-03","UFRGS","ICN","132425","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Boldrini, II; et al.","1176","2002","11","23","Brasil","RS","Bagé","BR 153 Km 624","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"ICN00006624","América do Sul",NA,NA,"Beira de estrada.","Monocotyledon",NA,"ICN00006624",NA,"74087","auto",NA,NA,NA,NA,NA,NA
"321","2021-02-08 12:51:19-03","UFRGS","ICN","136619","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Longhi-Wagner, HM; Essi, L","9305","2004","10","12","Brasil","RS","Bagé","estrada para Serrilhada logo após Fazenda São Francisco 31°22'50 3 S 0 54°19'27 7 W","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"ICN00006694","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,"74087","auto","12","20",NA,NA,NA,NA
"322","2021-02-08 12:51:19-03","UFRGS","ICN","008435","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2003","Lindeman, JC; et al.","s.n.","1971","10","14","Brasil","RS","Barra do Quaraí","beira do Rio Quaraí inundada periodicamente ao lado da ponte internacional","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"ICN00006685","América do Sul",NA,NA,"Solo argilo duro.","Monocotyledon",NA,NA,NA,"42332","auto","08","08",NA,NA,NA,NA
"323","2021-02-08 12:51:19-03","UFRGS","ICN","130308","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R","115","2003","10","04","Brasil","RS","Barra do Ribeiro","Douradilho BR 116 Km 341 travessa dos Dias em frente a TANAC","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"ICN00006632","América do Sul",NA,NA,"Erva em campo úmido.","Monocotyledon",NA,"ICN00006632",NA,"31686","auto",NA,NA,NA,NA,NA,NA
"324","2021-02-08 12:51:19-03","UFRGS","ICN","081646","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M","2622",NA,NA,NA,"Brasil","RS","Cachoeira do Sul","Durasnal","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"ICN00006610","América do Sul",NA,NA,"Erva em banhado.","Monocotyledon",NA,"ICN00006610",NA,"71201","auto","01","27",NA,NA,NA,NA
"325","2021-02-08 12:51:19-03","UFRGS","ICN","067441","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goernger, J","s.n.","1980","12","10","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006546","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006546",NA,"30776","auto","03","10",NA,NA,NA,NA
"326","2021-02-08 12:51:19-03","UFRGS","ICN","062363","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; Stehmann, JR","2749",NA,NA,NA,"Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006609","América do Sul",NA,NA,"Erva em banhado.","Monocotyledon",NA,"ICN00006609",NA,"30776","auto","03","11",NA,NA,NA,NA
"327","2021-02-08 12:51:19-03","UFRGS","ICN","062372","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; Stehmann, JR","2696",NA,NA,NA,"Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006556","América do Sul",NA,NA,"Erva em campo.","Monocotyledon",NA,"ICN00006556",NA,"30776","auto","03","11",NA,NA,NA,NA
"328","2021-02-08 12:51:19-03","UFRGS","ICN","062373","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; Stehmann, JR","2699",NA,NA,NA,"Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006555","América do Sul",NA,NA,"Erva em campo.","Monocotyledon",NA,"ICN00006555",NA,"30776","auto","03","11",NA,NA,NA,NA
"329","2021-02-08 12:51:19-03","UFRGS","ICN","050072","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goergem, J","s.n.","1980","12","10","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006549","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006549",NA,"30776","auto","01","26",NA,NA,NA,NA
"330","2021-02-08 12:51:19-03","UFRGS","ICN","081206","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Rego, A; Paiva","s.n.","1983","11","28","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006553","América do Sul",NA,NA,"Eleocharis misturado com Lilaeopsis (Umbelliferae).","Monocotyledon",NA,"ICN00006553",NA,"30776","auto","03","10",NA,NA,NA,NA
"331","2021-02-08 12:51:19-03","UFRGS","ICN","021681","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Girardi, AM; et al.","s.n.","1972","12","27","Brasil","RS","Canela","8 km de Canela Parque Estadual do Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"ICN00006702","América do Sul",NA,NA,"Banhado a esquerda da entrada.","Monocotyledon",NA,NA,NA,"16452","auto","01","27",NA,NA,NA,NA
"332","2021-02-08 12:51:19-03","UFRGS","ICN","021745","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Lindeman, JC; et al.","s.n.","1972","12","27","Brasil","RS","Canela","8 Km N de Canela Parque Estadual","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"ICN00006701","América do Sul",NA,NA,"Parte alagada perto do riacho.","Monocotyledon",NA,NA,NA,"16452","auto","01","27",NA,NA,NA,NA
"333","2021-02-08 12:51:19-03","UFRGS","ICN","145373","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Caporal, FJM","276","2004","10","24","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305","ICN00006598","América do Sul",NA,NA,"campo pastejado","Monocotyledon",NA,"ICN00006598 ICN00006598_1",NA,"68702","auto","12","22",NA,NA,NA,NA
"334","2021-02-08 12:51:19-03","UFRGS","ICN","127590","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Garcia, EN; et al.","423","2000","10","08","Brasil","RS","Capão do Leão","Hidráulica, estrada para o Arroio Padre Doutor","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"ICN00006567","América do Sul",NA,NA,"Erva rizomatosa. Em estrada erodida pela água. Solo argiloso.","Monocotyledon",NA,"ICN00006567",NA,"28605","auto","03","12",NA,NA,NA,NA
"335","2021-02-08 12:51:19-03","UFRGS","ICN","121798","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Garcia, EN","2002","Garcia, EN","504","2001","10","11","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"ICN00006655","América do Sul",NA,NA,"Erva rizomatosa.; Campo nativo pastejado. Terreno plano.","Monocotyledon",NA,NA,NA,"17105","auto","12","08",NA,NA,NA,NA
"336","2021-02-08 12:51:19-03","UFRGS","ICN","130446","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Boldrini, II","43","2003","10","16","Brasil","RS","Capivari do Sul","RS 40 Km 70","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"ICN00006626","América do Sul",NA,NA,"Erva em campo úmido, dominante, formando tapete.","Monocotyledon",NA,"ICN00006626",NA,"17105","auto",NA,NA,NA,NA,NA,NA
"337","2021-02-08 12:51:19-03","UFRGS","ICN","130359","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Mentz, LA; Lüdtke, R; Vignoli-Silva, M","180","2003","11","07","Brasil","RS","Dona Francisca","4 Km após o trevo de acesso a Faxinal do Soturno","-53.3572006225586","-29.6217002868652",NA,NA,NA,NA,"ICN00006576","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006576",NA,"15367","auto",NA,NA,NA,NA,NA,NA
"338","2021-02-08 12:51:19-03","UFRGS","ICN","130432","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Boldrini, II","45","2003","10","20","Brasil","RS","Eldorado do Sul","Estação Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00006639","América do Sul",NA,NA,"Em solo úmido. Espécies muito abundante.","Monocotyledon",NA,"ICN00006639",NA,"33687","auto",NA,NA,NA,NA,NA,NA
"339","2021-02-08 12:51:19-03","UFRGS","ICN","067096","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; et al.","4211",NA,NA,NA,"Brasil","RS","Encruzilhada do Sul","Amaral Ferrador","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"ICN00006697","América do Sul",NA,NA,"Erva em banhado entre Encruzilhada do Sul e Amaral Ferrador.","Monocotyledon",NA,NA,NA,"62084","auto","03","10",NA,NA,NA,NA
"340","2021-02-08 12:51:19-03","UFRGS","ICN","083249","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Arzivenco, L","125","1978","11","07","Brasil","RS","Esmeralda","Moca da confluência","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"ICN00006538","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006538",NA,"38649","auto","12","22",NA,NA,NA,NA
"341","2021-02-08 12:51:19-03","UFRGS","ICN","150742","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Spellmeier, J","25","2006","04","16","Brasil","RS","Estrela","Arroio de Ouro","-51.9664001464844","-29.5018997192383",NA,NA,NA,NA,"ICN00006566","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006566",NA,"14416","auto",NA,NA,NA,NA,NA,NA
"342","2021-02-08 12:51:19-03","UFRGS","ICN","130232","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R","315","2003","12","29","Brasil","RS","Estrela Velha","Rincão da Estrela propriedade de Isaltino Trevisan","-53.1591987609863","-29.176700592041",NA,NA,NA,NA,"ICN00006579","América do Sul",NA,NA,"Erva em beira de açúde.","Monocotyledon",NA,"ICN00006579",NA,"20991","auto",NA,NA,NA,NA,NA,NA
"343","2021-02-08 12:51:19-03","UFRGS","ICN","130435","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Boldrini, II","36","2003","10","16","Brasil","RS","Imbé","no trevo em direção a Osório","-50.128101348877","-29.9752998352051",NA,NA,NA,NA,"ICN00006652","América do Sul",NA,NA,"Erva em área úmida","Monocotyledon",NA,NA,NA,"11309","auto",NA,NA,NA,NA,NA,NA
"344","2021-02-08 12:51:19-03","UFRGS","ICN","008689","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2003","Lindeman, JC; Irgang, BE","s.n.","1971","10","17","Brasil","RS","Lavras do Sul","13 Km NE de Lavras do Sul","-53.8950004577637","-30.8131008148193",NA,NA,NA,NA,"ICN00006682","América do Sul",NA,NA,"Pequeno banhado no campo.","Monocotyledon",NA,NA,NA,"76406","auto","08","08",NA,NA,NA,NA
"345","2021-02-08 12:51:19-03","UFRGS","ICN","130423","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","71","2003","10","22","Brasil","RS","Mostardas","RST 101 entrada de Bacopari","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"ICN00006648","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006648",NA,"86098","auto",NA,NA,NA,NA,NA,NA
"346","2021-02-08 12:51:19-03","UFRGS","ICN","131504","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Boldrini, II; Trevisan, R","1202","2003","10","15","Brasil","RS","Osório","BR 101 4 Km antes do trevo de Maquiné","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"ICN00006574","América do Sul",NA,NA,"Baixada úmida.","Monocotyledon",NA,"ICN00006574",NA,"27350","auto",NA,NA,NA,NA,NA,NA
"347","2021-02-08 12:51:19-03","UFRGS","ICN","131163","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Boldrini, II; Trevisan, R","1203","2003","10","15","Brasil","RS","Osório","BR 101 4 Km antes do trevo de Maquiné","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"ICN00006582","América do Sul",NA,NA,"Baixada úmida.","Monocotyledon",NA,"ICN00006582",NA,"27350","auto",NA,NA,NA,NA,NA,NA
"348","2021-02-08 12:51:19-03","UFRGS","ICN","131506","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Boldrini, II; Trevisan, R","1194","2003","10","15","Brasil","RS","Osório","BR 101 Km 79 beira da lagoa Pinguela","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"ICN00006573","América do Sul",NA,NA,"Solo arenoso úmido.","Monocotyledon",NA,"ICN00006573",NA,"27350","auto",NA,NA,NA,NA,NA,NA
"349","2021-02-08 12:51:19-03","UFRGS","ICN","127592","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Garcia, EN","430","2000","11","26","Brasil","RS","Pelotas","Av. Dom Joaquim entre Av. Fernando Osório e R. Alexandre Vieira da Cunha","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"ICN00006707","América do Sul",NA,NA,"Erva rizomatosa. Em beira de calçada. Solo areno-argiloso úmido.","Monocotyledon",NA,NA,NA,"51462","auto","03","12",NA,NA,NA,NA
"350","2021-02-08 12:51:19-03","UFRGS","ICN","127593","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Garcia, EN","431","2000","11","26","Brasil","RS","Pelotas","Av. Dom Joaquim entre Av. Fernando Osório e R. Alexandre Vieira da Cunha","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"ICN00006708","América do Sul",NA,NA,"Erva rizomatosa. Em beira de calçada. Solo areno-argiloso úmido.","Monocotyledon",NA,NA,NA,"51462","auto","03","12",NA,NA,NA,NA
"351","2021-02-08 12:51:19-03","UFRGS","ICN","127587","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Garcia, EN; et al.","385","1999","10","16","Brasil","RS","Pelotas","Praia do Laranjal estrada Colônia Z3 - Barro Duro - Totó","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"ICN00006714","América do Sul",NA,NA,"Erva rizomatosa. Em campo. Solo arenoso úmido.","Monocotyledon",NA,NA,NA,"51462","auto","03","12",NA,NA,NA,NA
"352","2021-02-08 12:51:19-03","UFRGS","ICN","061883","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Kämpf, AN; Arzivenco, L","968","1977","10","07","Brasil","RS","Porto Alegre","Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00006680","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto","03","11",NA,NA,NA,NA
"353","2021-02-08 12:51:19-03","UFRGS","ICN","061868","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Kämpf, AN; et al.","984","1977","10","14","Brasil","RS","Porto Alegre","saída para Cachoeirinha próximo free-way","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00006679","América do Sul",NA,NA,"Área alagável próximo banhado.","Monocotyledon",NA,NA,NA,"29946","auto","01","27",NA,NA,NA,NA
"354","2021-02-08 12:51:19-03","UFRGS","ICN","049902","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2003","Irgang, BE; et al.","s.n.","1981","03","19","Brasil","RS","Rio Grande","Taim, próximo a Lagoa Jacaré","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"ICN00006683","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,"82892","auto","08","08",NA,NA,NA,NA
"355","2021-02-08 12:51:19-03","UFRGS","ICN","008282","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2003","Lindeman, JC; et al.","s.n.","1971","10","03","Brasil","RS","Santa Maria","entre Santa Maria e São Sepé","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"ICN00006539","América do Sul",NA,NA,"Numa vala.","Monocotyledon",NA,"ICN00006539",NA,"37819","auto","08","08",NA,NA,NA,NA
"356","2021-02-08 12:51:19-03","UFRGS","ICN","067016","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; et al.","4250",NA,NA,NA,"Brasil","RS","Santana da Boa Vista","Cerro do Diogo","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"ICN00006709","América do Sul",NA,NA,"Erva em beira de capão, na encosta do cerro; local úmido.","Monocotyledon",NA,NA,NA,"47489","auto","03","10",NA,NA,NA,NA
