"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"50","2020-02-08 08:53:54-03","NBC","NL-BOTANY","U 0259777","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Sao Joao",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200259777 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0259777",NA,NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","Uw13426",NA,NA,NA,NA
"51","2020-02-08 08:53:54-03","NBC","NL-BOTANY","U 0259778","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200259778 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0259778",NA,NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","Uw13090",NA,NA,NA,NA
"52","2020-02-08 08:53:54-03","NBC","NL-BOTANY","U 0259779","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Serro do Mar Bela Vista",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200259779 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0259779",NA,NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","Uw12482",NA,NA,NA,NA
"53","2020-02-08 08:53:54-03","NBC","NL-BOTANY","U.1411639","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Lindeman JC; Haas JH de",NA,"1966","07","22","Brazil",NA,NA,"Est. Parana. Fazenda Sao Joao W. of Sao Joao do Triunfo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411639","NL-U1411639",NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 08:53:54-03","NBC","NL-BOTANY","U.1411640","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Lindeman JC; Haas JH de",NA,"1966","05","25","Brazil",NA,NA,"Est. Parana. Curitiba, Baccacheri, seminatural vegetation near house of Sr. Vitor.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411640","NL-U1411640",NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 08:53:54-03","NBC","NL-BOTANY","U.1411641","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","09","Brazil",NA,NA,"Est. Parana. Curitiba; Ahu de Cima. Capoeira.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411641","NL-U1411641",NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 08:53:54-03","NBC","NL-BOTANY","U.1411642","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Düsen P",NA,"1910","10","16","Brazil",NA,NA,"Parana: Ponta Grossa.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411642 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411642","NL-U1411642",NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 08:53:54-03","NBC","NL-BOTANY","L.1055433","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke",NA,NA,"Reitz R",NA,"1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1055433 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1055433","NL-L1055433",NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","Uw6352",NA,NA,NA,NA
"58","2020-02-08 08:53:54-03","NBC","NL-BOTANY","L.1055434","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke",NA,NA,"Reitz R",NA,"1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1055434 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1055434","NL-L1055434",NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0050970 | Uw 6352",NA,NA,NA,NA
"59","2020-02-08 08:53:54-03","NBC","NL-BOTANY","U 0050971","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke",NA,NA,"Reitz R",NA,"1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050971",NA,NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","Uw 6352",NA,NA,NA,NA
"60","2020-02-08 08:53:54-03","NBC","NL-BOTANY","U 0259775","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke",NA,NA,"Reitz R",NA,"1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200259775 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0259775",NA,NA,NA,NA,"Canellales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","Uw6352",NA,NA,NA,NA
"61","2020-11-04 11:04:28-03","ESALQ","ESA","104232","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii",NA,NA,NA,"Aguiar, O.T.","1161.0","2002","03","12","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104232","ESA104232",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:04:28-03","ESALQ","ESA","120077","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","pimenteira","Capsicodendron pimenteira",NA,NA,NA,"Hoehne, F.C.",NA,"1930","10","01","Brasil","São Paulo","São Paulo","Parque do Estado. Jardim Botânico. Nativa na mata.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA120077",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:04:28-03","ESALQ","ESA","37720","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C. & Rodrigues, R.R.",NA,"Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","609.0","1997","12","13","Brasil","São Paulo","Apiaí","Estrada para Pinhalzinho/Apiaí, 11km de Bom Sucesso de Itararé. Interior de Floresta ombrófila mista","-490.437","-242.007","-490,437","-242,007",NA,NA,"Árvore com 8m, frutos maduros vermelhos","ESA037720","ESA037720",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:04:28-03","ESALQ","ESA","72992","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Hatschbach, G.","37043.0","1975","09","11","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"ESA072992","ESA072992",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:04:28-03","ESALQ","ESA","36574","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Rotta, E.","78.0","1979","07","11","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"ESA036574","ESA036574",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:11:51-03","ESALQ","ESA","85235","PreservedSpecimen","Plantae","Lauraceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Dias, M.C.",NA,"Ferreira, J.A.",NA,"2000","11","08","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"ESA085235",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:04:28-03","ESALQ","ESA","86301","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Silva, J.M. et al.","3775.0","2003","10","27","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"ESA086301","ESA086301",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:04:28-03","ESALQ","ESA","19204","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii",NA,"Magnim, L.F.","2010","Simão-Bianchini, R. et al.","488.0","1994","09","03","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"ESA019204","ESA019204",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:04:28-03","ESALQ","ESA","16380","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Moraes, P.L.R.","1022.0","1994","08","05","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA016380","ESA016380_1 ESA016380_2",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:04:28-03","ESALQ","ESA","25902","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Moraes, P.L.R.","1216.0","1995","07","07","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA025902","ESA025902",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:04:28-03","ESALQ","ESA","68112","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Moraes, P.L.R.","2312.0","2000","12","19","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA068112","ESA068112",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:04:28-03","ESALQ","ESA","109899","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29372.0","2003","07","23","Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109899","ESA109899",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:04:28-03","ESALQ","ESA","75359","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2309.0","2001","04","17","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.","-46.7799987792969","-24.1800003051758",NA,NA,"30","30","Árvore, 25m alt. Frutos imaturos verdes, maduros vinho-escuros a negros.","ESA075359","ESA075359",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:04:28-03","ESALQ","ESA","80632","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","429.0","2002","04","21","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km69), beira do Rio Bonito. Floresta Ombrófila Densa Montana. Borda de mata no entorno do Rio Bonito.","-475.939","-24.08","-475,939","-24.08",NA,NA,"Árvore. Frutos imaturos verdes.","ESA080632","ESA080632",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:04:28-03","ESALQ","ESA","100849","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii",NA,"Souza, V.C.",NA,"Paula-Souza, J.","4479.0","2006","11","20","Brasil","Minas Gerais","Santana de Garabéu",NA,NA,NA,NA,NA,NA,NA,NA,"ESA100849","ESA100849",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:04:28-03","ESALQ","ESA","88920","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Silva, J.M. et al.","3770.0","2003","10","14","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"ESA088920","ESA088920",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:04:28-03","ESALQ","ESA","88013","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Silva, J.M.","3775.0","2003","10","27","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"ESA088013","ESA088013",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:04:28-03","ESALQ","ESA","110597","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii",NA,"Verdi, M.","2009","Verdi, M.","1369.0","2009","01","21","Brasil","Santa Catarina","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,NA,"ESA110597","ESA110597","01","21","Magnoliophyta",NA,NA,NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:04:28-03","ESALQ","ESA","18435","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Barreto, K.D. et al.","1912.0","1994","01","27","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"ESA018435","ESA018435",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:04:28-03","ESALQ","ESA","29558","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Ivanauskas, N.M.",NA,"1995","01","01","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029558","ESA029558",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:04:28-03","ESALQ","ESA","6674","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Moraes, P.L.R.","422.0","1989","04","20","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA006674","ESA006674",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:04:28-03","ESALQ","ESA","7151","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Moraes, P.L.R.","641.0","1992","01","18","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007151","ESA007151",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:04:28-03","ESALQ","ESA","66217","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Moraes, P.L.R.","2135.0","2000","04","12","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA066217","ESA066217",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:04:28-03","ESALQ","ESA","57788","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Moraes, P.L.R.","2185.0","2000","07","27","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"número ESA antigo (duplicado) 67788","ESA057788",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:04:28-03","ESALQ","ESA","15978","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Moraes, P.L.R.","1008.0","1994","06","29","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA015978","ESA015978",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:04:28-03","ESALQ","ESA","73107","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, V.C.",NA,"Gomes, M.T.",NA,"1994","08","23","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA073107","ESA073107",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:04:28-03","ESALQ","ESA","51964","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke",NA,NA,"Lima, R.A.F.","376.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","no sub-bosque","ESA051964",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:04:28-03","ESALQ","ESA","109898","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29371.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109898","ESA109898",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:04:28-03","ESALQ","ESA","109729","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29310.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109729","ESA109729",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"90","2021-01-14 15:27:52-03","MN","R","237914","PreservedSpecimen","Plantae","Elaeocarpaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Smith, L.B.; Reitz, R.","8294","1956","11","05","Brasil","Santa Catarina","Curitibanos",NA,"-50.584400177002","-27.2828006744385",NA,NA,"850","850",NA,"R010066001",NA,NA,NA,NA,NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA
"91","2015-07-02 14:01:21-03","JBP","HPL","9010","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","V.C. Souza","2011","H. Lorenzi","5739","2005","10","15","Brasil","SC","Curitibanos","Coletado em beira de rodovia; em área de mata de araucária.","-50.5844","-27.2828",NA,NA,NA,NA,NA,NA,NA,"03","05",NA,NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA
"92","2015-07-02 14:01:21-03","JBP","HPL","9418","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","R. Tsuji","2007","R. Tsuji","2128","2007","09","11","Brasil","PR","Piraí do Sul","Coletado nas proximidades do município de Piraí do Sul; saindo de Jaguariaiva-PR sentido Piraí do Sul (km252).","-49.9486","-24.5261",NA,NA,NA,NA,NA,NA,NA,"09","11",NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"93","2015-07-02 14:01:21-03","JBP","HPL","9051","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii",NA,"H. Lorenzi","1991","H. Lorenzi","82","1991","11","15","Brasil","PR","São Mateus do Sul&nf;São Mateus do Sul","Coletado na estrada para Três Barras-SC, em mata de Pinhais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-27 13:30:47-03","IAP","PACA-AGP","34704","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni","Emrich-Rambo","1954","Rambo, B.",NA,"1947","01","02","Brasil","RS","Vacaria","Fazenda da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fs","PACA034704",NA,"05","20","Magnoliophyta","Magnoliales",NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA
"95","2019-08-27 13:30:47-03","IAP","PACA-AGP","33738","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni","Emrich-Rambo","1954","Hatschbach, G.",NA,"1944","10","07","Brasil","PR",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA033738",NA,"05","20","Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
