"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","00980533","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","L. M. M. Carreira","701","1983","05","04","Brazil","Mato Grosso",NA,"estrada de Pontes e Lacerda a Vila Bela","-59.6331","-15.1231",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094104' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980533","NY00980533_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","542234","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","H. N. Moldenke","C. M. Lira","397","1981","02","19","Brazil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Morro do Pau da Fome","-43.434173","-22.934444",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260717' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542234","NY00542234_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","668867","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","O. Kosovsky","S. A. Mori","25585","2003","02","20","French Guiana",NA,NA,"Camp Arataï. Right bank of the Arataï River, a short distance from the mouth at the Approuague River.","-52.57","3.98",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=437718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668867",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1016293","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"F. França","4998","2004","06","11","Brazil","Bahia",NA,"Lagedo Alto: Morro do Timáteo.","-39.835","-12.6961",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144981' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016293","NY01016293_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01857413","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"M. J. P. Pires-O'Brien","828","1986","03","24","Brazil","Pará",NA,"Monte Dourado. Planalto, descida para Tinguelingue. Beira de estrada.","-52.6008224","-0.8809315",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086091' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857413","NY01857413_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","755977","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","H. N. Moldenke","B. W. P. de Albuquerque","1239","1979","01","26","Brazil","Amazonas","Manaus","ca 80 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 21 km leste na ZF3, Fazenda Porto Alegre. Projeto Dinâmica Biológica de Fragmentos Florestais, Reserva No.3402.","-60.08","-2.32",NA,NA,"50","125","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=670629' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755977","NY00755977_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","755974","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","H. N. Moldenke","G. T. Prance","12325","1971","04","23","Brazil","Acre","Mâncio Lima","Vicinity of Serra da Moa","-73.73","-7.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=411700' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755974","NY00755974_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00980608","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","R. de Lemos Fróes","11856","1940",NA,NA,"Brazil","Maranhão","São Luís","Island of São Luiz","-44.201115","-2.577323",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094098' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980608","NY00980608_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00980583","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","R. de Lemos Fróes","11738","1939","02",NA,"Brazil","Maranhão","São Luís","Island of São Luiz","-44.201115","-2.577323",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094113' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980583","NY00980583_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1015164","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","J. C. de M. Vasconcelos","853","1945","04","28","Brazil","Paraíba",NA,"Areia, Escola de Agronomia do Nordeste","-35.716443","-6.970951",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100276' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015164","NY01015164_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","02890633","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","O. Kosovsky","R. S. Souza","458","2014","04","04","Brazil","Bahia","Jequié","Oriente Novo. Fazenda Orixás.","-40.159056","-14.217806",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952902' target='other'> <mi>dwc_moreinfo</mi></a>","NY02890633","NY02890633_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","542233","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","H. N. Moldenke","C. M. Lira","397","1981","02","19","Brazil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Morro do Pau da Fome","-43.434173","-22.934444",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260716' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542233","NY00542233_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01158925","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","J. J. Wurdack","B. C. Bennett","4345","1990","08","01","Ecuador","Napo",NA,"Jatun Sacha Biol. Station. 23k W. of Pto. Napo S. side of Rio Napo","-77.65","-1.07",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=683116' target='other'> <mi>dwc_moreinfo</mi></a>","NY01158925",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","542232","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","H. N. Moldenke","T. S. dos Santos","835","1970","05","21","Brazil","Bahia",NA,"Camacan/Mascote",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260715' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542232","NY00542232_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","542235","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","H. N. Moldenke","H. S. Irwin","47161","1960","07","26","Brazil","Amapá",NA,"Rio Oiapoque. River banks between Oiapoque and Santo Antonio",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260714' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542235","NY00542235_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01405108","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","O. Kosovsky","M. Colella","1477","1989","09","16","Venezuela","Bolívar","Sifontes","3-12 km al SE del Campo. CVG-Las FLores.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1422632' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405108","NY01405108_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","542236","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","R. L. Liesner","R. Vásquez Martínez","9757","1987","10","12","Peru","Loreto",NA,"Ramón Castilla, Pevas","-71.83","-3.33",NA,NA,"106","106","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260720' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542236",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","309702","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","M. H. Nee","M. H. Nee","49126","1998","04","25","Bolivia","Santa Cruz","Andrés Ibáñez","Along highway from Santa Cruz to Abapó, 3 km S of crossing of railroad and 2 km S of bridge over Quebrada Peji or Río Peji.","-63.18","-17.97",NA,NA,"450","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260711' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309702",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01857410","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"N. A. Rosa","4040","1981","04","06","Brazil","Pará",NA,"Rodovia Tucurui, Km 26. Repartimento","-49.7293139","-3.9749607",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086069' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857410","NY01857410_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","305952","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","M. H. Nee","M. H. Nee","48654","1998","03","13","Bolivia","Santa Cruz","Florida","Along pipeline and dirt road between Bermejo and the antennas on Cerro Herradura, 4.7 km from turnoff from highway from Santa Cruz to Samaipata, 2.5 km (by air) NE of Bermejo.","-63.62","-18.12",NA,NA,"1400","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260709' target='other'> <mi>dwc_moreinfo</mi></a>","NY00305952",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1857415","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"L. Coradin","607","1977","10","11","Brazil","Roraima",NA,"65 km NW of Boa Vista, Within a radius of 15 km, from the village of Taiano. Along roads and in agricultural fields. Weedy habitats, Dry, sandy-clay soil.",NA,NA,NA,NA,"160.00","160.00","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086097' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857415","NY01857415_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","88036","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","R. L. Liesner","M. Ponce","291","1993","08","25","Ecuador","Pichincha","Quito","Quito-Nono-Pto. Quito road, 18-20 km NW of Nono; Rio Alambi valley.",NA,NA,NA,NA,"1951","2012","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00088036",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1857427","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"G. A. Black","51-12725","1951","08","18","Brazil",NA,NA,"Territorio do Rio Branco. Campo, a 3 km de Bôa Vista.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086120' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857427","NY01857427_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02103930","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","A. M. Amorim","5866","2006","04","22","Brazil","Minas Gerais","Santa Maria do Salto","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.","-40.0544","-16.4036",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679869' target='other'> <mi>dwc_moreinfo</mi></a>","NY02103930","NY02103930_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1857418","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"G. T. Prance","11680","1971","03","31","Brazil","Amazonas","Manaus","Ponta Negra","-60.10285","-3.057725",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086103' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857418","NY01857418_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1857416","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"W. Milliken","335","1987","06","16","Brazil","Roraima",NA,"SEMA Ecological Reserve, Ilha de Maracá. Secondary growth along track between the station and the river.","-61.43","3.37",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086099' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857416","NY01857416_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1584233","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","O. Kosovsky","N. M. Lepsch da Cunha","268A","1989","07","24","Brazil","Amazonas",NA,"Distrito Agropecuario, Reserva 1501 (km 41) da WWF/INPA Projeto da Dinamica Biologica dos Fragmentos Florestais.","-59.74583","-2.41625",NA,NA,"50","125","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1569159' target='other'> <mi>dwc_moreinfo</mi></a>","NY01584233","NY01584233_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1857420","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"W. A. Ducke","35663","1937","07","01","Brazil","Amazonas",NA,"Rio Branco (cir. Amazonas), silva secundaria subradicibus Serra Grande.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086107' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857420","NY01857420_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01857412","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"R. Spruce","821","1850","04",NA,"Brazil","Pará",NA,"In vicinibus Santarem","-54.740486","-2.449614",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086090' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857412","NY01857412_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1145460","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","B. A. S. Pereira","919","1984","02","21","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Mata junto da chácara no. 4.","-47.88527778","-15.9447222",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1317269' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145460","NY01145460_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1857425","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"W. A. Egler","1478","1960","04","29","Brazil","Amapá","Oiapoque","Clevelandia.","-51.8622789","3.8156122",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086118' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857425","NY01857425_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","542237","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","R. L. Liesner","A. H. Gentry","48245","1984","07","07","Colombia","Valle del Cauca",NA,"Trail from Las Cascadas to Alto de Yundo, Valley of Río Dagua, (Tributary of Río Anchiacaya)","-76.73","3.6",NA,NA,"500","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260719' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542237",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","755976","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","H. N. Moldenke","S. R. Lowrie","659","1980","10","27","Brazil","Acre","Rio Branco","Km 8 on Rio Branco-Porto Acre road, at entrance to Colonia Cinco Mil","-67.77","-9.92",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755976","NY00755976_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1857423","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"A. S. L. da Silva","1827","1984","03","15","Brazil","Pará","Marabá","Serra dos Carajás. N-4, mina pilôtp para exploração de ferro. Local onde foi realizado inventário em 05/83. Campo rupestre, solo de canga.","-50.1736164","-6.0551244",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086116' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857423","NY01857423_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","1857424","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"M. B. Silva","2594","1969","09","15","Brazil","Pará",NA,"Santarém, Km 70 da estrada do Palhão, Ramal do Caetetu",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086117' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857424","NY01857424_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","02350328","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"J. J. Triana","375","1828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2534457' target='other'> <mi>dwc_moreinfo</mi></a>","NY02350328","NY02350328_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","03575253","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","O. Kosovsky","R. Callejas Posada","8646","1989","10","28","Colombia","Antioquia","San Carlos","Corregimiento Alto Samaná, Vereda Miraflores 4 horas SO de Alto Samaná. Colecciones en el sitio La Abundanci (2 horas E de la finca) sobre el viejo camino a San Carlosa","-74.93","6.13",NA,NA,"810","1020","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2218019' target='other'> <mi>dwc_moreinfo</mi></a>","NY03575253","NY03575253_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
