"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2187","2019-05-06 11:55:47-03","UFU","HUFU","45949","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Rosa, P.O.; Hattori, E.K.O.","33","2006","10","04",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. de 2 m. Botões florais esverdeados.; Borda de voçoroca.","HUFU00007097",NA,NA,"(Vogel) Yakovlev","Uberlândia","Nascente do córrego Lagoinha","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00007097",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2188","2019-05-06 11:55:47-03","UFU","HUFU","50773","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Silva, C.I.","s.n.","2007","11","17",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00007131",NA,NA,"(Vogel) Yakovlev","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00007131",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189","2019-05-06 11:55:46-03","UFU","HUFU","11780","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Lenza, E.O.; Barbosa, A.A.A.","202","1995","11","24",NA,"Brasil","Minas Gerais",NA,NA,"Subarcusto ca. de 1m. Com botões.; Cerrado (s.s.)","HUFU00007106",NA,NA,"(Vogel) Yakovlev","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00007106",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","2019-05-06 11:55:47-03","UFU","HUFU","8070","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Araújo, G.M.","1084","1994","12","28",NA,"Brasil","Minas Gerais",NA,NA,"Arbóreo 6,5 m. Frutos verdes.; Cerradão.","HUFU00007104",NA,NA,"(Vogel) Yakovlev","Uberlândia","Vale do Miranda","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00007104",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191","2019-05-06 11:55:47-03","UFU","HUFU","4329","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Pickel, B.","s.n.","1952","03","13",NA,"Brasil","São Paulo",NA,NA,"Cerrado.","HUFU00007115",NA,NA,"(Vogel) Yakovlev","Pirassununga","Fazenda Santa Tereza de Bela Cruz","-47.4199981689453","-21.9899997711182",NA,NA,"HUFU00007115","Schiavini, I.","24621","auto",NA,NA,NA,NA,"1996","04","02",NA,NA,NA,NA,NA
"2192","2019-05-06 11:55:47-03","UFU","HUFU","43858","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum dasycarpum","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7334","2005","12","07",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 3 m. Cálice, corola e estames alvos.; Cerrado rupestre.","HUFU00050338",NA,NA,"(Vogel) Yakovlev",NA,"Região da Represa de Furnas, Morro atrás da pousada do Rio Turvo.",NA,NA,NA,NA,"HUFU00050338","Bernardes, P.H.N.",NA,NA,NA,"dasycarpum",NA,NA,"2006","08","08",NA,NA,NA,NA,NA
"2193","2019-05-06 11:55:47-03","UFU","HUFU","43962","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum dasycarpum","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7439","2005","12","08",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 0,3 m. Cálice verde, corola e estames creme, anteras marrom.; Borda da mata.","HUFU00050337",NA,NA,"(Vogel) Yakovlev",NA,"Região da Represa de Furnas, Estrada depois do Paraíso Perdido em direção ao paredão.",NA,NA,NA,NA,"HUFU00050337","Bernardes, P.H.N.",NA,NA,NA,"dasycarpum",NA,NA,"2007","10","03",NA,NA,NA,NA,NA
"2194","2019-07-03 15:17:16-03","UFU","HUFU","43661","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum glabratum","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4038","2005","12","07",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 2,5 m. Cálice verde, corola e estames alvos.; Cerrado rupestre.","HUFU00050340",NA,NA,"(Benth.) Yakovlev",NA,"Região da Represa de Furnas, Morro atrás da Porusada do rio Turvo.",NA,NA,NA,NA,"HUFU00050340","Nakajima, J.N.",NA,NA,NA,"glabratum",NA,NA,"2007","12",NA,NA,NA,NA,NA,NA
"2195","2019-07-03 15:17:16-03","UFU","HUFU","46023","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum glabratum","Romero, R.; Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","7865","2006","10","24",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. de 0,3 m. Cálice verde, corola e estames alvos.; Campo rupestre.","HUFU00050331",NA,NA,"(Benth.) Yakovlev",NA,"Região da Represa de Furnas, Estrada para Cachoeira Feixo da Serra.",NA,NA,NA,NA,"HUFU00050331","Nakajima, J.N.",NA,NA,NA,"glabratum",NA,NA,"2007","12",NA,NA,NA,NA,NA,NA
"2196","2019-07-03 15:17:16-03","UFU","HUFU","46242","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum glabratum","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4388","2006","10","26",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. de 3 m. Cálice verde, corola e estames alvos.; Cerrado.","HUFU00050339",NA,NA,"(Benth.) Yakovlev",NA,"Região da Represa de Furnas, Estrada para mineradoras, antes da entrada para Furnas.",NA,NA,NA,NA,"HUFU00050339","Nakajima, J.N.",NA,NA,NA,"glabratum",NA,NA,"2007","12",NA,NA,NA,NA,NA,NA
"2197","2019-05-06 11:55:47-03","UFU","HUFU","10753","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum glabratum","Romero, R.; Nakajima, J.N.; Chautems, A. & Peixoto, M.","3285","1996","01","12",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. 3m. Cálice esverdeado. Corola e estames creme.; Mata de encosta.","HUFU00050330",NA,NA,"(Benth.) Yakovlev","São Roque de Minas","Córrego dos Rolinhos","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00050330","Andrade, T.","57119","auto",NA,"glabratum",NA,NA,"2004","10","26",NA,NA,NA,NA,NA
"2198","2019-05-06 11:55:47-03","UFU","HUFU","10631","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum glabratum","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3213","1995","11","22",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. 2m. Cálice esverdeado. Corola e estames creme. Estilete branco.; Campo cerrado na encosta.","HUFU00050341",NA,NA,"(Benth.) Yakovlev","São Roque de Minas","Trilha da Cachoeira da Casca D'Anta, Guarita 3.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00050341","Barneby, R.","57119","auto",NA,"glabratum",NA,NA,"1995","02",NA,NA,NA,NA,NA,NA
"2199","2019-05-06 11:55:47-03","UFU","HUFU","43858","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum dasycarpum","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7334","2005","12","07",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 3 m. Cálice, corola e estames alvos.; Cerrado rupestre.","HUFU00050338",NA,NA,"(Vogel) Yakovlev",NA,"Região da Represa de Furnas, Morro atrás da pousada do Rio Turvo.",NA,NA,NA,NA,"HUFU00050338","Bernardes, P.H.N.",NA,NA,NA,"dasycarpum",NA,NA,"2006","08","08",NA,NA,NA,NA,NA
"2200","2019-05-06 11:55:47-03","UFU","HUFU","43962","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum dasycarpum","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7439","2005","12","08",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 0,3 m. Cálice verde, corola e estames creme, anteras marrom.; Borda da mata.","HUFU00050337",NA,NA,"(Vogel) Yakovlev",NA,"Região da Represa de Furnas, Estrada depois do Paraíso Perdido em direção ao paredão.",NA,NA,NA,NA,"HUFU00050337","Bernardes, P.H.N.",NA,NA,NA,"dasycarpum",NA,NA,"2007","10","03",NA,NA,NA,NA,NA
"2201","2019-07-03 15:17:16-03","UFU","HUFU","43661","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum glabratum","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4038","2005","12","07",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 2,5 m. Cálice verde, corola e estames alvos.; Cerrado rupestre.","HUFU00050340",NA,NA,"(Benth.) Yakovlev",NA,"Região da Represa de Furnas, Morro atrás da Porusada do rio Turvo.",NA,NA,NA,NA,"HUFU00050340","Nakajima, J.N.",NA,NA,NA,"glabratum",NA,NA,"2007","12",NA,NA,NA,NA,NA,NA
"2202","2019-07-03 15:17:16-03","UFU","HUFU","46023","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum glabratum","Romero, R.; Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","7865","2006","10","24",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. de 0,3 m. Cálice verde, corola e estames alvos.; Campo rupestre.","HUFU00050331",NA,NA,"(Benth.) Yakovlev",NA,"Região da Represa de Furnas, Estrada para Cachoeira Feixo da Serra.",NA,NA,NA,NA,"HUFU00050331","Nakajima, J.N.",NA,NA,NA,"glabratum",NA,NA,"2007","12",NA,NA,NA,NA,NA,NA
"2203","2019-07-03 15:17:16-03","UFU","HUFU","46242","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum glabratum","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4388","2006","10","26",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. de 3 m. Cálice verde, corola e estames alvos.; Cerrado.","HUFU00050339",NA,NA,"(Benth.) Yakovlev",NA,"Região da Represa de Furnas, Estrada para mineradoras, antes da entrada para Furnas.",NA,NA,NA,NA,"HUFU00050339","Nakajima, J.N.",NA,NA,NA,"glabratum",NA,NA,"2007","12",NA,NA,NA,NA,NA,NA
"2204","2019-05-06 11:55:47-03","UFU","HUFU","10753","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum glabratum","Romero, R.; Nakajima, J.N.; Chautems, A. & Peixoto, M.","3285","1996","01","12",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. 3m. Cálice esverdeado. Corola e estames creme.; Mata de encosta.","HUFU00050330",NA,NA,"(Benth.) Yakovlev","São Roque de Minas","Córrego dos Rolinhos","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00050330","Andrade, T.","57119","auto",NA,"glabratum",NA,NA,"2004","10","26",NA,NA,NA,NA,NA
"2205","2019-05-06 11:55:47-03","UFU","HUFU","10631","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum glabratum","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3213","1995","11","22",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. 2m. Cálice esverdeado. Corola e estames creme. Estilete branco.; Campo cerrado na encosta.","HUFU00050341",NA,NA,"(Benth.) Yakovlev","São Roque de Minas","Trilha da Cachoeira da Casca D'Anta, Guarita 3.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00050341","Barneby, R.","57119","auto",NA,"glabratum",NA,NA,"1995","02",NA,NA,NA,NA,NA,NA
"2206","2019-05-06 11:57:48-03","UFU","HUFU","54893","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Kinoshita, L.S.; Martins, A.B.; Galvao, J.C.; Ferreira, C.V.V.; Shimizu, G.H.; et al.","93","2008","11","05",NA,"Brasil","Minas Gerais",NA,NA,"Árvore. Flores brancas.; Cerrado.","HUFU00009333",NA,NA,"Vogel","Capitólio","Pousada do Rio Turvo, Estrada para Mineradora.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00009333",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2207","2019-05-06 11:57:48-03","UFU","HUFU","54350","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Hattori, E.K.O.; Oliveira, R.S.; Hemsing, P.K.B.; Marques, D. & Nakajima, J.N.","859","2009","02","11",NA,"Brasil","Minas Gerais",NA,NA,"Ávore, ca. 5 m. Frutos marrons.; Cerradão.","HUFU00009337",NA,NA,"Vogel","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00009337","Marques, D.","58223","auto",NA,NA,NA,NA,"2011","02","16",NA,NA,NA,NA,NA
"2208","2019-05-06 11:57:48-03","UFU","HUFU","59078","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Marques, D.; Rocha, G.P.E.","130","2010","11","06",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, 2,8 m. Folhas jovens, brácteas verdes, botões verdes.; Cerradão.","HUFU00009338",NA,NA,"Vogel","Uberlândia","Estação Ecológica do Panga, Trilha do Cerradão.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00009338",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2209","2019-05-06 11:57:48-03","UFU","HUFU","69026","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Hemsing, P.K.B.; Aguilar, J.C.","435","2014","11","07",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca 4m. Corola creme, cálice verde.; Cerrado.","HUFU00009334",NA,NA,"Vogel","Uberlândia","Bacia do Rio Uberabinha, Ponto 3.","-48.388056","-18.813611","758","758","HUFU00009334",NA,NA,NA,NA,NA,"-48.388056","-18.813611",NA,NA,NA,NA,NA,NA,NA,NA
"2210","2019-05-06 11:57:48-03","UFU","HUFU","69342","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Freitas, F.S.; Albuquerque, L.S.","448","2014","03","10",NA,"Brasil","Minas Gerais",NA,NA,"Arvoreta, ca. 1,5 m alt. Frutos imaturos verdes.; Cerradão","HUFU00009332",NA,NA,"Vogel","Uberlândia","Bacia do Rio Uberabinha, Área 9","-48.086389","-19.05","8","8","HUFU00009332",NA,NA,NA,NA,NA,"-48.086389","-19.05",NA,NA,NA,NA,NA,NA,NA,NA
"2211","2019-05-06 11:57:48-03","UFU","HUFU","54892","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Kinoshita, L.S.; Martins, A.B.; Galvao, J.C.; Ferreira, C.V.V.; Shimizu, G.H.; et al.","92","2008","11","05",NA,"Brasil","Minas Gerais",NA,NA,"Arvoreta, 4 m. Flores brancas.; Cerrado.","HUFU00040438",NA,NA,"Vogel","Capitólio","Pousada do Rio Turvo, Estrada para Mineradora.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00040438",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2212","2020-11-27 11:33:50-03","UFU","HUFU","77491","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Hemsing, P.K.B.; Dias, A.G.","771","2018","11","05",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 5m. Cálice verde, corola alva.; Cerradão.","HUFU00075353",NA,NA,"Vogel","Uberlândia","Bacia do Uberabinha, Baixo Uberabinha.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2213","2019-05-06 11:57:48-03","UFU","HUFU","3657","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","357","1992","11","06",NA,"Brasil","Minas Gerais",NA,NA,"Arbóreo, ca. 3 m. Botões florais.; Cerrado.","HUFU00009341",NA,NA,"Vogel","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00009341","Marques, D.","58223","auto",NA,NA,NA,NA,"2011","02","16",NA,NA,NA,NA,NA
"2214","2019-08-06 10:39:34-03","FMM","FMM","727","MachineObservation","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum",NA,NA,"2013","03","23",NA,"Brasil","Distrito Federal",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00727",NA,NA,"Vogel","Brasília","Jardim Botânico de Brasília","-47.831247","-15.878481",NA,NA,"FMM00727_v",NA,NA,NA,NA,NA,"47°49'52.49W","15°52'42.53S",NA,NA,NA,NA,NA,NA,NA,NA
"2215","2019-08-06 10:39:34-03","FMM","FMM","728","MachineObservation","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum",NA,NA,"2011","10","30",NA,"Brasil","Distrito Federal",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00728",NA,NA,"Vogel","Brasília","Jardim Botânico de Brasília","-47.831247","-15.878481",NA,NA,"FMM00728_v1 FMM00728_v2",NA,NA,NA,NA,NA,"47°49'52.49W","15°52'42.53S",NA,NA,NA,NA,NA,NA,NA,NA
"2216","2019-08-06 10:39:34-03","FMM","FMM","729","MachineObservation","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum",NA,NA,"2012","02","11",NA,"Brasil","Distrito Federal",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00729",NA,NA,"Vogel","Brasília","Jardim Botânico de Brasília","-47.831247","-15.878481",NA,NA,"FMM00729_v1 FMM00729_v2",NA,NA,NA,NA,NA,"47°49'52.49W","15°52'42.53S",NA,NA,NA,NA,NA,NA,NA,NA
"2217","2019-08-06 10:39:34-03","FMM","FMM","2021","MachineObservation","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum",NA,NA,"2015","11","20",NA,"Brasil","Distrito Federal",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02021",NA,NA,"Vogel","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,"FMM02021_v",NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA
"2218","2020-08-20 20:38:41-03","UFSC","FLOR","28039","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","66164","1997","03","13",NA,"Brasil","Minas Gerais",NA,NA,"arbusto","FLOR0028039",NA,"Fabales","(Vogel) Yakovlev","Corinto","Beltrão.","-44.4564018249512","-18.3808002471924",NA,NA,"FLOR0028039 FLOR0028039_1","Hatschbach, G.","49021","auto",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"2219","2020-08-20 20:38:41-03","UFSC","FLOR","28771","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","67174","1997","10","16",NA,"Brasil","Minas Gerais",NA,NA,"arbusto, flor creme, odorífera, 2m altura. Material removido para estudos genéticos em 20/11/2012 por W.S. Fava (UFMS).","FLOR0028771",NA,"Fabales","(Vogel) Yakovlev","Joaquim Felício","Serra do Cabral.","-44.1721992492676","-17.7574996948242",NA,NA,"FLOR0028771 FLOR0028771_1","Hatschbach, G.","37503","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"2220","2020-08-20 14:56:04-03","UFSC","FLOR","43624","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Morais, F.F.; Monteiro, R.","436","1987","05","04",NA,"Brasil","Mato Grosso",NA,NA,"arbórea, 3,5m altura. Recebido de HRCB Nª 58218. Coordenadas originalmente em UTM: 21K 0362025, 8189914.","FLOR0043624",NA,"Fabales","Vogel","Cáceres","BR 070, Fzenda São Domingos, Fronteira Brasil/Bolívia.","-58.291944","-16.368056",NA,NA,NA,"Morais, F.F.",NA,NA,NA,NA,"58º17'31''W","16º22'5''S","2012","10","02",NA,NA,NA,NA,NA
"2221","2020-08-20 14:56:04-03","UFSC","FLOR","47140","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Melo, E. de; França, F.","3251","1999","12","07",NA,"Brasil","Goiás",NA,NA,"árvore com folíolos coriáceos discolores, flor perianto branco-esverdeado, anteras marrom-avermelhadas, Fruto Imaturo, verde, 3m altura. Flores malíferas visitadas por uma grande diversidade de abelhas e vespas","FLOR0047140",NA,"Fabales","Vogel","Posse","Proximidades do Aeroporto, cerrado sujo, antropizado.","-46.3694000244141","-14.0930995941162","840","840",NA,"Melo, E.","55730","auto",NA,NA,"46º21'90''W","14º71'0''S","2012","11","21",NA,NA,NA,NA,NA
"2222","2020-08-20 14:56:04-03","UFSC","FLOR","43660","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Morais, F.F.; Monteiro, R.","402","2010","12","09",NA,"Brasil","Mato Grosso",NA,NA,"arbórea, Fruto Imaturo, fruto inserido no ápice dos ramos de cor verde. Recebido de HRCB Nª 58189.","FLOR0043660",NA,"Fabales","Vogel","Cáceres","BR 070, Fazenda São Domingos, Fronteira Brasil/Bolívia.","-57.6789016723633","-16.0706005096436",NA,NA,NA,"Morais, F.F.","172193","auto",NA,NA,NA,NA,"2012","09","28",NA,NA,NA,NA,NA
"2223","2021-03-04 15:43:04-03","IF","SPSF","49459","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","N.M.Ivanauskas & F.M.Souza & M.I.A.Matos & F.R.da Silva","6745","2015","02","03","América do Sul","Brasil","SP",NA,NA,"COLETA: Árvore 2,5m. Frutos.; GEOGRAFIA: Cerrado.;",NA,"Magnoliophyta","Fabales","(Vogel) Yakovlev","Batatais","Floresta Estadual de Batatais","-47.585","-20.890833","898","898",NA,"N.M.Ivanauskas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2224","2021-03-04 15:43:04-03","IF","SPSF","15090","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","G. Hatschbach & R.Kummrow","37177","1975","09","26","América do Sul","Brasil","GO",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"Piracanjuba","rochedo","-49.0167007446289","-17.3027992248535",NA,NA,NA,NA,"41044","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2225","2021-03-04 15:43:04-03","IF","SPSF","36747","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","D.Sasaki & A.B.Junqueira & C.Sasaki","897","2003","12","15","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: cerrado com solo arenoso pedregoso com afloramentos rochosos&nf;;",NA,"Magnoliophyta","Fabales",NA,"Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2226","2021-03-04 15:43:04-03","IF","SPSF","22049","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","J.R.Guillaumon & E.E.Macedo","63","1995","05","03","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3m altura, frutos&nf;cerrado; GEOGRAFIA: cerrado de Santa Luzia&nf;;",NA,"Magnoliophyta","Fabales","(Vogel) Yakovlev","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2227","2021-03-04 15:43:04-03","IF","SPSF","04510","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","D.Bento Pickel",NA,"1952","03","13","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2228","2021-03-04 15:43:04-03","IF","SPSF","00715","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","D.Bento Pickel",NA,"1943","10","07","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2229","2021-03-04 15:43:04-03","IF","SPSF","02732","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","D.Bento Pickel",NA,"1946","09","26","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2230","2021-03-04 15:43:04-03","IF","SPSF","03391","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","D.Bento Pickel",NA,"1949","06","01","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
