"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"49","2020-02-08 10:17:25-03","NBC","NL-BOTANY","L.1241051","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Schwindt E","1947","01","01","Argentina",NA,NA,"Misiones. Santa Ana. Dep. Candelaria.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1241051 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1241051","NL-L1241051",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:17:25-03","NBC","NL-BOTANY","L.1241052","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Schwarz GJ","1945","08","31","Argentina",NA,NA,"Misiones. San Ignacio. Balsa Ñancanguazú.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1241052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1241052","NL-L1241052",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 10:17:25-03","NBC","NL-BOTANY","L.1241053","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Fiebrig K","1908","01","01","Paraguay",NA,NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban. Leuturitu*.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1241053 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1241053","NL-L1241053",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 10:17:25-03","NBC","NL-BOTANY","L.1241054","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Balansa B","1875","02","28","Paraguay",NA,NA,"Plaine de Patiño-cué, dans les pát* onarécages.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1241054 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1241054","NL-L1241054",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 10:17:25-03","NBC","NL-BOTANY","L.1241055","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Sellow F",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1241055 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1241055","NL-L1241055",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 10:17:25-03","NBC","NL-BOTANY","L.1241056","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Balansa B","1876","01","01","Paraguay",NA,NA,"L' assomption, dans les champs en friche.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1241056 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1241056","NL-L1241056",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:17:25-03","NBC","NL-BOTANY","L.1241057","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Balansa B","1876","08","20","Paraguay",NA,NA,"Luque, dans les champs en friche.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1241057 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1241057","NL-L1241057",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488427","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Gallinal JP; et al.","1935","11","01","Uruguay",NA,NA,"Depto. Soriano. Juan Jackson. Estancia Sta. Elena.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488427 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488427","NL-U1488427",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488428","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Renvoize SA; Wilmot-Dear CM; Zuloaga FO","1978","10","11","Argentina",NA,NA,"Misiones, Candelaria. Villa Venecia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488428 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488428","NL-U1488428",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488429","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Renvoize SA; Wilmot-Dear CM; Zuloaga FO","1978","10","03","Argentina",NA,NA,"entre Rios, Concordia. Salto Grande, R. Uruguay.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488429 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488429","NL-U1488429",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488430","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Herter WG","1925","12","01","Uruguay",NA,NA,"Cerro. Departamento de Montevideo. Republica oriental del Uruguay.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488430 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488430","NL-U1488430",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488484","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Killeen TJ","1985","01","16","Bolivia",NA,NA,"Santa Cruz, Nuflo de Chavez, Est. Las Madres, 10 km N of Concepcion.","-62","-16.033333","-62.0","-16.033333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488484","NL-U1488484",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488684","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Lindeman JC","1981","01","06","Brazil",NA,NA,"Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 Cruzes, 10 km SE of Bage.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488684","NL-U1488684",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488685","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Lindeman JC","1981","01","06","Brazil",NA,NA,"Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 Cruzes, 10 km SE of Bage.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488685","NL-U1488685",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488686","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Lindeman JC","1980","12","17","Brazil",NA,NA,"Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 Cruzes, 10 km SE of Bage.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488686 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488686","NL-U1488686",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488687","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Lindeman JC","1980","12","17","Brazil",NA,NA,"Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 Cruzes, 10 km SE of Bage.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488687 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488687","NL-U1488687",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488688","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Düsen P","1914","05","21","Brazil",NA,NA,"Jaguariahyve.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488688","NL-U1488688",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488689","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Woolston AL","1955","09","25","Paraguay",NA,NA,"Depto. San Pedro, Alto Paraguay: Primavera.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488689 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488689","NL-U1488689",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:17:25-03","NBC","NL-BOTANY","U.1488690","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Valls JFM; et al.","1972","10","10","Brazil",NA,NA,"Encruzilhada do Sul, Estrada Pinheiro a Passo dos Marinheiros, 17 km N do Passo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1488690 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1488690","NL-U1488690",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:17:25-03","NBC","NL-BOTANY","WAG.1348926","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Killeen TJ","1985","01","16","Bolivia",NA,NA,"Santa Cruz, Nuflo de Chavez, Est. Las Madres, 10 km N of Concepcion.","-62","-16.033333","-62.0","-16.033333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1348926 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1348926","NL-WAG1348926",NA,"Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 10:17:25-03","NBC","NL-BOTANY","L.3812360","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii expansiflora","Nicora",NA,NA,NA,NA,"Pedersen TM","1972","09","29","Argentina",NA,NA,"Estancia Tuyuti, dep. Itatí, prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3812360 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3812360","NL-L3812360",NA,"Poales","expansiflora",NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 10:17:25-03","NBC","NL-BOTANY","L.1241058","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii lindmanii","(Hack.) Ekman",NA,NA,NA,NA,"Pedersen TM","1961","10","22","Argentina",NA,NA,"Estancia 'Buena Esperanza'. Dep. Federación. Prov. Entre Rios.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1241058 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1241058","NL-L1241058",NA,"Poales","lindmanii",NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 10:17:25-03","NBC","NL-BOTANY","L.3812359","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii lindmanii","(Hack.) Ekman",NA,NA,NA,NA,"Pedersen TM","1986","12","12","Argentina",NA,NA,"Carambola (ca. Fortín del Iberá), dep. Concepción, prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3812359 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3812359","NL-L3812359",NA,"Poales","lindmanii",NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-11-04 12:18:37-03","ESALQ","ESA","25369","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trim.","Boechat, S.C.",NA,NA,NA,"Barreto, K.D. et al.","1994","08","16","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"ESA025369","ESA025369","Magnoliophyta",NA,NA,"2896.0",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"73","2021-04-02 02:01:12-03","UFPI","TEPB","1575","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","FREIRE, F. M. T.","1982","03","12","DEL' ARCO, M. R.","1981","04","15","Brasil","Piauí","Bom Jesus","Estreito, Estação Ecológica de Uruçuí-Una","-44.3586006164551","-9.07444000244141",NA,NA,"Erva, flor branca Ambiente: Cerrado <ll>dwc_commonname:</ll> Catanduva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107707","auto",NA,NA,NA,NA,NA,NA
"74","2021-04-02 02:01:12-03","UFPI","TEPB","1664","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"JENRICH, H.","1981","06","22","Brasil","Piauí","Oeiras","Chapada Grande","-42.1310997009277","-7.0252799987793",NA,NA,"Erva Ambiente: Cerrado <ll>dwc_commonname:</ll> Chapada-lisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-19 10:24:48-03","CPAP","CPAP","22519","PreserverdSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","A. Pott","2000",NA,NA,"Pott, A.","2000","10","30","Brasil","MS","Campo Grande","Reserva da Embrapa Gado de Corte","-54.726667","-20.424167","54°43'36W","20°25'27S","Cerradão, beira de estrada. Solo: areno-argiloso.. Relevo: inclinado suave.",NA,NA,NA,NA,NA,"8328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-19 10:24:48-03","CPAP","CPAP","9554","PreserverdSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","A. Pott","1992","01",NA,"Pott, A.","1992","01","09","Brasil","PR","Colombo","Sede do Centro Nacional de Pesquisa de Florestas, Embrapa, Km 111 estrada da Ribeira","-49.233333","-25.333333","49°14' W","25°20' S","Erva cespitosa. INTERESSE: Forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Gramado. SUBSTRATO: solo argiloso. RELEVO: ondulado. <ll>dwc_commonname:</ll> Capim-Sereno",NA,NA,NA,NA,NA,"6094",NA,"920","920",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-19 10:24:48-03","CPAP","CPAP","40","PreserverdSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","A. N. Kampf","1977",NA,NA,"Allem, A.","1976","10","09","Brasil","MS","Corumbá","20km antes da Serra da Alegria - junto a porteira","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"220",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"78","2019-12-19 08:15:27-03","FPS","FPS","1259","MachineObservation","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Funez, L.A.","2017","11","21","Schwirkowski, P.","2015","12","23","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Vila Pilz. Linha férrea.","-49.460606","-26.284167","-49.460606","-26.284167","<ll>dwc_commonname:</ll> Capim-sereno","FPS01259,MBM423791,FURB49478,FLOR0063711","FPS01259_v01 FPS01259_v02 FPS01259_v03 FPS01259_v04 FURB49478",NA,NA,NA,"1410",NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 49478, FLOR 63711, MBM 423791",NA,NA,NA
"79","2019-12-19 08:15:27-03","FPS","FPS","2678","MachineObservation","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Funez, L.A.","2017","11","21","Schwirkowski, P.","2014","11","14","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Estrada de ferro, próximo à Rua José Augustin","-49.370473","-26.27829","-49.370473","-26.27829","<ll>dwc_commonname:</ll> Capim-sereno","FPS02678,FURB52209","FPS02678_v01 FPS02678_v02 FPS02678_v03 FPS02678_v04 FPS02678_v05 FURB52209",NA,NA,NA,"2106",NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 52209",NA,NA,NA
"80","2019-02-15 11:47:48-02","IPA","IPA","20628","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Morais; Moretti; Murat; Nobre; Tabin; Moretti; Murat; Nobre; Tabin","1972","09","29","Brasil","Rio Grande do Sul","Pelotas","Campu IPEAS-UFPEL.","-52.3424987792969","-31.771900177002",NA,NA,"Escasso, solo areno-argiloso.","IPA0020628",NA,"Plantae",NA,NA,"14","Southern America",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:25:56-03","IAP","PACA-AGP","69951","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","Boechat","1985",NA,NA,"Karner Hagelund","1983","02","06","Brasil","RS","Arroio dos Ratos","Faz. do Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"PACA069951",NA,"Magnoliophyta","Cyperales","var. lindmanii","14772",NA,NA,NA,NA,"29956","auto","Liliatae",NA,NA,NA,NA,NA
"82","2019-08-27 13:25:56-03","IAP","PACA-AGP","54318","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.","J.R. Swallen","1951",NA,NA,"Reitz, R.","1950","01","29","Brasil","RS","Bom Jesus","Fachinal Preto","-50.4166984558105","-28.6678009033203",NA,NA,"sicher, 4,4,1955.; Habitat: in campestribus dense graminosis","PACA054318",NA,"Magnoliophyta","Cyperales",NA,"3307",NA,"1000","1000",NA,"55856","auto","Liliatae",NA,NA,NA,NA,NA
"83","2019-08-27 13:25:56-03","IAP","PACA-AGP","95479","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","C. Mondin","2001","01",NA,"C. Mondin & A. Iob","2001","01","03","Brasil","RS","Butiá","BR 290, KM 78","-51.9622001647949","-30.1196994781494",NA,NA,"HASU 10691","PACA095479",NA,"Magnoliophyta","Cyperales","var. lindmanii","2136",NA,NA,NA,NA,"39953","auto","Liliatae",NA,NA,NA,NA,NA
"84","2019-08-27 13:25:56-03","IAP","PACA-AGP","61847","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.","Emrich-Rambo","1958","09","27","Camargo, O. R.","1957","10","29","Brasil","RS","Garibaldi",NA,"-51.5335998535156","-29.2560997009277",NA,NA,"sicher, 27.9.1958.; fl. Habitat: in graminosis","PACA061847",NA,"Magnoliophyta","Cyperales",NA,"2292",NA,NA,NA,NA,"25074","auto","Liliatae",NA,NA,NA,NA,NA
"85","2019-08-27 13:25:56-03","IAP","PACA-AGP","26537","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.","Emrich-Rambo",NA,NA,NA,"Rambo, B.","1944",NA,NA,"Brasil","RS","Montenegro","Parecí","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in campestribus siccis Fenofase: fruto","PACA026537",NA,"Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,NA,"21601","auto","Liliatae",NA,NA,NA,NA,NA
"86","2019-08-27 13:25:56-03","IAP","PACA-AGP","26948","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","J.R. Swallen",NA,NA,NA,"P. Capparelli","1944","10",NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: in campestribus siccis Fenofase: fruto","PACA026948",NA,"Magnoliophyta","Cyperales","var. lindmanii",NA,NA,NA,NA,NA,"29946","auto","Liliatae",NA,NA,NA,NA,NA
"87","2019-08-27 13:25:56-03","IAP","PACA-AGP","734","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.","A. Chase",NA,NA,NA,"Orth","1933","10","05","Brasil","RS","Porto Alegre","Morro da Glória","-51.2299995422363","-30.0331001281738",NA,NA,"conf. Parodi Habitat: in campestribus tritis Fenofase: fruto","PACA000734",NA,"Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,NA,"29946","auto","Liliatae",NA,NA,NA,NA,NA
"88","2019-08-27 13:25:56-03","IAP","PACA-AGP","8443","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.","Emrich-Rambo",NA,NA,NA,"Rambo, B.","1942","01","08","Brasil","RS","São Jeronimo","Arroio dos Ratos","-51.7221984863281","-29.9591999053955",NA,NA,"Habitat: in campestribus siccis Fenofase: fruto","PACA008443",NA,"Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,NA,"78415","auto","Liliatae",NA,NA,NA,NA,NA
"89","2019-08-27 13:25:56-03","IAP","PACA-AGP","7459","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.","Emrich-Rambo",NA,NA,NA,"F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: in campestribus arenosis Fenofase: fruto","PACA007459",NA,"Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,NA,"10287","auto","Liliatae",NA,NA,NA,NA,NA
"90","2019-08-27 13:25:56-03","IAP","PACA-AGP","57026","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.","Emrich-Rambo","1957","05","14","Rambo, B.","1955","10","26","Brasil","RS","São Leopoldo","ad montem Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: in siccis graminosis Fenofase: flor","PACA057026",NA,"Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,NA,"10287","auto","Liliatae",NA,NA,NA,NA,NA
"91","2019-08-27 13:25:56-03","IAP","PACA-AGP","95478","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"D. Schuck & C. Mondin","2000","10","05","Brasil","RS","São Leopoldo","NC, Unisinos","-51.1472015380859","-29.7602996826172",NA,NA,"HASU 15872","PACA095478",NA,"Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,NA,"10287","auto","Liliatae",NA,NA,NA,NA,NA
"92","2019-08-27 13:25:56-03","IAP","PACA-AGP","61641","PreservedSpecimen","Plantae","Gramineae","Eragrostis","neesii","Eragrostis neesii","Trin.","Emrich-Rambo","1958","09","29","Camargo, O. R.","1957","12","08","Brasil","RS","Taquarí","Est. Exp. Pomicultura","-51.8643989562988","-29.7996997833252",NA,NA,"Habitat: in campestribus Fenofase: flor","PACA061641",NA,"Magnoliophyta","Cyperales",NA,"2763",NA,NA,NA,NA,"21657","auto","Liliatae",NA,NA,NA,NA,NA
