"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"802","2020-11-12 17:02:06-03","UEL","FUEL","34639","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"K.L.V.R. de Sá; et al.","s.n.","2003","02","13",NA,"Brasil","Paraná","Reserva Indígena São Jerônimo",NA,NA,NA,NA,"Sobral, M","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"2009","07","31","30511","auto",NA,NA,NA,NA,NA,NA
"803","2020-11-12 17:02:06-03","UEL","FUEL","34640","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"K.L.V.R. de Sá; et al.","402","2002","11","29",NA,"Brasil","Paraná","Reserva Indígena São Jerônimo",NA,NA,NA,NA,NA,"São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"804","2020-11-12 17:02:06-03","UEL","FUEL","34660","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"K.L.V.R. de Sá; et al.","396","2002","11","29",NA,"Brasil","Paraná","Reserva Indígena São Jerônimo",NA,NA,NA,NA,"Sobral, M","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"2009","07","31","30511","auto",NA,NA,NA,NA,NA,NA
"805","2020-11-12 17:02:06-03","UEL","FUEL","34663","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"K.L.V.R. de Sá; et al.","404","2002","11","29",NA,"Brasil","Paraná","Reserva Indígena São Jerônimo",NA,NA,NA,NA,"Sobral, M","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"2009","07","31","30511","auto",NA,NA,NA,NA,NA,NA
"806","2020-11-12 17:02:06-03","UEL","FUEL","37487","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"Estevan, DA; et al.","710","2005","06","22",NA,"Brasil","Paraná","Campo de Fora",NA,NA,NA,NA,"Estevan, DA","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"807","2020-11-12 17:02:06-03","UEL","FUEL","38194","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"Estevan, DA; et al.","911","2005","11","30",NA,"Brasil","Paraná","Campo de Fora",NA,NA,NA,NA,"Estevan, DA","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"808","2020-11-12 17:02:06-03","UEL","FUEL","7204","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"Gonçalves, C; et al.","s.n.","1989","07","13",NA,"Brasil","São Paulo","Mata ciliar córrego Traitu, Próx. a estrada Traitu-Araçatuba",NA,NA,NA,NA,NA,"Araçatuba","-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,NA,NA,NA,"59490","auto",NA,NA,NA,NA,NA,NA
"809","2019-11-01 15:06:48-03","UnB","UB","10426","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Proença, CEB","2560","2001","10","14","Southern America","Brasil","Goiás","Cerca de 4km de Cocalzinho",NA,"Flores velhas sem pétalas e estames.; Arbusto. Fruto imaturos verdes.; Cerrado aberto. Solo: Solo pedregoso (arenito) e arenoso.",NA,NA,"Proença, CEB","Corumbá  de Goiás","-48.85","-15.516667",NA,NA,"-48.85","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2019-11-01 15:06:48-03","UnB","UB","96381","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","22839","1969","01","29","Southern America","Brasil","Minas Gerais","Ca. 7km N.E. of Diamantina, road to Mendanha",NA,"Shrub 1m. Fruto green.; Cerrado. Gallery forest and adjacent cerrado.",NA,NA,"Proença, CEB",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2019-11-01 15:06:48-03","UnB","UB","107463","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Amaral, AG; Eugênio, CUO; Munhoz, CBR","331","2006","10","18","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa, borda de mata de galeria",NA,"Folhas novas e maduras. Flores abertas e botões. Pétalas brancas. Caule quadrangular.; Subarbusto; Campo sujo.",NA,NA,"Proença, CEB","Brasília","-47.905556","-15.926389","1050","1050","-47.905556","-15.926389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2019-11-01 15:06:48-03","UnB","UB","36913","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Mendonça, RC","5111","2002","09","30","Southern America","Brasil","Distrito Federal","APA do Gama e Cabeça de Veado",NA,NA,NA,NA,"Incógnito","Núcleo Bandeirante","-47.961917","-15.908389",NA,NA,"-47.961917","-15.908389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2019-11-01 15:06:48-03","UnB","UB","152753","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Faria, JEQ; Santos, ML","134","2007","01","24","Southern America","Brasil","Goiás","Parque Estadual dos Pirineus, próximo aos três picos",NA,"Folhas bicolores.; Arbusto 0,8m de altura. Fruto imaturo verde.; Cerrado sensu stricto",NA,NA,"Faria, JEQ",NA,NA,NA,NA,NA,NA,NA,"2007","01","24",NA,NA,NA,NA,NA,NA,NA,NA
"814","2019-11-01 15:06:48-03","UnB","UB","194362","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Silva, MA; Farias, SC","4535","2000","09","13","Southern America","Brasil","Distrito Federal","Reserva Ecológica do IBGE. Projeto Fogo, abaixo da guarita. Campo sujo controle a campo Cerrado",NA,"Arbusto 0.5-1.5m. Flores brancas. Arbusto heliófito, rebrotos no ápice com folhagem jovem, corola branca, cálice verde-claro, folhas discolores verdes com parte abaxial e botões florais esbranquiçados, casca lisa.",NA,NA,"Walter, BMT","Brasília","-47.883333","-15.933333","1100","1100","-47.883333","-15.933333","2000","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"815","2019-11-01 15:06:48-03","UnB","UB","194397","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Ratter, JA; Bastos, EK","4221","1978","10","28","Southern America","Brasil","Distrito Federal","Peninsula Norte, Brasilia",NA,"Small shrub, 40cm tall. Petals and stamens creamy white; Small shrub, 40 cm tall. Petals e stamens creamy white; In cerrado",NA,NA,"Proença, C",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-11-01 15:06:48-03","UnB","UB","194404","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Faria, JEQ","s.n.","2005","12","08","Southern America","Brasil","Goiás","Anápolis, Universidade Estadual de Goiás",NA,NA,NA,NA,"Proença, C","Anápolis","-48.966667","-16.333333",NA,NA,"-48.966667","-16.333333","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-11-01 15:06:48-03","UnB","UB","37337","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Faria, JEQ","s.n.","2005","12","08","Southern America","Brasil","Goiás","Anápolis, Universidade Estadual de Goiás",NA,NA,NA,NA,"Proença, CEB","Anápolis","-48.966667","-16.333333",NA,NA,"-48.966667","-16.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-11-01 15:06:48-03","UnB","UB","4096","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Ramos, PCM","423","1990","12","12","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Alto do Milho Cozido",NA,"Folhas discolores glabra e verde forte na parte superior, lanugem branca na parte inferior; frutos.; Semi-Arbusto 0,4m; Campo sujo.",NA,NA,"Proença, CEB","Brasília","-47.933333","-15.883333",NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-11-01 15:06:48-03","UnB","UB","5166","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Proença, CEB","1341","1995","11","22","Southern America","Brasil","Distrito Federal","Santuário Ecológico do Riacho Fundo",NA,"Material trazido por Afrânio Ribeiro de Castro.; Arbusto. Flor branca; Campo úmido degradado. Topologia: Inclinado.",NA,NA,"Proença, CEB","Brasília","-47.95","-15.85","1020","1020","-47.95","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2019-11-01 15:06:48-03","UnB","UB","96377","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Harley, RM; Hind, DJN; Cavalcanti, TB","26964","1988","11","20","Southern America","Brasil","Bahia","25km ao N de Barra da Estiva, na estrada nova para Mucugê",NA,"Folhas discolores, esbranquiçadas na superfície inferior. Hipanto e sépalas verdes. Pétalas e filetes alvos. Anteras creme.; Arbusto 1m; Campos gerais.",NA,NA,"Incógnito","Ibiquera","-41.3","-13.416667","1100","1200","-41.3","-13.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2019-11-01 15:06:48-03","UnB","UB","96384","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Irwin, HS; Harley, RM; Smith, GL","30894","1971","02","24","Southern America","Brasil","Bahia","Ca. 23km N of Seabra, road to Água de Rega",NA,"Subshrub 1m. Fruto green.; Cerrado and occasional tree islands.",NA,NA,"Proença, CEB",NA,NA,NA,"1000","1000",NA,NA,"2005","03","27",NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-11-01 15:06:48-03","UnB","UB","96386","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Irwin, HS; Souza, R; Santos, RR","10855","1965","12","01","Southern America","Brasil","Goiás","Ca. 12km S. of Corumbá de Goiás",NA,"Corolla and anthers white.; Shrub 0,5m; Cerrado.",NA,NA,"Proença, CEB",NA,NA,NA,"1000","1000",NA,NA,"2005","03","29",NA,NA,NA,NA,NA,NA,NA,NA
"823","2019-11-01 15:06:48-03","UnB","UB","96388","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Irwin, HS; Harley, RM; Smith, GL","32824","1971","03","20","Southern America","Brasil","Goiás","Chapada dos Veadeiros. Ca. 19km N. of Alto Paraíso",NA,"The stems to ca. 25cm long.; Ascending subshrub; Campo. Cerrado on steep rocky slopes, surrounded by campo.",NA,NA,"Proença, CEB",NA,NA,NA,"1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2019-11-01 15:06:48-03","UnB","UB","96450","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","25704","1970","01","29","Southern America","Brasil","Minas Gerais","Ca. 40km N.E. of Patrocínio",NA,"Shrub 1,5m. Fruto green.; Cerrado on chapada and steep slopes.",NA,NA,"Proença, CEB",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2019-11-01 15:06:48-03","UnB","UB","96452","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26330","1970","02","08","Southern America","Brasil","Minas Gerais","35km N.W. of Paracatu",NA,"Shrub 1m. Fruto green.; Cerrado.",NA,NA,"Proença, CEB",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2019-11-01 15:06:48-03","UnB","UB","96616","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Krapovickas, A; Harley, RM; Cristóbal, CL; Schinini, A","45789","1994","10","21","Southern America","Argentina","Corrientes","36km N de Tacuara",NA,"Arbusto 1m. Flor blanca; Cerrado. Solo: Suelo arenoso, rojo.",NA,NA,"Landrum, LR",NA,"-56.4","-24.366667",NA,NA,"-56.4","-24.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2019-11-01 15:06:48-03","UnB","UB","96627","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Silva, RR; Milhomens, LC","953","2003","10","17","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,"Sépalas brancas esverdeadas, cálice creme avermelhado; anteras creme; estilete verde; ramos angulosos.; Arbusto 0,5m; Cerrado s.s.. Topologia: Plano. Solo: Latossolo vermelho.",NA,NA,"Proença, CEB","Brasília","-47.85","-15.866667","1025","1150","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2019-11-01 15:06:48-03","UnB","UB","96628","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Kirkbride, MCG","1463","1981","02","18","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa. Campo Experimental da UnB",NA,"Arbustinho. Fruto verde.; Campos de murundus. Topo. Área de encosta.",NA,NA,"Proença, CEB","Brasília","-47.9","-15.95","1100","1100","-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2019-11-01 15:06:48-03","UnB","UB","96630","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Silva, MA","4734","2000","12","11","Southern America","Brasil","Distrito Federal","Reserva Ecológica do IBGE. Projeto Fogo. Próximo a sede",NA,"Folhas pubescentes discolores verdes, part abaxial verde esbranquiçada.; Arbusto 1m. Fruto imaturo verde.; Carrado.",NA,NA,"Silva, MA","Brasília","-47.885278","-15.778056","1100","1100","-47.885278","-15.778056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Sampaio, AB; et al.","71","1997","01","10","Southern America","Brasil","Distrito Federal","Cerrados a leste da Fazenda Sucupira (CENARGEM/EMBRAPA). Margem direita da estrada principal, sentido Sede - Núcleo Bandeirante, onde passa córrego artificial",NA,"Fruto imaturo verde; Cerrado sentido restrito",NA,NA,NA,"Brasília","-48.033333","-15.924167","1080","1080","-48.033333","-15.924167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-11-01 15:06:48-03","UnB","UB","101926","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Ornelas, R","2","2006","10","28","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa",NA,NA,NA,NA,"Soares, AER","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"832","2019-11-01 15:06:48-03","UnB","UB","202001","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Dias, EBA; et al.","225","2006","11","23","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília",NA,"Frequente no local.&nf;Participantes: Eduardo Barreto Andrade Dias, Aécio Amaral-Santos, Angélica Matias Silveira.&nf;Patrocinadores: EMBRAPA - CENARGEN; Arbusto. Fruto verde; Campo de murundus. Relevo plano. Substrato cambissolo",NA,NA,"Silveira, AM","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"833","2019-11-01 15:06:48-03","UnB","UB","5533","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Proença, CEB; Oliveira, RS","1354d","1995","12","20","Southern America","Brasil","Distrito Federal","Santuário Ecológico do Riacho Fundo",NA,"Folhas; 3 por nó presentes.; Arbusto 0,6m; Campo de murundus.",NA,NA,"Proença, CEB","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"834","2019-11-01 15:06:48-03","UnB","UB","152737","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Faria, JEQ","195A","2005","12","20","Southern America","Brasil","Goiás","Setor Sul",NA,"Folhas bicolores pilosas, frutos imaturos verdes bem pilosos e irregulares, lobos calicínios persistentes, caule piloso.; Subarbusto 0,5m de altura.",NA,NA,"Faria, JEQ","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"2007","07","16","31830","auto",NA,NA,NA,NA,NA,NA
"835","2019-11-01 15:06:48-03","UnB","UB","31069","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Faria, JEQ","195B","2005","12","20","Southern America","Brasil","Goiás","Setor Sul",NA,"Folhas bicolores pilosas; frutos imaturos verdes bem pilosos e irregulares, lobos calicínios persistentes; caule com quinas e piloso.; .",NA,NA,"Proença, CEB","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA
"836","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum","incanescens","Psidium cinereum incanescens","D. Legrand",NA,"Proença, C","968","1993","10","08","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa (Campo Experimental da Universidade de Brasília)",NA,"Arbusto 60-80 cm; cálice verde, patente; corola alva, cuculada e reflexa nos bordos; filetes e anteras alvas; Cerrado aberto que passa atrás do Olho d'Á da Onça",NA,NA,"Proença, C","Brasília","-47.916667","-15.966667",NA,NA,"-47.916667","-15.966667","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2019-11-01 15:06:48-03","UnB","UB","168091","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum","paraguariae","Psidium cinereum paraguariae","D. Legrand",NA,"Silva, FC","2068","1996","09","05","Southern America","Brasil","Paraná ","Arredores de ventania",NA,"Arbusto 0,6m. Flor branca.Botão floral acinzentado.",NA,NA,"Soares-Silva, LH","Ventania","-50.24","-24.25",NA,NA,"-50.24","-24.25","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-11-01 15:06:48-03","UnB","UB","96389","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum","paraguariae","Psidium cinereum paraguariae","D. Legrand",NA,"Batalha, MA","2547","1999","01","02","Southern America","Brasil","Goiás","Municípios de Chapadão do Céu e Mineiros, Parque Nacional das Emas. Próxima à sede",NA,"SubArbusto 0,4m. Fruto verde.; Campo sujo.",NA,NA,"Proença, CEB",NA,"-52.65","-17.816667",NA,NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Taxonomy Class of Universidade de Brasíl","617","1979",NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Proença, C","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1995",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"840","2019-11-01 15:06:48-03","UnB","UB","96625","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","12220","1966","02","03","Southern America","Brasil","Distrito Federal",NA,NA,"Shrub 1m. Fruto green.; Disturbed cerrado.",NA,NA,"Proença, CEB","Brasília","-47.9296989440918","-15.7797002792358","950","950",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"841","2019-11-01 15:06:48-03","UnB","UB","5340","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Proença, CEB; Landrum, L","1295","1995","09","03","Southern America","Brasil","Distrito Federal","Entre Sobradinho / Planaltina, Km 20, atrás Pamonharia",NA,"Estéril.; Arbusto 1m; .",NA,NA,"Proença, CEB","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"842","2019-11-01 15:06:48-03","UnB","UB","96629","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Ratter, JA; Fonsêca Filho, J","4331","1978","11","23","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa (University of Brasilia field station), near Vargem Bonita ca. 18km SSW of Brasília TV tower",NA,"Small subshrub 0,5m; In campo sujo (grassland with scattered shrubs).",NA,NA,"Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"843","2019-11-01 15:06:48-03","UnB","UB","96626","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Heringer, EP","8773","1961","12","15","Southern America","Brasil","Distrito Federal","Horto do Guará",NA,"Arbusto 1m; Cerrado.",NA,NA,"Proença, CEB","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"844","2019-11-01 15:06:48-03","UnB","UB","146044","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Freitas, RIP; Freitas, GS","s.n.","1996","10","10","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília- CAESB.",NA,NA,NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"845","2019-11-01 15:06:48-03","UnB","UB","146043","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Freitas, RIP; Freitas, GS","s.n.","1996","09",NA,"Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília- CAESB.",NA,NA,NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
