"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","individualCount","infraspecificEpithet","continentOcean","preparationType","relationshipType","relatedCatalogItem","class","fieldNumber"
"343","2019-11-21 10:02:33-03","IBt","SP","49767","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Kuhlmann, M","512","1943","04","01","Brasil","São Paulo","Amparo","Monte Alegre, Fazenda Santa Izabel.","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"SP051087","SP051087","2007","10",NA,"18036",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:02:33-03","IBt","SP","12319","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia straussiana","(Wittm.) L.B.Sm.","Handro, O","Duarte, C","160","1910","08",NA,"Brasil","São Paulo","Bragança Paulista",NA,"-46.5400009155273","-22.9500007629395",NA,NA,NA,NA,"SP051082","SP051082",NA,NA,NA,"17597",NA,"auto",NA,NA,NA,"straussiana",NA,NA,NA,NA,NA,NA
"345","2019-11-21 10:02:33-03","IBt","SP","40645","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Viégas, AP","s.n.","1938","11","06","Brasil","São Paulo","Campinas","Faz. Riqueza, J. Egidio.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP051103","SP051103","2007","10",NA,"23900",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:02:33-03","IBt","SP","268482","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Handro, O","Santoro, J","s.n.","1942","08","06","Brasil","São Paulo","Campinas","Residência do Sr. A.P. Viégas, Rua Barão de Atibaia.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP051107","SP051107","1943","10","12","23900",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-21 10:02:33-03","IBt","SP","8667","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Smith, LB","Hoehne, FC","s.n.","1923","09","15","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SP051081","SP051081","1931","03","08","21048",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-21 10:02:33-03","IBt","SP","340007","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Sakane, PT","s.n.","1995","09","10","Brasil","São Paulo","Campos do Jordão","Abernésia, V. Albertina. Área do Sanatório Fco. Xavier.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SP051097","SP051097","2000","02",NA,"21048",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-21 10:02:33-03","IBt","SP","101693","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Handro, O","Mattos, J; Mattos, N","14994","1967","07","26","Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda (Reserva Florestal).","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SP051114","SP051114","1980","01",NA,"21048",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-21 10:02:33-03","IBt","SP","370292","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Moreira, BA","Moreira, BA; Martins, SE","254","2004","07","02","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Trilha da Cachoeira.","-45.5900001525879","-22.7299995422363",NA,NA,"1400","1400","SP051110","SP051110","2004","07",NA,"21048",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-21 10:02:33-03","IBt","SP","41450","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Kuhlmann, M","s.n.","1939","08","24","Brasil","São Paulo","Cotia","Perto de Cotia, entre Cotia e Una.","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"SP051105","SP051105","2007","10",NA,"23869",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-21 10:02:33-03","IBt","SP","290456","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Proença, SL","Giulietti, AM; et al.","1097","1995","06","04","Brasil","São Paulo","Cruzeiro","Pico Itaguaré. Alto do Pico. Limite entre os Estados de São Paulo e Minas Gerais.","-44.9599990844727","-22.5699996948242",NA,NA,"2000","2000","SP051096","SP051096","1997","05","26","17702",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-21 10:02:33-03","IBt","SP","388287","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Martins, SE; et al.","940","2006","06","21","Brasil","São Paulo","Cunha","Bocaininha, Campos da Bocaina.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"SP051089","SP051089","2007","10",NA,"38855",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-21 10:02:33-03","IBt","SP","290476","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Rodrigues, RR; et al.","149","1995","09","03","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Rolado.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"SP051101","SP051101","2007","10",NA,"38804",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-21 10:02:33-03","IBt","SP","426113","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Shirasuna, RT; et al.","317","2007","09","20","Brasil","São Paulo","Embu","Lote 5 Rodoanel Mário Covas, Trecho Sul","-46.8499984741211","-23.6399993896484",NA,NA,NA,NA,NA,NA,"2008",NA,NA,"6851",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-21 10:02:33-03","IBt","SP","358065","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL; et al.","2165","1995","09","13","Brasil","São Paulo","Embu-Guaçu","Várzea do rio Embu-Guaçu","-46.810001373291","-23.8299999237061",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"15311",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:02:33-03","IBt","SP","441790","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Louzada, RB","Araújo, CC","9","2011","09","05","Brasil","São Paulo","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú. Trilha da Cachoeira.","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"SP051117","SP051117",NA,NA,NA,"26398",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-21 10:02:33-03","IBt","SP","441790a","Extra","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Louzada, RB","Araújo, CC","9","2011","09","05","Brasil","São Paulo","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú. Trilha da Cachoeira.","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"SP051118","SP051118",NA,NA,NA,"26398",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-21 10:02:33-03","IBt","SP","258378","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL; Kirizawa, M; Gomes da Silva, SJ","2021","1992","08","27","Brasil","São Paulo","Iporanga","Fazenda Intervales, Estrada da Bocaina.","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"SP051121","SP051121","2007","10",NA,"38740",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-21 10:02:33-03","IBt","SP","251399","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Romaniuc Neto, S; et al.","1242","1991","07","28","Brasil","São Paulo","Itaberá","Terrestre.","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,NA,NA,"2007","10",NA,"29370",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-21 10:02:33-03","IBt","SP","20398","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Hoehne, FC","s.n.","1927","05","19","Brasil","São Paulo","Itapira",NA,"-46.8199996948242","-22.4300003051758",NA,NA,NA,NA,"SP051084","SP051084","2007","10",NA,"19933",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-21 10:02:33-03","IBt","SP","218602","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Silva, DS; et al.","32","1986","08","29","Brasil","São Paulo","Jacareí","Escola Técnica Agricola","-45.9599990844727","-23.2999992370605",NA,NA,NA,NA,"SP051088","SP051088","1986",NA,NA,"19066",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-21 10:02:33-03","IBt","SP","50339","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Pires, AS","s.n.","1951","06","18","Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"SP051079","SP051079","2007","10",NA,"20999",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-21 10:02:33-03","IBt","SP","340161","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Nicolau, SA; Mana de Deus, JR; Espírito Santo, CE","1106","1996","06","19","Brasil","São Paulo","Mogi das Cruzes","Margens do Rio Tietê em direção à Biritiba Mirim.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"SP051115","SP051115","2003","10","03","28666",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-21 10:02:33-03","IBt","SP","75200","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Mattos, JR; Mattos, NF","8237","1960","09","20","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, 3 km NNW de Padua Sales.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP051112","SP051112","2007","10",NA,"39309",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-21 10:02:33-03","IBt","SP","298397","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Kirizawa, M","3299","1996","07","09","Brasil","São Paulo","Mogi Guaçu","Reserva Biológica de Mogi Guaçu. Cerrado, no chão.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP051090","SP051090","2007","10",NA,"39309",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-21 10:02:33-03","IBt","SP","262312","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Romaniuc Neto, S; Toledo, CB; Godoi, JV","1385","1993","06","02","Brasil","São Paulo","Mogi Guaçu","Reserva Biológica e Estação Experimental de Mogi Guaçu. Mata da Figueira.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP051104","SP051104","2007","10",NA,"39309",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-21 10:02:33-03","IBt","SP","48740","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Kuehn, E","Kuhlmann, M","1813","1949","07","22","Brasil","São Paulo","Monte Alegre do Sul",NA,"-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"SP051113","SP051113",NA,NA,NA,"11114",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-21 10:02:33-03","IBt","SP","12318","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Smith, LB","Edwall, G","CGG3898","1898","05","22","Brasil","São Paulo","Óleo","Oleo, mata virgem, Faz. Novo Niagara.","-49.3400001525879","-22.9400005340576",NA,NA,NA,NA,"SP008948","SP008948","1931","03","08","14251",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-21 10:02:33-03","IBt","SP","335728","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Campacci, MA","200","1999","05","30","Brasil","São Paulo","Piquete","Serra da Mantiqueira","-45.1699981689453","-22.6100006103516",NA,NA,"1800","1800","SP051098","SP051098","1999","06","22","13434",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-21 10:02:33-03","IBt","SP","374442","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Moreira, BA","Martins, SE","s.n.","2004","07","29","Brasil","São Paulo","São Luís do Paraitinga",NA,"-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"SP051111","SP051111","2005","02",NA,"27362",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-21 10:02:33-03","IBt","SP","12317","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Smith, LB","Loefgren, A","CGG1852","1892","09","14","Brasil","São Paulo","São Luís do Paraitinga","Mata virgem entre Taubaté e S.L.do Paraitinga.","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"SP008949","SP008949","1955",NA,NA,"27362","Epifita.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-21 10:02:33-03","IBt","SP","395","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Hoehne, FC","s.n.","1917","08","10","Brasil","São Paulo","São Paulo","Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051085","SP051085","2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-21 10:02:33-03","IBt","SP","12321","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Smith, LB","Edwall, G","CGG3107","1895","08",NA,"Brasil","São Paulo","São Paulo","Em cultivo no jardim da commissão.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP008950","SP008950","1930","06","14","53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-21 10:02:33-03","IBt","SP","29794","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Hoehne, FC","s.n.","1932","08","08","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051116","SP051116","2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-21 10:02:33-03","IBt","SP","167547","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL","211","1980","08","18","Brasil","São Paulo","São Paulo","Jardim Botânico, Área de Visitação Pública.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-21 10:02:33-03","IBt","SP","111461","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Handro, O","2285","1977","08","26","Brasil","São Paulo","São Paulo","Jardim Botânico, Bairro Água Funda. Nativa.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051120","SP051120","2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-21 10:02:33-03","IBt","SP","154335","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","s.col.","s.n.","1958","08","07","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-21 10:02:33-03","IBt","SP","202399","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Sugiyama, M","s.n.","1984","10","24","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-21 10:02:33-03","IBt","SP","158024","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL","66","1977","10","27","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051119","SP051119","2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-21 10:02:33-03","IBt","SP","158025","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL","94","1978","08","22","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051122","SP051122","2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-21 10:02:33-03","IBt","SP","161080","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL","110","1979","06","29","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-21 10:02:33-03","IBt","SP","161088","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL; Custodio Filho, A","124","1979","07","16","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-21 10:02:33-03","IBt","SP","158017","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL","92","1978","07","18","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-21 10:02:33-03","IBt","SP","158022","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL","108","1978","10","05","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051099","SP051099",NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-21 10:02:33-03","IBt","SP","169364","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL","258","1980","11","13","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Parcela 1.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-21 10:02:33-03","IBt","SP","151196","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Makino, H","89","1977","09","26","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-21 10:02:33-03","IBt","SP","170007","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Wanderley, MGL","300","1981","06","10","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051124","SP051124","2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-21 10:02:33-03","IBt","SP","146688","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Melo, MMRF","10","1977","08","04","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica. Próximo à planta nº 470.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-21 10:02:33-03","IBt","SP","179778","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Proença, SL","Guerra, TP; et al.","6","1982","07","27","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica. Quadrado 1.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1997","01","23","53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-21 10:02:33-03","IBt","SP","146689","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Melo, MMRF","12","1977","08","04","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica. Sobre a planta nº 129.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051123","SP051123","2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-21 10:02:33-03","IBt","SP","48133","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Krieger, L","180","1942",NA,NA,"Brasil","São Paulo","São Paulo","Santo Amaro.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051080","SP051080","2007","10",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-21 10:02:33-03","IBt","SP","57910","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, MGL","Válio, IM","3","1959","07","10","Brasil","São Paulo","São Pedro do Turvo","Margens do Rio São João.","-49.7400016784668","-22.7399997711182",NA,NA,NA,NA,"SP051092","SP051092","2007","10",NA,"29575",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
