"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"322","2016-10-19 13:19:00-02","MO","MOBOT","3299002","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"M.S. Silveira|L.A. Lima|P.A. Ferraz|J. Ribamar do Nascimento de Lima|E. Consuelo O.","Silveira 1472","South America","Brazil",NA,NA,NA,NA,"1996","11","17",NA,NA,"K. Schum.","T.D.Pennington (K)","Acre",NA,"Manoel Urbano: Rio Purus, margem direira, seringal Samaúma Nova, colocacão do Sr. Narciso da Silva. Floresta de Terra Firme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"323","2016-10-19 15:07:00-02","MO","MOBOT","3300544","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"C.S. Figueiredo","Figueiredo 205","South America","Brazil",NA,NA,NA,NA,"1993","12","9",NA,NA,"K. Schum.","T.D.Pennington (K)","Acre",NA,"Mun. Xapuri: Reserva Chico Mendes. Seringal Floresta. Colocação Redenção. Mata primaria. Terra firme. Solo arenoso-argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"324","2016-10-19 13:15:00-02","MO","MOBOT","3418982","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Marion J. Jansen-Jacobs|et al.","Jansen-Jacobs 5912","South America","Guyana",NA,NA,NA,NA,"1999","9","15",NA,NA,"K. Schum.","T.D.Pennington (K)",NA,NA,"Upper Essequibo Region, Rewa River, near Camp 2 at foot of Spider Mountains. Forest on light brown sand.","-58.5333333","3.1333333","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"325","2016-10-19 13:17:00-02","MO","MOBOT","3419731","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Douglas C. Daly|et al.","Daly 9269","South America","Brazil",NA,NA,NA,NA,"1997","3","6",NA,NA,"K. Schum.","T.D.Pennington (K)","Acre",NA,"Senador Guiomard: Basin of Rio Purus, Rio Iquiri, downstream from intersection with BR-364 highway,","-67.5333333","-10.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"326","2013-01-28 05:13:00-02","MO","MOBOT","934522","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"René Guillén V.|S. Coria","Guillén Villarroel 1651","South America","Bolivia",NA,NA,NA,NA,"1994","6","1",NA,NA,"K. Schum.","R. Guillén (USZ)","Santa Cruz","Velasco","Campamento, EL REFUGIO, al contorno de la casa. Vegetación ruderal. Suelos franco arcillo arenosos.","-61.03638","-14.76916","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2013-01-28 05:13:00-02","MO","MOBOT","941574","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"René Guillén V.|S. Coria","Guillén Villarroel 1340","South America","Bolivia",NA,NA,NA,NA,"1994","5","18",NA,NA,"K. Schum.","R. Guillén (USZ)","Santa Cruz","Velasco","Campamento EL REFUGIO a 2500 m al norte de la casa yendo hacia la Bahía Las Petas. En bosque ribereño.","-61.04805","-14.76222","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2013-01-28 05:13:00-02","MO","MOBOT","942230","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Timothy J. Killeen|René Guillén V.","Killeen 6876","South America","Bolivia",NA,NA,NA,NA,"1994","10","15",NA,NA,"K. Schum.","L. Arroyo (USZ)","Santa Cruz","Velasco","Reserva Ecológica El Refugio. Bosque ribereño, inundado por las aguas negras del Río Paraguá. Dominado por Machaerium acacifolium.","-61.04805","-14.76222","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","943208","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Antony Jardim","Jardim 899","South America","Bolivia",NA,NA,NA,NA,"1994","6","6",NA,NA,"K. Schum.","L. Arroyo (USZ)","Pando","Manuripi","35 km al norte de Puerto América, entrando bosque alto hasta cerca Pando x-1, pozo antigua de Mobil con Bertholletia, Couratari guianensis, macrosperma, Apuleia leiocarpa, Parkia pendula, Hymenolobium, Brosimum guianense, Castilla ulei, Mezilaurus itauba, Glycydendron, Iriartea deltoidea..Substrato ultisol con mucho hierro.","-67.98333","-11.73333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2013-01-28 05:13:00-02","MO","MOBOT","965620","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"René Guillén V.|R. Choré","Guillén Villarroel 2924","South America","Bolivia",NA,NA,NA,NA,"1995","1","19",NA,NA,"K. Schum.","L. Arroyo (USZ)","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 1500 m al SE del campamento, en un bosque pionero de un cordón interno, dominado por Sapium sp., Coccoloba sp., Cecropia sp., y Thriploris sp.; con suelos franco arcillosos, con humus y gran cantidad de materia orgánica en descomposición.","-61.02861","-14.77944","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"331","2013-01-28 05:13:00-02","MO","MOBOT","967860","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"René Guillén V.|R. Choré","Guillén Villarroel 3271","South America","Bolivia",NA,NA,NA,NA,"1995","4","24",NA,NA,"K. Schum.","L. Arroyo (USZ)","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 200 m al SE del campamento Refugio sobre el Río Paragua hacia la junta con el rio Tarbo. Bosque ribereno. Suelos arcillo-arenosos con presencia de graba.","-61.03222","-14.77083","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16"
"332","2013-01-28 05:13:00-02","MO","MOBOT","967879","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"René Guillén V.|R. Choré","Guillén Villarroel 3290","South America","Bolivia",NA,NA,NA,NA,"1995","4","24",NA,NA,"K. Schum.","L. Arroyo (USZ)","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 1500 m al SE del campamento Refugio sobre el Río Paragua hacia la junta con el rio Tarbo. Bosque ribereno pionero.","-61.03277","-14.78","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11"
"333","2013-01-28 05:13:00-02","MO","MOBOT","967883","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"René Guillén V.|V. Roca","Guillén Villarroel 3294","South America","Bolivia",NA,NA,NA,NA,"1995","4","25",NA,NA,"K. Schum.","L. Arroyo (USZ)","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 3900 m al NW del campamento Refugio sobre el arroyo Las Petas. Bosque pionero anegado temporalmente.","-61.0575","-14.76805","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13"
"334","2016-10-19 13:18:00-02","MO","MOBOT","3454917","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"João Murça Pires","Pires 50453","South America","Brazil",NA,NA,NA,NA,"1961","8","23",NA,NA,"K. Schum.","T.D.Pennington (K)","Amapá",NA,"In sandy soil near river, 5 hours above Rio Murure.","-51.95","1.4","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"335","2016-10-19 13:16:00-02","MO","MOBOT","3454916","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"João Murça Pires","Pires 50472","South America","Brazil",NA,NA,NA,NA,"1961","8","24",NA,NA,"K. Schum.","T.D.Pennington (K)","Amapá",NA,"In shadow of forest, about 5 hours above Rio Murure.","-51.95","1.4","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"336","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33472","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Heloísa G. Dantas PG109-HGD3333389, Ribeiro R.D.","42.0","América do Sul","Brasil",NA,NA,"Floresta semidecidual sobre tabuleiro costeiros; árvore com -- metros de altura e frutos vermelhos.",NA,"2003","09","20","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Rio de Janeiro","Armação de Búzios","Praia da Gorda.","-41.98611111","-22.74166667",NA,NA,NA,NA,NA,"2009",NA,NA,"-41.98611111","-22.74166667","Magnoliopsida",NA,NA,NA
"337","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33927","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Pereira, O.J.","7840.0","América do Sul","Brasil",NA,NA,"Planta com 10 metros de altura, fruto com semente já liberada, em área paludosa.",NA,"2009","05","14","Tracheophyta","Oxalidales","K.Schum.","Pereira, O.J.","Espírito Santo","Serra","APA Praia Mole, Carapebus","-40.23","-20.21555556",NA,NA,NA,NA,NA,"2009","05","14","-40.23000000","-20.21555556","Magnoliopsida",NA,NA,NA
"338","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","34127","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"V. Demuner et al","1944.0","América do Sul","Brasil",NA,NA,"Arvoreta 6 m, frutos verdes. Interior de mata",NA,"2006","03","15","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D","Espírito Santo","Águia Branca","Assentamento 16 de Abril","-40.73472222","-18.90694444","150","150",NA,NA,NA,"2019","04",NA,"-40.73472222","-18.90694444","Magnoliopsida",NA,NA,NA
"339","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","34041","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Gomes J.M.L. & Vinha, P.C.","1789.0","America do Sul","Brasil",NA,NA,"Flor alva, no manguezal",NA,"1992","10","18","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Espírito Santo","Vila Velha","Morro da Mantegueira","-40.49027778","-20.56027778",NA,NA,NA,NA,NA,"2019","08",NA,"-40.49027778","-20.56027778","Magnoliopsida",NA,NA,NA
"340","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","34128","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Gomes J.M.L.; Fabris, L.C. & Sarnaglia Júnior","3298.0","América do Sul","Brasil",NA,NA,"Mata de restinga; Planta com 5,0 metros de altura",NA,"2009","04","01","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D","Espírito Santo","Itapemirim","Fazenda Velha","-41.39416667","-21.01972222",NA,NA,NA,NA,NA,"2019","04",NA,"-41.39416667","-21.01972222","Magnoliopsida",NA,NA,NA
"341","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","34056","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"A. A. Santos et al","1659.0","America do Sul","Brasil",NA,NA,"Mata ciliar, altamente inclinado, solo argiloso com afloramento calcáreo, fruto creme. Área de influencia da AHE Queimado",NA,"2002","11","26","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Minas Gerais","Cabeceira Grande","Ao lado da lagoa do túnel de fuga","-47.29805556","-16.22222222",NA,NA,NA,NA,NA,"2015","06","29","-47.29805556","-16.22222222","Magnoliopsida",NA,NA,NA
"342","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","34055","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"A. A. Santos et al","1658.0","America do Sul","Brasil",NA,NA,"Mata ciliar, altamente inclinado, solo argiloso com afloramento calcáreo, fruto creme. Área de influencia da AHE Queimado",NA,"2002","11","26","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Minas Gerais","Cabeceira Grande","Ao lado da lagoa do túnel de fuga","-47.29805556","-16.22222222",NA,NA,NA,NA,NA,"2015","06","29","-47.29805556","-16.22222222","Magnoliopsida",NA,NA,NA
"343","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","34126","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"R. R. Vervloet et al","2823.0","América do Sul","Brasil",NA,NA,"Arvoreto 6 m, frutos imaturos de cor verde",NA,"2007","07","05","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D","Espírito Santo","Águia Branca","Prop. Sr. Voito","-40.74694444","-18.97861111","180","180",NA,NA,NA,"2019","04",NA,"-40.74694444","-18.97861111","Magnoliopsida",NA,NA,NA
"344","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","31413","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Carneiro, E.M.",NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales","K.Schum.",NA,"Sergipe","Santa Luzia do Itainhy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"345","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","34125","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"V. Demuner et al","2252.0","América do Sul","Brasil",NA,NA,"Arbusto 3 m, frutos verdes. Interior de mata",NA,"2006","04","26","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D","Espírito Santo","Águia Branca","Sítio São Pedro","-40.66388889","-19.01305556",NA,NA,NA,NA,NA,"2019","04",NA,"-40.66388889","-19.01305556","Magnoliopsida",NA,NA,NA
"346","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","31418","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Landim, M.F.",NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales","K.Schum.",NA,"Sergipe","Santa Luzia do Itainhy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"347","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33925","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"R.R. Vervloet, V. Demuner, E. Bausen","3023.0","América do Sul","Brasil",NA,NA,"Arvoreta de 7 metros, frutos maduros de cor vermelha.",NA,"2007","07","31","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Espírito Santo","Governador Lindenberg","Morelo","-40.4575","-20.13416667",NA,NA,NA,NA,NA,"2019","08",NA,"-40.45750000","-20.13416667","Magnoliopsida",NA,NA,NA
"348","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","31415","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Landim, M.F.",NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales","K.Schum.",NA,"Sergipe","Santa Luzia do Itainhy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"349","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","31417","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Gomes, C. & Ribeiro, L.",NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales","K.Schum.",NA,"Sergipe","Indiaroba",NA,"-37.5116996765137","-11.5192003250122",NA,NA,NA,"17052","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"350","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","31416","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Gomes, C. & Ribeiro, L.",NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales","K.Schum.",NA,"Sergipe","Indiaroba",NA,"-37.5116996765137","-11.5192003250122",NA,NA,NA,"17052","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"351","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","31414","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Gomes, C.",NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales","K.Schum.",NA,"Sergipe","Indiaroba",NA,"-37.5116996765137","-11.5192003250122",NA,NA,NA,"17052","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"352","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","34057","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"G. Hatschbach","48578.0","America do Sul","Brasil",NA,NA,"Flor creme, do capão",NA,"1984","11","22","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Paraná","Curitiba","Capamema","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","2015",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"353","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33471","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Ferretti, A. R.; Vanini, A.; Nave, A. G.; Peneireiro, F. M., Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.","14.0","América do Sul","Brasil",NA,NA,"Floresta Ombrófila Densa com ação antrópica, Borda. Árvore de 20 m; casca grossa, rendilhada.",NA,"1996","12","11","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo Cunha - Trilha do Rio Bonito.","-44.9599990844727","-23.0699996948242",NA,NA,NA,"38855","auto","2015","05","12",NA,NA,"Magnoliopsida",NA,NA,NA
"354","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33773","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Sampaio, D.","1711.0","America do Sul","Brasil",NA,NA,"Árvore, mais ou menos 20 metros, alto do morro. Botões creme, sépalas avermelhadas.",NA,"2006","10","24","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Paraná","São José dos Pinhais","Estrada da Usina Guaricana. Lado esquerdo.","-49.2064018249512","-25.5347003936768",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"355","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","34086","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"A. M. Assis et al","1456.0","America do Sul","Brasil",NA,NA,NA,NA,"2008","03","15","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Espírito Santo","Itapemirim","Fazenda do Ouvidor","-40.8339004516602","-21.011100769043",NA,NA,NA,"28626","auto","2019","08",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"356","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33991","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"A.A.da Luz","227.0","América do Sul","Brasil",NA,NA,"Porte arbóreo, botão floral verde, flor branca, fruto maduro marrom e imaturo verde, seiva incolor, casca áspera, 5 metros de altura, diâmetro da copa de 2 metros.",NA,"2004","09","02","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Espírito Santo","Marilândia","Marilândia","-40.5416984558105","-19.4127998352051",NA,NA,NA,"21644","auto","2015","05","05",NA,NA,"Magnoliopsida",NA,NA,NA
"357","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","34052","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"A. A. da Luz","274.0","America do Sul","Brasil",NA,NA,"Arbóreo, terrestre, fruto imaturo verde, com seiva",NA,"2005","03","03","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Minas Gerais","Santa Rita do Itueto","Quatituba à Cach. Do Peão","-41.3800010681152","-19.3596992492676",NA,NA,NA,"22522","auto","2015","05","05",NA,NA,"Magnoliopsida",NA,NA,NA
"358","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33770","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Sampaio, D.","1601.0","America do Sul","Brasil",NA,NA,"Mata de tabueiro, árvore mais ou menos 5 metros.",NA,"2005","04","07","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Espírito Santo","Linhares","Reserva da Natural do Vale do Rio Doce(CVRD)","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"359","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33489","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"D. A. Folli","345.0","América do Sul","Brasil",NA,NA,"Terreste. Coleta de fruto DAF 1133. Casca com superfície áspera. Cor do botão verde. Flor amarela. Cor da exsudação incolor.",NA,"1981","11","16","Tracheophyta","Oxalidales","K.Schum.","M. Coode","Espirito Santo","Linhares","Reserva Natural da CVRD","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","1994","04","05",NA,NA,"Magnoliopsida",NA,NA,NA
"360","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33990","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Sampaio, D.","1726.0","América do Sul","Brasil",NA,NA,"Porte arbóreo, flor amarelada, botão floral verde, seiva incolor, casca áspera.",NA,"2006","11","30","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2015","05","05",NA,NA,"Magnoliopsida",NA,NA,NA
"361","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","34115","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"G. S. Siqueira","480.0","America do Sul","Brasil",NA,NA,"Mata de Tabuleiro, Arbóreo, Terrestre, Fruto Maduro Vermelho, Fruto Imaturo Verde",NA,"2009","08","31","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2015","05","05",NA,NA,"Magnoliopsida",NA,NA,NA
"362","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33989","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"G.L. Farias","319.0","América do Sul","Brasil",NA,NA,"Porte arbóreo, botão floral verde, flor amarela, seiva incolor, descamação em placas, 14 metros, diâmetro da copa de 4 metros.",NA,"1989","10","30","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2015","05","05",NA,NA,"Magnoliopsida",NA,NA,NA
"363","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33988","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"D.A. Folli","345.0","América do Sul","Brasil",NA,NA,"Porte arbóreo, 13 metros de altura, diâmetro da copa de 4 metros, descamação em placas, flores amarelas, seiva incolor.",NA,"1981","11","16","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2015","05","05",NA,NA,"Magnoliopsida",NA,NA,NA
"364","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","34112","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"D. A. Folli","5176.0","America do Sul","Brasil",NA,NA,"Mata de Tabuleiro, Terrestre, Arbóreo, Botão verde, Flor verde",NA,"2005","12","20","Tracheophyta","Oxalidales","K.Schum.","Sampaio, D.","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2015","05","05",NA,NA,"Magnoliopsida",NA,NA,NA
