"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"508","2020-09-12 05:00:02-03","US","US","3107666","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","T. S. Filgueiras & D. Alvarenga","1598","South America - Neotropics","Brazil",NA,NA,NA,"US03114508","1988","12","13",NA,"Primulales","Mart.",NA,"Município de Paracatu. Cerrado da fazenda Acangaú.","US03114508_01","Minas Gerais",NA,"-47.1","-17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"509","2020-09-12 05:00:02-03","US","US","3341021","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach, A. Schinini & J. M. Silva","64653","South America - Neotropics","Brazil",NA,NA,NA,"US03114505","1996","9","14",NA,"Primulales","Mart.",NA,"Serra do Cabral, início da subida (mun. Joaquim Felício).","US03114505_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"510","2020-09-12 05:00:02-03","US","US","3668661","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach, A. Pott, V. J. Pott & E. Barbosa","63703","South America - Neotropics","Brazil",NA,NA,NA,"US03114539","1995","10","21",NA,"Primulales","Mart.",NA,"Base Aérea do SINDACTA, arredores (mun. Chapada dos Guimarães).","US03114539_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"511","2020-09-12 05:00:02-03","US","US","3434996","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","3436","South America - Neotropics","Guyana",NA,NA,NA,"US00723659","1994","1","28",NA,"Primulales","Mart.","Pipoly, J. J., III","Two-Head Mt., Kanuku Mts.","US00723659_01","U. Takutu-U. Essequibo",NA,"-59.11","3.15","760",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"512","2020-09-12 05:00:02-03","US","US","3321178","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach, A. Pott, V. J. Pott & J. M. Silva","62788","South America - Neotropics","Brazil",NA,NA,NA,"US03114542","1995","5","15",NA,"Primulales","Mart.",NA,"Rod. BR-163, Escola Estadual de Agronomia, próximo a São José da Serra (mun. Santo Antônio do Leverger).","US03114542_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"513","2020-09-12 05:00:02-03","US","US","3315296","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","S. Ginzbarg, L. A. Mattos Silva & H. S. Brito","89","South America - Neotropics","Brazil",NA,NA,NA,"US03114528","1988","3","24",NA,"Primulales","Mart.",NA,"Município de Rio de Contas. 3 km ao NE da cidade de Rio de Contas na estrada para Jussiape. Vegetação de campo rupestre (gerais) de 2.5 m.","US03114528_01","Bahia",NA,NA,NA,"1090",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"514","2020-09-12 05:00:02-03","US","US","2436482","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","E. P. Heringer","5067","South America","Brazil",NA,NA,NA,"US03114518",NA,NA,NA,NA,"Primulales","Mart.",NA,"Hôrto Florestal de Paraopeba - MG. Cerrado.","US03114518_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"515","2020-09-12 05:00:02-03","US","US","2822143","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Eiten & L. T. Eiten","8731","South America - Neotropics","Brazil",NA,NA,NA,"US03114550","1968","9","14",NA,"Primulales","Mart.",NA,"Serra do Roncador. Município de Barra do Garças: 260 km along new road NNE of village of XAVANTINA, at Royal Society-Royal Geographic Society Base Camp.","US03114550_01","Mato Grosso",NA,"-51.75","-12.85","450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"516","2020-09-12 05:00:02-03","US","US","1932500","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","V. Assis","155","South America - Neotropics","Brazil",NA,NA,NA,"US03114520","1945","11","20",NA,"Primulales","Mart.",NA,"Fazenda da Chicaca, Municipio of Santa Luzia.","US03114520_01","Minas Gerais",NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"517","2020-09-12 05:00:02-03","US","US","2937703","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","8366","South America - Neotropics","Brazil",NA,NA,NA,"US03114513","1973","4","9",NA,"Primulales","Mart.",NA,"Planalto do Brasil. Serra do Espinhaço. 25 km by road NE of Diamantina, 2 km W of Rio Jequití; dense cerrado on rocky (quartzite) hillside and woods along stream; soil sandy.","US03114513_01","Minas Gerais",NA,NA,NA,"790",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"518","2020-09-12 05:00:02-03","US","US","3103609","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","21277","South America - Neotropics","Brazil",NA,NA,NA,"US03114533","1980","4","12",NA,"Primulales","Mart.",NA,"Serra Geral de Caitité. 8.5km. N. of Brejinhos das Ametistas, on the Caitité road. G5.","US03114533_01","Bahia",NA,"-42.48","-14.13","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"519","2020-09-12 05:00:02-03","US","US","3138056","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. Mello-Silva, A. Giulietti, T. B. Cavalcanti, M. G. L. Wanderley & et al.","SPF 44908/ CFSC 9929","South America - Neotropics","Brazil",NA,NA,NA,"US03114511","1986","10","12",NA,"Primulales","Mart.",NA,"Serra do Cipó. Município de Santana do Riacho: km 104 no longo da rodovia Belo Horizonte - Concocição do Mato Dentro. [interpreted]","US03114511_01","Minas Gerais",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"520","2020-09-12 05:00:02-03","US","US","2937707","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","H. S. Irwin, R. Souza & R. Reis dos Santos","9626","South America - Neotropics","Brazil",NA,NA,NA,"US03114486","1965","10","28",NA,"Primulales","Mart.",NA,"Planalto do Brasil. Steep slopes, cerrado Chapada da Contagem, ca. 20 km. N.E. of Brasília.","US03114486_01","Distrito Federal",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"521","2020-09-12 05:00:02-03","US","US","3538607","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach, M. M. Hatschbach & J. M. Silva","54758","South America - Neotropics","Brazil",NA,NA,NA,"US03114491","1990","10","19",NA,"Primulales","Mart.",NA,"Parque Nacional Chapada dos Veadeiros, Rio Preto (mun. Alto Paraíso).","US03114491_01","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"522","2020-09-12 05:00:02-03","US","US","2929105","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","B. A. S. Pereira","71","South America - Neotropics","Brazil",NA,NA,NA,"US03114482","1981","10","2",NA,"Primulales","Mart.",NA,"Distrito Federal Reserva Ecológica do IBGE.","US03114482_01","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"523","2020-09-12 05:00:02-03","US","US","3406292","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach, A. Schinini & E. Barbosa","70872","South America","Brazil",NA,NA,NA,"US03114490","2000","5","10",NA,"Primulales","Mart.",NA,"Rod. TO-050, km 415, 6km de Arraias (Mun. Arraias) Tocantins.","US03114490_01",NA,NA,NA,NA,"520",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"524","2020-09-12 05:00:02-03","US","US","2124012","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","J. Evangelista De Oliveira","1161","South America - Neotropics","Brazil",NA,NA,NA,"US03114522","1942","10","31",NA,"Primulales","Mart.",NA,"Capoeira - Horto Florestal - municipio de Belo Horizonte - muito frequente.","US03114522_01","Minas Gerais",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"525","2020-09-12 05:00:02-03","US","US","3207116","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach & J. M. Silva","50160","South America - Neotropics","Brazil",NA,NA,NA,"US03114529","1985","11","24",NA,"Primulales","Mart.",NA,"Cab. Rib. S. Pedro (mun. Mucugê).","US03114529_01","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"526","2020-09-12 05:00:02-03","US","US","3138057","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. Mello-Silva, I. Cordeiro, M. C. Assis & J. R. Pirani","CFCR 11525","South America - Neotropics","Brazil",NA,NA,NA,"US03114510","1987","11","4",NA,"Primulales","Mart.",NA,"Grão-Mogol: Bacia do Córrego da Morte, Carrascal denso.","US03114510_01","Minas Gerais",NA,"-42.9083","-16.57","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"527","2020-09-12 05:00:02-03","US","US","2937711","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","14329","South America - Neotropics","Brazil",NA,NA,NA,"US03114493","1966","4","4",NA,"Primulales","Mart.",NA,"Planalto do Brasil. Serra Geral de Goiás. Sandy cerrado, Rio da Prata, ca. 6 km. S. of Posse.","US03114493_01","Goiás",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"528","2020-09-12 05:00:02-03","US","US","2937697","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27299","South America - Neotropics","Brazil",NA,NA,NA,"US03114514","1970","3","9",NA,"Primulales","Mart.",NA,"Planalto do Brasil. Serra do Cabral. Gallery forest, ca. 2km N. of Joaquim Felício.","US03114514_01","Minas Gerais",NA,NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"529","2020-09-12 05:00:02-03","US","US","3225889","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","J. H. Kirkbride","4318","South America - Neotropics","Brazil",NA,NA,NA,"US03114484","1981","4","8",NA,"Primulales","Mart.",NA,"Cerrado, s.s. Fazenda Agua Limpa, campo experimental da Universidade de Brasília.","US03114484_01","Distrito Federal",NA,"-47.92","-15.95","1120",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"530","2020-09-12 05:00:02-03","US","US","2565292","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","J. M. Pires, N. Silva & R. Souza","9192","South America","Brazil",NA,NA,NA,"US03114487",NA,NA,NA,NA,"Primulales","Mart.",NA,"Brasília, entre UNB e Parq. Flor. Cerrado.","US03114487_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"531","2020-09-12 05:00:02-03","US","US","3138054","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","M. C. Assis, J. R. Pirani, R. Mello-Silva & I. Cordeiro","CFCR 11561","South America - Neotropics","Brazil",NA,NA,NA,"US03114509","1987","11","4",NA,"Primulales","Mart.",NA,"Grão-Mogol: Bacia do Córrego da Morte, Carrascal denso.","US03114509_01","Minas Gerais",NA,"-42.9083","-16.57","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"532","2020-09-12 05:00:02-03","US","US","3049380","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Taxonomy Class of the Universidade de Brasilia","169","South America - Neotropics","Brazil",NA,NA,NA,"US03114485","1974","10","2",NA,"Primulales","Mart.",NA,"Reserva Biológica das Águas Emendadas, 9 km NE of PLANALTINA. (Ca. 40 km NE of BRASÍLIA).","US03114485_01","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"533","2020-09-12 05:00:02-03","US","US","3674018","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach, A. Schinini & E. Barbosa","71309","South America - Neotropics","Brazil",NA,NA,NA,"US03114503","2000","5","18",NA,"Primulales","Mart.",NA,"Rod. BR-365, km 64, estrada para Lagoa dos Patos (Mun. Jequitaí).","US03114503_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"534","2020-09-12 05:00:02-03","US","US","2862648","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","14395","South America - Neotropics","Brazil",NA,NA,NA,"US03114538","1966","4","5",NA,"Primulales","Mart.",NA,"Planalto do Brasil. Serra Geral do Goias. Creek margin. Cerrado, Rio da Prata, ca. 6km. S. of Posse, Goias.","US03114538_01","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"535","2020-09-12 05:00:02-03","US","US","3149328","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. Lima, F. Gallindo, A. Chiappeta & R. Barreto","CEPE 560","South America - Neotropics","Brazil",NA,NA,NA,"US03114532","1983","4","28",NA,"Primulales","Mart.",NA,"PE - Exu. Serra do Araripe. Sítio Serrinha, estrada Exu-Araripina, 1 km após o Posto Fiscal do alto da chapada. Agreste.","US03114532_01","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"536","2020-09-12 05:00:02-03","US","US","3451206","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach","37626","South America - Neotropics","Brazil",NA,NA,NA,"US03114547","1975","11","16",NA,"Primulales","Mart.",NA,"Véu de Noiva (Mun. Chapada dos Guimarães).","US03114547_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"537","2020-09-12 05:00:02-03","US","US","1706062","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","M. Claussen","247*","South America - Neotropics","Brazil",NA,NA,NA,"US03114526","1841",NA,NA,NA,"Primulales","Mart.",NA,NA,"US03114526_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"538","2020-09-12 05:00:02-03","US","US","3193774","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. Secco, C. Sperling, M. A. Condon, A. L. Mesquita & et al.","153","South America - Neotropics","Brazil",NA,NA,NA,"US03114544","1982","5","14",NA,"Primulales","Mart.",NA,"Amazônia. Marabá, N5, arredores do lago, canga.","US03114544_01","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"539","2020-09-12 05:00:02-03","US","US","3387117","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach & Kasper","41694","South America - Neotropics","Brazil",NA,NA,NA,"US03114512","1978","10","25",NA,"Primulales","Mart.",NA,"Cachoeira (Mun. Cristalina).","US03114512_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"540","2020-09-12 05:00:02-03","US","US","3283958","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","J. H. Kirkbride","5440","South America - Neotropics","Brazil",NA,NA,NA,"US03114479","1983","10","24",NA,"Primulales","Mart.",NA,"Campo Cerrado. Fazenda Agua Limpa, campo experimental da Universidade de Brasília.","US03114479_01","Distrito Federal",NA,"-47.92","-15.97","1120",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"541","2020-09-12 05:00:02-03","US","US","3149330","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","D. Andrade-Lima","68-5211","South America - Neotropics","Brazil",NA,NA,NA,"US03114537","1968","1","29",NA,"Primulales","Mart.",NA,"CE - Serra do Ibiapaba. Área de cerrado, entre Ubajara e Guaraciaba do Norte.","US03114537_01","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"542","2020-09-12 05:00:02-03","US","US","3668663","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach, M. M. Hatschbach & J. M. Silva","55843","South America - Neotropics","Brazil",NA,NA,NA,"US03114489","1991","11","7",NA,"Primulales","Mart.",NA,"Córrego Feio (Mun. Cristópolis).","US03114489_01","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"543","2020-09-12 05:00:02-03","US","US","2544303","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","E. P. Heringer","3692","South America - Neotropics","Brazil",NA,NA,NA,"US03114516","1958","10","5",NA,"Primulales","Mart.",NA,"Paraopeba.","US03114516_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"544","2020-09-12 05:00:02-03","US","US","3103607","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15298","South America - Neotropics","Brazil",NA,NA,NA,"US03114534","1974","1","19",NA,"Primulales","Mart.",NA,"Serra do Rio de Contas. 10km. N. of town of Rio de Contas on road to Mato Grosso.","US03114534_01","Bahia",NA,"-41.83","-13.47","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"545","2020-09-12 05:00:02-03","US","US","3668650","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach & J. M. Silva","65493","South America - Neotropics","Brazil",NA,NA,NA,"US03114541","1996","11","10",NA,"Primulales","Mart.",NA,"Rod. MT-246, entre km 30-40 (mun. Vila Bela da Sma. Trindade).","US03114541_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"546","2020-09-12 05:00:02-03","US","US","89214","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","A. F. M. Glaziou","15184","South America - Neotropics","Brazil",NA,NA,NA,"US03114523","1885","8","6",NA,"Primulales","Mart.",NA,"Environs de Rio-de-Janeiro et d'Ouro-Preto.","US03114523_01","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"547","2020-09-12 05:00:02-03","US","US","3668651","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach, A. Pott, V. J. Pott & E. Barbosa","63910","South America - Neotropics","Brazil",NA,NA,NA,"US03114540","1995","10","26",NA,"Primulales","Mart.",NA,"Rod. MT-175, Res. do Cabaçal a Chapada dos Parecis, entre Km 35 e Fazenda Santiago (mun. Reserva do Cabaçal).","US03114540_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"548","2020-09-12 05:00:02-03","US","US","1484065","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","I. Riedel & B. Luschnatt","2834","South America","Brazil",NA,NA,NA,"US03114494","1934","8",NA,NA,"Primulales","Mart.",NA,"In camp. siccis [interpreted] St. Anna. Pr. Goyas.","US03114494_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"549","2020-09-12 05:00:02-03","US","US","3097695","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","C. R. Sperling, R. Secco, M. A. Condon & A. L. Mesquita","5826","South America - Neotropics","Brazil",NA,NA,NA,"US03114543","1982","5","25",NA,"Primulales","Mart.",NA,"Serra dos Carajás. 2 km. east of AMZA camp N-1.","US03114543_01","Pará",NA,"-50.28","-6.03","700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"550","2020-09-12 05:00:02-03","US","US","3060565","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","E. P. Heringer","18245","South America - Neotropics","Brazil",NA,NA,NA,"US03114480","1981","11","6",NA,"Primulales","Mart.",NA,"Proximidades da Escola Fazendaria.","US03114480_01","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"551","2020-09-12 05:00:02-03","US","US","1484213","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","I. Riedel & B. Luschnatt","2834","South America","Brazil",NA,NA,NA,"US03114495","1934","8",NA,NA,"Primulales","Mart.",NA,"In camp. siccis St. Anna. Pr. Goyas.","US03114495_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"552","2020-09-12 05:00:02-03","US","US","2932682","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. T. Prance, E. Lleras & D. F. Coêlho","19215","South America - Neotropics","Brazil",NA,NA,NA,"US03114548","1973","10","19",NA,"Primulales","Mart.",NA,"Brazilian Amazonia. Between Buriti and Chapada dos Guimarães.","US03114548_01","Mato Grosso",NA,NA,NA,"720",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"553","2020-09-12 05:00:02-03","US","US","2283959","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","F. Segadas-Viana & J. Lorêdo Jr.","1052","South America - Neotropics","Brazil",NA,NA,NA,"US03114519","1953","10","16",NA,"Primulales","Mart.",NA,"St. of Minas Gerais. Lagoa Santa Co., Lagoa Santa Town, 2 km east of Lagoa Santa town.","US03114519_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
