"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","locality","phylum","order","scientificNameAuthorship","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"872","2020-12-21 16:25:21-03","MBM","MBM","215344","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Queiróz, L.P. de",NA,NA,NA,"Queiróz, L.P. de; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Livramento do Brumado","-41.8405990600586","-13.6430997848511",NA,NA,"MBM215344","MBM215344","3650",NA,NA,NA,"Livramento do Brumado",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"61794","auto",NA,NA,NA,NA,NA,NA
"873","2020-12-21 16:25:21-03","MBM","MBM","112965","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Angela Vaz",NA,NA,NA,"Oliveira Filho, L.C. de; Lima, J.C.A. de; Lima, J.C.A. de",NA,NA,NA,"Brazil","Bahia","Paramirim","-42.238899230957","-13.4425001144409",NA,NA,"MBM112965","MBM112965","115",NA,NA,NA,"Estrada Caetité - Paramirim",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"34572","auto",NA,NA,NA,NA,NA,NA
"874","2020-12-21 16:25:21-03","MBM","MBM","203248","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","C.V. Mendonça f.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.",NA,NA,NA,"Brazil","Mato Grosso","Pontes e Lacerda","-59.3353004455566","-15.2260999679565",NA,NA,"MBM203248","MBM203248","65442",NA,NA,NA,"Gleba Lacerda",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"110136","auto",NA,NA,NA,NA,NA,NA
"875","2020-12-21 16:25:21-03","MBM","MBM","203238","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","C.V. Mendonça f.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.",NA,NA,NA,"Brazil","Mato Grosso","Pontes e Lacerda","-59.3353004455566","-15.2260999679565",NA,NA,"MBM203238","MBM203238","65565",NA,NA,NA,"Matão",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"110136","auto",NA,NA,NA,NA,NA,NA
"876","2020-12-21 16:25:21-03","MBM","MBM","174341","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Lewis, G.P.",NA,NA,NA,"Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.",NA,NA,NA,"Brazil","Mato Grosso","Salto do Céu","-58.1267013549805","-15.1296997070312",NA,NA,"MBM174341","MBM174341","62581",NA,NA,NA,"Rio Branco, Salto das Nuvens",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"47529","auto",NA,NA,NA,NA,NA,NA
"877","2020-12-21 16:25:21-03","MBM","MBM","248663","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","C.V. Mendonça f.",NA,NA,NA,"C.V. Mendonça f.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"MBM248663","MBM248663","505",NA,NA,NA,"Estação Biológica",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"878","2020-12-21 16:25:21-03","MBM","MBM","178531","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","C.V. Mendonça f.",NA,NA,NA,"Costa, L.V.",NA,NA,NA,"Brazil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"MBM178531","MBM178531","s.n.",NA,NA,NA,"Estação Biológica",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"879","2020-12-21 16:25:21-03","MBM","MBM","282719","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Lombardi, J.A.",NA,NA,NA,"Pereira, R.P.","2003","04",NA,"Brazil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"MBM282719","MBM282719","s.n.",NA,NA,NA,"Estação Ecológica",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"880","2020-12-21 16:25:21-03","MBM","MBM","178530","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","C.V. Mendonça f.",NA,NA,NA,"Mendonça f, C.V.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"MBM178530","MBM178530","217",NA,NA,NA,"Fazenda Montes Claros",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"881","2020-12-21 16:25:21-03","MBM","MBM","271610","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Salino, A.; et al.; et al.","2001","01","12","Brazil","Minas Gerais","Miradouro","-42.3424987792969","-20.8906002044678",NA,NA,"MBM271610","MBM271610","6011",NA,NA,"Árvore com 10m de altura e frutos imaturos verdes.","Córrego Pai Inácio",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"20127","auto",NA,NA,NA,NA,NA,NA
"882","2020-12-21 16:25:21-03","MBM","MBM","136316","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Rudd, V.E.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.",NA,NA,NA,"Brazil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MBM136316","MBM136316","54313",NA,NA,NA,"Rod. BR-251, 10km O de Montes Claros",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"883","2020-12-21 16:25:21-03","MBM","MBM","162155","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Lima, H.C.","2009","06",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","1993","10","12","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM162155","MBM162155","59234",NA,NA,"Árvore 12m. Mata do vale do Rio Ribeira","Rio Ribeira, barra do Canha",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"884","2020-12-21 16:25:21-03","MBM","MBM","14941","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Petean, M.P.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","04","29","Brazil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"MBM014941","MBM014941","1083",NA,NA,NA,"Fazenda Brandalize",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA
"885","2020-12-21 16:25:21-03","MBM","MBM","23091","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Coronel Vivida","-52.567798614502","-25.979700088501",NA,NA,"MBM023091","MBM023091","29716",NA,NA,NA,"Rod. BR-373",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"24833","auto",NA,NA,NA,NA,NA,NA
"886","2020-12-21 16:25:21-03","MBM","MBM","242507","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Lima, H.C.","2009","06",NA,"Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","1999","08","28","Brazil","Paraná","Cruzeiro do Iguaçu","-53.127799987793","-25.6156005859375",NA,NA,"MBM242507","MBM242507","3014",NA,NA,"Árvore, 35m, flor creme. Floresta","Área Ecológica da Copel",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"12520","auto",NA,NA,NA,NA,NA,NA
"887","2020-12-21 16:25:21-03","MBM","MBM","8238","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Burkart, A.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Brazil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"MBM008238","MBM008238","19830",NA,NA,NA,"Rio Iguaçu, Salto Osório",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA
"888","2020-12-21 16:25:21-03","MBM","MBM","186129","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Hatschbach, G.",NA,NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Rio Bonito do Iguaçu","-52.5257987976074","-25.4906005859375",NA,NA,"MBM186129","MBM186129","346",NA,NA,NA,"Fazenda Giacomet-Marodin, Pinhal Ralo",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"26511","auto",NA,NA,NA,NA,NA,NA
"889","2020-12-21 16:25:21-03","MBM","MBM","343008","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Lima, H.C.; et al.; et al.","2008","01","16","Brazil","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"MBM343008","MBM343008","6840","240","240","Árvore com 8 metros de altura. Tronco com casca lisa e pardo-zcinzentada. DAP com aproximadamente 30 cm. Frutos acastanhados. Muito frequente. Mata das margens do rio","Sana, rio Sana, cerca de 3km antes de Sana.",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"890","2020-12-21 16:25:21-03","MBM","MBM","398196","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Pimentel, L.B.","2013","11","28","Pedrosa, L.; Junqueira, A.C.S.; Ramos, M.; Giovanetti-Alves, R.; Junqueira, A.C.S.; Ramos, M.; Giovanetti-Alves, R.","2013","11","28","Brazil","Rio de Janeiro","Macuco","-42.252799987793","-21.9839000701904",NA,NA,"MBM398196",NA,"s.n.",NA,NA,"Árvore. Fruto verde. Ritidoma se desprende em placas depressivas.; Floresta estacional semidecidual sobre solo argiloso.","Conglomerado 184-3-5-18",NA,NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,"12162","auto",NA,NA,NA,NA,NA,NA
"891","2020-12-21 16:25:21-03","MBM","MBM","410265","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Lima, H.C. de","2016","03","31","Rigon, L.G.C.","2015","10","28","Brazil","Rio de Janeiro","Mendes","-43.7327995300293","-22.5266990661621",NA,NA,"MBM410265","MBM410265","884",NA,NA,"Árvore, com 14,9 m de altura. Base reta. Casca interna amarela e externa cinza, fina, áspera, indeiscente. Odor do corte adocicado. Fruto imaturo, com 5,0 x 2,5 cm, com formato elipse alongado, internamente e externamente verde, seco","Conglomerado 80-2-1-1. UTM do Ponto Central: E (629606m) N (7511284m). Fuso do GPS (23K).",NA,NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,"9614","auto",NA,NA,NA,NA,NA,NA
"892","2020-12-21 16:25:21-03","MBM","MBM","29410","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Bortoluzzi, R.L.C.",NA,NA,NA,"Pereira, E.; et al.; et al.","1958","09","03","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"MBM029410","MBM029410","4150",NA,NA,NA,"Estrada da Boiúna",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"893","2020-12-21 16:25:21-03","MBM","MBM","314258","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Lima, H.C. de; et al.; et al.","2005","01","13","Brazil","Rio de Janeiro","Saquarema","-42.5102996826172","-22.9200000762939",NA,NA,"MBM314258","MBM314258","6247",NA,NA,"Árvore com 9m de altuta. Tronco com casca lisa com manchas arredondadas claras, DAP 23 +20+17. Vários indivíduos remanescentes na área do pasto.","Morro dos #?#regos, Sítio Guaicurus, alto do morro atrás da sede",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA
"894","2020-12-21 16:25:21-03","MBM","MBM","251141","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Senna, R.M.",NA,NA,NA,"Spanholi, J.",NA,NA,NA,"Brazil","Rio Grande do Sul","Barracão","-51.4606018066406","-27.6716995239258",NA,NA,"MBM251141","MBM251141","s.n.",NA,NA,NA,"Linha Tonial",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"28327","auto",NA,NA,NA,NA,NA,NA
"895","2020-12-21 16:25:21-03","MBM","MBM","199764","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"MBM199764","MBM199764","2254",NA,NA,NA,"Estreito do Rio Uruguai",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA
"896","2020-12-21 16:25:21-03","MBM","MBM","199752","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Vale do Sol","-52.6831016540527","-29.6035995483398",NA,NA,"MBM199752","MBM199752","2288",NA,NA,NA,"Linha XV de Novembro, Vale do Sol",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"19833","auto",NA,NA,NA,NA,NA,NA
"897","2020-12-21 16:25:21-03","MBM","MBM","97404","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Burkart, A.",NA,NA,NA,"Klein, R.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM097404","MBM097404","8667",NA,NA,NA,"Lagoa do Peri",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"898","2020-12-21 16:25:21-03","MBM","MBM","348251","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","et al.; Polisel, R.T.","2007","09","25","Polisel, R.T.","2007","09","15","Brazil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758",NA,NA,"MBM348251","MBM348251","444","700","700","Árvore de 12m. Flores brancas com 3 pétalas e estames. Na mata ciliar","Sítio Canoar, bairro dos Carmos",NA,NA,"(Vogel.) Macbr.","Southern America",NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA
"899","2020-12-21 16:25:21-03","MBM","MBM","238104","PreservedSpecimen","Plantae","Fabaceae","Apuleia","mollaris","Apuleia mollaris",NA,NA,NA,NA,"Cid Ferreira, C.A.",NA,NA,NA,"Brazil","Rondônia","Porto Velho","-63.9039001464844","-8.76194000244141",NA,NA,"MBM238104","MBM238104","8916",NA,NA,NA,"Serra do Balateiro",NA,NA,"Benth.","Southern America",NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA
"900","2020-12-21 16:25:21-03","MBM","MBM","106373","PreservedSpecimen","Plantae","Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Barnardi",NA,NA,NA,"Brazil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"MBM106373","MBM106373","18590",NA,NA,NA,"Catupyry, Itapuá",NA,NA,"Mart.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7478","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"W.R. Matos","2003","06","17","Brasil","Rio de Janeiro","Rio de Janeiro","-43.216667","-22.966667","-43.216667","-22.966667","FCAB007478",NA,"121",NA,NA,"Parcela C.","Jardim Botânico do Rio de Janeiro, Trilha da Caixa D'água.",NA,"Angiospermae","(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7727","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R.D. Ribeiro",NA,NA,NA,"J.M. Freire; R.R. Oliveira; B.L. Rosendo","2009","09","20","Brasil","Rio de Janeiro","Camorim","-75.031917","-66.409722","-75.031917","-66.409722","FCAB007727",NA,"167",NA,NA,"Árvore com 28 m de altura, com 99 cm de CAP.","Maciço da Pedra Branca 3.6",NA,"Angiospermae","(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-11-01 15:28:15-03","PUC-RIO","FCAB","4356","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Angela Vaz","1986","08","14","L.C. de Oliveira Filho; J.C.A. Lima","1984","03","22","Brasil","Bahia","Paramirim","-42.238899230957","-13.4425001144409",NA,NA,"004356",NA,"115","940","940","Árvore com 3,5m de altura; flores brancas, aromáticas, altitude: 940m, Vegetação: Estepe (Caatinga).","Estrada Caetité / Paramirim.",NA,"Angiospermae","(Vogel) J.F.Macbr.",NA,NA,NA,"34572","auto",NA,NA,NA,NA,NA,NA
"904","2019-11-01 15:28:15-03","PUC-RIO","FCAB","6694","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Tavares, E.","1971","12","20","D.P. Lima","1971","11","15","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,"006694",NA,"12736",NA,NA,"Árvore de grande porte, mais ou menos 8m alt.; por 23cm de diâmetro. Casca escamosa cizenta com machas esverdeadas, flores cor de gelo com os estames amarelos, com perfume agradável.","Mata do Leão",NA,"Angiospermae","(Vogel) J.F.Macbr.",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA
"905","2019-11-01 15:28:15-03","PUC-RIO","FCAB","6298","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H.C. Lima",NA,NA,NA,"A. Solórzano; R.R. Oliveira","2002","03","09","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"006298",NA,"2514",NA,NA,"Continuação localidade: bacia do rio Camorim, vertente sudoeste.&nf;Árvore de porte mediano, tronco com cicatrizes circulares.","Maciço da Pedra Branca, Floresta do Camorim, Morr",NA,"Angiospermae","(Vogel) J.F.Macbr.",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"906","2019-11-01 15:28:15-03","PUC-RIO","FCAB","6227","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H.C. Lima",NA,NA,NA,"R.R. Oliveira","1999","12","07","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"006227",NA,"2460",NA,NA,"Continuação localidade: Em floresta de encosta em avançado estágio sucessional.&nf;Árvore de aproximadamente 18m de altura, com diâmetro a altura do peito de 0,31m. Apresenta tronco com casca dura e escura.","Maciço da Pedra Branca, Floresta do Camorim, próxi",NA,"Angiospermae","(Vogel) J.F.Macbr.",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"907","2019-11-01 15:28:15-03","PUC-RIO","FCAB","6114","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H.C. Lima","2003","03","12","R.R. Oliveira; A. Solórzano","2003","01","09","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"006114",NA,"2499","310","310","Continuação localidade: bacia do rio Caçambe.&nf;Em floresta secundária localizada no divisor de drenagem, à altitude de 310m. Indivíduo com DAP = 5,8 cm; altura = 5m.","Maciço da Pedra Branca, Floresta do Camorim, Serra",NA,"Angiospermae","(Vogel) J.F.Macbr.",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"908","2019-08-15 09:02:49-03","UESC","UESC","7705","S","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"L.P.de Queiroz","1993","10","28","Brasil","Bahia","Livramento do Brumado","-42.316667","-13.866667","42W19'0''","13S52'0''","UESC0007705",NA,"3650","900","900","Árvore cerca de 10-15 m de altura, copada, a copa densa de cerca de 3,5 m de diâmetro;",NA,NA,NA,"(Vogel) J.F.Macb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-08-15 09:02:49-03","UESC","UESC","10635","S","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Sambuichi, R.","2001","05","30","Brasil","Bahia","Ilhéus","-39.188056","-14.6975","39W11'17''","14S41'51''","UESC0010635",NA,"455",NA,NA,"Árvore, DAP 72,0. Indivíduo 477",NA,NA,NA,"(Vogel) J.F.Macb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2019-08-15 09:02:49-03","UESC","UESC","9997","S","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"M. Clara Ferreira","1994","10","26","Brasil","Bahia","Conde","-42.933333","-12.046944","42W56'0''","12S2'49''","UESC0009997",NA,"622",NA,NA,"Árvore heliofila com cerca de 10 m de altura, tronco bifurcado com casca cinza esfoliante;",NA,NA,NA,"(Vogel) J.F.Macb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2019-08-15 09:02:49-03","UESC","UESC","13503","S","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"M. Clara Ferreira","2002","05","06","Brasil","Bahia","Gentio do Ouro","-42.538333","-11.394167","42w32'18''","11s23'39''","UESC0013503",NA,"1290",NA,NA,"Árvore com ca. De 8m de altura.",NA,NA,NA,"(Vog,) Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2015-09-04 02:37:26-03","MNHN","RECOLNAT_MNHN_P","P03100935","PreservedSpecimen",NA,"Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Martius, C.F.P.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P03100935","P03100935_01 P03100935_02",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03100935' target='other'> <mi>dwc_moreinfo</mi></a>","s.l.",NA,NA,"Mart.",NA,"hb",NA,NA,NA,"isotype",NA,NA,NA,"178",NA
"913","2013-06-13 14:31:48-03","MNHN","RECOLNAT_MNHN_P","P00396944","PreservedSpecimen",NA,"Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00396944",NA,NA,NA,NA,"Cat. des bois : B 7946 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00396944' target='other'> <mi>dwc_moreinfo</mi></a>","Rio de Janeiro ; Municipio de Paraty",NA,NA,"Mart.",NA,"xy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2015-09-04 02:36:26-03","MNHN","RECOLNAT_MNHN_P","P00758990","PreservedSpecimen",NA,"Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00758990","P00758990_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758990' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Mart.",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2015-09-04 02:37:26-03","MNHN","RECOLNAT_MNHN_P","P03100944","PreservedSpecimen",NA,"Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Martius, C.F.P.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P03100944","P03100944_01 P03100944_02",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03100944' target='other'> <mi>dwc_moreinfo</mi></a>","s.l.",NA,NA,"Mart.",NA,"hb",NA,NA,NA,"isotype",NA,NA,NA,"178",NA
"916","2015-09-04 02:37:26-03","MNHN","RECOLNAT_MNHN_P","P03100930","PreservedSpecimen",NA,"Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Pereira, E.","1958","9","3","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"P03100930","P03100930_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03100930' target='other'> <mi>dwc_moreinfo</mi></a>","Estrada da Boiuna.",NA,NA,"Mart.",NA,"hb",NA,"57442","auto",NA,NA,NA,NA,"4150",NA
