"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1229","2021-04-08 17:40:27-03","EAO","IAN","111473","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby","2011","1961","04","28","Brasil","Tocantins","Araguatins","-48.1244010925293","-5.65111017227173",NA,NA,"IAN111473",NA,"Nascimento, EAP","Oliveira, E","1631","Southern America",NA,NA,"Cipó sobre árvore, flores amarelas em pendão comprido, capoeira de campina.","Região do Araguaia, Rio Piranha, braço do Araguaia, região de Araguatins. Capoeira da campina.",NA,NA,"Dicotiledônea",NA,NA,NA,"51189","auto","09","20",NA,NA,NA,NA,NA
"1230","2021-04-08 17:40:27-03","EAO","IAN","50239","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby","2011","1949","08","02","Brasil","Tocantins","Tocantinópolis","-47.4164009094238","-6.32944011688232",NA,NA,"IAN050239",NA,"Nascimento, EAP","Pires, JM; Black, GA","1657a","Southern America",NA,NA,"Arbusto grande; flor amarela.","Cerrado.",NA,NA,"Dicotiledônea",NA,NA,NA,"37506","auto","09","19",NA,NA,NA,NA,NA
"1231","2021-04-08 17:40:27-03","EAO","IAN","128659","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1970","09","28","Brasil","Pará",NA,"-50.25","-5.5","-50.25","-5.5","IAN128659",NA,"Nascimento, EAP","Pires, JM; Belém, RP","12554","Southern America",NA,NA,NA,"Rio Itacaiunas, afl. do Rio Tocantins. Serra Buritirana (B5), região com minério de manganês.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1232","2021-04-08 17:40:27-03","EAO","IAN","111604","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1955","05","16","Brasil","Pará","Novo Progresso","-54.883333","-9.333333","-54.883333","-9.333333","IAN111604",NA,"Nascimento, EAP","Bockermann, W","204","Southern America",NA,NA,"Arbusto.","Serra do Cachimbo. Campo.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1233","2021-04-08 17:40:27-03","EAO","IAN","113405","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1961","08","16","Brasil","Amapá",NA,"-51.366667","0.733333","-51.366667","0.733333","IAN113405",NA,"Nascimento, EAP","Pires, JM; Rodrigues, WA; Irvine, GC","50379","Southern America",NA,NA,"4m high, flowers yellow.","Along river. Porto Platon.","67","67","Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1234","2021-04-08 17:40:27-03","EAO","IAN","117678","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1962","07","13","Brasil","Amapá",NA,NA,NA,NA,NA,"IAN117678",NA,"Citado Mem. NYBG. v 35. 1982","Pires, JM; Cavalcante, PB","52155","Southern America",NA,NA,"Shrub 4m high, flowers yellow, fruit young.","Rare in dry sandy savanna along road to Amapá, vicinity, Km 108, Rio Pedreira.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1235","2021-04-08 17:40:27-03","EAO","IAN","118311","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1965","07","08","Brasil","Acre",NA,NA,NA,NA,NA,"IAN118311",NA,"Nascimento, EAP","Pires, JM","10030","Southern America",NA,NA,NA,"Ilha Amapá, perto de Rio Branco.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1236","2021-04-08 17:40:27-03","EAO","IAN","127337","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1968","09","12","Brasil","Pará","Almerim",NA,NA,NA,NA,"IAN127337",NA,"Nascimento, EAP","Silva, NT da","960","Southern America",NA,NA,"Coleção de madeira.; Árvore de 14m; flor amarela.","Serrinha entre Monte Dourado e Planalto A. Mata de terra firme.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1237","2021-04-08 17:40:27-03","EAO","IAN","128703","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1970","08","12","Brasil","Pará",NA,"-50.25","-5.5","-50.25","-5.5","IAN128703",NA,"Nascimento, EAP","Pires, JM; Belém, RP","12598","Southern America",NA,NA,"Coleção de madeira.; Árvore de 8m e 15cm de diâmetro; pétals amarela, estames caverdeados.","Rio Itacaiunas, afl. do Rio Tocantins. Serra&nf;Buritirana (B5), região com minério de manganês.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1238","2021-04-08 17:40:27-03","EAO","IAN","132454","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1971","01","22","Brasil","Pará",NA,NA,NA,NA,NA,"IAN132454",NA,"Nascimento, EAP","Ribeiro, BGS; Nascimento, OC do","16","Southern America",NA,NA,NA,"Estrada de Marabá, perto de São Félix do Tocantins.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1239","2021-04-08 17:40:27-03","EAO","IAN","135366","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1966","05","27","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"IAN135366",NA,"Citado Mem. NYBG. v 35. 1982","Irwin, HS; Grear Jr., JW; Souza, R; Santos, RR dos","16073","Southern America",NA,NA,"Shrub ca. 2m tall. Corolla yellow; anthers straw; gynoecium green","Serrra do Roncador. Disturbed cerrado and gallery margin, Rio Turvo, ca. 210Km N of Xavantina.","500","500","Dicotiledônea",NA,"silvestris",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1240","2021-04-08 17:40:27-03","EAO","IAN","136238","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1968","06","12","Brasil","Mato Grosso",NA,NA,NA,NA,NA,"IAN136238",NA,"Nascimento, EAP","Santos, RR dos; Souza, R","1735","Southern America",NA,NA,"Shrub, 2m tall. Flowers bright yellow.","Rio Suiazinha (approx. 290 Km N of Xavantina. On the banks of the river.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1241","2021-04-08 17:40:27-03","EAO","IAN","141209","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1973","08","30","Brasil","Pará",NA,NA,NA,NA,NA,"IAN141209",NA,"Nascimento, EAP","Ribeiro, BGS","336","Southern America",NA,NA,"Árvore de 6m; Flor amarela.","Localidade Paraiso, margem do Rio Jamanxim, afl. do Rio Tapajós.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1242","2021-04-08 17:40:27-03","EAO","IAN","141224","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1973","10","14","Brasil","Pará",NA,NA,NA,NA,NA,"IAN141224",NA,"Nascimento, EAP","Ribeiro, BGS","352","Southern America",NA,NA,"Árvore de 10m e 12cm de diâmetro. Flor amarela.","Barra de São Manoel. Rio Tapajós.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1243","2021-04-08 17:40:27-03","EAO","IAN","142424","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1974","07","12","Brasil","Mato Grosso",NA,NA,NA,NA,NA,"IAN142424",NA,"Nascimento, EAP","Rosa, NA","79","Southern America",NA,NA,"Árvore de 10m x 50cm, flores amarelas.","Arredores do acampamento do projeto Aripuanã. Terreno inundável.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1244","2021-04-08 17:40:27-03","EAO","IAN","143249","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","1998","1974","06","13","Brasil","Pará",NA,NA,NA,NA,NA,"IAN143249",NA,"Lewis, GP","Cordeiro, MR","33","Southern America",NA,NA,"Árvore 6m de altura, flor amarela.; Árvore 6m de altura; flor amarela.","Mata de terra firme.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"08","09",NA,NA,NA,NA,NA
"1245","2021-04-08 17:40:27-03","EAO","IAN","144045","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1974","04","29","Brasil","Roraima",NA,NA,NA,NA,NA,"IAN144045",NA,"Nascimento, EAP","Pires, JM; Cavalcante, PB","14415","Southern America",NA,NA,NA,"IPEAN - Proj. RADAM. Q. NA-20-Z-B. Ponto 1A. Rio Ajarani, água algo turva. Mata de várzea.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1246","2021-04-08 17:40:27-03","EAO","IAN","144920","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1968","05","07","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"IAN144920",NA,"Citado Mem. NYBG. v 35. 1982","Ratter, JA; Santos, RR dos; Souza, R; Ferreira, A; Fonseca, J","1319","Southern America",NA,NA,"'Soft' shrub, 1,5m tall. Petals bright yellow.","Córrego do Porco, 240Km N of Xavantina, on Xavantina-São Félix road. Growing on cleared area beside tnhe road being recolonized by weeds growth.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1247","2021-04-08 17:40:27-03","EAO","IAN","144978","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1968","05","12","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"IAN144978",NA,"Citado Mem. NYBG. v 35. 1982","Ratter, JA; Santos, RR dos; Souza, R; Ferreira, A","1409","Southern America",NA,NA,"Shrub, 2m tall. Flower bright yellow","Near the Rio Suia-Missu Ferry (Approx. 290Km N of Xavantina). Growing on disturbed grownd by the side of the road.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1248","2021-04-08 17:40:27-03","EAO","IAN","147023","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1974","02","07","Brasil","Pará","Jacareacanga","-57.516667","-7.583333","-57.516667","-7.583333","IAN147023",NA,"Nascimento, EAP","Anderson, WR","10613","Southern America",NA,NA,"Tree 3m tall; petals dark yellow; open shrub by woods.","Alto Rio Tapajós, Rio Cururú. Open woods and shrubby margin along canal SE of Missão Cururú.","140","140","Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1249","2021-04-08 17:40:27-03","EAO","IAN","147447","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1974","02","17","Brasil","Pará","Jacareacanga","-57.516667","-7.583333","-57.516667","-7.583333","IAN147447",NA,"Citado Mem. NYBG. v 35. 1982","Anderson, WR","11036","Southern America",NA,NA,"Tree 3m emergent from water; petals yellow.","Alto Rio Tapajós, Rio Cururú. 1-5Km upstream from Missão Cururú.","130","130","Dicotiledônea",NA,"silvestris",NA,NA,NA,"04","22",NA,NA,NA,NA,NA
"1250","2021-04-08 17:40:27-03","EAO","IAN","147474","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1974","02","18","Brasil","Pará","Jacareacanga","-57.916667","-7.25","-57.916667","-7.25","IAN147474",NA,"Nascimento, EAP","Anderson, WR","11063","Southern America",NA,NA,"Tree 3m tall; buds dark yellow.","Alto Rio Tapajós, Rio Cururú. Region of the village of mouro, 2 hours by launch downstream from Missão Cururú. Sandy soil with shrubby cerrado-like vegetation from river to hilltop above village, and forest beyond.","200","200","Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1251","2021-04-08 17:40:27-03","EAO","IAN","149758","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1975","07","01","Brasil","Rondônia",NA,NA,NA,NA,NA,"IAN149758",NA,"Citado Mem. NYBG. v 35. 1982","Ribeiro, BGS","1068","Southern America",NA,NA,"Arbusto de 2m. Flor amarela.","Igarapé Preto. Campo de cerrado; solo arenoso.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1252","2021-04-08 17:40:27-03","EAO","IAN","150182","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1975","08","12","Brasil","Rondônia",NA,NA,NA,NA,NA,"IAN150182",NA,"Nascimento, EAP","Cordeiro, MR","518","Southern America",NA,NA,"Árvore de 5m e 20cm de circunferência. Flor amarela. Frutos verdes.","Vila Rondônia.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1253","2021-04-08 17:40:27-03","EAO","IAN","153109","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1972","08","15","Brasil","Amapá",NA,NA,NA,NA,NA,"IAN153109",NA,"Citado Mem. NYBG. v 35. 1982","Sastre, C","1707","Southern America",NA,NA,"Arbre, 10-20m, trone gris, rachis et face inférieure des nervures principales roussâtres; fleurs entièrement jaunes.","Mission pluridisciplinaire Muséum. ORSTOM dans la région des Tumuc-Humac (Frontière Brésil-Guyane Française-Suriname). Massif du Mitaraka. Mitaraka N., versant SW, lisière forestière.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1254","2021-04-08 17:40:27-03","EAO","IAN","154455","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1975","01","25","Brasil","Rondônia",NA,NA,NA,NA,NA,"IAN154455",NA,"Nascimento, EAP","Pena, BS da","711","Southern America",NA,NA,"Árvore de 5 m. Flor amarela clara, frutos verdes.","Região do Rio Preto. Capoeira de terra firme.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1255","2021-04-08 17:40:27-03","EAO","IAN","155120","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1968","05","07","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"IAN155120",NA,"Citado Mem. NYBG. v 35. 1982","Ratter, JA; Santos, RR dos; Souza, R; Ferreira, A; Fonseca, J","1319","Southern America",NA,NA,"'Soft' shrub, 1,5m tall. Petals bright yellow.","Córrego do Porco, 240Km N of Xavantina, on Xavantina-São Félix road. Growing on cleared area beside tnhe road being recolonized by weeds growth.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1256","2021-04-08 17:40:27-03","EAO","IAN","155122","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1968","05","12","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"IAN155122",NA,"Citado Mem. NYBG. v 35. 1982","Ratter, JA; Santos, RR dos; Souza, R; Ferreira, A","1409","Southern America",NA,NA,"Shrub, 2m tall. Flower bright yellow.","Near the Rio Suia-Missu Ferry (Approx. 290Km N of Xavantina). Growing on disturbed grownd by the side of the road.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1257","2021-04-08 17:40:27-03","EAO","IAN","155127","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1968","06","12","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"IAN155127",NA,"Nascimento, EAP","Santos, RR dos; Souza, R","1735","Southern America",NA,NA,"Shrub, 2, tall. Flowers bright yellow.","Rio Suiazinha (approx. 290Km N of Xavantina). On the banks of the river.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1258","2021-04-08 17:40:27-03","EAO","IAN","156999","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1979","05","02","Brasil","Roraima",NA,NA,NA,NA,NA,"IAN156999",NA,"Nascimento, EAP","Rodrigues, IA; Dantas, M","856","Southern America",NA,NA,NA,"Perimetral Norte, Km 30, trecho abandonado, margem da estrada.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1259","2021-04-08 17:40:27-03","EAO","IAN","160583","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1983","05","05","Brasil","Mato Grosso",NA,NA,NA,NA,NA,"IAN160583",NA,"Nascimento, EAP","Carreira, LMM; Moura, C; Lima, RP","863","Southern America",NA,NA,"Arbusto de 3m alt.; flores e botões amarelos em panículas de espigas; frutos esverdeados ferrugíneos.","Estrada para Fazenda Formosa, Km 6. Terra firme, solo arenoso.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1260","2021-04-08 17:40:27-03","EAO","IAN","161437","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1980","09","29","Brasil","Maranhão","Codó","-44","-4.566667","-44","-4.566667","IAN161437",NA,"Nascimento, EAP","Daly, DC; Campbell, DG; Silva, AS; Bahia, RP; Santos, MR dos; Bastos, NC","375","Southern America",NA,NA,"Shrub 4m. Flowers yellow.","Km 447-Km 430 of BR-316, Codó to Perirtoró. Region of steep hills approx. 100m height. Disturbed areas dominated by Orbignia palm.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1261","2021-04-08 17:40:27-03","EAO","IAN","162266","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1980","03","21","Brasil","Pará","Tucuruí","-49.733333","-3.6","-49.733333","-3.6","IAN162266",NA,"Citado Mem. NYBG. v 35. 1982","Plowman, T; Rosa, NA; Rosário, CS","9867","Southern America",NA,NA,"Treelet 3m tall in open roadside thicket. Calix yellow-orange. Petals bright red. Anthers pale brawn.","12 Km N of town of Tucuruí along road to Cametá.","50","50","Dicotiledônea",NA,"silvestris",NA,NA,NA,"04","14",NA,NA,NA,NA,NA
"1262","2021-04-08 17:40:27-03","EAO","IAN","172593","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1997","05","26","Brasil","Rondônia","Vilhena","-60.386944","-12.305139","-60.386944","-12.305139","IAN172593",NA,"Nascimento, EAP","Miranda, IS; Silva, PJD","1603","Southern America",NA,NA,"Fazenda Planalto, próximo a Vilhena, cerrado, solo arenoso.; Arbusto, 2m, flores amarelas.","Fazenda Casa Branca, cerrado, solo arenoso, bem drenado.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1263","2021-04-08 17:40:27-03","EAO","IAN","20283","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1946","08","22","Colômbia","Leticia",NA,NA,NA,NA,NA,"IAN020283","IAN020283 IAN020283_1 IAN020283_e","Nascimento, EAP","Schultes, RE; Black, GA","57",NA,NA,NA,NA,"Margem da estrada, em campo aberto.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1264","2021-04-08 17:40:27-03","EAO","IAN","36430","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2011","1948","03","27","Brasil","Amazonas",NA,NA,NA,NA,NA,"IAN036430","IAN036430 IAN036430_e","Nascimento, EAP","Fróes, RL","23158","Southern America",NA,NA,"Sank material.; Tree, 7 meters, yellow flowers.","Território Rio Branco. Upper Rio Pacú, high land border of river.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"11","22",NA,NA,NA,NA,NA
"1265","2021-04-08 17:40:27-03","EAO","IAN","83304","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S. Irwin & Barneby","2009","1950","11","27","Venezuela","Amazonas",NA,NA,NA,NA,NA,"IAN083304",NA,"Citado Mem. NYBG. v 35. 1982","Maguire, B; Cowan, RS; Wurdack, JJ","29765","Southern America",NA,NA,"Small tree of 4m. Flowers yellow, anthers brown.","Culebra, Rio Cunucunuma. Savanna edge.",NA,NA,"Dicotiledônea",NA,"silvestris",NA,NA,NA,"04","22",NA,NA,NA,NA,NA
