"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount"
"388","2020-08-31 08:56:27-03","INPA","INPA","121920","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Kirkbride, MCG","1374","1980","10","02","Southern America","Brasil","Distrito Federal","Área de Cristo Redentor, entre a Reserva Ecológica IBGE e a Cabeça do Veado. Em cerrado s.s. depois de 20 dias de ter havido fogo.",NA,NA,"INPA0121920","INPA0121920 INPA0121920_e",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-08-31 08:56:27-03","INPA","INPA","245462","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Correia, CAS","Carvalho, PS","392","2007","09","25","Southern America","Brasil","Distrito Federal","Fazenda Sucupira",NA,NA,"INPA0245462","INPA0245462 INPA0245462_e","-48.001389","-16.503889",NA,NA,"Brasília",NA,NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA,NA
"390","2020-08-31 08:56:27-03","INPA","INPA","196773","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Macêdo, M","3353","1993","10","23","Southern America","Brasil","Mato Grosso","Chapada dos Guimarães, Mirante.",NA,NA,"INPA0196773","INPA0196773 INPA0196773_e INPA0196773_e1","-55.7","-14.8",NA,NA,"Chapada dos Guimarães",NA,NA,NA,"-55.7","-14.8",NA,NA,NA,NA,NA,NA
"391","2021-03-04 11:06:17-03","UFRB","HURB","1888","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. ex Schult. & Schult.f.","J.Jardim","Amaral, M.C.E.; et al.","97/170","1997","10","12",NA,"Brasil","São Paulo","Rod. Raposo Tavares, sent. Alumínio-Sorocaba;",NA,"n.º de coleta: 97/170.","HURB000001888",NA,"-47.2599983215332","-23.5300006866455",NA,NA,"Alumínio","9250","auto","2012",NA,NA,"11",NA,NA,NA,NA,NA
"392","2018-10-09 16:32:12-03","UFLA","ESAL","13274","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"S. D'Angelo Neto(495); Ricardo","19",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"erva; 0,10; azul;; cerrado",NA,NA,"-44.999444","-21.245278",NA,NA,"Lavras",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"393","2018-10-09 16:32:12-03","UFLA","ESAL","29578","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Mansanares, ME; Van den Berg, E; Domingos, D","2241","2011","05","09",NA,"Brasil","Minas Gerais","Ponto 17 - afloramento próximo à estrada de terra para Carrancas",NA,"Crescendo em fenda de rocha. Subarbusto com 25 cm. Flores com corola roxa azulada.",NA,NA,"-44.6925","-21.352222",NA,NA,"Itutinga",NA,NA,NA,"-44.6925","-21.352222",NA,NA,NA,NA,NA,NA
"394","2018-10-09 16:32:12-03","UFLA","ESAL","9113","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"M. L. Gavilanes; B. Queiroz","3.779",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"erva; 0,15; roxa;; campo rupestre",NA,NA,"-44.999444","-21.245278",NA,NA,"Lavras",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"395","2019-08-20 12:04:54-03","UFLA","ESAL","31919","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Machado, A H","s.n.","2019","06","04",NA,"Brasil","Minas Gerais","Parque Ecológico Quedas do Rio Bonito",NA,"Campo rupestre",NA,NA,"-44.999698638916","-21.2453002929688",NA,NA,"Lavras","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-01-28 08:17:31-02","UFLA","ESAL","7439","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Gavilanes, ML","1.002",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"erva; 0,30; roxa;; cerrado",NA,NA,"-44.8711013793945","-21.3169002532959",NA,NA,"Itumirim","16596","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"397","2019-01-28 08:17:31-02","UFLA","ESAL","27063","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Andrade, EA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"; ; ;; campo rupestre",NA,NA,"-44.6425018310547","-21.4874992370605","1","1","Carrancas","21143","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"398","2019-01-28 08:17:31-02","UFLA","ESAL","5843","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Gavilanes, ML","513",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Traituba",NA,"erva; 0,20; roxa escura;; cerrado",NA,NA,"-44.8083000183105","-21.8386001586914",NA,NA,"Cruzília","27964","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"399","2019-01-28 08:17:31-02","UFLA","ESAL","9997","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","B. Q. Silveira; M. L. Gavilanes","4.568",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Bela Vista",NA,"erva; 0,20; lilás;; cerrado",NA,NA,"-44.8272018432617","-20.6963996887207",NA,NA,"Oliveira","38796","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"400","2019-01-28 08:17:31-02","UFLA","ESAL","18224","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Mansanares, ME; Pifano, DS; Domingos, DQ","524",NA,NA,NA,NA,"Brasil","Minas Gerais","Estrada de terra de São Vicente de Minas para Carr, 6 Km antes de Carrancas",NA,"erva; ; roxa;",NA,NA,"-44.4441986083984","-21.7124996185303",NA,NA,"São Vicente de Minas","21563","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"401","2019-01-28 08:17:31-02","UFLA","ESAL","5309","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Rui Andrade Fonseca","841122-60",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"erva; 0,20 - 0,30; roxa;",NA,NA,"-45.2532997131348","-21.6968994140625",NA,NA,"Três Corações","22974","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"402","2019-01-28 08:17:31-02","UFLA","ESAL","19882","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Luciana Mª de Souza","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Comunidade do Fonseca",NA,"erva; 30, cm; ;; cerrado",NA,NA,"-44.999444","-21.245278",NA,NA,"Lavras",NA,NA,"2019","-44.999444","-21.245278","01",NA,NA,NA,NA,NA
"403","2019-01-28 08:17:31-02","UFLA","ESAL","24535","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Domingos, DQ; Biondi, M; Massessini, Jr A","842","2017","02","13",NA,"Brasil","Minas Gerais","Serra do Pombeiro nos arredores da linha de transm, Campo Rupestre.",NA,"Erva, cálice enegrecido, corola roxa.; Campo Rupestre",NA,NA,"-44.705556","-21.376667",NA,NA,"Itutinga",NA,NA,"2019","-44.705556","-21.376667","01",NA,NA,NA,NA,NA
"404","2019-01-28 08:17:31-02","UFLA","ESAL","2850","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Carvalho, DA; Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Cachoeira da Fumaça",NA,"erva; 0,15; azul anil;; cerrado",NA,NA,"-44.642778","-21.488056",NA,NA,"Carrancas",NA,NA,"2019","-44.642778","-21.488056","01",NA,NA,NA,NA,NA
"405","2019-01-28 08:17:31-02","UFLA","ESAL","3103","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"erva; 0,20; ;; cerrado",NA,NA,"-44.999444","-21.245278",NA,NA,"Lavras",NA,NA,"2019","-44.999444","-21.245278","01",NA,NA,NA,NA,NA
"406","2019-01-28 08:17:31-02","UFLA","ESAL","4252","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Leitão Filho, HF; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"sub-arbusto; 0,30; roxa;; cerrado",NA,NA,"-44.642778","-21.488056",NA,NA,"Carrancas",NA,NA,"2019","-44.642778","-21.488056","01",NA,NA,NA,NA,NA
"407","2019-01-28 08:17:31-02","UFLA","ESAL","6240","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra da Bocaina, Antena",NA,"erva; 0,20; roxa;; campo rupestre",NA,NA,"-44.999444","-21.245278","12","12","Lavras",NA,NA,"2019","-44.999444","-21.245278","01",NA,NA,NA,NA,NA
"408","2019-01-28 08:17:31-02","UFLA","ESAL","6707","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra da Bocaina, Antena",NA,"erva; 0,20; roxa;; campo rupestre",NA,NA,"-44.999444","-21.245278","12","12","Lavras",NA,NA,"2019","-44.999444","-21.245278","01",NA,NA,NA,NA,NA
"409","2019-01-28 08:17:31-02","UFLA","ESAL","6934","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Sérgio Teixeira S.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","BR 165 - Km 144",NA,"erva; 0,20; arroxeada;",NA,NA,"-44.999444","-21.245278",NA,NA,"Lavras",NA,NA,"2019","-44.999444","-21.245278","01",NA,NA,NA,NA,NA
"410","2019-01-28 08:17:31-02","UFLA","ESAL","7526","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","M. L. Gavilanes; M. A. S. Araújo","1.243",NA,NA,NA,NA,"Brasil","Minas Gerais","Campus da UFLA",NA,"erva; 0,30; arroxeada;; cerrado",NA,NA,"-44.999444","-21.245278",NA,NA,"Lavras",NA,NA,"2019","-44.999444","-21.245278","01",NA,NA,NA,NA,NA
"411","2019-01-28 08:17:31-02","UFLA","ESAL","857","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Heringer, EP","93",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"; ; ;",NA,NA,"-44.999444","-21.245278",NA,NA,"Lavras",NA,NA,"2019","-44.999444","-21.245278","01",NA,NA,NA,NA,NA
"412","2019-01-28 08:17:31-02","UFLA","ESAL","875","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Castro, GC","46",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"; ; ;",NA,NA,"-44.999444","-21.245278",NA,NA,"Lavras",NA,NA,"2019","-44.999444","-21.245278","01",NA,NA,NA,NA,NA
"413","2019-01-28 08:17:31-02","UFLA","ESAL","10989","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Oliveira, FM de","187",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"erva; 0,20; ;; cerrado",NA,NA,"-44.8838996887207","-20.1389007568359","6","6","Divinópolis","24731","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"414","2019-01-28 08:17:31-02","UFLA","ESAL","21664","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Argenta, JA","328",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva do Boqueirão",NA,"; 20cm; ;",NA,NA,"-44.9171981811523","-21.4011001586914",NA,NA,"Ingaí","16664","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"415","2019-01-28 08:17:31-02","UFLA","ESAL","21660","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Silva, AF; Leandro A.; Alessandra O.; Éric","558",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva do Boqueirão",NA,"; 23cm; roxas reunidas em cachos terminais e axilares;",NA,NA,"-44.9171981811523","-21.4011001586914",NA,NA,"Ingaí","16664","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"416","2019-01-28 08:17:31-02","UFLA","ESAL","21659","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Argenta, JA","308",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva do Boqueirão",NA,"sub-arbusto; 15cm; terminais roxas;",NA,NA,"-44.9171981811523","-21.4011001586914",NA,NA,"Ingaí","16664","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"417","2019-01-28 08:17:31-02","UFLA","ESAL","21617","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Anderson Tadeu Silva","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva do Boqueirão",NA,"; 23cm; roxas reunidas em cachos terminais e axilares;",NA,NA,"-44.9171981811523","-21.4011001586914",NA,NA,"Ingaí","16664","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"418","2019-01-28 08:17:31-02","UFLA","ESAL","25242","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Lacerda L. Siviero F.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Chapada do Abanador",NA,"erva; ; roxa;",NA,NA,"-44.6039009094238","-21.6819000244141",NA,NA,"Mindurí","15713","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"419","2019-01-28 08:17:31-02","UFLA","ESAL","4475","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J (Foto)","Pedro Y. Uruzaki","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda do Aterrado",NA,"erva; ; amarela;; cerrado",NA,NA,"-45.2532997131348","-21.6968994140625",NA,NA,"Três Corações","22974","auto","2019",NA,NA,"01",NA,NA,NA,NA,NA
"420","2019-12-19 11:20:18-03","UFG","UFG","23189","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"H.D. Ferreira","3986","1985","01","10",NA,"Brasil","Goiás",NA,NA,NA,"UFG0023189","UFG0023189","-48.9592018127441","-15.852499961853",NA,NA,"Pirenopolis","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-12-19 11:20:18-03","UFG","UFG","45816","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.","Mendaçolli, S.L.J.","Estevan, D.A.; et al.","37708","2004","10","26",NA,"Brasil","Paraná",NA,NA,NA,"UFG0045816",NA,"-50.2428016662598","-24.2458000183105",NA,NA,"Ventania","32424","auto","2005",NA,NA,"01","01",NA,NA,NA,NA
"422","2019-12-19 11:20:18-03","UFG","UFG","25525","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.","Delprete, P.","Walter, B.M.T.; et al.","4383","1999","09","27",NA,"Brasil","Distrito Federal",NA,NA,NA,"UFG0025525","UFG0025525","-48.016667","-15.866667","1100","1100","Brasília",NA,NA,"2006","-48.016667","-15.866667","12","30",NA,NA,NA,NA
"423","2019-12-19 11:20:18-03","UFG","UFG","29053","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.","Walter, B.M.T.; et al.","Guarino, E.S.G.; Pereira, J.B.","s.n.","1999","11","08",NA,"Brasil","Distrito Federal",NA,NA,NA,"UFG0029053","UFG0029053","-48","-15.866667","1100","1100","Brasília",NA,NA,"2000","-48","-15.866667","09","30",NA,NA,NA,NA
"424","2019-12-19 11:20:18-03","UFG","UFG","41043","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.","Delprete, P.G.","Delprete, P.G.; Gomes-Klein, V.L. & O. Yano","s.n.","2006","03","18",NA,"Brasil","Goiás","Parque Estadual da Serra dos Pireneus",NA,NA,"UFG0041043","UFG0041043","-48.888889","-15.822778","1040","1040","Pirenópolis",NA,NA,"2006","-48.888889","-15.822778",NA,NA,NA,NA,NA,NA
"425","2019-12-19 11:20:18-03","UFG","UFG","4313","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.","Delprete, P.","Rizzo, J.A.","4522","1969","10","04",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada",NA,NA,"UFG0004313","UFG0004313","-50.2150001525879","-16.1266994476318",NA,NA,"Mossâmedes","30139","auto","1998",NA,NA,"12","30",NA,NA,NA,NA
"426","2019-12-19 11:20:18-03","UFG","UFG","21088","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.","Delprete, P.","Rizzo, J.A.; et al.","12164","1994","12","14",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada",NA,NA,"UFG0021088","UFG0021088","-50.2150001525879","-16.1266994476318",NA,NA,"Mossâmedes","30139","auto","2007",NA,NA,"11","30",NA,NA,NA,NA
"427","2019-12-19 11:20:18-03","UFG","UFG","20766","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.","Delprete, P.","Rizzo, J.A.","11107","1994","03","17",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada",NA,NA,"UFG0020766","UFG0020766","-50.2150001525879","-16.1266994476318",NA,NA,"Mossâmedes","30139","auto","2006",NA,NA,"12","30",NA,NA,NA,NA
"428","2019-12-19 11:20:18-03","UFG","UFG","20765","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.","Delprete, P.","Ferreira, H.D.; et al.","11910","1994","10","18",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada",NA,NA,"UFG0020765","UFG0020765","-50.2150001525879","-16.1266994476318",NA,NA,"Mossâmedes","30139","auto","2006",NA,NA,"12","30",NA,NA,NA,NA
"429","2019-12-19 11:20:18-03","UFG","UFG","20175","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.","Delprete, P.","Gomes-Klein, V.L.; et al.","3298","1997","10","26",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada",NA,NA,"UFG0020175","UFG0020175","-50.2150001525879","-16.1266994476318",NA,NA,"Mossâmedes","30139","auto","2006",NA,NA,"12","30",NA,NA,NA,NA
"430","2019-12-19 11:20:18-03","UFG","UFG","20160","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.","Delprete, P.","Gomes- Klein, V.L.; et al.","3283","1997","10","26",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada",NA,NA,"UFG0020160","UFG0020160","-50.2150001525879","-16.1266994476318",NA,NA,"Mossâmedes","30139","auto","2006",NA,NA,"12","30",NA,NA,NA,NA
"431","2019-06-10 10:11:35-03","FZB-BH","BHZB","5999","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cf. cordigera",NA,"Declieuxia cf. cordigera",NA,NA,"Rezende, S.G.","563",NA,NA,NA,NA,"Brasil","MG",NA,NA,"UTM. 23k. 616550 / 7768000.",NA,NA,"-43.884444","-20.181944",NA,NA,"Nova Lima",NA,NA,NA,"43W 53' 04","20S 10' 55",NA,NA,NA,NA,NA,NA
"432","2019-06-10 10:11:35-03","FZB-BH","BHZB","3409","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera",NA,NA,"Fernandes, M.G.C.","1212","2001","07","26",NA,"Brasil","MG","Estaçao Ecológica do Tripuí",NA,"Flor roxa.",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-06-10 10:11:35-03","FZB-BH","BHZB","872","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera",NA,"Taylor, C.M.","Grandi, T.S.M.",NA,"1990","02","20",NA,"Brasil","MG","Serra da Moeda",NA,"Coletada na 1ª estação. Grupo Caraça de formação Moeda-Itabirito hematítico com zonas magneíferas. Área degradada pela minerção. Com duplicata. Doação para o Herbário SPFR em Julho de 2014.",NA,NA,"-44.0527992248535","-20.3330993652344","1500","1500","Moeda","14750","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-06-10 10:11:35-03","FZB-BH","BHZB","400","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera",NA,"C.M. Taylor","Pôrto de Paula, L.M. et al.",NA,"1990","10","01",NA,"Brasil","MG","Serra da Moeda",NA,NA,NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,"Moeda","14750","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-06-10 10:11:35-03","FZB-BH","BHZB","3458","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera",NA,NA,"Fernandes, M.G.C.","1264","2001","09","19",NA,"Brasil","MG","Estaçao Ecológica do Tripuí",NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-06-10 10:11:35-03","FZB-BH","BHZB","1025","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera",NA,NA,"Grandi, T.S.M.",NA,"1990","05","30",NA,"Brasil","MG","Serra da Moeda",NA,"Coletada na 1ª estação. Com duplicata. Doação para o Herbário SPFR em Julho de 2014.",NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,"Moeda","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-06-10 10:11:35-03","FZB-BH","BHZB","4328","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera",NA,"P.L. Viana","Mendonça, M.P. et al.",NA,"2003","08","27",NA,"Brasil","MG","Capão Xavier",NA,"Doação para o Herbário SPFR em Julho de 2014.",NA,NA,"-43.8466987609863","-19.9855995178223",NA,NA,"Nova Lima","29211","auto","2004",NA,NA,"11","08",NA,NA,NA,NA
"438","2019-06-10 10:11:35-03","FZB-BH","BHZB","5118","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera",NA,NA,"Mendes, M.",NA,"2005","07","28",NA,"Brasil","MG","Vale dos Cristais",NA,"Doação Sete Soluções.",NA,NA,"-43.8466987609863","-19.9855995178223",NA,NA,"Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
