"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","previousCatalogNumber","typeStatus","fieldNumber"
"281","2021-03-15 18:26:23-03","USP","SPF","228471","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Zappi, DC","2018","06",NA,"Antar, GM","1215","2017","01","01","Brasil","Rio de Janeiro","Paraty","Rodovia Rio-Santos, próximo à cidade de Paraty. Beira da estrada.","-44.710756","-23.177114","-44.710756","-23.177114","14","14","Erva epífita carnosa. Frutos vermelhos.; Floresta Ombrófila Densa em estágio inicial de recuperação.","SPF00228471","SPF00228471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:17:22-03","USP","SPF","96819","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Assis, MA","375","1994","08","28","Brasil","São Paulo","Ubatuba",NA,"-45.083333","-23.4","-45.083333","-23.4",NA,NA,NA,"SPF00096819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:17:22-03","USP","SPF","199276","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2010","04",NA,"Kollmann, L","7273","2005","01","21","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Prof. Mello Leitão","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SPF00199276",NA,NA,NA,"23813",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-13 11:17:22-03","USP","SPF","199274","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2010","06",NA,"Vervloet, RR","1847","2003","02","18","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SPF00199274",NA,NA,NA,"23813",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-13 11:17:22-03","USP","SPF","199273","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2010","04",NA,"Vervloet, RR","118","2002","04","16","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SPF00199273",NA,NA,NA,"23813",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-13 11:17:22-03","USP","SPF","173415","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Souza, VC","9125","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"SPF00173415",NA,NA,NA,"38804",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-13 11:17:22-03","USP","SPF","198989","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2010","04",NA,"Sztutman, M","311","1999","05","28","Brasil","São Paulo","Pariquera-Açu","Parque Estadual da Campina do Encantado","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"SPF00198989",NA,NA,NA,"17990",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-13 11:17:22-03","USP","SPF","187873","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Souza, VC","2007",NA,NA,"Bazarian, SV","102","2006","05","29","Brasil","São Paulo","Ribeirão Grande","Coord. entre 23°00' - 23°05' S e 48°11' - 48°16'W.","-48.3600006103516","-24.0900001525879",NA,NA,"800","1000",NA,"SPF00187873",NA,NA,NA,"25028",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-13 11:17:22-03","USP","SPF","190065","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2006",NA,NA,"Calvente, AM","194","2006","04","04","Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,"SPF00190065",NA,NA,NA,"26836",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-13 11:17:22-03","USP","SPF","82160","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Taylor, NP","1994","03",NA,"Mello-Silva, R","578","1992","07","06","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"SPF00082160",NA,NA,NA,"34059",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-13 11:17:22-03","USP","SPF","62056","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Zappi, DC","1989","11",NA,"Silva, JEL","428","1988","08","06","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00062056",NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-25 13:51:53-03","UNIVILLE","JOI","16822","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","MANCINELLI, W.S.","2016","11","08","BILK, K.D.; PAGANI, A.","318","2016","08","13","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.856389","-26.252222","48º51'23''W","26º15'8''S","215","215","epífita","JOI016822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-25 13:51:53-03","UNIVILLE","JOI","10772","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Soller, A.","2011","04","12","Meyer, F.S.","1045","2011","03","24","Brasil","Santa Catarina","São Bento do Sul","Rio Natal Fundosm Arredores do CEPA Rugendas.","-49.306944","-26.323889","49º18'25''W","26º19'26''S","650","650","Epífita sob o caule de arvoreta próximo á trilha.; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI010772","JOI010772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-25 13:51:53-03","UNIVILLE","JOI","16824","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","MANCINELLI, W.S.","2016","11","08","BILK, K.D.; PAGANI, A.","326","2016","08","13","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.856667","-26.252778","48º51'24''W","26º15'10''S","215","215","epífita","JOI016824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-25 13:51:53-03","UNIVILLE","JOI","7181","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","E. Barbosa & J. Cordeiro","2008","02","29","M.C. Bartz","40","2008","01","18","Brasil","Santa Catarina","Guaramirim","BR-280.","-49.002799987793","-26.4731006622314",NA,NA,"35","35","caule achatado; HABITAT: biôntico, restinga; HABITO: Epífita","JOI007181","JOI007181",NA,NA,"15937",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-03-25 13:51:53-03","UNIVILLE","JOI","12736","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Gasper, A. L.","2010","05","21","Almeida, SML","5","2010","05","14","Brasil","Santa Catarina","Joinville","Jardim Botânico - UNIVILLE.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Caule Achatado - Projeto FLORA; HABITAT: restinga; HABITO: Epífita","JOI012736","JOI012736",NA,NA,"37150",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-03-25 13:51:53-03","UNIVILLE","JOI","14625","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","A. Soller","2011","01","11","Mancinelli, W.S.","594","2006","05","05","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"700","700","; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI014625","JOI014625",NA,NA,"37150",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-03-25 13:51:53-03","UNIVILLE","JOI","7535","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","E. Barbosa & J. Cordeiro","2008","02","29","C.M. Raimundo","45","2008","01","25","Brasil","Santa Catarina","São Francisco do Sul","BR-280, próximo ao Forte.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: biôntico, restinga; HABITO: Epífita","JOI007535",NA,NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-25 13:51:53-03","UNIVILLE","JOI","2540","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Jotham Ziffer Berger",NA,NA,NA,"Jotham Ziffer Berger","615","2007","01","20","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: restinga; HABITO: Epífita","JOI002540","JOI002540",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-10-07 09:18:46-03","UEFS","HUEFS","60846","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Andrade, C.T.","37","2001","11","23","Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.533333","-12.75","39W32'","12S45'",NA,NA,NA,"HUEFS0060846","HUEFS0060846","Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"301","2019-10-07 09:18:46-03","UEFS","HUEFS","14960","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Hatschbach, G.","52139","1988","06","08","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"HUEFS0014960","HUEFS0014960","Angiospermae","Caryophyllales","61623",NA,"auto",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"302","2019-10-07 09:18:46-03","UEFS","HUEFS","17523","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Mello-Silva, R.","578","1992","07","06","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"HUEFS0017523","HUEFS0017523","Angiospermae","Caryophyllales","34059",NA,"auto",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"303","2019-01-25 15:39:08-02","IAC","IAC","41793","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.A.Lindb. ex K.Schum.","L.Y.S. Aona","2005","11","11","L.C. Bernacci & N.O. Yoshioca","3245","2001","10","11","Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-01-25 15:39:08-02","IAC","IAC","7802","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.A.Lindb. ex K.Schum.","L.Y.S. Aona","2005","11","01","H.P. Krug","s/nº","1945","04","01","Brasil","São Paulo","Pilar do Sul","Fazenda Moquem","-47.7164","-23.8131","-47.7164","-23.8131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-13 16:04:34-03","UNISANTA","HUSC","12014","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","D.R.Gonzaga","2017","07",NA,"P.S.P Sampaio; O.J.G. Almeida; R.C. kamikawachi","1698","2017","07","11","Brasil","São Paulo","Bertioga","Parque Estadual Restinga de Bertioga; trilha da captação de água em Guaratuba.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Epífita em subosque; frutos vermelhos maduros.; Vegetação de restinga; Floresta de Restinga Alta.",NA,NA,"Magnoliophyta",NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-13 16:04:34-03","UNISANTA","HUSC","12013","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","D.R.Gonzaga","2017","07",NA,"P.S.P Sampaio; O.J.G. Almeida; R.C. kamikawachi","1697","2017","07","11","Brasil","São Paulo","Bertioga","Parque Estadual Restinga de Bertioga; trilha da captação de água em Guaratuba.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Epífita em subosque; ramo basal triangular; frutos verdes imaturos, alguns verdes com ápice avermelhado.; Vegetação de restinga; Floresta de Restinga Alta.",NA,NA,"Magnoliophyta",NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-11-12 16:58:46-03","UEL","FUEL","40050","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Lombardi, JA","2003","08",NA,"Lombardi, JA; Stehmann, JR; Motta, RC; Temponi, LG","5559","2003","08","25","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.040278","-16.402222","-40.040278","-16.402222","8","8",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-11-12 16:58:46-03","UEL","FUEL","29977","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Soller, A","2011","02","28","Souza, LMR; Santana, E","203","1997","07","09","Brasil","Paraná","Guaraqueçaba","Beira de rio","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-23 13:22:01-03","MN","R-TIPOS","9821","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Almeida, M.C.","2014","05","09","Glaziou, A.F.M.","14859","1883","07","10","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R000009821","R000009821_001",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Isoparatypus",NA
"310","2020-08-20 14:55:31-03","UFSC","FLOR","62573","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Cardoso, W.C.","2020","05","28","Setubal, R.B.","1028","2012","07","19","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.633333","-26.066667","48º38'W","26º4'0''S","5","5","epífita pendente sobre troncos e ramos de árvores; áfila, caule suculento, com frutos roxos dispostos ao longo das margens do caule Habitat: interior de floresta de planícies quaternárias","FLOR0062573","FLOR0062573",NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-08-20 14:55:31-03","UFSC","FLOR","9215","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Hatschbach, G.","49349","1985","05","08","Brasil","Paraná","Guaraqueçaba","Tagaçaba.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"epífita, pendente, flor alva","FLOR0009215",NA,NA,"Caryophyllales","37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-08-20 20:38:24-03","UFSC","FLOR","79","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Castellanos, A.","1959",NA,NA,"Reitz, R.; Klein, R.M.","6616","1958","03","26","Brasil","Santa Catarina","Garuva","Três Barras.","-48.8549995422363","-26.0266990661621",NA,NA,"50","50","epífito, flor branca","FLOR0000079",NA,NA,"Caryophyllales","22441",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-08-20 20:38:24-03","UFSC","FLOR","23767","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Falkenberg, D.B.","1994",NA,NA,"Falkenberg, D.B.; Iza, O.","6560","1994","04","09","Brasil","Santa Catarina","Ilhota","Morro do Baú, ao longo da estrada para o topo.","-48.8272018432617","-26.8997001647949",NA,NA,"600","600","subarbusto epifítico, sobre tronco, 2 m acima do solo, flor esbranquiçada","FLOR0023767",NA,NA,"Caryophyllales","18275",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-04 15:42:46-03","IF","SPSF","33858","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"R.A.G.Viani","147","2003","04","17","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.447222","-24.274167",NA,NA,"820","820","COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"315","2021-03-04 15:42:46-03","IF","SPSF","31461","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"A.P.Savassi","364","2002","04","24","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.986944","-24.062222",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha do Taquaral&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"316","2021-03-04 15:42:46-03","IF","SPSF","31744","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"S.M.Gomes","473","2002","04","25","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.989167","-24.058333",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"317","2021-03-04 15:42:46-03","IF","SPSF","33740","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"C.Urbanetz","107","2003","04","21","Brasil","SP","Iporanga","vegetacao secundaria","-48.499444","-24.338333",NA,NA,"550","550","COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"318","2021-03-04 15:42:46-03","IF","SPSF","34728","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"J.A.Pastore & F.A.R.D.P.Arzolla & M.C.Gobitta & C.Moura","1310","2005","06","07","Brasil","SP","Mairiporã","Parque Estadadual da Cantareira","-46.633333","-23.420833",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Águas Claras, floresta ombrofila densa montana&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"319","2021-03-04 15:42:46-03","IF","SPSF","36311","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"A.C.C.Destefani","100","2005","03","24","Brasil","SP","Barra do Turvo","P.E.Jacupiranga, Núcleo Cedro","-48.417222","-24.931111",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"320","2021-03-04 15:42:46-03","IF","SPSF","36331","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"J.E.Meireles","261","2005","03","26","Brasil","SP","Cananéia","P.E.Jacupiranga, Nucleo Caverna do Diabo","-48.127222","-24.991944",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"321","2021-03-04 15:42:46-03","IF","SPSF","39445","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb.","S.C.P.M. Souza","2008","03","18","O. T. Aguiar & C. de Moura & F.E.S.P.Vilela & F.A.R.D.Arzolla","819","2008","02","28","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.536111","-23.363333",NA,NA,"1158","1158","COLETA: Epífita, flores brancas e frutos lilases.;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"322","2021-03-04 15:42:46-03","IF","SPSF","23938","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"S.A.Nicolau","1058","1996","05","30","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales","55628",NA,"auto","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"323","2021-03-04 15:42:46-03","IF","SPSF","23937","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"I.Cordeiro","626","1990","05","16","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"Magnoliophyta","Caryophyllales","55628",NA,"auto","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"324","2021-03-04 15:42:46-03","IF","SPSF","23939","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"M.R.F.Melo & M.C.Carvalhaes","943","1991","04","25","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales","55628",NA,"auto","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"325","2021-03-04 15:42:46-03","IF","SPSF","33493","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla","634","2004","09","23","Brasil","SP","São Paulo","P.E.Cantareira, regiao da Chapada","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales","53584",NA,"auto","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"326","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Schenck, JHR","1218",NA,NA,NA,"Brazil","Santa Catarina",NA,"Prope Joinville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"327","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Mosén, CWH","3630",NA,NA,NA,"Brazil","São Paulo",NA,"Prope Sorocabain adscensu montis Espigão do Curupira.",NA,NA,NA,NA,NA,NA,"Floret Martio.; Ad arbores silvae primaeva.; HABITAT: Ad arbores silvae primaeva.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"328","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Glaziou, AFM","14859",NA,NA,NA,"Brazil",NA,NA,"Loco haud accuratius addicto Brasiliae australis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-08 12:39:03-03","UFRGS","ICN","153829","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.A. Lindb.",NA,NA,NA,NA,"Hatschbach, G","49349","1985","05","08","Brasil","PR","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Doação herbário MBM; Epífita, pendente, flores alvas.; Mata pluvial.",NA,NA,"Dicotyledon",NA,"37295",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
