"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"291","2019-11-07 11:18:13-03","UFMG","BHCB-SL","30822","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1995",NA,NA,"Salino, A","2226","1995","09","24","Brasil","Minas Gerais","Nova Lima","Córrego Capitão do Mato, Floresta úmida.","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"Herbáceo. Terrestre, próximo a margem de rio, interior da floresta.",NA,NA,NA,NA,"América",NA,"29211","auto",NA,NA,NA,NA,NA
"292","2019-11-07 11:18:13-03","UFMG","BHCB-SL","74438","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2002","09",NA,"Badini, J","126","1937",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"44599","auto",NA,NA,NA,NA,NA
"293","2021-01-12 15:24:24-03","UFMG","BHCB-SL","160690","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2012","10","28","Salino, A; Lombardi, JA; Temponi, L; Saka, MN; Rocha, LCF","15555","2012","10","28","Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Rupícola.",NA,NA,NA,NA,"América",NA,"33190","auto",NA,NA,NA,NA,NA
"294","2019-11-07 11:18:13-03","UFMG","BHCB-SL","30021","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1993","02",NA,"Salino, A","1633","1993","01","04","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta, Floresta Atlântica de encosta.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Rupícola, interior da Floresta.",NA,NA,NA,NA,"América",NA,"34265","auto",NA,NA,NA,NA,NA
"295","2019-11-07 11:18:13-03","UFMG","BHCB-SL","30203","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1993",NA,NA,"Salino, A","1831","1993","11","09","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba. Floresta Atlântica de encosta.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Herbáceo. Terrestre ou sobre rocha, no interior da floresta.",NA,NA,NA,NA,"América",NA,"34265","auto",NA,NA,NA,NA,NA
"296","2015-02-26 09:30:15-03","NHMLondon","NHM-LONDON-BOT","BM000970643","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"Maarten Joost Maria Christenhusz; b.1976; Christenh.","4884",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:608365"
"297","2016-08-23 10:22:50-03","NHMLondon","NHM-LONDON-BOT","BM001176605","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, Alexandre - BHCB, Departamento de Botânica, Instituto de Ciências Biológicas, Universidad","2008","12","06","Alexandre Salino; b.1965; A.Salino; M. Megale; Raquel Stauffer Viveros; Universidade Federal de Mina","14150","2008","12","06","Brasil","Espírito Santo",NA,NA,"-40.578294","-19.618978","-40.578294","-19.618978",NA,NA,"Habitat: Floresta ombrófila densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6636612"
"298","2020-03-06 11:04:43-03","UNIRIO","HUNI","5846","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","E.R. Damasceno",NA,NA,NA,"E.R. Damasceno; N.G. Wenderroschy","580","2013","04","23","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Fazenda dos Ipês, floresta atrás da fazenda, ao longo do rio.","-42.6530990600586","-22.4624996185303",NA,NA,NA,NA,"Habitat: Rupícola","HUNI00005846",NA,NA,NA,NA,NA,"32671","auto",NA,NA,NA,NA,NA
"299","2020-09-15 16:52:57-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Campyloneurum","decurrens","Campyloneurum decurrens","(Christ) L.D. Gómez",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-11-12 17:02:44-03","UEL","FUEL","49393","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","Gasper, AL","2010","05","31","Cadorin, TJ; Clemes, SM; Oliveira, CPL","2255","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo, interior do fragmento 26.215401 S 49.140812 W","-49.3786010742188","-26.2502994537354",NA,NA,"417","417",NA,"FUEL002471",NA,"Tracheophyta","Polypodiales",NA,NA,"23090","auto",NA,NA,NA,NA,NA
"301","2020-08-20 15:00:09-03","UFSC","FLOR","42563","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Gasper, A.L. de","2010","05","31","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L. de","2255","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço Esquerdo.","-49.235556","-26.365","49º14'8''W","26º21'54''S","417","417","rupícola. Recebido de FURB n° 25543 Florística IFFSC e993b (rupícola).","FLOR0042563",NA,NA,"Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-08-20 15:00:09-03","UFSC","FLOR","62837","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Carmes, A.A.","2016","12","08","Carmes, A.A.; Pereira-Silva, L.; Fiaschi, P.; Smith, N.P.","64","2016","10","04","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.549167","-27.740278","48º32'57''W","27º44'25''S","45","45","Habitat: Floresta Ombrófila Densa, estágio avançado de regeneração, avistada em interior de mata","FLOR0062837","FLOR0062837_01 FLOR0062837_02",NA,"Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-08-20 20:41:49-03","UFSC","FLOR","5753","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Gasper, A.L. de","2010",NA,NA,"Rohr, J.A.","1060","1948","06","06","Brasil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0005753",NA,NA,"Polypodiales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"304","2021-03-04 15:47:02-03","IF","SPSF","28451","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens",NA,NA,NA,NA,NA,"F.P.F.Athayde","640","2000","06","07","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Pteridophyta","Polypodiales","América do Sul",NA,"34265","auto","Polypodiopsida",NA,NA,NA,NA
"305","2021-03-04 15:47:02-03","IF","SPSF","41876","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","Fée","J.M.C.Maarten",NA,NA,NA,"J.M.C.Maarten & S.Lehtonen & J.Prado & H.Tuomisto","4884","2008","03","04","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.883333","-23.333333",NA,NA,"92","92","GEOGRAFIA: Núcleo Picinguaba.;",NA,NA,"Pteridophyta","Polypodiales","América do Sul",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA
"306","2021-03-04 15:47:02-03","IF","SPSF","41991","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl.","J.Prado",NA,NA,NA,"J.M.C.Maarten & S.Lehtonen & J.Prado & H.Tuomisto","4921","2008","03","06","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-44.833333","-23.333333",NA,NA,"125","125","GEOGRAFIA: Ubatumirim;",NA,NA,"Pteridophyta","Polypodiales","América do Sul",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA
"307","2021-03-04 15:47:02-03","IF","SPSF","32027","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens",NA,NA,NA,NA,NA,"A.Salino","7349","2001","08","07","Brasil","RJ","Paraty","Parque Nacional da Serra da Bocaina","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Pteridophyta","Polypodiales","América do Sul",NA,"34470","auto","Polypodiopsida",NA,NA,NA,NA
"308","2021-03-04 15:47:02-03","IF","SPSF","32197","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens",NA,NA,NA,NA,NA,"A.Salino","6289","2001","03","08","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Pteridophyta","Polypodiales","América do Sul",NA,"26795","auto","Polypodiopsida",NA,NA,NA,NA
"309","2021-03-04 15:47:02-03","IF","SPSF","32139","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens",NA,NA,NA,NA,NA,"A.Salino","7251","2001","08","05","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Pteridophyta","Polypodiales","América do Sul",NA,"34265","auto","Polypodiopsida",NA,NA,NA,NA
"310","2021-03-04 15:47:02-03","IF","SPSF","31931","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens",NA,NA,NA,NA,NA,"A.Salino","6669","2001","05","02","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Pteridophyta","Polypodiales","América do Sul",NA,"34265","auto","Polypodiopsida",NA,NA,NA,NA
"311","2021-03-04 15:47:03-03","IF","SPSF","27051","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","decurrens","Polypodium decurrens",NA,NA,NA,NA,NA,"P.G.Windisch","4720","1986","02","26","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"Pteridophyta","Polypodiales","América do Sul",NA,"54606","auto","Polypodiopsida",NA,NA,NA,NA
"312","2021-03-04 15:47:03-03","IF","SPSF","28519","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","decurrens","Polypodium decurrens",NA,NA,NA,NA,NA,"E.C.Smidt","55","1999","05","23","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Pteridophyta","Polypodiales","América do Sul",NA,"34265","auto","Polypodiopsida",NA,NA,NA,NA
"313","2021-02-08 12:46:44-03","UFRGS","ICN","187641","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C. Presl","Gonzatti, F","2016","07","25","?","s.n.",NA,NA,NA,"Brasil","RJ","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Doação do Museu Anchieta de Ciências Naturais - Porto Alegre/RS; Material encontrado junto com coletas de Dutra, J. porém sem dados de coletor",NA,NA,"Fern",NA,"América do Sul",NA,"57442","auto",NA,NA,NA,NA,NA
"314","2020-04-30 16:08:05-03","UFMT","CNMT","4446","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Neiva,S.Z.",NA,"2007","02","03","Brasil","Rondônia","Colorado do Oeste","Linha 5, Km 1","-60.541667","-13.116667","60°32'30W","13°07'00S",NA,NA,"ProprietarioSr. Benicio Firmino dosSantos.Epífita em arvoreta. Encontrada em uma nascente, vegetação rala,Solo arenoso.","CNMT004446",NA,"Monilophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-12-11 08:54:36-03","UNEMAT","NX-CRIPTOGAMOS","7933","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl.","Athayde Filho, F.P.",NA,NA,NA,"Silvério, D.V.; Santos, D.O.","DVS9","2005","06","16","Brasil","Mato Grosso","Nova Xavantina","Afluente do Rio Antartico, estrada da Ilha do Coco.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"HABITAT: Mata ciliar. Cresce sobre o solo úmido.",NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA
"316","2019-12-11 08:54:36-03","UNEMAT","NX-CRIPTOGAMOS","6707","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl.","Athayde Filho, F.P.",NA,NA,NA,"Neiva, S.Z.","85","2005","01","21","Brasil","Rondônia","Colorado do Oeste","Linha 01 km 31,5 rumo Escondido. Sítio Nossa Senhora. Propriedade de Maria Zenarde Neiva.","-60.5416984558105","-13.1167001724243",NA,NA,NA,NA,"HABITAT: Corticícola em tronco de árvore de pequeno porte. Leito normal do rio Enganado, à margem direita.",NA,NA,NA,NA,NA,NA,"29532","auto",NA,NA,NA,NA,NA
"317","2019-12-11 08:54:36-03","UNEMAT","NX-CRIPTOGAMOS","7735","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl.",NA,NA,NA,NA,"Neiva, S.Z.","249","2006","02","01","Brasil","Rondônia","Colorado do Oeste","Linha 01 km 4.5 rumo Colorado. Sítio São João. Propriedade de João Nunes Morais.","-60.5416984558105","-13.1167001724243",NA,NA,NA,NA,"HABITAT: Terrícola. Encontrada próxiimo a gruta.",NA,NA,NA,NA,NA,NA,"29532","auto",NA,NA,NA,NA,NA
"318","2019-12-11 08:54:36-03","UNEMAT","NX-CRIPTOGAMOS","8482","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl.",NA,NA,NA,NA,"Neiva, S.Z.",NA,"2007","02","03","Brasil","Rondônia","Colorado do Oeste","Linha 5 km 1. Proprietário Sr. Benício Firmino dos Santos.","-60.5416984558105","-13.1167001724243",NA,NA,NA,NA,"HABITAT: Epífita em arvoreta. Encontrada em uma nascente, vegetação rala, solo arenoso.",NA,NA,NA,NA,NA,NA,"29532","auto",NA,NA,NA,NA,NA
"319","2019-12-11 08:54:36-03","UNEMAT","NX-CRIPTOGAMOS","8481","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl.",NA,NA,NA,NA,"Neiva, S.Z.","530","2007","02","17","Brasil","Rondônia","Colorado do Oeste","Sítio Paraiso. Linha 01, rumo Colorado km 18. Proprietário Sr. Waldir Luiz Breitenbach.","-60.5416984558105","-13.1167001724243",NA,NA,NA,NA,"HABITAT: Terrícola. Encontrada na margem do córrego, vegetação fechada, solo arenoso.",NA,NA,NA,NA,NA,NA,"29532","auto",NA,NA,NA,NA,NA
"320","2019-12-11 08:54:43-03","UNEMAT","NX-CRIPTOGAMOS","4578","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","decurrens","Polypodium decurrens","Raddi.","Athayde Filho, F.P.","2003","03","06","Athayde Filho, F.P.; et al.","1149","2003","01","23","Brasil","São Paulo","Tanabi","Estrada vicinal Izidoro Saran Tanabi - Ibiporanga, Fazenda São Dimas.","-49.616667","-20.616667","49º37'W","20º37'S",NA,NA,"HABITAT: Interior de mata paludosa, em área mais drenada, na sombra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
