"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"765","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5942","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Saueressig, D.",NA,NA,NA,"Janiski, A.","s.n.","2014","05","18","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA
"766","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5385","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet A.","2010","09","27","Korte A.; Kniess A.","3081","2010","05","05","Brasil","Santa Catarina","Agronômica",NA,"-49.7111015319824","-27.2649993896484",NA,NA,NA,NA,"FURB 28976; FOD; HABITAT: FOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14948","auto",NA,NA,NA,NA,NA
"767","2021-01-09 21:48:35-03","UNICENTRO","HUCO","3736","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Stival-Santos, A.","2010","02","01","Stival-Santos, A.; et al.; et al.","1659","2010","02","01","Brasil","Santa Catarina","Angelina",NA,"-48.9852981567383","-27.5685997009277",NA,NA,NA,NA,"FURB 21034","HUCO003736",NA,NA,NA,NA,NA,NA,NA,NA,"25961","auto",NA,NA,NA,NA,NA
"768","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5410","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Oliveira A. A.","2010","12","13","Korte A.; Kniess A.","4220","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho",NA,"-49.4832992553711","-26.7143993377686",NA,NA,NA,NA,"FURB 30638; Arbórea; FOM; HABITAT: FOM; DESC: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18739","auto",NA,NA,NA,NA,NA
"769","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5327","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Oliveira","2010",NA,NA,"Verdi, M.","2209","2009","05","26","Brasil","Santa Catarina","Orleans",NA,"-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"FURB 13569; FOD; HABITAT: FOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA
"770","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5692","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","121","2009","09","17","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B15 P1 F5; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"771","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5695","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","291","2009","09","16","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B16 P3 F3; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"772","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5691","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","22","2009","09","17","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B15 P1 F2; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"773","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5665","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","332","2009","09","16","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B16 P3 F5; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"774","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5688","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","580","2009","09","17","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B15 P4 F5; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"775","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5690","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","313","2009","09","17","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B15 P3 F2; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"776","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5696","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","326","2009","09","16","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B16 P3 F5; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"777","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5666","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","277","2009","04","02","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B1 P2 F5; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"778","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5694","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","300","2009","09","16","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B16 P3 F4; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"779","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5697","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","463","2009","04","16","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B1 P4 F2; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"780","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5787","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","554","2009","04","20","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B1 P4 F5; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"781","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5689","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","599","2009","09","17","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B15 P4 F5; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"782","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5693","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","387","2009","09","16","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B16 P4 F2; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"783","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0944","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lopes, G.L.","2009","10","26","Chiquetto, A.; et al.; et al.","s.n.","2009","10","26","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Regeneração 10 ha, B4/ P4/ F4; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","HUCO000944",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"784","2021-01-09 21:48:35-03","UNICENTRO","HUCO","3541","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Estevan, D.A.","2005",NA,NA,"Francisco, E.M.; et al.; et al.","s.n.","2000","03","21","Brasil","Paraná","Rancho Alegre",NA,"-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"FUEL 37583; com flor&nf;; Arbórea; HABITAT: Arbórea; DESC: com flor","HUCO003541",NA,NA,NA,NA,NA,NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA
"785","2021-03-04 11:05:32-03","UFRB","HURB","20457","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Souza, J.S.",NA,"2008","06","20","Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,"HURB000020457",NA,NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA
"786","2021-03-04 11:05:32-03","UFRB","HURB","14197","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"Victor Jr., V.","1553","2013","01","13","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014197",NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA
"787","2021-03-04 11:05:32-03","UFRB","HURB","14198","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"Victor Jr., V.","1349","2013","01","15","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014198",NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA
"788","2021-03-04 11:05:32-03","UFRB","HURB","14199","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"Victor Jr., V.","28","2013","01","09","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014199",NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA
"789","2020-06-15 15:30:56-03","UNESP-RC","HRCB","60742","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Baitello, J.B.","1998","03","26","Leitão Filho, H.F.","1049","1970","09","16","Brasil","São Paulo","Ubatuba","Ubatuba/Caraguatatuba. Alto da Serra do Mar. Km 24.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Flores brancas pequenas. Árvore 12 metros. Nativa. <ll>dwc_commonname:</ll> Canela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"790","2020-06-15 15:30:56-03","UNESP-RC","HRCB","43893","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","van der Werff, H.","1995",NA,NA,"Hatschbach, G.","61144","1994","10","08","Brasil","Espírito Santo","Alfredo Chaves","São Bento de Urânia","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,"Árvore, 6m, flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32447","auto",NA,NA,NA,NA,NA
"791","2020-06-15 15:30:56-03","UNESP-RC","HRCB","53191","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Cotarelli, V.M.","2007",NA,NA,"Francisco, E.M.","976","2005","11","21","Brasil","Paraná","Londrina","Fazendinha São Jerônimo","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 15m, CAP 75cm, projeção 6X5m, fruto maduro cor preta. <ll>dwc_commonname:</ll> canela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"792","2020-06-15 15:30:56-03","UNESP-RC","HRCB","28436","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","809","1996","06","01","Brasil","São Paulo","Pariquera Açu","Estação Experimental do IAC","-47.885","-24.608333","47º53'06W","24º36'30S",NA,NA,"Árvore de 7m. Casca externa cinza, levemente fissurada longitudinalmente. Flores brancas, aromáticas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2020-06-15 15:30:56-03","UNESP-RC","HRCB","28415","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Ivanauskas, N.M.","244","1995","07","20","Brasil","São Paulo","Pariquera Açu","Estação Experimental do IAC","-47.885","-24.608333","47º53'06W","24º36'30S",NA,NA,"Árvore de 7m. Casca externa rugosa, cinza-rosada. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2020-06-15 15:30:56-03","UNESP-RC","HRCB","28477","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","815","1996","06","01","Brasil","São Paulo","Pariquera Açu","Propriedade de Antonio Povinski","-47.876944","-24.675833","47º52'37W","24º40'33S",NA,NA,"Árvore de 17m. Flores brancas, aromáticas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2020-06-15 15:30:56-03","UNESP-RC","HRCB","19649","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Baitello, J.B.",NA,NA,NA,"Godoy",NA,NA,NA,NA,"Brasil","São Paulo","Parelheiros","Camping Ana Paula","-46.774444","-23.9","46º46'28W","23º54'0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2020-06-15 15:30:56-03","UNESP-RC","HRCB","14268","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Baitello, J.","1991",NA,NA,"Moraes, P.L.R. de","454","1991","06","10","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"700","700","Árvore 5m de altura - flores esbranquiçadas - beira da estrada de serviço.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"797","2020-06-15 15:30:56-03","UNESP-RC","HRCB","21356","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Galetti, M.","1056","1994","12","15","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"798","2020-06-15 15:30:56-03","UNESP-RC","HRCB","42538","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Lovato, M.C.","2003",NA,NA,"Slusarski, S.R.","293","2003","08","26","Brasil","Paraná","Londrina","Fazenda Figueira - Paiquerê","-50.975556","-23.540833","50º58'32W","23º32'27S",NA,NA,"Árvore 5m, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2020-06-15 15:30:56-03","UNESP-RC","HRCB","47991","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Alves, F.M.","2009","09","18","Stehmann, J.R.","2556","1999","08","26","Brasil","Minas Gerais","Extrema","Bairro Tenente","-46.328744","-22.812078","46º19'43.48W","22º48'43.48S","800","800","Árvore, 8m de altura, flores branco-amareladas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57677","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","van der Werff, H.","2009","12","04","Silva, I.A.","336","1982","08","17","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096","3963222/ W","7879970/ S","20","20","Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 15m, fuste 12m, cap fuste 58,12cm, diâmetro copa 6m, nº seq. Matriz 1. Fruto imaturo verde, seiva incolor, descamação em placas. Coleta <ll>dwc_commonname:</ll> canela ferro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"801","2020-06-15 15:30:56-03","UNESP-RC","HRCB","56158","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Moraes, P.","2011","09","03","Moraes, P.L.R.","3348","2011","09","02","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Arvoreta 4 m, subosque, estéril",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"802","2017-11-24 14:11:10-02","UFLA","ESAL","20355","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca","Pião",NA,NA,NA,NA,"1","1","; 13 , m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2017-11-24 14:11:10-02","UFLA","ESAL","15805","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ary T. Oliveira Filho",NA,NA,NA,"Pinto, JRR","66",NA,NA,NA,"Brasil","Mato Grosso",NA,"Parque Nacional da Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,"árvore; 15,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2018-10-09 16:31:35-03","UFLA","ESAL","17470","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","L.Cézanne",NA,NA,NA,"Souza, JS","35",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2017-11-24 14:11:10-02","UFLA","ESAL","17838","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","José Roberto Rodrigues Pinto",NA,NA,NA,"Pinto, JRR","066",NA,NA,NA,"Brasil","Mato Grosso",NA,"Parque N. da Chapada dos Guimarães, MT.",NA,NA,NA,NA,NA,NA,"árvore; 4,5 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2018-10-09 16:31:35-03","UFLA","ESAL","19424","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ary Teixeira de Oliveira - Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2018-10-09 16:31:35-03","UFLA","ESAL","19425","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ary Teixeira de Oliveira - Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2018-10-09 16:31:35-03","UFLA","ESAL","19520","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ary Teixeira de Oliveira-Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2018-10-09 16:31:35-03","UFLA","ESAL","23793","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Kollmann, L; Bausen, E; Pizziolo, W","2602","1999","06","16","Brasil","Espírito Santo","Santa Teresa","Aparecidinha, Terreno de L. Bringhenti","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Doação MBML 10; Arvoreto 8m; DAP 10cm; Fuste 3m. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"810","2018-10-09 16:31:35-03","UFLA","ESAL","23792","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Kollmann, L; Bausen, E; Pizziolo, W","4768","2001","09","26","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia/Reserva Biológica Augusto Ruschi","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Doação MBML 15; Arbusto 4m. Flores rosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"811","2017-11-24 14:11:10-02","UFLA","ESAL","19973","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ary T. Oliveira Filha; Eduardo Van den B",NA,NA,NA,"Pereira, IM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia, floresta ambrofila Densa","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"812","2018-10-05 13:28:15-03","UFLA","ESAL","15399","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Fontes, MAL","80",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450","árvore; 5,5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"813","2017-11-24 14:11:10-02","UFLA","ESAL","21984","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Laércio Loures",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Fino",NA,"-46.3689002990723","-22.2831001281738",NA,NA,NA,NA,"; 5, m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042","auto",NA,NA,NA,NA,NA
"814","2017-11-24 14:11:10-02","UFLA","ESAL","17119","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Oliveira Filho, AT",NA,NA,NA,"Carvalho, WAC","72",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458",NA,NA,"1","1","árvore; 9m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA
"815","2017-11-24 14:11:10-02","UFLA","ESAL","18807","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Eduardo Van den Berg",NA,NA,NA,"Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"árvore; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"816","2017-11-24 14:11:10-02","UFLA","ESAL","18808","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Eduardo Van den Berg",NA,NA,NA,"Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"árvore; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"817","2017-11-24 14:11:10-02","UFLA","ESAL","21013","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ary T. Oliveira Filho",NA,NA,NA,"Hargreaves, P","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"árvore; 8, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA
"818","2017-11-24 14:11:10-02","UFLA","ESAL","20514","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ary T. O . Filho",NA,NA,NA,"Silva, AC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"arvoreta; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"819","2018-08-29 16:33:14-03","UFLA","ESAL","17639","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ary T.O.Filho",NA,NA,NA,"Rocha, C","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,NA,"árvore; 5 m; ;; ripário",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA
