"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"139","2019-02-15 11:48:36-02","IPA","IPA","8797","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Koscinski, M.","s.n.","1936","11",NA,"Brasil","São Paulo",NA,"Serra do Mar",NA,NA,NA,NA,"800","800","IPA0008797",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-02-15 11:48:36-02","IPA","IPA","23039","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Andrade-Lima","Andrade-Lima","70-6212","1970","12","03","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos, na mata , vertente leste da serra.","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"IPA0023039",NA,"1970","12","10","Árvore 17-18m, 30-40cm de diâmetro, semente e pé verdes.","Southern America",NA,NA,NA,"Plantae",NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA
"141","2019-02-15 11:48:36-02","IPA","IPA","23038","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Andrade-Lima","Andrade-Lima","70-6211","1970","12","03","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos, na mata , vertente leste da serra.","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"IPA0023038",NA,"1970","12","10","Árvore 18-20m, 50-70cm de diâmetro, semente e pé verdes.","Southern America",NA,NA,NA,"Plantae",NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA
"142","2019-02-15 11:48:36-02","IPA","IPA","47161","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Gallindo, F.","Gallindo, F.","s.n.","1983","05","13","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos, Fazenda Caruaru.","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"IPA0047161",NA,"1983","05","13","Árvore ca. 15m, 80cm DAP.; Solo argiloso com muita matéria orgânica. Mata de altitude.","Southern America",NA,NA,NA,"Plantae",NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA
"143","2019-08-27 13:34:43-03","IAP","PACA-AGP","69836","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","E.H. Delamare","Heringer",NA,"1964","03","30","Brasil","DF","Brasília","Setor Industrial","-47.9296989440918","-15.7797002792358",NA,NA,"1200","1200","PACA069836",NA,"1984","12","03","Herbário PEL 5545 Habitat: Árvore de mata ciliar",NA,NA,NA,NA,"Pinophyta","Pinales",NA,"Pinopsida","70570","auto",NA,NA,NA,NA,NA
"144","2019-08-27 13:34:43-03","IAP","PACA-AGP","91771","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","sem det.","S. Bordignon",NA,"2004","09","07","Brasil","RS","Torres","Pirataba","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA091771",NA,NA,NA,NA,"Cultivada. Hábito: árvore",NA,NA,NA,NA,"Pinophyta","Pinales",NA,"Pinopsida","20837","auto",NA,NA,NA,NA,NA
"145","2019-08-27 13:34:43-03","IAP","PACA-AGP","50391","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Emrich-Rambo","Rambo, B.",NA,"1951","07","20","Brasil","SC","Biguaçu","Serra do Fachinal","-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"PACA050391",NA,"1954","09","22","Habitat: In araucarieto Fenofase: estéril",NA,NA,NA,NA,"Pinophyta","Pinales",NA,"Pinopsida","20442","auto",NA,NA,NA,NA,NA
"146","2019-08-27 13:34:43-03","IAP","PACA-AGP","58176.1","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Asplund","R. Klein","198","1952","01","05","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA058176-1",NA,"1953",NA,NA,"HBR 6599&nf;Altura: 15m.&nf;Eq. Ecol. número 86. Habitat: In silva Fenofase: fruto",NA,NA,NA,NA,"Pinophyta","Pinales",NA,"Pinopsida","19684","auto",NA,NA,NA,NA,NA
"147","2019-08-27 13:34:43-03","IAP","PACA-AGP","50340","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Emrich-Rambo","Rambo, B.",NA,"1951","07","18","Brasil","SC","Florianópolis","In summo monte Cambirella","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA050340",NA,"1954","09","22","Habitat: In silvula rupestri Fenofase: estéril",NA,NA,NA,NA,"Pinophyta","Pinales",NA,"Pinopsida","27000","auto",NA,NA,NA,NA,NA
"148","2019-08-27 13:34:43-03","IAP","PACA-AGP","66018.1","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","L.B. Smith","R. Klein","2204","1957","01","26","Brasil","SC","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"700","700","PACA066018-1",NA,"1957",NA,NA,"HBR 14314&nf;Flor em botão.&nf;Altura: 4m. Habitat: Mata",NA,NA,NA,NA,"Pinophyta","Pinales",NA,"Pinopsida","18533","auto",NA,NA,NA,NA,NA
"149","2019-08-27 13:34:43-03","IAP","PACA-AGP","71711","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Daniel B. Falkenberg","Daniel B. Falkenberg","3576","1986","10","31","Brasil","SC","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"800","800","PACA071711",NA,"1986",NA,NA,"Altura: 3m. Habitat: Mata baixa de topo de morro, arbusto Hábito: arbusto",NA,NA,NA,NA,"Pinophyta","Pinales",NA,"Pinopsida","18275","auto",NA,NA,NA,NA,NA
"150","2019-08-27 13:34:43-03","IAP","PACA-AGP","47704","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","L.B. Smith","Reitz, R.","2956","1948","01","29","Brasil","SC","Itajaí","Morro do Baú","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"PACA047704",NA,"1954","09","22","Habitat: In silva Fenofase: fruto",NA,NA,NA,NA,"Pinophyta","Pinales",NA,"Pinopsida","27253","auto",NA,NA,NA,NA,NA
"151","2019-08-27 13:34:43-03","IAP","PACA-AGP","84616","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Amaral Jr., A.","1643","1973","08","26","Brasil","SP","Santo André","Paranapiacaba, Estação Biológica do alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"830","830","PACA084616",NA,NA,NA,NA,"Árvore de 5m de alt. estéril. Habitat: Mata pluvial tropical secundária , densa, muito úmida.",NA,NA,NA,NA,"Pinophyta","Pinales",NA,"Pinopsida","27258","auto",NA,NA,NA,NA,NA
"152","2020-12-20 21:19:05-03","UFV","VIC","039366","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzch ex Endl.",NA,"de Paula, C.C.; et al.","827","2003","08","03","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco - Área 2","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"VIC039366",NA,NA,NA,NA,"Terrestre de floresta de galeria de árvore de folhas verde acizentadas.",NA,NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA
"153","2020-12-20 21:19:05-03","UFV","VIC","004772","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzch ex Endl.",NA,"Dombroski, L.T.; Kuniyoshi, Y.","s.n.","1967","01","31","Brasil","Paraná","Piraraguara","25 km da IDPN",NA,NA,NA,NA,NA,NA,"VIC004772","VIC004772",NA,NA,NA,"Árvore freguente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-20 21:19:05-03","UFV","VIC","004786","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzch ex Endl.",NA,"Dombroski, L.T.","2394","1967","01","31","Brasil","Paraná","Piraraguara","25 km da IDPN",NA,NA,NA,NA,NA,NA,"VIC004786","VIC004786",NA,NA,NA,"Árvore freguente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-20 21:19:05-03","UFV","VIC","05246A","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzch ex Endl.",NA,"Costa, J.M. da","s.n.","1977","07","14","Brasil","Minas Gerais",NA,"Parque Florestal da Serra de Ibitiboca",NA,NA,NA,NA,NA,NA,"VIC05246A",NA,NA,NA,NA,"Árvore de até 10 m, perto de curso de água( 1200 msm), pé masculino, planta colotada durante Esytágio em Ecologia Vegetal no Parque florestal de Ibitiboca em periodo de 12/19 de julho de 1977, coordenado pela UFJF.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-20 21:19:05-03","UFV","VIC","003695","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzch ex Endl.",NA,"Alvim, P.","s.n.","1950",NA,NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"VIC003695","VIC003695",NA,NA,NA,"Árvore de 4 m de fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA
"157","2020-12-20 21:19:05-03","UFV","VIC","039367","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzch ex Endl.",NA,"de Paula, C.C.; et al.","306","2002","08","25","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco - Área 2","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"VIC039367",NA,NA,NA,NA,"terrestre de mata de galeria, árvore de 5 m, de folhas verdes.",NA,NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA
"158","2020-12-20 21:19:05-03","UFV","VIC","027360","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzch ex Endl.",NA,"Caiafa, A.N.; Meireles, L.D.","139","2001","03","01","Brasil","Minas Gerais","Ouro Preto","Serra de itatiaia, Entre Municipios de Ouro Branco e Ouro preto, em acesso de terra.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC027360",NA,NA,NA,NA,"Árvore de 2,5 m, crescendo em mata de margem de riacho em barranco.",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"159","2019-11-21 14:49:50-03","UFJF","CESJ","54719","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G. Hatschbach","G. Hatschbach; M. Hatschbach; O.S. Ribas","77451","2004","06","06","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, próximo do Rio Embalassaia","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"CESJ054719",NA,"2005",NA,NA,"Ereta, 50 cm, flor vermelho-pálido (sic.). Campo rupestre.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA
"160","2019-11-21 14:49:50-03","UFJF","CESJ","13225","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"L. Krieger","CESJ13225","1973","11","03","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"CESJ013225",NA,NA,NA,NA,"Árvore grande, na beira do Rio Salto, estróbilos masculinos maduros, folhas novas verde-claro, velhas verde-escuro. Planta feminina não coletada. Amostra de caule. Mat. fixado em F.P.A. (1600 m.s.m).","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 14:49:50-03","UFJF","CESJ","13628","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"L. Krieger","CESJ13628","1975","07","04","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"CESJ013628",NA,NA,NA,NA,"Árvore regular, à beira do rio do Salto, com sementes novas. N.V: Pinheiro bravo.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 14:49:50-03","UFJF","CESJ","9305","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"U.C. Câmara; L. Krieger","CESJs.n.","1970","09","28","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"CESJ009305",NA,NA,NA,NA,"Árvore de 7 m, na mata de galeria, não estava florescendo (sic.) . Material fixado: caule e folhas (únicas).","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 14:49:50-03","UFJF","CESJ","9447","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"L. Krieger","CESJ9447","1970","10","01","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"CESJ009447",NA,NA,NA,NA,"Sopbre parede de pedra, folhas cinéreas com brácteas róseas. N.V: Pinheiro bravo.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 14:49:50-03","UFJF","CESJ","9448","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","L. Krieger","U.C. Câmara; L. Krieger","CESJ9448","1970","10","01","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"CESJ009448",NA,NA,NA,NA,"Árvore de 8-10 m; folhas escuras e outras novas; flor masculina surge no ramo anterior. Perto da água. N.V: Pinheiro bravo.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-30 18:33:00-03","UFJF","CESJ","32763","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","F.R.G. Salimena","F.R.G. Salimena","s.n.","2000","12",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ032763",NA,"2000","12",NA,NA,"América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"166","2019-11-21 14:49:50-03","UFJF","CESJ","32173","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G. Hatschbach","J.M. Silva; J. Cordeiro; J.M. Cruz","2018","1997","10","01","Brasil","Paraná","Piraquara","Serra de Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"CESJ032173",NA,"1997",NA,NA,"Árvore, 5 m. Mata Atlântica; transição para o araucarieto.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"167","2019-11-21 14:49:50-03","UFJF","CESJ","40830","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"L. Krieger","CESJ40830","1970","12","28","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ040830",NA,NA,NA,NA,"Árvore (fértil) pequena 2-3 m. Só foram encontradas flores femininas e frutos. Mat fixado: folhas, frutos e flor (sic.)","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"168","2019-11-21 14:49:50-03","UFJF","CESJ","9820","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"L. Krieger","CESJ9820","1970","12","28","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ009820",NA,NA,NA,NA,"Árvore fértil, pequena 2-3 m. Só foram encontradas flores femininas e frutos (sic). N.V: Pinheiro bravo. Material fixado: frutos e flor (feminina) (SIC).","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"169","2019-11-21 14:49:50-03","UFJF","CESJ","13307","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"L. Krieger","CESJ13307","1974","07","16","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ013307",NA,NA,NA,NA,"Arbusto, cultivado, com flores femininas (SIC.)","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"170","2019-11-21 14:49:50-03","UFJF","CESJ","24273","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"L. Krieger; M.C. Brügger","CESJ24273","1989","10","11","Brasil","Minas Gerais","Lima Duarte","Nascente do Pirapitinga","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ024273",NA,NA,NA,NA,"Na encosta de montanhas areníticas, terreno arenoso.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"171","2019-11-21 14:49:50-03","UFJF","CESJ","47495","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","L.T. Dombrowski","L.T. Dombrowski; Y.S. Kuniyoshi","5193","1974","04","21","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"CESJ047495",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"172","2019-11-21 14:49:50-03","UFJF","CESJ","45651","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G. Hatschbach","O.S. Ribas; J.M. Silva; E.F. Costa","5759","2004","01","09","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"CESJ045651",NA,"2004",NA,NA,"Arvoreta, 3 m, frutos imaturo. Matinha nebular de encosta do morro. Alt: 1300 m.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"173","2019-11-21 14:49:50-03","UFJF","CESJ","15493","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"L. Krieger","CESJ15493","1977","12","28","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ015493",NA,NA,NA,NA,"Árvore pequena, em plantação experimental, árvore feminina.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"174","2019-11-21 14:49:50-03","UFJF","CESJ","13305","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"L. Krieger","CESJ13305","1974","07","16","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ013305",NA,NA,NA,NA,"Arbusto, cultivado, com sementes maduras. Folhas um tanto amareladas. Pinheiro bravo.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"175","2019-11-21 14:49:50-03","UFJF","CESJ","42841","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","J. Cordeiro","J. Cordeiro; C.B. Poliquesi; E.F. Costa","2081","2003","03","15","Brasil","Paraná","Tijucas do Sul","São João do Piraí","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"CESJ042841",NA,"2003",NA,NA,"Arvoreta, 3 m, frutos imaturos verdes. Beira da cascata.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"176","2019-11-21 14:49:50-03","UFJF","CESJ","41033","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G. Hatschbach","O.S.Ribeiro; J.M. Silva","3242","2001","02","11","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"CESJ041033",NA,"2001",NA,NA,"Árvore, 5 m, frutos arroxeados. Floresta atlântica da Serra do Mar. Alt: 1300 m.","América do Sul",NA,NA,NA,"Gimnosperma",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"177","2021-04-07 11:47:47-03","UFMS","CGMS","1744","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G.C.P. Pinto","A.L. Costa; G.M. Barroso",NA,"1975","05","17","Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,"1220","1220","CGMS1016742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA
"178","2021-04-07 11:47:47-03","UFMS","CGMS","49320","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G. Hatschbach","O.S. Ribas; J.M. Silva; E.F. Costa","5759","2004","01","09","Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,"1300","1300","CGMS1079258",NA,"2004",NA,NA,"Fruto imaturo. Habitat: Matinha nebular da encosta do morro. Habito: Arvoreta. 3,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"179","2021-04-07 11:47:47-03","UFMS","CGMS","78361","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"A.C. Cervi; A. Chautems, J.M. Silva","2630","1989","03","08","Brasil","Paraná","Quatro Barras","Morro Sete.","-49.0769004821777","-25.3656005859375",NA,NA,"1070","1070","CGMS1111372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"180","2019-11-27 13:53:24-03","UFS","ASE","17075","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotz","Lima-Verde, LW","Figueiredo, MA","ASE17075","1990","11","03","Brasil","Ceará","Pacoti","Sítio Arvoredo; Sa. Baturité","-38.5523","-4.133","-38.5523","-4.133",NA,NA,"ASE0023660","ASE0023660","1995","09","27","Árvore, individuo masculino.; Árvore, individuo masculino.","Southern America",NA,NA,NA,"Pinophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-27 13:53:24-03","UFS","ASE","2933","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotz","Viana, G","Carneiro, EM","485","1983","01","27","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.253","-10.4107","-37.253","-10.4107",NA,NA,"ASE0014637","ASE0014637","1983","08","30","árvore. 8. m. folhas simples e alternas, estróbilos imaturos. .; árvore. 8. m. folhas simples e alternas, estróbilos imaturos. .","Southern America",NA,NA,NA,"Pinophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-27 13:53:24-03","UFS","ASE","916","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotz","Fonseca, MR","Fonseca, MR","515","1981","05","22","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"ASE0013154","ASE0013154","1981","04","22","árvore. 7. m. folhas simples alternas lanceoladas, planta dióica, planta masculina com estróbilos em forma de cone e de cor creme. .; árvore. 7. m. folhas simples alternas lanceoladas, planta dióica, planta masculina com estróbilos em","Southern America",NA,NA,NA,"Pinophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-27 13:53:24-03","UFS","ASE","1073","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotz","G.M.Barroso","Viana, G","66","1981","09","13","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"ASE0013266","ASE0013266","1981","09","13","árvore. folhas simples, estróbilo marrom claro. .; árvore. folhas simples, estróbilo marrom claro. .","Southern America",NA,NA,NA,"Pinophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-27 13:53:24-03","UFS","ASE","3","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotz","Fonseca, MR","Fonseca, MR","ASE3","1973","10","11","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"ASE0012507","ASE0012507","1973","11","02","árvore. 5-6. m. folhas inteiras lanceoladas e alternas, planta dióica, flores femininas com 1 cm nos ramos terminais. .; árvore. 5-6. m. folhas inteiras lanceoladas e alternas, planta dióica, flores femininas com 1 cm nos ramos termin","Southern America",NA,NA,NA,"Pinophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
