"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"48","2020-02-08 10:06:43-03","NBC","NL-BOTANY","WAG.1116037","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Hatschbach GG",NA,"1976","10","28","Brazil",NA,NA,"Rio Nhundiaquara (mun. Morretes) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1116037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1116037","NL-WAG1116037",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-11-04 11:14:42-03","ESALQ","ESA","122849","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","strigipes","Marlierea strigipes",NA,"Souza, M.C.","Braga, J.M.A.","5409.0","1999","08","30","Brasil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás. Garrão. Sítio Riacho dos Beija-flores.",NA,NA,NA,NA,"130","130",NA,"ESA122849",NA,"Magnoliophyta",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:14:42-03","ESALQ","ESA","128437","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,"Meireles, L.","Cabral, F.N.","803.0","2013","03","27","Brasil","São Paulo","Tapiraí","Trilha Dezembro entre UHE Alecrim e UHE Porto Raso. Floresta Ombrófila Densa na margem do Rio Dezembro.","-47.4499","-24.0773","-47.4499","-24.0773",NA,NA,"Árvore de 1,5m","ESA128437",NA,"Magnoliophyta",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:14:42-03","ESALQ","ESA","21698","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Matsumoto, K.","Ivanauskas, N.M.","642.0","1995","12","18","Brasil","São Paulo","Pariquera Açu",NA,NA,NA,NA,NA,NA,NA,NA,"ESA021698",NA,"Magnoliophyta",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:42-03","ESALQ","ESA","73234","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,NA,"Ivanauskas, N.M. et al.","4533.0","2001","09","18","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"ESA073234",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:42-03","ESALQ","ESA","31242","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Matsumoto, K.","Proença, S.L. et al.","58.0","1995","08","21","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"ESA031242",NA,"Magnoliophyta",NA,NA,NA,NA,"2011","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 10:56:24-03","ESALQ","ESA","134472","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Lima, R.A.F.",NA,"490.0","2013","02","20",NA,NA,NA,NA,NA,NA,"23.38.25",NA,NA,NA,"Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 18054. Altura: 2m","ESA134472",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:42-03","ESALQ","ESA","128438","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,"Ivanauskas, N.M.","Polisel, R.T.","1085.0","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.315","-24.024","-47.315","-24.024","516","516","Planta jovem de 3,0 m de altura.","ESA128438",NA,"Magnoliophyta",NA,NA,NA,NA,"2013",NA,NA,"03","26",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:42-03","ESALQ","ESA","52210","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Sobral, M.","Hatschbach, G. et al.","72731.0","2001","11","28","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"ESA052210",NA,"Magnoliophyta",NA,NA,NA,NA,"2005","37295","auto","01","01",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:42-03","ESALQ","ESA","109394","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,NA,"Duarte, A.R.","537.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109394",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:42-03","ESALQ","ESA","114800","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,NA,"Campos, M.C.R.","116.0","2006","03","28","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA114800",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:42-03","ESALQ","ESA","4993","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Matsumoto, K.","Catharino, E.L.M.",NA,"1985","08","17","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA004993",NA,"Magnoliophyta",NA,NA,NA,NA,"2011","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:42-03","ESALQ","ESA","4725","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Matsumoto, K.","Catharino, E.L.M.","363.0","1985","07","05","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA004725",NA,"Magnoliophyta",NA,NA,NA,NA,"2011","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:42-03","ESALQ","ESA","72649","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Sztutman, M.","Sztutman, M. ; Valmir","301.0","1999","03","26","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA072649","ESA072649","Magnoliophyta",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:42-03","ESALQ","ESA","29196","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,NA,"Ivanauskas, N.M.","754.0","1996","03","29","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029196",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:42-03","ESALQ","ESA","28202","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, M.L.","Ivanauskas, N.M. et al.","1558.0","1996","06","22","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028202",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:42-03","ESALQ","ESA","92735","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, O.T.","Ivanauskas, N.M. et al.","5055.0","2004","01","24","Brasil","São Paulo","São Luís do Paraitinga",NA,"-45.310001373291","-23.2199993133545",NA,NA,NA,NA,NA,"ESA092735",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27362","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:42-03","ESALQ","ESA","104096","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,"Aguiar, O.T.","Ivanauskas, N.M.","6192.0","2006","08","31","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104096",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:42-03","ESALQ","ESA","109776","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30193.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109776",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:42-03","ESALQ","ESA","109773","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30191.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109773",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:42-03","ESALQ","ESA","109775","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29342.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109775",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:42-03","ESALQ","ESA","83372","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Hatschbach, G.","Hatschbach, G. et al.","73829.0","2002","09","25","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"ESA083372",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:42-03","ESALQ","ESA","97367","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Informante 3I",NA,"2005","04","14","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,"ESA097367",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:42-03","ESALQ","ESA","87941","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Lucas, E.J. et al.","76.0","2003","01","24","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,"ESA087941",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:42-03","ESALQ","ESA","69929","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Sobral, M.","Souza, L.R.M. et al.","202.0","1997","07","09","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"ESA069929",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:42-03","ESALQ","ESA","87913","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Lucas, E.J. et al.","188.0","2003","11","08","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"ESA087913",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:42-03","ESALQ","ESA","108362","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,"Souza, V.C.","Pinto, L.R.","1.0","2007","08","26","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA108362",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:42-03","ESALQ","ESA","73232","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Caliari, C.P.","Ivanauskas, N.M. et al.","4528.0","2001","09","17","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"ESA073232","ESA073232","Magnoliophyta",NA,NA,NA,NA,"2012","41977","auto","03","22",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:42-03","ESALQ","ESA","62165","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Mazine, F.F.","Sampaio, D.; Maltez, H.M.; Silva, C.; Almeida, A.; Silva, M.M.R.","154.0","1999","01","12","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA062165",NA,"Magnoliophyta",NA,NA,NA,NA,"2007","34059","auto","03","28",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:14:42-03","ESALQ","ESA","52031","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Lima, R.A.F.","465.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","em borda de clareira grande com bambu","ESA052031",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:42-03","ESALQ","ESA","4726","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Jaramillo, C.B.J.","Catharino, E.L.M.","776.0","1986","05","30","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA004726","ESA004726","Magnoliophyta",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:14:42-03","ESALQ","ESA","72651","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,NA,"Sztutman, M. ; Valmir","8.0","1998","07","06","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA072651",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:14:42-03","ESALQ","ESA","9111","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Matsumoto, K.","Moraes, P.L.R.","810.0","1993","03","27","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA009111",NA,"Magnoliophyta",NA,NA,NA,NA,"2011","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:14:42-03","ESALQ","ESA","93426","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Mazine, F.F.","Ivanauskas, N.M. et al.","4502.0","2001","08","15","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"ESA093426","ESA093426","Magnoliophyta",NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:14:42-03","ESALQ","ESA","73233","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,"Ivanauskas, N.M.","Ivanauskas, N.M. et al.","4532.0","2001","09","18","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"ESA073233",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:14:42-03","ESALQ","ESA","123888","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,"Souza, V.C.","Souza, V.C. ; Flores, T.B.","34989.0","2013","04","30","Brasil","São Paulo","Tapiraí","Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, ca. 6 m alt. Vegetativo.","ESA123888",NA,"Magnoliophyta",NA,NA,NA,NA,"2013","41034","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:14:42-03","ESALQ","ESA","22357","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Matsumoto, K.","Ferreira, V.F.; Sanches, C.D.; Bastos, E.B.; Gorenstein, M.R.; Hoffmann, J.R.",NA,"1994","09","06","Brasil","São Paulo","Cananéia","Estrada Cananéia - Pariquera-açú (via ponte) , ca. 19 Km de cananéia. Extensa área de transição mata de restinga - mata atlântica. 24°54'02,9S, 47°50'30,3W.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore, ca. 5,5 m alt., frutos verdes. Subosque.","ESA022357",NA,"Magnoliophyta",NA,NA,NA,NA,"2011","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:14:42-03","ESALQ","ESA","109774","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30194.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109774",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:14:42-03","ESALQ","ESA","109777","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29343.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109777",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:14:42-03","ESALQ","ESA","129040","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,"Colletta, G.D. et al.","Colletta, G.D.","1456.0","2014","04","16","Brasil","São Paulo","Tapiraí","Reserva CBA, Represa","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 5m, flores alvas","ESA129040",NA,"Magnoliophyta",NA,NA,NA,NA,"2014","41034","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 10:56:25-03","ESALQ","ESA","141448","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Souza, V.C.","Souza, V.C.","41171.0","2018","09","08","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, ca. 5 m alt.; frutos imaturos verdes.","ESA141448",NA,NA,NA,NA,NA,NA,"2018","37616","auto","09","09",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:15:03-03","ESALQ","ESA","53403","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Souza, V.C.","Lucas, E.J. et al.","403.0","2006","11","17","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA053403",NA,"Magnoliophyta",NA,NA,NA,NA,"2019","38855","auto","02","12",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:15:03-03","ESALQ","ESA","53411","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Souza, V.C.","Lucas, E.J. et al.","411.0","2006","11","17","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA053411",NA,"Magnoliophyta",NA,NA,NA,NA,"2019","38855","auto","02","12",NA,NA,NA,NA,NA,NA
"91","2021-01-14 15:32:11-03","MN","R","8884","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Mattos, J.","Glaziou, A.F.M.","1277","1867","06","10","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008884","R000008884_001",NA,NA,NA,NA,NA,"1965",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"92","2015-07-02 14:03:17-03","JBP","HPL","11368","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Camb.","O.T. Aguiar","C. Moura, T.T. Moraes & T.C.C. Camargo","102","2007","05","16","Brasil","SP","Peruíbe","Coletado em área de mata ciliar do Rio Itinguinha, entorno da Estação Ecológica Juréia-Itatins.","-46.99","-24.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","21922","auto","06","05",NA,NA,NA,NA,NA,NA
"93","2015-07-02 14:03:17-03","JBP","HPL","9363","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa",NA,"R. Tsuji","R. Tsuji","2073","2007","08","26","Brasil","MG","Santana do Paraíso","Coletado nas proximidades da estrada para o Bairro Achado; comum localmente.","-42.5686","-19.3636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","17033","auto","08","26",NA,NA,NA,NA,NA,NA
"94","2015-07-02 14:03:17-03","JBP","HPL","5566","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","H. Lorenzi","G.F. Arbocz","1689","1995","08","03","Brasil","MG","Leopoldina","Coletado nas margens da BR-116.","-42.6431","-21.5319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","26325","auto","05","19",NA,NA,NA,NA,NA,NA
"95","2019-12-19 08:15:24-03","FPS","FPS","4023","MachineObservation","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Vieira, F.C.S.","Schwirkowski, P.","3446","2019","06","29","Brasil","Santa Catarina","São Bento do Sul","Rio Natal","-49.280211","-26.32889","-49.280211","-26.32889",NA,NA,"<ll>dwc_commonname:</ll> Araçarana, guarapuruna, guapurana, guapurunga","FPS04023,FURB65379","FPS04023_v01 FPS04023_v02 FPS04023_v03 FPS04023_v04 FPS04023_v05 FURB65379",NA,NA,NA,NA,NA,"2019",NA,NA,"06","29",NA,"FURB 65379","voucher",NA,NA,NA
"96","2019-02-15 11:46:20-02","IPA","IPA","2235","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Legrand, D.","Ducke, A.; Andrade-Lima; Andrade-Lima","51-26","1951","11","20","Brasil","Pernambuco",NA,"Usina Mussurepe, estrada de Aldeia. Mata.",NA,NA,NA,NA,NA,NA,"Arbusto escandente. Flores alvas.","IPA0002235",NA,"Plantae",NA,"Southern America",NA,NA,"1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-02-15 11:46:20-02","IPA","IPA","63988","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, D.T.","Pastore, J.A.; Aguiar, D.T.; Aguiar, D.T.","655","1995","10","11","Brasil","São Paulo","Ibiúma","estrada da Usina da Barra às margens da represa.",NA,NA,NA,NA,NA,NA,"Árvore ca. 1mm de altura; frtuos verdes.","IPA0063988",NA,"Plantae",NA,"Southern America",NA,NA,"1995",NA,NA,"10","19",NA,NA,NA,NA,NA,NA
