"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","2063440","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"N. A. Rosa","1497","1977","02","South America","Brazil","Roraima","Margem da estrada Boa Vista Caracaraí",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2499509' target='other'> <mi>dwc_moreinfo</mi></a>","NY02063440","NY02063440_01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1595449","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"M. J. G. Hopkins","804","1986","06","South America","Brazil","Roraima","Ilha de Maracá. On road between SEMA Estaçao and Boa Vista, 14 km from Island.","-61.33","3.3","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=972406' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595449","NY01595449_01","17","Alto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1595398","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"A. F. M. Glaziou","20463","1884",NA,"South America","Brazil","Minas Gerais",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971650' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595398","NY01595398_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1595453","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"J. A. Silva","295","1985","07","South America","Brazil","Amazonas","Rio Jauari após entroncamento com o igarapé Pretinho.","-63.366667","0.7","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=972455' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595453","NY01595453_01","05","Barcelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1595386","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"S. A. Mori","17467","1984","12","South America","Brazil","Amapá","BR 156, road under construction which will connect Macapá with Monte Dourado, 81 km WSW of Macapá, ca. 11 km SW of Rio Preto.","-51.8","-0.13","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=955787' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595386","NY01595386_01","20","Mazagão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1595385","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"E. L. Sette Silva","295","1985","07","South America","Brazil","Amazonas","Próximo a basse da Serra do Aracá, acesso pelo rio Jauari (Cuieiras), afluente do Rio Aracá","-63.35","0.8","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=955698' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595385","NY01595385_01","11","Barcelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1595377","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"R. Spruce","456","1849","08","South America","Brazil","Pará","Caripi, juxta Para.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=953876' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595377","NY01595377_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1595371","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"G. A. Black","48-3014","1948","07","South America","Brazil","Pará","Antonio Lemos, varzea do Rio Tajapurú, Ilha São Sebastiao e Nazaré",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951692' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595371","NY01595371_01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1595339","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"A. F. M. Glaziou","20463","1884",NA,"South America","Brazil","Minas Gerais",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940280' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595339","NY01595339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1595388","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"G. L. Sobel","4918","1984","10","South America","Brazil","Pará","Opposite town of Anajás on Rio Anajás, Ilha do Marajó","-49.9398887","-0.9819837","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=955895' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595388","NY01595388_01","31","Anajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1595451","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"C. A. Cid Ferreira","908","1979","08","South America","Brazil","Amazonas","Rio Uatumã, 4 km acima da boca do rio, margem esquerda.","-58.7269878","-2.3065914","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=972420' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595451","NY01595451_01","28","Itapiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02852673","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","N. Castaño Arboleda",NA,"A. L. Pires da Silveira","501","2013","12","South America","Brazil","Rondônia","Parna Mapinguari.","-63.5628","-8.495","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3120772' target='other'> <mi>dwc_moreinfo</mi></a>","NY02852673","NY02852673_01","13","Porto Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1595362","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"G. A. Black","54-16700","1954","07","South America","Brazil","Maranhão",NA,"-43.3558","-4.8592","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950363' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595362","NY01595362_01","11","Caxias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02681128","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","N. Castaño Arboleda",NA,"F. A. Obermüller","292","2007","06","South America","Brazil","Acre","Rio Moa (Japiim)","-72.9019","-7.5981","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1414678' target='other'> <mi>dwc_moreinfo</mi></a>","NY02681128","NY02681128_01","01","Mâncio Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1595352","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"D. G. Campbell","21212","1974","06","South America","Brazil","Amazonas","Lago Marrahã, Seringal São Clemente, Rio Purus.","-65.28","-7.47","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=947212' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595352","NY01595352_01","22","Labrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-26 23:55:00-03","NY","NYBG","40157","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis",NA,"S. Tiwari",NA,"S. Tiwari","994","1992","09","South America","Guyana",NA,"Essequibo. Essequibo: Groete creek, 27 km from Bartica","-57.75","6.6","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154899' target='other'> <mi>dwc_moreinfo</mi></a>","NY00040157",NA,"25",NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1595340","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"M. H. Nee","34861","1987","04","South America","Brazil","Rondônia","Along hwy. BR 364, 38 km. ENE of junction with hwy. BR 325, 40 km. (by air) E of Abuna, 18 km ENE of Corrego Raiz.","-65","-9.67","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=942057' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595340","NY01595340_01","16","Porto Velho","140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1595359","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"R. de Lemos Fróes","27649","1951","07","South America","Brazil","Amapá","Rio Araguarí; entre Restauranção e Ferreira Gomes.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950334' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595359","NY01595359_01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1595356","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"N. A. Rosa","1642","1977","02","South America","Brazil","Amazonas","Próximo a Serra do Aracá","-63.3745909","0.9016571","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950247' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595356","NY01595356_01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1595381","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"W. A. Ducke","483","1937","04","South America","Brazil","Amazonas","Rio Madeira","-59.5938987731934","-4.38778018951416","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954289' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595381","NY01595381_01","26","Borba",NA,NA,"270195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1595364","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"R. de Lemos Fróes","20998","1945","05","South America","Brazil","Amazonas",NA,"-66.0916976928711","-2.51389002799988","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950368' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595364","NY01595364_01","30","Fonte Boa",NA,NA,"142505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1595450","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"R. de Lemos Fróes","20996","1945","05","South America","Brazil","Amazonas","Riosinho Jutahy.","-66.0916976928711","-2.51389002799988","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=972419' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595450","NY01595450_01","30","Fonte Boa",NA,NA,"142505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1595396","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"L. O. A. Teixeira","1372","1982","06","South America","Brazil","Amazonas","Estrada Humaitá-Jacarecanga, Km 150. Mata de terra firme que acompanha o rio Agua Boa","-63.0208015441895","-7.50611019134521","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971648' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595396","NY01595396_01","23","Humaitá",NA,NA,"202650","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1595423","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"M. G. da Silva","5567","1980","07","South America","Brazil","Maranhão","Arredores da estiva. Sítio Andiroba","-44.3027992248535","-2.52972006797791","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971688' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595423","NY01595423_01","27","São Luís",NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1595370","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Y. E. J. Mexia","5956","1931","07","South America","Brazil","Pará","Thomé Assú; down Rio Acará about 1 km.","-48.1967010498047","-1.96082997322083","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951689' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595370","NY01595370_01","23","Acará","30",NA,"100976","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1595369","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"A. D. de Andrade-Lima","48-3185","1948","08","South America","Brazil","Pará",NA,"-47.4832992553711","-1.62667000293732","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951688' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595369","NY01595369_01","23","São Miguel do Guamá",NA,NA,"53234","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1595365","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"R. de Lemos Fróes","27285","1951","07","South America","Brazil","Amapá","Rio Macacoarí.","-51.0664","-0.366667","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951667' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595365","NY01595365_01","05","Macapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","627202","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W. A. Rodrigues",NA,"M. de Pardo","145","1995","07","South America","Brazil","Acre","Riozinho do Andirá, margem esquerda, BR-364, Km 47, sentido Sena Madureira, colocaçao do Sr. Severo.","-68.1413889","-9.7286111","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154903' target='other'> <mi>dwc_moreinfo</mi></a>","NY00627202","NY00627202_01","16","Sena Madureira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1595372","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"I. L. do Amaral","274","1982","10","South America","Brazil","Amazonas","Rio Japurá, margem direita.","-66.8767405","-1.8362477","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951791' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595372","NY01595372_01","31","Maraã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1595415","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"M. G. Vieira","324","1979","10","South America","Brazil","Rondônia","Vila Caneco-Minaração Jacundá a 106 km de Porto Velho BR-164","-62.08","-9.12347","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971673' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595415","NY01595415_01","27","Porto Velho","112","112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1595341","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"C. A. Cid Ferreira","720","1979","08","South America","Brazil","Amazonas","Rio Uatumã, margem esquerda em frente a boca do Rio Pitinga","-59.847157","-1.515667","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=942066' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595341","NY01595341_01","24","Itapiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00894123","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","N. A. Rosa",NA,"N. A. Rosa","2060","1977","06","South America","Brazil","Mato Grosso","Margem esquerda do R. Juruena, proximo a cachoeira de S. Joao da Barra. SC 21 VB.","-58.5558736","-8.9417327","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980915' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894123","NY00894123_01","05","Juruena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00894124","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W. A. Rodrigues",NA,"W. W. Thomas","3854","1985","09","South America","Brazil","Mato Grosso","7 km E of BR163, N of Rio Celeste, 51 km S of Sinop","-55.53","-12.3","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980918' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894124","NY00894124_01","18","Sinop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1595454","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"N. T. da Silva","1312","1968","10","South America","Brazil","Pará","R. Jarí, Monte Dourado, Planalto B. (Pilão).","-52.6008224","-0.8809315","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=972474' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595454","NY01595454_01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1595347","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"W. A. Archer","7539","1942","08","South America","Brazil","Pará","Jardim Botanico do Museu Goeldi.","-48.4765479","-1.4534887","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944267' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595347","NY01595347_01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1595349","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"W. A. Archer","7539","1942","08","South America","Brazil","Pará","Jardim Botanico do Museu Goeldi.","-48.4765479","-1.4534887","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944480' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595349","NY01595349_01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
