"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"277","2019-08-20 09:59:51-03","UNICAMP","UEC","49311","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Muniz, CFS","Leitão Filho, HF","20320","1988","05","19",NA,"Brazil","São Paulo","Ilha do Cardoso",NA,NA,"ori, Erva cespitosa com inflorescências acastanhadas. Duna de restinga.","UEC025299","R.Br.","-47.9199981689453","-25.0100002288818","UEC025299","Cananéia",NA,"2000","07",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"278","2019-08-20 09:59:51-03","UNICAMP","UEC","16318","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Muniz, CFS","Davis, PH; Shepherd, GJ; Sakane, M","D60619","1976","09","07",NA,"Brazil","São Paulo","Ilha do Cardoso Opposite Cananeia.",NA,NA,"ori, Coastal wain forest, on white sand and humus. On sandy wet path. Tufted perennial.","UEC025302","R.Br.","-47.9199981689453","-25.0100002288818","UEC025302","Cananéia",NA,"2000","07",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"279","2019-08-20 09:59:51-03","UNICAMP","UEC","16319","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Muniz, CFS","Davis, PH; Shepherd, GJ; Sakane, M","D60662","1976","09","07",NA,"Brazil","São Paulo","Ilha do Cardoso, Opposite Cananéia and by new field stati",NA,NA,"ori, Moist waste sandy places. Tufted perennial, hard-leaved.","UEC025301","R.Br.","-47.9199981689453","-25.0100002288818","UEC025301","Cananéia",NA,"2000","07",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"280","2021-03-01 16:19:33-03","UNICAMP","UEC","64068","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","glomerata","Fimbristylis glomerata","Queiroz, RT","Queiroz, RT","804","2006","05","13",NA,"Brazil","Rio Grande do Norte","Dunas de Diogo Lopes.",NA,NA,"Erva erecta com 30 cm de altura. Solo arenoso. Flores castanhas. População abundante.; Restinga.","UEC094200","Boeck.","-36.6343994140625","-5.11499977111816","UEC094200","Macau",NA,"2006","05",NA,NA,"39550","auto",NA,"29",NA,NA,NA,NA,NA
"281","2019-08-20 09:59:51-03","UNICAMP","UEC","27157","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Mayo, SJ","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","17585","1974","03","31",NA,"Brazil","Bahia","Coastal Zone, Near the mouth of Rio das Contas.",NA,NA,"ori, Forming small tucssocks. Spikelets dull reddish-brown. Coastal evergeen forest with disturbed margins, rocks by the sea, and semi-cultivated ground. This plant growing in cracks of rocks by the sea.","UEC025265","Roth","-38.983333","-14.3","UEC025265","Itacaré",NA,"1978",NA,"-38.983333","-14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-08-20 09:59:51-03","UNICAMP","UEC","27543","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Koyama, T","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","19390","1977","03","04",NA,"Brazil","Bahia","Morro do Chapéu, 19,5km SE of town Morro do Chapéu on BA052 road to Mundo Novo, by rio Ferro Doido.","900",NA,"ori, Tufted, leaves green, tickly sulcate above, shiny, stems subterete, shiny green. River with water worn horizontally bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock and waterfall.",NA,"Roth","-41.333333","-11.633333",NA,NA,"900","1978",NA,"-41.333333","-11.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-08-20 09:59:51-03","UNICAMP","UEC","27547","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Koyama, T","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","19390","1977","03","04",NA,"Brazil","Bahia","Morro do Chapéu, 19,5km SE of town Morro do Chapéu on BA052 road to Mundo Novo, by rio Ferro Doido.","900",NA,"ori, Tufted, leaves green, tickly sulcate above, shiny, stems subterete, shiny green. River with water worn horizontally bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock and waterfall.","UEC025267","Roth","-41.333333","-11.633333","UEC025267",NA,"900","1978",NA,"-41.333333","-11.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-08-20 09:59:51-03","UNICAMP","UEC","27584","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Mayo, SJ","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","20030","1977","03","26",NA,"Brazil","Bahia","Serra do Rio de Contas, 0,5km SW of Jussiape by Rio das Contas, on road to Marcolino Moura.","500",NA,"ori, Riverside marsh.","UEC025268","Roth","-41.616667","-13.516667","UEC025268",NA,"500","1978",NA,"-41.616667","-13.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-08-20 09:59:51-03","UNICAMP","UEC","27623","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Mayo, SJ","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","17134","1974","03","18",NA,"Brazil","Bahia","Coastal Zone, 5km S of Santa Cruz Cabrália.",NA,NA,"ori, Tufted sedge. Spikelets dull brown. Restinga by the sea,","UEC025266","Roth","-39.166667","-16.316667","UEC025266",NA,NA,"1978","07","-39.166667","-16.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-08-20 09:59:51-03","UNICAMP","UEC","75684","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Silva, SM","Silva, SM","s.n.","1995","05","08",NA,"Brazil","Paraná","Ilha do Mel - Praia Grande",NA,NA,"ori, Herbácea cespitosa em locais mais úmidos das praias.","UEC025263","Roth","-48.5092010498047","-25.5200004577637","UEC025263","Paranaguá",NA,"1995","05",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"287","2019-08-20 09:59:51-03","UNICAMP","UEC","75684","S","Plantae","Liliopsida",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Silva, SM","Silva, SM; et al.","s.n.","1995","05","08",NA,"Brazil","Paraná","Ilha do Mel - Praia Grande",NA,NA,"Herbácea cespitosa em locais mais úmidos da praia.",NA,"Roth","-48.5092010498047","-25.5200004577637",NA,"Paranaguá",NA,"1995","05",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"288","2019-11-19 14:06:17-03","UFRPE","PEUFR","53279","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"M. C. Tonizza",NA,"2014","09","20",NA,"Brasil","Pernambuco","Pedrinhas",NA,NA,NA,"PEUFR053279","R. Br.","-40.735611","-9.614722",NA,"Petrolina",NA,NA,NA,"40º44'8.2W","09º36'53S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-19 14:06:17-03","UFRPE","PEUFR","33577","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"M. Luceño; M. Alves; A. Vanzela; A. P. Mendes; E. A. Rocha; M. B. Costa e Silva; I. Romero; M.E. Alencar; R. M. F. Barros","735","1996","07","04",NA,"Brasil","Piauí","BR 343.","140",NA,"Frequente.","PEUFR033577","R.Br.","-42.116667","-4.783333",NA,"Campo Maior","140",NA,NA,"42º07'W","04º47'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-19 14:06:17-03","UFRPE","PEUFR","52886","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"M. C. Tonizza",NA,"2014","03","08",NA,"Brasil","Bahia","Maniçoba 2",NA,NA,NA,"PEUFR052886","R.Br.","-40.381","-9.584167",NA,"Juazeiro",NA,NA,NA,"40º22.86'W","09º35'03S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-19 14:06:17-03","UFRPE","PEUFR","53485","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"M. C. Tonizza",NA,"2014","04","25",NA,"Brasil","Bahia","CAJ",NA,NA,NA,"PEUFR053485","R. Br.","-40.059444","-9.235722",NA,"Juazeiro",NA,NA,NA,"40º03'34W","09º14'8.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-19 14:06:17-03","UFRPE","PEUFR","28763","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"A. Laurênio; M.I.B. Loiola","548","1997","09","09",NA,"Brasil","Pernambuco","Mata de Dois Irmãos",NA,NA,"Erva ca. 50cm de altura; agrupadas em touceiras; inflorescência ferrugínea; frequente.","PEUFR028763","R.Br.","-34.8810997009277","-8.05389022827148",NA,"Recife",NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"293","2019-11-19 14:06:17-03","UFRPE","PEUFR","30479","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","A. P. Prata","M.F.A. Lucena; C. Tavares; R. Costa; P. Gomes","731","1999","05","15",NA,"Brasil","Pernambuco","Loteamento Estrela-do-mar",NA,NA,"Erva com cerca de 30cm de altura; inflorescência de cor ferrugínea; ocasional no local.","PEUFR030479","R.Br.","-35.1046981811523","-8.75971984863281",NA,"Tamandaré",NA,"2000","06",NA,NA,"16930","auto",NA,NA,NA,NA,NA,NA,NA
"294","2019-11-19 14:06:17-03","UFRPE","PEUFR","13608","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","M. Luceño","A.M. Miranda; L. P. Félix; M.L. Guedes; M. Grillo","844","1993","06","01",NA,"Brasil","Pernambuco","Ilha da Rata",NA,NA,"Erva rizomatosa; folhas e escarpo verdes; brácteas do aquênio castanha.","PEUFR013608","Roth","-32.425","-3.836111",NA,"Arquipélago de Fernando de Noronha",NA,"1993","12","32º25'30W","03º50'10S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-19 14:06:17-03","UFRPE","PEUFR","14002","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","M. Luceño","A.M. Miranda; L. P. Félix; M.L. Guedes; M. Grillo","1028","1993","06","04",NA,"Brasil","Pernambuco","Praia de Atalaia",NA,NA,"Erva ereta; caule com base avermelhada depois verde brilhante, crassos; inflorescência marrom.","PEUFR014002","Roth","-32.425","-3.836111",NA,"Arquipélago de Fernando de Noronha",NA,"1993","12","32º25'30W","03º50'10S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-19 14:06:17-03","UFRPE","PEUFR","16645","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","M. Luceño","A.M. Miranda; L. P. Félix","1917","1994","07","10",NA,"Brasil","Pernambuco",NA,NA,NA,"Erva; segmentos vegetativos verdes; inflorescência amarronzada.","PEUFR016645","Roth",NA,NA,NA,"Tejucupapo",NA,"1994","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-19 14:06:17-03","UFRPE","PEUFR","2338","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","M. Luceño","I. Pontual","831","1968","05","19",NA,"Brasil","Pernambuco",NA,NA,NA,"Planta com mais ou menos 30cm de altura.","PEUFR002338","Roth",NA,NA,NA,"Barra dos Marcos",NA,"1993","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-19 14:06:17-03","UFRPE","PEUFR","2701","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","M. Luceño","E. C. Tenório","653","1969","02","18",NA,"Brasil","Pernambuco","Forte de Orange",NA,NA,NA,"PEUFR002701","Roth",NA,NA,NA,"Ilha de Itamaracá",NA,"1993","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-19 14:06:17-03","UFRPE","PEUFR","2713","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","M. Luceño","E. C. Tenório","669","1969","02","18",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"PEUFR002713","Roth",NA,NA,NA,"Ilha de Itamaracá",NA,"1994","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-19 14:06:17-03","UFRPE","PEUFR","3155","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","M. Luceño","E. C. Tenório","1305","1971","05","28",NA,"Brasil","Pernambuco","Sítio Santo Antônio",NA,NA,NA,"PEUFR003155","Roth","-35.1478004455566","-8.897780418396",NA,"São José da Coroa Grande",NA,"1994","08",NA,NA,"13319","auto",NA,NA,NA,NA,NA,NA,NA
"301","2019-11-19 14:06:17-03","UFRPE","PEUFR","39910","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","E. B. Almeida","E. B. Almeida","28","1999","08","06",NA,"Brasil","Rio Grande do Norte","Santuário Ecológico de Pipa",NA,NA,"Erva ca de 25cm de altura.","PEUFR039910","Roth","-35.0918998718262","-6.18666982650757",NA,"Tibau do Sul",NA,"2001","01",NA,NA,"13790","auto",NA,"15",NA,NA,NA,NA,NA
"302","2020-04-22 16:26:17-03","UFPB","JPB","21712","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Rocha, EA; Awes, M","Agra, MF; Silva, CA da; Medeiros, P; Cabral, S","3748","1996","06","25","Southern America","Brasil","Paraíba","Distrito São José da Mata, Fazenda Pedro da Costa Agra, estrada para Soledade, 16 Km Oeste do centro de Campina Grande.","510",NA,"; DESC: Vegetação Arbustiva-arbórea, típica de Caatinga dos Cariris, formado por espécies caducifolias e espinhosas-arbustiva.&nf;Erva; flor marron. Sem fruto.","JPB0021712","R. Br.","-35.866667","-7.766667","JPB0021712","Campina Grande","500","1999","02","-35.866667","-7.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-04-22 16:26:17-03","UFPB","JPB","21582","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Rocha, EA; Alves, M","Agra, MF; Luceño, M","3206A","1994","11","01","Southern America","Brasil","Paraíba",NA,"45",NA,NA,"JPB0021582","R. Br.","-34.902778","-7.969444","JPB0021582","João Pessoa","5","1999","02","-34.902778","-7.969444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-10 11:50:45-03","UFPB","JPB","66378","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Lima, GP","400","2014","08","02","Southern America","Brasil","Maranhão","Praia de Panaquatira",NA,NA,"; DESC: Erva ereta; folhas em roseta","JPB0066378","R. Br.","-44.093981","-2.791822",NA,"São José de Ribamar",NA,NA,NA,"-44.093981","-2.791822",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-10 11:50:45-03","UFPB","JPB","66382","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Almeida jr.; E.B.","1081","2014","01","23","Southern America","Brasil","Maranhão","Praia de Panaquatira",NA,NA,"; DESC: Herbácea com cerca de 30cm de alt., espiguetas castanhas","JPB0066382","R. Br.","-44.071606","-2.823147",NA,"São José de Ribamar",NA,NA,NA,"-44.071606","-2.823147",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-10 11:50:45-03","UFPB","JPB","66383","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Almeida jr.; E.B.","1076","2014","01","23","Southern America","Brasil","Maranhão","Praia de Panaquatira",NA,NA,"; HABITAT: presente em formações campestre inundáveis; DESC: Herbacea com cerca de 40cm de alt.","JPB0066383","R. Br.","-44.071606","-2.823147",NA,"São José de Ribamar",NA,NA,NA,"-44.071606","-2.823147",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-03-10 11:50:45-03","UFPB","JPB","66379","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Guterres, AVF","292","2016","02","27","Southern America","Brasil","Maranhão","Praia do Caúra",NA,NA,"; DESC: Erva, folhas lineares, inflorescência terminal","JPB0066379","R. Br.","-44.086883","-2.928394",NA,"São José de Ribamar",NA,NA,NA,"-44.086883","-2.928394",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-10 11:50:45-03","UFPB","JPB","66380","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Guterres, AVF","451","2016","08","10","Southern America","Brasil","Maranhão","Praia da Guia",NA,NA,"; DESC: Erva ereta, inflorescência terminal","JPB0066380","R. Br.","-44.673611","-2.888425",NA,"São Luís",NA,NA,NA,"-44.673611","-2.888425",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-10 11:50:45-03","UFPB","JPB","66377","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Lima, GP","Castelo, AJ; Brenlla, C","s.n.","2014","04","20","Southern America","Brasil","Maranhão","Praia da Ponta d'Areia",NA,NA,"; HABITAT: vegetação halófila-psamófila; DESC: Erva; folhas lineares em roseta","JPB0066377","R. Br.","-44.530786","-2.848689",NA,"São Luís",NA,"2015","08","-44.530786","-2.848689",NA,NA,NA,"14",NA,NA,NA,NA,NA
"310","2021-03-10 11:50:45-03","UFPB","JPB","66381","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Araujo, ACM","58","2014","08","21","Southern America","Brasil","Maranhão",NA,NA,NA,"; DESC: Erva com cerca de 50cm de alt.","JPB0066381","R. Br.","-45.424614","-2.110572",NA,"Serrano do Maranhão",NA,NA,NA,"-45.424614","-2.110572",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-07-01 16:04:06-03","UFPB","JPB","21719","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Luceño, M","Agra, MF; et al.","3809","1996","06","25","Southern America","Brasil","Paraíba","distrito São José da Mata, Fazenda Pedro da Costa Agra, estrada para Soledade, 16 Km Oeste do centro de Campina Grande.","510",NA,"; DESC: Vegetação arbustivo-arbórea, típica de Caatinga dos Cariris, formado por espécies caducifolias e espinhosas.&nf;flor Marron.",NA,"R. Br.","-35.866667","-7.766667",NA,"Campina Grande","500","1999","02","-35.866667","-7.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-04-22 16:26:17-03","UFPB","JPB","17969","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Luceño, M","Felix, LP","3682","1989","04","06","Southern America","Brasil","Paraíba","Reserva Biológica Guaribas, Gameleira-SEMA IV.","66",NA,"; HABITAT: Mangue.","JPB0017969","R. Br.","-35.084422","-6.8047","JPB0017969","Rio Tinto","66","1995","11","-35.084422","-6.8047",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-04-22 16:26:17-03","UFPB","JPB","18827","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Luceño, M","Felix, LP; Santana, ES","3623","1989","04","06","Southern America","Brasil","Paraíba","Reserva Biológica Guaribas, Gameleira-SEMA IV.","66",NA,"; DESC: Terrestre. Locais úmidos. Erva Ereta.","JPB0018827","R. Br.","-35.084422","-6.8047","JPB0018827","Rio Tinto","66","1995","11","-35.084422","-6.8047",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-04-22 16:26:17-03","UFPB","JPB","23656","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Prata, AP","Rocha, EA","177","1997","05","23","Southern America","Brasil","Pernambuco","Mata do Gurjaú, Nas proximidades do Hotel Cesar Park.",NA,NA,"; DESC: Erva coletada em solo arenoso. Frequente no local, próximo a praia. Erva com ca. de 50 cm de comprimento.","JPB0023656","R. Br.",NA,NA,"JPB0023656","Cabo",NA,"2000","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-04-22 16:26:17-03","UFPB","JPB","25892","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Pontes, AF; Lima, JR","478","2000","03","24","Southern America","Brasil","Paraíba","Mata da Amem","3",NA,"; DESC: Erva ca. 0,7 m.","JPB0025892","R. Br.","-34.833889","-6.981111","JPB0025892","Cabedelo","3",NA,NA,"-34.833889","-6.981111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-04-22 16:26:17-03","UFPB","JPB","39236","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Lima, IB","Lima, IB; Nishida, AK; Mourão, JS; Oliveira, IS de; Trindade, PM","980","2008","06","07","Southern America","Brasil","Paraíba","Barra de Mamanguape, Rio Mamanguape. Camboa Caracabú.",NA,NA,"; HABITAT: Mangue. 15 metros da calha do rio, área sem influência da maré.; DESC: Erva ca. de 20-30cm de altura. Flores já passadas, marrons.","JPB0039236","R. Br.","-34.916667","-6.766667","JPB0039236","Rio Tinto",NA,"2008","06","-34.916667","-6.766667",NA,NA,NA,"15",NA,NA,NA,NA,NA
"317","2020-04-22 16:26:17-03","UFPB","JPB","39442","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Roque, AA","Roque, AA","363","2007","12","28","Southern America","Brasil","Rio Grande do Norte","RPPN Stoessel de Britto, Coletada as margens do Riacho da Catingueiras.",NA,NA,"; HABITAT: Caatinga.; DESC: Erva ereta.","JPB0039442","R. Br.","-37.020278","-6.033889","JPB0039442","Jucurutu",NA,"2008","02","-37.020278","-6.033889",NA,NA,NA,"11",NA,NA,NA,NA,NA
"318","2020-04-22 16:26:17-03","UFPB","JPB","57989","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Alves, M","Freitas, GB; Almeida, ACC","JPB57989","2009","02","26","Southern America","Brasil","Paraíba","Bessa, Dunas no estuário do Rio Jaguaribe","47",NA,"; DESC: Planta numero 24","JPB0057989","R. Br.","-34.848611","-7.1375","JPB0057989","João Pessoa","47","2015","05","-34.848611","-7.1375",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-04-22 16:26:17-03","UFPB","JPB","58057","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Alves, M","Almeida, ACC","JPB58057","2009","04","21","Southern America","Brasil","Paraíba","Mangabeira, Proximidades do Distrito Industrial de Mangabeira","47",NA,"; DESC: planta numero 188","JPB0058057","R. Br.","-34.848611","-7.1375","JPB0058057","João Pessoa","47","2015","05","-34.848611","-7.1375",NA,NA,NA,NA,NA,NA,NA,NA,NA
