"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","barcode","imagecode","class","typeStatus","fieldNumber","relatedCatalogItem"
"298","2020-12-11 11:33:50-03","UFMG","BHCB","25049","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2010","04",NA,"Teixeira, WA","s.n.","1994","03","11","Brasil","Minas Gerais","Itabirito","Pico do Itabirito",NA,NA,NA,NA,"Flores brancas, estames amarelas.; Coletada em local de vegetação arbustiva mais densa","-43.801399230957","-20.2532997131348","20553",NA,"auto","Southern America",NA,"BHCB047723",NA,NA,NA,NA,NA
"299","2020-12-11 11:33:50-03","UFMG","BHCB","119670","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2012","11","30","Batista, JAN","1992","2007","03","08","Brasil","Minas Gerais","Moeda","Serra da Moeda, Entrada para Moeda, cerca de 33Km S de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR-040. Morros a esquerda da pista em direção a Moeda, cerca de 1Km após o entroncamento com a BR-040",NA,NA,"1429","1429","Erva terrestre, em campo limpo em encosta pedregosa, solo areno-argiloso, raso, com algum cascalho sobre a superfìcie. Área queimada durante a seca.","-44.0527992248535","-20.3330993652344","14750",NA,"auto","Southern America",NA,"BHCB003942",NA,NA,NA,NA,NA
"300","2020-12-11 11:33:50-03","UFMG","BHCB","58261","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2009","01",NA,"Barreto, HLM","1832","1933","04","10","Brasil","Minas Gerais","Caeté","Serra da Piedade",NA,NA,NA,NA,"Herbacea. 1m. Flor alda.; Campo.","-43.6697006225586","-19.8799991607666","22051",NA,"auto","Southern America",NA,"BHCB047732",NA,NA,NA,NA,NA
"301","2020-12-11 11:33:50-03","UFMG","BHCB","118540","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Carmo, FF; Ribeiro, LC; Silva, ES","2308","2008","02","10","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela.",NA,NA,NA,NA,NA,"-43.7893981933594","-20.0874996185303","13827",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"302","2020-12-11 11:33:50-03","UFMG","BHCB","92593","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Mota, RC da","2714","2004","09","15","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.",NA,NA,NA,NA,"Planta coletada na transição de mata nebular com campo rupestre no Pico do Inficcionado; arbusto de aproxinamadamente 1,5m; perianto variando do branco ao lilás-claro.","-43.4075012207031","-20.0746994018555","11966",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"303","2020-12-11 11:33:50-03","UFMG","BHCB","75367","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2009",NA,NA,"Mota, RC da","1635","2002","07","04","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.",NA,NA,NA,NA,"Planta coletada em campo rupestre; arbusto rupestre; perianto e ovário rosas claros.","-43.4075012207031","-20.0746994018555","11966",NA,"auto","Southern America",NA,"BHCB047724",NA,NA,NA,NA,NA
"304","2020-12-11 11:33:50-03","UFMG","BHCB","59667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2009","01",NA,"Mello-Silva, R de; et al.","1345",NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Trilha na floresta da encosta (com Vanillosmopsis) em direção ao campo de Fora.",NA,NA,"1470","1470","3 m alt. Folhas discolores, verde clara com manchas e nervuras avermelhadas na face abaxial. Face adaxial verde-escura brilhante. Inflorescências avermelhadas. Flores brancas com estigma amarelo.","-43.4152984619141","-19.959400177002","33136",NA,"auto","Southern America",NA,"BHCB047726",NA,NA,NA,NA,NA
"305","2020-12-11 11:33:50-03","UFMG","BHCB","19865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2009",NA,NA,"Pereira, M; Lucca, M; Arndt, M","806","1992","08","16","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,"Ramos rosados, flores brancas com estames amarelos, herbácea; Campo rupestre","-43.7144012451172","-19.1688995361328","26557",NA,"auto","Southern America",NA,"BHCB047725",NA,NA,NA,NA,NA
"306","2020-12-11 11:33:50-03","UFMG","BHCB","41616","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2009","01",NA,"Oliveira, JE","s.n.","1950","08","11","Brasil","Minas Gerais","Ouro Preto","Vargem de Pilatos.",NA,NA,NA,NA,"Margem de rio. Arbusto 1 m, flor alva.","-43.5080986022949","-20.2875003814697","44599",NA,"auto","Southern America",NA,"BHCB047729",NA,NA,NA,NA,NA
"307","2009-06-30 15:56:00-03","MO","MOBOT","100197767","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott ex Spreng.","K. Burt-Utley",NA,NA,NA,"Anders F. Regnell","Regnell I 391","1870","5","9","Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA
"308","2015-08-10 05:49:00-03","MO","MOBOT","100197773","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott ex Spreng.","K. Burt-Utley",NA,NA,NA,"Amaro Macedo","Macedo 3037","1951","1","20","Brazil","Minas Gerais",NA,"Municipio O. Preto. [Sara..]",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA
"309","2010-02-14 21:20:00-02","MO","MOBOT","100197793","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott ex Spreng.","K. Burt-Utley",NA,NA,NA,"Louis O. Williams|Vicente Assis","Williams 6346","1945","3","24","Brazil","Minas Gerais",NA,"Iron hills, Serra do Curral, south of Belo Horizonte, Municipio of Nova Lima.",NA,NA,"1300.00000000","1400.00000000",NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA
"310","2009-09-03 17:37:00-03","MO","MOBOT","3147406","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott ex Spreng.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|William R. Anderson|Rupert C. Barneby|Bronwen Gates","Hatschbach 36564","1975",NA,NA,"Brazil","Minas Gerais",NA,"S. Tome das Letras , arredores, Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"311","2011-03-02 10:37:00-03","MO","MOBOT","3147419","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott ex Spreng.",NA,NA,NA,NA,"Johan F. Widgren","Widgren s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"312","2020-09-08 15:06:56-03","UNIOESTE","UNOP","7077","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Kollmann, L.","2011","08",NA,"Lombardi, J.A.; Saka, M.N.; Temponi, L.G.; Cardozo, A.P.; Saka, M.N.; Temponi, L.G.; Cardozo, A.P.","8608","2011","07","14","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha para a Pedra do Sino barranco a esquerda da primeira cachoeira.","-43.054444","-22.472417","1487","1487","Amostra em sílica. Mata atlântica, área aberta. Erva carnosa ca. 1,5 m, folhas na face abaxial cinza-avermelhadas, na adaxial verdes, pedúnculos cinzentos, tépalas brancas, estames amarelos.","-43.054444","-22.472417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-08-31 09:14:13-03","INPA","INPA","149629","S","Plantae","Dicotyledon Rosids","Cucurbitales","Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Badini, J","1978","06",NA,"Fontella, JB","1078","1978","06","04","Brasil","Minas Gerais","Ouro Preto","Estrada para Andorinhas, a 1 km da Escola de Farmacia de Ouro Preto.",NA,NA,"1250","1250",NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto","Southern America",NA,"INPA0149629","INPA0149629 INPA0149629_e",NA,NA,NA,NA
"314","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","42870",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"C. N. de Fraga; E.M. Saddi & M.M. Saavedra","3217","2010","11","08","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Sítio Sophronitis, propriedade do Sr. David Miller, mata nebular próxima as populações de Cattleya virens ao lado da sede da propriedade. Floresta Atlântica de Encosta","42W29'42","22S22'31","1351","1351","Terrestre, folhas verde na face adaxial vinosa na face abaxial. Inflorescência verde vinosa, tricomas brancos. Flores com tépalas brancas, estames e estiletes amarelos. Frutos com verde com alas vinosas","-42.495","-22.375278",NA,NA,NA,NA,NA,"MBML042870","MBML042870_1 MBML042870_2",NA,NA,NA,NA
"315","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","52782",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/09-04-2019",NA,NA,NA,"J.N. Nakajima; P.H.N. Bernardes, K.B.S. Melo, W.S. Castro & A.L.F. Oliveira","4439","2007","05","22","Brasil","Minas Gerais","Capitólio","Região de Furnas, estrada para pedreira, próximo a cachoeira da rodovia",NA,NA,NA,NA,"Cerrado rupestre. Subarbusto, ca 8m. Bráctea verde clara. Cálice verde. Corola branca. Folhas pilosas","-46.0499992370605","-20.6152992248535","29474",NA,"auto",NA,NA,"MBML052782","MBML052782",NA,NA,NA,NA
"316","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","48231",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/25-08-2015",NA,NA,NA,"C. N. de Fraga; E.F. Borsali & L.L. Giacomin","3339","2011","06","02","Brasil","Minas Gerais","Minas Gerais","Reserva Particular do Patrimônio Natural Santuário do Caraça. Trilha do Pico do Canjerana. Campo Rupestre","43W30'45","20S7'56","1793","1793","Erva reptante, caule recoberta por indumento ferrugíneo. Folhas com pecíolo ferrugíneas, limbo verde discolor, velutino em ambas as faces. Flores com ovário verde, alas branco-rosado, pétalas branco-rosadas, estames e estigmas amarelos","-43.5125","-20.132222",NA,NA,NA,NA,NA,"MBML048231","MBML048231",NA,NA,NA,NA
"317","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","25372",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/18-11-2005",NA,NA,NA,"L. Kollmann; et al","8473","2005","11","18","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","40W30'38","19S49'25",NA,NA,"Erva 2m na meia sombra, folhas vermelhas face abaxial, flores brancas. Entrenó 10-22 (40)cm, caule marrom 1cm o/. Nervuras vermelhas escuras.","-40.510556","-19.823611",NA,NA,NA,NA,NA,"MBML025372","MBML025372_1 MBML025372_2 MBML025372_3",NA,NA,NA,NA
"318","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","30116",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/28-05-2007",NA,NA,NA,"N. L. Abreu","142","2007","03","16","Brasil","Minas Gerais","Rio Preto","Serra Negra, trilha atrás da Gruta do Funil","43W49'29","22S5'22",NA,NA,NA,"-43.824722","-22.089444",NA,NA,NA,NA,NA,"MBML030116","MBML030116",NA,NA,NA,NA
"319","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","30793",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/13-07-2007",NA,NA,NA,"L. Kollmann; P. Labiak, F. B. Matos & M. Kaehler","9903","2007","07","13","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, Terreno do J. Furlani","40W32'14","19S48'15","780","780","Planta 1,5m. Flores brancas.","-40.537222","-19.804167",NA,NA,NA,NA,NA,"MBML030793","MBML030793",NA,NA,NA,NA
"320","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","37803",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/26-4-2009",NA,NA,NA,"L. Kollmann; A.P. Fontana, C. Esgario & E.Leme","11602","2009","04","26","Brasil","Espírito Santo","Vargem Alta","Corrego do Ouro","41W0'16","20S41'14","643","643","Erva rupícola na sombra na beira da cachoeira, esteril.","-41.004444","-20.687222",NA,NA,NA,NA,NA,"MBML037803","MBML037803",NA,NA,NA,NA
"321","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","40033",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/19-01-2017",NA,NA,NA,"C. N. de Fraga; M.M. Saavedra, N. Tamaio, A.F.N. Brandes, H.C. Fortes, F.F. Sartori & J.C. Silva","2878","2010","05","19","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha para os Três Picos. Floresta Ombrófila Densa Montana","44W36'27","22S26'7","1113","1113","Arbustiva ca 2m. Caule recoberto por tricomas castanhos. Folhas verde discolores, tricomas brancos. Flores brancas, anteras amarelas, as femininas com estigma amarelo. Frutos desenvolvidos verdes","-44.6075","-22.435278",NA,NA,NA,NA,NA,"MBML040033","MBML040033_1 MBML040033_2",NA,NA,NA,NA
"322","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","41145",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"L. Kollmann; R. Goldenberg, M.K.Caddah, M.Reginato & F. Michelangeli","12172","2011","02","07","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, terr. Furlani","40W32'14","19S48'15","780","780","Erva 1,8m na meia sombra, caule marrom, frutos secos.","-40.537222","-19.804167",NA,NA,NA,NA,NA,"MBML041145","MBML041145",NA,NA,NA,NA
"323","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","41898",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/04-08-2011",NA,NA,NA,"J. A. Lombardi; M.N. Saka, L.G. Temponi & A.P. Cardozo","8608","2011","07","14","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha para a Pedra do Sino, barranco a esquerda da primeira cachoeira","43W0'48,3","22S26'54,4","1487","1487","Amostra em sílica. Mata Atlântica, área aberta. Erva carnosa ca. 1,5m, folhas na face abaxial cinza-avermelhadas, na adaxial verdes, pedúnculos cinzentos, tépalas brancas, estames amarelos","-43.013417","-22.448444",NA,NA,NA,NA,NA,"MBML041898","MBML041898",NA,NA,NA,NA
"324","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","44507",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.Kollmann/06-06-2012",NA,NA,NA,"L.L. Giacomin; L. Bohs, J.R. Stehmann, M. F.Agra & I.M.C. Rodrigues","1138","2010","04","26","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, trilha para o Tanque Grande","43W29'33","20S6'2","1281","1281","Arbusto ereto, 3m. Em subbosque de floresta estacional. Flores brancas","-43.4925","-20.100556",NA,NA,NA,NA,NA,"MBML044507","MBML044507",NA,NA,NA,NA
"325","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","46538",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"L. Kollmann; A.P.Fontana","12799","2013","08","27","Brasil","Rio de Janeiro","Trajano de Morais","Sodrelandia","42W2'59","22S8'47",NA,NA,"Erva rupicola ao sol, flores brancas, frutos verdes","-42.049722","-22.146389",NA,NA,NA,NA,NA,"MBML046538","MBML046538 MBML046538_2",NA,NA,NA,NA
"326","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","48235",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/25-08-2015",NA,NA,NA,"C. N. de Fraga; E.F. Borsali & L.L. Giacomin","3331","2011","06","02","Brasil","Minas Gerais","Catas Altas","Reserva Particular do Patrimônio Natural Santuário do Caraça. Trilha do tanque grande para campo de fora. Floresta Estacional Semidecidual","43W30'50","20S6'49","1473","1473","Erva reptante, caule recoberta por indumento ferrugíneo. Folhas com pecíolo ferrugíneas, limbo vinoso na face abaxial, verde escuro na face adaxial glabros. Flores com ovário verde, alas branco-rosado, pétalas brancas, estames e estigm","-43.513889","-20.113611",NA,NA,NA,NA,NA,"MBML048235","MBML048235",NA,NA,NA,NA
"327","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","48423",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/13/04-2015",NA,NA,NA,"J. Freitas; L.A. Silva, P.H.D. Barros, W. C. Cardoso & D. T. Iglesias","357","2015","02","04","Brasil","Espírito Santo","Vargem Alta","Estrada para a Torre da Embratel","40W58'28","20S41'52",NA,NA,"Arbusto 4m. Frutos passados secos","-40.974444","-20.697778",NA,NA,NA,NA,NA,"MBML048423","MBML048423_1 MBML048423_2",NA,NA,NA,NA
"328","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","37394",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.Kollmann/29-5-2009","2009","05","29","L.Menini Neto; C.N.Matozinhos, E.A.Feliciano & E.T.Amorim","384","2007","05","27","Brasil","Minas Gerais","Rio Preto","Serra Negra. Trilha atrás da Gruta do Funil, em direção ao Rio Funil.","43W53'21,1","22S20'52,8",NA,NA,"Planta arbustiva, na borda da mata, folhas discolores, caule castanho, pedicelo róseo, botões alvos, frutos róseo-esverdeados.","-43.889194","-22.348",NA,NA,NA,NA,NA,"MBML037394","MBML037394",NA,NA,NA,NA
"329","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","46520",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/29-04-2013",NA,NA,NA,"H.J. da Costa Moureira",NA,"2013","04","04","Brasil","Minas Gerais","Catas Altas",NA,"43W24'42","20S14'5","764","764",NA,"-43.411667","-20.234722",NA,NA,NA,NA,NA,"MBML046520","MBML046520",NA,NA,NA,NA
"330","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","53805",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/09-04-2019",NA,NA,NA,"T.B. Cavalcanti; G.P. da Silva, T.A.B. Dias & A.A. Santos","2531","2000","02","24","Brasil","Minas Gerais","Capitólio","Lado esquerdo da estrada. Do lado direito vê-se o reservatório de Furnas","46W15'52,56","20S38'36,6",NA,NA,"Campo limpo úmido. Solo pedregoso. Montanhoso. Frequente no local, flor branca. Herbáceo. Ramos da inflorescência vináceo. Folhas discolores. Cálice verde, pétalas brancas","-46.2646","-20.6435",NA,NA,NA,NA,NA,"MBML053805","MBML053805",NA,NA,NA,NA
"331","2020-10-09 14:42:54-03","MBML","MBML-HERBARIO","54155",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann, 8/10/2020",NA,NA,NA,"A. P. Fontana; K.A. Brahim & L. Kosanke","3527","2007","06","14","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Lamego, Morro de Sal. Local de extração de areia","40W51'37","20S11'16","1110","1110","Arbusto, ca. 1,8m, na sombra. Flores femininas brancas com estigma verde, masculinas brancas com estames amarelos. Projeto CORES-JBRJ","-40.860278","-20.187778",NA,NA,NA,NA,NA,"MBML054155","MBML054155",NA,NA,NA,NA
"332","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","5613",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L. Kollmann/18-04-2006",NA,NA,NA,"H. Q. Boudet Fernandes; et al","2746","1989","04","19","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima","42W31'","22S26'",NA,NA,"Ereta, até 1m, pilosidade translúcida, folha vinácea dorsalmente, botões florais alvo esverdeadas, vegetação florestal baixa, cerca de 1425m, de altitude.","-42.516667","-22.433333",NA,NA,NA,NA,NA,"MBML005613","MBML005613",NA,NA,NA,NA
"333","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","37395",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.Kollmann/29-5-2009","2009","05","29","K.Antunes; N.L.Abreu, P.L.Abreu, P.L.Viana, F.S.Souza, N.F.O.Mota, T.E.Almeida, A.M.Teles & B.Nordenstam.","249","2007","04","10","Brasil","Minas Gerais","Rio Preto","Serra Negra, Funil,trilha para o Burro de Ouro.",NA,NA,NA,NA,"Erva terrestre, campo com solo arenoso. Folhas muito discolores. Flores brancas.","-43.8278007507324","-22.0891990661621","20815",NA,"auto",NA,NA,"MBML037395","MBML037395",NA,NA,NA,NA
"334","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","40471",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","C.D. Feliciano/30-V-2007",NA,NA,NA,"G.O. Romão; A.P.T. Dantas","1455","2006","07","20","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano. Afloramento rochoso íngrime, entre Floresta Estacional, trilha para o Pico do Desengano",NA,NA,NA,NA,"Erva até 1,5m alt., flores masculinas brancas, estames amarelos, flores femininas verde-claras","-42.0080986022949","-21.9552993774414","30526",NA,"auto",NA,NA,"MBML040471","MBML040471",NA,NA,NA,NA
"335","2020-12-28 10:31:23-03","ICAUFMG","MCCA","3309","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Nepomuceno, A.; et al.","882","2019","08","26","Brasil","Minas Gerais","Rio Pardo de Minas","Área próxima a sede do parque. Área próxima a sede do parque. Parque Estadual de Serra Nova e Talhado","-427394444.0","-156472222.0",NA,NA,NA,"-42.5396995544434","-15.6097002029419","62891",NA,"auto",NA,NA,"MCCA03955","MCCA03955",NA,NA,NA,NA
"336","2020-06-15 15:29:00-03","UNESP-RC","HRCB","55569","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Kollmann, L.","2011","08",NA,"Lombardi","8608","2011","07","14","Brasil","Rio de Janeiro","Teresópolis","Trilha para a Pedra do Sino, barranco à esquerda da primeira cachoeira.","43º00'48.3W","26'54,4S","1487","1487","Amostra em sílica. Erva carnosa ca. 1,5 m, folhas na face abaxial cinza-avermelhadas, na adaxial verdes, pedúnculos cinzentos, tépalas brancas, estames amarelos.","-43.013417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
