"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","01059957","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","13315","South America","Brazil","Goiás","Serra dos Cristais, ca. 2 km N. of Cristalina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201716' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059957","Magnoliophyta","Gentianales","Knobl.","1966","03","02","Cristalina","-47.6","-16.73193","NY01059957_01","S. Crespo","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01066460","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"J. H. Kirkbride Jr.","5257","South America","Brazil","Distrito Federal","Cabeceira Comprida","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1202687' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066460","Magnoliophyta","Gentianales","Knobl.","1983","04","25","Brasília","-48.07","-15.62","NY01066460_01","S. Crespo","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01059961","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","15365","South America","Brazil","Distrito Federal","Near Ribeirão Torto, N.E. of Lagôa Paranoá.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201725' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059961","Magnoliophyta","Gentianales","Knobl.","1966","04","26","Brasília","-47.87","-15.72","NY01059961_01","S. Crespo","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01059988","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","34603","South America","Brazil","Goiás","Serra dos Pirineus, ca. 21 km E. of Pirenópolis.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201829' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059988","Magnoliophyta","Gentianales","Knobl.","1972","01","19","Corumbá de Goiás","-48.75395","-15.85","NY01059988_01","S. Crespo","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01059975","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","21803","South America","Brazil","Minas Gerais","Serra do Espinhaço, ca. 27 km S.W. of Diamantina on road to Gouveia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201771' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059975","Magnoliophyta","Gentianales","Knobl.","1969","01","12",NA,"-43.69275","-18.4205","NY01059975_01","S. Crespo","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01059951","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","5183","South America","Brazil","Distrito Federal","Chapada da Contagem, ca. 20 km E. of Brasília.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201637' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059951","Magnoliophyta","Gentianales","Knobl.","1964","08","16","Brasília","-47.82","-15.65","NY01059951_01 NY01059951_02","S. Crespo","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01059992","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"W. R. Anderson","8621","South America","Brazil","Minas Gerais","Serra do Espinhaço, 30 km by road SW of Gouvêia, at km 60 on road to Curvelo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1202617' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059992","Magnoliophyta","Gentianales","Knobl.","1973","04","11",NA,"-43.93412","-18.64165","NY01059992_01","S. Crespo","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02108872","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"G. T. Prance","1286","South America","Brazil","Pará","10 km. east of Portel.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2285155' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108872","Magnoliophyta","Gentianales","Knobl.","1965","09","12","Portel","-50.7265523","-1.94071","NY02108872_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01059986","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","32945","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 22 km N of Alto Paraíso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201802' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059986","Magnoliophyta","Gentianales","Knobl.","1971","03","22","Cavalcante","-47.5167","-13.91786","NY01059986_01","S. Crespo","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01059952","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","11663","South America","Brazil","Distrito Federal","Ca. 20 km S. of Brasília, on road to Anapolis","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201657' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059952","Magnoliophyta","Gentianales","Knobl.","1966","01","15","Brasília","-48.04869","-15.9111","NY01059952_01","S. Crespo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01066472","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"D. R. Hunt","5745","South America","Brazil","Mato Grosso","Xavantina - Cachimbo road, 85 km from Xavantina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1202740' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066472","Magnoliophyta","Gentianales","Knobl.","1966","06","02","Água Boa","-52.1583","-14.0503","NY01066472_01","S. Crespo","600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01059954","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","12714","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201665' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059954","Magnoliophyta","Gentianales","Knobl.","1966","02","12","Alto Paraíso de Goiás","-47.65562","-14.1167","NY01059954_01","S. Crespo","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01066466","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"A. P. Duarte","2467","South America","Brazil","Minas Gerais","Serra do Cipó, kilometro 140 da Estrada do Pilar","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1202758' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066466","Magnoliophyta","Gentianales","Knobl.","1950","04","15",NA,NA,NA,"NY01066466_01","S. Crespo","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01092872","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"P. K. H. Dusén","8003a","South America","Brazil","Paraná","23. Turma, in paludosis.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1242359' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092872","Magnoliophyta","Gentianales","Knobl.","1909","04","15",NA,NA,NA,"NY01092872_01","S. Crespo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01059984","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","32036","South America","Brazil","Goiás","Serra Geral do Paraná, ca. 10 km S.of São João de Aliança","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201797' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059984","Magnoliophyta","Gentianales","Knobl.","1971","03","17","Água Fria de Goiás","-47.5333","-14.79038","NY01059984_01","S. Crespo","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01092873","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"G. Gardner","3892","South America","Brazil",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1242360' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092873","Magnoliophyta","Gentianales","Knobl.","1836",NA,NA,NA,NA,NA,"NY01092873_01","S. Crespo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02341947","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"G. T. Prance","4486","South America","Brazil","Roraima","Plateau of Serra Tepequem","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2529973' target='other'> <mi>dwc_moreinfo</mi></a>","NY02341947","Magnoliophyta","Gentianales","Knobl.","1967","02","18",NA,"-61.726002","3.785408","NY02341947_01",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01059953","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","12390","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201661' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059953","Magnoliophyta","Gentianales","Knobl.","1966","02","09","Alto Paraíso de Goiás","-47.65562","-14.1167","NY01059953_01","S. Crespo","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01059963","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","15784","South America","Brazil","Distrito Federal","Ca. 25 km N. W. of Brasília","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201729' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059963","Magnoliophyta","Gentianales","Knobl.","1966","05","12","Brasília","-48.08168","-15.62355","NY01059963_01","S. Crespo","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01059967","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","17433","South America","Brazil","Mato Grosso","Ca. 70 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201749' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059967","Magnoliophyta","Gentianales","Knobl.","1966","06","19",NA,"-52.25","-15.27","NY01059967_01","S. Crespo","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01066465","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"G. C. G. Argent","6460","South America","Brazil","Mato Grosso","Pantanal Transect, Xavantina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1202752' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066465","Magnoliophyta","Gentianales","Knobl.","1967",NA,NA,NA,"-52.23","-14.63","NY01066465_01","S. Crespo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01066467","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"A. P. Duarte","2450","South America","Brazil","Minas Gerais","Serra do Cipó, km. 129","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1202769' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066467","Magnoliophyta","Gentianales","Knobl.","1950","04","19",NA,NA,NA,"NY01066467_01","S. Crespo","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01066455","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"J. A. Ratter","R1367","South America","Brazil","Mato Grosso","Lagoa do Leo, 8 km. Sw of the Base Camp of the expedition., c. 270 km N. of Xavantina.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1202667' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066455","Magnoliophyta","Gentianales","Knobl.","1968","05","08",NA,"-51.87","-12.9","NY01066455_01","S. Crespo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01092875","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"J. C. Lindeman","4995","South America","Brazil","Paraná","Vicinity of Rio Reserva, ca. 85 km SW of Guarapuava.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1242387' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092875","Magnoliophyta","Gentianales","Knobl.","1967","03","18",NA,"-52.0758963","-25.9309469","NY01092875_01","S. Crespo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01059966","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","17006","South America","Brazil","Mato Grosso","Ca. 30 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201746' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059966","Magnoliophyta","Gentianales","Knobl.","1966","06","12",NA,"-52.32","-14.92","NY01059966_01","S. Crespo","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2108876","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"W. A. Egler","1446","South America","Brazil","Amapá","Airfield","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2285159' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108876","Magnoliophyta","Gentianales","Knobl.","1960","04","26","Oiapoque","-51.8349990844727","3.84306001663208","NY02108876_01",NA,NA,NA,"254902","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01059968","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"H. S. Irwin","18164","South America","Brazil","Distrito Federal","Riacho Vicente Pires, ca. 15 km W. of Brasília, D.F.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201753' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059968","Magnoliophyta","Gentianales","Knobl.","1966","07","12","Brasília","-47.67","-15.37","NY01059968_01","S. Crespo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02341948","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"G. T. Prance","15500","South America","Brazil","Amazonas","Rio Uneiuxi, 100-200 Km above mouth","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2529743' target='other'> <mi>dwc_moreinfo</mi></a>","NY02341948","Magnoliophyta","Gentianales","Knobl.","1971","10","21",NA,"-65.756268","-0.931904","NY02341948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01059990","PreservedSpecimen","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"W. R. Anderson","10068","South America","Brazil","Goiás","Serra Dourada, ca. 15 km (straight line) S of Goiás Velho","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1202611' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059990","Magnoliophyta","Gentianales","Knobl.","1973","05","11","Goiás","-50.1333","-16.06885","NY01059990_01","S. Crespo","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","02108895","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"L. O. A. Teixeira","275","South America","Brazil","Amazonas","Estrada Humaitá-Porto Velho km 38.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2285178' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108895","Magnoliophyta","Gentianales","(Aubl.) Knobl.","1982","05","06","Humaitá","-63.1692","-7.7997","NY02108895_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","493967","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenella",NA,"S. A. Mori","25259","South America","French Guiana",NA,"Savannas of Gallion. Ca. 20 km SW of Cayenne.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=398965' target='other'> <mi>dwc_moreinfo</mi></a>","NY00493967","Magnoliophyta","Gentianales","(Mart.) Grothe & Maas","2001","05","02",NA,"-52.41135","4.781967",NA,"P. J. M. Maas",NA,NA,NA,NA,"tenella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-29 22:26:00-03","NY","NYBG","970341","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"C. B. Toledo","116","South America","Brazil","Goiás","Parque Nacional da Chapada dos Veadeiros. Arredores da sede do IBDF, proximo ao Rio Jose Jacó.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048559' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970341","Magnoliophyta","Gentianales",NA,"1986","05","14","Alto Paraíso de Goiás","-47.5097","-14.1325","NY00970341_01","I. Cordeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","970340","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"H. S. Irwin","32165","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 20 km N of Alto Paraíso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1048558' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970340","Magnoliophyta","Gentianales","(Aubl.) Knobl.","1971","03","19","Alto Paraíso de Goiás","-47.5167","-13.93593","NY00970340_01","M. Thiv","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","644343","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"W. Ganev","199","South America","Brazil","Bahia","Distrito de Catolés: Sítio Palmeiras - Barro Preto. Serra do Porco Gordo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=56390' target='other'> <mi>dwc_moreinfo</mi></a>","NY00644343","Magnoliophyta","Gentianales","(Aubl.) Knobl.","1992","04","25","Abaíra","-41.77","-13.38","NY00644343_01","I. Cordeiro","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-30 14:31:00-03","NY","NYBG","2108898","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"L. Coradin","541","South America","Brazil","Roraima","Murupu region, along Boa Vista-BV 8 road (BR 174) Km 25.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2285181' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108898","Magnoliophyta","Gentianales",NA,"1977","10","08",NA,NA,NA,"NY02108898_01",NA,"107.00","107.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-09-30 14:31:00-03","NY","NYBG","2108896","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"L. O. A. Teixeira","1285","South America","Brazil","Amazonas","Estrada Humaitá-Jacarecanga, km 150, a 60 km ao Sul.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2285179' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108896","Magnoliophyta","Gentianales",NA,"1982","06","21","Humaitá","-63.0208","-7.50611","NY02108896_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-09-30 14:31:00-03","NY","NYBG","2108897","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"L. Coradin","541","South America","Brazil","Roraima","Murupu region, along Boa Vista-BV 8 road (BR 174) Km 25.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2285180' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108897","Magnoliophyta","Gentianales",NA,"1977","10","08",NA,NA,NA,"NY02108897_01",NA,"107.00","107.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
