"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"47","2021-03-30 12:36:26-03","EAO","IAN","158792","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Cordeiro, MR","Dantas, M; Nivaldo, S","1107","1982","04","23","Southern America","Brasil","Pará",NA,"Erva; fruto verde.","IAN158792",NA,"Muaná","Campo de várzea. Rio Anabijú; fazena Monte Alegre.","-49.2167015075684","-1.52832996845245",NA,NA,NA,NA,NA,NA,NA,NA,"72451","auto",NA,NA,NA,NA,NA
"48","2021-03-30 12:36:26-03","EAO","IAN","160705","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Cordeiro, MR","Rodrigues, IA","1238","1984","10","07","Southern America","Brasil","Pará",NA,"Erva perene, com fruto.","IAN160705",NA,"Óbidos","Lago Grande. Fazenda do Sr. João Gomes Batista. Campo de várzea.","-55.5181007385254","-1.91750001907349",NA,NA,NA,NA,NA,NA,NA,NA,"479825","auto",NA,NA,NA,NA,NA
"49","2021-03-30 12:36:26-03","EAO","IAN","54543","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Black, GA; Lobato, JJ","9251","1950","03","19","Southern America","Brasil","Pará",NA,NA,"IAN054543",NA,"Soure","Beira do Lago das Panelas. Fazenda Desterro.","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA
"50","2021-03-30 12:36:26-03","EAO","IAN","133091","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Oliveira, E","Oliveira, E","4991","1969","09","24","Southern America","Brasil","Pará",NA,"Sementes.","IAN133091",NA,"Soure","Ilha do Marajó. Rio Cambú. Campo de pastagem; terreno úmido atráz das casas residenciais.","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,"1971","06",NA,NA,"69952","auto",NA,NA,NA,NA,NA
"51","2021-03-30 12:36:26-03","EAO","IAN","53508","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Black, GA","8031","1949","07","10","Southern America","Brasil","Pará",NA,"Erva suculenta; flor branco-esverdeada; ruderal praia.","IAN053508",NA,"Tucuruí","Praia da Ilha Niterói.","-49.6725006103516","-3.76610994338989",NA,NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA
"52","2021-03-30 12:36:26-03","EAO","IAN","85596","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Vasconcelos, JM de","Melo, CAM de","s.n.","1947","09","20","Southern America","Brasil","Paraíba",NA,NA,"IAN085596",NA,"Areia","Lugares pantanosos.","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA
"53","2020-11-26 18:09:51-03","CPAN-UFMS","COR","889","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Silva. R. R. 24.Xi.2001 e Bortolotto, I.M. e Ramires, J. M. 4.VI.2002.","Almeida Rego","732","1986","08","06",NA,"Brasil","Mato Grosso do Sul",NA,"Material estéril e danificado",NA,NA,"Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"54","2020-11-26 18:09:51-03","CPAN-UFMS","COR","7770","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Bortolotto, I. M. e Ramires, J.M.","A.S.Machado, L.M.Rivero, M.F.Silva","17","2001","04","25",NA,"Brasil","Mato Grosso do Sul",NA,"Com Flor: branca; Importância Econômicaornamental e comestivel",NA,NA,"Corumbá","Baia do Tamengo. aquático; ;.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"55","2020-02-14 14:10:59-03","UFBA","ALCB","134369","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Guedes, ML","Guedes, ML; Alunos de Botânica BIOC05","31048","2018","11","08","Southern America","Brasil","Bahia",NA,"ca. 1,20 m alt. Folhas membranáceas,margem inteira. Inflorescência racemosa, tipo espiga. Flores alvas. Fruto cápsula circuncisa.","ALCB059144","ALCB059144","Abaré","em área alagada da margem do Rio São Francisco.","-39.193889","-9.200556",NA,NA,"-39.193889","-9.200556","2018","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:36:42-03","NBC","NL-BOTANY","L.3000266","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Croat TB",NA,"1972","09","13","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3000266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3000266","NL-L3000266",NA,"Plants of Peru. Department of Loreto. Isla Iquitos, across Amazon River at Iquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:36:42-03","NBC","NL-BOTANY","L.3000267","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Plowman TC; Lockwood TE; Kennedy H; Schultes RE",NA,"1969","01","28","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3000267 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3000267","NL-L3000267",NA,"Colombia, Amazonas. Isla de Ronda, 5 km above Leticia along Rio Amazonas. Trapecio Amazónico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:36:42-03","NBC","NL-BOTANY","L.3000269","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Hassler E",NA,"1913","02","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3000269 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3000269","NL-L3000269",NA,"Plantae Paraguarienses. Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 10:36:42-03","NBC","NL-BOTANY","L.3000275","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Burchell WJ",NA,"1829","12","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3000275 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3000275","NL-L3000275",NA,"Brasilia et Para.* Catalogus Geographicus Plantarum Brasilæ Tropicæ.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:36:47-03","NBC","NL-BOTANY","L.3000276","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Ule EHG",NA,"1900","09","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3000276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3000276","NL-L3000276",NA,"Am Ufer, Bl. gelblish weiss, Marary, Rio Juruá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:36:47-03","NBC","NL-BOTANY","WAG.1245004","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Bruijn J de",NA,"1967","02","03","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1245004 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1245004","NL-WAG1245004",NA,"State of Zulia. ± 20 km n of Santa Barbara San Carlos del Zulia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:36:47-03","NBC","NL-BOTANY","L.3744597","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Steyermark JA; Liesner RL",NA,"1977","10","18","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3744597 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3744597","NL-L3744597",NA,"Terr. Fed. Delta Amacuro: Depto. Pedernales (boundary with Depto. Tucupita): sand beach bordering open sandy mud flats and wet depressions, mouth of Caño Guiniquina between punta Araguabisi and Punta Baja, at Barra Guiniquina.","-60.966667","9.5",NA,NA,"-60.966667","9.5",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 10:36:47-03","NBC","NL-BOTANY","L.3744598","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Steyermark JA; Liesner RL; Delascio F",NA,"1977","10","12","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3744598 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3744598","NL-L3744598",NA,"along road between San Jose and Clavellina. Terr. Fed. Delta Amacuro: Depto. Tucupita along road between Tucupita and La Horqueta.","-62.075","9.125",NA,NA,"-62.075","9.125",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 10:36:47-03","NBC","NL-BOTANY","L.3744599","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Davidse G; González A",NA,"1978","02","15","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3744599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3744599","NL-L3744599",NA,"Apure : Distrito Pedro Camejo, along the Río Meta at the junction of the Caño Siriaco 15.4 airline km W of Buena Vista. Sandy exposed river bank.","-68.75","6.166667",NA,NA,"-68.75","6.166667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739747","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Guillaumet J-L","Grenand P; Guillaumet J-L",NA,"2000","12","12","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739747 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739747","NL-U1739747",NA,NA,NA,NA,NA,NA,NA,NA,"2001","06","01","Magnoliopsidae",NA,NA,"U 0084938",NA,NA,NA,NA
"66","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739749","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Berg CC; Henderson AJ",NA,"1977","10","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739749 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739749","NL-U1739749",NA,"Amazonia, State of Pará, Tucuruí dam area, Rio Tocantins. Itupiranga, along Rio Tocantins Riverside, loamy to sandy soil, wet or moist places.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739755","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Berg CC; Lleras E; Ramos J",NA,"1973","11","07","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739755 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739755","NL-U1739755",NA,"Amazonia, State of Amazonas, Carreiro, Km 5, Manaus-Porto Velho Road. Disturbed roadside marsh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739757","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Prance GT",NA,"1975","02","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739757 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739757","NL-U1739757",NA,"Amazonia, State of Amazonas, Fazenda Santa Terezinha, Costa Terra Nova, Ilha do Careiro, Rio Amazonas. Rain flooded pond.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739760","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Prance GT; et al.",NA,"1968","07","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739760 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739760","NL-U1739760",NA,"Amazonia, Territory of Rondônia, Basin of Rio Madeira. E. bank of Rio Madeira at Abunã. Muddy river bank.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739761","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Prance GT; et al.",NA,"1968","07","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739761 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739761","NL-U1739761",NA,"Amazonia, Territory of Rondônia, Basin of Rio Madeira. Island in Rio Madeira opposite Rio Jaciparana. Secondary forest on flooded plain.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739762","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Prance GT; Pena BS; Ramos JF; Videcki Jr ER; ER",NA,"1966","09","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739762 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739762","NL-U1739762",NA,"Amazonia, State of Amazônas, Bôca do Acre, Rios Purus & Acre. Sandy beach opposite Boca do Acre, margin of Rio Purus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739763","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Prance GT; Pennington TD",NA,"1965","11","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739763 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739763","NL-U1739763",NA,"Amazonia, State of Pará. Road Braganca to Viseu. Banks of Rio Piria, south of Curapati.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739764","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Prance GT",NA,"1976","12","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739764 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739764","NL-U1739764",NA,"Amazonia, State of Amazonas, Rio Solimões above confluence of Rio Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739765","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Davidse G; González A",NA,"1978","02","15","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739765 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739765","NL-U1739765",NA,"Apure : Distrito Pedro Camejo, along the Río Meta at the junction of the Caño Siriaco 15.4 airline km W of Buena Vista. Sandy exposed river bank.","-68.75","6.166667",NA,NA,"-68.75","6.166667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 10:36:47-03","NBC","NL-BOTANY","U.1739766","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Solomon JC",NA,"1981","09","05","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739766 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1739766","NL-U1739766",NA,"Department of Beni. Province of Vaca Diez, Riberalta, bank of Río Beni. In wet areas.","-66.083333","-11",NA,NA,"-66.083333","-11.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:36:47-03","NBC","NL-BOTANY","WAG.1245005","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Croat TB",NA,"1972","09","13","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1245005 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1245005","NL-WAG1245005",NA,"Plants of Peru. Department of Loreto. Isla Iquitos, across Amazon River at Iquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:36:47-03","NBC","NL-BOTANY","WAG.1245006","PreservedSpecimen","Plantae",NA,"Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Croat TB",NA,"1972","09","13","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1245006 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1245006","NL-WAG1245006",NA,"Plants of Peru. Department of Loreto. Isla Iquitos, across Amazon River at Iquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:33:40-03","MN","R","98553","PreservedSpecimen","Plantae",NA,NA,"Sohenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Freire Allemão, F.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,"R010053463","R010053463_001 R010053463_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-02 02:01:18-03","UFPI","TEPB","9336","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","FERNANDES, A.","FREIRE, F. M. T.",NA,"1996","08","23",NA,"Brasil","Piauí",NA,"Erva, flor branca Ambiente: Brejo",NA,NA,"Teresina","Beira do Rio Poty, Vila São Francisco","-42.8018989562988","-5.08916997909546","125","125",NA,NA,"1984","05","14",NA,"56344","auto",NA,NA,NA,NA,NA
"80","2020-11-19 10:25:33-03","CPAP","CPAP","8372","PreserverdSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","V. J. Pott","Ferreira, C. J. A.","42","1991","02","22",NA,"Brasil","MS",NA,"Subarbusto 1,20m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Aquático. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,"Corumbá","Canal do Tamengo, margem esquerda em direçãoo ao rio Paraguai","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"1996","11","06",NA,"295160","auto",NA,NA,NA,NA,NA
"81","2020-11-19 10:25:33-03","CPAP","CPAP","14350","PreserverdSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Pott, A.","7314","1995","09","16",NA,"Brasil","MT",NA,"Erva ereta 0,6-1,3m de altura. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Mancha Esparsa. AMBIENTE: Barranco (leito maior) de rio, inundável. SUBSTRATO: solo arenoso encharcado. RELEVO: plano deprimido.",NA,NA,"Rondonópolis","Barranco do rio Jurigue, 10km E de Rondonópolis, no km 191 na BR-364","-54.571389","-16.546389","340","340","54°34'17'' W","16°32'47'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-19 10:25:33-03","CPAP","CPAP","19521","PreserverdSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M.Sobral-Leite","M.Sobral-Leite","670","2008","03","18",NA,"Brasil","PE",NA,"Erva anfíbia, junto com Hydrocotyle sp. FLOR: branca, sem odor. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Ambiente de entorno ao rio encontra-se desmatado e assoreado.. SUBSTRATO: . RELEVO: .",NA,NA,"Primavera","Zona da Mata Pernambucana - rio Ipojuca.","-35.35","-8.32","129","129","35°21'00W","08°19'12S","2008","03","18",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-19 10:25:33-03","CPAP","CPAP","21874","PreserverdSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","V. J. Pott","Pott, V. J.","4401","2001","03","24",NA,"Brasil","MT",NA,"Erva aquática emergente, 40-50cm de altura. com flores branca, planta Rara. Ilha de vegetação flutuante (batume ou baceiro) em estágio avançado de sucessão,. Solo: orgânico,. Relevo: plano.",NA,NA,"Poconé","Rio Alegre, parque Nacional do Pantanal","-57.412778","-17.629444","200","200","57°24'46'' W","17°37'46'' S","2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-19 10:25:33-03","CPAP","CPAP","2297","PreserverdSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Pott, V. J.","1433","1986","04","17",NA,"Brasil","MS",NA,"Erva ereta, 40-50cm de altura, aquática. Folhas glaucas que repelem a água . FLOR: branca. Ovário semi-infero. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Agua Rasa.. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,"Ladário","Fim do Polder - seguindo mais ou menos um pouco para direita","-57.466667","-19.033333","110","110","57°28' W","19°02' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-19 10:25:33-03","CPAP","CPAP","7287","PreserverdSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","V. J. Pott","Pott, V. J.","1262","1990","02","02",NA,"Brasil","MS",NA,"Erva ereta, aquática, caule oco. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Borda alagada de lagoa. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Corumbá","Lagoa do Tamengo, Pantanal","-57.65","-19.016667","85","85","57°39' W","19°01' S","1990","02","02",NA,NA,NA,NA,NA,NA,NA,NA
