"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","individualCount"
"283","2019-09-04 19:04:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,"H. A. Weddell","3050","1844","12",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA
"284","2017-09-29 16:26:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,"M. L. Kawasaki : Field Museum of Natural History","M. C. Peña","284","1991","5","25","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"285","2019-09-05 14:22:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,"R. H. Schomburgk","568",NA,NA,NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA
"286","2019-01-23 11:08:50-02","F","FMNH-SEEDPLANTS","V0063545F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,"H. A. Weddell","3050","1844","12",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0063545F","V0063545F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA
"287","2015-03-07 08:51:22-03","F","FMNH-SEEDPLANTS","V0132528F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0132528F","V0132528F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"288","2015-03-07 08:51:22-03","F","FMNH-SEEDPLANTS","V0132531F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0132531F","V0132531F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"289","2017-07-06 11:09:10-03","F","FMNH-SEEDPLANTS","V0132532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,"G. Gutiérrez V.","35507","1947","1","21","South America","Colombia","Antioquia",NA,NA,"-75.5","7",NA,NA,NA,"V0132532F","V0132532F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"290","2017-07-06 11:11:17-03","F","FMNH-SEEDPLANTS","V0132533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,"G. Gutiérrez V.","35507","1947","1","21","South America","Colombia","Antioquia",NA,NA,"-75.5","7",NA,NA,NA,"V0132533F","V0132533F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"291","2015-03-07 08:51:22-03","F","FMNH-SEEDPLANTS","V0132534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0132534F","V0132534F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"292","2015-03-07 08:51:22-03","F","FMNH-SEEDPLANTS","V0132535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0132535F","V0132535F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"293","2015-03-07 08:51:22-03","F","FMNH-SEEDPLANTS","V0132536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0132536F","V0132536F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"294","2017-07-06 11:10:25-03","F","FMNH-SEEDPLANTS","V0132537F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,"R. E. Schultes & I. Cabrera","14082","1951","9","16","South America","Colombia","Amazonas",NA,NA,"-72","-1",NA,NA,NA,"V0132537F","V0132537F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"295","2015-03-07 08:51:23-03","F","FMNH-SEEDPLANTS","V0132538F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0132538F","V0132538F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"296","2015-03-07 08:51:23-03","F","FMNH-SEEDPLANTS","V0132539F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0132539F","V0132539F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"297","2019-10-14 14:38:42-03","F","FMNH-SEEDPLANTS","V0537535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,"RRC ID Flag","R. B. Foster","13890","1991","11","10","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,"V0537535F",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"13890",NA,NA
"298","2019-10-14 14:38:42-03","F","FMNH-SEEDPLANTS","V0537536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,"RRC ID Flag","I. G. Vargas C.","4082","1995","10","6","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,"V0537536F",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4082",NA,NA
"299","2019-10-14 14:38:43-03","F","FMNH-SEEDPLANTS","V0537537F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,"RRC ID Flag","J. Albán C. & R. B. Foster","6938","1992","6","15","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,"V0537537F",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6938",NA,NA
"300","2020-07-23 12:12:44-03","CEPLAC","CEPEC","147780","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii",NA,"R. Goldenberg","R. Goldenberg","2000",NA,NA,NA,NA,"Brasil","Amazonas","barcelos",NA,"-62.9241981506348","-0.974722027778625",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"358570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-09-22 13:48:54-03","USP","SPFW","5224","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","R. Goldenberg 1999","Scheel-Ybert , R.","121","1997","07","28",NA,"Brasil","Mato Grosso","Rondonópolis",NA,"-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-11-04 17:29:44-03","UEM","HUEM","35122","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Romero, R","Resende, ILM","1786","2015","01","05",NA,"Brasil","Goiás","Quirinópolis","Fazenda Mariana., Borda da vereda.","-50.788861","-18.557667",NA,NA,"Arbusto.","HUEM000020666",NA,NA,NA,NA,"2017","03","-50.788861","-18.557667",NA,NA,NA,NA,NA,NA
"303","2020-11-04 17:29:44-03","UEM","HUEM","35142","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Romero, R","Morais, IL","4230","2014","11","13",NA,"Brasil","Goiás","Quirinópolis","Fazenda Retiro., Meio da vereda.","-50.874722","-18.507778",NA,NA,"Arbusto, 1,9 m de altura. Flores brancas, visitadas por coleópteros vermelhos.","HUEM000020712",NA,NA,NA,NA,"2017",NA,"-50.874722","-18.507778",NA,NA,NA,NA,NA,NA
"304","2020-11-04 17:29:44-03","UEM","HUEM","35143","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Romero, R","Morais, IL","4091","2014","09","21",NA,"Brasil","Goiás","Quirinópolis","Fazenda Retiro., Meio da vereda.","-50.874722","-18.507778",NA,NA,"Arbusto, 1,8 m de altura. Flores brancas.","HUEM000020647",NA,NA,NA,NA,"2017",NA,"-50.874722","-18.507778",NA,NA,NA,NA,NA,NA
"305","2019-11-01 15:03:58-03","UnB","UB","96044","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Incógnito","Smith","101",NA,NA,NA,"Southern America","Brasil","Mato Grosso",NA,"Base Camp","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA
"306","2019-11-01 15:03:58-03","UnB","UB","96047","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Wurdack, JJ","Harley, RM","11297","1968","12","05","Southern America","Brasil","Mato Grosso",NA,"Base Camp","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA
"307","2019-11-01 15:03:58-03","UnB","UB","96046","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Wurdack, JJ","Richards, PW","6569","1968","08",NA,"Southern America","Brasil","Mato Grosso",NA,"Base Camp","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA
"308","2019-11-01 15:03:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Resende, ILM","4231","2014","11","13","Southern America","Brasil","Goiás","Quirinópolis","Região de Inhumas","-50.4516983032227","-18.448299407959",NA,NA,"Arbusto 1,8m. Fruto 5mmx4mm; Meio de vereda",NA,NA,NA,"52313","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-05-06 11:59:18-03","UFU","HUFU","38441","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Romero, R.","Pott, V.J.; Pott, A.; Aragaki, S.; Cristaldo, A.C.M. & Espirito Santo, D.R.","6991","2004","04","05",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Fazenda Porteiro do Sucuriú, Próximo à ponte da cachoeira, lado esquerdo do Rio Sucuriú.","-53.1291999816895","-18.5438995361328",NA,NA,"Subarbusto 1 -1,70. Flor branca, fruto castanhoe rugosos.; Campo graminoso úmido em vereda de terreno inclinado. Solo hidromórfico argiloso. Relevo inclinado.","HUFU00060591","HUFU00060591",NA,"76958","auto","2004","11",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-05-06 11:59:18-03","UFU","HUFU","73851","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Resende, I.L.","4230","2014","11","13",NA,"Brasil","Minas Gerais","Quirinópolis","Fazenda Retiro","-50.874722","-18.507778",NA,NA,"Nativa, arbusto com 1,9m, botões, flores brancas com 1,1 cm de largura e 8m de comprimento.; meio da vereda","HUFU00071265","HUFU00071265",NA,NA,NA,NA,NA,"-50.874722","-18.507778",NA,NA,NA,NA,NA,NA
"311","2019-05-06 11:59:18-03","UFU","HUFU","73789","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Resende, I.L.M.","4091","2014","09","21",NA,"Brasil","Goiás","Quirinópolis","Fazenda Retiro","-50.874722","-18.507778",NA,NA,"Nativa, arbusto com 1,8m, botões, flor branca com 1,1 cm de comprimeto e 1,6 cm de altura.; Meio da Vereda","HUFU00071037","HUFU00071037",NA,NA,NA,NA,NA,"-50.874722","-18.507778",NA,NA,NA,NA,NA,NA
"312","2019-05-06 11:59:18-03","UFU","HUFU","73850","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Resende, I.L.","4229","2014","11","13",NA,"Brasil","Minas Gerais","Quirinópolis","Fazenda Retiro","-50.874722","-18.507778",NA,NA,"Nativa, arbusto com 1,2 metros com botões, flor branca com 1,8 cm de largura e 1,3 cm de comprimento.; meio da vereda","HUFU00071264","HUFU00071264",NA,NA,NA,NA,NA,"-50.874722","-18.507778",NA,NA,NA,NA,NA,NA
"313","2016-01-26 10:09:09-02","CAS","CAS-BOT","488085","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Huber, Otto","9758","1984","11",NA,"South America","Venezuela","Bolívar",NA,"Dist. Piar: sabanas y bosques de galería entre Wonkén Viejo (Río Karuay inferior) y el Río Arauac, afluente occidental del Río Karuay, SE del Cerro Acopán.","-61.8333333333","5.1166666667","900",NA,"Arbusto de 2-3 m, poco frecuente en el sotobosque. Hipantio verde claro-grisáceo, corola blanca. Haz verde mediano, algo brillante, envés verde claro-grisáceo.",NA,NA,NA,NA,NA,NA,NA,"61° 50' W","5° 07' N","Magnoliopsida",NA,NA,NA,NA,NA
"314","2014-09-09 09:07:57-03","CAS","CAS-BOT","393605","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Almeda & Alvear","Alvear, Marcela; Mendoza, Humberto; Posada, Mauricio; Osorio, Libaniel; Giraldo, Maria Elena; Alvear, Diego","1503","2013","1",NA,"South America","Colombia","Risaralda",NA,"Municipio Pueblo Rico. Vereda La Selva. Sector El Pino o Venteadero. Zona amortiguadora del Parque Nacional Tatamá.","-76.0716333","5.2469333","1374",NA,"Arbusto 3 m. Hojas jóvenes blanquecinas por el envés. Hipanto y cáliz verde-crema con indumento marrón. Corola, filamentos y estilo blancos. Anteras amarillas. EtOH, DNA, foto",NA,NA,NA,NA,NA,NA,NA,"76° 4.298' W","5° 14.816' N","Magnoliopsida",NA,NA,NA,NA,NA
"315","2016-01-26 10:02:56-02","CAS","CAS-BOT","488084","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Huber, Otto","9212","1984","3",NA,"South America","Venezuela","Bolívar",NA,"Dist. Roscio: Bosque bajo y sabana arbustiva sobre coraza ferruginosa, aprox. 10 km al ESE de San Francisco de Yuruaní, en el comino hacia Chirimatá","-61","5.0333333333","1000",NA,"Arbusto/arbolito de 2-4 m, poco frecuente en el borde del bosque bajo. Infrutescencias gris verdosas con semillas finas marrón claro.",NA,NA,NA,NA,NA,NA,NA,"61° 00' W","5° 02' N","Magnoliopsida",NA,NA,NA,NA,NA
"316","2016-01-26 10:37:44-02","CAS","CAS-BOT","488090","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Mutchnick, P.; Henkel, T.; Williams, R.","9","1994","10",NA,"South America","Guyana","Potaro-Siparuni Region",NA,"Pakaraima Mts; upper Ireng River; hills 2-3 km E of Cipo settlement.","-60.0333333333","4.8","760",NA,"Shrub 3 m; stems, leaves with silvery pubescence; calyx green; petals white, stamens yellow, style yellow green; ovary green.",NA,NA,NA,NA,NA,NA,NA,"60° 2' 0 W","4° 48' 0 N","Magnoliopsida",NA,NA,NA,NA,NA
"317","2016-01-26 10:27:11-02","CAS","CAS-BOT","488088","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Aguilar, M.; Castro, D.","471","1996","4",NA,"South America","Peru","Madre de Dios","Provincia de Tambopata","Santuario Nacional Pampas del Heath, Quebrada Patuyacu.","-68.9133333333","-12.9530555556","210",NA,"Arbusto 1.50 m., con frutos.",NA,NA,NA,NA,NA,NA,NA,"68° 54' 48 W","12° 57' 11 S","Magnoliopsida",NA,NA,NA,NA,NA
"318","2016-01-26 10:44:03-02","CAS","CAS-BOT","488091","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Steyermark, Julián; Guariglia, Mario; Holmgren, Noel; Luteyn, James; Mori, Scott","125800","1982","1",NA,"South America","Venezuela","Amazonas","Departamento Atabapo","FALDA DEL EXTREMO NORTE DEL CERRO DUIDA. zona quemada, al Suroeste de la Comunidad de Culebra","-65.75","3.6666666667","600",NA,"shrub 2 m.; leaves buff green with tawny raised nerves below",NA,NA,"800",NA,NA,NA,NA,"65° 45' W","3° 40' N","Magnoliopsida",NA,NA,NA,NA,NA
"319","2016-01-26 10:15:19-02","CAS","CAS-BOT","488086","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Solomon, J. C.","16996","1987","6",NA,"South America","Bolivia","Departamento de La Paz","Provincia Iturralde","Siete Cielos, Río Manupare. Ca. 2.5 km al E.",NA,NA,NA,NA,"Arbusto, 2 m. Pétalos blancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"320","2016-01-26 10:21:16-02","CAS","CAS-BOT","488087","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Gutiérrez; Quevedo, ; Mostacedo; Gonzales, ; Cabrera,","660","1994","5",NA,"South America","Bolivia","Departamento de Santa Cruz","Provincia Velasco","Parque Nacional Noel Kempff M. Campamento Los Fierros. Pampa Toledo.","-60.8527777778","-14.6025","250",NA,"Hierba. Flor blanca.",NA,NA,NA,NA,NA,NA,NA,"60° 51' 10 W","14° 36' 9 S","Magnoliopsida",NA,NA,NA,NA,NA
"321","2016-01-26 10:31:38-02","CAS","CAS-BOT","488089","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Gentry, A.; Núñez, P","69517","1990","2",NA,"South America","Peru","Madre de Dios","Provincia de Tambopata","Pampas de Heath. Forest-savannah interface along small stream near Mauritia grove.","-68.8333333333","-12.8333333333","200",NA,"Shrub 2 m; flowers , fruits tan.",NA,NA,NA,NA,NA,NA,NA,"68° 50' W","12° 50' S","Magnoliopsida",NA,NA,NA,NA,NA
"322","2021-03-03 22:00:02-03","FLAS","FLAS","208991","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"P. Mutchnick","9",NA,NA,NA,NA,"Guyana",NA,NA,NA,"-60.0333333","4.8",NA,"Preserved herbarium specimen","[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-08-26 10:49:44-03","MCN-FZBRS","HAS","91858","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Brade","Lima, A.S.","s.n.","1944","01",NA,NA,"Brasil","Mato Grosso","Coxim",NA,NA,NA,NA,NA,"(SP 52661) (IAC 7819)","HAS0091858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2018-12-04 20:30:31-02","UNIR","RON","6873","S","Plantae","Angiosperma","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R","Bigio, NC","689","2013","04","20","Southern America","Brasil","Rondônia","Cerejeiras","Ramal de acesso ao Parque Estadual de Corumbiara, Beira da estrada antropizada.","-61.213889","-13.117778","202",NA,"Frutos marrons.","RON00006873","RON00006873","202",NA,NA,"2013","09","-61.213889","-13.117778",NA,NA,NA,NA,NA,NA
"325","2019-11-21 10:09:40-03","IBt","SP","4381","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Hoehne, FC","CRONDON2220","1917","03",NA,NA,"Brasil","Mato Grosso",NA,"Serra da Paca Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-21 10:09:40-03","IBt","SP","4261","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Hoehne, FC","Kuhlmann, JG","CLTE1164","1914","11",NA,NA,"Brasil","Mato Grosso",NA,"Estrada de Cuaibá ao Porto Velho, rio Arinos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:09:40-03","IBt","SP","491678","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Michelangeli, FA","Torke, BM; et al.","532","2009","05","26",NA,"Bolívia","La Paz","Iturralde","Pampas del Madidi, area of the middle reaches of the rio Madidi basin","-67.788611","-12.9275","180",NA,NA,NA,NA,"180",NA,NA,"2010","09","-67.788611","-12.9275",NA,NA,NA,NA,NA,NA
"328","2019-11-21 10:09:40-03","IBt","SP","52678","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Lima, AS","s.n.","1944","11","09",NA,"Brasil","Mato Grosso",NA,"Margem do rio Sacre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:09:40-03","IBt","SP","51113","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Chiea, SAC","Macedo, A","1517","1948","12","15",NA,"Brasil","Goiás","Jataí",NA,"-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,NA,"75073","auto","1987","06",NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-21 10:09:40-03","IBt","SP","138125","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Wurdack, JJ","Hatschbach, G; Kummrow, R","35032","1974","09","21",NA,"Brasil","Mato Grosso","Alto Araguaia",NA,"-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,NA,NA,"100273","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-07-10 08:57:53-03","IBt","SP","52661","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Lima, ES","s.n.","1944","10","17",NA,"Brasil","Mato Grosso do Sul","Coxim",NA,"-54.7599983215332","-18.5067005157471",NA,NA,NA,NA,NA,NA,"102528","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
