"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","imagecode","scientificNameAuthorship","year","month","stateProvince","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","day","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","4201852","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. M. Schunke-Vigo","356","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526385' target='other'> <mi>dwc_moreinfo</mi></a>","NY04201852","Magnoliophyta","Gentianales",NA,"(Benth. ex Müll.Arg.) K.Schum.","1935","03","Loreto","Gamitanacocha, Río Mazán",NA,NA,NA,"10","100","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01251556","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"A. J. Henderson","423","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486043' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251556","Magnoliophyta","Gentianales","NY01251556_01","(Benth. ex Müll.Arg.) K.Schum.","1985","05","Amazonas","BR 230 Estrada Transamazonica, 1-5 Km upstream fron Sucunduri, along margin of river","-59","-6.833333",NA,"09",NA,NA,"Borba","B. F. Hansen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01251555","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. J. Strudwick","3283","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486042' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251555","Magnoliophyta","Gentianales","NY01251555_01","(Benth. ex Müll.Arg.) K.Schum.","1981","07","Pará","Lageira, airstrip on Rio Maicuru. On riverbanks of Maicuru up to 1 Km upstream of airstrip","-54.433333","-0.916667",NA,"20","800","800",NA,"A. J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01251553","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J. J. Strudwick","3358","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486039' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251553","Magnoliophyta","Gentianales","NY01251553_01","(Benth. ex Müll.Arg.) K.Schum.","1981","07","Pará","Airstrip on Rio Maicuru. Riverbank near airstrip","-54.43","-0.916667",NA,"21","800","800","Lageira","B. F. Hansen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2017-02-01 13:33:00-02","NY","NYBG","1104855","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia latissima","syntype","G. Tessmann","4816","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1296722' target='other'> <mi>dwc_moreinfo</mi></a>","NY01104855","Magnoliophyta","Gentianales","NY01104855_01","Markgr.",NA,NA,NA,"East Peru",NA,NA,"latissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-30 12:20:00-03","NY","NYBG","1843067","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia latissima","syntype","G. Tessmann","3368","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2162050' target='other'> <mi>dwc_moreinfo</mi></a>","NY01843067","Magnoliophyta","Gentianales","NY01843067_01","Markgr.","1923","11",NA,"East Peru [Bei Amaqueria in Gebiet des oberen Ucayali an einem toten Flussarm-- from protologue]",NA,NA,"latissima","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","4201771","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"R. L. Liesner","5452","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526282' target='other'> <mi>dwc_moreinfo</mi></a>","NY04201771","Magnoliophyta","Gentianales",NA,"(Jacq.) Spreng.","1978","07","Bolívar","20 km east La Paragua","-63.25","6.93",NA,"23","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","4201763","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"G. Coimbra S.","4632","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526274' target='other'> <mi>dwc_moreinfo</mi></a>","NY04201763","Magnoliophyta","Gentianales",NA,"(Jacq.) Spreng.","1997","04","Santa Cruz","Canton: Ciudad. Equipetrol Norte",NA,NA,NA,"22",NA,NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01251586","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"S. A. Mori","21316","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486670' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251586","Magnoliophyta","Gentianales","NY01251586_01","(Jacq.) Spreng.","1990","06","Amazonas","Rio Negro, Paraná de Jutaí and vicinity.","-61.075","-2.3",NA,"14",NA,NA,NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01075617","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"L. G. Lohmann","400","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=362276' target='other'> <mi>dwc_moreinfo</mi></a>","NY01075617","Magnoliophyta","Gentianales","NY01075617_01","(Jacq.) Spreng.","2001","04","Acre","Municipio de Marechal Taumaturgo. Reserva Extrativista do Alto Jurua'. Foz do Baje'. Boa Vista da Uniao, margem direita do rio.","-72.5617","-8.9336",NA,"30",NA,NA,"Marechal Thaumaturgo","B. F. Hansen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00472090","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"D. C. Daly","8444","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=509795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472090","Magnoliophyta","Gentianales","NY00472090_01","(Jacq.) Spreng.","1995","03","Acre","Basin of Rio Purus, Riozinho do Andirá (tributary of Rio Acre). Seringal Andirá. Near river margin, river level going down from high-water mark, river level flux ca. 10 m.","-68.03","-9.65",NA,"23",NA,NA,"Bujari","J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01251592","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"P. J. M. Maas","6708","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486680' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251592","Magnoliophyta","Gentianales","NY01251592_01","(Jacq.) Spreng.","1987","10","Amazonas","Rio Negro, near mouth of Rio Marié","-66.416667","-0.45",NA,"12",NA,NA,NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1336528","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"C. E. O. Kuntze","655","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1582238' target='other'> <mi>dwc_moreinfo</mi></a>","NY01336528","Magnoliophyta","Gentianales","NY01336528_01","(Jacq.) Spreng.","1874","04",NA,"Trinidad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4201764","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"E. P. Killip","37513","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526275' target='other'> <mi>dwc_moreinfo</mi></a>","NY04201764","Magnoliophyta","Gentianales",NA,"(Jacq.) Spreng.","1943","04","Bolívar","Río Paragua: Guaiquinima and Río Torono. Edge of forest along river.",NA,NA,NA,"16","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","4201757","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"J. M. Schunke-Vigo","2202","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526268' target='other'> <mi>dwc_moreinfo</mi></a>","NY04201757","Magnoliophyta","Gentianales",NA,"(Jacq.) Spreng.","1967","10","Huánuco","Dtto. Honoria. Bosque Nacional de Iparia: Región de bosque seco tropical: (sensu Tosi, 1960) a lo largo del Río Pachutea cerca del campamento Miel de Abeja (1 km arriba del pueblo de Tournavista o unos 20 km arriba de la confluencia con el Río Ucayali). En bosque bajo, Puerto deTournavista",NA,NA,NA,"10","300","400","Pachitea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","4201770","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"B. G. Stergios D.","9192","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526281' target='other'> <mi>dwc_moreinfo</mi></a>","NY04201770","Magnoliophyta","Gentianales",NA,"(Jacq.) Spreng.","1986","02",NA,"Selvas pluviales de la orilla y sus alrededores del río Casiquiare, entre la piedra Corocoro y la boca del Siapa",NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01251579","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"R. de S. Secco","164","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486637' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251579","Magnoliophyta","Gentianales","NY01251579_01","(Jacq.) Spreng.","1982","05","Pará","Marabá, N5, arredores do lago",NA,NA,NA,"14",NA,NA,NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01251589","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"P. J. M. Maas","6814","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486674' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251589","Magnoliophyta","Gentianales","NY01251589_01","(Jacq.) Spreng.","1987","10","Amazonas","Rio Negro, right side of Ilha Tamanduá (locally Ilha Marajó)","-67.266667","0.1",NA,"20",NA,NA,NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","4201758","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"P. Acevedo-Rodríguez","7441","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526269' target='other'> <mi>dwc_moreinfo</mi></a>","NY04201758","Magnoliophyta","Gentianales",NA,"(Jacq.) Spreng.","1995","06","Napo","Yasuni Forest Reserve; along Tiputini River, E of Pintificia Universidad Católica del Ecuador Sci. Station","-76.395","-0.6808",NA,"21","225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01251591","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"P. J. M. Maas","6735","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486677' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251591","Magnoliophyta","Gentianales","NY01251591_01","(Jacq.) Spreng.","1987","10","Amazonas","Rio Negro, near mouth of Rio Marié","-66.416667","-0.45",NA,"12",NA,NA,NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01251587","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"S. A. Mori","22408","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486671' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251587","Magnoliophyta","Gentianales","NY01251587_01","(Jacq.) Spreng.","1992","06","Amazonas","Rio Negro. Ponta do Pagodão","-60.48","-2.87",NA,"20",NA,NA,NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01251590","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"J. M. Pires","52510","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486676' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251590","Magnoliophyta","Gentianales","NY01251590_01","(Jacq.) Spreng.","1962","08","Amapá","On right bank of Rio Flechal","-50.97","1.75",NA,"13",NA,NA,NA,"F. Markgraf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01251606","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"C. A. Cid Ferreira","2005","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486926' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251606","Magnoliophyta","Gentianales","NY01251606_01","(Jacq.) Spreng.","1980","08","Pará","Rio Paru do Oeste, próximo do lugar Raimunda.","-55.922217","0.433352",NA,"04",NA,NA,"Oriximiná","J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","4201761","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"M. Saldías Paz","5205","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526272' target='other'> <mi>dwc_moreinfo</mi></a>","NY04201761","Magnoliophyta","Gentianales",NA,"(Jacq.) Spreng.","1997","05","Santa Cruz","Comunidad San Fernando. Ribera del Río San Fernando","-58.63714","-17.25936",NA,"07","108",NA,"Angel Sandoval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","971209","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"W. R. Anderson","7862","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1069736' target='other'> <mi>dwc_moreinfo</mi></a>","NY00971209","Magnoliophyta","Gentianales","NY00971209_01","(Jacq.) Spreng.","1973","03","Goiás","4 km by road E of São João da Aliança. Serra Geral do Paraná.","-47.4973","-14.7",NA,"24","1000","1000","São João d'Aliança","J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","4201787","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"J. A. Steyermark","88222A","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526298' target='other'> <mi>dwc_moreinfo</mi></a>","NY04201787","Magnoliophyta","Gentianales",NA,"(Jacq.) Spreng.","1961","01","Bolívar","Upper part of west-facing wooded slopes, E. of Miamo. Altiplanicie Nuria",NA,NA,NA,"08","300","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","3749856","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"K. M. Redden","2108","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4007801' target='other'> <mi>dwc_moreinfo</mi></a>","NY03749856","Magnoliophyta","Gentianales",NA,"(Jacq.) Spreng.","2004","03","Cuyuni-Mazaruni","Marshall Falls, Mazaruni River.","-58.72097","6.28489",NA,"06","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","4201768","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"G. S. Bunting","8252","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526279' target='other'> <mi>dwc_moreinfo</mi></a>","NY04201768","Magnoliophyta","Gentianales",NA,"(Jacq.) Spreng.","1979","11","Zulia","vía que conduce entre la carretera Lara-Zulia y El Zamuro (desviando en km 18 al SE del Puente sobre el Lago), en vega boscosa al lado de una corriente que cruza la vía en km 8, en zona de bosque deciduo",NA,NA,NA,"27",NA,NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01251588","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"P. Acevedo-Rodríguez","7987","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486673' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251588","Magnoliophyta","Gentianales","NY01251588_01","(Jacq.) Spreng.","1996","08","Amazonas","Alto Rio Negro, ca. 10 Km N of Barcelos. Boat stationed at coordinates. Collecting site ca. 1 km circumference from coordinates.","-62.9703","-0.8744",NA,"06","100","100",NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01131626","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"G. G. Hatschbach","29438","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1277619' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131626","Magnoliophyta","Gentianales","NY01131626_01","(Jacq.) Spreng.","1972","04","Mato Grosso do Sul","Agua Rica","-54.9614","-20.9319",NA,"12",NA,NA,"Sidrolândia","J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01251582","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"R. M. Harley","24748","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486665' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251582","Magnoliophyta","Gentianales","NY01251582_01","(Jacq.) Spreng.","1987","03","Roraima","Reserva Ecológica de Maracá. Between Station and Maracá by the Rio Urariquera.","-61.83","3.58",NA,"08",NA,NA,"Boa Vista","J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01251560","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"J. J. Strudwick","3295","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486167' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251560","Magnoliophyta","Gentianales","NY01251560_01","(Jacq.) Spreng.","1981","07","Pará","Lageira, airstrip on Rio Maicuru. On riverbanks of Maicuru up to 1 Km upstream of airstrip","-54.433333","-0.916667",NA,"20","800","800",NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01251585","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"G. T. Prance","15767","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486668' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251585","Magnoliophyta","Gentianales","NY01251585_01","(Jacq.) Spreng.","1971","10","Amazonas","Tapuruquara","-65.0192","-0.4142",NA,"21",NA,NA,NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01251554","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"R. S. Cowan","38279","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486040' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251554","Magnoliophyta","Gentianales","NY01251554_01","(Jacq.) Spreng.","1954","11","Amapá","Serra do Navio, Rio Amapari. Slopes of Observatorio Ore Body.",NA,NA,NA,"12","275","275",NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01251576","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"T. C. Plowman","8719","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486297' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251576","Magnoliophyta","Gentianales","NY01251576_01","(Jacq.) Spreng.","1980","02","Pará","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05",NA,"11","350","620","Conceição do Araguaia","J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01251584","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"S. H. K. Keel","183","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486667' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251584","Magnoliophyta","Gentianales","NY01251584_01","(Jacq.) Spreng.","1977","10","Amazonas","Vicinity of Manaus. Tarumã Grande, a few miles N. from the junction of Rio Negro and Igarape Tarumã.","-60.1107502","-3.0440972",NA,"24",NA,NA,NA,"J. F. Morales Quirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
