"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"249","2020-09-12 05:00:02-03","US","US","2978007","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"J. Solomon, M. Balick & D. C. Daly","8172","1982","7","28","South America - Neotropics","Bolivia","Beni","Dpto. Beni. Prov. Marbán, Estación Experimental Perotó, 97 km ESE of Trinidad on road to Santa Cruz.","230",NA,NA,NA,NA,"US02880399",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,"-64.42","-15.33",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","2956932","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"D. C. Wasshausen & A. Salas","1201","1982","6","6","South America - Neotropics","Peru","Puno","Provincia de Sandia. San Juan del Oro.","1350",NA,NA,NA,NA,"US02880432",NA,NA,"Scrophulariales","(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","3521132","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"A. Schmidt-Lebuhn","6","2000","7","29","South America - Neotropics","Bolivia","Santa Cruz","Depto. Santa Cruz, Prov. José Miguel de Velasco F., Parque Nacional Noel Kempff Mercado, camino de Los Fierros a la Serrania Huanchaca.","270",NA,NA,NA,NA,"US02880367",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham","US02880367_01",NA,"-60.93","-14.55",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","78058","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,"706","1888",NA,NA,"South America","Paraguay","Central","Central Paraguay.",NA,NA,NA,NA,NA,"US02880442",NA,NA,"Scrophulariales","(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","3427021","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"J. R. I. Wood","12213","1997","5","30","South America - Neotropics","Bolivia","Santa Cruz","Ichilo, c 2 km below Campamiento Mataratu, Amboro Park.","300",NA,NA,NA,NA,"US02880373",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US","2543242","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"G. Hatschbach & O. Guimarães","239","1968","4","24","South America","Brazil","Paraná","Mun. Mal. Candido Rondon. Pato Bragado. Mata pluvial da Baiia do Rio Paraná.",NA,NA,NA,NA,NA,"US02880460",NA,NA,"Scrophulariales","(Morong) C. Ezcurra","US02880460_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","3382836","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"D. C. Wasshausen & J. R. I. Wood","2199A","1998","8","4","South America - Neotropics","Bolivia","La Paz","Dept. La Paz. Prov. Sud Yungas. Entrada de Campamento Bello Vista, near La Cascada, Pilon Lajas.","600","700",NA,NA,NA,"US02880363",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","3327207","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. Kessler, S. Hohnwald, J. Gonzales & K. Bach","4233","1995","5","20","South America - Neotropics","Bolivia","La Paz","Depto. La Paz, Prov. Nor Yungas, Localidad: encima de Yolosilla.","1100",NA,NA,NA,NA,"US02880407",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,"-67.73","-16.2",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","2120612","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"A. Wurth","104",NA,NA,NA,"South America","Argentina","Corrientes","Dep. San Cosme. Paso de la Patria.",NA,NA,NA,NA,NA,"US02880454",NA,NA,"Scrophulariales","(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","3364671","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"D. C. Wasshausen, R. Wood, J. Ritter & N. Brummitt","2055","1996","5","28","South America - Neotropics","Bolivia","Santa Cruz","Prov. Ichilo. Parque Nacional Amboro, Sw of Buena Vista, near Macunucu Camp; on forested banks of Macunucu R.","450","500",NA,NA,NA,"US02880358",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","3443028","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"D. C. Wasshausen & J. R. I. Wood","2266","2000","8","3","South America - Neotropics","Bolivia","Santa Cruz","Dept. Depto. Santa Cruz. Prov. Prov. Nuflo de Chavez. 8 km E of San Javier on road to Concepcion.","500",NA,NA,NA,NA,"US02880361",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham","US02880361_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","3177517","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"E. M. Zardini","4585","1988","6","8","South America","Paraguay","Paraguari","Compañia Costa Segunda, Cerro Palacios.","250",NA,NA,NA,NA,"US02880451",NA,NA,"Scrophulariales","(Morong) C. Ezcurra",NA,NA,"-57.17","-25.42",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","1954289","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"H. H. Rusby","1113","1886","5",NA,"South America - Neotropics","Bolivia",NA,"Guanai.","610",NA,NA,NA,NA,"US02880380",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","3367072","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"D. C. Wasshausen, R. Neumann, C. Ezcurra & C. Saravia T.","1960","1993","9","14","South America","Argentina","Salta","Dept. Salta. Depto. Oran. Finca Candadito, 23 km from camino de Agua Blanca to Finca Yakulica.","450",NA,NA,NA,NA,"US02880453",NA,NA,"Scrophulariales","(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","2703686","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"A. Krapovickas, C. Cristobal, C. Quarín & A. Fernandez","23682","1973","6","20","South America","Argentina","Corrientes","Dto. San Cosme. San Cosme, río Paraná.",NA,NA,NA,NA,NA,"US02880455",NA,NA,"Scrophulariales","(Morong) C. Ezcurra","US02880455_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","1320616","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. Bang","1215","1891",NA,NA,"South America - Neotropics","Bolivia","Cochabamba","Vic. Cochabamba.",NA,NA,NA,NA,NA,"US02880383",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","3117085","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"R. Seidel & S. G. Beck","212","1986","4","27","South America - Neotropics","Bolivia","Santa Cruz","Depto. Santa Cruz, Prov. Velasco. San Miguel, 8 km. hacia el W, antes de llegar a Altamira.","400",NA,NA,NA,NA,"US02880389",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham","US02880389_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","3102334","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"S. G. Beck","12628","1986","4","1","South America - Neotropics","Bolivia","La Paz","Dpto. La Paz, Prov. Sud Yungas, Chulumani 82 kms. hacia La Asunta. En quebrada de un afluente del Rio Boopi.","700",NA,NA,NA,NA,"US02880385",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham","US02880385_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","3348639","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"J. R. I. Wood","9692",NA,NA,NA,"South America - Neotropics","Bolivia","Chuquisaca","C 13 km E. of Monteagudo towards Camiri.","1300",NA,NA,NA,NA,"US02880372",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","2313399","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"A. Woolston","688","1956","6","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"US02880441",NA,NA,"Scrophulariales","(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","1320085","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. Bang","1354B","1892","4",NA,"South America - Neotropics","Bolivia",NA,"Guanai-Tipuani.",NA,NA,NA,NA,NA,"US02880379",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","3348669","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"J. R. I. Wood","10001",NA,NA,NA,"South America - Neotropics","Bolivia","Santa Cruz","15-180 km N of Ascension de Los Guayaros towards Perseverancia. (Also San Javier-Concopcion area).","300",NA,NA,NA,NA,"US02880369",NA,NA,"Scrophulariales","(Morong) V.A.W. Graham",NA,NA,"-63.15","-15.7",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"271","2019-09-05 15:27:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Beloperone","ramulosa","Beloperone ramulosa","Type [status unknown]","B. Balansa","3296","1881","6",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"272","2019-09-05 15:26:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Beloperone","ramulosa","Beloperone ramulosa","Isotype","T. Morong","706",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"273","2018-04-04 16:45:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"G. Hatschbach","19151",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"19151",NA,NA
"274","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249969F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"V0249969F",NA,"Spermatophyta",NA,NA,"V0249969F_01",NA,"-64.435","-16.7261",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"275","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249970F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"V0249970F",NA,"Spermatophyta",NA,NA,"V0249970F_01",NA,"-64.435","-16.7261",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"276","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249971F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"V0249971F",NA,"Spermatophyta",NA,NA,"V0249971F_01",NA,"-64.435","-16.7261",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"277","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249972F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"V0249972F",NA,"Spermatophyta",NA,NA,"V0249972F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"278","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249974F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"V0249974F",NA,"Spermatophyta",NA,NA,"V0249974F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"279","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249975F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"V0249975F",NA,"Spermatophyta",NA,NA,"V0249975F_01",NA,"-64.435","-16.7261",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"280","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249976F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"V0249976F",NA,"Spermatophyta",NA,NA,"V0249976F_01",NA,"-64.435","-16.7261",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"281","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249977F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"V0249977F",NA,"Spermatophyta",NA,NA,"V0249977F_01",NA,"-64.435","-16.7261",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"282","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249978F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"V0249978F",NA,"Spermatophyta",NA,NA,"V0249978F_01",NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"283","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249979F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"V0249979F",NA,"Spermatophyta",NA,NA,"V0249979F_01",NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"284","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249980F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"V0249980F",NA,"Spermatophyta",NA,NA,"V0249980F_01",NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"285","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249981F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"V0249981F",NA,"Spermatophyta",NA,NA,"V0249981F_01",NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"286","2015-03-13 19:29:59-03","F","FMNH-SEEDPLANTS","V0249982F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"V0249982F",NA,"Spermatophyta",NA,NA,"V0249982F_01",NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"287","2021-03-10 11:38:20-03","UNILA","EVB","1737","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Botelho, A.","967","1988","07","08",NA,"Brasil","Paraná","Parque Nacional do Iguaçu. Parque Nacional do Iguaçu",NA,NA,NA,NA,NA,"EVB001737","Foz do Iguaçu",NA,NA,"(Morong) C.Ezcurra","EVB001737",NA,"-54.586111","-25.448889",NA,NA,"54º35'10''W","25º26'56''S",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-12-18 18:37:17-03","UFMT","UFMT","43404","S","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Caxambu, M.G.; et al","6352","2015","05","21",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Trilha da Represa.","170","170",NA,NA,"Erva ca. 0,60 m, ciófila; flores com cálice verde e corola roxa. Abundante.; Floresta estacional semidecidual submontana com relevo suave-ondulado.",NA,"Foz do Iguaçu",NA,NA,"(Morong) C.Ezcurra",NA,"Hammes, J.K.","-54.469917","-25.620889",NA,NA,"-54.469917","-25.620889",NA,NA,"2016","11","22",NA,NA,NA
"289","2010-08-16 16:41:37-03","GH","HU-HERB","GH 00093738","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","ramulosa","Beloperone ramulosa","Isotype","T. Morong","706",NA,NA,NA,"South America","Paraguay",NA,"Central Paraguay",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,"Morong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"706",NA,"undetermined"
