"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","individualCount","fieldNumber","sex"
"1727","2019-10-03 10:04:06-03","UFSCar","SORO","3815","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"2013","01","31","Brasil","São Paulo","Iperó","-47.593128","-23.43985","47°35'35,26W","23°26'23,46S",NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","42",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 3 m de altura. Altitude 568 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728","2019-10-03 10:04:06-03","UFSCar","SORO","3816","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"2013","01","31","Brasil","São Paulo","Iperó","-47.593333","-23.442114","47°35'36,00W","23°26'31,61S",NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","44",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 3 m de altura. Altitude 561 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729","2019-10-03 10:04:06-03","UFSCar","SORO","3817","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"2012","02","21","Brasil","São Paulo","Iperó","-47.592761","-23.432417","47°35'33,94W","23°25'56,70S",NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","52",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 2 m de altura. Altitude 552 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730","2019-10-03 10:04:06-03","UFSCar","SORO","3818","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Silva, A.T.; Nogueira,L.E.G.D.","2012","11","22","Brasil","São Paulo","Iperó","-47.593267","-23.442183","47°35'35,76W","23°26'31,86S",NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","10",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 2,5 m de altura. Altitude 567 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731","2019-10-03 10:04:06-03","UFSCar","SORO","2589","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","1994","11","22","Brasil","São Paulo","Itararé","-48.470222","-23.959222","48°28'12,8''W","23°57'33,2''S",NA,NA,NA,NA,NA,"Fazenda Cofesa","3225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732","2019-10-03 10:04:06-03","UFSCar","SORO","4210","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"1969","05","29","Brasil","São Paulo","Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Via férrea. São Paulo-Santos. Estação Biológica.","15452",NA,NA,"Numa capoeira. Arbusto ca. 1,5m de alt., frutos maduros negros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","2019-10-03 10:04:06-03","UFSCar","SORO","4230","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"1969","05","29","Brasil","São Paulo","Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Via férrea. São Paulo-Santos. Estação Biológica.","15436",NA,NA,"Numa capoeira. Arbusto com cerca de 2m de altura. Frutos maduros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","2019-10-03 10:04:06-03","UFSCar","SORO","5085","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Caliari, C.P.; Rodrigues, O.C.; Rosalem, S.","2009","03","18","Brasil","São Paulo","Cananéia","-47.905433","-24.964133","47°54'19,56W","24°57'50,8,8S",NA,NA,NA,NA,NA,"Estrada de acesso ao perímetro urbano","2112",NA,NA,"Fruto imaturo verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","2019-10-03 10:04:06-03","UFSCar","SORO","2571","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Barreto, K.D.; Rolim, S.; Souza, G.","1996","10",NA,"Brasil","São Paulo","Capão Bonito","-48.3400001525879","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1736","2019-12-05 14:48:38-03","UFSCar","SORO","7817","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna",NA,"P.H.Gaem",NA,NA,NA,NA,"Brasil","São Paulo","Salto de Pirapora","-47.5699996948242","-23.6399993896484",NA,NA,NA,NA,NA,NA,NA,NA,"104",NA,NA,"Arvoreta de 2,5m.",NA,NA,NA,NA,NA,"13557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1737","2019-10-03 10:04:06-03","UFSCar","SORO","5282","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"1997","11","04","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Canyon Guartelá","356",NA,NA,"Árvore com 2 m de altura. Flores marrons.",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1738","2019-12-05 14:48:38-03","UFSCar","SORO","7818","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna",NA,"P.H.Gaem","Gaem, P.H.; Cabello, N.B.",NA,NA,NA,"Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"Ecoresidencial Fazenda Jequitibás.","37",NA,NA,"Arbusto de 1,2m.",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1739","2019-12-05 14:48:38-03","UFSCar","SORO","7822","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna",NA,"P.H.Gaem & N.B. Cabello","Gaem, P.H.; Cabello, N.B.",NA,NA,NA,"Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"Ecoresidencial Fazenda Jequitibás.","88",NA,NA,"Arbusto de 1,7m.",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1740","2019-10-03 10:04:06-03","UFSCar","SORO","4309","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"2001","07","18","Brasil","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,NA,"Fazenda Monte Algre. Mata da Copaíba. Floresata Paludosa a montante - Nascente do Ribeirão Pederneiras.","2465",NA,NA,"Arvoreta de 3m de altura, folhas cartáceas, frutos verdes.",NA,NA,NA,NA,NA,"52219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1741","2019-10-03 10:04:06-03","UFSCar","SORO","2570","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"2000",NA,NA,"Brasil","São Paulo","Orlândia","-47.8800010681152","-20.7199993133545",NA,NA,NA,NA,NA,NA,NA,"Fazenda Vale do Rosário","1717",NA,NA,NA,NA,NA,NA,NA,NA,"16147","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1742","2019-10-03 10:04:06-03","UFSCar","SORO","5184","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Farah, F.T.; Vieira, D.M.","2004","06","22","Brasil","São Paulo","São Joaquim da Barra","-47.8499984741211","-20.5799999237061",NA,NA,NA,NA,NA,NA,NA,"Floresta Estacional Semidecidual. UA4","2426",NA,NA,"Árvore.",NA,NA,NA,NA,NA,"29681","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1743","2019-10-03 10:04:06-03","UFSCar","SORO","3265","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"1997","07","06","Brasil","São Paulo","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico Municipal de Bauru","347",NA,NA,"Arbusto de 3,0m alt.; frutos imaturos esverdeados.",NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1744","2019-10-03 10:04:06-03","UFSCar","SORO","4860","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"2003","01","05","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual do Guartelá.","11",NA,NA,"Arbusto de 3m de altura. Flores brancas. Coletado em cerrado.",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1745","2019-10-03 10:04:06-03","UFSCar","SORO","5283","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Soares - Silva, L.H.; et al","1995","11","22","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"Porto de Areia Ouro Branco","527",NA,NA,"Árvore com 3 m de altura. Inflorescência marrom.",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1746","2019-10-03 10:04:06-03","UFSCar","SORO","4209","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"1986","05","28","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"Reserva Biológica do Alto da Serra de Paranapiacaba","1609",NA,NA,"Arbusto de 1m de altura, com fruto preto.",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1747","2019-10-03 10:04:06-03","UFSCar","SORO","7711","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg","F.F.Mazine",NA,"2004","04","14","Brasil","São Paulo","Matão","-48.558056","-21.620833","48°33'29''W","21°37'15''S",NA,NA,"2017","05",NA,"Fazenda Cambuhy - mata mesófila semidecídua.","5646","600","600","Árvore 8m alt., frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","2019-10-03 10:04:06-03","UFSCar","SORO","1368","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,NA,"2004","01","28","Brasil","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,"Serra do Lopo. Trilha Torre da Embratel.","1381",NA,NA,"Árvore 13 m. Botão jovem.",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1749","2019-05-06 12:00:55-03","UFU","HUFU","18438","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, L.H. e","Chagas, F.S. e; Soares-Silva, L.H.","1996","11","05","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"HUFU00016235",NA,"1998","09","22","Vieiras - Palmeiras","2154",NA,NA,"Árvore, ca. 4 m. Botões marrons, frutos imaturos verde-vermelhos, maduro preto.",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1750","2019-05-06 12:00:55-03","UFU","HUFU","51949","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, L.H. e","Chagas-Silva, F. e","1996","08","19","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"HUFU00016233",NA,"1997",NA,NA,"Rio Tibagi, Margem direita.","s.n.",NA,NA,"Árvore, ca. 5 m. Frutos maduros vermelhos a negros.",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1751","2019-05-06 12:00:55-03","UFU","HUFU","18439","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, L.H. e","Kinupp, V.F.; Medri, C. & Francisco, E.M.","1997","09","26","Brasil","Paraná","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,"HUFU00016234",NA,"1998","09","22","Parque Municipal Danziger Hof","841",NA,NA,"Arvoreta, botões creme, frutos imaturos verdes e maduros roxo.; Mata ciliar.",NA,NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1752","2019-05-06 12:00:55-03","UFU","HUFU","76456","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, L.H.","Nakajima, J.N.; et al.","1989","12","03","Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,"HUFU00074303","HUFU00074303","1993",NA,NA,"Barra do rio Imbituizinho, interior da mata.","s.n.",NA,NA,"Arvoreta 2,5m; frutos imaturos verdes e maduros laranja.",NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1753","2020-08-04 12:48:38-03","UFU","HUFU","15119","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg","Arantes, A.A.A.","Mota, A.L.P.","1993","11","11","Brasil","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00016164",NA,"1998","10","29","Vale do Rio Araguari, Triangulo Mineiro. Área 15.","2041",NA,NA,"Arbusto, ca. 2 m. Botões florais roxos, ferrugíneos.",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1754","2020-08-04 12:48:38-03","UFU","HUFU","25542","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Arantes, A.A.A.","1998","01","19","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016163",NA,NA,NA,NA,"Estação Ecológica do Panga","847",NA,NA,"Arvoreta, ca. 2 m. Flores velhas, início de frutificação.; Mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1755","2019-05-06 12:00:55-03","UFU","HUFU","76348","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Cardoso, L.J.T.; Farag, P.R.C.; Samor, O.; Nunes, W.H. & Mauad, L.P.","2017","10","12","Brasil","Minas Gerais","Jacutinga","-46.610833","-22.247222","-46.610833","-22.247222","HUFU00074244","HUFU00074244",NA,NA,NA,"Ao norte da cidade, ca. de 6 km da Cidade, ao longo do traçado onde passará uma linha de transmissão. Coordenadas aproximadas do indivíduo (WGS84).","1787","829","829","CAP 16 cm; folhas membranáceas e discolores. Altura: 5 m. Arvoreta terrícola, ciófila.; Fragmento de Floresta Estacional Semidecidual. Interior da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756","2020-08-04 12:48:38-03","UFU","HUFU","14566","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg","Arantes, A.A.A.","Mota, A.L.P.","1992","11","17","Brasil","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00016157",NA,"1998","11","03","Vale do Rio Araguari, Triangulo Mineiro. Próximo a casa de visita, UHE Miranda.","1453",NA,NA,"Arvoreta, ca. 4 m. Flores branco-rosadas.",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1757","2019-05-06 12:00:55-03","UFU","HUFU","3333","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg","Proença, C.","Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","1992","08","28","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016160",NA,"1993","03","21","Estação Ecológica do Panga","266",NA,NA,"Arbóreo, ca. 6 m. Frutos verdes, quando maduros avermelhados.; Mata mesofitica.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1758","2019-05-06 12:00:55-03","UFU","HUFU","2298","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg","Proença, C.","Schiavini, I.","1989","09","16","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016159",NA,"1993","03","21","Estação Ecológica do Panga","203",NA,NA,"Árvore, ca. 5 m. Com frutos verdes.; Mata de galeria do riacho do Panga.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1759","2020-08-04 12:48:38-03","UFU","HUFU","17415","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg","Arantes, A.A.A.","Arantes, A.A.A.; Schiavini, I.","1995","10","13","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016168",NA,"1997","02",NA,"Estação Ecológica do Panga","391",NA,NA,"Árvore, ca. 5 m. Frutos maduros de coloração vermelho e amarelos.; Mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1760","2020-08-04 12:48:38-03","UFU","HUFU","16500","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Arantes, A.A.A.","1997","10","03","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016246",NA,NA,NA,NA,"Estação Ecológica do Panga","768",NA,NA,"Arvoreta, ca. 4 m. Botões imaturos cobertos por pêlos esbranquiçados.; Borda da mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1761","2020-08-04 12:48:38-03","UFU","HUFU","16482","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Arantes, A.A.A.","1997","10","31","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016165",NA,NA,NA,NA,"Estação Ecológica do Panga","803",NA,NA,"Arvoreta, ca. 3 m. Botões ferrugíneos.; Mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1762","2019-05-06 12:00:55-03","UFU","HUFU","16014","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Silva, S.C.S. e","1997","11","25","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016167",NA,NA,NA,NA,"Estação Ecológica do Panga","51",NA,NA,"Árvore, ca. 6 m. Flores com estames brancos; Mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1763","2019-05-06 12:00:55-03","UFU","HUFU","15430","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Silva, S.C.S. e","1997","11","19","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016166",NA,NA,NA,NA,"Estação Ecológica do Panga","50",NA,NA,"Planta com porte arbóreo.; Borda de mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1764","2019-05-06 12:00:55-03","UFU","HUFU","15007","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Silva, S.C.S. e","1997","09","17","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016170",NA,NA,NA,NA,"Estação Ecológica do Panga","31",NA,NA,"Planta com porte arbóreo.; Mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1765","2019-05-06 12:00:55-03","UFU","HUFU","14829","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Promata.","1997","07","31","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016245",NA,NA,NA,NA,"Estação Ecológica do Panga","38",NA,NA,"Árvore, ca. 3 m. Frutos imaturos verdes.; Mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1766","2019-05-06 12:00:55-03","UFU","HUFU","14232","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Promata.","1997","06","03","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016162",NA,NA,NA,NA,"Estação Ecológica do Panga","07",NA,NA,"Árvore, ca. 5 m. Frutos imaturos verdes.; Mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1767","2019-05-06 12:00:55-03","UFU","HUFU","14230","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Promata.","1997","06","24","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016161",NA,NA,NA,NA,"Estação Ecológica do Panga","05",NA,NA,"Árvore, ca. 6 m. Frutos imaturos.; Mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1768","2019-05-06 12:00:55-03","UFU","HUFU","25541","S","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O.Berg",NA,"Markstein, N.; et al.","1997","12","22","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00016158",NA,NA,NA,NA,"Estação Ecológica do Panga, Beira do rio.","10",NA,NA,"Arbusto, ca. 3,5 m. Flores velhas marrons.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1769","2021-02-23 13:22:50-03","MN","R-TIPOS","161877","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","reitziana","Calyptranthes reitziana","D. Legrand","Smith, L.B.","Smith, L.B.; Reitz, R.","1957","01","04","Brasil","Santa Catarina","Concórdia","-52.0278015136719","-27.2341995239258",NA,NA,"R000161877","R000161877_001","1957",NA,NA,NA,"9919","400","400",NA,NA,NA,NA,NA,NA,"24608","auto",NA,NA,NA,NA,"Isotypus",NA,NA,NA
"1770","2020-08-20 14:58:12-03","UFSC","FLOR","6637","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Smith, L.B.; Klein, R.M. & Hatschbach, G.","1965","01","18","Brasil","Paraná","Jaguariaíva","-49.266667","-24.133333","49º16'W","24º8'S","FLOR0006637",NA,NA,NA,NA,"Barra do Rio das Mortes, Rio Jaguariaiva.","14762","810","810","Determinação e coordenadas conforme Herbário Virtual NYBG.",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","2020-08-20 14:58:12-03","UFSC","FLOR","50237","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Grizzon, M.","Grizzon, M.","2013","02","24","Brasil","Rio Grande do Sul","São Marcos","-51.011667","-22.016667","51º0'42''W","22º1'0''S","FLOR0050237",NA,"2013","03","19","Margem do Rio São Marcos.","185","800","800","arvoreta com caule cinza escamante, 3,5m altura",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772","2020-08-20 14:58:12-03","UFSC","FLOR","47717","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Grizzon, M.","Grizzon, M.","2012","12","17","Brasil","Rio Grande do Sul","São Marcos",NA,"-28.975278","51º3'93''W","28º58'31''S","FLOR0047717",NA,"2013","01","16","Junto à sede do Grêmio Americano.","128","775","775","árvore com caule escamante rugoso, 4,5m altura",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
