"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","01173255","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","B. Maguire","47124",NA,NA,NA,"South America","Brazil","Amapá",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387620' target='other'> <mi>dwc_moreinfo</mi></a>","NY01173255","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","695530","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","S. A. Mori","25773","2004","08","13","South America","French Guiana",NA,NA,"Nouragues Field Station. 100 km SSW of Cayenne and 40 km SW of Regina, ca. 7 km from Saut Pararé on the Arataï River. Near Crique Cascade, ca. 1.2 km SW of Camp Inselberg. Collections made on or near edge of granitic outcrop.","-52.68","4.08","120","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822729' target='other'> <mi>dwc_moreinfo</mi></a>","NY00695530","C. Geiselman","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3857394","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","O. Huber","9657","1984","08","14","South America","Venezuela","Bolívar","Roscio","sabanas y arbustales sobre afloramientos rocosos de arenisca al S de Cantarana, aprox. 20 km al NE de Ikabarú (aprox. 95 km al W de Santa Elena de Uairén)","-61.67","4.42","850","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4134326' target='other'> <mi>dwc_moreinfo</mi></a>","NY03857394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","3857414","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","B. Maguire","54167","1963","07","15","South America","Suriname",NA,NA,"Wilhelmina Gebergte, 2 km northeast of island near affluence of Oost Rivier",NA,NA,"225","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4134346' target='other'> <mi>dwc_moreinfo</mi></a>","NY03857414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01173251","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","W. A. Egler","24588",NA,NA,NA,"South America","Brazil","Amapá",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387603' target='other'> <mi>dwc_moreinfo</mi></a>","NY01173251","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","929803","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. S. Irwin","28834","1971","01","22","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, lower cut over slopes of Serra da Caraça, sandy slopes near riacho, ca. 10 km W. of Barão de Cocais.","-43.4927778","-20.1263","1400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997898' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929803",NA,"1400","NY00929803_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:43:04-03","EAO","IAN","91307","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","angustifolia","Utricularia angustifolia","Benj.","Cowan, RS","38676","1954","12","04","Southern America","Brasil","Amapá",NA,"Herb of marshy area along stream in campo behind Oyapock Airfield. Locally frequent.","-52.916667","-0.916667",NA,NA,"Flowers white with pale blue lip.","IAN091307","Cowan, RS",NA,NA,"1955","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:43:04-03","EAO","IAN","108494","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","angustifolia","Utricularia angustifolia","Benj.","Maguire, B","47124","1960","07","23","Southern America","Brasil","Amapá","Oiapoque","Wet places in campo near Santo Antonio. Common.","-51.8","3.883333",NA,NA,"Basal leaves linear; corolla whitish with yellow crest.","IAN108494",NA,NA,NA,NA,"-51.8","3.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:43:04-03","EAO","IAN","109828","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","angustifolia","Utricularia angustifolia","Benj.","Pires, JM","48866","1960","10","16","Southern America","Brasil","Amapá","Oiapoque","On thin soil layer overlying rock, in partial shade of a Clusia thicket. Large and undulated granitic outcrop suurounted by forest, near Mt. Carupina. Occasional.","-51.616667","3.55","30",NA,"Plants with only a few narrow basal leaves still left; calyx yellow-green; corolla yellow.","IAN109828","Pires, JM","30",NA,"1960","-51.616667","3.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:43:04-03","EAO","IAN","59892","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","angustifolia","Utricularia angustifolia","Benj.","Fróes, RL","26741","1950","10","20","Southern America","Brasil","Amapá","Oiapoque","Área do aeroporto, solo arenoso.","-51.8349990844727","3.84306001663208",NA,NA,"Erva, planta terrestre; flores amarelas.","IAN059892","Cordeiro, MR",NA,NA,"1984",NA,NA,"01","254902","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:43:05-03","EAO","IAN","129823","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Irwin, HS; Grear Jr., JW; Grear Jr., JW","12804","1966","02","14","Southern America","Brasil","Goiás",NA,"Wet campo and gallery margin, ca. 15km W of Vaeadeiros.",NA,NA,"1000",NA,"Wiry, erect, to 75cm tall. Calyx dark violet; corolla yellow, the spur purplish. Among grasses.","IAN129823","Taylor, P","1000",NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:43:05-03","EAO","IAN","32076","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Baldwin Jr., JT","4077","1944","06","03","Southern America","Brasil","Amapá",NA,NA,"-52.916667","-0.916667",NA,NA,NA,"IAN032076","Taylor, P",NA,"IAN032076 IAN032076_e","1972","-52.916667","-0.916667","05",NA,NA,"30","tipo (?)",NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:43:05-03","EAO","IAN","117589","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Pires, JM; Cavalcante, PB","52038","1962","07","10","Southern America","Brasil","Amapá",NA,"Rare in marshy savanna, road to Amapá, km 48.","-52.916667","-0.916667",NA,NA,"Herb, flowers violet.","IAN117589","Moreira, AD",NA,NA,"2012","-52.916667","-0.916667","01",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:43:05-03","EAO","IAN","86222","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Smith, SG; Idrobo-Muñoz, JM","1545","1950","08","22",NA,"Colômbia",NA,NA,"Sedimetary and igneous ridges of largely open garssland with scattered low scrubs, gullies heavily wooded; soil thin sandy and rocky.",NA,NA,NA,NA,"Two km east of rio Zanza above junction with rio Guejar; north end of Cordillera Macarena.","IAN086222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:43:05-03","EAO","IAN","96255","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Black, GA; Egler, WA","19802","1937","05","30","Southern America","Brasil","Pará",NA,"Região do Ariramba. Igarapé Quebra-dente.",NA,NA,NA,NA,"Flor roxa, bela.","IAN096255","Moreira, AD",NA,NA,"2012",NA,NA,"01",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:43:05-03","EAO","IAN","166358","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Cordeiro, MR; Batista, J","2721","1997","06","04","Southern America","Brasil","Amapá","Macapá","Fazenda Itapoã. Bloco I. BR-156, Igarapé do Rosa. Campo próximo ao Rio.","-51.0663986206055","-0.366667002439499",NA,NA,"Erva. Flor roxa.","IAN166358","Moreira, AD",NA,NA,"2012",NA,NA,"01","225229","auto","10",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:43:05-03","EAO","IAN","52191","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Fróes, RL","25953","1950","02","13","Southern America","Brasil","Amapá","Oiapoque",NA,"-51.8349990844727","3.84306001663208",NA,NA,NA,"IAN052191","Moreira, AD",NA,NA,"2012",NA,NA,"01","254902","auto","10",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:43:05-03","EAO","IAN","96925","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Silva, A da","514","1957","09","28","Southern America","Brasil","Amapá","Oiapoque","Campo de aviação de Oiapoque.","-51.8349990844727","3.84306001663208",NA,NA,"Erva com flor.","IAN096925","Moreira, AD",NA,NA,"2012",NA,NA,"01","254902","auto","10",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:43:05-03","EAO","IAN","52287","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Fróes, RL","26047","1950","02","17","Southern America","Brasil","Amapá","Oiapoque","Perto do aeroporto.","-51.8349990844727","3.84306001663208",NA,NA,NA,"IAN052287","Moreira, AD",NA,NA,"2012",NA,NA,"01","254902","auto","10",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419772","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Henkel TW; Williams (Guyana) R; Mutchnick P",NA,"1994","10","19","Southern America","Guyana","Potaro-Siparuni",NA,"Guyana. Potaro-Siparuni Region. Pakaraima Mts; Sukabi R (tributary of Ireng), above Ando Falls.","-60.166667","5.166667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419772 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419772","Taylor PG",NA,"NL-U1419772",NA,"-60.166667","5.166667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0158890",NA,NA,NA,NA
"66","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419741","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Hahn WJ; Judziewicz EJ; Tiwari S; Gopaul D",NA,"1988","04","02","Southern America","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls National Park, Potaro - Siparuni region.","-59.5","5.183333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419741","Taylor PG",NA,"NL-U1419741",NA,"-59.5","5.183333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0047565",NA,NA,NA,NA
"67","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419743","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Raynal-Roques AM",NA,"1978","02","25","Southern America","French Guiana",NA,NA,NA,"-52.283333","4.716667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419743 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419743","Raynal-Roques AM",NA,"NL-U1419743",NA,"-52.283333","4.716667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0224574",NA,NA,NA,NA
"68","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.2828597","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Geldermalsen-de Jongh E van",NA,"1979","07","27","Southern America","Surinam",NA,NA,"Teboe Berg, op ca. 1/3 van de hoogte, ca. 220 m Granietrots.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828597 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828597",NA,NA,"NL-L2828597",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.2828599","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Leprieur FMR",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828599",NA,NA,"NL-L2828599",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.2828600","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Leprieur FMR",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828600 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828600",NA,NA,"NL-L2828600",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.2828601","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Mélinon M",NA,"1842","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828601 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828601",NA,NA,"NL-L2828601",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.3886326","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville C de",NA,"1980","09","11","Southern America","French Guiana",NA,NA,"Massif des Emerillions, zone centrale.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3886326 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3886326",NA,NA,"NL-L3886326",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U 0003683","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Hostmann FWR",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0003683","Taylor PG",NA,"NL-U0003683","1973",NA,NA,"07",NA,NA,"01","type","Magnoliopsidae","19250 A",NA,NA,NA,NA
"74","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419448","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Liesner RL; Carnevali G",NA,"1987","11","09","Southern America","Venezuela",NA,NA,"Dpto. Casiquiare: Near Chapezon, between Boca de Casiquiare and Solano.","-67.05","1.966667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419448 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419448",NA,NA,"NL-U1419448",NA,"-67.05","1.966667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419449","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Werff HH van der; Holst BK",NA,"1985","11","07","Southern America","Venezuela",NA,NA,"Venezuela. Edo. Bolivar: Distr. Cedeno. In morichal, 14 km S of Caicara de L'Orinoco.","-66.25","7.583333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419449 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419449",NA,NA,"NL-U1419449",NA,"-66.25","7.583333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419737","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Versteeg",NA,"1904","09","01","Southern America","Surinam",NA,NA,"luv Tapanahoni.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419737",NA,NA,"NL-U1419737",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0199653",NA,NA,NA,NA
"77","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419738","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Versteeg",NA,"1904","09","01","Southern America","Surinam",NA,NA,"luv Tapanahoni.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419738",NA,NA,"NL-U1419738",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0199652",NA,NA,NA,NA
"78","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419739","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Versteeg",NA,"1904","09","01","Southern America","Surinam",NA,NA,"luv Tapanahoni.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419739",NA,NA,"NL-U1419739",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0199655",NA,NA,NA,NA
"79","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419740","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Versteeg",NA,"1904","09","01","Southern America","Surinam",NA,NA,"luv Tapanahoni.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419740",NA,NA,"NL-U1419740",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0199654",NA,NA,NA,NA
"80","2020-02-08 09:33:12-03","NBC","NL-BOTANY","WAG.1055318","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Gieteling CJ",NA,"1970","05","18","Southern America","Surinam",NA,NA,"Savanna near Copie, Kasiwinica R. bank, tributary of Commewijne R.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1055318 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1055318",NA,NA,"NL-WAG1055318",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 09:33:12-03","NBC","NL-BOTANY","WAG.1055319","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Gieteling CJ",NA,"1970","05","18","Southern America","Surinam",NA,NA,"Savanna near Copie, Kasiwinica R. bank, tributary of Commewijne R.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1055319 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1055319",NA,NA,"NL-WAG1055319",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-11-04 11:12:11-03","ESALQ","ESA","25877","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Souza, V.C.; Miyagi, P.H.; Souza, J.P.; Nakagomi, M.Y.","7325.0","1994","11","14",NA,"Brasil","São Paulo","Itararé","Estrada Itararé - Itapeva, próximo à ponte do Rio Verde. Área de cerrado adjacente a banhado. 24o05'06S, 49o12'06W",NA,"-24.085",NA,NA,NA,"ESA025877","Gonella, P.M.",NA,NA,NA,NA,"-24,085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:12:11-03","ESALQ","ESA","23955","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Miyagi, P.H.; Zandoval, J.A.; Souza, J.P.","346.0","1995","02","11",NA,"Brasil","São Paulo","Itararé","Estrada Itararé - Bonsucesso de Itararé, ca. 10 Km de Itararé.","-491.616","-241.138",NA,NA,"Herbácea, ca. 25 cm alt. Flores creme amareladas.","ESA023955","Gonella, P.M.",NA,NA,NA,"-491,616","-241,138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-31 13:40:25-03","MN","R","232481","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Anndré, T. 5; Suemitsu, C.",NA,"2015","05","14",NA,"Brasil","Pará","Santarem","Ponta das Pedras","-54.91054","-2.47055",NA,NA,NA,NA,"Donza, A.",NA,NA,"2015","-54.91054","-2.47055","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-31 13:40:25-03","MN","R","232470","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Donza, A. 228; Suemitsu, C.",NA,"2014","05","28",NA,"Brasil","Pará","Santarem","Ponta das Pedras","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Donza, A.",NA,NA,"2014",NA,NA,"05","205258","auto","28",NA,NA,NA,NA,NA,NA,NA
