"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","infraspecificEpithet","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"1785","2019-04-23 15:26:42-03","UFMT","UFMT","30327","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Bernacci, L.C.; Árbocz, G.F.","2588","1997","11","24",NA,"Brasil","Mato Grosso","Mt, Serra do Taquaral, Mata em gratão.","-52.333333","-15.683333",NA,"Arvore ca 12M , frutos imaturos,fusiformes.&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;; Limite com cerrado.",NA,NA,NA,NA,NA,"Barra do Garças",NA,NA,"-52.333333","-15.683333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","2018-07-20 21:34:30-03","UFMT","UFMT","30330","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Ames, A.","464","1997","07","04",NA,"Brasil","Mato Grosso","Margem MT 420 a 6km da cidade em direção a Juruena.","-59.407778","-10.223611",NA,"Arvoreta 4m. Frutos laranjados, deiscentes; Relevo plano, solo latossolo.&nf;Borda de mata.",NA,NA,NA,NA,NA,"Aripuanã",NA,NA,"-59.407778","-10.223611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787","2019-05-17 13:37:55-03","UFMT","UFMT","30334","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.","3972","1997","06","05",NA,"Brasil","Mato Grosso","solo tipo aluvial área alagável.","-57.826667","-9.823056",NA,"relevo suave ondulado, floresta ombrofila aberta aluvial.&nf;liana lenhosa, com furtos imaturos verdes.; beira do rio SÃO Jão Da Barra.",NA,NA,"Souza, V.C.",NA,NA,"Nova Bandeirantes",NA,NA,"-57.826667","-9.823056",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"1788","2019-10-30 09:27:48-03","UFMT","UFMT","2888","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Guarim Neto, G.; Amorim Neto, L.","657","1982","08","31",NA,"Brasil","Mato Grosso","Guia, Mt, Guia",NA,NA,NA,"arbusto pequeno, inflorencia ferrugínea. botões florais pequenos.&nf;Mat. de levantamento (6 A); cerrado.",NA,NA,"Foreno, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"1789","2018-07-20 21:34:29-03","UFMT","UFMT","16024","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Guarim Neto, G.; alunos","1441","1995","11","20",NA,"Brasil","Mato Grosso","Mt, Acorizal.","-56.3657989501953","-15.2047004699707",NA,"arbusto vp, 2,5, frutos laranjados.",NA,NA,NA,NA,NA,"Acorizal",NA,NA,NA,NA,"29115","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1790","2018-07-20 21:34:29-03","UFMT","UFMT","21190","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Macedo, M.; Assumpção, S.","1728","1980","09","13",NA,"Brasil","Mato Grosso","Margem direita do rio Caiuni.","-52.2566986083984","-15.8900003433228",NA,"arbusto frutos maduros vermelhados.; solo arenoso.",NA,NA,NA,NA,NA,"Barra do Garças",NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1791","2018-10-03 21:33:20-03","UFMT","UFMT","40102","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Brazão, C.M.S.C.; Silva, N.A.U.S.","43","2011","09","15",NA,"Brasil","Mato Grosso","Estação ecológica Serra das Araras.","-57.6789016723633","-16.0706005096436",NA,"Mata encosta.",NA,NA,NA,NA,NA,"Cáceres",NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1792","2020-04-17 17:41:28-03","UFMT","UFMT","12875","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Ecologia Vegetal Polo","1619","1987","09","16",NA,"Brasil","Mato Grosso","Rio Uricoeara, Estação Ecol. Serra das Araras Porto Estrela.","-57.6789016723633","-16.0706005096436",NA,"Subarbusto ca 3,5m inflorescencia ferrugína botões florais jovens.; cerrado.",NA,NA,NA,NA,NA,"Cáceres",NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1793","2018-10-03 21:33:20-03","UFMT","UFMT","7287","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Macedo, M.; Godinho, R.","3928","1994","07","20",NA,"Brasil","Mato Grosso","Campo de aviação ; aldeia Utiarity.","-57.8918991088867","-13.6752996444702",NA,"Folhas composto; influrescencia marrom arvore 4,5 m.; cerrado, arenoso.",NA,NA,NA,NA,NA,"Campo Novo do Parecis",NA,NA,NA,NA,"92744","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1794","2018-10-03 21:33:20-03","UFMT","UFMT","6993","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Macedo, M.; Godinho, R.","3928","1994","07","20",NA,"Brasil","Mato Grosso","Mt aldeia Utiariti. Campo de Aviação.","-57.8918991088867","-13.6752996444702",NA,"Arvore, 4,5m , folhas compostas; inflorescencias marrom.; cerrado para mata, arenoso.",NA,NA,NA,NA,NA,"Campo Novo do Parecis",NA,NA,NA,NA,"92744","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1795","2018-07-20 21:34:29-03","UFMT","UFMT","19032","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Macedo, M.; Ferreira, A.R.; Silva, A.","6363","1997","11","14",NA,"Brasil","Mato Grosso","Margem da Estrada, Campo Verde MT.","-55.1688995361328","-15.5466995239258",NA,"folhas compostas alternadas, frutos imaturos vermalhados.; cerradão",NA,NA,NA,NA,NA,"Campo Verde",NA,NA,NA,NA,"92328","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1796","2019-12-18 18:37:20-03","UFMT","UFMT","2883","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Oliveira-Filho, A.T.","153","1983","09","25",NA,"Brasil","Mato Grosso","Arbusto ca. 2,0m, flores amarelas.","-55.749698638916","-15.460599899292",NA,"arbusto ca 2,0m flores amarelados.; cerrado",NA,NA,"Oliveira-Filho, A.T.",NA,NA,"Chapada dos Guimarães",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1797","2018-07-20 21:34:30-03","UFMT","UFMT","2877","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Santos, J.U.; Rosário, C.S.","346","1982","11","18",NA,"Brasil","Mato Grosso","cerrado, solo pedregoso.","-55.749698638916","-15.460599899292",NA,"arbusto com cerca de 1,5 m ; frutos avermelhados.; Chapada do guimaraes, prox. Véu de noiva.",NA,NA,"Walter, B.",NA,NA,"Chapada dos Guimarães",NA,NA,NA,NA,"107042","auto","2002",NA,NA,NA,NA,NA,NA,NA
"1798","2018-07-20 21:34:30-03","UFMT","UFMT","35843","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Nasser, O.S.","107","2005","09","29",NA,"Brasil","Mato Grosso","Cidade de Pedra, Chapada dos Guimaraes.","-55.749698638916","-15.460599899292",NA,"Arbusto; com frutos.; cerrado ralo.",NA,NA,NA,NA,NA,"Chapada dos Guimarães",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1799","2019-12-16 17:46:22-03","UFMT","UFMT","23947","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Amorim Neto, L.; Aragona, M.","1271","2000","11","08",NA,"Brasil","Mato Grosso","Fazenda Pombal, Parna.","-55.749698638916","-15.460599899292",NA,"subarbusto, ca 50m, fruto em cacho terminal. fruto vermelhado imaturo.",NA,NA,NA,NA,NA,"Chapada dos Guimarães",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1800","2018-07-20 21:34:29-03","UFMT","UFMT","23490","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Borba, A.; Amorim Neto, L.; Amálio, J.E.","s.n.","2000","09","19",NA,"Brasil","Mato Grosso","Faz. Invernada Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,"Arbusto 3m, fruto em cacho extra axlilar, fruto esverdeado imaturos.; cerrado, argilo arenoso",NA,NA,NA,NA,NA,"Chapada dos Guimarães",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1801","2018-07-20 21:34:30-03","UFMT","UFMT","23743","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Borba, A.; Silva, E.","s.n.","2000","11","09",NA,"Brasil","Mato Grosso","Faz. Invernada - Chapada Dos Guimarães.","-55.749698638916","-15.460599899292",NA,"Árovore de 3m, folhas compostas, frutos maturos amarelados.",NA,NA,NA,NA,NA,"Chapada dos Guimarães",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1802","2018-10-03 21:33:19-03","UFMT","UFMT","2882","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Prance, G.T.; Coelho, D.F.; Lleras, E.","1523","1978","10","23",NA,"Brasil","Mato Grosso","rod from buriri to agua fria about 10 miles, from buriti. meadow at edge of chapada.","-55.749698638916","-15.460599899292",NA,"TREE, 2,5 m fruit orange.",NA,NA,"Fovero, E.",NA,NA,"Chapada dos Guimarães",NA,NA,NA,NA,"107042","auto","1984",NA,NA,NA,NA,NA,NA,NA
"1803","2018-07-20 21:34:29-03","UFMT","UFMT","1228","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Macedo, M.; Ferreira, A.R.; Lopes, P.","6374","1997","10","09",NA,"Brasil","Mato Grosso","Margem Estrada.","-50.9958000183105","-14.3971996307373",NA,"arbusto, folhas composta, frutos esverdeados, imaturos.; cerradão, arenoso;",NA,NA,NA,NA,NA,"Cocalinho",NA,NA,NA,NA,"293587","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1804","2021-02-12 18:59:16-03","UFMT","UFMT","2902","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Guarim Neto, G.; Cunha, C.N.; Moraes, E.C.C.; Ferreira, L.A.D.; et al","923","1983","04","21",NA,"Brasil","Mato Grosso","BR 364 Rosário do Oeste.","-56.0966987609863","-15.5960998535156",NA,"arbusto, de inflorescencia ferrugínea. Flores levemente róseas.; cerrado.",NA,NA,NA,NA,NA,"Cuiabá",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1805","2020-02-21 18:22:07-03","UFMT","UFMT","2889","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Sonoda, L.F.; Menezes, N.","41","1981","11","19",NA,"Brasil","Mato Grosso","Campus da UFMT.","-56.0966987609863","-15.5960998535156",NA,"Arbustos cerca de 3 m, folhas composta, fruto pequeno amarelado tipo drupa.; CERRADO.",NA,NA,"Foreno, E.",NA,NA,"Cuiabá",NA,NA,NA,NA,"74875","auto","1984",NA,NA,NA,NA,NA,NA,NA
"1806","2018-07-20 21:34:29-03","UFMT","UFMT","18626","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Macedo, M.; Loureiro, R.","6293","1997","11","28",NA,"Brasil","Mato Grosso","cerrado","-56.0966987609863","-15.5960998535156",NA,"arvoreta, folhas compostas, frutos drupa amarela.; estrada para São Matias.",NA,NA,"Amorim Neto, L.",NA,NA,"Cuiabá",NA,NA,NA,NA,"74875","auto","1999",NA,NA,NA,NA,NA,NA,NA
"1807","2018-08-09 21:10:56-03","UFMT","UFMT","2885","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Guarim Neto, G.; Guarim, V.L.M.S.","462","1982","06","18",NA,"Brasil","Mato Grosso","Distrito Nossa Senhora da Guia, cerrado","-56.0966987609863","-15.5960998535156",NA,"Arbustos de folíolos coríaceos. Inflorescencia ferrugínea. botões florais pequenos.; Distrito Nossa Senhora da Guia",NA,NA,"Fovero, E.",NA,NA,"Cuiabá",NA,NA,NA,NA,"74875","auto","1984",NA,NA,NA,NA,NA,NA,NA
"1808","2018-08-09 21:10:56-03","UFMT","UFMT","13151","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Costa, I.; Ismar; Darvin","5515","1997","02","26",NA,"Brasil","Mato Grosso","jardim italia","-56.0966987609863","-15.5960998535156",NA,"arbusto, flores brancas em cachos perfumadas, folhas alternados.; cerrado.",NA,NA,NA,NA,NA,"Cuiabá",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1809","2018-07-20 21:34:29-03","UFMT","UFMT","20152","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Nonato, P.; Amorim Neto, L.","4421","1998","10","06",NA,"Brasil","Mato Grosso","Mt, Manso.","-56.0966987609863","-15.5960998535156",NA,"Sub arbusto, flores douradas.",NA,NA,"Silva, R.R.",NA,NA,"Cuiabá",NA,NA,NA,NA,"74875","auto","2007",NA,NA,NA,NA,NA,NA,NA
"1810","2018-07-20 21:34:30-03","UFMT","UFMT","30338","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Souza, V.C.; Scalon, V.R.; Duarte, A.R.","16989","1997","05","23",NA,"Brasil","Mato Grosso","avana arborizada ( caerrado) sobre o solo pedregozo, com trechos de canga.","-56.4460983276367","-14.4085998535156",NA,"aubustos, ca 8 m, flores creme esverdeadas.; fazenda Caeté ( parte da fazenda baronesa), 15 km, ESE - linha reta.&nf;de Diamantino.",NA,NA,"Souza, V.C.",NA,NA,"Diamantino",NA,NA,NA,NA,"134442","auto","1998",NA,NA,NA,NA,NA,NA,NA
"1811","2018-07-20 21:34:29-03","UFMT","UFMT","23221","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Macedo, M.; Ferreira, A.R.; Silva, E.","7353","2000","03","06",NA,"Brasil","Mato Grosso","MT, 270 Guiratinga Poxoréo.","-53.75830078125","-16.3493995666504",NA,"Arbusto, folhas compostas alternas, frutos vermelhos.; Cerrado, areno argiloso.",NA,NA,NA,NA,NA,"Guiratinga",NA,NA,NA,NA,"87205","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1812","2020-04-17 17:41:28-03","UFMT","UFMT","16675","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Amorim Neto, L.; Borges, G.; Rondon, B.; FEMA","503","1995","11","21",NA,"Brasil","Mato Grosso","Belo Monte. MT. Area da estação ecológica.","-58.3588981628418","-10.3180999755859",NA,"Arbusto, de ca 4,0 m, folha glaba fruto laranjado imaturo.; margem do lago",NA,NA,NA,NA,NA,"Juruena",NA,NA,NA,NA,"65163","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1813","2018-10-03 21:33:19-03","UFMT","UFMT","20626","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Silveira, E.A.","12","1997","06","10",NA,"Brasil","Mato Grosso","Campo de murundus- Lucas do Rio Verde.","-55.9110984802246","-13.0502996444702",NA,"Arbusto de 0,7m",NA,NA,"Amorim Neto, L.",NA,NA,"Lucas do Rio Verde",NA,NA,NA,NA,"78803","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1814","2018-11-21 20:31:06-02","UFMT","UFMT","11783","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Pantanal de Poconé","17","1988","05","27",NA,"Brasil","Mato Grosso","Estrada Poconé Porto Cercado, cerca 4m após o Rio Bento Gomes.","-56.6227989196777","-16.2567005157471",NA,"Arbusto de ca. 44m.Inflorescencia pouco tomentosos,ferruginea&nf;flores pequenas e esverdeadas.&nf;; Cerrado.",NA,NA,NA,NA,NA,"Poconé",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1815","2018-11-21 20:31:06-02","UFMT","UFMT","11782","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Pantanal de Poconé","17","1888","05","27",NA,"Brasil","Mato Grosso","Estrada Poconé - porto Cercado, cerca de 4 km apos Rio Benti Gomes.","-56.6227989196777","-16.2567005157471",NA,"Arbusto de ca 4m, inflorescencia pouco tomentosa,ferrugpinea. flores pequenas, esverdeadas.; cerrado",NA,NA,NA,NA,NA,"Poconé",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1816","2018-07-20 21:34:30-03","UFMT","UFMT","2906","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Guarim Neto, G.; Dias, L.A.F.; Amorim Neto, L.","238","1987","09","11",NA,"Brasil","Mato Grosso","Fazenda Cruzeiro.","-54.6356010437012","-16.4708003997803",NA,"Subarbusto, 3,0m inflorescência ferrugínea pequenas frutos jovens.; cerrado",NA,NA,NA,NA,NA,"Rondonópolis",NA,NA,NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1817","2018-07-20 21:34:30-03","UFMT","UFMT","2904","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Guarim Neto, G.; Dias, L.A.F.; Silva, N.E.","305","1987","11","27",NA,"Brasil","Mato Grosso","Fazenda Maria Augusta","-54.6356010437012","-16.4708003997803",NA,"Arbusto, 3,5m frutos presentes, verde- amarelados, jovens.; cerrado.",NA,NA,NA,NA,NA,"Rondonópolis",NA,NA,NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1818","2018-07-20 21:34:30-03","UFMT","UFMT","2905","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Guarim Neto, G.; Dias, L.A.F.; Amorim Neto, L.","276","1987","09","12",NA,"Brasil","Mato Grosso","Próximo a fazenda Garimpo. Estrada para Fátima de São Lourenço.","-54.6356010437012","-16.4708003997803",NA,"Arbusto de ca 4m botões florais esverdeados, flores alvacentas.; cerrado",NA,NA,NA,NA,NA,"Rondonópolis",NA,NA,NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1819","2018-07-20 21:34:30-03","UFMT","UFMT","36145","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Junior, T.S.S.; Silva, E.","34","2005","11","24",NA,"Brasil","Mato Grosso","Fazenda Panflora","-56.4275016784668","-14.8360996246338",NA,"Arbusto,folhas compostas,frutos verdes amarelos.; cerrado.",NA,NA,NA,NA,NA,"Rosário Oeste",NA,NA,NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1820","2020-01-08 18:48:56-03","UFMT","UFMT","24707","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Silva, S.S.E.; Santos, P.","3338","1998","12","19",NA,"Brasil","Mato Grosso","Rosário Oeste.","-56.4275016784668","-14.8360996246338",NA,"Arbusto, folhas composta,fruto imaturo vermelho amarelado.; argilo arenoso,cerrado.",NA,NA,NA,NA,NA,"Rosário Oeste",NA,NA,NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1821","2019-04-23 15:26:42-03","UFMT","UFMT","30328","S","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Árbocz, G.F.; Nave, F.; Dario, F.R.","3107","1996","11","07",NA,"Brasil","Mato Grosso","Margem da estrada entre Cláudia e Sinop.","-55.502498626709","-11.8641996383667",NA,"Árvore 9m, frutos maduros laranjados, deiscentes expondo sementes negras.; Borda da floresta ombrófila aberta.&nf;Solo seco tipo PVA, relevo plano.",NA,NA,NA,NA,NA,"Sinop",NA,NA,NA,NA,"56293","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1822","2021-03-04 15:43:03-03","IF","SPSF","37913","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Connaraceae","Connarus","suberosus","Connarus suberosus var.fulvus","Planch.","G.Hatschbach & A.Pott & V.Pott & E.Barbosa","63456","1995","10","18","América do Sul","Brasil","MS","Rod.MS-217, 500m do trevo com a Rod.BR-13, direção de Silviolândia","-54.7599983215332","-18.5067005157471",NA,"COLETA: Cerrado.&nf;Arbusto 2m., frutos;",NA,NA,"S.F.Smith",NA,"var.fulvus","Coxim",NA,NA,NA,NA,"102528","auto","2005","01","10","Magnoliopsida",NA,NA,NA,NA
"1823","2021-03-04 15:43:03-03","IF","SPSF","24704","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"J.E.A.Bertoni & D.V.Toledo Filho","524","1985","08","22","América do Sul","Brasil","SP","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,NA,NA,NA,"Porto Ferreira",NA,NA,NA,NA,"13859","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1824","2021-03-04 15:43:03-03","IF","SPSF","37033","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"D.R.Rossatto","133","2006","01","20","América do Sul","Brasil","SP","Estação Ecológica","-50.375","-22.586111",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: cerrado&nf;;",NA,NA,NA,NA,NA,"Itaberá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1825","2021-03-04 15:43:03-03","IF","SPSF","27115","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"G. Hatschbach","67752","1998","03","14","América do Sul","Brasil","BA","caatinga",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Xique Xique",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1826","2021-03-04 15:43:03-03","IF","SPSF","42961","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","N.Guerin & G.Durigan & E.Furlan","170","2008","09","23","América do Sul","Brasil","SP","Estação Ecológica Águas de Sta.Bárbara","-49.202222","-22.806944",NA,"COLETA: Campo Cerrado e Cerrado típico com invasão total de braquiária&nf;Arvoreta 1,5m altura; flores verdes.;",NA,NA,"G.Durigan",NA,NA,"Águas de Santa Bárbara",NA,NA,NA,NA,NA,NA,"2008","09","23","Magnoliopsida",NA,NA,NA,NA
"1827","2021-03-04 15:43:03-03","IF","SPSF","45009","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","C.P.Caliari & A.G.Aguirre & R.A.F.Lima & I.G.Pinheiros","2911","2011","04","16","América do Sul","Brasil","BA","Viveiro Lina Galvani",NA,NA,NA,"COLETA: Cerrado.&nf;Arvoreta, ca. 2 m, pulvino, longo pecioladas, frutos vermelhos alaranjados, tronco suberoso;",NA,NA,NA,NA,NA,"Luiz Eduardo Magalhães",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1828","2021-03-04 15:43:03-03","IF","SPSF","50713","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","A. Maruyama","90","2015","10","07","América do Sul","Brasil","SP",NA,"-47.297778","-21.588889",NA,"COLETA: Arbusto ca. 2,5 m de altura com flores de coloração verde.; GEOGRAFIA: Cerradão;",NA,NA,"A. Maruyama",NA,NA,"Araraquara","860","860",NA,NA,NA,NA,"2015","10","07","Magnoliopsida",NA,NA,NA,NA
"1829","2021-03-04 15:43:03-03","IF","SPSF","20462","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"G. Hatschbach","55997","1991","11","09","América do Sul","Brasil","GO",NA,"-46.7717018127441","-13.0367002487183",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Campos Belos",NA,NA,NA,NA,"70364","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1830","2021-03-04 15:43:03-03","IF","SPSF","08510","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"J.A.Pastore",NA,"1977","09","11","América do Sul","Brasil","SP","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Pirassununga",NA,NA,NA,NA,"24621","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1831","2021-03-04 15:43:03-03","IF","SPSF","05141","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Connaraceae","Connarus","suberosus","Connarus suberosus",NA,"D.Bento Pickel",NA,"1953","03","12","América do Sul","Brasil","SP","Fazenda Santa Teresa da Bela Cruz","-47.4199981689453","-21.9899997711182",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,NA,NA,NA,"Pirassununga",NA,NA,NA,NA,"24621","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
