"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1677","2012-04-26 05:08:00-03","MO","MOBOT","3299271","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","André M. de Carvalho|J. Jardim|F.S. Juchum|Landi, Maria","Carvalho 6343","1997","12","27","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","M.I.B. Loiola","Bahia",NA,"Mun. de Rio de Contas, ca 5 km na estrada da cidade para Pico das Almas. SERRADO E CAMPO RUPESTRE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","2012-07-28 05:08:00-03","MO","MOBOT","3300842","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","* SILVA","SILVA s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","T. Plowman","Bahia",NA,"Cidade de Dias, D'Avila. Mun de Camaçqri. Abandoned places, dry, pH acid soil silicous.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","2009-10-28 09:43:00-02","MO","MOBOT","3301723","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","C.A. Cid Ferreira","Cid Ferreira 9409","1987","11","4","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","N. Hensold","Pará",NA,"Mun. Alenquer. Estrada Cuamba (ramal a direita da Estr. Lauro Sodré), 12 km de Alenquer, a caminho da Faz. Capintuba. Campo natural, solo areno pedregoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1680","2015-08-13 05:50:00-03","MO","MOBOT","3310658","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","R.M. Harley","Harley 27601","1988","12","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","D.C. Zappi","Bahia",NA,"Mun: Agua Quente. Pico das Almas. Vertente oeste. Entre Paramirim das Crioulas e a face NNW do pico. Cerrado de altitude e campo com afloramentos de rochas. Cerrado de altitude.","-42","-13.51666","1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","2015-08-13 05:50:00-03","MO","MOBOT","3310856","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","R.M. Harley","Harley 26087","1988","11","10","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","D.C. Zappi","Bahia",NA,"Rio de Contas. Pico das Almas. Vertente leste. Junco-Faz Brumadinho, 12-16 km ao NW da cidade. Cerrado de altitude com afloramento de rochas. Em solo arenoso.","-41","-13.53333","1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682","2015-08-13 05:50:00-03","MO","MOBOT","3310858","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","R.M. Harley","Harley 27561","1988","12","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","D.C. Zappi","Bahia",NA,"Mun Agua Quente. Pico das Almas. Vertente oeste. Entre Paramirim das Crioulas e a face NNW do pico. Cerrado de altitude e campo com afloramentos de rochas. Perto do local chamado Morro do Chapéu.","-42","-13.51666","1140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","2008-05-27 22:02:00-03","MO","MOBOT","3300894","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","C.A. Cid Ferreira","Cid Ferreira 6053","1985","9","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","T. Plowman","Mato Grosso",NA,"Mun de Diamantina. BR 163, Rod Cuiaba-Sinop a 160 km ao S de Sinop, margens da rodovia. Campo cerrado, solo arenoso.","-56","-13.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","2018-02-25 05:30:00-03","MO","MOBOT","3310866","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","R.M. Harley|David J.N. Hind|Rosângela Simão-Bianchini|J.M. Fothergill","Harley 25653","1988","10","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","D.C. Zappi","Bahia",NA,"Mun Rio de Contas. 9 km ao N da cidade na estrada para o povoado de Mato Grosso. Capoeira/cerrado, brejo com mata ciliar, margem de riacho. Solo arenoso. Entre pedras.","-41.83333","-13.5","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","2018-02-25 05:30:00-03","MO","MOBOT","3310869","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","R.M. Harley|Rosângela Simão-Bianchini|David J.N. Hind|J.M. Fothergill","Harley 25336","1988","10","23","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","Zappi","Bahia",NA,"Mun rio de Contas. Pico das Almas. Vertente leste. Fazenda Silvina. 19 km ao NW da cidade. Cerrado de altitude, capoeira e cultivacão. Cerrado de altitude.","-41.96666","-13.53333","1420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","2014-01-02 05:36:00-02","MO","MOBOT","3421471","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Luzmila Arroyo P.|M. Vargas|D. Villarroel|C. Roth","Arroyo Padilla 3718","2006","11","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","Adolfo Jara Muñoz (COL)","Santa Cruz","Andrés Ibáñez","Rio Güenda y alrededores. Bosque secundario a orillas del río.","-63.44416","-17.66555","418.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","2014-01-02 05:36:00-02","MO","MOBOT","3427691","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Luzmila Arroyo P.|M. Vargas|D. Villarroel|C. Roth","Arroyo Padilla 3818","2006","11","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","Adolfo Jara Muñoz (COL)","Santa Cruz","Andrés Ibáñez","Camino al Purgatorio, formación de areniscas de 7 colores. Vegetación de sabana.","-63.36","-17.73361","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","2012-01-31 16:52:00-02","MO","MOBOT","3437826","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","John Pruski","Pruski 3431","1987","10","9","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","J. Pruski","Roraima",NA,"5 km S of Ilha de Maracá on the road to the Ecological Station on the SE end of the island. Wet Curatella savannas and forest borders.","-61.4166667","3.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1689","2013-01-28 05:13:00-02","MO","MOBOT","934745","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","René Guillén V.|E. Gutiérrez|Bonifacio Mostacedo C.|M. Menacho","Guillén Villarroel 2579","1994","11","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","Adolfo Jara Muñoz (COL)","Santa Cruz","Velasco","A 150 km de Florida a Bella Vista por el camino que pasa por el aserradero Choré; en un bosque de altura siempre verde, de suelos arrcillosos rojizos.","-61.53305","-13.7025","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","2013-01-28 05:13:00-02","MO","MOBOT","935268","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","René Guillén V.|G. Salvatierra","Guillén Villarroel 2317","1994","10","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Campamento EL REFUGIO. En la primera loma, camino a la meseta. En bosque siempre verde.","-60.76138","-14.55833","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","2008-05-27 22:02:00-03","MO","MOBOT","936013","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Bonifacio Mostacedo C.|H. Gonzáles|Juan Surubí|Pablo Solíz","Mostacedo C. 2100A","1994","6","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Huanchaca I. Pista Noel Kempff M. Cerrado denso.","-60.81444","-13.90611","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","2013-01-28 05:13:00-02","MO","MOBOT","936035","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Timothy J. Killeen|René Guillén V.|V. Roca","Killeen 6754","1994","10","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Parcela permanente de cerrado. Los Fierros 1; campo cerrado.","-60.85638","-14.60694","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","2013-01-28 05:13:00-02","MO","MOBOT","936084","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Timothy J. Killeen|René Guillén V.|V. Roca","Killeen 6762","1994","10","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros 1; parcela permanente de cerrado. Campo cerrado.","-60.85638","-14.60694","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","2008-05-27 22:02:00-03","MO","MOBOT","941498","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Antony Jardim|G. Chamos","Jardim 104","1993","11","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros. Campo rupestre arriba en la serrañia de Caparuch con Ouratea,Metrodorea,Myrtaceae, Rubiaceae. Substrato duricosta ferruginosa.","-60.76138","-14.55833","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","2008-05-27 22:02:00-03","MO","MOBOT","942650","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","R.C. Quevedo|Luzmila Arroyo P.|Antony Jardim|E. Gutiérrez|R.A. Medina|A. Nuñez","Quevedo Sopepí 2322","1993","10","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","N. Hensold (F)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento La Torre. Bosque deciduo.","-60.82","-13.65833","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"1696","2008-05-27 22:02:00-03","MO","MOBOT","942674","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Bonifacio Mostacedo C.","Mostacedo C. 2448","1994","10","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; campamento Los Fierros, 10 km SE y 2 km E del campamento. Vegetación del Cerrado (cerradao), con árboles hasta de 12 m, con Byrsonima, Salvertia, Kielmeyera y Caraipa; estrato herbáceo predominado por gramíneas.","-60.84055","-14.58444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","2013-01-28 05:13:00-02","MO","MOBOT","968584","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","René Guillén V.|Timothy J. Killeen","Guillén Villarroel 2708","1994","12","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, sobre el camino de las cabañas del Encanto y la catarata. Bosque húmedo de altura. Suelos arcillo limosos con presencia de materia organico en descomposicion.","-60.93333","-14.71666","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"1698","2013-02-07 14:32:00-02","MO","MOBOT","977170","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Nélida Soria","Soria Rey 5898","1993","2","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","W.D. Stevens","Amambay",NA,"Parque Nacional Cerro Corá, camino a Cerro Alambique.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1699","2013-02-07 14:35:00-02","MO","MOBOT","981201","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Nélida Soria","Soria Rey 6156","1993","3","6","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","W.D. Stevens","Amambay",NA,"Parque Nacional Cerro Corá, Picada Lorito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1700","2013-02-07 14:34:00-02","MO","MOBOT","981403","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Nélida Soria","Soria Rey 6074","1993","2",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","W.D. Stevens","Amambay",NA,"Parque Nacional Cerro Corá, frente a la rotonda del parque, Col. Aceite-i.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1701","2013-02-07 14:37:00-02","MO","MOBOT","985860","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Nélida Soria","Soria Rey 5777","1993","1","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","W.D. Stevens","Amambay",NA,"Parque Nacional Cerro Cora, camino a la Col. Naranja jhai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1702","2009-09-03 12:50:00-03","MO","MOBOT","2803247","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 159","1980","2","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","T. Plowman","Goiás",NA,"18 km. southwest of Wanderlândia along Belém-Brasília highway ( Br-153) Oopen cerrado with scattered trees on sandy soil, dominant grass Mesosetum sp.","-48.08333","-6.93333","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703","2011-10-07 05:03:00-03","MO","MOBOT","2329376","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Sandy Knapp|Jim Mallet","Knapp 2807","1982","1","3","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","T. Plowman","Rupununi",NA,"Ca. 5 miles from Karasabai (4-5 hrs. walk) along Yurora River. Savannah and riparian forest.","-59.35","4","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129","2",NA
"1704","2019-10-30 04:39:00-03","MO","MOBOT","2802949","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 15194","1974","1","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Bahia",NA,"12-14 km N. fo town of Rio de Contas on the road to Mato Grosso. Dry quartzite hillside with disturbed woodland on lower slopes, and scrub above.","-41.83333","-13.46666","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","2010-07-20 12:19:00-03","MO","MOBOT","2775019","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 9186","1980","2","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","T. Plowman","Tocantins","Babaçulândia","18 km SW of Wanderlândia along Belém-Brasília highway (BR-153).","-48.0833333","-6.9333333","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","10",NA
"1706","2010-07-20 10:20:00-03","MO","MOBOT","2773523","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 9022","1980","2","21","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","T. Plowman","Pará","Conceição do Araguaia","Mun. Coneição do Araguaia: Redenção. Area of cerrado vegetacion about 4 km. west of town center along highway PA-150.","-50.0666667","-8.0333333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","9",NA
"1707","2010-07-19 13:35:00-03","MO","MOBOT","2674610","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8208","1980","1","31","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Goiás","Mairipotaba","Municipio Presidente Kennedy. Road from BR153 to Itaporã, 12 km W of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho. [as BR010 in original field book]","-49.51","-14.568","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","9",NA
"1708","2010-07-19 14:32:00-03","MO","MOBOT","2696820","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8270","1980","2","1","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Tocantins","Presidente Kennedy","Municipio Presidente Kennedy. Road from BR153 to Itaporã, 12 km W of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho. [as Goiás and BR010 in original field book].","-48.1447222","-8.4944444","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","4",NA
"1709","2009-07-31 07:04:00-03","MO","MOBOT","2803616","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum denudatum","George Eiten|Liene T. Eiten","Eiten 6815","1965","11","24","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"O.E. Schulz","T. Plowman","Minas Gerais",NA,"Município de Jaboticatubas: Serra do Cipó. Along road at km 122-123. On steep knoll. Soil mostly bare with outcropping quartz & loose quartz stones.","-43.56666","-19.28333","1150.00000000",NA,NA,"denudatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","2014-04-14 12:13:00-03","MO","MOBOT","3419305","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum denudatum","W. Wayt Thomas|et al.","Thomas 9685","1993","1","31","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"O.E. Schulz",NA,"Bahia",NA,"Mun. Campo Formoso. Campo Formoso, Morodo Cruzeiro, east of town.","-40.33333","-10.5",NA,NA,NA,"denudatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","2008-05-27 22:02:00-03","MO","MOBOT","1360188","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","testaceum","Erythroxylum testaceum","Ellsworth P. Killip","Killip 34300","1939","3","17","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Peyr.","Gentner, Cespedesia 1","Meta",NA,"About 20 km SE of Villavicencio.","-73.771158","4.023347","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","03453","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","B. Ollgaard et Windisch",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Mata próxima da margem do cerrado subalpino com 2000m.;",NA,NA,"Tracheophyta","Malpighiales","A.St.-Hil.","A. Amaral Jr.","São Paulo","Campos do Jordão","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1713","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","28157","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Rodrigo Damasco Daud",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","A.St.-Hil.",NA,"Mato Grosso","Itiquira","plantações E. Michelin","-54.1502990722656","-17.2089004516602",NA,NA,NA,NA,"148503","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1714","2020-07-01 21:21:03-03","UNESP-IBILCE","SJRP","31187","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","A.A. Rezende & N.T. Ranga","1330.0","2012","08","24","América do Sul","Brasil",NA,NA,"Arvoreta 2m, flor branca",NA,NA,"Tracheophyta","Malpighiales","A.St.-Hil.",NA,"Mato Grosso do Sul","Nova Andradina","RPPV Vale do Ainhanduí, Fazenda Douradinho, Distrito Casa Verde","-53.3431015014648","-22.2332992553711",NA,NA,NA,NA,"77831","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1715","2015-05-20 10:34:38-03","UFERSA","MOSS","9889","S","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Oliveira, R.C.","1187","1998","07","04","América do Sul","Brasil",NA,NA,"arvoreta; coletado na borda do campo úmido; subarbusto arenoso; frequente; fruto verde-alaranjado.",NA,NA,NA,NA,"A.St. -Hil.","Costa-Lima, J.L.","Maranhão","Balsas","Agrovila Nova de Carli, lote pivo central.","-46.622222","-8.549167",NA,NA,NA,NA,NA,NA,"46W37'20","8S32'57","2011","11","09",NA,NA,NA,NA,NA
"1716","2020-08-31 09:02:02-03","INPA","INPA","105909","S","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Hatschbach, GG","42516","1979","10","03","Southern America","Brasil",NA,NA,NA,"INPA0105909",NA,"Dicotyledon Com-Clade","Malpighiales","A.St.-Hil.","Plowman, TC","Paraná","Rio Branco do Sul","Serra do Caete","-49.3142013549805","-25.1900005340576",NA,NA,"INPA0105909 INPA0105909_e",NA,"37352","auto",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA
"1717","2020-08-31 09:02:02-03","INPA","INPA","122702","S","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Plowman, T","9186","1980","02","26","Southern America","Brasil",NA,NA,NA,"INPA0122702",NA,"Dicotyledon Com-Clade","Malpighiales","A.St.-Hil.","Plowman, TC","Goiás","Babaçulândia","18 Km southwest of Wanderlândia along Belém-Brasília highway (BR 153)","-48.083333","-6.933333","420","420","INPA0122702 INPA0122702_e",NA,NA,NA,"-48.083333","-6.933333","1980",NA,NA,NA,NA,NA,NA,NA
"1718","2020-08-31 09:02:02-03","INPA","INPA","163560","S","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Miranda, IS","58","1988","02","20","Southern America","Brasil",NA,NA,NA,"INPA0163560",NA,"Dicotyledon Com-Clade","Malpighiales","A.St.-Hil.","Miranda, IS","Pará",NA,"Alter do Chão, Alter do Chão","-54.9","-2.5",NA,NA,"INPA0163560 INPA0163560_e",NA,NA,NA,"-54.9","-2.5","1988",NA,NA,NA,NA,NA,NA,NA
"1719","2020-08-31 09:02:02-03","INPA","INPA","187221","S","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Miranda, IS","510","1995","03","26","Southern America","Brasil",NA,NA,NA,"INPA0187221",NA,"Dicotyledon Com-Clade","Malpighiales","A.St.-Hil.","Costa-Lima, JL","Roraima","Mormandia","Lago Caracaranã, Lago Caracaranã","-59.7","3.8",NA,NA,"INPA0187221 INPA0187221_e INPA0187221_e1",NA,NA,NA,"-59.7","3.8","2017","02","13",NA,NA,NA,NA,NA
"1720","2020-08-31 09:02:02-03","INPA","INPA","108802","S","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Prance, GT","26643","1981","11","02","Southern America","Brasil",NA,NA,NA,"INPA0108802",NA,"Dicotyledon Com-Clade","Malpighiales","A.St.-Hil.","Plowman, TC","Pará",NA,"Alter do Chão, Alter do Chão, rio Tapajós","-56.166667","-3.339814",NA,NA,"INPA0108802 INPA0108802_e INPA0108802_nd",NA,NA,NA,"-56.166667","-3.339814","1982",NA,NA,NA,NA,NA,NA,NA
