"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"851","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.",NA,"Stephan, MD","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. Minarum ad Congonhas do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Real fabrica do Chumbo do Abaité",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In sylvaticis Montium jugi Serra do Mar, secus viam publicam inter Villa d'Areas et Lorena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2021-02-08 12:45:33-03","UFRGS","ICN","021585","S","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, MV","Krapovickas, A; Cristóbal, CL; Arbo, MM; Benitez, B","s.n.","1971","02","13","América do Sul","Argentina","Corrientes","Ituzaingó","Caminho de São Carlos.",NA,NA,NA,NA,NA,"Arbusto de 2,50m de altura; flores brancas.; Interior de selva.","ICN00033659",NA,NA,NA,NA,NA,"2008","03","11",NA,NA,NA,NA,NA,NA
"855","2021-02-08 12:45:33-03","UFRGS","ICN","113573","S","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, MV","Arbo, MM","6779","1996","10","23","América do Sul","Argentina","Corrientes","Chavarria","Estância Yatay",NA,NA,NA,NA,NA,"Arbusto 2-3m; frutos imaturos verdes.; Montes arenosos.","ICN00033663",NA,NA,NA,NA,NA,"2008","03","11",NA,NA,NA,NA,NA,NA
"856","2021-02-08 12:45:33-03","UFRGS","ICN","148922","S","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Vignoli-Silva, M; et al.","259","2006","09","29","América do Sul","Brasil","PR","Moreira Sales","Paraná do Oeste, 24°06'32,8S 52°53'03,5W","-52.884167","-24.108889",NA,NA,NA,"Transição Cerrado e Floresta Estacional Semidecidual. Ambiente antropizado.","ICN00033661",NA,NA,NA,"-52.884167","-24.108889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2021-02-08 12:45:33-03","UFRGS","ICN","148914","S","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Vignoli-Silva, M; et al.","251","2006","09","29","América do Sul","Brasil","PR","Caraíma","Porto Camargo Parque Nacional de Ilha Grande Mata do Bugio próxima a margem do Rio Paraná. 23°22'27,5S 53°45'43,5'W","-53.761944","-23.374167",NA,NA,NA,"Planta com 1,5m de altura, flores creme-esverdeadas, com discreto perfume, frutos maduros de coloração roxa quase preta.; Borda de mata. Transição Cerrado, Pantanal, Floresta Estacional Semidecidual.","ICN00033662",NA,NA,NA,"-53.761944","-23.374167","2009","03",NA,NA,NA,NA,NA,NA,NA
"858","2021-02-08 12:45:33-03","UFRGS","ICN","148788","S","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Vilela, CR","s.n.","1986","07","24","América do Sul","Brasil","SP","São Paulo","Campus da Cidade Universitária da USP Parque Esporte para Todos","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Doação SPF (46346).; Arbusto, ca. 2m altura, flores verde-claro.; Crescendo entre bosques de eucaliptos.","ICN00033664",NA,"53584","auto",NA,NA,"2008","03","11",NA,NA,NA,NA,NA,NA
"859","2021-03-03 22:00:02-03","FLAS","FLAS","188669","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"J. Richard Abbott","16734",NA,NA,NA,NA,"Bolivia","Santa Cruz","Andres Ibañez",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2019-11-21 10:19:28-03","IBt","SP","217202","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Amaral Jr, A; Campos, CJ; Bicudo, LRH","48","1985","10","17",NA,"Brasil",NA,NA,"À margem da rodovia sem pavimentação, que liga Vitoriana à Santa Maria do Araquá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"861","2019-11-21 10:19:28-03","IBt","SP","299229A","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Batalha, M; Mantovani, W","113","1994","05","04",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"SP115401","SP115401",NA,NA,"-47.5","-22.033333","2009","03",NA,NA,NA,NA,NA,NA,NA
"862","2019-11-21 10:19:28-03","IBt","SP","303448","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Bernacci, LC; Cardoso, EG; Silva, AMC; Bom, JCA","515","1994","07","20",NA,"Brasil","São Paulo",NA,"E.E. de Tietê",NA,NA,NA,NA,NA,NA,"SP115397","SP115397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2020-11-05 09:52:42-03","IBt","SP","303504","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, MV","Bernacci, LC; Moreira; Camargo, FCC; Andrade, JC; Belinello","1945","1995","09","04",NA,"Brasil","São Paulo","Núbia","Fazenda Caramuru (Suiços)",NA,NA,NA,NA,NA,NA,"SP115395","SP115395",NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"864","2019-11-21 10:19:28-03","IBt","SP","350210","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Nee, M","Nee, M; Chávez, E; Becerra, A","48703","1998","03","20",NA,"Bolívia","Santa Cruz","Florida","Cerro Herradura, along dirt road and pipeline on ridge between Bermejo and Cerro Sillar, 3 km (by air) NE of Bermejo","-63.6","-18.116667","1425","1500",NA,NA,"SP115402","SP115402",NA,NA,"-63.6","-18.116667","2000",NA,NA,NA,NA,NA,NA,NA,NA
"865","2019-11-21 10:19:28-03","IBt","SP","488390","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Simão Bianchini, R","Almeida Scabbia, RJ; Kameyama, C; Rossi, L; Fortes, EP","724","2012","10","16",NA,"Brasil","São Paulo","São Paulo","Jardim Vitória Régia (Sítio da Viúva)","-46.7045","-23.437833","809","809",NA,NA,NA,NA,NA,NA,"-46.7045","-23.437833","2013","08","26",NA,NA,NA,NA,NA,NA
"866","2019-11-21 10:19:28-03","IBt","SP","488391","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Simão Bianchini, R","Shirasuna, RT","4022","2015","06","24",NA,"Brasil","São Paulo","Guarulhos","Rodoanel norte lote 6 OAE 604","-46.425861","-23.391944","784","784",NA,NA,NA,NA,NA,NA,"-46.425861","-23.391944","2015","06","24",NA,NA,NA,NA,NA,NA
"867","2019-11-21 10:19:28-03","IBt","SP","488593","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Soares, F","68","2013","04","02",NA,"Brasil","Minas Gerais","Divinópolis",NA,"-44.884","-20.139",NA,NA,NA,NA,"SP115392","SP115392",NA,NA,"-44.884","-20.139","2016","07","05",NA,NA,NA,NA,NA,NA
"868","2019-11-21 10:19:28-03","IBt","SP","20561","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Hoehne, FC","s.n.","1927","05","27",NA,"Brasil","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"869","2019-11-21 10:19:28-03","IBt","SP","303423","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Assis, MA; Morellato, LP; Farinaccio, MA; Cavalcante, DC; Romera, EC; Scabbia, RA","508","1995","03","21",NA,"Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha, região de Cuestas","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2019-11-21 10:19:28-03","IBt","SP","303424","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Assis, MA; Morellato, LP; Farinaccio, MA; Cavalcante, DC; Romera, EC; Scabbia, RA","512","1995","03","21",NA,"Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha, região de Cuestas","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"SP115398","SP115398","14271","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"871","2019-11-21 10:19:28-03","IBt","SP","303447","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, MV","Jung Mendaçolli, SL; Maglio, CAFP; Cabral, LP; Camargo, O","97","1994","04","19",NA,"Brasil","São Paulo","Campinas","Faz. Santa Elisa - IAC","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"872","2019-11-21 10:19:28-03","IBt","SP","303596","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Assis, MA; Farinaccio, MA; Romera, EC; Cesar, O","589","1995","08","21",NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"SP115393","SP115393","14989","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2019-11-21 10:19:28-03","IBt","SP","305521","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Faria, AD; Matsumoto, K; Aona, LYS; Galvão, JC; Belinello, R","96/201","1996","07","12",NA,"Brasil","São Paulo","Duartina","Sítio Alvorada, situado do lado direito da Rodovia Comandante João Ribeiro de Barro, sentido Marília - Bauru","-49.4000015258789","-22.4099998474121",NA,NA,NA,NA,"SP115394","SP115394","13292","auto",NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA
"874","2019-11-21 10:19:28-03","IBt","SP","425841","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Shirasuna, RT; Esteves, GL","211","2007","08","28",NA,"Brasil","São Paulo","Embu","Lote 5 Rodoanel Mário Covas, Trecho Sul","-46.8499984741211","-23.6399993896484",NA,NA,NA,NA,NA,NA,"6851","auto",NA,NA,"2010","09","20",NA,NA,NA,NA,NA,NA
"875","2019-11-21 10:19:28-03","IBt","SP","50026","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Kuhlmann, M","792","1943","05","14",NA,"Brasil","São Paulo","Limeira","Fazenda Iracema","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,NA,"20999","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"876","2019-11-21 10:19:28-03","IBt","SP","248565","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Romaniuc Neto, S; Rossi, L; Toledo, CB","1136","1988","06","21",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Martinho Prado, Mata da Mariana","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2019-11-21 10:19:28-03","IBt","SP","256051","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Romaniuc Neto, S; Godoi, JV; Pereira, DF","1337","1992","10","14",NA,"Brasil","São Paulo","Mogi Guaçu","Reserva Biológica e Estação Experimental de Mogi Guaçu, Mata da Figueira","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP115399","SP115399","39309","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"878","2019-11-21 10:19:28-03","IBt","SP","303429","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, MV","Bernacci, LC; Andrade, PRP; Belinello, R; Camargo, O","1229","1995","03","15",NA,"Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"SP115396","SP115396","11114","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"879","2019-11-21 10:19:28-03","IBt","SP","23972","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Hunger Filho, M","259","1928","09",NA,NA,"Brasil","São Paulo","Rio Claro","Horto de Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"880","2019-11-21 10:19:28-03","IBt","SP","420300","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Simão Bianchini, R; Petrongari, FS","Simão Bianchini, R; Diniz, MM","1726","2009","10","21",NA,"Brasil","São Paulo","São Bernardo do Campo","Lote 3, Mata do Chinês Rodoanel Mário Covas, Trecho Sul","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,"2011","10","27",NA,NA,NA,NA,NA,NA
"881","2019-11-21 10:19:28-03","IBt","SP","425840","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Shirasuna, RT; Kanashiro, S; Tavares, A","616","2007","11","08",NA,"Brasil","São Paulo","São Bernardo do Campo","Lote 3 Rodoanel Mário Covas, Trecho Sul","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,"2010","09","29",NA,NA,NA,NA,NA,NA
"882","2019-11-21 10:19:28-03","IBt","SP","44636","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Pickel, B","4763","1940","10","17",NA,"Brasil","São Paulo","São Paulo","Casa Verde","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"883","2019-11-21 10:19:28-03","IBt","SP","288704","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Santos, RCO","4","1993","07","13",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, próximo ao Setor de Administração da Frota","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP115400","SP115400","53584","auto",NA,NA,"2008","09","22",NA,NA,NA,NA,NA,NA
"884","2019-11-21 10:19:31-03","IBt","SP","217178","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Galassi, SC","Bicudo, LRH; Campos, CJ; Amaral Jr, A","509","1986","02","13",NA,"Brasil","São Paulo","Botucatu","À margem da rodovia João Melão, que liga São Manuel à Avaré, no km 296","-48.738611","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,"-48.738611","-22.9","1994",NA,NA,NA,NA,NA,NA,NA,NA
"885","2019-11-21 10:19:31-03","IBt","SP","238083","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Nee, M","Schunke V, J","1117","1966","02","23","Southern America","Peru","Huánuco",NA,"Maquizapa (Carretera Monzón)",NA,NA,"700","800",NA,NA,"SP115519","SP115519",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"886","2019-11-21 10:19:31-03","IBt","SP","238097","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Nee, M","Nee, M","34224","1987","02","21",NA,"Bolívia","Santa Cruz","Andrés Ibáñez","High-way from Santa Cruz to Samaipata, San Jose","-63.35","-17.933333","490","490",NA,NA,"SP115524","SP115524",NA,NA,"-63.35","-17.933333","1988",NA,NA,NA,NA,NA,NA,NA,NA
"887","2019-11-21 10:19:31-03","IBt","SP","299228A","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Aragaki, S; Batalha, M","Batalha, M; Ferraz, D","189","1994","08","15",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA,"-47.5","-22.033333","1994","09",NA,NA,NA,NA,NA,NA,NA
"888","2019-11-21 10:19:31-03","IBt","SP","303508","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Tozzi, AMGA; Sciamarelli, A","94-43","1994","11","10",NA,"Brasil","São Paulo","Santo Antônio da Alegria","Interior da mata","-47.261111","-21.15",NA,NA,NA,NA,"SP115527","SP115527",NA,NA,"-47.261111","-21.15","1999","08",NA,NA,NA,NA,NA,NA,NA
"889","2019-11-21 10:19:31-03","IBt","SP","303509","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Tozzi, AMGA; Santos, LB","94-202","1994","11","10",NA,"Brasil","São Paulo","Santo Antônio da Alegria","Borda da trilha","-47.261111","-21.15",NA,NA,NA,NA,"SP115526","SP115526",NA,NA,"-47.261111","-21.15","1999","08",NA,NA,NA,NA,NA,NA,NA
"890","2019-11-21 10:19:31-03","IBt","SP","303511","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Souza, VC; Souza, JP","10856","1996","02","13",NA,"Brasil","São Paulo","Paraguaçu Paulista","19 km de Paraguaçu Paulista em direção a Assis, estrada para a Fazenda São Francisco","-50.496222","-22.582611","520","520",NA,NA,NA,NA,NA,NA,"-50.496222","-22.582611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2019-11-21 10:19:31-03","IBt","SP","335059","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR; Kamino, L","Fonseca, ML; Alvarenga, D; Aparecida da Silva, M; Arruda, VR","2023","1998","08","20",NA,"Brasil","Goiás","Serranópolis","Fazenda Bonito, proprietário Manoel Braga, rio Verdinho, ca. de 39 km da cidade","-51.986389","-18.547778","500","500",NA,NA,"SP115523","SP115523",NA,NA,"-51.986389","-18.547778","2000","02","03",NA,NA,NA,NA,NA,NA
"892","2019-11-21 10:19:31-03","IBt","SP","42324","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Toledo, JF","Navarro de Andrade, E","17","1940","02","16",NA,"Brasil","São Paulo",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2019-11-21 10:19:31-03","IBt","SP","220783","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR; Kamino, L","Pereira, BAS","830","1983","10","14",NA,"Brasil","Distrito Federal","Brasília","Baia do rio São Bartolomeu, beira do Rio São Bartolomeu, junto da ponte sobre a BR - 251","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"SP115516","SP115516","70570","auto",NA,NA,"2000","02","02",NA,NA,NA,NA,NA,NA
"894","2019-11-21 10:19:31-03","IBt","SP","271196","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR; Kamino, L","Catharino, ELM; Cordeiro, I; Ribeiro, W; Simonetti, C; Machado, C","1876","1992","11","28",NA,"Brasil","Mato Grosso do Sul","Anaurilândia","Estrada de terra entre Primavera e Anaurilândia, passando pelo canteiro de obras da represa de Porto Primavera","-52.7178001403809","-22.1875",NA,NA,NA,NA,"SP115518","SP115518","52338","auto",NA,NA,"2000","02","02",NA,NA,NA,NA,NA,NA
"895","2019-11-21 10:19:31-03","IBt","SP","303597","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Morellato, LP; Monteiro, R; Scabbia, RA; Rampin, VT; Carneiro, CE","1024","1995","08","22",NA,"Brasil","São Paulo","Analândia",NA,"-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"SP115528","SP115528","14271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2019-11-21 10:19:31-03","IBt","SP","303510","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Souza, VC; Souza, JP","9719","1995","12","20",NA,"Brasil","São Paulo","Assis","Cerca de 12 km da cidade em direção a Marília","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-11-21 10:19:31-03","IBt","SP","15206","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Toledo, JF","Duarte, C","ERF47-B","1910","07","13",NA,"Brasil","São Paulo","Atibaia","Campo, beira córrego.","-46.5499992370605","-23.1100006103516",NA,NA,NA,"Fl. amarelo palidas.","SP008544","SP008544","21675","auto",NA,NA,"1943","09","06",NA,NA,NA,NA,NA,NA
"898","2019-11-21 10:19:31-03","IBt","SP","6887","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Hoehne, FC","Tamandaré, F; Brade, AC","954","1914","06",NA,NA,"Brasil","São Paulo","Atibaia","Serra do Itapetinga","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-11-21 10:19:31-03","IBt","SP","334558","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Miranda, LC; Miranda, C","362","1997","09","11",NA,"Brasil","São Paulo","Avaí","Interior da mata","-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,NA,NA,"23140","auto",NA,NA,"2000","02","04",NA,NA,NA,NA,NA,NA
"900","2019-11-21 10:19:31-03","IBt","SP","334559","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Miranda, LC; Christianini, SR","231","1996","08","21",NA,"Brasil","São Paulo","Avaí","Rio Batalha, margem esquerda","-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,"SP115515","SP115515","23140","auto",NA,NA,"2000","02","04",NA,NA,NA,NA,NA,NA
"901","2019-11-21 10:19:31-03","IBt","SP","39653","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Toledo, JF","Sauer, H","s.n.","1938","07",NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-11-21 10:19:31-03","IBt","SP","198158","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Forero, E; Andrade-Lima, D; Yano, O; Fonnegra, R","8145","1980","09","21",NA,"Brasil","São Paulo","Guarulhos","Bairro das Pimentas. Sítio Kida","-46.5299987792969","-23.4599990844727","600","600",NA,NA,NA,NA,"26398","auto",NA,NA,"2000","02","04",NA,NA,NA,NA,NA,NA
