"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"859","2021-03-04 15:46:32-03","IF","SPSF","00619","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,"M.S.Ferrucci","F.Glassauer",NA,"1943","10","01","América do Sul","Brasil","SP","Sao Jose do Rio Pardo",NA,"-46.8800010681152","-21.5900001525879",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,NA,NA,NA,NA,"1997","12","30",NA,NA,"15885","auto","Magnoliopsida",NA,NA,NA,NA
"860","2021-03-04 15:46:32-03","IF","SPSF","50059","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus var. sericeus","Kunth",NA,"F.M.Souza","1237","2015","09","22","América do Sul","Brasil","SP","Águas de Santa Bárbara","Estação Ecológica Água de Santa Bárbara","-49.243889","-22.808611",NA,"COLETA: Erva, 8 cm, flores lilás claro; GEOGRAFIA: Cerrado, Estação Ecológica;",NA,NA,NA,NA,"var. sericeus",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"861","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Claussen, P","656","1839",NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"a. 1839 - 41.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Claussen, P","513","1839",NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"a. 1839 - 41.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Gardner, G","Hb. Mus. B4482","1840","10",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Near Arraial das Mercês.",NA,NA,NA,"Fl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Gomes, I","Hb. Franqus.n.","1836","06",NA,"Southern America","Brazil",NA,NA,"Prope Rio de Janeiro.",NA,NA,NA,"Fr. mat. minores.; In silvis primaevis.; HABITAT: In silvis primaevis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Riedel, L","H. H.s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Prope Copacabana.",NA,NA,NA,"m. Sept. - Oct. fl. Hb. Petrop.; In silvis.; HABITAT: In silvis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Schwacke, A","9760","1893","11",NA,"Southern America","Brazil","Minas Gerais",NA,"Prope Lapa, in via de Santa Luzia do Rio das Velhas ad Serra da Piedada.",NA,NA,NA,"Fr. juv.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Burchell, WJ","Hb. Kew.,6163","1828",NA,NA,"Southern America","Brazil","Goiás",NA,"Inter Rio Paranahyba et urben Goyaz.",NA,NA,NA,"COMO ADICIONAR OS HERBARIOS NO BURCHELL?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Guillemin, JB","683","1839",NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Fr. mat. minores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Claussen, P","655","1839",NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"a. 1839 - 41.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Magalhães Gomes, FP","1420","1893","11",NA,"Southern America","Brazil","Minas Gerais",NA,"Prope St. Luzia de Sabará.",NA,NA,NA,"Fr. juv.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Schwacke, A","6706","1889","12",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Corcovado.",NA,NA,NA,"Fr. mat.; In locis umbrosis.; HABITAT: In locis umbrosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Peckolt, T","Hb. Mart.s.n.","1860","10",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Cantagallo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Burchell, WJ","2584","1826","02","21","Southern America","Brazil","Rio de Janeiro","Guapimirim","IBB/Freixal, Guapimirim, RJ, Foot of mountains to Frechal","-43.066667","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.066667","-22.55",NA,NA,NA,NA,NA,NA,NA
"874","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Riedel, L","C. C.s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Prope Copacabana.",NA,NA,NA,"m. Sept. - Oct. fl. Hb. Petrop.; In silvis.; HABITAT: In silvis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Burchell, WJ","Hb. Kew.,6577","1828",NA,NA,"Southern America","Brazil","Goiás",NA,"Inter Rio Paranahyba et urben Goyaz.",NA,NA,NA,"COMO ADICIONAR OS HERBARIOS NO BURCHELL?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Claussen, P","699","1839",NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"a. 1839 - 41.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Luschnath, B","Hb. Mart.,s.n.","1834","07",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Serra dos Órgâos.",NA,NA,NA,"Fl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Saldanha da Gama, J de","Hb. Eichl.6149",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Casaretto, G","1680","1839","09",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Montis Corcovado.",NA,NA,NA,"Fl.; In silvis.; HABITAT: In silvis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Riedel, L","Hb. Petrop640","1824","09",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Prope Sabará.",NA,NA,NA,"Flor.; In fruticetis.; HABITAT: In fruticetis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Blanchet, JS","Hb. Deless1561",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,"Hb. Deless. c. obs. les fruits ont le goût de noisettes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Warming, JEB","Hb. Havn.s.n.","1863",NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8897","-19.6272",NA,"m. Oct. - Nov. flor., m. Jan. - Mart. fr. mat.&nf;O HB É O HAVN. = HAUNIENSI?; In silvis non rara.; HABITAT: In silvis non rara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"883","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Glaziou, AFM","Hb. Kew, E14577","1884","01",NA,"Southern America","Brazil","Minas Gerais","Barbacena",NA,"-43.7736","-21.2258",NA,"Fr. mat.; Dans le campo.; HABITAT: Dans le campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27982","auto",NA,NA,NA,NA,NA
"884","2021-02-08 12:45:18-03","UFRGS","ICN","085537","S","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Coelho, RLG","Stehmann, JB; et al.","s.n.","1987","10","20","América do Sul","Brasil","MG","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,"Arbusto, flores brancas","ICN00002199","ICN00002199",NA,NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA
"885","2020-04-30 16:07:52-03","UFMT","CNMT","383","S","Plantae","Angiosperma",NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Pereira-Silva, G.; Santos, A.A.; Guarino, E.S.G.; Moreira, G.A.; Carvalho, I.P.; Pereira, J.B.; Amaral, J.P.",NA,"2004","11","10",NA,"Brasil","Goiás","Silvania","Margem esquerda do Corrego Nove Capões ( Mata das Meninas).","-48.376111","-16.315278",NA,"Flores creme.Doação Embrapa - CENARGEM. Herbário CEN","CNMT000383",NA,"815","815",NA,NA,NA,NA,"48°22'34W","16°18'55S",NA,NA,NA,NA,NA,NA,NA
"886","2020-04-30 16:07:52-03","UFMT","CNMT","2974","S","Plantae","Angiosperma",NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Pereira-Silva, G.; Santos, A.A.; Guarino, E.S.G.; Moreira, G.A.; Carvalho, I.P.; Pereira, J.B.; Amaral, J.P.",NA,"2004","11","10",NA,"Brasil","Goiás","Silvania","Margem esquerda do Corrego Nove Capões ( Mata das Meninas).","-48.376111","-16.315278",NA,"Flores cremeDoação Embrapa - CENARGEM. Herbário CEN","CNMT002974",NA,NA,NA,NA,NA,NA,NA,"48°22'34W","16°18'55S",NA,NA,NA,NA,NA,NA,NA
"887","2019-11-21 10:18:56-03","IBt","SP","80598","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Coelho, RLG","Breteler, FJ","3650","1964","03","10","Southern America","Venezuela","Barinas",NA,"Ticoporo Forest Reserve","-70.75","8.25",NA,NA,"SP045800","SP045800",NA,NA,NA,"2014",NA,NA,"-70.75","8.25",NA,NA,NA,NA,NA,NA,NA
"888","2019-11-21 10:18:56-03","IBt","SP","84613","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Coelho, RLG","Breteler, FJ","3996","1964","07","14","Southern America","Venezuela","Barinas",NA,"79km from Berinas along road to San Cristóbal, Village Bumbun",NA,NA,NA,NA,"SP045805","SP045805",NA,NA,NA,"2014","06","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2019-11-21 10:18:56-03","IBt","SP","84629","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Coelho, RLG","Breteler, FJ","3890","1964","05","03","Southern America","Venezuela","Barinas",NA,"Ticoporo forest reserve","-70.75","8.25",NA,NA,"SP045804","SP045804","350","350",NA,"2014","06","03","-70.75","8.25",NA,NA,NA,NA,NA,NA,NA
"890","2019-11-21 10:18:56-03","IBt","SP","84651","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Coelho, RLG","Breteler, FJ","3891","1964","05","03","Southern America","Venezuela","Barinas",NA,"Ticoporo forest reserve","-70.75","8.25",NA,NA,"SP045803","SP045803","350","350",NA,"2014","06","03","-70.75","8.25",NA,NA,NA,NA,NA,NA,NA
"891","2019-11-21 10:18:56-03","IBt","SP","129872","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Coelho, RLG","Eiten, G; Eiten, LT","10245","1970","01","07",NA,"Brasil","Maranhão","Grajaú","18 1/2 km west of city of grajaú on old road.","-46.138599395752","-5.81943988800049",NA,NA,"SP045801","SP045801",NA,NA,NA,"2016",NA,NA,NA,NA,"64236","auto",NA,NA,NA,NA,NA
"892","2019-11-21 10:18:56-03","IBt","SP","491320","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Moura, R","Uller, HF; et al.","s.n.","2013","12","09",NA,"Brasil","Rio de Janeiro","Bom Jardim","Conglomerado 171-3-2-9. Sub parcela locada na face sul.","-42.4193992614746","-22.1518993377686",NA,NA,"SP045806","SP045806","793","793",NA,"2017","03","16",NA,NA,"20245","auto",NA,NA,NA,NA,NA
"893","2019-11-21 10:18:56-03","IBt","SP","272182","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Coelho, RLG","Robim, MJ","356","1985","11","28",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual, Instituto Florestal, região do pinheiro-seco","-45.5900001525879","-22.7299995422363",NA,NA,"SP045802","SP045802",NA,NA,NA,"2014","06","03",NA,NA,"21048","auto",NA,NA,NA,NA,NA
"894","2019-11-21 10:18:56-03","IBt","SP","301412","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, MS","Gorenstein, MR; et al.","49","1994","09","09",NA,"Brasil","São Paulo","Tapiraí","12km de Tapiraí em direção à Juquiá. Cachoeira do Chá.","-47.560833","-20.029611",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,"-47.560833","-20.029611",NA,NA,NA,NA,NA,NA,NA
"895","2019-11-21 10:18:56-03","IBt","SP","289399","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Ferreira, VF; et al.","68","1994","09","06",NA,"Brasil","São Paulo","Cananéia","Estrada Cananéia - Pariquera Açú (via ponte), ca 19 km de Cananéia.","-47.84175","-24.900806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.84175","-24.900806",NA,NA,NA,NA,NA,NA,NA
"896","2019-11-21 10:18:56-03","IBt","SP","58350","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Kuhlmann, M","Kuhlmann, M","1527","1947","11","13",NA,"Brasil","São Paulo","Pinhal","Fazenda Santa Tereza.",NA,NA,NA,NA,"SP045846","SP045846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-11-21 10:18:56-03","IBt","SP","251934","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Santos, TS","4459","1988","12","14",NA,"Brasil","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra I.","-39.0494003295898","-14.7889003753662",NA,NA,"SP045841","SP045841","50","50",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"898","2019-11-21 10:18:56-03","IBt","SP","316343","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, MS","Lombardi, JA","1441","1996","10","31",NA,"Brasil","Minas Gerais","Matozinhos","Fazenda Cauaia.","-44.0814018249512","-19.5578002929688",NA,NA,"SP045844","SP045844",NA,NA,NA,"1997","09",NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA
"899","2019-11-21 10:18:56-03","IBt","SP","356377","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Sommer, GV","Câmara, UC","9543","1970","10","31",NA,"Brasil","Rio de Janeiro","Petrópolis","Estrada do Contorno.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,"1994","01",NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA
"900","2019-11-21 10:18:56-03","IBt","SP","183007","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Pirani, JR","Pirani, JR; Yano, O; Santos, DP","143","1982","11","19",NA,"Brasil","Rio de Janeiro","Silva Jardim","BR 101, km240, perto da estrada para a cidade Silva Jardim.","-42.3917007446289","-22.6508007049561",NA,NA,"SP045849","SP045849",NA,NA,NA,"1982",NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA
"901","2019-11-21 10:18:56-03","IBt","SP","342258","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Nicolau, SA","Nicolau, SA; et al.","2099","1999","12","15",NA,"Brasil","São Paulo","Cajuru","Barrosa. Fazenda Santa Carlota.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA
"902","2019-11-21 10:18:56-03","IBt","SP","2000","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Radlkofer, L","Campos Novaes, J","s.n.","1918","05",NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"SP045848","SP045848",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"903","2019-11-21 10:18:56-03","IBt","SP","350775","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Cordeiro, I","Simão Bianchini, R; et al.","1387","2000","09","07",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, trilha do Jequitibá","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"904","2019-11-21 10:18:56-03","IBt","SP","350777","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Cordeiro, I","Cordeiro, I; et al.","2324","2000","09","27",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, trilha do Jequitibá","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"905","2019-11-21 10:18:56-03","IBt","SP","350776","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Cordeiro, I","Rossi, L; et al.","2134","2000","09","18",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, trilha do Jequitibá","-45.4099998474121","-23.6200008392334",NA,NA,"SP045851","SP045851",NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"906","2019-11-21 10:18:56-03","IBt","SP","13878","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Sommer, GV","s.col.","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Caraguatatuba","Rio Juquery-querê","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"1997","04","16",NA,NA,"30093","auto",NA,NA,NA,NA,NA
"907","2019-11-21 10:18:56-03","IBt","SP","301427","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, MS","Kinoshita, LS; Koschnitzke, C","94-188","1994","11","08",NA,"Brasil","São Paulo","Divinolândia",NA,"-46.7299995422363","-21.6599998474121",NA,NA,"SP045842","SP045842",NA,NA,NA,"2009",NA,NA,NA,NA,"15684","auto",NA,NA,NA,NA,NA
"908","2019-11-21 10:18:56-03","IBt","SP","10433","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Gehrt, A","Loefgren, A; Edwall, G","CGG1994","1893","01","02",NA,"Brasil","São Paulo","Franca","em cultivo Jardim da Fazenda do Major Luiz de Almeida.","-47.4000015258789","-20.5300006866455",NA,"Árvore, fr. amarelo, folh. velutinas.","SP008368","SP008368",NA,NA,NA,NA,NA,NA,NA,NA,"27521","auto",NA,NA,NA,NA,NA
"909","2019-11-21 10:18:56-03","IBt","SP","301421","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Santin, D","Gardolinski, PC; et al.","33678","1993","10","21",NA,"Brasil","São Paulo","Mogi Guaçu","Proj. CESP.","-46.9421997070312","-22.372200012207",NA,NA,"SP045843","SP045843",NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"910","2019-11-21 10:18:56-03","IBt","SP","13662","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Gehrt, A","Hoehne, FC","s.n.","1925","04","10",NA,"Brasil","São Paulo","Nova Europa",NA,"-48.560001373291","-21.7700004577637",NA,NA,"SP045847","SP045847",NA,NA,NA,NA,NA,NA,NA,NA,"12872","auto",NA,NA,NA,NA,NA
"911","2019-11-21 10:18:56-03","IBt","SP","40155","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Viégas, GP","s.n.","1938","10","22",NA,"Brasil","São Paulo","Ribeirão Preto","Mato próx. Est. Exp. Ribeirão Preto.","-47.810001373291","-21.1700000762939",NA,NA,"SP045845","SP045845",NA,NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA
"912","2019-11-21 10:18:56-03","IBt","SP","301426","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, MS","Kinoshita, LS; Teixeira, SP","94-261","1994","11","08",NA,"Brasil","São Paulo","São José do Rio Pardo",NA,"-46.8800010681152","-21.5900001525879",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,"15885","auto",NA,NA,NA,NA,NA
"913","2019-11-21 10:18:56-03","IBt","SP","64697","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mattos, J","8642","1960","11","29",NA,"Brasil","São Paulo","São Simão","Fazenda Bocaina","-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27881","auto",NA,NA,NA,NA,NA
"914","2019-05-22 10:20:07-03","IBt","SP","236632","Extra","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mattos, J","8642","1960","11","29",NA,"Brasil","São Paulo","São Simão","Fazenda Bocaina","-47.5499992370605","-21.4699993133545",NA,NA,"SP045850","SP045850",NA,NA,NA,NA,NA,NA,NA,NA,"27881","auto",NA,NA,NA,NA,NA
