"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"45","2019-08-27 13:33:47-03","IAP","PACA-AGP","87254","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","G. Hatschbach","2003",NA,NA,"J. Cordeiro","2002","02","28","Brasil","PR","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"planta ereta, flor azul. Habitat: campo limpo seco Fenofase: Flor azul","PACA087254",NA,"2043",NA,NA,NA,"Magnoliophyta","Umbellales","25180","auto","Magnoliatae",NA,NA,NA,NA,NA
"46","2019-08-27 13:33:47-03","IAP","PACA-AGP","60692","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1957","05","19","Capparelli","1956","01","05","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"fl. Habitat: in graminosis Fenofase: flor","PACA060692",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","51462","auto","Magnoliatae",NA,NA,NA,NA,NA
"47","2019-08-27 13:33:47-03","IAP","PACA-AGP","63286","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1958","09","18","Sacco","1957","11","27","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"fl. Habitat: in humidis Fenofase: flor","PACA063286",NA,"711",NA,NA,NA,"Magnoliophyta","Umbellales","51462","auto","Magnoliatae",NA,NA,NA,NA,NA
"48","2019-08-27 13:33:47-03","IAP","PACA-AGP","60787","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1957","09","19","C. Sacco","1957","03","09","Brasil","RS","Pelotas","Granja União","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"fl. fr.; arrozal, local reservado à trilha; solo encharcado, freqüente. Habitat: in humidis Fenofase: flor e fruto","PACA060787",NA,"606",NA,NA,NA,"Magnoliophyta","Umbellales","51462","auto","Magnoliatae",NA,NA,NA,NA,NA
"49","2019-08-27 13:33:47-03","IAP","PACA-AGP","86329","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","A. Sehnem S.J.",NA,NA,NA,"Sehnem, A.","1950","02","03","Brasil","RS","Porto Alegre","Glória","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campo","PACA086329",NA,"4398",NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"50","2019-08-27 13:33:47-03","IAP","PACA-AGP","91446","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","A. Wieliczko & M. Pittol",NA,NA,NA,"Ohlweiler, A. A.","1999","10",NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"heliófila. HASU 9597. Habitat: campo rupestre Hábito: erva","PACA091446",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"51","2019-08-27 13:33:47-03","IAP","PACA-AGP","27176","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance","1954","09","25","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","Vila manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in campestribus humidis dumetosis Fenofase: flor","PACA027176",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"52","2019-08-27 13:33:47-03","IAP","PACA-AGP","30615","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","25","Rambo, B.","1945","11","27","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in campestribus graminosis Fenofase: flor","PACA030615",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"53","2019-08-27 13:33:47-03","IAP","PACA-AGP","58826","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1957","05","07","Camargo, O. R.","1956","03","01","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"fl. Habitat: in campestribus siccis Fenofase: flor","PACA058826",NA,"145",NA,NA,NA,"Magnoliophyta","Umbellales","37819","auto","Magnoliatae",NA,NA,NA,NA,NA
"54","2019-08-27 13:33:47-03","IAP","PACA-AGP","7740","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","25","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"infl. novissima. Habitat: in paludosis alte dumetosis Fenofase: infl. novissimis","PACA007740",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"55","2019-08-27 13:33:47-03","IAP","PACA-AGP","38656","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance","1954","09","25","Rambo, B.","1948","12","10","Brasil","RS","São Leopoldo","Rio dos Sinos","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"fl. Habitat: in paludosis alte dumetosis Fenofase: flor","PACA038656",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"56","2019-08-27 13:33:47-03","IAP","PACA-AGP","114433","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","A. Sehnem",NA,NA,NA,"Sehnem, A.","1965","12","11","Brasil","RS","São Lourenço do Sul","Faz. Crisanto Soares.","-51.9782981872559","-31.3652992248535",NA,NA,"30","30","Habitat: herba in campo","PACA114433",NA,"8573",NA,NA,NA,"Magnoliophyta","Umbellales","48842","auto","Magnoliatae",NA,NA,NA,NA,NA
"57","2019-08-27 13:33:47-03","IAP","PACA-AGP","56491","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1955","04","08","Rambo, B.","1955","01","19","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: in graminosis","PACA056491",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","20837","auto","Magnoliatae",NA,NA,NA,NA,NA
"58","2019-08-27 13:33:47-03","IAP","PACA-AGP","32008","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","25","Reitz, R.","1944","12","07","Brasil","RS","Torres","Curralinhos","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"fr. Habitat: in humidis dumetosis Fenofase: fruto","PACA032008",NA,"871",NA,NA,NA,"Magnoliophyta","Umbellales","20837","auto","Magnoliatae",NA,NA,NA,NA,NA
"59","2019-08-27 13:33:47-03","IAP","PACA-AGP","31769","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","25","Rambo, B.","1946","02","07","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"fl Habitat: in paludosis alte graminosis Fenofase: flor","PACA031769",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","16515","auto","Magnoliatae",NA,NA,NA,NA,NA
"60","2019-08-27 13:33:47-03","IAP","PACA-AGP","26924","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","24","Rambo, B.",NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,"sine loco, sine die, fl. Fenofase: flor","PACA026924",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"61","2019-08-27 13:33:47-03","IAP","PACA-AGP","39290","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","25","Rambo, B.","1948","12","29","Brasil","RS","Itapoã","Campo do Varejão",NA,NA,NA,NA,NA,NA,"fl. Habitat: in campestribus humidis graminosis Fenofase: flor","PACA039290",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"62","2019-08-27 13:33:47-03","IAP","PACA-AGP","48863","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance","1954","09","25","Rambo, B.","1950","09","27","Brasil","RS","Itapoã","Granja Neugebauer",NA,NA,NA,NA,NA,NA,"fl. Habitat: in campestribus humidis graminosis Fenofase: flor","PACA048863",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"63","2019-08-27 13:33:47-03","IAP","PACA-AGP","53358.1","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","24","Rambo, B.","1952","11","24","Brasil","RS","São Luiz","Caaró",NA,NA,NA,NA,NA,NA,"fl. Habitat: in campestribus graminosis Fenofase: flor","PACA053358-1",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"64","2019-08-27 13:33:47-03","IAP","PACA-AGP","5358","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","24","Rambo, B.","1952","11","24","Brasil","RS","São Luiz","Caaró",NA,NA,NA,NA,NA,NA,"fl. Habitat: ni campestribus graminosis Fenofase: flor","PACA005358",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"65","2019-08-27 13:33:47-03","IAP","PACA-AGP","61330","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1958","10","01","Pivetta","1956","11","11","Brasil","RS","Vale Veneto",NA,NA,NA,NA,NA,NA,NA,"fl. Habitat: in humidis Fenofase: flor","PACA061330",NA,"1244",NA,NA,NA,"Magnoliophyta","Umbellales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"66","2019-08-27 13:33:47-03","IAP","PACA-AGP","36769","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","24","Rambo, B.","1948","02",NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"fl. Habitat: in campestribus graminosis Fenofase: flor","PACA036769",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","30776","auto","Magnoliatae",NA,NA,NA,NA,NA
"67","2019-08-27 13:33:47-03","IAP","PACA-AGP","36775","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","24","Rambo, B.","1948","02",NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"fr. Habitat: in paludosis dumetosis Fenofase: fruto","PACA036775",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","30776","auto","Magnoliatae",NA,NA,NA,NA,NA
"68","2019-08-27 13:33:47-03","IAP","PACA-AGP","27297","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","25","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in graminosis subhumidis Fenofase: flor","PACA027297",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"69","2019-08-27 13:33:47-03","IAP","PACA-AGP","57067","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1957","05","12","Rambo, B.","1955","10","15","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in campestribus dumetosis Fenofase: flor","PACA057067",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"70","2019-08-27 13:33:47-03","IAP","PACA-AGP","56027","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1955","04","08","Rambo, B.","1954","11","19","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in campestribus alte graminosis Fenofase: flor","PACA056027",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"71","2019-08-27 13:33:47-03","IAP","PACA-AGP","421","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","25","Rambo, B.","1932","12","06","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in humidis dumetosis Fenofase: flor","PACA000421",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"72","2019-08-27 13:33:47-03","IAP","PACA-AGP","37738","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","24","Rambo, B.","1948","09","22","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in campestribus graminosis Fenofase: flor","PACA037738",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"73","2019-08-27 13:33:47-03","IAP","PACA-AGP","30076","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","25","Rambo, B.","1945","06",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl Habitat: in campestribus humidis dumetosis Fenofase: flor","PACA030076",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"74","2019-08-27 13:33:47-03","IAP","PACA-AGP","29135","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","24","Rambo, B.","1945","09","12","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in campestribus graminosis Fenofase: flor","PACA029135",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"75","2019-08-27 13:33:47-03","IAP","PACA-AGP","27312","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","27","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in humidis graminosis Fenofase: flor","PACA027312",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"76","2019-08-27 13:33:47-03","IAP","PACA-AGP","27263","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","25","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in humidis alte graminosis Fenofase: flor","PACA027263",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"77","2019-08-27 13:33:47-03","IAP","PACA-AGP","26961","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","24","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in campestribus graminosis Fenofase: flor","PACA026961",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"78","2019-08-27 13:33:47-03","IAP","PACA-AGP","11945","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Emrich-Rambo","1954","09","25","Rambo, B.","1943",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fl. Habitat: in paludosis alte dumetosis Fenofase: flor","PACA011945",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"79","2019-08-27 13:33:47-03","IAP","PACA-AGP","72042","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","J. A. Jarenkow","1989","07",NA,"J. A. Jarenkow","1986","12","13","Brasil","RS","Santa Vitória do Palmar","Est. Ecol. do Taim","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"na margem da estrada, na confluência do canal com a BR 471, solo bem drenado. Habitat: na margem da estrada","PACA072042",NA,"556",NA,NA,NA,"Magnoliophyta","Umbellales","130170","auto","Magnoliatae",NA,NA,NA,NA,NA
"80","2019-08-27 13:33:47-03","IAP","PACA-AGP","58082","PreservedSpecimen","Plantae","Umbelliferae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance","1954",NA,NA,"Reitz & Klein","1953","11","05","Brasil","SC","Palhoça","Masiambú","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"HBR 8656; fl. roxo-escura; altit. 5 msm. Habitat: in graminosis Fenofase: flor","PACA058082",NA,"1324",NA,NA,NA,"Magnoliophyta","Umbellales","31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"81","2020-12-20 21:15:26-03","UFV","VIC","004765","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham & Schecht",NA,NA,NA,NA,"Dombroski, L.T.","1965","02","12","Brasil","Paraná","Curitiba","Campos do capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Em campo freguente.","VIC004765","VIC004765","10661",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"82","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0066799","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schlecht.",NA,NA,NA,NA,"A. Schinini","2006","10","26","Argentina","Corrientes",NA,"Santo Tomé. Arroyo Chimiray.","-55.70161","-28.15231",NA,NA,NA,NA,"Inflorescencia erguida.",NA,NA,"36810",NA,NA,NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA
"83","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007633","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schlecht.","T. M. Pdesersen",NA,NA,NA,"M. M. Arbo; Caceres S.A y Marunak V.","1996","12","4","Argentina","Corrientes",NA,"Dep. San Roque. Estancia San Antonio, ca. 30 km al NE de Chavarria, camino a Concepcion, 2 km al E de la ruta, al W del casco.","-58.3333","-28.7833",NA,NA,NA,NA,"Hierba 60-70 cm alt, Capitulos vinosos.",NA,NA,"7072",NA,NA,NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:30:16-03","UFJF","CESJ","32838","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","T.M. Pedersen","1993",NA,NA,"R. Kummrow","1976","02","03","Brasil","Paraná","Porto Amazonas","Fazenda São Roque","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"Flores azuis, em campo.","CESJ032838","CESJ032838","1075","América do Sul",NA,NA,"Angiosperma",NA,"14684","auto",NA,NA,NA,NA,NA,NA
"85","2019-11-21 14:30:16-03","UFJF","CESJ","2395","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"L. Krieger","1949","12","23","Brasil","Minas Gerais","João Ribeiro","Fazenda da Pedra Branca",NA,NA,NA,NA,NA,NA,"Herbácea, em campo, fl. brancas, rosetas de poucas folhas.","CESJ002395","CESJ002395","CESJ2395","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:30:16-03","UFJF","CESJ","11281","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"L. Krieger","1971","12","18","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Em campo arenoso, até 1m alt. Fl. e brácteas anil.","CESJ011281","CESJ011281","CESJ11281","América do Sul",NA,NA,"Angiosperma",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:40:49-03","UFMS","CGMS","53270","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Moises Mendoza","2016","01","22","A. Pott; I.S. Dutra","2006","02","23","Brasil","Mato Grosso do Sul","Guia Lopes da Laguna","Estrada de fazendas, 0,5 km S da Rodovia MS-382, a 5 km de Guia Lopes da Laguna para Bonito.","-56.114200592041","-21.457799911499",NA,NA,NA,NA,"Fruto não observado. Habitat: Pastagem de Brachiaria com regeneração de cerrado. Solo arenoso. Relevo quase plano. Esparsa. Habito: Erva rosulada, com rizoma bulbiforme, escapo 1,30 m de altura.","CGMS001979",NA,"14042",NA,NA,NA,NA,NA,"44012","auto",NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:40:49-03","UFMS","CGMS","50769","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","O.S. Ribas","2005",NA,NA,"E. Barbosa; M.R.M. Santos; E.M.S. Moletta","2004","02","10","Brasil","Paraná","Palmeira","Estância São Rafael.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Flor lilás. Habitat: Campo limpo, seco. Habito: Ereta. 50cm de altura.","CGMS001980",NA,"847",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:21:30-03","UNICAMP","UEC","170195","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Lucas, D","2017","08",NA,"Schinini, A","2006","10","26","Argentina","Corrientes","Santo Tomé","Arroyo Chimiray.","-55.701611","-28.152306","-55.701611","-28.152306","75","75","Inflorescencia erguida.; En pasturas con agua permanente.","UEC010582","UEC010582","3680",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-01-17 11:23:54-02","PUCRS","MPUC","17029","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","N.I. Matzenbacher","1976","01","01",NA,"1976","03","26","Brasil","RS","Sant Ana do Livramento","Serro do Munhoz","-55.5327778","-30.8894444","-55.5327778000","-30.8894444000",NA,NA,"Encosta do Morro",NA,NA,NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
