"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"43","2021-03-15 16:37:00-03","NY","NYBG","1033805","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"E. P. Heringer","10678","1965","10","08","South America","Brazil","Distrito Federal","Parque Municipal do Gama.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227484' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033805","NY01033805_01","J. A. Steyermark","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01108488","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"J. U. M. dos Santos","131","1978","02","24","South America","Brazil","Acre",NA,"-67.1856","-10.3356","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268410' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108488","NY01108488_01","J. H. Kirkbride Jr.","Plácido de Castro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-10-28 13:59:00-02","NY","NYBG","1033812","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"J. H. Kirkbride Jr.","5222","1983","04","13","South America","Brazil","Distrito Federal","Escola Fazendária.","-47.83","-15.87","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227504' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033812","NY01033812_01",NA,"Brasília","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-10-28 14:00:00-02","NY","NYBG","1033799","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"J. A. Rizzo","1251","1968","06","06","South America","Brazil","Goiás","de Goiânia a Leopoldo de Bulhões, 18 km de Goiânia.","-49.2539","-16.6786","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227473' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033799","NY01033799_01",NA,"Goiânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-10-28 13:59:00-02","NY","NYBG","1033811","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"J. H. Kirkbride Jr.","5070","1982","11","22","South America","Brazil","Distrito Federal","Córrego Manoel Dias.","-48.23","-16.03","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227496' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033811","NY01033811_01",NA,"Brasília","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01108500","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance","20491","1974","03","13","South America","Brazil","Amazonas","Manaus-Porto Velho Highway, BR319, Manaus-Porto Velho Road, km. 245, 3km. south of Igapó Açu","-61.29","-4.7086","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268401' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108500","NY01108500_01","J. H. Kirkbride Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-10-28 13:59:00-02","NY","NYBG","1033813","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"J. H. Kirkbride Jr.","3658","1980","10","15","South America","Brazil","Distrito Federal","Perto de DF 18, ca 16 km este de BR 251.","-47.43","-16.02","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227508' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033813","NY01033813_01","J. H. Kirkbride Jr.","Brasília","960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1128356","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"R. M. Harley","10979","1968","11","09","South America","Brazil","Mato Grosso","Vale de Sonhas c. 93 km. S. from Xavantina on Aragarças road.","-52.23","-14.63","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1278991' target='other'> <mi>dwc_moreinfo</mi></a>","NY01128356","NY01128356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01108481","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"P. J. M. Maas","9014","2001","10","17","South America","Brazil","Acre","Km 30 on road to Badejo de Cima","-72.7961","-7.455","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1271197' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108481","NY01108481_01",NA,"Cruzeiro do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1033814","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"B. M. T. Walter","2052","1993","03","30","South America","Brazil","Distrito Federal","Mata de Galeria Alagada. Res. Ecol. Roncador - IBGE (Mata do Pitoco).","-47.88","-15.93","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227509' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033814","NY01033814_01","P. G. Delprete","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01108492","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance","14093","1971","07","10","South America","Brazil","Amazonas","Rio Ituxi, lake west of Boca do Curuquetê.","-65.6833","-8.3167","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268414' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108492","NY01108492_01","J. H. Kirkbride Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-30 01:02:00-03","NY","NYBG","01108486","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"M. G. Vieira","839","1979","11","01","South America","Brazil","Rondônia","À 5 Km de Vilhena","-60.17","-12.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1271201' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108486","NY01108486_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1033821","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"H. S. Irwin","17947","1966","06","28","South America","Brazil","Goiás","Ca. 50 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.77","-17.35","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227534' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033821","NY01033821_01","J. A. Steyermark","Caiapônia","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1033819","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"H. S. Irwin","10160","1965","11","10","South America","Brazil","Distrito Federal","Parque Municipal do Gama, 25 km S. of Brasília","-48.05","-16.03","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227523' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033819","NY01033819_01","J. A. Steyermark","Brasília","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-10-28 16:59:00-02","NY","NYBG","1005402","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"J. A. Ratter","R.1140","1968","04","23","South America","Brazil","Mato Grosso","4 km N. of the Base Camp of the Expedition. (close to the Xavantina-São Felix road.)","-51.87","-12.9","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084889' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005402","NY01005402_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-10-28 13:59:00-02","NY","NYBG","1033802","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"J. A. Rizzo","4970A","1970","04","18","South America","Brazil","Goiás","a 2 km da margem esquerda do rio Meia Ponte, na fazenda Louzandira.","-49.2539","-16.6786","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227480' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033802","NY01033802_01",NA,"Goiânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01108482","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"C. A. Cid Ferreira","8690","1987","03",NA,"South America","Brazil","Rondônia","BR-429, 123 km de Costa Marques, entrando 06 km num vicinal da margem esquerda, na Faz. Três Irmãos","-63.58","-12.08","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1271198' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108482","NY01108482_01",NA,"Costa Marques",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1033818","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"H. S. Irwin","5622","1964","08","26","South America","Brazil","Distrito Federal","30 km. S. of Brasília on road to Belo Horizonte.","-47.95","-16.12","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227520' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033818","NY01033818_01","J. A. Steyermark","Brasília","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-11-01 12:23:00-02","NY","NYBG","710430","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"D. C. Daly","7584","1992","03","22","South America","Brazil","Acre","Basin of Rio Juruá, Igarapé Humaitá, 3.5 hours by motorboat up from confluence with Rio Juruá (opposite Porto Valter)","-72.78","-8.27","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=484709' target='other'> <mi>dwc_moreinfo</mi></a>","NY00710430","NY00710430_01","C. M. Taylor","Cruzeiro do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01108487","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"J. U. M. dos Santos","266","1978","03","26","South America","Brazil","Rondônia","Rio Pacáas Novos, proximo a 1ª Cachoeira, ao redor do acampamento","-63.7693262","-10.9794376","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1271213' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108487","NY01108487_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01108483","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"T. C. Plowman","8622","1980","02","10","South America","Brazil","Pará","Range of low hills ca. 20 km, west of Redenção, near Côrrego São João and Troncamento Santa Teresa.","-50.1666669","-8.05","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268399' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108483","NY01108483_01","P. G. Delprete","Conceição do Araguaia","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-10-28 16:59:00-02","NY","NYBG","1005400","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"R. C. de Mendonça","1323","1989","03","20","South America","Brazil","Goiás",NA,"-48.72","-16.57","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084885' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005400","NY01005400_01","C. M. Taylor","Leopoldo de Bulhões",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","132869","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","xanthocephala","Psychotria xanthocephala","Müll.Arg.","syntype","W. J. Burchell","8408","1828","03","24","South America","Brazil","Tocantins","Porto Real to Igarapé (Igarapé is a Brazilian word for a channel between two islands or an island and the mainland)",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=637004' target='other'> <mi>dwc_moreinfo</mi></a>","NY00132869","NY00132869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1108838","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","xanthocephala","Psychotria xanthocephala","Müll.Arg.",NA,"B. A. Krukoff","5830",NA,NA,NA,"South America","Brazil","Amazonas",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1361338' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108838","NY01108838_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-10-18 16:28:10-02","UNEMAT","TANG","1508","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, CA","139","2011","01","21",NA,"Brasil","Mato Grosso","Fragmento florestal Autódromo.","-57.4858016967773","-14.6194000244141",NA,"Porte herbáceo, folhas glabras em ambas as faces, pedicelo floral arroxeado, inflorescência terminal, início da formação de frutos.","TANG000001508",NA,NA,"Tangará da Serra",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-10-18 16:28:10-02","UNEMAT","TANG","1557","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, CA","135","2011","01","18",NA,"Brasil","Mato Grosso","Fragmento florestal fazenda Bahia.","-57.4858016967773","-14.6194000244141",NA,"Porte arbustivo, folhas glabras em ambas as faces, presença de frutos elípticos roxos no ápice do ramo, frequente no local.","TANG000001557",NA,NA,"Tangará da Serra",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-09-10 21:44:17-03","UNEMAT","TANG","5802","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Engels, ME; Mafra, AR; Silva, LS","5346","2017","05","04",NA,"Brasil","Mato Grosso","Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado.","-55.463172","-10.908647",NA,NA,"TANG000005802",NA,"Engels, ME","Itaúba","464","464",NA,NA,"2017","05","04","-55.463172","-10.908647",NA,NA,NA,NA,NA
"70","2016-10-18 16:28:10-02","UNEMAT","TANG","1320","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, CA","243","2011","03","23",NA,"Brasil","Mato Grosso","Fragemento florestal Art Pão.","-57.4858016967773","-14.6194000244141",NA,"Porte herbáceo, flores pequenas, evoluidas por brácteas.","TANG000001320",NA,NA,"Tangará da Serra",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2018-08-28 10:13:18-03","UNEMAT","TANG","1514","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, CA; Moraes, JQ","254","2011","03","30",NA,"Brasil","Mato Grosso","Fragmento Florestal (Arroz Masson).","-57.4858016967773","-14.6194000244141",NA,"Porte herbáceo, até 0,50 m., inflorescência terminal pedicelo floral arroxeado.","TANG000001514",NA,NA,"Tangará da Serra",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2018-08-28 10:13:18-03","UNEMAT","TANG","1563","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, CA; Moraes, JQ","128","2011","01","18",NA,"Brasil","Mato Grosso","Fragmento florestal da fazenda Bahia.","-57.4858016967773","-14.6194000244141",NA,"Porte herbáceo, flores brancas.","TANG000001563",NA,NA,"Tangará da Serra",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:48:15-03","EAO","IAN","193610","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Hamada, MOS; Cordeiro, MR; Hopkins, MJG","129","2006","03","06","Southern America","Brasil","Amapá","Parque Nacional Montanhas do Tumucumaque. Rio Amapari.&nf;Cabeceiras do Rio Amapari. Na margem esquerda do Rio Anacuí. Floresta de terra firme. Trilha 1-2.","-52.741389","1.844722",NA,"Arbusto de 2 m, com brácteas florais verdes e listras vinho no centro.","IAN193610",NA,"Cordeiro, MR","Amapá",NA,NA,NA,NA,"2016","03","01","-52.741389","1.844722",NA,NA,NA,NA,NA
"74","2021-03-30 12:48:15-03","EAO","IAN","144792","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ratter, JA; Bertoldo, J","1140","1968","04","23","Southern America","Brasil","Mato Grosso","4km N of the Base Camp of the Expedition.&nf;Close to the Xavantina-São Felix road.&nf;Growing in deep shade on the flow of dry forest. Poisonons to cattle.","-51.866667","-12.9",NA,"Small sushrub, 50cm tall. berries black.","IAN144792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA
"75","2021-03-30 12:48:15-03","EAO","IAN","118526","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Belém, RP; Mendes, JM","53","1964","12","23","Southern America","Brasil","Distrito Federal","Acampamento do D.V.O.&nf;Mata virgem.",NA,NA,NA,"Arbustinho de 1m de altura; flores brancas, ficando amarelas quando velhas.","IAN118526",NA,"Kirkbride Jr.; J.H.",NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:48:15-03","EAO","IAN","129224","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Irwin, HS; Soderstrom, TR","5622","1964","08","26","Southern America","Brasil","Distrito Federal","Shade of gallery forest, ca. 30km S of Brasília on road to Belo Horizonte.",NA,NA,NA,"Shrub ca. 75cm tall. Sepals yellow; fruit violet-black.","IAN129224",NA,"Steyermark, JA",NA,"1000","1000",NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:48:15-03","EAO","IAN","129554","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Irwin, HS; Souza, R","10160","1965","11","10","Southern America","Brasil","Distrito Federal","Shade. Parque Municipal do Gama.&nf;25km S of Brasília. Gallery forest.",NA,NA,NA,"Flat-topped shrub ca. 1m tall; corolla white.","IAN129554",NA,"Steyermark, JA",NA,"1150","1150",NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:48:15-03","EAO","IAN","129968","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Irwin, HS; Grear Jr., JW; Grear Jr., JW","14161","1966","03","21","Southern America","Brasil","Distrito Federal","Forested slopes, Parque Minicipal do Gama.",NA,NA,NA,"Shrub ca. 1,5m tall; bracts yellow; fruit black-violet.","IAN129968",NA,"Steyermark, JA",NA,"1000","1000",NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:48:15-03","EAO","IAN","130396","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Irwin, HS; Souza, R","17947","1966","06","28","Southern America","Brasil","Goiás","Gallery forest, ca. 50km S of Caiapônia, road to Jataí.",NA,NA,NA,"Shrub ca. 1m tall; fruit black-violet.","IAN130396",NA,"Steyermark, JA",NA,"900","900",NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:48:15-03","EAO","IAN","130402","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Irwin, HS; Souza, R","17985","1966","06","29","Southern America","Brasil","Goiás","Gallery forest bordered by campo, ca. 30km S of Caiapônia, road to Jataí. Serra do Caiapó.",NA,NA,NA,"Shrub ca. 1m tall; fruit violet-black.","IAN130402",NA,"Steyermark, JA",NA,"950","950",NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
