"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"45","2021-03-15 16:37:00-03","NY","NYBG","395822","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.-Hil.) Mart.","P. J. M. Maas; L. Y. T. Westra",NA,NA,NA,"Y. E. J. Mexia","5288","1930","11","12","Brazil","Minas Gerais","Viçosa","Fazenda do Deserto; road to Paraiso","-42.8817","-20.7542",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395822","NY00395822_01","Magnoliophyta","Magnoliales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","573262","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.-Hil.) Mart.","R. de Mello-Silva",NA,NA,NA,"W. Ganev","2876","1994","01","24","Brazil","Bahia","Rio de Contas","Riacho de Pedra de Amolar","-41.77","-13.38",NA,NA,"930","930","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573262","NY00573262_01 NY00573262_02","Magnoliophyta","Magnoliales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","395826","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.-Hil.) Mart.","P. J. M. Maas; L. Y. T. Westra",NA,NA,NA,"J. E. Leite","158","1940","09",NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Vicinity of Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131346' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395826","NY00395826_01","Magnoliophyta","Magnoliales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","395821","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,NA,"M. V. Peron","893","1989","09","25","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Estrada p/ Sitio Sophronites","-42.05","-22",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395821","NY00395821_01","Magnoliophyta","Magnoliales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-01-28 13:10:58-03","MCN-PUC-MINAS","HPUC-MG","ANG098","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Afonso, CG; Colombini, MAG; Pereira, CE, Starling, MFV.; Gomes, J.A.S.; Terra, B.",NA,"2007","12","10","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.983333","-19.916667","43º59'W","19º55'S",NA,NA,"1C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-01-28 13:10:58-03","MCN-PUC-MINAS","HPUC-MG","ANG156","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Pereira, CEF; Starling, M.F.V.; Terra, B.",NA,"2007","12","10","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº2C",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"51","2020-01-28 13:10:58-03","MCN-PUC-MINAS","HPUC-MG","ANG148","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Pereira, CEF. Starling, M.F.V.",NA,"2007","10","11","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº5.",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"52","2020-01-28 13:10:58-03","MCN-PUC-MINAS","HPUC-MG","ANG122","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Colombini, M.A.G.; Afonso, C.G.;Pereira, C.E; Starling, M.F.V.; Henriques, LFR.",NA,"2007","12","10","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº33",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"53","2020-01-28 13:10:58-03","MCN-PUC-MINAS","HPUC-MG","ANG257","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Colombini, M.A.G.; Afonso, C.G.; Avelino",NA,"2007","10","11","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"54","2020-01-28 13:10:58-03","MCN-PUC-MINAS","HPUC-MG","ANG175","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Pereira, CEF; Starling, M.F.V.; Terra, B.",NA,"2007","12","10","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº 1C",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:07:02-03","UNESP-IBB","BOTU","29328","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"Galhego, A.A.","31","1993","10","21","Brasil","São Paulo","Botucatu",NA,"-48.433333","-22.866667","48°26'w","22°52's",NA,NA,"Mata mesófila semidecidual secundária com árvores de até 20m e sub-bosque pouco denso; Coleção: Jardim Botânico UNESP Botucatu","BOTU029328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:28:36-03","UNESP-IBB","BOTU","10224","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A. St.-Hil.) Martius","Mello-Silva, R.","2008","03","13","Pereira, E.","9924","1965","09","18","Brasil","Minas Gerais","Curvelo",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU010224","BOTU010224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:28:36-03","UNESP-IBB","BOTU","1408","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A. St.-Hil.) Martius","Camargo, P.F.A.","1998","01","27","Assis Camargo, P.F.","515","1998","01","27","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"Mata mesófila semidecídua de encosta - topo da cuesta. Árvore 9m , caule rugoso, folhas cartáceas, fruto verde.","BOTU001408","BOTU001408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:18:47-03","UFRJ","RFA","26211","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.-Hil.) Mart.","R.A. Záchia","2002","01","29","A. Quinet","jan-65","2001","01","19","Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de cima/Lumiar, Estrada de Mury Lumiar.","-42.406389","-22.355278","42º24'23''W","22º21'19''S","800","800","Árvore, 3m de altura, 20cm de DAP, folha discolor verde, fruto apocárpico imaturo verde, comum no local.","RFA32359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:18:47-03","UFRJ","RFA","26998","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.-Hil.) Mart.","R.A. Záchia","2002","01","29","Flávio Britto Pereira","28/77","2001","03","03","Brasil","Minas Gerais","Itamonte","Fazenda do Campo Redondo.","-44.676944","-22.261111","44º40'37''W","22º15'40''S","1497","1497","Árvore, 10m de altura, 17cm de DAP, fruto verde, comum no local.","RFA32360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-13 09:18:47-03","UFRJ","RFA","27858","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.-Hil.) Mart.","R.A. Záchia","2002","01","29","A. Quinet","30/94","2001","05","19","Brasil","Rio de Janeiro","Nova Friburgo","Nova Friburgo/Lumiar, Sítio Arco Iris.","-42.405556","-22.355278","42º24'20''W","22º21'19''S","550","550","Árvore, 7m de altura, 30cm de DAP, folha discolor verde, fruto maduro marrom, comum no local.","RFA32361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-24 17:10:24-03","UTFPR","DVPR","6358","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Silva, DR","2018","03","19","Rocha Filho, JA; Silva, DR; Piva, J; Machado, C","649","2018","02","19","Brasil","Paraná","Capitão Leonidas Marques","Região do Rio Monteiro. Estrada para a balsa do Rio Iguaçu.","-53.3803","-25.2936","-53.3803","-25.2936","324","324","Árvore 6 m de altura. Folhas verde-discolores, cartáceas. Frutos carnosos, imaturos, verdes.; Borda de fragmento de Floresta Estacional Semidecidual em estágio avançado de sucessão secundária, solo argiloso.","DVPR006358",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-24 17:10:24-03","UTFPR","DVPR","4796","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Estevan, DA","2015",NA,NA,"Müller, CAS; Padilha, D; Gomes, M","s.n.","2015","12","05","Brasil","Paraná","Dois Vizinhos","Comunidade São Roque, coordenadas do centróide do imóvel rural","-53.115","-25.4817","-53.115","-25.4817",NA,NA,"Àrvore, frutos.","DVPR004796",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-24 17:10:24-03","UTFPR","DVPR","3280","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Caxambu, MG","2015","03","17","Siqueira, EL; et al.","1344","2015","01","27","Brasil","Paraná","Entre Rios do Oeste","Fecularia Caçava","-54.14017","-24.41349","-54.14017","-24.41349","234","234","Árvore 8m, heliófita, frutos carnosos amarelados.; Relevo suave ondulado. Floresta Estacional Semidecidual Submontana","DVPR003280",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-24 17:10:24-03","UTFPR","DVPR","3900","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Caxambu, MG","2016","02","18","Caxambu, MG; Siqueira, EL; Medeiros, G","7202","2016","02","03","Brasil","Paraná","Nova Tebas","Estação Ecológica Municipal Reinaldo Petrechen","-51.57326","-24.22157","-51.57326","-24.22157","649","649","Arvoreta, ca. 3,5 m, semi-ciófila. Frutos imaturos verdes e os maduros amarelos.; Relevo: ondulado. Em capoeira.","DVPR003900",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-24 17:10:24-03","UTFPR","DVPR","3281","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Caxambu, MG","2015","05","18","Siqueira, EL; et al.","1471","2015","04","10","Brasil","Paraná","Juranda","Chácara Nossa Senhora Aparecida","-52.50342","-24.25419","-52.50342","-24.25419","522","522","Árvore 6m, heliófita, frutos imaturos verdes e maduros amarelos.; Relevo suave ondulado. Floresta Estacional Semidecidual Submontana","DVPR003281",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-24 17:10:24-03","UTFPR","DVPR","3279","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Caxambu, MG","2015","02","20","Molina, LS; et al.","s.n.","2014","11","08","Brasil","Paraná","Terra Rica","Fazenda Santo Antônio","-52.470256","-22.462566","-52.470256","-22.462566","306","306","Arvoreta 3m, semi-ciófilo, frutos imaturos verdes.; Relevo suave ondulado. Floresta Estacional Semidecidual Submontana","DVPR003279",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-24 17:10:24-03","UTFPR","DVPR","1844","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Estevan, DA","2014","11","06","Estevan, DA","2015","2014","10","30","Brasil","Paraná","Dois Vizinhos","Estrada para comunidade Pinheirinho","-53.055018","-25.431179","-53.055018","-25.431179","539","539","Árvore ca. 7 m, frutos.; Borda de mata.","DVPR001844","DVPR001844","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:24-03","UTFPR","DVPR","1806","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Estevan, DA","2014","11","20","Duarte, E","231","2014","11","11","Brasil","Paraná","Dois Vizinhos","Propriedade Sr. Celso Eduardo Pereira Ramos","-53.05209","-25.4292","-53.05209","-25.4292","537","537","Árvore ca. 10 m, frutos.","DVPR001806","DVPR001806","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-24 17:10:24-03","UTFPR","DVPR","5588","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Silva, DR","2018","02","12","Rocha Filho, JA; Piva, J; Machado, C","519","2018","02","18","Brasil","Paraná","Capitão Leonidas Marques","Futura área de APP da UHE Baixo Iguaçu, estrada para a mata do Rio Monteiro.","-53.3833","-25.2932","-53.3833","-25.2932","261","261","Arvoreta 4 m. Folhas cartáceas. Frutos carnosos, amarelos quanto maturados. Ponto 391.; Fragmento de Floresta secundária em estágio médio de sucessão secundária. Associação entre Latossolo e Nitossolo Vermelhos.","DVPR005588",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-24 17:10:24-03","UTFPR","DVPR","3421","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Estevan, DA","2016",NA,NA,"Souza, PR; Estevan, DA","40","2015","12","18","Brasil","Paraná","Dois Vizinhos","Comunidade Pinheirinho","-53.055018","-25.431179","-53.055018","-25.431179",NA,NA,"Árvore 5m; Ecótono de Floresta Estacional Semidecidual e Floresta Ombrófila Mista","DVPR003421",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-24 17:10:24-03","UTFPR","DVPR","583","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Estevan, DA","2013",NA,NA,"Santos, ACS","s.n.","2013","02","10","Brasil","Paraná","Cruzeiro do Iguaçu","Sítio Santa Ana","-53.127799987793","-25.6156005859375",NA,NA,NA,NA,"Árvore 6,5m, folha simples, frutos carnosos, flor esverdeada.","DVPR000583","DVPR000583","Magnoliophyta",NA,NA,NA,"12520","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-24 17:10:24-03","UTFPR","DVPR","4867","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Rezende, C","2016",NA,NA,"Rezende, C","s.n.","2016","04","09","Brasil","Paraná","Dois Vizinhos",NA,"-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore 5m, frutos verdes.","DVPR004867",NA,"Magnoliophyta",NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-24 17:10:24-03","UTFPR","DVPR","5516","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Estevan, DA","2018",NA,NA,"Antonelo, FA","6","2018","02","03","Brasil","Paraná","Dois Vizinhos","Comunidade São Pedro dos Poloneses.","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Arvoreta , 5 m . Frutos verdes.","DVPR005516",NA,"Magnoliophyta",NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-24 17:10:24-03","UTFPR","DVPR","558","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Estevan, DA","2014","08","07","Mattjie, GE","s.n.",NA,NA,NA,"Brasil","Paraná","Dois Vizinhos","Estrada para Boa Esperança, km 02, Zona Rural","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore 15 m, flor amarelada.; Margens do riacho Pinheirinho.","DVPR000558","DVPR000558","Magnoliophyta",NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-24 17:10:24-03","UTFPR","DVPR","4808","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Estevan, DA","2016",NA,NA,"Korb.; D.V.","s.n.","2015","12","05","Brasil","Paraná","Dois Vizinhos","UTFPR","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Àrvore 9 m, flores amarelas.","DVPR004808",NA,"Magnoliophyta",NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-24 17:10:24-03","UTFPR","DVPR","2454","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Gorenstein, MR",NA,NA,NA,"Salvi, P","s.n.",NA,NA,NA,"Brasil","Paraná","Dois Vizinhos","UTFPR","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore, flores.","DVPR002454",NA,"Magnoliophyta",NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-24 17:10:24-03","UTFPR","DVPR","5398","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Israel, DCL","2017",NA,NA,"Israel, DCL; Cadore, J","s.n.","2017","10","30","Brasil","Paraná","Francisco Beltrão","Linha São Marcos s/n.","-53.0550003051758","-26.0811004638672",NA,NA,NA,NA,"Árvore de aproximadamente 5 m de altura. Posssui flores de coloração amarela.","DVPR005398",NA,"Magnoliophyta",NA,NA,NA,"32165","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-24 17:10:24-03","UTFPR","DVPR","962","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Estevan, DA","2008",NA,NA,"Ferreira, GM; et al.","159","2007","01","26","Brasil","Paraná","Londrina","Fazenda Coro do Boi - Warta","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 15m, frutos verdes.","DVPR000962","DVPR000962","Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-24 17:10:24-03","UTFPR","DVPR","2876","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Dias, MC","1999","01",NA,"Medri, C; Francisco, EM","708","1998","09","19","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore 4m, frutos verdes.; Área de pasto.","DVPR002876",NA,"Magnoliophyta",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-24 17:10:24-03","UTFPR","DVPR","2873","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","509","1997","11","08","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore 7m, frutos imaturos verdes.; Encosta rochosa na beira do pasto.","DVPR002873",NA,"Magnoliophyta",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-24 17:10:24-03","UTFPR","DVPR","3344","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Vicente, NR","2012",NA,NA,"Vicente, NR","8","2011","03",NA,"Brasil","Santa Catarina","Biguaçu","Três riachos.","-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"Árvore, frutos.","DVPR003344",NA,"Magnoliophyta",NA,NA,NA,"20442","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:33:31-03","EAO","IAN","63308","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Nascimento, EAP","2016","03","14","Pires, JM; Black, GA","2852","1951","01","13","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore pequena.","IAN063308","IAN063308 IAN063308_e IAN063308_e1","Dicotiledônea",NA,"Southern America",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"83","2020-01-20 14:40:08-03","UPM","MACK","776","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J. C. Lopes","2009","02",NA,"P. L. R. Morais","1213","1995","04","09","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho. Beira da estrada.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"84","2019-12-04 15:26:04-03","PUCPR","HUCP","16443","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A. St. Hil.) Martius.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","279","2005","03","13","Brasil","Paraná","Curitiba","Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00005218","HUCP00005218","Magnoliidae",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"85","2019-12-04 15:26:04-03","PUCPR","HUCP","11231","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A. St. Hil.) Martius.","Jaszczerski, JC",NA,NA,NA,"Massad, CE","002","1997","04","13","Brasil","Paraná","Morretes","Margens do Rio Nhundiaquara","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"86","2019-12-04 15:26:04-03","PUCPR","HUCP","17437","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A. St. Hil.) Martius.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Beltrami, L","838","2006","04","08","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00005226","HUCP00005226","Magnoliidae",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"87","2019-12-04 15:26:04-03","PUCPR","HUCP","16797","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A. St. Hil.) Martius.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","334","2005","04","07","Brasil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012341","HUCP00012341","Magnoliidae",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"88","2019-12-04 15:26:04-03","PUCPR","HUCP","23106","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A. St. Hil.) Martius.","Ariati, V",NA,NA,NA,"Selusniaki, M","626","2011","12","05","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"HUCP00005322","HUCP00005322","Magnoliidae",NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
