"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","dayIdentified","class","fieldNumber","individualCount","sex"
"443","2011-06-15 16:35:00-03","MO","MOBOT","2776477","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Carlos E. Cerón|Consuelo Montalvo A.","Cerón Martínez 26297","1994","8","11","Ecuador","Orellana","Loreto","Comunidad Waorani de Queihueriuno. Bosque hu!4medo tropical. Topografi!4a plana - suelo aluvial. Estrato herba!4ceo abundante.","-77.16472","-1.02",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"285.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2008-05-27 22:02:00-03","MO","MOBOT","3056226","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Henry León","León 649","1976",NA,NA,"Colombia","Chocó","Riosucio","Parque Natural Nal. Los Katyos. Río Cacaricas a Cristales.","-77.352586","7.748741",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"70.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2013-12-30 05:10:00-02","MO","MOBOT","1831368","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Efraín Freire|Iván Suárez","Freire Mayorga 5197","2001","11","11","Ecuador","Sucumbíos","Shushufindi","Parroquia El Edén. Bosque Primario colinado","-76.10277","-0.50027",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"245.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2009-07-17 16:46:00-03","MO","MOBOT","2633431","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Henning Christensen","Christensen 83286","1988","9","15","Ecuador","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.18333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"H. Christensen",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","189155","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 212","1978","3","17","Peru","Loreto","Maynas","Riveras del Río Blanco, above Tamshiyacu.","-73.16666","-3.98333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Al Gentry (MO)",NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"85","3",NA
"448","2008-06-20 12:45:00-03","MO","MOBOT","100138883","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Douglas C. Daly|David G. Campbell|A.S. Silva|R.P. Bahia|M.R. dos Santos","Daly D693","1980","10","20","Brazil","Maranhão",NA,"Campo in sandy soil. Approx. 40 km W of Caxias on BR 135 near km 512.","-43.7833333","-4.7",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"449","2009-01-08 14:54:00-02","MO","MOBOT","100163965","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Aurelio Schinini","Schinini Cacace 26612","1989","9",NA,"Paraguay","Central",NA,"Asunción. Cultivado en calle Rca. de Colombia al 900.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"450","2013-02-22 05:41:00-03","MO","MOBOT","100174330","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Pedro Acevedo-Rodríguez|J.L. dos Santos|J. Guedes de Oliveira","Acevedo-Rodríguez 8192","1996","8","10","Brazil","Amazonas",NA,"Along Deminí River (a tributary of Araca River). Boat stationed at coordinates.","-62.7666667","-0.3013889",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"W.S. Alverson",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"451","2011-09-16 10:58:00-03","MO","MOBOT","100297283","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Stephan G. Beck","Beck 19667","1989","10","24","Bolivia","Pando","Manuripi","Entre San Pedro y San Silvestre.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"L.J. Dorr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","3053910","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Boris A. Krukoff","Krukoff 5867","1934","8","24","Brazil","Pará",NA,"Para; near Trapiche Hypolito.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"A. Robyns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2011-04-28 16:46:00-03","MO","MOBOT","100371554","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Thomas B. Croat","Croat 101934","2011","2","3","Suriname","Commewijne",NA,"Along highway between Paramaibo and Albina, between Tamanredjo and Mungo, 15 km E of Tamanredjo, along Commetowane Creek, a black water stream.","-54.8975833","5.7765834",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,"4642","2",NA
"454","2017-06-05 11:28:00-03","MO","MOBOT","100740295","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Beatriz Nieto Ariza|Gabriel Arellano|Huber Villca Corani|A.S. Poma C.|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando|Ibahuari, Basilio","Nieto Ariza 140","2014","5","16","Bolivia","La Paz","Abel Iturralde","Tumupasa, Infierno, Río Siriuna","-67.7945833","-14.0836389",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"A. Fuentes (LPB)",NA,"229.00000000","224.00000000",NA,NA,NA,NA,NA,NA,"14-03","3",NA
"455","2017-06-05 11:25:00-03","MO","MOBOT","100740406","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Beatriz Nieto Ariza|Gabriel Arellano|Huber Villca Corani|A.S. Poma C.|Cartagena Chuqui, Julio Teddy|Rubín de Celis Castillo, Daniel Fernando|Racua Amutari, Belisario|Ibahuari, Basilio","Nieto Ariza 233","2014","5","21","Bolivia","La Paz","Abel Iturralde","Tumupasa, Infierno, Río Siriuna","-67.8080833","-14.0821945",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"A. Fuentes (LPB)",NA,"219.00000000",NA,NA,NA,NA,NA,NA,NA,"14-05","3",NA
"456","2020-10-25 04:39:00-03","MO","MOBOT","101031791","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Pedro Acevedo-Rodríguez|C. Zartman|R. S. Fernandes|J. Brito","Acevedo-Rodríguez 14638","2008","8","18","Brazil","Amazonas",NA,"Tunuí (community on middle Rio Içana), Igarape Jacitarí.","-68.15","1.3833333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.E. Zartman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","1067392","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Paul E. Berry|et al.","Berry 6229","1996","5","24","Venezuela","Amazonas",NA,"Seasonally flooded forest along the black-water Caño Mesaque, a tributary on the south side of the Río Atacavi. GPS unit used.","-67.10138","2.99722",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"P. Berry",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,"216","2",NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","1109736","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Paul E. Berry|Judith Rosales C.","Berry 6384","1996","11","17","Venezuela","Amazonas",NA,"Riverine forest ca. 1 km west of Budare, on south bank of upper Río Temi 14 km (direct air distance) southwest of Yavita. GPS unit used.","-67.31805","2.87666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"115.00000000",NA,NA,NA,NA,NA,NA,NA,"230","3",NA
"459","2013-10-05 06:32:00-03","MO","MOBOT","1340560","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 10822","1981","3","19","Venezuela","Táchira",NA,"La Buenana, 6-12 km W of Quebrada Colorado, ca. 35 km SSE of San Cristóbal; primary forest.","-72.15","7.46666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Ronald Liesner (MO)",NA,"600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,"115",NA,NA
"460","2014-11-15 05:40:00-02","MO","MOBOT","1351519","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Nigel Pitman|Tom Delinks","Pitman 3079","1998","2",NA,"Ecuador","Napo","Orellana","Tiputini Biodiversity Station. Terra firme forest in T. Erwin's entomology transects, Harpia trail.","-76.16666","-0.63333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"N. Pitman",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2013-06-02 05:37:00-03","MO","MOBOT","1351993","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Efraín Freire|et al.","Freire Mayorga 3480","1998","12","10","Ecuador","Sucumbíos","Shushufindi","Parroquia Limoncocha. Comunidad Río Jivino, Santa Elena, Itaya. Laguna y alrededores de Limoncocha. Bosque secundario húmedo tropical, suelo aluvial y pantanoso.","-76.66666","-0.38333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2013-06-02 05:37:00-03","MO","MOBOT","1352117","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Efraín Freire|et al.","Freire Mayorga 3603","1998","12","14","Ecuador","Sucumbíos","Shushufindi","Parroquia Limoncocha. Collecciones en alrededores de la Laguna Limoncocha. Bosque secundario húmedo tropical, suelo aluvial y pantanoso.","-76.66666","-0.38333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","1399967","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Stephan G. Beck|et al.","Beck 20250",NA,NA,NA,"Bolivia","Pando","Manuripi","Conquista 13 km hacia Puerto Sena",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Killeen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","1786204","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Alwyn H. Gentry","Gentry 9236","1974","1","16","Colombia","Chocó",NA,"Río Atrato near Río Sucio.","-77.11888","7.44055",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3335",NA,NA
"465","2014-04-04 05:42:00-03","MO","MOBOT","188297","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 8753","1987","1","13","Peru","Loreto","Requena","Saquena. Bagazán-Río Ucayali. Bosque inundable de restinga alta (terraza media).","-73.63333","-4.75",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.L. Fernández A. (COL)",NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,"87-2","2",NA
"466","2011-06-09 16:54:00-03","MO","MOBOT","188419","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Carlos E. Cerón","Cerón Martínez 6100","1989","1","23","Ecuador","Napo",NA,"Canton Tena Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical.","-77.6","-1.06666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"W. Alverson (WIS)",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"89-2","4",NA
"467","2008-05-27 22:02:00-03","MO","MOBOT","188480","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"John James Pipoly, III|et al.","Pipoly 13113","1991","2","20","Peru","Loreto","Maynas","Region de Amazonas, Dtto. Las Amazonas. Explornapo Camp. Inventario MacArthur; cerca de Sucusari, a lo largo del río Napo. Bosque primario en terra firme. PARCELA A","-72.91666","-3.33333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"R. Vasquez (MO)",NA,"100.00000000","140.00000000",NA,NA,NA,NA,NA,NA,"32","4",NA
"468","2008-08-20 03:32:00-03","MO","MOBOT","188528","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"John James Pipoly, III","Pipoly 14744","1991","3","6","Peru","Loreto","Maynas","Región de Amazonas, Dtto. Las Amazonas. Explornapo Camp. Inventario MacArthur; cerca de Sucusari, a lo largo del río Napo. Bosque en terra firme. PARCELA Y","-72.91666","-3.33333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"R. Vasquez (MO)",NA,"100.00000000","140.00000000",NA,NA,NA,NA,NA,NA,"44","4",NA
"469","2012-05-24 05:04:00-03","MO","MOBOT","188585","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Juan Revilla","Revilla Cardenas 3638","1977",NA,NA,"Peru","Loreto","Maynas","Vicinity of Iquitos. [Collection data lost].","-73.2472222","-3.7480555",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.L. Fernandez A. (COL)",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,"77-1","5",NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","188661","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Walter A. Palacios","Palacios Cuenca 464","1985","5","22","Ecuador","Napo","Tena","Jatun Sacha Biological Station. Río Napo, 8 km east of Misahualli.","-77.6","-1.06666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"W. S. Alverson (GH)",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2018-09-26 09:53:00-03","MO","MOBOT","188673","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Vlastimil Zak|Severo Espinoza","Zak 4771","1989","7","2","Ecuador","Pastaza",NA,"Pozo petrolero Garza de TENNECO. 35 km (aprox.) al noreste de Montalvo.","-76.7","-1.8166667",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"W. Alverson (WIS)",NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,"89-5","10",NA
"472","2011-06-09 16:54:00-03","MO","MOBOT","188711","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Carlos E. Cerón","Cerón Martínez 3755","1988","2","17","Ecuador","Napo",NA,"Estación Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo Tropical.","-77.6","-1.0666667",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C. Cerón (QAME)",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,"88-8","6",NA
"473","2011-06-08 17:18:00-03","MO","MOBOT","188762","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 25242","1980","8","30","Ecuador","Esmeraldas",NA,"Limones - Borbón, 10 km before Borbón. Pachira dominating riverside forest.","-78.98333","1.1",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"H. Balslev",NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2011-06-08 17:18:00-03","MO","MOBOT","188769","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 25270","1980","8","30","Ecuador","Esmeraldas",NA,"Near Estacion Servicio Forestal (ASA), Borbón. Rain forest.","-78.98333","1.06666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"H. Balslev",NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2015-06-18 06:28:00-03","MO","MOBOT","188776","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.","Holm-Nielsen 26048","1980","9","5","Ecuador","Esmeraldas",NA,"Limones - Borbón, 5 km before Borbón.","-79","1.1166667",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"H. Balslev",NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"476","2008-05-27 22:02:00-03","MO","MOBOT","188783","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Lars P. Kvist","Kvist 40498","1982","7","2","Ecuador","Esmeraldas",NA,"Río Cayapa, Zapallo Grande. Río Zapallo Grande (tributary of Río Cayapa) was followed in canoe 2 hours upriver. Riverbank vegetation.","-78.88333","0.78333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2014-04-04 05:42:00-03","MO","MOBOT","188789","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 54362","1986","6","14","Peru","Loreto","Maynas","Quebrada Sucusari, N side tributary of Río Napo, mature terra firme forest. TRANSECT # 2","-72.91666","-3.25",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"R. Vasquez (AMAZ)",NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"86-60","3",NA
"478","2008-05-27 22:02:00-03","MO","MOBOT","188797","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. Korning|Karsten Thomsen","Korning 47730","1986","2","1","Ecuador","Napo",NA,"Añangu, NW corner of the Parque Nacional Yasuní. Primary terra firme forest on permanent study plot S of SEF point 51, on the highest plateau in the area. KTH numbers refers to the tagging of all plot trees with DBH above 10 cm.","-76.36666","-0.55",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"K. Thomsen",NA,"355.00000000","365.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2008-05-27 22:02:00-03","MO","MOBOT","188805","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. Korning|Karsten Thomsen","Korning 47786","1986","2","1","Ecuador","Napo",NA,"Añangu, NW corner of the Parque Nacional Yasuní. Primary terra firme forest on permanent study plot S of SEF point 51, on the highest plateau in the area. KTH numbers refers to the tagging of all plot trees with DBH above 10 cm.","-76.36666","-0.55",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"K. Thomsen, 1986 (AAU)",NA,"355.00000000","365.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","188819","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Henning Christensen","Christensen 72536","1989","1","20","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"H. Christensen",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2008-05-27 22:02:00-03","MO","MOBOT","188826","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Henning Christensen","Christensen 82995","1988","9","15","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"H. Christensen",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2008-05-27 22:02:00-03","MO","MOBOT","188833","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Henning Christensen","Christensen 83286","1988","9","15","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"H. Christensen",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2014-04-04 05:42:00-03","MO","MOBOT","188951","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 65561","1989","2","11","Peru","Loreto","Maynas","Allpahuayo, Km 30 Iquitos-Nauta, mature forest on clay soil. Transect # 6","-73.41666","-3.83333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"R. Vasquez (AMAZ)",NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"81","2",NA
"484","2011-06-18 05:22:00-03","MO","MOBOT","189011","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"John S. Brandbyge|Eduardo Asanza C.","Brandbyge 31791","1980","7","6","Ecuador","Pastaza",NA,"Ceilán. Path going from Ceilán to Río Cononaco on the S side of Río Curaray. Primary forest.","-75.66666","-1.6",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2008-05-27 22:02:00-03","MO","MOBOT","189445","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Walter A. Palacios","Palacios Cuenca 10516","1992","11","1","Ecuador","Napo",NA,"LORETO: Huaticocha. Bosque muy húmedo Tropical. Potrero. Suelo rojo de colinas.","-77.48333","-0.73333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"W.S. Alverson (WIS)",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,"92-58","1",NA
"486","2008-05-27 22:02:00-03","MO","MOBOT","190047","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Percy Núñez V.|O. L. Phillips","Núñez Vargas 10435","1989","5","18","Peru","Madre de Dios","Tambopata","Trail between Río Madre de Dios and Lago Sandoval.","-69.08333","-12.58333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.L. Fernández A. (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","8",NA
"487","2014-04-04 05:43:00-03","MO","MOBOT","190165","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 4843","1984","1","11","Peru","Loreto","Requena","Yarina (Río Tapiche). Bosque inundable.","-73.83333","-5.08333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Ronald Liesner",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,"84-4","7",NA
"488","2008-05-27 22:02:00-03","MO","MOBOT","190216","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Walter A. Palacios","Palacios Cuenca 2717","1988","8","24","Ecuador","Napo",NA,"Alrededores de la Estación Biológica JATUN SACHA. 2 km en la carretera a Río Arajuno. Margen derecha del Río Napo. Bosque muy húmedo Tropical. Bosque primario, sobre suelos rojos de colinas.","-77.5","-1.13333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"W.S. Alverson (WIS/GH)",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,"88-15","10",NA
"489","2014-04-04 05:43:00-03","MO","MOBOT","190266","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 14044","1990","6","2","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo, Estación Experiø mental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, sotobosque con relativa abundancia de Lepidocaryum tessmannii irapay. Suelo arcillo-arenoso. Evaluación por transectos, 1000 m2, individuos iguales o mayores que 2.5 cm de diámetro. TRANSECTO No. 5","-73.43333","-4.01666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"W. Anderson (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"194","4",NA
"490","2013-11-13 05:54:00-02","MO","MOBOT","190346","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Walter A. Palacios|Galo A. Tipaz|Daniel Rubio|Edgar Gudiño|Milton Aulestia","Palacios Cuenca 8900","1991","11","14","Ecuador","Sucumbíos","Lago Agrio","Reserva Cuyabeno. Tarapoa-Tipishca. Sitio Bellavista (La Y). Area de potrero en terreno plano.","-76.25","-0.08333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"W. Alverson (WIS)",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,"91-103","4",NA
"491","2011-06-18 05:22:00-03","MO","MOBOT","190347","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"John S. Brandbyge|Eduardo Asanza C.","Brandbyge 31791","1980","6","7","Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2011-06-18 05:22:00-03","MO","MOBOT","190354","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"John S. Brandbyge|Eduardo Asanza C.","Brandbyge 32161","1980","6","21","Ecuador","Morona-Santiago",NA,"Taisha. Río Panguientza about 5 km NW of the military camp. Primary forest.","-77.5","-2.38333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
