"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"2268","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Lima, L",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"626",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Oliveira, ARS",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"149",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2270","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Oliveira, ARS",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2271","2016-12-19 13:51:26-02","PERD","PERD","266","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","10","25","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","2001","10","01","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do Salão Dourado","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore com ca. 25m de altura. Frutos de cor marrom, enrolados. Ocorre em local úmido na beira da estrada.",NA,"103",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2272","2016-12-19 13:51:26-02","PERD","PERD","476","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2002","04",NA,"Nunes, SRDF da S","2002","04","17","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do Salão Dourado","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore. Flores de filetes brancos e cheiro adocicado.",NA,"178",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2273","2016-12-19 13:51:26-02","PERD","PERD","475","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2002","04",NA,"Nunes, SRDF da S","2002","04","17","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do Salão Dourado","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore ca. 12m alt., flores de filetes brancos e cheiro adocicado.",NA,"177",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2274","2016-12-19 13:51:26-02","PERD","PERD","255","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","10","22","Bortoluzzi, RLC; Basílio, LA; Sr. Waldemar; Rogério.","1999","01","21","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada que corta o Parque.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore ca. 12m de altura, na beira da estrada. Flores brancas.",NA,"451",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2275","2016-12-19 13:51:26-02","PERD","PERD","256","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bortoluzzi, RLC; Basílio, LA; Sr. Waldemar; Rogério.","1999","01","20","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada que corta o Parque.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore ca. 8m de altura, na beira da estrada ca. 3km do Salão Dourado. Flores bege.",NA,"421",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2276","2016-12-19 13:51:26-02","PERD","PERD","254","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bortoluzzi, RLC; Basílio, LA; Sr. Waldemar; Rogério.","1999","01","20","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada que corta o Parque.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore ca. 8m de altura, na beira da estrada do lado direito. Flores brancas.",NA,"432",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2277","2016-12-19 13:51:26-02","PERD","PERD","261","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","10","03","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","2001","02","21","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trhilha da Lagoa dos Patos.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore com ca. 20m de altura. Encontrada em local úmido, com flores. Frutos coletados em 02/10/2001.",NA,"25",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2278","2016-12-19 13:51:26-02","PERD","PERD","260","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","10","03","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","2001","10","02","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trhilha da Lagoa dos Patos.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore com ca. 20m de altura, com frutos retos a curvos. Ocorre na beira da estrada.",NA,"104",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2279","2016-12-19 13:51:26-02","PERD","PERD","448","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2002","03","22","Nunes, SRDF da S; Santos, GA","2002","03","22","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore ca. 12m de altura; com botões florais e frutos em estágio inicial de desenvolvimento. Encontrado em local alagado.",NA,"170",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2280","2016-12-19 13:51:26-02","PERD","PERD","367","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","10","25","Nunes, SRDF da S; Canela","2001","10","26","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore com ca. 7m de altura, com frutos.",NA,"109",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2281","2016-12-19 13:51:26-02","PERD","PERD","483","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2002","04",NA,"Nunes, SRDF da S","2002","04","17","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore ca. 9m alt., flores de filietes brancos e cheiro adocicado e frutos novos, em estágio inicial de desenvolvimento.",NA,"185",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2282","2016-12-19 13:51:26-02","PERD","PERD","451","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2002","03","22","Nunes, SRDF da S; Santos, GA","2002","03","22","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore ca. 8m de altura; com flores e frutos em estágio inicil de desenvolvimento.",NA,"174",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2283","2016-12-19 13:51:26-02","PERD","PERD","374","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","11","27","Nunes, SRDF da S; Pereira, RM; Almeida, ED; Cordeiro, AM","2001","11","27","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore ca. 20m de altura com frutos maduros, marrom esverdeados e aveludados.",NA,"118",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2284","2016-12-19 13:51:26-02","PERD","PERD","375","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","11","28","Nunes, SRDF da S; Pereira, RM; Almeida, ED; Cordeiro, AM","2001","11","28","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa dos Patos (Mumbaça)","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore ca. 20m de altura com frutos maduros, marrom esverdeados e aveludados, sulcados longitudinalmente.",NA,"120",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"2285","2020-11-12 16:59:28-03","UEL","FUEL","17073","PreservedSpecimen","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Stranghetti, V","1993","09","14","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,"FUEL001221","191",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286","2020-11-12 16:59:28-03","UEL","FUEL","54644","PreservedSpecimen","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","Cordeiro, J; Barboza, E","2016",NA,NA,"Borges Júnior, MA; et al.","2014","11","16","Brasil","Mato Grosso do Sul","Naviraí","Rio Amambaia, Próximo à ponte do Rio Amambaia.","-53.842472","-23.319667","-53.842472","-23.319667",NA,NA,NA,"FUEL001217","s.n.",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287","2020-11-12 16:59:28-03","UEL","FUEL","36128","PreservedSpecimen","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","Possete, RFS","2007","01",NA,"Conceição, CA","1995","06","12","Brasil","Mato Grosso do Sul","Campo Grande","Arredores de Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"FUEL001588","2934",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"161190","auto",NA,NA,NA,NA,NA,NA
"2288","2020-11-12 16:59:28-03","UEL","FUEL","36118","PreservedSpecimen","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Conceição, CA","1995","06","12","Brasil","Mato Grosso do Sul","Campo Grande","Arredores de Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"2934",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"161190","auto",NA,NA,NA,NA,NA,NA
"2289","2020-11-12 16:59:28-03","UEL","FUEL","32684","PreservedSpecimen","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","Silva, ACB",NA,NA,NA,"Godoy, SAP; Silva, ACB; Reato, LR; Júnior, WS","1999","09","09","Brasil","Minas Gerais","Delfinópolis","Estância Carmem Sílvia","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"FUEL001224","1808",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"41380","auto",NA,NA,NA,NA,NA,NA
"2290","2020-11-12 16:59:28-03","UEL","FUEL","23743","PreservedSpecimen","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","Garcia, FCP","1997","01","31","Garcia, FCP","1997","01","28","Brasil","Minas Gerais","Viçosa","Avenida Santa Rita canteiro central, Canteiro Central","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"FUEL001220","761",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"2291","2020-11-12 16:59:28-03","UEL","FUEL","42163","PreservedSpecimen","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","Mantovani, W","1990","03",NA,"Custódio Filho, A; et al.","1982","08","04","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"FUEL001222","738",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"2292","2019-10-16 14:12:05-03","UEL","FUEL","52891","PreservedSpecimen","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Flores, TB; Souza, VC","2013","04","02","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Estrada entre a portaria e o alojamento, 6-8 km da portaria.","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"FUEL001218","1933",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"41034","auto",NA,NA,NA,NA,NA,NA
"2293","2020-11-12 16:59:28-03","UEL","FUEL","23108","PreservedSpecimen","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","Garcia, FCP","1992",NA,NA,"Furlan, A; et al.","1989","01","12","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"FUEL001219","944",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"2294","2020-09-30 10:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Jordão, LSB","2019","12","01","Rigo, S","2018","11","15","Brasil","Mato Grosso","Sapezal",NA,"-58.86","-13.32","-58.86","-13.32",NA,NA,"Conglomerado MT-1274. Subunidade 1. Subparcela 3. Indivíduo 35. F6; Árvore, 18,5m de altura, DAP 9,3cm. Base reta. Casca cor externa cinza, cor interna rosa, fina, lenticelada, desprendimento esfoliante; Relevo suave ondulado, solo profundo com muita",NA,"IFN-127429791.3","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2295","2019-11-01 14:59:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Chacel, FC","2017","06","27","Chacel, FC; Costa, LL; Guimarães, GR","2017","06","22","Brasil","Distrito Federal","Brasília","Sobradinho. Núcleo Rural Lago Oeste, Rua 19, último terreno no fim da rua. Sítio Sintropia. Propriedade Propriedade de Luciana Bergamaschi e Juan Sugasti","-48.005833","-15.558333","-48.005833","-15.558333",NA,NA,"Arbórea. Plantada há - de 2 anos. Juvenil. 0.3m; Agrofloresta",NA,"108L44","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296","2019-11-01 14:59:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Ogata, RS","2017","06","21","Chacel, FC; Bonfim, PS; Cunha, PH","2017","06","08","Brasil","Distrito Federal","Brasília","Sobradinho. Núcleo Rural Lago Oeste, Rua 00 travessa 03, última chácara à esquerda. Propriedade de André Pellicano","-47.915833","-15.631667","-47.915833","-15.631667",NA,NA,"Arbórea; Agrofloresta",NA,"56A11","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297","2019-11-01 14:59:50-03","UnB","UB","75176","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Harris, SA",NA,NA,NA,"Proença, CEB; Harris, SA","2007","08","09","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Portal da Chapada. Pomar próximo ao Chalet 10","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Frutos cam até 60cm ou mais vistos Polpa alva, muito doce, sementes roxo-negras.; Árvore 2,5m. Fruto maduro castanho.; .",NA,"3397","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"2298","2019-11-01 14:59:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Dias, AFV; Equipe 1","2016","03","24","Brasil","Goiás","Crixás",NA,"-49.9692001342773","-14.5488996505737",NA,NA,NA,NA,"APP4 L2&nf;; Árvore 16m; Mata de galeria",NA,"149","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,"65959","auto",NA,NA,NA,NA,NA,NA
"2299","2019-11-01 14:59:50-03","UnB","UB","128841","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Fernandes, JM","2009",NA,NA,"Ladeira, J","1973","02","14","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Flores brancas.; Arboreto.",NA,"788","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"2300","2019-11-01 14:59:50-03","UnB","UB","121101","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Solórzano, A",NA,NA,NA,"Solórzano, A","2008","09",NA,"Brasil","Mato Grosso","Novo Santo Antônio","Parque Estadual Araguaia","-50.815833","-12.112222","-50.815833","-12.112222","200","200","Coletado na parcela 2, indivíduo número 40, com 10,3cm de D30; Árvore 8m; Cerradão.",NA,"217","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","2019-11-01 14:59:50-03","UnB","UB","125250","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Pinheiro, CQ","2007","01","08","Brasil","Distrito Federal","Brasília","Aeroporto","-47.887778","-15.744444","-47.887778","-15.744444","1050","1050","Planta lenhosa; cascalheira. Solo: Solo cambi.",NA,"P3s.n.116","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","2019-11-01 14:59:50-03","UnB","UB","128835","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Garcia, FCP","1999",NA,NA,"Belém, RP","1966","09","28","Brasil","Bahia",NA,"Rodovia BR 5, 16km S Eunápolis",NA,NA,NA,NA,NA,NA,"Flores cremes.; Árvore.; Plantação de cacau",NA,"2649","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","2019-11-01 14:59:50-03","UnB","UB","128836","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Grimes, J","1982",NA,NA,"Eiten, G","1963","09","04","Brasil","Maranhão","Loreto","2km SE of city of Loreto","-45.116667","-7.1","-45.116667","-7.1",NA,NA,"Tree.; Calyx e corolla light green.",NA,"5459","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304","2019-11-01 14:59:50-03","UnB","UB","128837","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Garcia, FCP","1999",NA,NA,"Belém, RP","1965","09","09","Brasil","Bahia",NA,"Margem da Rodovia Camacan-Canavieiras, 70km W de Canavieiras",NA,NA,NA,NA,NA,NA,"Flores cremes.; Árvore 12m.; Plantação de cacau",NA,"1761","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","2019-11-01 14:59:50-03","UnB","UB","128838","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Garcia, FCP","1999",NA,NA,"Belém, RP","1965","10","06","Brasil","Bahia",NA,"Rodovia Ubaitaba-Itabuna",NA,NA,NA,NA,NA,NA,"Flores cremes.; Árvore 10m.; Plantação de cacau",NA,"1886","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","2019-11-01 14:59:50-03","UnB","UB","128839","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Garcia, FCP","1999",NA,NA,"Belém, RP","1965","09","01","Brasil","Bahia",NA,"Rodovia BR-5, 10km S de Itabuna",NA,NA,NA,NA,NA,NA,"Flores creme por dentro e por fora com pilosidade marrom.; Árvore 15m.; Plantação de cacau",NA,"1663","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307","2020-09-30 10:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Lima, HC","2018","11","14","Batistella, VLC","2018","03","19","Brasil","Mato Grosso","Rondonópolis",NA,"-54.72","-16.74","-54.72","-16.74",NA,NA,"Conglomerado MT-2202. Subunidade 1. Subparcela 1. Indivíduo 8. F6; Árvore, 7,5m de altura, DAP 14,4cm.Base reta. Casca cor externa cinza, cor interna amarelo, fina, lenticelada, odor do corte verdura",NA,"IFN-220261.1","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","2019-11-01 14:59:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Neto, NEO","2018","10","29","Marinho, MAO","2018","09","05","Brasil","Maranhão","Igarapé Grande","Fazenda Pauriau","-44.820011","-4.50001","-44.820011","-4.50001","33","33","Conglomerado MA-350. Subunidade 1. Subparcela 1. indivíduo 1. F6; Árvore; DAP em cm: 5,7; altura em m: 6,70; casca marfim por fora, bege por dentro, fina, áspera, odor doce; Vegetação com predominância de palmeiras, solo arenoso",NA,"IFN-35012111.1","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","2020-09-30 10:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Jordão, LSB","2019","12","01","Soares, J","2018","09","18","Brasil","Mato Grosso","Nova Ubiratã",NA,"-55.26","-12.96","-55.26","-12.96",NA,NA,"Conglomerado MT-1186. Subunidade 3. Subparcela 9. Indivíduo 63. F6; Árvore, 8,9m de altura, DAP 5,3cm. Base digitada. Casca cor externa marrom claro, cor interna rosa, fina, lisa; Floresta madura, solo arenoso",NA,"IFN-118610903.9","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","2019-11-01 14:59:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Neto, NEO","2018","10","29","Marinho, MAO","2018","09","05","Brasil","Maranhão","Igarapé Grande","Fazenda Pauriau","-44.820011","-4.50001","-44.820011","-4.50001","33","33","Conglomerado MA-350. Subunidade 1. Subparcela 10. indivíduo 5. F8; Arbusto; altura em m: 2,00; Vegetação com predominância de palmeiras, solo arenoso",NA,"IFN-35012091.10","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","2020-09-30 10:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Jordão, LSB","2019","12","01","Silva, G","2018","06","19","Brasil","Mato Grosso","Nova Brasilândia",NA,"-54.899722","-14.94","-54.899722","-14.94",NA,NA,"Conglomerado MT-1772. Subunidade 1. Subparcela 10. Indivíduo 61. F6; Árvore, 13,9m de altura, DAP 13,8cm. Base reta. Casca cor externa marrom, cor interna verde, fina, lisa, odor do corte adocicado; Mata seca, solo marrom",NA,"IFN-177214811.1","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","2019-11-01 14:59:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Ogata, RS","2017","06","21","Chacel, FC; Bonfim, PS; Cunha, PH","2017","06","08","Brasil","Distrito Federal","Brasília","Sobradinho. Núcleo Rural Lago Oeste, Rua 19, último terreno no fim da rua. Sítio Sintropia. Propriedade Propriedade de Luciana Bergamaschi e Juan Sugasti","-48.005833","-15.558333","-48.005833","-15.558333",NA,NA,"Arbórea; Agrofloresta",NA,"54A11","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","2019-11-01 14:59:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Chacel, FC","2017","06","27","Chacel, FC; Costa, LL; Guimarães, GR","2017","06","22","Brasil","Distrito Federal","Brasília","Sobradinho. Núcleo Rural Lago Oeste, Rua 19, último terreno no fim da rua. Sítio Sintropia. Propriedade Propriedade de Luciana Bergamaschi e Lucas Sugasti","-48.017778","-15.570278","-48.017778","-15.570278","1204","1230","Arbórea. Plantada há - de 2 anos. Juvenil. 0.3m; Agrofloresta",NA,"110L44","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2314","2020-09-30 10:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Jordão, LSB","2019","12","01","Silva, G","2018","07","02","Brasil","Mato Grosso","Paranatinga",NA,"-54.36","-14.58","-54.36","-14.58",NA,NA,"Conglomerado MT-1673. Subunidade 2. Subparcela 10. Indivíduo 65. F6; Árvore, 13m de altura, DAP 13,2cm.Base reta. Casca cor externa marrom, cor interna rosada, fina, áspera, odor do corte adocicado; Mata de galeria, solo marrom",NA,"IFN-167316792.1","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","2019-11-01 14:59:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Neto, NEO","2018","11","01","Silva, IA","2018","10","10","Brasil","Maranhão","Arari","Massarandubal","-44.640007","-3.599997","-44.640007","-3.599997","70","70","Conglomerado MA-224. Subunidade 1. Subparcela 9. indivíduo 14. F6; Árvore; DAP em cm: 11,8; altura em m: 5,00; base reta; flor verdes; casca creme, verde por fora, salmão, creme por dentro, fina, áspera, lenticelada, pouco odor; Vegetação com predomi",NA,"IFN-2243921.9","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","2019-11-01 14:59:50-03","UnB","UB","128840","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","Garcia, FCP","1999",NA,NA,"Hatschbach, G","1978","11","23","Brasil","Paraná ","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Flores alvescentes.; Árvore 8m.; Mata pluvial",NA,"41737","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
