"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"53","2019-11-21 14:38:10-03","UFJF","CESJ","59495","PreservedSpecimen","Plantae","Angiosperma",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo.Gil","L.T. Dombrowski","2662","1967","01","01","América do Sul","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore. Frequente.","CESJ059495",NA,"I.Vatino",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"54","2021-04-07 11:45:16-03","UFMS","CGMS","67937","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil",NA,"162","1993","03","17",NA,"Brasil","São Paulo","São Paulo","Taubaté-Ubatuba. Rodovia Oswaldo Cruz (descida da Serra).","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CGMS1100896",NA,"F.M. Alves","2015","07","21",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"55","2019-11-27 13:49:42-03","UFS","ASE","38937","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Santos, V","115","2014","08","12","Southern America","Brasil","Santa Catarina","Curitibanos","Sistema agroflorestal UFSC, Campus Curitibanos","-50.3503","-27.1659",NA,NA,NA,"Árvore abatida, madeira depositada na xiloteca.","ASE0040251",NA,"Scipioni, MC",NA,NA,NA,"-50.3503","-27.1659",NA,NA,NA,NA,NA,NA,NA
"56","2019-08-20 10:16:33-03","UNICAMP","UEC","147102","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Aguirre, GH; et al.","95","2005","07","18",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:32:32-03","UNICAMP","UEC","072914","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Tamashiro, JY","1265","1981","10","27",NA,"Brazil","São Paulo","Campos do Jordão","Mata da Colina.","-46.564722","-21.838889",NA,NA,NA,"Árvore de 20 m. Botões de cor creme-esverdeados.","UEC085136","UEC085136","Baitello, JB","2000","02","18","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:32:32-03","UNICAMP","UEC","115068","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Leite, EC","662","1998","06","05",NA,"Brazil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi.","-46.25","-23.25",NA,NA,NA,"4 m.","UEC061152","UEC061152","Moraes, PLR",NA,NA,NA,"-46.25","-23.25",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:32:32-03","UNICAMP","UEC","158241","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Pires, TP; Silva, BG","119","2017","12","07",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi (Trilha do Paraíso), Local: Borda da trilha, meia sombra. Solo: com serrapilheira.","-47.585192","-23.411311",NA,NA,NA,"Hábito: arbóreo. Altura: 20m. Látex: Não. Cor: Frutos pretos quando maduros com cúpula vermelha. Odor: forte, presente na madeira e nas folhas. Outros: _","UEC015373","UEC015373 UEC015373_v02 UEC015373_v04 UEC015373_v05 UEC015373_v06","Barbosa, T","2019","04","11","-47.585192","-23.411311",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:32:36-03","UNICAMP","UEC","186021","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Padgurschi, MCG; Tamashiro, JY; Belinello, R","1438","2008",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K","-45.068056","-23.325556","1077","1093",NA,"Árvore, ca. 6m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K1581; Floresta Ombrófila Densa Montana","UEC109372","UEC109372","Barbosa, TDM","2009",NA,NA,"-45.068056","-23.325556",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:32:36-03","UNICAMP","UEC","166254","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","653","1997","04","16",NA,"Brazil","São Paulo","Ubatuba","Picinguaba.&nf;Morro do Corisco.","-44.8","-23.366667","1000","1000",NA,"Árvore 463, com 18 m de altura, com frutos imaturos.; Mata atlântica de Encosta.","UEC036087","UEC036087","Baitello, JB",NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:32:36-03","UNICAMP","UEC","166996","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Stefani, EJF; Belinello, R; Galvão, JC","241","2011","06","29",NA,"Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.","-45.555","-23.596389","800","900",NA,"Árvore com 5 m.; Mata Atlântica.","UEC061188","UEC061188","Barbosa, TDM","2011","10",NA,"-45.555","-23.596389",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:32:36-03","UNICAMP","UEC","197605","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Silva, AF; Capellari Jr, L","1448","1986","07","16",NA,"Brazil","São Paulo","São José dos Campos",NA,"-45.9375","-23.075",NA,NA,NA,"Árvore de 12m, folhas brilhantes, frutos de cúpula vermelha e glande verde, casca pêssego, lenho creme, súber liso, com alguma verriculosidade e cicatrizes horizontais fortemente aromática.","UEC113127","UEC113127","Baitello, JB","1999","02","06","-45.9375","-23.075",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:32:36-03","UNICAMP","UEC","199324","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Kassner-Filho, A; Santos. D.; Bollmann, GO; Silva, DA","1010","2017","09","12",NA,"Brazil","Santa Catarina","Alfredo Wagner","interior da U.A.","-49.229167","-27.721111","803","803",NA,"áRVORE.","UEC160381","UEC160381","Brotto, ML","2018","09",NA,"-49.229167","-27.721111",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:32:36-03","UNICAMP","UEC","20362","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Leitão Filho, HF","66","1980","10","01",NA,"Brazil","Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889",NA,NA,NA,"Árvore até 16 metros, flores com botões esverdeados. Nativo no interior da mata de encosta.","UEC061151","UEC061151","Quinet, A","2006","07","25","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:32:36-03","UNICAMP","UEC","20465","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Leitão Filho, HF","56","1980","10","01",NA,"Brazil","Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889",NA,NA,NA,"Árvore até 12 metros, flores com botões creme. Nativo no interior da mata de encosta.&nf;Planta feminina.","UEC061157","UEC061157","Quinet, A","2006","07","25","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:32:36-03","UNICAMP","UEC","20564","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Martins, FR","234","1980","10","14",NA,"Brazil","Minas Gerais","Poços de Caldas","Mata da Colina.","-46.564722","-21.838889",NA,NA,NA,"Árvore 22 m, com botões em Floresta.","UEC061163","UEC061163","Quinet, A","2006","07","25","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:32:36-03","UNICAMP","UEC","20577","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Tamashiro, JY","189","1980","09","01",NA,"Brazil","Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889",NA,NA,NA,"Árvore de 10 a 15 m. Nativo em mata de encosta.","UEC061149","UEC061149","Quinet, A","2006","07","25","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:32:36-03","UNICAMP","UEC","20649","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Gabrielli, AC","327","1980","11","04",NA,"Brazil","Minas Gerais","Poços de Caldas","Mata da Colina.","-46.564722","-21.838889",NA,NA,NA,"Árvore 15 m, flores creme-amareladas.","UEC061147","UEC061147","Baitello, JB","2000","02","18","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:32:36-03","UNICAMP","UEC","25592","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Tamashiro, JY","1265","1981","10","27",NA,"Brazil","São Paulo","Campos do Jordão","Mata da Colina.","-46.564722","-21.838889",NA,NA,NA,"Árvore de 20 m. Botões de cor creme-esverdeados.","UEC061150","UEC061150","Baitello, JB","2000","02","18","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:16:33-03","UNICAMP","UEC","25582","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Tamashiro, JY; Belinello, R; Rodrigues, RR; Galvão, JC; Ivanauskas, NM; Goldenberg, R","1275","1995","06","14",NA,"Brazil","São Paulo","Timburi","fazenda Domiciana","-49.644444","-23.231389",NA,NA,NA,"fruto, Trepadeira, frutos imaturos verdes.","UEC061192","UEC061192","Baitello, JB","2000","02","18","-49.644444","-23.231389",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:32:36-03","UNICAMP","UEC","26106","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Martins, FR; Matthes, LAF; Peixoto","1551","1981","12","02",NA,"Brazil","Minas Gerais","Poços de Caldas","Mata da colina.","-46.564722","-21.838889",NA,NA,NA,"Árvore de 15 m, flores de cor creme-esverdeados.","UEC061139","UEC061139","Baitello, JB","2000","02","18","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:32:36-03","UNICAMP","UEC","33342","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Martins, FR","2118","1983","11","30",NA,"Brazil","Minas Gerais","Poços de Caldas","Mata da colina.","-46.564722","-21.838889",NA,NA,NA,"Árvore 15 m, flores amarelas.","UEC061143","UEC061143",NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:32:36-03","UNICAMP","UEC","33353","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Martins, FR","2124","1983","12","01",NA,"Brazil","Minas Gerais","Poços de Caldas","Mata da Colina.","-46.564722","-21.838889",NA,NA,NA,"Árvore 22 m, flores de côr creme. Número 318 do levantamento.","UEC061161","UEC061161","Quinet, A","2006","07","26","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:32:36-03","UNICAMP","UEC","33362","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Martins, FR","2121","1983","12","01",NA,"Brazil","Minas Gerais","Poços de Caldas","Mata da Colina.","-46.564722","-21.838889",NA,NA,NA,"Árvore 25 m, flores de côr creme.","UEC061159","UEC061159","Quinet, A","2006","07","26","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:32:36-03","UNICAMP","UEC","43057","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Ratter, JA; Argent, GCG; Gibbs, PE; Shepherd, GJ; Rocha, DMS","4857V","1983","11","13",NA,"Brazil","São Paulo","Angatuba","Floresta de Angatuba. Instituto Florestal de São Paulo.","-48.416667","-23.45",NA,NA,NA,"Small tree, 6m tall, 4cm d.b.h.; Cerradão","UEC132261","UEC132261","Baitello, JB","1997","05","23","-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:32:36-03","UNICAMP","UEC","54417","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Silva, AF; Capellari Jr, L","1448","1986","07","16",NA,"Brazil","São Paulo","São José dos Campos",NA,"-45.9375","-23.075",NA,NA,NA,"Árvore de 12m, folhas brilhantes, frutos de cúpula vermelha e glande verde, casca pêssego, lenho creme, súber liso, com alguma verriculosidade e cicatrizes horizontais fortemente aromática.","UEC138430","UEC138430","Baitello, JB","1999","02","06","-45.9375","-23.075",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:32:36-03","UNICAMP","UEC","60780","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","9433",NA,NA,NA,NA,"Brazil","São Paulo","Guarulhos","Aeroporto internacional de São Paulo.","-46.481389","-23.425",NA,NA,NA,"Mata mesófila semidecídua","UEC132260","UEC132260","Baitello, JB","1999","05","23","-46.481389","-23.425",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:32:36-03","UNICAMP","UEC","6062","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Hatschbach, G","39963","1977","05","28",NA,"Brazil","Paraná","Arapoti","Rio das Cinzas","-49.709167","-24.244306",NA,NA,NA,"Pequena árvore das margens do rio.","UEC137460","UEC137460","Quinet, A","2008","02","14","-49.709167","-24.244306",NA,NA,NA,NA,NA,NA,NA
"80","2019-08-20 10:16:33-03","UNICAMP","UEC","72021","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Tamashiro, JY; Belinello, R; Rodrigues, RR; Galvão, JC; Ivanauskas, NM; Goldenberg, R","1275","1995","06","14",NA,"Brazil","São Paulo","Timburi","fazenda Domiciana","-49.644444","-23.231389",NA,NA,NA,"fruto, Trepadeira, frutos imaturos verdes.","UEC148941","UEC148941","Baitello, JB","2000","02","18","-49.644444","-23.231389",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:32:32-03","UNICAMP","UEC","132509","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Demuner, V; Bausen, E; Pizziolo, W","1231","2000","07","25",NA,"Brazil","Espírito Santo","Fundão","Goiapaba-Açu.","-40.4067001342773","-19.9325008392334",NA,NA,NA,"Árvore 12 m, DAP 30 cm, fuste 9 m, frutos de cor verde.; Mata secundária.","UEC061182","UEC061182","Barbosa, TDM","2012","08",NA,NA,NA,"27186","auto",NA,NA,NA,NA,NA
"82","2021-03-01 16:32:32-03","UNICAMP","UEC","132479","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Thomaz, LD","1175","1992","09","29",NA,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617","650","800",NA,"Altura 19 m, PAP 65 cm, caule interno laranja, frutos verdes.; Mata Atlântica de encosta.","UEC061186","UEC061186","Barbosa, TDM","2012","08",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"83","2021-03-01 16:32:32-03","UNICAMP","UEC","132196","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Kollmann, L; Bausen, E; Pizziolo, W","5157","2001","12","06",NA,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi. Divisa com a Tracomal.","-40.6002998352051","-19.9356002807617","850","850",NA,"Árvore 12 m. DAP 20 cm. Fuste 7 m. Frutos vermelhos.","UEC061184","UEC061184","Barbosa, TDM","2012","08",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"84","2021-03-01 16:32:32-03","UNICAMP","UEC","132202","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Kollmann, L; Bausen, E","4386","2001","08","21",NA,"Brazil","Espírito Santo","Santa Teresa","São Lourenço, Estação Biológica de São Lourenço, trilha do Caravagem.","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Arvoreto 5 m no sol. Frutos verdes.","UEC061180","UEC061180","Barbosa, TDM","2012","08",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"85","2021-03-01 16:32:32-03","UNICAMP","UEC","132503","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Kollmann, L; Bausen, E; Pizziolo, W","4169","2001","07","12",NA,"Brazil","Espírito Santo","Santa Teresa","Sítio do Boza.","-40.6002998352051","-19.9356002807617","700","700",NA,"Árvore 12 m. DAP 15 cm. Fuste 11 m. Frutos verdes.","UEC061167","UEC061167","Barbosa, TDM","2012","08",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"86","2021-03-01 16:32:36-03","UNICAMP","UEC","21985","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Leitão Filho, HF; et al.","10669","1979","11","19",NA,"Brazil","Minas Gerais","Camanducaia","Nativo em mata nas proximidades da Vila Montes Verdes","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Árvore até 12m, flores creme amareladas tronco e flores aromáticas.","UEC137553","UEC137553","Baitello, JB","2003","05","06",NA,NA,"22140","auto",NA,NA,NA,NA,NA
"87","2021-03-01 16:32:36-03","UNICAMP","UEC","158580","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Yamamoto, LF","658","2002","09","05",NA,"Brazil","Minas Gerais","Extrema","Serra do Lopo.","-46.3182983398438","-22.854700088501","1610","1610",NA,"8 m. Fruto verde.","UEC013694","UEC013694","Yamamoto, LF",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"88","2021-03-01 16:32:36-03","UNICAMP","UEC","158579","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Yamamoto, LF","1323","2003","06","13",NA,"Brazil","Minas Gerais","Extrema","Serra do Lopo.&nf;Trilha Pedra das Flores.","-46.3182983398438","-22.854700088501",NA,NA,NA,"8 m. Fruto verde.","UEC013691","UEC013691","Yamamoto, LF",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"89","2021-03-01 16:32:32-03","UNICAMP","UEC","158578","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Yamamoto, LF","1353","2003","12","17",NA,"Brazil","Minas Gerais","Extrema","Serra do Lopo.&nf;Trilha Pedra das Flores.","-46.3182983398438","-22.854700088501",NA,NA,NA,"8 m. Fruto verde.","UEC013692","UEC013692","Yamamoto, LF",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"90","2021-03-01 16:32:36-03","UNICAMP","UEC","21990","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Hatschbach, G","41929","1979","01","18",NA,"Brazil","Paraná","Contenda","Rod. do Xisto","-49.5346984863281","-25.6756000518799",NA,NA,NA,"Árvore 10m, flor creme. Erval.","UEC137459","UEC137459","Quinet, A","2008","02","14",NA,NA,"22732","auto",NA,NA,NA,NA,NA
"91","2021-03-01 16:32:36-03","UNICAMP","UEC","75606","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Schimmelpfeng, LCT","UPCB24516","1994","09","29",NA,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Árvore de aproximadamente 11 metros de altura, borda de núcleo florestado limitado pelo Cerrado.","UEC132259","UEC132259","Baitello, JB","1999","02","06",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"92","2021-03-01 16:32:36-03","UNICAMP","UEC","197053","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Valdemarin, KS; Flores, TB","501","2017","01","07",NA,"Brazil","Paraná","Ponta Grossa","Parque estadual Vila Velha. Estrada sentido Fortaleza. (-25.243001; -49.989999).","-50.1618995666504","-25.0949993133545","950","950",NA,"Árvore 4m de altura. Frutos imaturos verdes.; Campo","UEC145501","UEC145501","Brotto, ML","2018","09",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"93","2021-03-01 16:32:32-03","UNICAMP","UEC","130915","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Chagas e Silva, F","s.n.","1990","04","24",NA,"Brazil","Paraná","Tibagi","Fazenda Batavo, Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Árvore ca. 22 cm, CAP 76 cm, ind. nº 225; área de estudo.","UEC061194","UEC061194","Baitello, JB","1999",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"94","2021-03-01 16:32:36-03","UNICAMP","UEC","161729","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Estevan, DA; et al.","787","2004","10","26",NA,"Brazil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,"Árvore 10 m; botões e flores. Fragmento 2.","UEC009666","UEC009666","Estevan, DA","2005",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"95","2021-03-01 16:32:36-03","UNICAMP","UEC","161656","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Ferreira, JA","s.n.","1998","10","23",NA,"Brazil","Paraná","Ventania","Sítio do Pinheiro.","-50.2428016662598","-24.2458000183105",NA,NA,NA,"Árvore 15 m; flores amarelas.","UEC009701","UEC009701","Baitello, JB","1999",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"96","2021-03-01 16:32:36-03","UNICAMP","UEC","192849","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Bernacci, LC; et al.","2989","2000","07","12",NA,"Brazil","São Paulo","Cotia","Morro Grande, Reserva","-46.9099998474121","-23.6000003814697",NA,NA,NA,"Árvore, ca. 15 m alt, caída, próximoao ponto C55 na floresta. Frutos imaturos; Floresta","UEC129599","UEC129599",NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA
"97","2021-03-01 16:32:36-03","UNICAMP","UEC","93056","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Carvalho, VP","s.n.","2007","05","09",NA,"Brazil","São Paulo","Itararé","Cerrado ao lado do campo de Aviação.","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Árbórea, 4,0 m alt; fruto verde.; Cerrado.","UEC061148","UEC061148","Baitello, JB",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"98","2021-03-01 16:32:36-03","UNICAMP","UEC","93220","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Delgado, A","s.n.","1995","04","07",NA,"Brazil","São Paulo","Itararé","Cerrado ao lado do campo de Aviação.","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Árvore ca. 5.0 m alt., fruto maduro verde.; Cerrado.","UEC061190","UEC061190","Baitello, JB","2000","02","18",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"99","2021-03-01 16:32:36-03","UNICAMP","UEC","67185","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","Tamashiro, JY; Santos, FAM; Goldenberg, R; Belinello, R","490","1994","08","16",NA,"Brazil","São Paulo","Joanópolis","Estrada para Cachoeira dos Pretos.","-46.2700004577637","-22.9300003051758",NA,NA,NA,"Arvoreta de 8 m, frutos imaturos verdes.","UEC061154","UEC061154","Baitello, JB","1997","05","22",NA,NA,"22329","auto",NA,NA,NA,NA,NA
