"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"178","2008-05-27 22:02:00-03","MO","MOBOT","1151288","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","J. Richard Abbott|Antony Jardim|R. González","Abbott 16733","1995","4","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","Santa Cruz","Andrés Ibáñez","El Magué community, near cerro 'La Capilla'; 28 km west of Santa Cruz on road to Terravinto community; roadsides through semi-deciduous forest and open cerrado.","-63.33333","-17.8",NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","1153635","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M. Castro|A.M. Carrión|V. Roca","Castro 98","1997","1","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","Santa Cruz","Velasco","Reserva Ecológica El Refugio puesto La Toledo a 7 km. NE de la casa. Bosque ribereño estacionalmente inundado.","-61.16027","-14.705",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","1195367","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Timothy J. Killeen","Killeen 8117","1996","10","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor (MO)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; Zona de expanción; Bosque de lianas, sobre suelos oxisoles, arcillosos arenosos, de color rojo.","-60.93083","-14.55777",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2011-06-08 17:15:00-03","MO","MOBOT","1437863","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","José Steinbach","Steinbach G. 7351","1925","11","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,"Santa Cruz","Sara","Cercado",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","1522736","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Michael H. Nee","Nee 33757","1987","1","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","M. Nee","Santa Cruz","Andrés Ibáñez","Rolling terrain, soil of fine sand; brushy patures, fencerows and remnants of forest","-63.23333","-17.56666",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1531502","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Michael H. Nee","Nee 40258",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,"Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,"330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","1535909","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Michael H. Nee","Nee 40536","1991","5","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","M. Nee","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.5","-18.1",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2013-03-11 11:28:00-03","MO","MOBOT","1538453","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Alwyn H. Gentry|et al.","Gentry 37665","1982","7","18","South America","Peru",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","San Martín",NA,"10-25 km S of Tarapoto, secondary forest remnants along road.","-76.41666","-6.58333",NA,NA,"300.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2364",NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","1542826","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Alwyn H. Gentry|et al.","Gentry 37819","1982","7","20","South America","Peru",NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,"San Martín",NA,"31 km S of Tarapoto, dry slopes overlooking Huallaga River. Transect 3.","-76.41666","-6.5",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2369",NA,NA
"187","2019-08-16 04:35:00-03","MO","MOBOT","1824519","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 12242","1976","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","M.R. Barbosa (JPB)","Goiás",NA,"31 km N of the intersection of Highways BR-153 and GO-54. Secondary forest along the road.",NA,NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1246","1",NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","1824641","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 12286","1976","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","J. Dwyer","Goiás",NA,"47 km S of Goiânia along Highway BR-153.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1248",NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","1824651","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 12295","1976","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","J. Dwyer","Goiás",NA,"47 km S of Goiânia along Highway BR-153.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1248",NA,NA
"190","2020-07-24 10:56:00-03","MO","MOBOT","2566640","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","J. Uzquiano|et al.","Uzquiano Espinoza 89","2005","3","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor (MO)","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo, con Anadenanthera colubrina, Oxandra spintana. Parcela Permanente N. 10 (1 ha). Plantas secadas en campo.","-68.69","-14.5413889",NA,NA,"1030.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","1",NA
"191","2016-06-06 10:37:00-03","MO","MOBOT","2598480","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","D. Choque A.|L. Cayola|Ericka Llanos|B. Joly|Noel Cuevas|Evert Cuevas","Choque Ajata 131","2005","3","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor (MO)","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Noroeste de Apolo.","-68.6900555","-14.5502778",NA,NA,"915.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-07","3",NA
"192","2020-08-19 06:17:00-03","MO","MOBOT","2700531","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Remberto Jove|Gerardo Jove","Campos Villanueva 138","2005","6","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor (MO)","La Paz","Franz Tamayo","Parque Nacional Madidi. Norte de Apolo.","-68.5723889","-14.3334722",NA,NA,"1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-03","4",NA
"193","2020-07-22 17:06:00-03","MO","MOBOT","2836573","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","Torrez Flores 316","2005","10","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor (MO)","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; ladera con exposicion SW. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6519444","-14.1975",NA,NA,"974.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-11","4",NA
"194","2020-04-14 10:14:00-03","MO","MOBOT","2879654","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Consuelo Cuevas","Araujo Murakami 2508","2005","12","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor (MO)","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Yarimita. Bosque andino semideciduo, con Astronium urundeuva, Aspidosperma cylindrocarpum, Anadenanthera colubrina, Trichilia elegans y Myrtaceae. Plantas secadas en campo.","-68.6858333","-14.5513889",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-18","6",NA
"195","2015-03-19 22:07:00-03","MO","MOBOT","3137136","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","E.A. Rodrigues","Rodrigues 276","1995",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","E.A. Rodrigues, 14-III-","São Paulo",NA,"Jaboticabal, Fazenda Santa Ezabel, margem esquerda do Rio Mogi Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2014-02-14 08:52:00-02","MO","MOBOT","3137266","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","J. Richard Abbott","Abbott 16733","1995","4","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","Santa Cruz",NA,"Andres Ibanez Province. El Mague community, near cerro La Capilla 28 Km of Santa Cruz on road to Terravinto community; roadsides through semidecidous forest and open cerrado.","-63.3333333","-17.8",NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"197","2012-05-02 08:57:00-03","MO","MOBOT","3137500","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","B.M.T. Walter|et al.","Walter 1230","1992","4","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Regina Barbosa","Goiás",NA,"Estrada de terra vicinal GO-237 (Nquelandia-Colinas) entrada a 600m da ponte sobre o bagagem; 2.5km desta. Niquelandia. Cerrado S.S. alterado; ocorrendo ate um corrego temporario solo arenoso; cascalhento; local exposto a fogo frequente ondulado",NA,NA,NA,NA,"470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2010-10-07 15:27:00-03","MO","MOBOT","3137555","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 15872","1966","5","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","J.A. Steyermark","Distrito Federal",NA,"Gallery forest and adjacent cerrado, ca 30km. N.E. of Brasilia",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2014-09-05 21:05:00-03","MO","MOBOT","3137700","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","E. Tameirão Neto","Tameirão Neto 2203","1996","12","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Regina Barbosa, 1",NA,NA,"Floresta semidecidual, Nova Ponte - MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2009-10-22 06:32:00-02","MO","MOBOT","3137744","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ezechias P. Heringer|José E. de Paula|Roberta C. de Mendonça|Anajúlia E. Heringer Salles","Heringer 1370","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Alfredo Grijalva Jan","Distrito Federal",NA,"Área de inundação da Barragem do Sao Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","3137908","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Pereira","Pereira 1040","1995","4","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Regina Barbosa","São Paulo",NA,"Municipio de Andradina, Reserva Biológica da Estação Experimental de Zootecnia de Andradina","-51.56666","-20.78333",NA,NA,"355.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2010-04-28 21:35:00-03","MO","MOBOT","3137927","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ricardo de Lemos Fróes","Fróes 1733","1932","5","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Regina Barbosa","Maranhão",NA,"Shrub 9 ft. high, on low land, boarder of woods near river. Ubim. Maracassumé River Region",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2014-01-01 20:26:00-02","MO","MOBOT","3137988","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M.R.P. da Silva|F.R. Nonato","Silva 1781","1995","6","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Regina Barbosa","São Paulo",NA,"Munic. Monte Alto, Serra Tabarana, ca 10km da Cidade","-48.46666","-20.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2011-03-03 13:42:00-03","MO","MOBOT","3138053","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Julio A. Lombardi","Lombardi 565","1994","7","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Regina Barbosa","Minas Gerais",NA,"área em torno das eclusas da represa. próximo ao hotel e córrego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","3138054","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ezechias P. Heringer","Heringer 6927","1981",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","J.H. Kirkbridge Jr.","Distrito Federal",NA,"Bacia do Rio São Bartolomeu. Altos do Ribeirão Papuda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-03-19 22:07:00-03","MO","MOBOT","3138142","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","E.A. Rodrigues","Rodrigues 312","1995",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","U.B. V.","São Paulo",NA,"Jaboticabal, Fazenda Santa Isabel, margem esquerda do Rio Mogi Guaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2008-05-27 22:02:00-03","MO","MOBOT","3138146","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Howard S. Irwin","Irwin 15256","1966","4","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","J.A. Steyermark","Goiás",NA,"Wooded valley, Corrego, Estrema,ca. 35km N.E. of Formosa",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2014-09-05 21:05:00-03","MO","MOBOT","3138214","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","E. Tameirão Neto","Tameirão Neto 1875","1995","5","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Regina Barbosa","Minas Gerais",NA,"Fazenda Gana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2014-09-05 21:05:00-03","MO","MOBOT","3138325","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","E. Tameirão Neto","Tameirão Neto 1970","1996","3","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Regina Barbosa","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","3138336","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Howard S. Irwin","Irwin 17932","1966","6","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","J.A. Steyermark","Goiás",NA,"Serra do Caiapó. Gallery forest ca. 45km S. pf Caiapôni, road to jataí",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-03-24 10:36:00-03","MO","MOBOT","3138654","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Taciana B. Cavalcanti|et al.","Cavalcanti 1932","1996","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","S.P. Cordovil, T.B. Cavalcanti","Goiás",NA,"Caldas Novas Alternativa 4 Areno pedregroso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","3138918","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Howard S. Irwin","Irwin 21685","1968","3","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","J.A. Steyermark","Goiás",NA,"Cerrado, sandstone outcrops, ca. 27km S. of paraíso",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2013-03-11 11:29:00-03","MO","MOBOT","3139815","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Renate Seidel|D. Vaquiata","Seidel 7762","1995","4","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","La Paz","Sud Yungas","Alto Beni, Barbecho",NA,NA,NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-03-28 16:32:00-03","MO","MOBOT","3140176","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","B.A.S. Pereira","Pereira 2586","1994","3","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","Goiás",NA,"Município de Cabeceiras de Goiás. Fazenda Raizama, km 20 da rodovia GO.",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"215","2014-04-21 12:00:00-03","MO","MOBOT","3140923","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mario Saldias P.","Saldias Paz 513","1988","12","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","Santa Cruz",NA,"Prov.: Ichilo Parque Amboró. Rio sguayo. Choza de don Alberto. 10.5 km SW (linea recta) de Huaytú.","-63.71666","-17.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2013-03-11 11:26:00-03","MO","MOBOT","3140962","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Michael H. Nee","Nee 52913","2005","4","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","Santa Cruz","Ichilo","4.5km SSE of Buena Vista, vic Hotel Flora y Fauna 17:29.9'S 63:39.2W",NA,NA,NA,NA,"390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2011-12-08 05:05:00-02","MO","MOBOT","3141580","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Robert R. Brooks","Brooks 64","1988","4","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Regina Barbosa","Goiás",NA,"Morro Feio, 5km N Hidrolandia. Cerrado; fringes of cleared plateau at lower altitude","-49.23333","-16.91666",NA,NA,"925.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2013-03-11 11:28:00-03","MO","MOBOT","3399787","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","J. Alberto Peñaranda|H. Huaylla|J. Vedia","Peñaranda 225","2006","12","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","Chuquisaca","Hernando Siles","San Miguel del Bañado. Monteagudo camino hacia Rosario del Ingre. Bosque Chaco Serrano con restos de Bosque Tucumano-Boliviano en quebradas y laderas protegidas; pasando a lugares abiertos con pastos y hacienda.","-63.87222","-20.1",NA,NA,"966.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2013-03-11 11:26:00-03","MO","MOBOT","3498318","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Aquilino Molina","Molina 302","2007","7","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","Santa Cruz","Andrés Ibáñez","Monumento Natural Espejillos. De la catarata principal hacia ariba siguiendo la ribera del río. Bosque chiquitano.","-63.43222","-17.90194",NA,NA,"525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","520201","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","James C. Solomon","Solomon 8847","1982","11","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor (MO)","La Paz","Nor Yungas","4.6 km below Yolosa, then 19.1 km on road up the Río Huarinilla. Moist forest with little disturbance.","-67.88333","-16.2",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-36","4",NA
"221","2008-05-27 22:02:00-03","MO","MOBOT","527310","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Alwyn H. Gentry","Gentry 74112","1991","5","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C. M. Taylor (MO)","Santa Cruz","Ichilo","15 km SSE of Buena Vista, Estancia San Rafael de Amboro, humid tropical forest.","-63.6","-17.58333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"637","3",NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","969009","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Antony Jardim|R. Gonzáles|J. Richard Abbott","Jardim 1971","1995","4","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor (MO)","Santa Cruz","Andrés Ibáñez","Porongo, por las lomas cerca la quinta de M. Saldias de USZ. Bosque seco de Anadenanthera con manchas de cerrado con Myrsine, Roupala, Curatella, Calliandra. Suelos arenosas rocosas.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-05-30 07:56:00-03","MO","MOBOT","3137740","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","G. Vieira","Vieira 441","1979","10","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","M.R. Barbosa (JPB)","Amazonas",NA,"Mineracao Campo Nova BR-421 a 2 km a oeste da Mineracao Campo Novo a 120 km de Ariquemes WSW. Mata secundaria; solo argiloso.","-63.6166667","-10.5847222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"224","2013-03-11 11:26:00-03","MO","MOBOT","3139491","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Jacques Jangoux","Jangoux 1718","1981","11","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","C.M. Taylor","Goiás",NA,"Tocatinópolis, fazenda Mucambo 11km from town","-47.4166667","-6.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"225","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33203","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2869.0","2007","10","19","América do Sul","Brasil",NA,NA,"Arbusto, 2m, flor branca. Biota",NA,"Tracheophyta","Gentianales","Müll.Arg.",NA,"São Paulo","União Paulista (G4)","Fazenda Boa Vista","-49.92611111","-20.92111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","-49.92611111","-20.92111111",NA,NA,NA,NA
