"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2016-11-02 12:41:00-02","NY","NYBG","594542","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"A. F. C. P. Saint-Hilaire","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561087' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594542","Magnoliophyta","Fabales",NA,NA,NA,"1030","1816",NA,NA,"São Paulo",NA,NA,NA,NA,NA,"NY00594542_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01096236","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"W. da Silva","South America","Brazil","Reserva Biológica do Tinguá. Estrada entre o Barrelão e Reunião.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1235699' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096236","Magnoliophyta","Fabales",NA,"(Schrad.) Schrad. ex DC.","H. C. de Lima","15","2002","11","18","Rio de Janeiro","Nova Iguaçú","-43.4508","-22.7594",NA,NA,"NY01096236_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-29 22:17:00-03","NY","NYBG","00959291","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"B. A. S. Pereira","South America","Brazil","Bacia do Rio São Bartolomeu. Afluente margem direita do córrego Taboquinha, junto à Fazenda Taboquinha. Córrego Mata Gado","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030425' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959291","Magnoliophyta","Fabales",NA,NA,"B. A. S. Pereira","3331","1997","01","10","Distrito Federal","Brasília","-45.75","-15.5","1080","1080","NY00959291_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00959143","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"G. G. Hatschbach","South America","Brazil","Rio Repicao","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029702' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959143","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","35370","1974","10","26","Minas Gerais","Morro do Pilar","-43.3764","-19.2158",NA,NA,"NY00959143_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00959142","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"P. Clausen","South America","Brazil","Brésil (Minas Geraes)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959142","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","868",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"NY00959142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-29 22:17:00-03","NY","NYBG","00959296","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"C. M. Rizzini","South America","Brazil","Paraopeba","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030438' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959296","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","R. C. Barneby","s.n.","1978","01","28","Minas Gerais","Paraopeba","-44.4042","-19.2744",NA,NA,"NY00959296_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","594525","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"L. P. de Queiroz","South America","Brazil","Ca. 17 km E de Formosa do Rio Preto na BR-135 (Formosa de Rio-Preto-Barreiras), a ca. 1 km NW do povodao de Malhadinha","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=474994' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594525","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","L. P. de Queiroz","4140","1994","10","13","Bahia","Formosa do Rio Preto","-45.1","-11.12",NA,NA,"NY00594525_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00959275","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"A. P. Duarte","South America","Brazil","Varzea da Palma, Faz. do Jatobá","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030422' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959275","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","7475","1962","11","25","Minas Gerais","Várzea da Palma","-44.7306","-17.5983",NA,NA,"NY00959275_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00959139","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"P. Clausen","South America","Brazil","Brésil (Minas Geraes)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029700' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959139","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","868",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"NY00959139_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","594531","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"J. L. Hage","South America","Brazil","Km 10 da Rod. Porto Seguro/Eunápolis","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561082' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594531","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","130","1975","11","24","Bahia",NA,NA,NA,NA,NA,"NY00594531_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00959266","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"E. P. Heringer","South America","Brazil","Parque do Guará.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959266","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","14858","1975","10","15","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00959266_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","594533","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"T. S. dos Santos","South America","Brazil","Boa Nova. Km 16 da Rod. BR 030, trecho Boa Nova/Dario Meira","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561084' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594533","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","3079","1975","10","16","Bahia","Boa Nova","-40.2075","-14.3628",NA,NA,"NY00594533_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00959141","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"P. Clausen","South America","Brazil","Brésil (Minas Geraes)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029696' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959141","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","868",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"NY00959141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00959293","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"G. F. J. Pabst","South America","Brazil","pr. Barao de Cocais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030428' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959293","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","7193","1962","11","03","Minas Gerais",NA,NA,NA,"600","600","NY00959293_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-11-02 12:41:00-02","NY","NYBG","594541","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"L. A. Mattos Silva","South America","Brazil","Capao Bonito, no Parque Florestal Getulio Vargas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561086' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594541","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.",NA,"15133","1967","11","14","São Paulo",NA,NA,NA,NA,NA,"NY00594541_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00959137","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"Y. E. J. Mexia","South America","Brazil","Viçosa. Road to Barroso; São Domingo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029689' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959137","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","5214","1930","10","24","Minas Gerais","Viçosa","-42.8817","-20.7542","730","730","NY00959137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-29 22:17:00-03","NY","NYBG","00959294","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"R. P. Belém","South America","Brazil","Curral de Dentro, Estrada Bahia- Montes Claros","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030434' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959294","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","R. C. Barneby","379","1965","01","29",NA,NA,NA,NA,NA,NA,"NY00959294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00959150","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"R. P. Belém","South America","Brazil","Rodovia Brasília-Fortaleza, 220 km de Formosa","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029720' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959150","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","115","1965","01","09","Goiás","Posse","-46.3692","-14.0933",NA,NA,"NY00959150_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00959148","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"G. Gardner","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029715' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959148","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","1936","1841",NA,NA,"Ceará","Crato","-39.4092","-7.2344",NA,NA,"NY00959148_01 NY00959148_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00959151","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"R. P. Belém","South America","Brazil","Rodovia Brasília-Fortaleza, 220 km de Formosa","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029721' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959151","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","115","1965","01","09","Goiás","Posse","-46.3692","-14.0933",NA,NA,"NY00959151_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00959136","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"H. S. Irwin","South America","Brazil","13 km W. of Sao Gotardo on road to Ibiá","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029687' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959136","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","2513","1959","01","29","Minas Gerais",NA,NA,NA,NA,NA,"NY00959136_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00959144","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"A. P. Duarte","South America","Brazil","Varzea da Palma, Faz. do Jatobá","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029706' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959144","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","7475","1962","11","25","Minas Gerais","Várzea da Palma","-44.7306","-17.5983",NA,NA,"NY00959144_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","594524","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"G. Gardner","South America","Brazil","Brasilia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561079' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594524","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","1936","1836",NA,NA,NA,NA,NA,NA,NA,NA,"NY00594524_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","594534","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"L. A. Mattos Silva","South America","Brazil","Rod. Maracás/Contendas do Sincorá (BA 026), km 2. Folha SD 24 (14-40a)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561085' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594534","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.","H. S. Irwin; R. C. Barneby","226","1979","02","14","Bahia","Maracás","-40.4306","-13.4411",NA,NA,"NY00594534_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-29 15:09:00-03","NY","NYBG","594523","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"U. Pastore","South America","Brazil","Sul da Reserva Florestal - Angelim. SF.22-Y-B","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561078' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594523","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.",NA,"66","1986","03","24","São Paulo","Teodoro Sampaio","-52.3","-22.6",NA,NA,"NY00594523_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 15:09:00-03","NY","NYBG","594526","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"A. M. Amorim","South America","Brazil","Estrada Jacobina-Itaitu, ca. de 22 km a partir da Sede do municipio","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561080' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594526","Magnoliophyta","Fabales","ferruginea","(Schrad.) Schrad. ex DC.",NA,"990","1993","02","21","Bahia","Jacobina","-40.5181","-11.1808",NA,NA,"NY00594526_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","594537","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea velloziana",NA,"J. P. Lanna Sobrinho","South America","Brazil","Guanabara, Tijuca, Av. Edson Passos","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561071' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594537","Magnoliophyta","Fabales","velloziana","H.S.Irwin & Barneby",NA,"1162","1965","10","05","Rio de Janeiro",NA,"-43.264318","-22.954429",NA,NA,"NY00594537_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00959181","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea velloziana",NA,"E. T. Neto","South America","Brazil","Bom Sucesso. Faz. Mundo Novo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029755' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959181","Magnoliophyta","Fabales","velloziana","H.S.Irwin & Barneby","R. C. Barneby","767","1991","11","07","Minas Gerais","Bom Sucesso","-44.7581","-21.0331",NA,NA,"NY00959181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00959191","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea velloziana",NA,"Y. E. J. Mexia","South America","Brazil","Viçosa. Fazenda de Aguada; Morro das Poças","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029981' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959191","Magnoliophyta","Fabales","velloziana","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","5319","1930","11","19","Minas Gerais","Viçosa","-42.8817","-20.7542","710","710","NY00959191_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","594543","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea velloziana",NA,"G. G. Hatschbach","South America","Brazil","Rio Ribeira","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594543","Magnoliophyta","Fabales","velloziana","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","25587","1970","11","20","Paraná","Cerro Azul","-49.2608","-24.8236",NA,NA,"NY00594543_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","594538","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea velloziana",NA,"G. G. Hatschbach","South America","Brazil","Serra Dourada, mata pluvial da bacia do Rio Paraná","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=510701' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594538","Magnoliophyta","Fabales","velloziana","H.S.Irwin & Barneby","R. C. Barneby","15752","1967","01","19","Paraná","Umuarama","-53.325","-23.7664",NA,NA,"NY00594538_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-10-28 13:48:00-02","NY","NYBG","00959182","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea velloziana",NA,"C. A. d. Silva","South America","Brazil","Campus- UFMG- Reitoria","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029756' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959182","Magnoliophyta","Fabales","velloziana","H.S.Irwin & Barneby","R. C. Barneby","209","1979","12","12","Minas Gerais",NA,"-43.97","-19.87",NA,NA,"NY00959182_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","594544","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea velloziana",NA,"G. G. Hatschbach","South America","Brazil","Serra Dourada, mata pluvial da bacia do Rio Parana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561072' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594544","Magnoliophyta","Fabales","velloziana","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","15752","1967","01","19","Paraná","Umuarama","-53.325","-23.7664",NA,NA,"NY00594544_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-03-20 11:47:11-03","MCN-PUC-MINAS","HPUC-MG","ANG3440","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Flávio",NA,"Brasil","PDE Engano - Del Rey",NA,NA,"Doação Bioma.",NA,NA,NA,NA,NA,NA,NA,"2011","02","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-01-28 13:11:12-03","MCN-PUC-MINAS","HPUC-MG","ANG4495","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"M.F.Vasconcelos",NA,"Brasil","Fazenda Bocaina - Distrito de Brumal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32",NA,NA,NA,"Minas Gerais","Santa Bárbara","-43.466667","-19.983333",NA,NA,NA,"43°28'W","19°59'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-01-28 13:11:12-03","MCN-PUC-MINAS","HPUC-MG","ANG5273","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"M.F.Vasconcelos",NA,"Brasil","Fazenda Bocaina - Distrito de Brumal",NA,NA,"Corola amarela",NA,NA,NA,NA,NA,NA,"17-249",NA,NA,NA,"Minas Gerais","Santa Bárbara","-43.466667","-19.983333",NA,NA,NA,"43°28' W","19°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:29:37-03","UNESP-IBB","BOTU","21264","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fogueral, H.C.",NA,"Brasil",NA,NA,NA,NA,"BOTU021264",NA,NA,NA,"(Schrad.) Schrad. ex DC.","Escobar, N.A.G.","21","1974","11","06","São Paulo","Botucatu",NA,NA,NA,NA,NA,"9999","9999","2017","08","29",NA,NA,NA,NA,NA,NA,NA
