"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","phylum","order","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","class","previousCatalogNumber","fieldNumber","typeStatus","relatedCatalogItem"
"46","2020-11-04 11:20:20-03","ESALQ","ESA","79638","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Gaglioti, A.L.","2010",NA,NA,"Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","22","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666","-47,926,389","-24,183,611","ESA079638","ESA079638","439.0","Magnoliophyta",NA,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo - Sete Barras (SP139). Floresta Ombrófila Densa Submontana, 3,5 km acima do núcleo Sete-Barras.","34059",NA,"Arbusto. Flores púrpuras.","auto",NA,NA,"300","300",NA,NA,NA,NA,NA
"47","2020-11-04 11:20:20-03","ESALQ","ESA","57389","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Gaglioti, A.L.","2011","08","02","Câmara, P.S. ; Coelho, L.","1997","08","07","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"ESA057389",NA,"215.0","Magnoliophyta",NA,NA,"32988",NA,"número ESA antigo (duplicado) 67389","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:20:20-03","ESALQ","ESA","13455","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Gaglioti, A.L.","2010",NA,NA,"Silva, W.R.","1989","04","28","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"ESA013455","ESA013455","21575.0","Magnoliophyta",NA,NA,"23900",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:20:20-03","ESALQ","ESA","15109","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Gaglioti, A.L.","2011","08","02","Moraes, P.L.R. et al.","1994","04","22","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,"ESA015109","ESA015109","918.0","Magnoliophyta",NA,NA,"27904",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:20:20-03","ESALQ","ESA","68781","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Gaglioti, A.L.","2010",NA,NA,"Ivanauskas, N.M.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rocha, E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","19","Brasil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818","-45,533,333","-23,733,333","ESA068781","ESA068781","4534.0","Magnoliophyta",NA,"Parque Estadual da Serra do Mar, estrada intermediária. Floresta ombrófila densa de encosta com perturbação. Borda da mata","41977",NA,"Arbusto com 2,5 metros de altura, inflorescência lilás, flor branca","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:20:20-03","ESALQ","ESA","80771","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","Souza, V.C.; Uliana, V.L.C.R.; Righi, C.A.; Scaramuza, C.A.M.",NA,NA,NA,"Bortoleto, S.; Araújo, A.O.; Freire, R.A.P.; Capretz, R.L.; Castellen, M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","22","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666","-47,926,389","-24,183,611","ESA080771","ESA080771","106.0","Magnoliophyta",NA,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo - Sete Barras (SP139 a 3,5 km acima do Núcleo Sete Barras). Floresta Ombrófila Densa Submontana, 300m de altitude. Borda de floresta","34059",NA,"Árvore de 3,5m de altura. Fruto imaturo verde, maduro róseo.","auto",NA,NA,"300","300",NA,NA,NA,NA,NA
"52","2021-03-31 13:41:40-03","MN","R","39424","PreservedSpecimen","Plantae","Urticaceae","Urera","armigera","Urera armigera","(C. Presl) Miq.","Velloso, H.P.","1941","12","22","Sampaio, A.J.","1926","04",NA,"Brasil","São Paulo","Loreto",NA,NA,NA,NA,NA,NA,"4367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-31 13:41:40-03","MN","R","39423","PreservedSpecimen","Plantae","Urticaceae","Urera","armigera","Urera armigera","(C. Presl) Miq.","Velloso, H.P.","1941","12","22","Sampaio, A.J.","1917","03","31","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"2061",NA,NA,NA,"38539",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-31 13:41:40-03","MN","R","39428","PreservedSpecimen","Plantae","Urticaceae","Urera","armigera","Urera armigera","(C. Presl) Miq.","Velloso, H.P.","1941","12","22","Armond, A.F.N.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"Carmo","57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-31 13:41:40-03","MN","R","43677","PreservedSpecimen","Plantae","Urticaceae","Urera","armigera","Urera armigera","(C. Presl) Miq.",NA,NA,NA,NA,"Rente, A.; Hans, D.","1946","05","17","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"111",NA,NA,"Covanca","57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-31 13:41:40-03","MN","R","101303","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Sampaio, A.J.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-31 13:41:40-03","MN","R","39379","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Motta, M.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-31 13:41:40-03","MN","R","39384","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Sampaio, A.J.","1908","04","28","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"736",NA,NA,"Teixeira Soares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-31 13:41:40-03","MN","R","39386","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Motta, M.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-31 13:41:40-03","MN","R","39377","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Mello, A.","1880","06",NA,"Brasil","Minas Gerais","Muriaé","-42.3664016723633","-21.1305999755859",NA,NA,NA,NA,NA,NA,NA,NA,"32715",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-31 13:41:40-03","MN","R","171729","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Oliveiro, E.","1846","05",NA,"Brasil","Minas Gerais","São João del Rei","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"1231",NA,NA,NA,"39093",NA,"Comissão Geografica e Geológica de Minas","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-31 13:41:40-03","MN","R","188879","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Alves, R.J.V.","1996","04","12","Brasil","Minas Gerais","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"4765",NA,NA,NA,"10355",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-31 13:41:40-03","MN","R","218234","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","06","09","Pederneiras, L.C.; Lacerda, R.W.","2008","06","09","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"456",NA,NA,NA,"40069",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-31 13:41:40-03","MN","R","206573","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Mello, D.","2003","05","08","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"59",NA,NA,NA,"34470",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:41:40-03","MN","R","85775","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Smith, L.B.","1952","04","10","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"6464",NA,NA,NA,"36524",NA,"Smithsonian Institution","auto",NA,NA,"500","500",NA,NA,NA,NA,NA
"66","2021-03-31 13:41:40-03","MN","R","218235","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","05","05","Pederneiras, L.C.; Lacerda, R.W.","2008","05","05","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"424",NA,NA,NA,"57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-31 13:41:40-03","MN","R","198003","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Moura, R.","2000","04","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"245",NA,NA,NA,"57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-31 13:41:40-03","MN","R","171728","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Trinta, E.F.","1962","04","08","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"1120",NA,NA,NA,"57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-31 13:41:40-03","MN","R","161080","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Rente, E.C.","1957","06","09","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"323",NA,NA,NA,"57442",NA,"Curso de Investigações Botânicas do M.N.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-31 13:41:40-03","MN","R","152207","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Costa, E.","1983","06","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"234",NA,NA,NA,"57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-31 13:41:40-03","MN","R","111174","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Santos, E.A.A.","1960","07","29","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"163",NA,NA,NA,"57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-31 13:41:40-03","MN","R","100977","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","s.col.","1882","08","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"57442",NA,"Gabinete de Botânica da Escola Politécnica/Herbário J. de Saldanha","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-31 13:41:40-03","MN","R","39389","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Ule, E.H.G.","1897","04",NA,"Brasil","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,"40712",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-31 13:41:40-03","MN","R","218215","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","10","29","Pederneiras, L.C.; Lacerda, R.W.","2008","10","29","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"492",NA,NA,"Campos Novos","40069",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-31 13:41:40-03","MN","R","218231","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","10","29","Pederneiras, L.C.; Lacerda, R.W.","2008","10","29","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"493",NA,NA,"Campos Novos","40069",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-31 13:41:40-03","MN","R","218232","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","10","29","Pederneiras, L.C.; Lacerda, R.W.","2008","10","29","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"490",NA,NA,"Campos Novos","40069",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-31 13:41:40-03","MN","R","39380","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Diogo, J.C.","1917",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"807",NA,NA,"Ipanema","57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-31 13:41:40-03","MN","R","39383","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Freire, C.V.; Peckolt, O.","1935","06","05","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"643",NA,NA,"Matos dos Trapicheiro","57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-31 13:41:40-03","MN","R","218230","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Machado, F.","2007","04","23","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"173",NA,NA,"Mury","33190",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-31 13:41:40-03","MN","R","100974","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Saldanha da Gama, J.; Galvão, F.R.","1881","01","27","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"5549",NA,NA,"Paineiras","57442",NA,"Gabinete de Botânica da Escola Politécnica/Herbário J. de Saldanha","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-31 13:41:40-03","MN","R","218233","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","05","02","Pederneiras, L.C.; Lacerda, R.W.","2008","04","02","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"399",NA,NA,"Tamoios","40069",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-31 13:41:40-03","MN","R","15934","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Lutz, B.M.J.","1926","05","25","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"15934",NA,NA,"Tijuca","57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-31 13:41:40-03","MN","R","122441","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Pederneiras, L.C.","2008","12","19","Lutz, A.","1913","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"436",NA,NA,"Tijuca","57442",NA,"Herbarium Lutz","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:34:31-03","IAP","PACA-AGP","53590","PreservedSpecimen","Plantae","Urticaceae","Urera","armigera","Urera armigera","(C. Presl) Miq.","Emrich-Rambo","1954","09","26","Rambo, B.","1953","01","10","Brasil","PR","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"PACA053590",NA,NA,"Magnoliophyta","Urticales",NA,"47841",NA,"Habitat: In silva primaeva Fenofase: estéril","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"85","2019-08-27 13:34:31-03","IAP","PACA-AGP","54766","PreservedSpecimen","Plantae","Urticaceae","Urera","armigera","Urera armigera","(C. Presl) Miq.","B. Rambo","1954","09","26","Rambo, B.","1954","02","11","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"PACA054766",NA,NA,"Magnoliophyta","Urticales",NA,"20837",NA,"Habitat: Prope litus in silvula arenosa Fenofase: estéril","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"86","2019-08-27 13:34:31-03","IAP","PACA-AGP","49701","PreservedSpecimen","Plantae","Urticaceae","Urera","armigera","Urera armigera","(C. Presl) Miq.","Emrich-Rambo","1954","09","26","Rambo, B.","1951","01","18","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"PACA049701",NA,NA,"Magnoliophyta","Urticales","Lagoa dos Quadros","20837",NA,"Habitat: In silva primaeva Fenofase: estéril","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"87","2019-08-27 13:34:31-03","IAP","PACA-AGP","46026","PreservedSpecimen","Plantae","Urticaceae","Urera","armigera","Urera armigera","(C. Presl) Miq.","Emrich-Rambo","1954","09","26","Rambo, B.","1950","02","21","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"PACA046026",NA,NA,"Magnoliophyta","Urticales","Lagoa dos Quadros","20837",NA,"Sem material. Habitat: In silva primaeva Fenofase: estéril","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"88","2019-08-27 13:34:32-03","IAP","PACA-AGP","73839","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","M. Sobral",NA,NA,NA,"L. Sevegnani","1994","03","27","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"PACA073839",NA,NA,"Magnoliophyta","Urticales","Est. Exp. Fitotécnica de Osório","28094",NA,"Mais ou menos uns 50 anos. Habitat: Em mata secundária","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"89","2019-08-27 13:34:32-03","IAP","PACA-AGP","70591.1","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","M. Sobral","1987",NA,NA,"M. Sobral","1987","03",NA,"Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"PACA070591-1",NA,"5692","Magnoliophyta","Urticales","Lagoa da Pinguela","27350",NA,"Arbusto de 1,5m. Habitat: Em beira de mata e restinga à beira da lagoa. Fenofase: fruto imaturo","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"90","2019-08-27 13:34:32-03","IAP","PACA-AGP","76246","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","P. Brack",NA,NA,NA,"P. Brack","1995","02","16","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA076246",NA,"455","Magnoliophyta","Urticales","Morro do Osso","29946",NA,"Arbusto de mais ou menos 80 cm. Habitat: No interior da mata.","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"91","2020-02-27 16:44:26-03","UFSC","CTBS","2047","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Sobral, M.","2010","08","15","Verdi, M.; Souza, N.L.; Klemz, G. & Klettenberg, D.H.","2010","04","06","Brasil","Santa Catarina","Armazém","-49.049167","-28.259444","49°02'57W","28°15'34S",NA,NA,"4198",NA,NA,"Areião",NA,NA,"Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento; arbustiva; flor branca.",NA,NA,NA,"187","187",NA,"FURB 30086",NA,NA,NA
"92","2021-03-24 17:10:06-03","UFES","SAMES","7329","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Verdi,M.","2010","08","15","Verdi,M.; Souza,N.L.de.;Klemz,G.;Klettenberg,D.H.","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531","-487800000.0","-280800000.0","SAMES07329",NA,"4579",NA,NA,"Laranjal","23385",NA,"Inflorescência vermelha. Coleta no interior do fragmento. Habitat: Floresta Ombrófila Densa Habito: Arbusto","auto",NA,NA,"126","126",NA,NA,NA,NA,NA
"93","2021-04-07 11:49:06-03","UFMS","CGMS","15252","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","U.M. Resende",NA,NA,NA,"A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","2004","11","04","Brasil","Mato Grosso do Sul","Paraíso","-52.7811111","-19.2480555","-52,7811111","-19,2480555","CGMS1044769",NA,"433",NA,NA,"Fazenda Pedra Branca.",NA,NA,"Flor rosa. Habitat: Próximo a clareira. Floresta Estecional Semidecidual. Relevo ondulado com drenagem. Habito: Árvore. 6,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:42:35-03","UNICAMP","UEC","47308","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Gentry, A; Silva, A","1987","08","27","Brazil","São Paulo","Campinas","-46.083333","-22.866667","-46.083333","-22.866667","UEC095942","UEC095942","58742","Magnoliopsida",NA,"Santa Genebra Forest Reserve, Barão geraldo near Campinas.&nf;46°05'W 22°52'S 550m",NA,NA,"Treelet 1 dbh, sterile, mildly urticating.; Disturbed semideciduous forest. &nf;Transect 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:42:35-03","UNICAMP","UEC","116360","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","16","Ivanauskas, NM; Mendes, JCT; Ferraz, KMB; Ferraz, SFB; Silva, EV; Valente, R; et al.","2000","04","19","Brazil","São Paulo","São Sebastião","-45.553056","-23.759722","-45.553056","-23.759722","UEC095948","UEC095948","4534","Magnoliopsida",NA,"Parque Estadual da Serra do Mar, estrada intermediária.",NA,NA,"Arbusto com 2,5 metros de altura, inflorescência lilás, flor branca.; Floresta ombrófila densa de encosta com pertubação.&nf;Borda da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
