"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"469","2008-05-27 22:02:00-03","MO","MOBOT","3097095","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Dr. W. Weigend",NA,"Fátima Mereles","1988","12","20","Paraguay","Caazapá",NA,"-55.28333","-26.16666",NA,NA,NA,NA,"Mereles H. 002292","Tavai,",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","3097202","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Dr. M. Weigend",NA,"Nélida Soria","1989","3","15","Paraguay","Caazapá",NA,"-55.28333","-26.2",NA,NA,NA,NA,"Soria Rey 003282","Tavai. 3 km S del Destacamento. Orillas de bosque. Rio Tebicuary.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","3301758","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","R. Liesner (MO)",NA,"M. Peña-Chocarro|J. de Egea Juvinel|T. Hostettler|E. Gamboa","2004","2","21","Paraguay","Itapúa",NA,"-56.76361","-27.41194",NA,NA,NA,NA,"Peña-Chocarro 1839","Isla Yaciretá. Vegetación secundaria.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-03-08 10:38:00-03","MO","MOBOT","1818770","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M. Weigend (BSB)",NA,"Elsa M. Zardini|R. Gamarra","2002","12","9","Paraguay","Itapúa",NA,"-56.7644444","-27.4138889",NA,NA,NA,NA,"Zardini 59846","Yacyreta dam island reserve: around entrance.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1277",NA
"473","2014-06-26 11:13:00-03","MO","MOBOT","1542271","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M. Weigend (BSB)",NA,"Elsa M. Zardini|R. Gamarra","2000","12","2","Paraguay","Itapúa",NA,"-56.7797223","-27.4069444",NA,NA,NA,NA,"Zardini 55666","Yacyreta Dam Island Reserve. Bridge entrance.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1221",NA
"474","2008-05-27 22:02:00-03","MO","MOBOT","140837","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M. Weigend (BSB)",NA,"Elsa M. Zardini|R. Velázquez","1990","1","27","Paraguay","Paraguarí",NA,"-57.41666","-25.28333",NA,NA,NA,NA,"Zardini 18308","Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Gallery forest around Estero.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","262",NA
"475","2008-05-27 22:02:00-03","MO","MOBOT","1805136","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","phyllostachya","Boehmeria phyllostachya","Miq.","R. Liesner",NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","8","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Davidse 10912","1 km NE of Juquitiba along Highway 116 to Curitiba. Verge of Typha marsh.","660.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1135",NA
"476","2008-05-27 22:02:00-03","MO","MOBOT","1808065","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","phyllostachya","Boehmeria phyllostachya","Miq.","R. Liesner",NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","14","Brazil","Paraná",NA,"-53.3918","-24.9737",NA,NA,NA,NA,"Davidse 11249","2 km E of Cascavel along Highway BR-277 to Curitiba.","670.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1168",NA
"477","2016-11-15 05:15:00-02","MO","MOBOT","3099449","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","phyllostachya","Boehmeria phyllostachya","Miq.","R.L. Liesner",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Aurelio Schinini|J.M. González","1974",NA,NA,"Argentina","Corrientes","San Miguel",NA,NA,NA,NA,NA,NA,"Krapovickas 24719","12 km NE de San Miguel, Estancia Curuzú Laurel.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","09065","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","S. Romaniuc Neto",NA,"Rodrigues Jr. C.E.",NA,NA,NA,"Brasil","São Paulo","Selvíria",NA,NA,NA,NA,NA,NA,NA,"a 5 km da cidade",NA,NA,"Arbusto 1 m;",NA,NA,"América do Sul",NA,NA,"Tracheophyta","Rosales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"479","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","33974","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Gonzatti, F. & Valduga, E.","2015","04","18","Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"1757.0","Lagoa da Emboaba",NA,NA,"Banhado, erva com 80 cm de altura.",NA,NA,"America do Sul",NA,NA,"Tracheophyta","Rosales","27350","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"480","2019-03-08 14:15:21-03","UNIOESTE","UNOP","5499","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Lima, L.C.P.","2019","Temponi, L.G.; Snak, C.; Reichert, A.M.; Cardozo, A.P.; Snak, C.; Reichert, A.M.; Cardozo, A.P.","2010","02","19","Brasil","Paraná","Foz do Iguaçu","-54.446083","-25.62175","-54.446083","-25.62175",NA,NA,"733","Parque Nacional do Iguaçu. Trilha Poço Preto.",NA,NA,"Arbusto 1,5 m, folha membranácea, levemente discolor, flor creme, estigma branco.","03","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2017-09-18 09:21:50-03","UNIOESTE","UNOP","8839","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Machado-Silva, T.","2017","Machado-Silva, T.","2015",NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"208","Parque Nacional do Iguaçu.",NA,NA,"Subarbusto.","07","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2016-04-04 17:00:41-03","UNIOESTE","UNOP","2765","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Simão, P.C.","2013","Simão, P.C.; Borges, J.P.; Borges, J.P.","2012","12","18","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"99","Lago Municipal Paulo Gorski",NA,NA,"Subarbusto com cerca de 50 cm, flores aclamideas, folhas ásperas, encontrada na porção inicial da triilha do lago.","08","07",NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"483","2016-04-04 17:00:41-03","UNIOESTE","UNOP","2773","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Simão, P.C.","2013","Simão, P.C.; Borges, J.P.; Borges, J.P.","2013","02","23","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"154","Lago Municipal Paulo Gorski",NA,NA,"Subarbusto com cerca de 50 cm, flores aclamídeas, folhas ásperas, encontrada na porção inicial da triilha do lago.","08","07",NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"484","2019-08-29 16:18:56-03","UNIOESTE","UNOP","2649","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Pereira, S.F.; Alvarenga, A.M.S.B.; Buturi, C.","2013","Pereira, S.F.; Buturi, C.; Alvarenga, A.M.S.B.; Buturi, C.; Alvarenga, A.M.S.B.","2013","10","26","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"301","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,NA,"10","30",NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"485","2020-08-31 09:17:29-03","INPA","INPA","128021","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Sobral, MEG","1985","Sobral, MEG","1985","02","02","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"INPA0128021","INPA0128021 INPA0128021_e","3771","Contendas, Contendas.",NA,NA,NA,"02",NA,"Southern America",NA,NA,"Dicotyledon Rosids","Rosales","76715","auto",NA,NA,NA,NA,NA,NA,NA
"486","2020-07-10 09:49:36-03","MBML","MBML-HERBARIO","6099",NA,"Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M. Sobral/1998",NA,"H. Q. Boudet Fernandes; et al","1990","11","12","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML006099",NA,"3054","Estação Biológica de Santa Lúcia",NA,NA,"Planta herbácea ca 60cm, inflorescências verdes. Mata ripária, leito de cheia, margem direita. Abaixo da cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-12-28 10:31:35-03","ICAUFMG","MCCA","2659","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"FONSECA, R.S.","2009","10","29","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0","MCCA02784","MCCA02784","276","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.",NA,NA,"Próximo ao lago, sombreado.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"488","2020-12-28 10:31:35-03","ICAUFMG","MCCA","2661","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"FONSECA, R.S.","2009","10","29","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0","MCCA02786","MCCA02786","278","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.",NA,NA,"Gramado próximo ao lago.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"489","2020-12-28 10:31:35-03","ICAUFMG","MCCA","2660","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"FONSECA, R.S.","2010","04","30","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0","MCCA02785","MCCA02785","674","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.",NA,NA,"Área aberta",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"490","2020-12-28 10:31:35-03","ICAUFMG","MCCA","2658","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"FONSECA, R.S.","2010","09","21","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0","MCCA02783","MCCA02783","775","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.",NA,NA,"Área sombreada.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"491","2021-03-04 11:06:31-03","UFRB","HURB","4148","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cf. cylindrica","Boehmeria cf. cylindrica","(L.) Sw.","G. Costa","2014","Aona, L.Y.S.; Alcantara, J.; Oliveira, W.","2012","07","24","Brasil","Bahia","São Félix","-38.966361","-12.668583","38°57'58,9W","12°40'06,9 S","HURB000004148",NA,"1526","Beija-Flor, Distrito de São Félix;","295","295","A.","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-07-15 14:43:48-03","UNESP-RC","HRCB","45138","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","N.J. Jaquin","Rambo",NA,"Pivetta","1956","03","17","Brasil","Rio Grande do Sul","Vale Veneto",NA,NA,NA,NA,NA,NA,"1391",NA,"90","90","erva perene, flor verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-07-15 14:43:48-03","UNESP-RC","HRCB","45122","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","N.J. Jaquin","Rambo",NA,"Pivetta","1953","11","12","Brasil","Rio Grande do Sul","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,"825",NA,"500","500","arbusto, flor verde",NA,NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA
"494","2020-07-15 14:43:48-03","UNESP-RC","HRCB","46805","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","N.J. Jacquin","Pivetta",NA,"Pivetta","1968","04","20","Brasil","Rio Grande do Sul","Santo Angelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,"450","450","erva perene, flor verde",NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA
"495","2018-10-09 16:32:20-03","UFLA","ESAL","8973","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","S. Romaniuc Neto",NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"3.629","Três Barras",NA,NA,"erva; 0,80; amarela clara;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-06-25 16:06:29-03","FUVATES","HVAT","4523","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","F. Gonzatti","2012","E. Valduga","2012","02","28","Brasil","Rio Grande do Sul","Palmares do Sul","-50.509722","-30.257778","-50º30'35''W","-30º15'28''S","HVAT00004523",NA,"328","Lagoa da Rondinha.",NA,NA,"Doação do Herbário HUCS, registro HUCS 38287; Próximo a um banhado","03","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-06-25 16:06:29-03","FUVATES","HVAT","4565","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","S. Smith","2001","A. Kegler","2000","03","19","Brasil","Rio Grande do Sul","Caxias do Sul","-51.179444","-29.168056","-51º10'46''W","-29º10'5''S","HVAT00004565",NA,"896","Bairro Ana Rech.",NA,NA,"Doação do Herbário HUCS, registro HUCS 15802; Em orla da mata","02","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-06-25 16:06:29-03","FUVATES","HVAT","4194","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M. Grings","2009","M. Grings","2009","01","19","Brasil","Rio Grande do Sul","Santana do Livramento","-55.532778","-30.890833","-55º31'58''W","-30º53'27''S","HVAT00004194",NA,"1281",NA,NA,NA,"Duplicata de registro ICN: 167708; aubarbusto com flores amarelas; nas margens do rio Ibicuí da Faxina","01","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-01-26 13:58:59-03","IMA","MAC","1853","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","E.C.O.Chagas","2009","R.P.Lyra-Lemos; et al.","1981","06","09","Brasil","Alagoas","Palestina","-37.325322","-9.6805","-37.325322","-9.6805","MAC0001853",NA,"179","Próximo a AL-130, Margem de riacho.",NA,NA,"Erva. Flores esverdeadas.; Caatinga arbórea.","02","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2021-01-26 13:58:59-03","IMA","MAC","44864","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","E.C.O.Chagas","2009","Chagas-Mota; J.W.A.Silva","2009","10","31","Brasil","Alagoas","Matriz do Camaragibe",NA,NA,NA,NA,"MAC0044864",NA,"6368","Usina Serra D'Água.",NA,NA,"Erva ca. 25 cm de altura. Flores cremes.; Mata Atlântica.","10","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2021-01-26 13:58:59-03","IMA","MAC","62645","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M.C.S.Mota","2013","M.C.S.Mota; A.Santos; M.W.T.Silva","2013","08","30","Brasil","Alagoas","Água Branca","-37.9361000061035","-9.26082992553711",NA,NA,"MAC0062645",NA,"12040","RVS do Craunã e do Padre, Alto do Belo.",NA,NA,"Erva ca. 5 cm de alt. Fértil.; Caatinga.","08","30",NA,NA,NA,NA,NA,"18309","auto",NA,NA,NA,NA,NA,NA,NA
"502","2021-01-26 13:58:59-03","IMA","MAC","48855","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","E.C.O.Chagas","2010","Chagas-Mota; C.Couto; D.Oliveira","2010","08","06","Brasil","Alagoas","Flexeiras","-35.7807998657227","-9.19750022888184",NA,NA,"MAC0048855",NA,"7894","Águas Belas.",NA,NA,"Erva ca. 25 cm de altura. Flores e frutos cremes.; Mata Atlântica.","08","06",NA,NA,NA,NA,NA,"21617","auto",NA,NA,NA,NA,NA,NA,NA
"503","2021-01-26 13:58:59-03","IMA","MAC","43152","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","E.C.O.Chagas","2009","Chagas-Mota","2009","08","08","Brasil","Alagoas","Inhapi","-37.7486000061035","-9.22138977050781",NA,NA,"MAC0043152",NA,"4656","Serra do Grude.",NA,NA,"Erva ca. 15 cm de altura. Flores cremes. Frutos translúcidos.; Caatinga.","08","08",NA,NA,NA,NA,NA,"22926","auto",NA,NA,NA,NA,NA,NA,NA
"504","2021-01-26 13:58:59-03","IMA","MAC","43128","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","E.C.O.Chagas","2009","Chagas-Mota; D.S.Correia","2009","08","04","Brasil","Alagoas","Maceió","-35.7352981567383","-9.6658296585083",NA,NA,"MAC0043128",NA,"4632","Serra da Saudinha.",NA,NA,"Erva ca. 20 cm de altura. Flores cremes. Frutos translúcidos.; Mata Pluvial Atlântica.","08","04",NA,NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA
"505","2021-01-26 13:58:59-03","IMA","MAC","3981","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"R.P.Lyra-Lemos; M.N.Rodrigues","1982","07","20","Brasil","Alagoas","Major Isidoro","-36.9850006103516","-9.53221988677979",NA,NA,"MAC0003981",NA,"594","AL-120 a 13km do entroncamento com a AL-220 em direção a Cacimbinhas.",NA,NA,"Erva planta com ca. de 20cm de alt. Flores cremes; Caatinga arbóreo arbustiva",NA,NA,NA,NA,NA,NA,NA,"20267","auto",NA,NA,NA,NA,NA,NA,NA
"506","2021-01-26 13:58:59-03","IMA","MAC","52928","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","E.C.O.Chagas","2011","Chagas-Mota; E.S.França; W.T.C.C.Santos","2011","08","19","Brasil","Alagoas","Minador do Negrão","-36.8647003173828","-9.30527973175049",NA,NA,"MAC0052928",NA,"11018","Pedra Talhada.",NA,NA,"Erva ca. 40 cm de altura. Inflorescências verdes.; Caatinga.","08","19",NA,NA,NA,NA,NA,"11111","auto",NA,NA,NA,NA,NA,NA,NA
"507","2021-01-26 13:58:59-03","IMA","MAC","49857","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","E.C.O.Chagas","2010","Chagas-Mota","2010","10","05","Brasil","Alagoas","Quebrangulo","-36.4710998535156","-9.31888961791992",NA,NA,"MAC0049857",NA,"8896","Reserva Biológica Pedra Talhada.",NA,NA,"Erva ca. 15 cm de altura. Flores cremes.; Mata Atlântica.","10","05",NA,NA,NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA,NA,NA
"508","2021-01-26 13:58:59-03","IMA","MAC","42795","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","E.C.O.Chagas","2009","Chagas-Mota; M.B.Santos; E.G.Santos Júnior","2009","07","10","Brasil","Alagoas","Santana do Ipanema","-37.2453002929688","-9.37833023071289",NA,NA,"MAC0042795",NA,"4315","Serra do Gugi.",NA,NA,"Erva ca. 10 cm de altura. Inflorescência verde.; Brejo de Altitude.","07","10",NA,NA,NA,NA,NA,"22938","auto",NA,NA,NA,NA,NA,NA,NA
"509","2021-01-26 13:58:59-03","IMA","MAC","43362","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","E.C.O.Chagas","2009","Chagas-Mota","2009","08","15","Brasil","Alagoas","Tanque D'Arca","-36.4328002929688","-9.53194046020508",NA,NA,"MAC0043362",NA,"4866","Morro do Cruzeiro.",NA,NA,"Erva ca. 20 cm de altura. Inflorescência creme. Frutos verdes.; Mata Pluvial Atlântica.","08","15",NA,NA,NA,NA,NA,"13503","auto",NA,NA,NA,NA,NA,NA,NA
"510","2021-01-26 13:58:59-03","IMA","MAC","44313","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","E.C.O.Chagas","2009","Chagas-Mota; V.G.Ramalho","2009","10","03","Brasil","Alagoas","Teotônio Vilela","-36.3527984619141","-9.90528011322021",NA,NA,"MAC0044313",NA,"5817","Usina Seresta, Madeiras.",NA,NA,"Erva ca. 20 cm de altura. Flores cremes.; Mata Atlântica.","10","03",NA,NA,NA,NA,NA,"19436","auto",NA,NA,NA,NA,NA,NA,NA
"511","2021-01-26 14:13:01-03","CPACT","ECT","2427","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","R.S.C.Magalhães","2017","R.Wasum","2005","04","20","Brasil","Paraná","Mallet","-50.844167","-25.828889","50º50'39''W","25º49'44''S","ECT0002427","ECT0002427","2820","Rio Bonito - interior da mata.","851","851",NA,"02","17",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2021-02-04 10:30:28-03","UFRPE","HST","5334","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","V.C.Lima","1998","A.M.Miranda; L.P.Félix, S.C.Rodrigues","1994","03","12","Brasil","Pernambuco","Maraial","-35.8088989257812","-8.78250026702881",NA,NA,"HST005334",NA,"1364","Engenho Curtume",NA,NA,"Erva, ca. 60cm alt.; folhas e ramos verdes. Ocasional.","09","10",NA,NA,NA,NA,NA,"17320","auto",NA,NA,NA,NA,NA,NA,NA
"513","2021-02-04 10:30:28-03","UFRPE","HST","22980","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","A.M.Miranda","2019","L.P. Félix; A.M.Miranda","1995","02","21","Brasil","Pernambuco","Rio Formoso","-35.1585998535156","-8.66361045837402",NA,NA,"HST022980",NA,"7020","Engenho Terra D#?#agua",NA,NA,"Erva ramosa; flores verdes.","09",NA,NA,NA,NA,NA,NA,"21734","auto",NA,NA,NA,NA,NA,NA,NA
"514","2021-02-25 10:13:28-03","CVRD","CVRD","9321","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Marcos Sobral","2007","Folli, D.A.","2005","11","17","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD009321","CVRD009321","5132","Corrego João Pedro",NA,NA,"<ll>dwc_commonname:</ll> Erva Santa Joana","02","10","América do Sul",NA,NA,"Magnoliophyta","Urticales","48094","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"515","2020-09-12 05:00:02-03","US","US","3410001","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"A. Kegler","2000","3","19","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"US01337340","US01337340_01","896","Ana Rech.","780",NA,NA,NA,NA,"South America",NA,NA,NA,"Urticales","49662","auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"516","2020-09-12 05:00:02-03","US","US","2197728","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"L. Smith & R. Reitz","1957","3","8","Brazil","Santa Catarina","Brusque","-48.9","-27.1",NA,NA,"US01337337","US01337337_01","6111","Azambuja Brusque.","35","135",NA,NA,NA,"South America",NA,NA,NA,"Urticales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"517","2020-09-12 05:00:02-03","US","US","1123940","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US01337322","US01337322_01","s.n.","Brésil",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"518","2020-09-12 05:00:02-03","US","US","1123941","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US01337321","US01337321_01","s.n.",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
