"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"772","2019-08-20 10:28:09-03","UNICAMP","UEC","143474","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, RR; Velásquez, JS","190","2003","01","27",NA,"Brazil","Mato Grosso do Sul",NA,NA,"Árvore de 4 m. de altura. Flores amarelas.",NA,"Magnoliopsida",NA,"Mart.","Silva, RR","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso Fazendo Vovô Osvaldo. Campo Cerrado. Solo litófico de ferro.",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,"295160","auto",NA,NA,"2004","03","25",NA,NA,NA,NA,NA
"773","2021-03-01 16:43:11-03","UNICAMP","UEC","68989","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Tiritan, O; Paiva, M","370","1990","12","20",NA,"Brazil","Mato Grosso do Sul",NA,NA,"Árvore. Ca. de 5,5m. Flores amarelas.; Cerradão.",NA,"Magnoliopsida",NA,"Mart.","Pereira-Noronha, MR","Fazenda de Ensino e Pesquisa - UNESP, Campus de Ilha Solteira.",NA,"Selvíria","-51.4188995361328","-20.3672008514404",NA,NA,NA,"74358","auto",NA,NA,"1990","12",NA,NA,NA,NA,NA,NA
"774","2021-03-01 16:43:07-03","UNICAMP","UEC","068988","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Tiritan, D; Paiva, M","297","1990","11","29",NA,"Brazil","Mato Grosso do Sul",NA,NA,"Árvore ca. de 3,5m. Flores amarelas, algumas árvores com ca. de 7m.; Cerrado-bovino.",NA,"Magnoliopsida",NA,"Mart.","Pereira-Noronha, MR","Fazenda de Ensino e Pesquisa - UNESP, Campus de Ilha Solteira.",NA,"Selvíria","-51.4188995361328","-20.3672008514404",NA,NA,NA,"74358","auto",NA,NA,"1990","11",NA,NA,NA,NA,NA,NA
"775","2021-03-01 16:43:07-03","UNICAMP","UEC","069921","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Tiritan, O; Paiva, M","285","1990","11","22",NA,"Brazil","Mato Grosso do Sul",NA,NA,"Árvore, ca. de 5m. Flores amarelas. Início da floração.; Cerradão.",NA,"Magnoliopsida",NA,"Mart.","Pereira-Noronha, MR","Fazenda de Ensino e Pesquisa - UNESP, Campus Ilha Solteira.",NA,"Selvíria","-51.4188995361328","-20.3672008514404",NA,NA,NA,"74358","auto",NA,NA,"1990","11",NA,NA,NA,NA,NA,NA
"776","2021-03-01 16:43:07-03","UNICAMP","UEC","133091","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Assis, LCS; Valente, ASM; Pifano, DS","663","2003","02","05",NA,"Brazil","Minas Gerais",NA,NA,"Árvore. Ca. de 3m. Folhas discolores. Sépalas verde-amareladas. Pétalas amarelas e anteras castanhas.; Na borda da mata.",NA,"Magnoliopsida",NA,"Mart.","Assis, LCS","Mata do Baú",NA,"Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,"7934","auto",NA,NA,"2004","01",NA,NA,NA,NA,NA,NA
"777","2021-03-01 16:43:07-03","UNICAMP","UEC","133082","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Assis, LCS; Ladeira, MK","70","2001","04","13",NA,"Brazil","Minas Gerais",NA,NA,"Árvore com aproximadamente 8m. Apresenta tronco fortemente sulcado formando grânulos. Frutos beges. Folhas discolores com os ramos apresentando ritidomas.",NA,"Magnoliopsida",NA,"Mart.","Assis, LCS","Mata do Baú, Encontrada no campo ao lado da borda da mata. Dap. 40cm. Havia apenas este indivíduo.",NA,"Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,"7934","auto",NA,NA,"2004","01","28",NA,NA,NA,NA,NA
"778","2021-03-01 16:43:11-03","UNICAMP","UEC","76859","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Lobo, WT","s.n.","1993","11","10",NA,"Brazil","Minas Gerais",NA,NA,"Arbóreo.; Remanescente de cerradão.",NA,"Magnoliopsida",NA,"Mart.","Tameirão Neto, E","Clube Quinze Veranista, Bairro Itapoã.",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2021-03-01 16:43:11-03","UNICAMP","UEC","76859","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Lobo, WT","27652","1993","11","10",NA,"Brazil","Minas Gerais",NA,NA,"Arbóreo.; Habitat remanescente de cerrado.","UEC030193","Magnoliopsida",NA,"Mart.","Tameirão Neto, E","Clube Quinze Veranistas, bairro Itapoã.","UEC030193","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2019-08-20 10:28:09-03","UNICAMP","UEC","176506","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Monge, M; Aranha, JLM; Aranha, JLM; Shimizu, GH; Caseli, CC; Firens, M; et al.","872","2008","11",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,"UEC099416","Magnoliopsida",NA,"Mart.",NA,"Serra da Canastra.","UEC099416","Capitólio","-46.0499992370605","-20.6152992248535",NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2021-03-01 16:43:07-03","UNICAMP","UEC","135770","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Simões, AO; Matsumoto, K; Jannini, AW; Lopes, CA","75","1998","01","08",NA,"Brazil","Minas Gerais",NA,NA,"Árvore. Cerca de 5m. Flores amarelas.; Afloramento.",NA,"Magnoliopsida",NA,"Mart.","Shimizu, GH","Fazenda Grão Mogol",NA,"Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,NA,"21143","auto",NA,NA,"2007","11",NA,NA,NA,NA,NA,NA
"782","2021-03-01 16:43:07-03","UNICAMP","UEC","165992","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gonçalves, DJP; Kotovski, ER; Cota, MMT","384","2012","01","22",NA,"Brazil","Minas Gerais",NA,NA,"Árvore ca. 4m. Pétala amarela.; Cerrado.","UEC024722","Magnoliopsida",NA,"Mart.",NA,"Estr. p/ Augusto de Lima, Próx. ao trevo.&nf;18,283477999999999s , 44,398113000000002w.","UEC024722","Corinto","-44.4564018249512","-18.3808002471924","606","606",NA,"49021","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-08-20 10:28:09-03","UNICAMP","UEC","148174","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, ACB","120","1999","12","20",NA,"Brazil","Minas Gerais",NA,NA,"Árvore, ca. 5 m alt., pétalas amarelas.",NA,"Magnoliopsida",NA,"Mart.","Silva, ACB","Cachoeirinhas.",NA,"Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2019-08-20 10:28:09-03","UNICAMP","UEC","148172","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, ACB","179","1999","12","22",NA,"Brazil","Minas Gerais",NA,NA,"Árvore, ca. 4 m alt., pétalas amarelas.",NA,"Magnoliopsida",NA,"Mart.","Shimizu, GH","Fazenda Santa Bárbara.",NA,"Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,"2008","08",NA,NA,NA,NA,NA,NA
"785","2019-08-20 10:28:09-03","UNICAMP","UEC","148167","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, ACB","732","2000","11","23",NA,"Brazil","Minas Gerais",NA,NA,"Árvore, ca. 2,5 m alt., pétalas amarelas.","UEC030647","Magnoliopsida",NA,"Mart.","Silva, ACB","Gurita.",NA,"Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2021-03-01 16:43:07-03","UNICAMP","UEC","165993","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gonçalves, DJP; Cota, MMT","156","2011","11","16",NA,"Brazil","Minas Gerais",NA,NA,"Arvore ca. 2m, botões verdes. glânduoas côncova em regiões jovens.; Cerrado.","UEC039207","Magnoliopsida",NA,"Mart.",NA,"Estrada p/ Mendanha, primeira estrada vindo de Diamantina.","UEC039207","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-03-01 16:43:07-03","UNICAMP","UEC","165996","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gonçalves, DJP; Mattioli, CC","292","2011","12","12",NA,"Brazil","Minas Gerais",NA,NA,"Árvore ca. 2,5m. Flores amarelas. Prensado em álcool.; Cerrado.","UEC009322","Magnoliopsida",NA,"Mart.",NA,"Estr. Conselheiro Mata-Rodeador.&nf;18,29256000000002s , 44,03973599999998w","UEC009322","Diamantina","-43.6002998352051","-18.2493991851807","751","751",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2021-03-01 16:43:07-03","UNICAMP","UEC","166000","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gonçalves, DJP","235","2011","11","23",NA,"Brazil","Minas Gerais",NA,NA,"Árvore ca. 2,5m , botões verdes pétala amarela em pré antese.; Cerrado.","UEC039046","Magnoliopsida",NA,"Mart.",NA,"Estr. para Curralinho, caminho até a sede da Pousada do Salitre.&nf;18,262979000000001s , 43,535759w.","UEC039046","Diamantina","-43.6002998352051","-18.2493991851807","1119","1119",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-03-01 16:43:07-03","UNICAMP","UEC","155805","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gonçalves, DJP; Shimizu, GH; Trad, RJ","92","2010","11","28",NA,"Brazil","Minas Gerais",NA,NA,"árvore ca. 3m, inflorescências esverdeadas, cálice verde e corola amarela.; Cerrado.","UEC055100","Magnoliopsida",NA,"Mart.","Shimizu, GH; Gonçalves, DJ","Próximo a Curvelo.","UEC055100","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA
"790","2021-03-01 16:43:07-03","UNICAMP","UEC","165997","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gonçalves, DJP; Mattioli, CC","255","2011","12","12",NA,"Brazil","Minas Gerais",NA,NA,"Árvore ca. 2,5m, botões amarelo esverdeados, pétala amarela.; Cerrado c/ rocha e água brotando do solo.","UEC009502","Magnoliopsida",NA,"Mart.",NA,"Estr. entre Gouveia e Cuiabá, apróx. 2,5km da entrada por Gouveia.&nf;18,444955s , 43,7466289999999w","UEC009502","Gouveia","-43.7407989501953","-18.4543991088867","1053","1053",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2021-03-01 16:43:07-03","UNICAMP","UEC","165998","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gonçalves, DJP; Cota, MMT","251","2011","12","10",NA,"Brazil","Minas Gerais",NA,NA,"Arvoreta ca. 2m, botões amarelo esverdeados, pétalas amarelas, frutos velhos.; Cerrado.","UEC009506","Magnoliopsida",NA,"Mart.",NA,"Estr. entre Gouveia e Cuiabá, apróx. 4km da entrada por Gouveia.&nf;18,43335440000000001s , 13,75546899999998w","UEC009506","Gouveia","-43.7407989501953","-18.4543991088867","1104","1104",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2021-03-01 16:43:07-03","UNICAMP","UEC","15779","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Semir, J; Sazima, M","s.n.","1974","12","15",NA,"Brazil","Minas Gerais",NA,NA,"Árvore até 6m, flores amareladas.",NA,"Magnoliopsida",NA,"Mart.",NA,"Cerrado próximo à Gruta do Gentio",NA,"Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2021-03-01 16:43:07-03","UNICAMP","UEC","15779","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Semir, J; Sazima, M","s.n.","1974","12","15",NA,"Brazil","Minas Gerais",NA,NA,"Árvore até 6m., flores amareladas.; Cerrado.","UEC072614","Magnoliopsida",NA,"Mart.",NA,"próximo a Gruta do Gentio.","UEC072614","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2021-03-01 16:43:07-03","UNICAMP","UEC","166007","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gonçalves, DJP; Kotovski, ER; Cota, MMT","400","2012","01","23",NA,"Brazil","Minas Gerais",NA,NA,"Árvore ca. 4m. Flores amarelas.; Campo rupestre.","UEC024625","Magnoliopsida",NA,"Mart.",NA,"Parque Estadual da Serra do Cabral, estr. p/ Várzea da palma, areal em frente a igrejinha abandonada.","UEC024625","Joaquim Felício","-44.1721992492676","-17.7574996948242","1140","1140",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2021-03-01 16:43:11-03","UNICAMP","UEC","42750","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Guimarães, JAP; et al.","372","1982","12","16",NA,"Brazil","Minas Gerais",NA,NA,"Árvore. 5,5m de altura.",NA,"Magnoliopsida",NA,"Mart.","Carvalho, DA","Campo do Meio",NA,"Lavras","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,NA,"1985","02",NA,NA,NA,NA,NA,NA
"796","2021-03-01 16:43:11-03","UNICAMP","UEC","68189","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Souza, VC","302","1992","01","22",NA,"Brazil","Minas Gerais",NA,NA,"Árvore em pasto. +/- 12m de altura e fuste de +/- 4m. DAP 53,5cm. Diâmetro da copa +/- 8m. Com flor amarelo claro e botão verde claro. Fuste cilindrico e casca escamosa.","UEC021465","Magnoliopsida",NA,"Mart.","Yamamoto, K",NA,NA,"Martinho Campos","-45.2369003295898","-19.3316993713379",NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2021-03-01 16:43:07-03","UNICAMP","UEC","155322","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Souza, V","302","1992","01","22",NA,"Brazil","Minas Gerais",NA,NA,"Arbóreo, terrestre, botão verde claro, flor amarelo claro, exsudação incolor, descamação em escamas, fuste cilíndrico, casca escamosa, altura total 12m, altura do fuste 4m, cap fuste 168,08, diametro copa 8m, exsudação seiva.; Pasto","UEC055974","Magnoliopsida",NA,"Mart.","França, F","Lado direito da estrada indo para Martinho Campos, 5km antes de Martinho Campos.","UEC055974","Martinho Campos","-45.2369003295898","-19.3316993713379",NA,NA,NA,"32568","auto",NA,NA,"1992","01","22",NA,NA,NA,NA,NA
"798","2021-03-01 16:43:11-03","UNICAMP","UEC","62865","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Elisa, M; Madalena, MI; Grandi, TSM","477","1980","11","18",NA,"Brazil","Minas Gerais",NA,NA,"Arboreo. 3,5m.; Cerrado.","UEC072607","Magnoliopsida",NA,"Mart.","Yamamoto, K","São Sebastião das Águas Claras",NA,"Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"799","2021-03-01 16:43:11-03","UNICAMP","UEC","62863","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Martins, RP","8464","1981","01","19",NA,"Brazil","Minas Gerais",NA,NA,"Arbóreo 3m.; Cerrado.","UEC030187","Magnoliopsida",NA,"Mart.","Yamamoto, K","São Sebastião de águas claras. Macacos.","UEC030187","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"800","2019-08-20 10:28:12-03","UNICAMP","UEC","40918","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silveira, FA","48","1985","12","01",NA,"Brazil","Minas Gerais",NA,NA,NA,"UEC072610","Magnoliopsida",NA,"Mart.","Yamamoto, K","EFLEX",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"26090","auto",NA,NA,"1987","05",NA,NA,NA,NA,NA,NA
"801","2021-03-01 16:43:07-03","UNICAMP","UEC","156530","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Amorim, EH; Mendes, S; Arruda, R","370","2002","11","23",NA,"Brazil","Minas Gerais",NA,NA,"Árvore, 3,5 m. Cálice verde, corola amarela.; Cerrado rupestre.","UEC054070","Magnoliopsida",NA,"Mart.",NA,"EPDA - Galheiro, Estrada para Mata da Aparecida, Estação Ambiental Galheiro.","UEC054070","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2021-03-01 16:43:11-03","UNICAMP","UEC","43198","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Carvalho, DA; et al.","s.n.","1984","12","28",NA,"Brazil","Minas Gerais",NA,NA,"Árvore. 4m de altura.; Cerrado.",NA,"Magnoliopsida",NA,"Mart.","Yamamoto, K",NA,NA,"Pimenta","-45.798900604248","-20.4839000701904",NA,NA,NA,"21095","auto",NA,NA,"1985","04","23",NA,NA,NA,NA,NA
"803","2021-03-01 16:43:11-03","UNICAMP","UEC","43318","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Brites, VLO; et al.","P96","1982","11","11",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto. 4m de altura.",NA,"Magnoliopsida",NA,"Mart.","Carvalho, DA",NA,NA,"Pimenta","-45.798900604248","-20.4839000701904",NA,NA,NA,"21095","auto",NA,NA,"1985","03",NA,NA,NA,NA,NA,NA
"804","2021-03-01 16:43:11-03","UNICAMP","UEC","62861","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Andrade, PM; Martins, AM","8798","1985","04","15",NA,"Brazil","Minas Gerais",NA,NA,"Flores brancas, fruto esbranquiçado.; Campo rupestre.","UEC030200","Magnoliopsida",NA,"Mart.","Yamamoto, K",NA,"UEC030200","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"805","2021-03-01 16:43:07-03","UNICAMP","UEC",NA,"S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Yamamoto, K; Barbosa, AR","00/17","2000","11","23",NA,"Brazil","Minas Gerais",NA,NA,"Árvore ca. 3m.","UEC021466","Magnoliopsida",NA,"Mart.",NA,"Alto do Curral Queimado",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2021-03-01 16:43:07-03","UNICAMP","UEC","125174","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Yamamoto, K; Barbosa, AR","00/17","2000","11","23",NA,"Brazil","Minas Gerais",NA,NA,"Árvore ca. 3m.","UEC072599","Magnoliopsida",NA,"Mart.",NA,"Alto do Curral Queimado",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2021-03-01 16:43:07-03","UNICAMP","UEC","152126","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Mazine, FF; Araújo, AO; Duarte, AR; Tsuji, R","525","2002","11","07",NA,"Brazil","Minas Gerais",NA,NA,"Árvore 4m, frutos secos marrons.; Cerrado.","UEC030197","Magnoliopsida",NA,"Mart.","Shimizu, GH","Estrada para BR 251 - 809 msm - 16º 03' 26''s - 43º 02' 06'' w.","UEC030197","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA
"808","2019-08-20 10:28:09-03","UNICAMP","UEC","118072","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Carmello-Guerreiro, SM; Semir, J; Sajo, MG; Belinello, R","26","2000","09","19",NA,"Brazil","Minas Gerais",NA,NA,NA,"UEC030198","Magnoliopsida",NA,"Mart.","Barbosa, AR","Na frente do Restaurante do Marquinho, 3km após o rio Cipó.","UEC030198","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA,NA
"809","2021-03-01 16:43:11-03","UNICAMP","UEC","62861","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Andrade, PM; Lopes, MA","s.n.","1985","04","15",NA,"Brazil","Minas Gerais",NA,NA,"Flores brancas, frutos esbranquiçados.",NA,"Magnoliopsida",NA,"Mart.","Yamamoto, K","UCAT",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"810","2021-03-01 16:43:07-03","UNICAMP","UEC","155824","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gonçalves, DJP; Roque, N; Silva, AQ; Franco, IM","100","2011","06","26",NA,"Brazil","Minas Gerais",NA,NA,"Árvore ca. 4m, frutos marrom claro-esverdeados.; Cerrado.","UEC055091","Magnoliopsida",NA,"Mart.",NA,"Parque Estadual do Rio Preto, Estrada para o sanitário, ca. 400m da casa do vigilante.","UEC055091","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2021-03-01 16:43:07-03","UNICAMP","UEC","182594","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Mansano, VF; Pinto, RB;","396","2013","12","18",NA,"Brazil","Minas Gerais",NA,NA,"Flores com pétala amarela. Árvore de 2m.","UEC020548","Magnoliopsida",NA,"Mart.",NA,"Parque Estadual do Rio Preto. Trilha do Poço do Veado.","UEC020548","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2019-08-20 10:28:09-03","UNICAMP","UEC",NA,"S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Caddah, MK; Simões, AO; Morokawa, R","237","2007","12","20",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,"Magnoliopsida",NA,"Mart.","Shimizu, GH","Parque Nacional da Serra da Canastra, Baixa Casca d'Anta",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,NA,"2008","01",NA,NA,NA,NA,NA,NA
"813","2021-03-01 16:43:07-03","UNICAMP","UEC","140662","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Kinoshita, LS; Simões, AO","96180","1996","12","13",NA,"Brazil","Minas Gerais",NA,NA,"Árvore. Flores amarelas.",NA,"Magnoliopsida",NA,"Mart.",NA,"Serra da Canastra, Cerrado na estrada Piumhi - Passos, próximo a Furnas.",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2021-03-01 16:43:07-03","UNICAMP","UEC","166005","S","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gonçalves, DJP; Kotovski, ER; Cota, MMT; Silva, LAF","437","2012","01","26",NA,"Brazil","Minas Gerais",NA,NA,"Árvore ca. 6,5m, cálice amarelado, pétala vermelha.; Cerrado denso.","UEC024512","Magnoliopsida",NA,"Mart.",NA,"Estação Ecológica Mata dos Ausentes, em frente a casa do pesquisador.&nf;17,9804999999999s , 43,150294000000002w","UEC024512","Senador Modestino Gonçalves","-43.2249984741211","-17.9466991424561","909","909",NA,"42669","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
