"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","decimalLatitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","stateProvince","county","decimalLongitude","identifiedBy","imagecode","verbatimLongitude","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","sex"
"410","2020-11-04 17:28:49-03","UEM","HUEM","11952","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Dettke, GA","30",NA,"Brasil","Parque do Ingá","-23.4253005981445",NA,NA,NA,NA,NA,"Epífita; frutos presentes; folhas pequeninas, disposta em roseta, parecendo um musgo; espinhos ausentes; pouca raíz","HUEM000002722",NA,NA,"Baker","2006","01","23","Paraná","Maringá","-51.9385986328125","Dettke, GA","HUEM000002722",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA
"411","2021-03-10 11:38:29-03","UNILA","EVB","4388","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Galeano, Y.P.; Huergo, E.M.","41",NA,"Brasil","Av. Paraná.","-25.546389","25º32'47''S",NA,NA,NA,NA,NA,"EVB004388",NA,NA,"Baker","2019","09","26","Paraná","Foz do Iguaçu","-54.576389","Galeano, Y.P.",NA,"54º34'35''W",NA,"2019","12","12",NA,NA,NA,NA,NA,NA
"412","2021-03-10 11:38:29-03","UNILA","EVB","4154","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Catañeda, M. A.; Albáñez, Y.; Acosta, L.","2",NA,"Brasil","Parque Nacional do Iguaçu. Estrada de terra de Céu Azul à Serranópolis do Iguaçu. Parque Nacional do Iguaçu","-25.186389","25º11'11''S",NA,NA,NA,NA,"Flor amarilla. Fruto ausente. Presencia de sustrato con musgo. Habitat: Borda de Floresta Estacional em regeneração Habito: Epífita","EVB004154",NA,NA,"Baker","2019","11","07","Paraná","Matelândia","-53.879722",NA,"EVB004154","53º52'47''W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-03-10 11:38:29-03","UNILA","EVB","4448","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Galeano, Y.P.","108",NA,"Brasil","Av. Republica Argentina.","-25.534167","25º32'3''S",NA,NA,NA,NA,NA,"EVB004448",NA,NA,"Baker","2020","05","19","Paraná","Foz do Iguaçu","-54.584167","Galeano, Y.P.",NA,"54º35'3''W",NA,"2020","07","25",NA,NA,NA,NA,NA,NA
"414","2021-02-12 15:01:57-03","UFSCar","SPSC","8430","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"F.A. Botoylin",NA,NA,"Brasil","BH-5MT.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","2011","04","07","São Paulo",NA,NA,"F.A. Botoylin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-03-06 10:39:24-03","UNIRIO","HUNI","3768","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"E.A.P. Lopes-Filho",NA,NA,"Brasil","Av. Feliciano Sodré.","-22.419444","22º25'10''S","877","877",NA,NA,NA,"HUNI00003768",NA,NA,"Baker","2016","02","21","Rio de Janeiro","Teresópolis","-42.974444","I.M. Kessous",NA,"42º58'28''W",NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-11-05 13:53:44-03","UNIRIO","HUNI","4425","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"E.A.P. Lopes-Filho",NA,NA,"Brasil","Tijuca. Coletado no Colégio Batista Shepard no caminho para o Seminário Teológico Batista do Sul do Brasil.","-22.932222","22º55'56''S",NA,NA,NA,NA,"Habito: Erva","HUNI00004425",NA,NA,"Baker","2016","05","01","Rio de Janeiro","Rio de Janeiro","-43.235","E.A.P. Lopes-Filho",NA,"43º14'6''W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-11-12 17:02:25-03","UEL","FUEL","46483","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Rossetto, EFS; Francisco, EM","17",NA,"Brasil","Parque Estadual Mata dos Godoy, região do projeto Madeira","-23.443","-23.443",NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales","Baker","2009","10","13","Paraná","Londrina","-51.2435","Estevan, DA",NA,"-51.2435",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-11-12 17:02:25-03","UEL","FUEL","50303","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Estevan, DA","1855",NA,"Brasil","Parque Ecológico Samuel Klabin","-24.333333","-24.333333",NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales","Baker","2009","10","30","Paraná","Telêmaco Borba","-50.583333","Estevan, DA",NA,"-50.583333",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-11-12 17:02:25-03","UEL","FUEL","53994","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Rosa, AEM","306",NA,"Brasil","23K 351164 - 7566296","-21.9235992431641",NA,"1247","1247",NA,NA,NA,NA,"Tracheophyta","Poales","Baker","2010","08","30","Minas Gerais","Caldas","-46.386100769043","Rosa, AEM",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"420","2020-11-12 17:02:25-03","UEL","FUEL","50323","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Estevan, DA; et al.","1290",NA,"Brasil","Parque Estadual de Ibiporã","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales","Baker","2007","02","05","Paraná","Ibiporã","-51.0480995178223","Estevan, DA",NA,NA,NA,"2007",NA,NA,"20625","auto",NA,NA,NA,NA
"421","2020-11-12 17:02:25-03","UEL","FUEL","50241","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Estevan, DA","1799",NA,"Brasil","Cachoeira","-23.5853004455566",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales","Baker","2006","12","12","Paraná","Nova Santa Barbara","-50.5853004455566","Estevan, DA",NA,NA,NA,"2009",NA,NA,"25438","auto",NA,NA,NA,NA
"422","2020-11-12 17:02:25-03","UEL","FUEL","50238","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Estevan, DA","1798",NA,"Brasil","Fazenda Congonha","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales","Baker","2007","08","19","Paraná","Rancho Alegre","-50.9131011962891","Estevan, DA",NA,NA,NA,"2009",NA,NA,"11419","auto",NA,NA,NA,NA
"423","2020-11-12 17:02:25-03","UEL","FUEL","46090","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Estevan, DA","1800",NA,"Brasil","Sítio Dois Irmãos","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales","Baker","2006","11","14","Paraná","Sertanópolis","-51.0363998413086","Estevan, DA",NA,NA,NA,"2007",NA,NA,"19992","auto",NA,NA,NA,NA
"424","2020-11-12 17:02:25-03","UEL","FUEL","37848","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Estevan, DA; et al.","850",NA,"Brasil","Sítio do Pinheiro","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales","Baker","2005","09","16","Paraná","Ventania","-50.2428016662598","Tardivo, RC",NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA,NA
"425","2019-10-16 14:14:20-03","UEL","FUEL","50967","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Valduga, E","372",NA,"Brasil","Vale dos Vinhedos - Linha Ceará da Graciema - prop, sobre troncos de Matayba","-29.1714000701904",NA,"600","600",NA,NA,NA,NA,"Tracheophyta","Poales","Baker","2012","05","06","Rio Grande do Sul","Bento Gonçalves","-51.5191993713379","Valduga, E",NA,NA,NA,"2012","07",NA,"21248","auto",NA,NA,NA,NA
"426","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Anderson, WR; et al.","36277","Southern America","Brasil","Ca. 10km S of Serra do Cipó, at Cardeal Mota",NA,NA,"1000","1000",NA,NA,"On twigs of tree. Limestone; Marble being cut by a company called Marmores Brasil","UB0002964","Monocotyledonae",NA,"Baker","1972","02","19","Minas Gerais",NA,NA,"Smith, LB","UB0002964",NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-01 15:13:21-03","UnB","UB","188369","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Benson, JL","8","Southern America","Brasil","On the hill, more or less two and an eight mile northeast of the city of São Simão, about 400 feet northwest of the junction of the three roads, one of wich goes to the site where the where the wooden cross is","-21.4699993133545",NA,NA,NA,NA,NA,"Small, rather ugly epiphyte wich branches and rebranches forming dense clusters covering, at times, entire trunks. Very common. Numerous leaves about a half inch ling, radiate from the stem in a the uppermost alive. The seed pod is abouth five eights",NA,"Monocotyledonae",NA,"Baker","1964","04","21","São Paulo","São Simão","-47.5499992370605","Araújo, CC",NA,NA,NA,"2013","09","30","27881","auto",NA,NA,NA,NA
"428","2019-10-03 10:03:28-03","UFSCar","SORO","3976","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Blagitz, M.; Castello, A.C.D.; Dalanhol, S.J.; Rodrigues, M.I.A.","30",NA,"Brasil","Fazenda Águas de Janeiro. 866m","-23.051111","23°03'04S",NA,NA,NA,NA,"Herbácea, fruto seco afilado",NA,NA,NA,"Baker","2013","04","10","São Paulo","Pardinho","-48.345",NA,NA,"48°20'42W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-10-03 10:03:28-03","UFSCar","SORO","3978","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Blagitz, M.; Castello, A.C.D.; Dalanhol, S.J.; Rodrigues, M.I.A.","30",NA,"Brasil","Fazenda Águas de Janeiro. 866m","-23.051111","23°03'04S",NA,NA,NA,NA,"Herbácea, fruto seco afilado.",NA,NA,NA,"Baker","2013","04","10","São Paulo","Pardinho","-48.345",NA,NA,"48°20'42W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-08-20 20:41:01-03","UFSC","FLOR","19574","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Falkenberg, D.B.; Sobral, M.","4965",NA,"Brasil","Base do Cerro do Loreto, entre São Vicente do Sul e São Francisco de Assis.","-29.6916999816895",NA,NA,NA,NA,NA,"epífita, sobre tronco, a 2 m de altura do chão, flor alguns jovens e outros já deiscentes","FLOR0019574",NA,"Poales","Baker","1990","02","08","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","Sobral, M.",NA,NA,NA,"1990",NA,NA,"42672","auto",NA,NA,NA,NA
"431","2020-08-20 20:41:01-03","UFSC","FLOR","20588","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Sobral, M.; et alii","5356",NA,"Brasil","Cerro Loreto.","-29.6916999816895",NA,NA,NA,NA,NA,"epífita, sobre lithrea brasiliensis, flor amarela, Fruto Imaturo,","FLOR0020588",NA,"Poales","Baker","1986","12","01","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","Waechter, J.L.",NA,NA,NA,"1989",NA,NA,"42672","auto",NA,NA,NA,NA
"432","2020-08-20 20:41:01-03","UFSC","FLOR","24757","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Falkenberg, D.B.; Amaral, M.C.E.","6764",NA,"Brasil","Bairro residencial na zona urbana.","-22.8999996185303",NA,NA,NA,NA,NA,"Epífita sobre ramo de árvore, flor Cálice esverdeado na base, amarelado no ápice; corola amarela","FLOR0024757",NA,"Poales","Baker","1994","11","07","São Paulo","Campinas","-47.060001373291","Falkenberg, D.B.",NA,NA,NA,"1994",NA,NA,"23900","auto",NA,NA,NA,NA
"433","2018-07-17 19:03:34-03","UFMT","UFMT","176","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Macedo, M.; Assumpção, A.","1136",NA,"Brasil","Estrada do Acorizal, próximo a fazenda Bandeira.","-15.5960998535156",NA,NA,NA,NA,NA,"Herbáceo, epífeta, com frutos verde, imaturos, muito frequente.; Cerrado.","UFMT00000176",NA,NA,"Baker","1979","05","16","Mato Grosso","Cuiabá","-56.0966987609863","Warnderley, M.G.L.",NA,NA,NA,"1979","05","16","74875","auto",NA,NA,NA,NA
"434","2015-04-30 15:25:38-03","UFMT","UFMT","42171","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Caxambu, M.G.","1950",NA,"Brasil","Parque Estadual Lago Azul (PELA).","-24.0456008911133",NA,NA,NA,NA,NA,"Erva epífita, heliófita, flores amareladas.",NA,NA,NA,"Baker","2007","11","21","Paraná","Campo Mourão","-52.3830986022949","Caxambu, M.G.",NA,NA,NA,"2008","02","07","28572","auto",NA,NA,NA,NA
"435","2018-07-16 18:37:03-03","UFMT","UFMT","24562","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Andrade; Lima","583260",NA,"Brasil","Próximo a base serra do Araripe.","-7.51194000244141",NA,NA,NA,NA,NA,"Epífeta em sua Sapindaceae.; Caatinga arbórea.","UFMT00024562",NA,NA,"Baker","1958","10","19","Pernambuco","Exu","-39.7242012023926","Andrade-Lima",NA,NA,NA,"1963","12","23","29194","auto",NA,NA,NA,NA
"436","2020-01-31 10:37:43-03","IFAM","EAFM","6862","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Valduga, E.","361",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"; HABITAT: Epífita na entrada do parque.",NA,NA,NA,NA,"2012","03","25","Rio Grande do Sul","Mun. do Rio de Jan.",NA,"Valduga, E.",NA,NA,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA
"437","2021-03-04 15:41:58-03","IF","SPSF","50721","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"A. Maruyama","98","América do Sul","Brasil","Cerradão","-21.587222",NA,"869","869",NA,NA,"COLETA: Epífita em forófito de Xylopia aromatica Mart.;",NA,"Magnoliophyta","Bromeliales","Baker","2015","10","07","SP","Araraquara","-47.302778","A. Maruyama",NA,NA,NA,"2015","10","07",NA,NA,"Liliopsida",NA,NA,NA
"438","2021-03-04 15:41:58-03","IF","SPSF","52520","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"A.Maruyama & L.Cicco","918","América do Sul","Brasil","Rodovia Itupeva-Jundiaí","-23.1825",NA,"701","701",NA,NA,"COLETA: Epífita com flores em antese; GEOGRAFIA: Cerradão, limite de área urbana e rural;",NA,"Magnoliophyta","Bromeliales","Baker","2017","09","06","SP","Itupeva","-47.055278","A.Maruyama",NA,NA,NA,"2017","09","06",NA,NA,"Liliopsida",NA,NA,NA
"439","2021-03-04 15:41:58-03","IF","SPSF","38378","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"T.B.Breier","1232","América do Sul","Brasil","Campus da UNICAMP","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Bromeliales","Baker","2004","09","08","SP","Campinas","-47.060001373291",NA,NA,NA,NA,NA,NA,NA,"23900","auto","Liliopsida",NA,NA,NA
"440","2021-03-04 15:41:58-03","IF","SPSF","38498","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"T.B.Breier & J.Breier","856","América do Sul","Brasil","Estação Ecológica de Caetetus","-22.2900009155273",NA,NA,NA,NA,NA,"COLETA: Na parcela E15.&nf;Caída no solo.;",NA,"Magnoliophyta","Bromeliales","Baker","2003","02","11","SP","Gália","-49.5499992370605","T.B.Breier",NA,NA,NA,"2004","09","30","23314","auto","Liliopsida",NA,NA,NA
"441","2021-02-08 12:50:47-03","UFRGS","ICN","115170a","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Gonçalves, CN","s.n.","América do Sul","Brasil",NA,"-29.7175006866455",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).","ICN00043000","Monocotyledon",NA,"Baker",NA,NA,NA,"RS","Santa Cruz do Sul","-52.4258003234863","Gonçalves, CN",NA,NA,NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA
"442","2021-02-08 12:50:47-03","UFRGS","ICN","118108","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Ritter, MR","1155","América do Sul","Brasil","ruinas de São Miguel","-28.5627994537354",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).","ICN00043002","Monocotyledon",NA,"Baker","2000","04","08","RS","São Miguel das Missões","-54.55419921875","Waechter, JL",NA,NA,NA,NA,NA,NA,"54012","auto",NA,NA,NA,NA
"443","2021-02-08 12:50:47-03","UFRGS","ICN","153997","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Falkenberg, DB; Amaral, MCE","6764","América do Sul","Brasil","Bairro Residencial na Zona Urbana","-22.8999996185303",NA,NA,NA,NA,NA,"Doação do Herbário Flor. Duplicata UEC, +4.; Epífita sobre ramo de árvore. Cálice esverdeado na base, amarelado no ápice. Corola amarela.","ICN00043004","Monocotyledon",NA,"Baker","1994","11","07","SP","Campinas","-47.060001373291","Falkenberg, DB",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"444","2021-02-08 12:50:47-03","UFRGS","ICN","047068","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Waechter, JL","1477","América do Sul","Brasil","Trombudo","-29.7175006866455",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífitica; corola amarelo-pálida.; Sobre árvores isoladas em potreiros.","ICN00043006","Monocotyledon",NA,"Baker","1979","12","16","RS","Santa Cruz do Sul","-52.4258003234863","Waechter, JL",NA,NA,NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA
"445","2021-02-08 12:50:47-03","UFRGS","ICN","044110","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Waechter, JL","1188","América do Sul","Brasil","Trombudo","-29.7175006866455",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífitica. Cápsulas (imaturas) esverdeadas.; Sobre chá-de-bugre (Casearia silvestris).","ICN00043007","Monocotyledon",NA,"Baker","1979","02","19","RS","Santa Cruz do Sul","-52.4258003234863","Waechter, JL",NA,NA,NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA
"446","2021-02-08 12:50:47-03","UFRGS","ICN","044101","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Waechter, JL","1179","América do Sul","Brasil","Trombudo","-29.7175006866455",NA,"12","12",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífitica; cápsulas (imaturas) esverdeadas.; Em interior de mato, sobre sapopemba (Sloanea monosperma).","ICN00042999","Monocotyledon",NA,"Baker","1979","02","17","RS","Santa Cruz do Sul","-52.4258003234863","Waechter, JL",NA,NA,NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA
"447","2021-02-08 12:50:47-03","UFRGS","ICN","101639","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Waechter, JL","2511","América do Sul","Brasil","Trombudo Morro dos Carrapatos","-29.7175006866455",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífito.; Em interior de mata de encosta, sobre ramos caídos.","ICN00043003","Monocotyledon",NA,"Baker","1991","12","06","RS","Santa Cruz do Sul","-52.4258003234863","Waechter, JL",NA,NA,NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA
"448","2021-02-08 12:50:47-03","UFRGS","ICN","086411","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Waechter, JL","2400","América do Sul","Brasil",NA,"-29.5853004455566",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífitica.; Sobre árvores isoladas, em em local modificado pelo homem. Inclusive sobre árvores cultivadas.","ICN00043005","Monocotyledon",NA,"Baker","1989","09","21","RS","Terra de Areia","-50.07080078125","Waechter, JL",NA,NA,NA,NA,NA,NA,"32697","auto",NA,NA,NA,NA
"449","2021-02-08 12:50:47-03","UFRGS","ICN","115166a","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Gonçalves, CN; Azevedo-Gonçalves, CF","s.n.","América do Sul","Brasil",NA,"-29.5853004455566",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Sobre figueira, na área urbana de Terra de Areia.","ICN00043001","Monocotyledon",NA,"Baker","1999","01","06","RS","Terra de Areia","-50.07080078125","Gonçalves, CN",NA,NA,NA,NA,NA,NA,"32697","auto",NA,NA,NA,NA
"450","2021-02-08 12:50:47-03","UFRGS","ICN","191108","S","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Pasini, E","938","América do Sul","Brasil",NA,"-25.2675","-25.2675","770","770",NA,NA,"Na borda de Floresta Estacional Semi-Decidual, flores amarelo-claras","ICN00030359","Monocotyledon",NA,"Baker","2012","11","27","PR","Nova Laranjeiras","-52.616944","Pasini, E",NA,"-52.616944",NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","19719","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Strehl, T.","542",NA,"Brasil","Bom Princípio, Steibach","-29.488899230957",NA,NA,NA,NA,NA,"Epifítico de flor esverdeada. sobre cinamomo. Com cerca de 10 cm, folhas 2-3 cm.","HAS0019719","Magnoliophyta",NA,"Baker","1983","02",NA,"Rio Grande do Sul","Bom Princípio","-51.3532981872559",NA,NA,NA,NA,NA,NA,NA,"10516","auto",NA,NA,NA,NA
"452","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","30999","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Strehl, T.","1083",NA,"Brasil","Cachoeira do Sul,","-30.0391998291016",NA,NA,NA,NA,NA,"cravo-do-mato; Floresceu em nov/1989","HAS0030999","Magnoliophyta",NA,"Baker",NA,NA,NA,"Rio Grande do Sul","Cachoeira do Sul","-52.8939018249512",NA,NA,NA,NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA
"453","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","38168","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Neves, M.","1970",NA,"Brasil","B. Canastra, Passo das Corredeiras","-29.3656005859375",NA,NA,NA,NA,NA,"cravo-do-mato;","HAS0038168","Magnoliophyta",NA,"Baker","1997","04",NA,"Rio Grande do Sul","Canela","-50.815601348877",NA,NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA
"454","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","66569","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Strehl, T.","1632",NA,"Brasil","Passo do Inferno,","-29.3656005859375",NA,NA,NA,NA,NA,"cravo-do-mato;","HAS0066569","Magnoliophyta",NA,"Baker","1997","11",NA,"Rio Grande do Sul","Canela","-50.815601348877",NA,NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA
"455","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","38213","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tricholepis","Tillandsia tricholepis",NA,"Strehl, T.","1702",NA,"Brasil","UHE Canastra,","-29.3656005859375",NA,NA,NA,NA,NA,"cravo-do-mato;","HAS0038213","Magnoliophyta",NA,"Baker","1997","09",NA,"Rio Grande do Sul","Canela","-50.815601348877",NA,NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA
