"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"1624","2020-04-30 16:06:45-03","UFMT","CNMT","7447","S","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Lautert, M.","Lautert, M. ; Virtuoso, V.S.; Thomé, R.S.; Scuteri, I.L.","462","2015","02","09",NA,"Brasil","Mato Grosso","Itaúba","Resgate da FLORA da UHE Colíder. Lote C de Supressão.","-55.758056","-10.986389","257","257",NA,"Folhas simples, discolores, ásperas, membranáceas. Frutos imaturos verde.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°2034","CNMT007447",NA,NA,NA,NA,NA,"55°45'29W","10°59'11S","2015","04",NA,NA,NA,NA,NA,NA
"1625","2020-04-30 16:06:45-03","UFMT","CNMT","1285","S","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Antoniazzi, S.A.; Silva.J.A; Anderção.C;",NA,"2015","01","07",NA,"Brasil","Mato Grosso","Nova Canaã do Norte","Resgate da FLORA da UHE Colíder. Estrada de acesso à UHE Colíder.","-55.750556","-10.9475","263","263",NA,"Tronco tortuoso, casca morta branca. FolhasSimples, discolores, cor baixo esbranquiçada, membranácea, áspera. FloresSépalas verde. Flores unissexuais.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°2127","CNMT001285",NA,NA,NA,NA,NA,"55°45'02W","10°56'51S",NA,NA,NA,NA,NA,NA,NA,NA
"1626","2020-04-30 16:06:45-03","UFMT","CNMT","1614","S","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Leitzke, R.C.Z.","266","2012","02","15",NA,"Brasil","Mato Grosso","Colíder","Resgate da FLORA da UHE Colíder. Estrada de acesso à UHE Colíder.","-55.497222","-10.946111","403","403",NA,NA,"CNMT001614",NA,NA,NA,NA,NA,"55°29'50W","10°56'46S",NA,NA,NA,NA,NA,NA,NA,NA
"1627","2020-04-30 16:06:45-03","UFMT","CNMT","7653","S","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Lautert, M.","Lautert, M. ; Oliveira, V.F.; Thomé, R.S.; Virtuoso.V.S.","424","2015","01","21",NA,"Brasil","Mato Grosso","Colíder","Resgate da FLORA da UHE Colíder. Lote B de Supressão.","-55.525556","-10.993889","265","265",NA,"Flores tépalas verde claro, estames e ovário amarelados.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°1996","CNMT007653",NA,NA,NA,NA,NA,"55°31'32W","10°59'38S","2015","04",NA,NA,NA,NA,NA,NA
"1628","2020-04-30 16:06:45-03","UFMT","CNMT","7788","S","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Giacoppini, D. R.","Giacoppini, D.R.; Guimarães, C.; Fernandes, E.","102","2017","08",NA,NA,"Brasil","Mato Grosso","Sinop","UHE Sinop - Trilha da Alvorada","-55.711944","-11.623889",NA,NA,NA,"Trilha de Monitoramento de Fauna - UHE Sinop","CNMT007788",NA,NA,NA,NA,NA,"55°42'43W","11°37'26S","2017","09","10",NA,NA,NA,NA,NA
"1629","2020-04-30 16:06:45-03","UFMT","CNMT","4845","S","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Sinop","Fragmento Urbano. Parque Florestal Municipal.","-55.501667","-11.836667","384","384",NA,NA,"CNMT004845",NA,NA,NA,NA,NA,"55°30'06W","11°50'12S",NA,NA,NA,NA,NA,NA,NA,NA
"1630","2020-04-30 16:06:45-03","UFMT","CNMT","6055","S","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Sinop","Fragmento Urbano. Parque Florestal Municipal.","-55.501667","-11.836667","384","384",NA,"<ll>dwc_commonname:</ll> sangra-d#?#água.","CNMT006055",NA,NA,NA,NA,NA,"55°30'06W","11°50'12S",NA,NA,NA,NA,NA,NA,NA,NA
"1631","2014-09-23 11:01:32-03","G","G-DC","G00311423","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Riina, R.","Clausen, P. C. D.","770","1844",NA,"00","AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224082&base=img&lang=en","G00311423","G00311423",NA,"SYNTYPUS of Croton urucurana Baill.",NA,NA,"-45.44222222","-18.78777778","2009","01","01",NA,NA,NA,NA,NA
"1632","2018-12-04 20:29:57-02","UNIR","RON","447","S","Plantae","Angiosperma","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Riina, R","Pereira, MPN","264","2010","02","25","Southern America","Brasil","Rondônia","Porto Velho","Margem direita do Rio Madeira.","-64.300556","-9.070556",NA,NA,NA,"Árvore de 6 metros com casca de aparência rugosa. Exsudato: látex. Folhas de consistência membranácea. Fruto seco deiscente.","RON00000447","RON00000447",NA,NA,NA,NA,"-64.300556","-9.070556","2013","09",NA,NA,NA,NA,NA,NA
"1633","2018-12-04 20:29:57-02","UNIR","RON","7800","S","Plantae","Angiosperma","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Bigio, NC","Bigio, NC","1088","2013","09","29","Southern America","Brasil","Rondônia","Presidente Médici","Sitio na beira da BR-429, Capoeira brejosa.","-61.949639","-11.200028",NA,NA,NA,"Arvoreta 5mts alt., látex vermelhos, flores com pétalas e estames brancos, cálice verde, botão verde. Cultivada","RON00007800","RON00007800",NA,NA,NA,NA,"-61.949639","-11.200028","2013","09",NA,NA,NA,NA,NA,NA
"1634","2020-11-05 09:51:35-03","IBt","SP","18546","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Sellow, F","Sellow, F","2117",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","2019-11-21 10:04:07-03","IBt","SP","291906","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Souza, VC; Rodrigues, RR","Fernandes, GD; Vitti, FX","107","1993","03","16",NA,"Brasil","São Paulo","Piracicaba","ESALQ (antes da ponte lado E.). Mata ripária.","-47.633333","-22.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.633333","-22.7","1993","03","19",NA,NA,NA,NA,NA
"1636","2019-11-21 10:04:07-03","IBt","SP","296936","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I; Caruzo, MBR","Tozzi, AMGA; Árbocz, GF","94-149","1994","11","10",NA,"Brasil","São Paulo","Santo Antônio da Alegria","Ba·","-47.261111","-21.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.261111","-21.15","2001","08",NA,NA,NA,NA,NA,NA
"1637","2019-11-21 10:04:07-03","IBt","SP","311336","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Walter, BMT; et al.","2597","1995","09","08",NA,"Brasil","Goiás","Colinas do Sul","Fazenda Saracura, estrada de manutenção das torres da nova linha de transmissão Minacu/Niquelândia. Beira da mata (local úmido).&nf;Mata de galeria estreita (não inundável). Latossolo vermelho-amarelo com cascalho superficial. Relevo acidentado. Futuro","-48.022222","-14","450","450",NA,NA,NA,NA,NA,NA,NA,NA,"-48.022222","-14","1996","08",NA,NA,NA,NA,NA,NA
"1638","2019-11-21 10:04:07-03","IBt","SP","315147","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I; Caruzo, MBR","Castellani, ED; et al.","181","1997","03","18",NA,"Brasil","São Paulo","São José do Barreiro","região de Ribeirão Anhumas","-48.833333","-20.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.833333","-20.433333","2001","09",NA,NA,NA,NA,NA,NA
"1639","2019-11-21 10:04:07-03","IBt","SP","311507","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Walter, BMT; et al.","1645","1992","07","06",NA,"Brasil","Goiás","Barro Alto","Fazenda Buritizinho; ca. 9 Km da GO-342 em local próximo ao córrego pombal; no rio das Almas (margem direita). Mata de galeria, bastante alterada. Solo arenoso/branco; serrapilheira abundante/locais planos. Relevo ondulado-plano no local.","-49.05","-14.716667","440","440",NA,"Frequente. Bacia de inundação da uhe Serra da Mesa.",NA,NA,NA,NA,NA,NA,"-49.05","-14.716667","1996","08",NA,NA,NA,NA,NA,NA
"1640","2019-11-21 10:04:07-03","IBt","SP","356537","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Ferrucci, MS; et al.","1619","1999","12","17",NA,"Paraguai","Amambay",NA,"50 km NW de Pedro Juan Caballero, camino a Colonia Estrella.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","2019-11-21 10:04:07-03","IBt","SP","356852","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Groppo Jr, M","Groppo Jr, M; et al.","468","2001","01","22",NA,"Brasil","Goiás","Serranópolis","Fazenda Moranga, estrada da rodovia GO-184 para torre de celular. Mata ciliar.","-51.961111","-18.287222","722","722",NA,NA,NA,NA,NA,NA,NA,NA,"-51.961111","-18.287222","2001","06",NA,NA,NA,NA,NA,NA
"1642","2019-11-21 10:04:08-03","IBt","SP","359890","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Walter, BMT; Santos, AA","5111","2002","02","14",NA,"Brasil","Minas Gerais","Cabeceira Grande","Região da ponte sobre o rio Preto, a 29 Km do entronacamento BsB/Unaí/Palmital. Na direção de Palmital. Divisa DF/MG. Mata de galeria estreita. Na linha de drenagem do terreno. Relevo plano. Solo argilo-arenoso, com pouca serrapilheira. -rea de influ","-47.309444","-16.0375","850","850",NA,"Árvore com 9m de altura. Flor creme. Comum.",NA,NA,NA,NA,NA,NA,"-47.309444","-16.0375",NA,NA,NA,NA,NA,NA,NA,NA
"1643","2019-11-21 10:04:08-03","IBt","SP","359894","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Pereira da Silva, G; et al.","5416","2001","09","20",NA,"Brasil","Goiás","Cavalcante","Barra do rio Santo Ant¶nio, próximo à futura balsa.&nf;Mata de galeria.&nf;Relevo plano. Solo arenoso.&nf;-rea de imfluência da futura Hidrelétrica de Cana Brava, influência direta (lago). Ocasional.","-48.049167","-13.526389","320","320",NA,"Árvore com 4m de altura. Flor creme; frutos imaturos verdes. Ocasional.",NA,NA,NA,NA,NA,NA,"-48.049167","-13.526389",NA,NA,NA,NA,NA,NA,NA,NA
"1644","2019-11-21 10:04:08-03","IBt","SP","38805","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Lob, MM","935","1936","02","01","Southern America","Argentina","Santa Fé","Reconquista","Rio Paraná: Isla Masrota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","08",NA,NA,NA,NA,NA,NA
"1645","2019-11-21 10:04:08-03","IBt","SP","417995","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Berry, PE","Pissis","9",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"SP000668","SP000668",NA,"Isosyntype",NA,NA,NA,NA,"2005","06",NA,NA,NA,NA,NA,NA
"1646","2019-11-21 10:04:08-03","IBt","SP","417998","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Berry, PE","Claussen","770",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"SP000667","SP000667",NA,"Isosyntype",NA,NA,NA,NA,"2005","06",NA,NA,NA,NA,NA,NA
"1647","2019-11-21 10:04:08-03","IBt","SP","426238","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Almeida Scabbia, RJ","Búgola Silva, F; Pelissari, G; Yang, AMK; Garrido, CTR; Almeida Scabbia, RJ","8199","2008","06","05",NA,"Brasil","São Paulo","Santo André","Parque Andreense, Clube Campista da Mercedes","-46.461047","-23.783147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.461047","-23.783147","2009","08","06",NA,NA,NA,NA,NA
"1648","2019-11-21 10:04:08-03","IBt","SP","445237","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","D'Orazio, FAE","54","2012","03","24",NA,"Brasil","São Paulo","São José dos Campos","Eugênio de Melo","-45.785156","-23.126153","550","550",NA,NA,NA,NA,NA,NA,NA,NA,"-45.785156","-23.126153","2012","06","14",NA,NA,NA,NA,NA
"1649","2019-11-21 10:04:08-03","IBt","SP","447568","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Nunes, GP; Lescano, LEAM; Noguchi, DK","228","2005","04","16",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Mata aberta - Terreno Chico Neto.","-57.850278","-21.700278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57.850278","-21.700278",NA,NA,NA,NA,NA,NA,NA,NA
"1650","2019-11-21 10:04:08-03","IBt","SP","497611","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Marinero, F","Oliveira, AA","1907","2015","06","01",NA,"Brasil","Paraná","Jataizinho",NA,"-50.94","-23.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.94","-23.22","2015","08","12",NA,NA,NA,NA,NA
"1651","2019-11-21 10:04:07-03","IBt","SP","315175","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Allem, AC","632","1976","12","24",NA,"Brasil","Distrito Federal","Brasília","Córrego da Vargem Bonita-Brasília.&nf;Na beira da mata de galeria, junto ao córrego.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","2019-11-21 10:04:07-03","IBt","SP","205306","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Pereira, BAS","968","1984","04","25",NA,"Brasil","Distrito Federal","Brasília","Córrego Quilombo, rodovia BR-251, após a localidade de Cachoeirinha. Mata ciliar.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,"1987","09",NA,NA,NA,NA,NA,NA
"1653","2019-11-21 10:04:07-03","IBt","SP","151884","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Irwin, HS; et al.","s.n.","1965","12","14",NA,"Brasil","Distrito Federal","Brasília","Distrubed woods, Ribeirão da Contagem, ca. 25 km N of Brasília","-47.9296989440918","-15.7797002792358","950","950",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,"1987","09",NA,NA,NA,NA,NA,NA
"1654","2019-11-21 10:04:07-03","IBt","SP","200398","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Heringer, EP; Alvarenga, D","18473","1984","01","30",NA,"Brasil","Distrito Federal","Brasília","margem do córrego Riacho Fundo","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,"1987","09",NA,NA,NA,NA,NA,NA
"1655","2019-11-21 10:04:07-03","IBt","SP","219471","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Rocha, GI; Alvarenga, D","17","1988","01","05",NA,"Brasil","Distrito Federal","Brasília","Margem do Ribeirão Santana. DF-11, Km 10.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,"1988","05",NA,NA,NA,NA,NA,NA
"1656","2019-11-21 10:04:07-03","IBt","SP","256066","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Pereira, BAS; et al.","1529","1991","02","23",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Rodovia para Colinas do Sul. Fazenda Salto.","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Árvore ca. 6m, flores alvacentas. Comum em clareiras da mata.",NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","2019-11-21 10:04:07-03","IBt","SP","151874","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Irwin, HS; et al.","s.n.","1968","01","23",NA,"Brasil","Goiás","Corumbá de Goiás","Serra dos Pirineus, Disturbed gallery. 75 km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão. Gallery margin and cerrado.","-48.8086013793945","-15.9236001968384","700","700",NA,"Common",NA,NA,NA,NA,"41388","auto",NA,NA,"1987","09",NA,NA,NA,NA,NA,NA
"1658","2019-11-21 10:04:08-03","IBt","SP","8098","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Croizat, L","Carvalho, O","71","1922","07","24",NA,"Brasil","Maranhão","Viana",NA,"-45.0036010742188","-3.22027993202209",NA,NA,NA,NA,NA,NA,NA,NA,"49454","auto",NA,NA,"1939",NA,NA,NA,NA,NA,NA,NA
"1659","2019-11-21 10:04:07-03","IBt","SP","268046","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Catharino, ELM; et al.","1918","1992","11","29",NA,"Brasil","Mato Grosso do Sul","Anaurilândia","margem do Rio Paraná","-52.7178001403809","-22.1875",NA,NA,NA,"Comum em toda área inundada.",NA,NA,NA,NA,"52338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","2019-11-21 10:04:07-03","IBt","SP","276652","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Oliveira, A","s.n.","1990","01","19",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva Biológica","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Planta considerada medicinal",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","2019-11-21 10:04:07-03","IBt","SP","340944","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Schardong, R","281","1998","08","19",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Rod. BR-060, Km 389","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Medicinal",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","2019-11-21 10:04:07-03","IBt","SP","319359","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Allem, AC","Allem, AC","701","1976","12","12",NA,"Brasil","Mato Grosso do Sul","Miranda","Estrada Miranda-Aquidauana. 12 km a E de Miranda","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA
"1663","2019-11-21 10:04:07-03","IBt","SP","258739","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Mello-Silva, R","Siqueira, AM","s.n.","1992","12","01",NA,"Brasil","Minas Gerais","Alfenas",NA,"-45.9472007751465","-21.42919921875",NA,NA,NA,NA,NA,NA,NA,NA,"32044","auto",NA,NA,"1992","12",NA,NA,NA,NA,NA,NA
"1664","2019-11-21 10:04:07-03","IBt","SP","354746","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Assis, LCS","Assis, LCS","44","2001","03","01",NA,"Brasil","Minas Gerais","Barroso","Mata do Ba·","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","2019-11-21 10:04:07-03","IBt","SP","3195","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Hoehne, FC","Gehrt, A","136","1919","02","24",NA,"Brasil","Minas Gerais","Belo Horizonte","beira do Rio Gamelleira","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","2019-11-21 10:04:08-03","IBt","SP","40842","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Williams, LO; Assis, V","7126","1945","05","26",NA,"Brasil","Minas Gerais","Belo Horizonte","Estação de Barreiro, 7 km. south of Belo Horizonte.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","2019-11-21 10:04:07-03","IBt","SP","13821","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Croizat, L","Regnell, AF","29","1864",NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,"1939",NA,NA,NA,NA,NA,NA,NA
"1668","2019-11-21 10:04:08-03","IBt","SP","44989","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Heringer, EP","447","1940","11","15",NA,"Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,"1987","09",NA,NA,NA,NA,NA,NA
"1669","2019-11-21 10:04:07-03","IBt","SP","311518","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Santos, HGP; et al.","328","1994","09","13",NA,"Brasil","Minas Gerais","Ewbank da Câmara","Fazenda do Sr. Albaninho. Mata galeria antropizada. Substrato areno-argiloso com deposição de matéria orgânica. Relevo acidentado.","-43.5099983215332","-21.5510997772217","778","778",NA,"Frequente",NA,NA,NA,NA,"14340","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670","2019-11-21 10:04:07-03","IBt","SP","221533","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Ginzbarg, S","Pedralli, G; Mayer","s.n.","1987","08","13",NA,"Brasil","Minas Gerais","Ibiá","Córrego José Nunes","-46.5388984680176","-19.4783000946045",NA,NA,NA,NA,NA,NA,NA,NA,"49820","auto",NA,NA,"1988","02",NA,NA,NA,NA,NA,NA
"1671","2019-11-21 10:04:07-03","IBt","SP","354742","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Valente, ASM; Pifano, DS","Pifano, DS; Valente, ASM","s.n.","2001","07","08",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador, na beira da trilha em local sombreado","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","2021-02-11 09:24:21-03","IBt","SP","221534","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Stehmann, JR; Teixeira, MCB","s.n.","1982","08","11",NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673","2019-11-21 10:04:07-03","IBt","SP","19313","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Croizat, L","Hoehne, FC","s.n.","1927","05","01",NA,"Brasil","Minas Gerais","Pouso Alegre",NA,"-45.9364013671875","-22.2299995422363",NA,NA,NA,NA,NA,NA,NA,NA,"20835","auto",NA,NA,"1939",NA,NA,NA,NA,NA,NA,NA
"1674","2019-11-21 10:04:07-03","IBt","SP","221538","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Pedralli, G; et al.","s.n.","1987","07","21",NA,"Brasil","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","2019-11-21 10:04:07-03","IBt","SP","249645","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Pereira, BAS","1675","1991","02","19",NA,"Brasil","Minas Gerais","Unaí","ponte sobre o rio Preto na estrada que vai de Palmital à BR-251","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,NA,NA,NA,NA,"97926","auto",NA,NA,"1992","01",NA,NA,NA,NA,NA,NA
"1676","2019-11-21 10:04:07-03","IBt","SP","333664","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I","Medri, C; et al.","650","1998","08","15",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas. Beira do penhasco.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,"1999","06",NA,NA,NA,NA,NA,NA
