"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"44","2020-11-04 11:06:12-03","ESALQ","ESA","41193","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb","Couto, R.S.","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1998","04","05","Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,"ESA041193","ESA041193","2011",NA,NA,NA,NA,NA,"21012.0",NA,NA,NA,"Magnoliophyta",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:06:12-03","ESALQ","ESA","76482","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb","Couto, R.S.","Souza, J.P. et al.","2000","04","25","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,"ESA076482","ESA076482","2011",NA,NA,NA,NA,NA,"3506.0",NA,NA,NA,"Magnoliophyta",NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-31 13:37:38-03","MN","R","105592","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Barroso, G.M.","Vidal, J.","1952","02",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"1969","11","26","1550","1550",NA,"II -",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-31 13:37:38-03","MN","R","122756","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Barroso, G.M.","Vidal, J.","1952","01",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"1969","11","23","1550","1550",NA,"II -",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-31 13:37:38-03","MN","R","50928","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Barroso, G.M.","Brade, A.C.","1933","11","27","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"1969","11","26","1600","1600",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"49","2021-04-04 13:43:10-03","UFPI","TEPB","19271","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griser in Mart.","Harley, R","B.M.T. Walter","1992","04","13","Brasil","Goiás","Niquelandia","Estrada de terra vicinal GO-237 (Niquelandia/Colinas), entrada a 600m da ponte sobre o bagagem, a 2.5km desta","-48.2","-14.35","48°12'W","14°21'S",NA,NA,"1996","09","01","430","430","Trepadeira sobre cipó na mata, flor creme-claro, planta extrorsa, relevo ondulado, solo areno-argiloso Ambiente: Mata de galeria fechada","1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-02-02 14:38:01-02","BGBM","B","B 10 0000395","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"P. K. H. Dusén","1909","07","08","Brazil",NA,NA,"Sta. Catharina, Itajahy ad marginem silvae prim.",NA,NA,NA,NA,"B100000395","B100000395",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000395 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","8400","Middle and South America",NA,NA,NA,NA,NA,NA,NA,"lectotype",NA,NA,NA,NA,NA
"51","2016-02-02 14:38:01-02","BGBM","B","B 10 0250011","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris f. pedalis","Uline",NA,"E. H. G. Ule","1895","12",NA,"Brazil",NA,NA,"Auf der Serra do Itatiaia, Estado de Rio de Janeiro.",NA,NA,NA,NA,"B100250011","B100250011",NA,NA,NA,NA,NA,"E. Ule, Herbarium Brasiliense <a href=http://herbarium.bgbm.org/object/B100250011 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","4065","Middle and South America",NA,NA,NA,NA,NA,NA,NA,"syntype","f. pedalis",NA,NA,NA,NA
"52","2016-02-02 14:38:01-02","BGBM","B","B 10 0250010","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris f. plantaginifolia","Uline",NA,"W. Schwacke","1893","01","24","Brazil",NA,NA,"Min. Ger., Itacolumy (Itacolumi?).",NA,NA,NA,NA,"B100250010","B100250010",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100250010 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","9032","Middle and South America",NA,NA,NA,NA,NA,NA,NA,"lectotype","f. plantaginifolia",NA,NA,NA,NA
"53","2019-02-15 11:38:59-02","IPA","IPA","42168","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Lima, G.C.","1984","05",NA,"Brasil","Pernambuco","Ouricuri","Fazenda Estaca.","-40.0816993713379","-7.88250017166138",NA,NA,"IPA0042168",NA,"2012","05","03",NA,NA,NA,"37","Southern America",NA,NA,"Plantae",NA,"56078","auto",NA,NA,NA,NA,NA,NA,NA
"54","2019-07-26 11:39:51-03","IPA","IPA","73945","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Braga, D.V.; Alcântara, F.; Cortez, J.A.; et al.; Alcântara, F.; Cortez, J.A.; et al.","2005","07","08","Brasil","Alagoas","Piranhas","Fazenda Alagoas","-37.7566986083984","-9.62360954284668",NA,NA,"IPA0073945",NA,"2012","05","03",NA,NA,NA,"73945","Southern America",NA,NA,"Plantae",NA,"32231","auto",NA,NA,NA,NA,NA,NA,NA
"55","2019-02-15 11:38:59-02","IPA","IPA","45209","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Andrade-Lima","1978","04","22","Brasil","Paraíba","Junco do Seridó","Sobre morro de micaxisto.","-36.7131004333496","-6.99666976928711",NA,NA,"IPA0045209",NA,"2012","05","03",NA,NA,NA,"78-8382","Southern America",NA,NA,"Plantae",NA,"19304","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-02-15 11:38:59-02","IPA","IPA","42984","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Andrade-Lima","1975","06","21","Brasil","Pernambuco","Buíque","Chapada de São José","-37.1557998657227","-8.62306022644043",NA,NA,"IPA0042984",NA,"2012","05","03",NA,NA,NA,"75-8117","Southern America",NA,NA,"Plantae",NA,"38964","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-02-15 11:38:59-02","IPA","IPA","19735","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Academia Brasileira de Ciências","1971","05","22","Brasil","Pernambuco","Serra Talhada","Serra da Carnaubeira","-38.2983016967773","-7.99194002151489",NA,NA,"IPA0019735",NA,"2012","05","03",NA,NA,"Trepadeira com frutos.","848","Southern America",NA,NA,"Plantae",NA,"55090","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-02-15 11:38:59-02","IPA","IPA","19736","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Academia Brasileira de Ciências","1971","05","22","Brasil","Pernambuco","Serra Talhada","Serra da Carnaubeira","-38.2983016967773","-7.99194002151489",NA,NA,"IPA0019736",NA,"2012","05","03",NA,NA,"Trepadeira com frutos.","848","Southern America",NA,NA,"Plantae",NA,"55090","auto",NA,NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:38:59-02","IPA","IPA","19658","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Academia Brasileira de Ciências","1971","05","15","Brasil","Pernambuco",NA,"Entre Cabrobó e Terra Nova.",NA,NA,NA,NA,"IPA0019658",NA,"2012","05","03",NA,NA,"Erva volúvel com ramos 2,5m, flores esverdeadas, rizoma de forma achatada, pesando 1,9kg.","772","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-02-15 11:38:59-02","IPA","IPA","6561","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Pickel, B.","1932","09","27","Brasil","Pernambuco",NA,"Tapera (São Bento). Margem da capoeira (nos limites com Veneza).",NA,NA,NA,NA,"IPA0006561",NA,"2012","05","03",NA,NA,NA,"3101","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-02-15 11:38:59-02","IPA","IPA","68960","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Silva, K.A.","2004","05","16","Brasil","Pernambuco","Petrolândia","Mundo Novo.","-38.228333","-9.088056","-38.228333","-9.088056","IPA0068960",NA,"2012","05","03","420","420","Erva trepadeira.; Caatinga/cristalino.","505","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-02-15 11:38:59-02","IPA","IPA","68961","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, A.","Silva, K.A.","2004","03","20","Brasil","Pernambuco","Petrolândia","Mundo Novo.","-38.228333","-9.088056","-38.228333","-9.088056","IPA0068961",NA,"2012","05","03","420","420","Erva trepadeira.; Caatinga/cristalino.","389","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-02-15 11:38:59-02","IPA","IPA","25599","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Andrade-Lima; Gallindo, F.; Correia-Lima; Gallindo, F.; Correia-Lima","1980","06","13","Brasil","Alagoas","Arapiraca","Estrada em direção a Jaramataia. 14km da cidade de Arapiraca. Solo bem drenado. Rara no local.","-36.6610984802246","-9.7524995803833",NA,NA,"IPA0025599",NA,"2012","05","03",NA,NA,"Cipó na sombra da caatinga. Flores verdes com anteras amarelas.; Caatinga arbustiva densa.","69","Southern America",NA,NA,"Plantae",NA,"19227","auto",NA,NA,NA,NA,NA,NA,NA
"64","2019-07-26 11:39:51-03","IPA","IPA","73974","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Braga, D.V.; Alcântara, F.; Cortez, J.A.; et al.; Alcântara, F.; Cortez, J.A.; et al.","2005","07","08","Brasil","Alagoas","Piranhas","Fazenda Curralinhos","-37.7566986083984","-9.62360954284668",NA,NA,"IPA0073974",NA,"2012","05","03",NA,NA,NA,"73974","Southern America",NA,NA,"Plantae",NA,"32231","auto",NA,NA,NA,NA,NA,NA,NA
"65","2019-02-15 11:38:59-02","IPA","IPA","3572","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Pickel, B.","1926","07",NA,"Brasil","Pernambuco","Gravatá","Campo aberto, entre arbustos.","-35.5647010803223","-8.20110988616943",NA,NA,"IPA0003572",NA,"2012","05","03",NA,NA,NA,"1194","Southern America",NA,NA,"Plantae",NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:38:59-02","IPA","IPA","31468","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Fotius, G.","1983","01","13","Brasil","Pernambuco","Petrolina","CPATSA (Limite Extremo ao Sul). Em bordura da área Degradada e compactada.","-40.5008010864258","-9.39861011505127",NA,NA,"IPA0031468",NA,"2012","05","03",NA,NA,"Trepadeira sobre Turnera preta. Folhas verdes com manchas cinzas. Flor verde amarelo. Fenologia: fl2- 3","3305","Southern America",NA,NA,"Plantae",NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA
"67","2019-02-15 11:38:59-02","IPA","IPA","70028","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D.","Rita Pereira; Ferreira, C.; Ferreira, C.","2005","07","08","Brasil","Rio Grande do Norte","Lagoa Salgada","Fazenda Recanto, no interior do experimento manejo de caatinga.","-35.4939994812012","-6.13399982452393",NA,NA,"IPA0070028",NA,"2012","05","03",NA,NA,"Erva escandente; flores esverdeadas. Frequência média.; Caatinga arbórea fechada semidensa. Solo arenoso.","3087","Southern America",NA,NA,"Plantae",NA,"11407","auto",NA,NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:26:20-03","IAP","PACA-AGP","32197","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Emrich-Rambo","Emrich, K.","1948","02","20","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,"PACA032197",NA,"1954","07","28",NA,NA,"fl. fr.submaturo Habitat: in dumetosis scandens Fenofase: flor e fruto",NA,NA,NA,NA,"Magnoliophyta","Liliales","16452","auto","Liliatae",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:26:20-03","IAP","PACA-AGP","31292","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Emrich-Rambo","Rambo, B.","1946","02","21","Brasil","RS","Caxias do Sul","Vila Oliva - ad flumen Cai","-51.1794013977051","-29.1681003570557",NA,NA,"PACA031292",NA,"1954","07","28",NA,NA,"Habitat: in dumetosis scandens Fenofase: fs",NA,NA,NA,NA,"Magnoliophyta","Liliales","49662","auto","Liliatae",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:26:20-03","IAP","PACA-AGP","61063","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Emrich-Rambo","J. Mattos","1956","12","25","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"PACA061063",NA,"1957","08","08",NA,NA,"Habitat: in dumetosis Fenofase: estéril",NA,NA,NA,NA,"Magnoliophyta","Liliales","70701","auto","Liliatae",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:26:20-03","IAP","PACA-AGP","1782","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,NA,"PACA001782",NA,"1954","07","28",NA,NA,"Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Liliales",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:26:20-03","IAP","PACA-AGP","1783","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,NA,"PACA001783",NA,"1954","07","28",NA,NA,"Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Liliales",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:26:20-03","IAP","PACA-AGP","33674","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Emrich-Rambo","Hatschbach, G.","1946","03","10","Brasil","PR",NA,NA,NA,NA,NA,NA,"PACA033674",NA,"1954","07","28",NA,NA,"SEM MATERIAL Habitat: in dumetosis scandens Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Liliales",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"74","2021-03-24 17:08:59-03","UFES","SAMES","7059","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Ribeiro,M.","Menezes,L.F.T.","2016","09","05","Brasil","Espírito Santo","Águia Branca",NA,"-40.7402992248535","-18.9831008911133",NA,NA,"SAMES07059",NA,"2019","06","03",NA,NA,"Com flores brancas. Habitat: Afloramento rochoso. Habito: Trepadeira","2337",NA,NA,NA,NA,NA,"19701","auto",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-24 17:08:59-03","UFES","SAMES","8201","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","M. Ribeiro","Pinto Junior,H.V.; W.S.Justino.;T.Sperandio.","2018","03","20","Brasil","Espírito Santo","Águia Branca","REGIÃOS DOS 3 PONTÕES DE ÁGUIA BRANCA.","-40.7402992248535","-18.9831008911133","-407122222.0","-189786111.0","SAMES08201",NA,"2019","05","23",NA,NA,"Flores amarelas, sol, habitando ilha de vegetação em inselberg granítico.","379",NA,NA,NA,NA,NA,"19701","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-24 17:08:59-03","UFES","SAMES","8237","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","M. Ribeiro","Pinto Junior,H.V.; W.S.Justiuno.;T.Sperandio.;Menezes,L.F.T.","2018","03","22","Brasil","Espírito Santo","Vila Pavão","PEDRA DO VIADINHO.","-40.611400604248","-18.6149997711182","-405558333.0","-186230556.0","SAMES08237",NA,"2019","05","23",NA,NA,"Folhas verdes, inflorescência diminuta, interior de ilha de vegetação inselberg","415",NA,NA,NA,NA,NA,"19647","auto",NA,NA,NA,NA,NA,NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0006625","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G. Pedralli","G. Hatschbach; A. C. Cervi","1985","2","1","Brazil","Parana",NA,"Canta Galo (Mun. Guarapuava)","-52.1667","-25.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48877",NA,NA,NA,"Magnoliophyta","Dioscoreales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0006624","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"J. M. Silva; J. Cordeiro","1987","6","9","Brazil","Parana",NA,"Rio dos Padres (Mun. Morretes)","-48.8167","-25.4667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voluvel, flor creme esverdeada.","320",NA,NA,NA,"Magnoliophyta","Dioscoreales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-07-02 18:52:42-03","UFJF","CESJ","58030","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli","D. Sucre","1970","05","11","Brasil","Minas Gerais",NA,"Serra de Ibitipoca, Pico do Pião. Elev.: 1580-1600m.",NA,NA,NA,NA,"CESJ058030",NA,"1994","08",NA,"1580","1600","Formação rupícola em arenito (série Lavras). Dióica. Sinestrogera. Umbrófila ou semiumbrófia, aparecendo quase sempre na beira ou primeira faixa das formações de galeria. Tubérculos quase sempre mais ou menos epígenos em locais de acúmulo de matéria orgâ","6672","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:34:58-03","UFJF","CESJ","69292","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G.B. Oliveira","G.B. Oliveira; M.A. Manhães; A. Cabral; F.R.G. Salimena; P.H. Nobre","2017","02","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Fugitivos, 15-20m da entrada da gruta","-43.883056","-21.677778","-43.883056","-21.677778","CESJ069292",NA,"2017","06",NA,"1670","1670","Liana, flores alvas, estames amarelos, rupícola","365","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 14:34:58-03","UFJF","CESJ","62353","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"R.M. Klein","1969","03","13","Brasil","Santa Catarina","Florianópolis","Ilha de Santa Catarina, Morro Costa da Lagoa.","-48.5491981506348","-27.596700668335",NA,NA,"CESJ062353",NA,NA,NA,NA,NA,NA,"Hábito: liana;Habitat: mata de topo de morro; Flor: esverdeada.","8264","América do Sul",NA,NA,"Angiosperma",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-07-02 18:52:42-03","UFJF","CESJ","65633","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","D.B. Falkenberg","D.B. Falkenberg; M.L. Souza","1994","12","28","Brasil","Santa Catarina","Florianópolis","Limite NW do Parque do Rio Vermelho, final da estrada geral da praia, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"CESJ065633",NA,"1994",NA,NA,"15","15","Nectários um pouco acima da base do limbo. Altura: 1-3m; Hábito: trepadeira; Habitat: interior de mata de restinga, sobre duna fixa; Flor: perianto amarelo-esverdeado, 6 estames, atingindo o ápice do tubo do perianto, filetes curvos no ápice, anteras ama","6789","América do Sul",NA,NA,"Angiosperma",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:42:59-03","UFMS","CGMS","36055","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","D. Araújo","V.J. Pott; E. Scremin-Dias; A. Pott","2005","09","04","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Remanso, 10Km sul da sede, Parque Nacional da Serra da Bodoquena.","-56.7333333","-20.89","-56,7333333","-20,89","CGMS1065461",NA,"2012","09","17","390","390","Flor ausente. Fruto marrom. Habitat: Afloramento rochoso de calcário dolomítico, seco. Solo litólico, calcário. Relevo plano em vale. Habito: Trepadeira. Rara.","8115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-27 13:48:01-03","UFS","ASE","15546","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Araújo, D","Nascimento - Júnior, JE; Nascimento - Júnior, JE","2010","01","07","Brasil","Sergipe","Poço Verde","Reserva Legal do Assentamento Santa Maria da Lage.","-38.183333","-10.708333","-38.183333","-10.708333","ASE0009854","ASE0009854","2011","12","02",NA,NA,NA,"696","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-27 13:48:01-03","UFS","ASE","26448","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Gomes, LA","Prata, AP; Déda, RM; Gomes, LA; Santos, E; Freire, GS; Silva, ACC; Silva, TR; Melo, LMS; F","2013","01","26","Brasil","Sergipe","Canhoba","Cerca de 2 km da sede do município. Fazenda do Sr. Nivaldo. Primeira entrada a direita após a Câmara Municipal","-36.967222","-10.113667","-36.967222","-10.113667","ASE0009867","ASE0009867","2013","02",NA,NA,NA,"Trepadeira com frutos verdes.; Caatinga.","3551","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-27 13:48:01-03","UFS","ASE","28353","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Matos, GM","Prata, AP; Rocha, LP; Santos, JPS; Moreno, GAC; Santos, E","2013","06","20","Brasil","Sergipe","Nossa Senhora da Glória","Assentamento Nossa Senhora Aparecida","-37.419861","-10.1035","-37.419861","-10.1035","ASE0032544","ASE0032544","2013","07","09",NA,NA,"Trepadeira. Inflorescência verde. Destrossa.; Caatinga","3643","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
